english	localized	source	evidence_count
decrement	decrement	fallback-English	0
default	Implicită	gettext	12
delete	Șterge	gettext	33
delta	delta	fallback-English	0
depth	depth	fallback-English	0
desc	desc	fallback-English	0
descr	descr	fallback-English	0
description	Descriere	gettext	33
descriptor	descriptor	fallback-English	0
descriptors	descriptors	fallback-English	0
descsz	descsz	fallback-English	0
destination	Destinație	gettext	10
destroy	Distruge	gettext	1
dev	dev	fallback-English	0
device	Dispozitiv	gettext	14
diff	diff	fallback-English	0
digits	digits	fallback-English	0
dir	dir	fallback-English	0
directory	Director	gettext	12
dirent	dirent	fallback-English	0
disable	Dezactivează	gettext	1
discard	Elimină	gettext	1
disconnect	Deconectează	gettext	5
dispatch	dispatch	fallback-English	0
divide	Impartire	gettext	1
divisor	divisor	fallback-English	0
do	do	fallback-English	0
domain	Domeniu	gettext	5
double	double	fallback-English	0
down	Înjos	gettext	5
draw	draw	fallback-English	0
drive	drive	fallback-English	0
driver	driver	fallback-English	0
drivercount	drivercount	fallback-English	0
drivers	drivers	fallback-English	0
drv	drv	fallback-English	0
ds	ds	fallback-English	0
dst	dst	fallback-English	0
dstptr	dstptr	fallback-English	0
dup	dup	fallback-English	0
dword	dword	fallback-English	0
dyn	dyn	fallback-English	0
dynamic	Dinamică	gettext	1
e	e	fallback-English	0
eacces	eacces	fallback-English	0
eaddrinuse	eaddrinuse	fallback-English	0
eafnosupport	eafnosupport	fallback-English	0
eagain	eagain	fallback-English	0
eax	eax	fallback-English	0
ebadf	ebadf	fallback-English	0
ebp	ebp	fallback-English	0
ebusy	ebusy	fallback-English	0
ebx	ebx	fallback-English	0
echild	echild	fallback-English	0
echo	echo	fallback-English	0
ecx	ecx	fallback-English	0
edi	edi	fallback-English	0
edx	edx	fallback-English	0
eexist	eexist	fallback-English	0
ef	ef	fallback-English	0
efault	efault	fallback-English	0
efbig	efbig	fallback-English	0
eflags	eflags	fallback-English	0
ehsize	ehsize	fallback-English	0
eintr	eintr	fallback-English	0
einval	einval	fallback-English	0
eio	eio	fallback-English	0
eip	eip	fallback-English	0
eisdir	eisdir	fallback-English	0
elf	elf	fallback-English	0
emfile	emfile	fallback-English	0
empty	Gol	gettext	13
emsgsize	emsgsize	fallback-English	0
enable	Activează	gettext	1
enabled	Activat	gettext	2
end	Sfârșit	gettext	3
enetunreach	enetunreach	fallback-English	0
enfile	enfile	fallback-English	0
enodev	enodev	fallback-English	0
enoent	enoent	fallback-English	0
enoexec	enoexec	fallback-English	0
enomem	enomem	fallback-English	0
enospc	enospc	fallback-English	0
enosys	enosys	fallback-English	0
enotconn	enotconn	fallback-English	0
enotdir	enotdir	fallback-English	0
enotty	enotty	fallback-English	0
ensure	ensure	fallback-English	0
entries	entries	fallback-English	0
entry	înregistrare	gettext	5
entrypoint	entrypoint	fallback-English	0
entsize	entsize	fallback-English	0
environment	environment	fallback-English	0
eopnotsupp	eopnotsupp	fallback-English	0
eperm	eperm	fallback-English	0
ephemeral	ephemeral	fallback-English	0
eprotonosupport	eprotonosupport	fallback-English	0
equal	equal	fallback-English	0
erange	erange	fallback-English	0
erofs	erofs	fallback-English	0
err	Erori	gettext	1
error	Eroare	gettext	28
errorln	errorln	fallback-English	0
es	es	fallback-English	0
esi	esi	fallback-English	0
esp	esp	fallback-English	0
espipe	espipe	fallback-English	0
esrch	esrch	fallback-English	0
ether	ether	fallback-English	0
etherframe	etherframe	fallback-English	0
ethernet	ethernet	fallback-English	0
event	Eveniment	gettext	1
events	events	fallback-English	0
exceeded	exceeded	fallback-English	0
except	except	fallback-English	0
exception	exception	fallback-English	0
exec	Execuție	gettext	5
execve	execve	fallback-English	0
exists	exists	fallback-English	0
exit	Ieșire	gettext	2
exited	Terminat	gettext	5
ext	ext	fallback-English	0
extended	extended	fallback-English	0
f	f	fallback-English	0
family	family	fallback-English	0
fat	fat	fallback-English	0
fatal	fatal	fallback-English	0
fatbuf	fatbuf	fallback-English	0
fatbuffer	fatbuffer	fallback-English	0
fault	fault	fallback-English	0
fb	fb	fallback-English	0
fcntl	fcntl	fallback-English	0
fd	Descriptorfișier	gettext	5
fds	fds	fallback-English	0
field	câmp	gettext	5
file	Fișier	gettext	104
filename	Numefișier	gettext	13
files	FIȘIERE	gettext	1
filesz	filesz	fallback-English	0
fill	fill	fallback-English	0
find	Caută	gettext	15
first	first	fallback-English	0
fl	fl	fallback-English	0
flag	Steag	gettext	1
flags	Indicatori	gettext	6
floating	Liber	gettext	1
flush	flush	fallback-English	0
fn	fn	fallback-English	0
focus	focus	fallback-English	0
focussable	focussable	fallback-English	0
foo	foo	fallback-English	0
for	for	fallback-English	0
forced	forced	fallback-English	0
fork	fork	fallback-English	0
found	found	fallback-English	0
fp	fp	fallback-English	0
fpu	fpu	fallback-English	0
frame	Cadru	gettext	10
free	Liber	gettext	8
frequency	Frecvență	gettext	1
from	from	fallback-English	0
front	Față	gettext	1
fs	fs	fallback-English	0
fstat	fstat	fallback-English	0
fsync	fsync	fallback-English	0
fuction	fuction	fallback-English	0
full	Complet	gettext	7
func	func	fallback-English	0
function	Funcție	gettext	7
functions	Funcții	gettext	6
fxrstor	fxrstor	fallback-English	0
fxsave	fxsave	fallback-English	0
g	g	fallback-English	0
gate	gate	fallback-English	0
gateway	gateway	fallback-English	0
gb	gb	fallback-English	0
gdt	gdt	fallback-English	0
get	get	fallback-English	0
getcwd	getcwd	fallback-English	0
getegid	getegid	fallback-English	0
geteuid	geteuid	fallback-English	0
getgid	getgid	fallback-English	0
getpid	getpid	fallback-English	0
getppid	getppid	fallback-English	0
getuid	getuid	fallback-English	0
gid	gid	fallback-English	0
global	global	fallback-English	0
got	got	fallback-English	0
gpf	gpf	fallback-English	0
gran	gran	fallback-English	0
graphics	Grafică	gettext	5
grub	grub	fallback-English	0
gs	gs	fallback-English	0
h	h	fallback-English	0
halt	halt	fallback-English	0
handle	Mâner	gettext	1
handler	handler	fallback-English	0
handlers	handlers	fallback-English	0
hardware	Componente	gettext	5
has	has	fallback-English	0
hd	hd	fallback-English	0
head	head	fallback-English	0
header	header	fallback-English	0
headertype	headertype	fallback-English	0
heap	heap	fallback-English	0
height	Înălțime	gettext	5
helper	helper	fallback-English	0
hex	hex	fallback-English	0
hex출력	hex출력	fallback-English	0
hi	hi	fallback-English	0
hidden	Ascunse	gettext	1
high	Ridicată	gettext	6
hop	hop	fallback-English	0
i	i	fallback-English	0
icmp	icmp	fallback-English	0
icmp콘솔	icmp콘솔	fallback-English	0
id	id	fallback-English	0
ident	ident	fallback-English	0
identify	identify	fallback-English	0
idt	idt	fallback-English	0
idx	idx	fallback-English	0
ifchr	ifchr	fallback-English	0
ifdir	ifdir	fallback-English	0
ifmt	ifmt	fallback-English	0
ifreg	ifreg	fallback-English	0
ifsock	ifsock	fallback-English	0
in	Intrare	gettext	2
increment	increment	fallback-English	0
index	index	fallback-English	0
inet	inet	fallback-English	0
info	Detaliat	gettext	1
init	init	fallback-English	0
initial	initial	fallback-English	0
initialization	initialization	fallback-English	0
initialize	initialize	fallback-English	0
ino	ino	fallback-English	0
inode	inode	fallback-English	0
input	Introduceți	gettext	2
install	Instalează	gettext	4
int	int	fallback-English	0
interconnect	interconnect	fallback-English	0
interface	INTERFAȚĂ	gettext	5
internet	internet	fallback-English	0
internetprotocol	internetprotocol	fallback-English	0
interrupt	Intrerupere	gettext	1
interrupts	interrupts	fallback-English	0
invalid	Nevalid	gettext	1
io	io	fallback-English	0
iomap	iomap	fallback-English	0
ip	ip	fallback-English	0
ipci	ipci	fallback-English	0
ipmessage	ipmessage	fallback-English	0
ipv	ipv	fallback-English	0
ip콘솔	ip콘솔	fallback-English	0
iret	iret	fallback-English	0
is	is	fallback-English	0
ist	ist	fallback-English	0
j	j	fallback-English	0
jmp	jmp	fallback-English	0
jump	jump	fallback-English	0
k	k	fallback-English	0
kb	kb	fallback-English	0
kcs	kcs	fallback-English	0
kds	kds	fallback-English	0
kernel	kernel	fallback-English	0
key	Cheie	gettext	1
keyboard	Tastatură	gettext	10
kgs	kgs	fallback-English	0
kind	Gen	gettext	5
k핵심	k핵심	fallback-English	0
l	l	fallback-English	0
label	Etichetă	gettext	13
last	Ultima	gettext	2
lba	lba	fallback-English	0
ldt	ldt	fallback-English	0
left	Stânga	gettext	26
len	len	fallback-English	0
length	Durată	gettext	1
lengths	lengths	fallback-English	0
level	level	fallback-English	0
lib	lib	fallback-English	0
lidt	lidt	fallback-English	0
lidtaddr	lidtaddr	fallback-English	0
limit	Limită	gettext	1
line	Linie	gettext	15
link	Legătură	gettext	6
linked	linked	fallback-English	0
linker	linker	fallback-English	0
list	Listă	gettext	5
listen	listen	fallback-English	0
listening	listening	fallback-English	0
live	live	fallback-English	0
load	Încărcare	gettext	4
loader	loader	fallback-English	0
local	local	fallback-English	0
log	log	fallback-English	0
logical	Logic	gettext	1
loop	loop	fallback-English	0
low	Scăzută	gettext	7
lseek	lseek	fallback-English	0
lstat	lstat	fallback-English	0
m	m	fallback-English	0
mac	mac	fallback-English	0
machine	machine	fallback-English	0
magicnumber	magicnumber	fallback-English	0
main	principal	curated-seed	0
make	make	fallback-English	0
malloc	malloc	fallback-English	0
manager	manager	fallback-English	0
map	map	fallback-English	0
mask	Masca	gettext	5
master	Principal	gettext	1
matches	matches	fallback-English	0
max	max	fallback-English	0
maximum	Maxim	gettext	2
mb	mb	fallback-English	0
mbr	mbr	fallback-English	0
media	Mediidestocare	gettext	5
mem	mem	fallback-English	0
memory	Memorie	gettext	10
memorymananger	memorymananger	fallback-English	0
memorytest	memorytest	fallback-English	0
memsz	memsz	fallback-English	0
mesg	mesg	fallback-English	0
message	Mesaj	gettext	6
mics	mics	fallback-English	0
mid	mid	fallback-English	0
minimum	Minim	gettext	1
mode	MOD	gettext	5
model	model	fallback-English	0
mouse	Maus	gettext	9
mousemove	mousemove	fallback-English	0
move	Mutare	gettext	9
msdospart	msdospart	fallback-English	0
msg	msg	fallback-English	0
mtime	mtime	fallback-English	0
multi	multi	fallback-English	0
multiboot	multiboot	fallback-English	0
multitasking	multitasking	fallback-English	0
my	my	fallback-English	0
myfunction	myfunction	fallback-English	0
m긴급로그	m긴급로그	fallback-English	0
m긴급로그문자열	m긴급로그문자열	fallback-English	0
m직렬로그초기화	m직렬로그초기화	fallback-English	0
m출력	m출력	fallback-English	0
m테스트	m테스트	fallback-English	0
n	n	fallback-English	0
name	Nume	gettext	37
namesz	namesz	fallback-English	0
net	net	fallback-English	0
network	Rețea	gettext	31
new	Nou	gettext	20
next	Înainte	gettext	11
nibble	nibble	fallback-English	0
nlink	nlink	fallback-English	0
nmi	nmi	fallback-English	0
node	node	fallback-English	0
nodename	nodename	fallback-English	0
noexec	noexec	fallback-English	0
none	Nimic	gettext	20
normal	Normală	gettext	8
norw	norw	fallback-English	0
not	not	fallback-English	0
note	Notă	gettext	7
nsec	nsec	fallback-English	0
num	num	fallback-English	0
number	Număr	gettext	5
o	o	fallback-English	0
of	din	gettext	5
offset	offset	fallback-English	0
ok	ok	fallback-English	0
old	old	fallback-English	0
on	Pornit	gettext	2
only	only	fallback-English	0
opcode	opcode	fallback-English	0
open	Deschide	gettext	53
oper	oper	fallback-English	0
operation	operation	fallback-English	0
options	Opțiuni	gettext	23
order	order	fallback-English	0
org	org	fallback-English	0
other	Altele	gettext	9
out	Ieșire	gettext	2
output	Rezultat	gettext	5
overflow	overflow	fallback-English	0
p	p	fallback-English	0
packet	packet	fallback-English	0
packets	pachete	gettext	1
paddr	paddr	fallback-English	0
page	PAGINĂ	gettext	1
pages	pages	fallback-English	0
paging	paging	fallback-English	0
param	param	fallback-English	0
parameter	parameter	fallback-English	0
params	Parametri	gettext	5
parent	părinte	gettext	5
parse	parse	fallback-English	0
part	part	fallback-English	0
partition	partition	fallback-English	0
partitions	partitions	fallback-English	0
path	CALE	gettext	7
pause	Pauză	gettext	12
payload	payload	fallback-English	0
pci	pci	fallback-English	0
pde	pde	fallback-English	0
pdelen	pdelen	fallback-English	0
peer	peer	fallback-English	0
pending	pending	fallback-English	0
per	per	fallback-English	0
peripheral	peripheral	fallback-English	0
phentsize	phentsize	fallback-English	0
phnum	phnum	fallback-English	0
phoff	phoff	fallback-English	0
phy	phy	fallback-English	0
phyaddr	phyaddr	fallback-English	0
phymem	phymem	fallback-English	0
phys	phys	fallback-English	0
physical	physical	fallback-English	0
pic	pic	fallback-English	0
pid	pid	fallback-English	0
pit	pit	fallback-English	0
pixel	pixel	fallback-English	0
point	point	fallback-English	0
pointer	Indicator	gettext	1
pointers	pointers	fallback-English	0
poll	poll	fallback-English	0
port	port	fallback-English	0
portnumber	portnumber	fallback-English	0
pos	pos	fallback-English	0
position	Poziție	gettext	12
posix	posix	fallback-English	0
prefetch	prefetch	fallback-English	0
prefetchable	prefetchable	fallback-English	0
present	Prezent	gettext	1
prev	prev	fallback-English	0
primary	primary	fallback-English	0
print	Tipărește	gettext	8
printf	printf	fallback-English	0
println	println	fallback-English	0
printreg	printreg	fallback-English	0
priv	priv	fallback-English	0
private	Privat	gettext	1
privilege	privilege	fallback-English	0
proc	proc	fallback-English	0
process	Proces	gettext	5
processes	Procese	gettext	5
processing	processing	fallback-English	0
program	program	fallback-English	0
programmable	programmable	fallback-English	0
protocol	protocol	fallback-English	0
provided	provided	fallback-English	0
provider	provider	fallback-English	0
ps	ps	fallback-English	0
pt	pt	fallback-English	0
pte	pte	fallback-English	0
ptr	ptr	fallback-English	0
push	push	fallback-English	0
put	put	fallback-English	0
pv	Vp	gettext	1
queue	queue	fallback-English	0
r	r	fallback-English	0
range	Interval	gettext	5
raw	raw	fallback-English	0
rdev	rdev	fallback-English	0
read	Citire	gettext	12
ready	Pregătit	gettext	1
receive	receive	fallback-English	0
received	Primit	gettext	1
receiver	receiver	fallback-English	0
receviced	receviced	fallback-English	0
record	Înregistrare	gettext	1
rectangle	Dreptunghi	gettext	1
recv	recv	fallback-English	0
ref	ref	fallback-English	0
refs	refs	fallback-English	0
reg	reg	fallback-English	0
region	region	fallback-English	0
register	register	fallback-English	0
registeroffset	registeroffset	fallback-English	0
registers	registers	fallback-English	0
regs	regs	fallback-English	0
regtype	regtype	fallback-English	0
rel	rel	fallback-English	0
rela	rela	fallback-English	0
release	release	fallback-English	0
released	released	fallback-English	0
reload	Reîncarcă	gettext	34
relocation	relocation	fallback-English	0
remaining	remaining	fallback-English	0
remote	Ladistanță	gettext	10
remove	Elimină	gettext	21
reply	reply	fallback-English	0
request	request	fallback-English	0
requested	requested	fallback-English	0
reserved	reserved	fallback-English	0
reset	Restabilește	gettext	17
resolve	resolve	fallback-English	0
restore	Restaurează	gettext	15
result	result	fallback-English	0
ret	ret	fallback-English	0
revision	revision	fallback-English	0
rgb	rgb	fallback-English	0
right	Dreapta	gettext	31
root	Rădăcină	gettext	11
round	Rotunjire	gettext	1
route	route	fallback-English	0
rs	rs	fallback-English	0
rt	rt	fallback-English	0
run	Rulează	gettext	10
runnable	runnable	fallback-English	0
rx	rx	fallback-English	0
s	s	fallback-English	0
saved	saved	fallback-English	0
sc	sc	fallback-English	0
scan	Scanează	gettext	2
scancode	scancode	fallback-English	0
sche	sche	fallback-English	0
schedule	schedule	fallback-English	0
scheduler	scheduler	fallback-English	0
screen	Ecran	gettext	1
secondary	secondary	fallback-English	0
sect	sect	fallback-English	0
section	section	fallback-English	0
sector	sector	fallback-English	0
sectors	sectors	fallback-English	0
seek	seek	fallback-English	0
seg	seg	fallback-English	0
segment	segment	fallback-English	0
segments	segments	fallback-English	0
select	Selectează	gettext	5
selector	selector	fallback-English	0
self	sine	gettext	5
send	Trimite	gettext	1
sequencer	sequencer	fallback-English	0
serial	Serie	gettext	1
set	definit	gettext	1
setup	setup	fallback-English	0
sh	sh	fallback-English	0
shared	shared	fallback-English	0
shentsize	shentsize	fallback-English	0
shift	shift	fallback-English	0
shndx	shndx	fallback-English	0
shnum	shnum	fallback-English	0
shoff	shoff	fallback-English	0
shstrndx	shstrndx	fallback-English	0
signature	signature	fallback-English	0
simd	simd	fallback-English	0
size	Mărime	gettext	19
sl	sl	fallback-English	0
slave	slave	fallback-English	0
sock	sock	fallback-English	0
socket	socket	fallback-English	0
socketcall	socketcall	fallback-English	0
sockets	sockets	fallback-English	0
soft	soft	fallback-English	0
software	software	fallback-English	0
source	Sursă	gettext	16
space	Spațiu	gettext	1
spawn	spawn	fallback-English	0
src	src	fallback-English	0
srcptr	srcptr	fallback-English	0
ss	ss	fallback-English	0
st	st	fallback-English	0
stack	stack	fallback-English	0
stackbottom	stackbottom	fallback-English	0
stacktop	stacktop	fallback-English	0
start	Pornește	gettext	5
started	Pornit	gettext	5
starting	starting	fallback-English	0
stat	stat	fallback-English	0
state	Stare	gettext	3
status	Stare	gettext	18
stderr	stderr	fallback-English	0
stdin	stdin	fallback-English	0
stdout	stdout	fallback-English	0
stop	Oprește	gettext	16
stopped	Oprit	gettext	5
str	str	fallback-English	0
string	Șir	gettext	6
strtab	strtab	fallback-English	0
subclass	subclass	fallback-English	0
subnet	subnet	fallback-English	0
support	Suport	gettext	1
swap	Spațiudeschimb	gettext	5
switch	switch	fallback-English	0
sym	sym	fallback-English	0
sync	sync	fallback-English	0
sys	sys	fallback-English	0
syscall	syscall	fallback-English	0
sysname	sysname	fallback-English	0
system	Sistem	gettext	12
systemcall	systemcall	fallback-English	0
t	t	fallback-English	0
table	Tabel	gettext	5
tag	Etichetă	gettext	6
tail	tail	fallback-English	0
tamd	tamd	fallback-English	0
tarp	tarp	fallback-English	0
task	task	fallback-English	0
tasking	tasking	fallback-English	0
tasks	Sarcini	gettext	1
tcow	tcow	fallback-English	0
tcpu	tcpu	fallback-English	0
technology	Tehnologie	gettext	2
temp	temp	fallback-English	0
temporary	temporary	fallback-English	0
tenth	tenth	fallback-English	0
terminated	terminated	fallback-English	0
test	Testează	gettext	2
text	text	fallback-English	0
thr	thr	fallback-English	0
thread	thread	fallback-English	0
threads	threads	fallback-English	0
tick	tick	fallback-English	0
ticmp	ticmp	fallback-English	0
time	Oră	gettext	3
timer	timer	fallback-English	0
tip	tip	fallback-English	0
tls	tls	fallback-English	0
tmp	tmp	fallback-English	0
tmsdos	tmsdos	fallback-English	0
to	to	fallback-English	0
top	Sus	gettext	12
tos	tos	fallback-English	0
total	total	fallback-English	0
track	track	fallback-English	0
trap	trap	fallback-English	0
truncate	Trunchiază	gettext	1
tss	tss	fallback-English	0
type	Tip	gettext	47
t공용서술자테이블	t공용서술자테이블	fallback-English	0
t작업관리자	t작업관리자	fallback-English	0
t조각설명자	t조각설명자	fallback-English	0
t콘솔	t콘솔	fallback-English	0
t함수	t함수	fallback-English	0
udesc	udesc	fallback-English	0
udp	udp	fallback-English	0
udp콘솔	udp콘솔	fallback-English	0
uid	uid	fallback-English	0
uint	uint	fallback-English	0
uintptr	uintptr	fallback-English	0
uname	uname	fallback-English	0
unhandle	unhandle	fallback-English	0
unhandled	unhandled	fallback-English	0
unit	Unitate	gettext	5
unset	Nesetată	gettext	1
unused	unused	fallback-English	0
up	Sus	gettext	14
update	Actualizează	gettext	12
usable	usable	fallback-English	0
use	use	fallback-English	0
used	folosit	gettext	5
user	Utilizator	gettext	19
userhandler	userhandler	fallback-English	0
usermode	usermode	fallback-English	0
userproc	userproc	fallback-English	0
util	util	fallback-English	0
util콘솔	util콘솔	fallback-English	0
uts	uts	fallback-English	0
utsname	utsname	fallback-English	0
v	v	fallback-English	0
vaddr	vaddr	fallback-English	0
val	val	fallback-English	0
value	Valoare	gettext	18
values	values	fallback-English	0
vector	vector	fallback-English	0
vendor	Comerciant	gettext	2
ver	ver	fallback-English	0
version	Versiune	gettext	3
vfs	vfs	fallback-English	0
vga	vga	fallback-English	0
video	video	fallback-English	0
virt	virt	fallback-English	0
virtlen	virtlen	fallback-English	0
virtmem	virtmem	fallback-English	0
virtual	Virtuală	gettext	1
volume	Volum	gettext	3
w	w	fallback-English	0
wait	Așteaptă	gettext	2
waitpid	waitpid	fallback-English	0
wdata	wdata	fallback-English	0
when	when	fallback-English	0
whence	whence	fallback-English	0
widget	widget	fallback-English	0
width	Lățime	gettext	6
word	cuvânt	gettext	6
writable	writable	fallback-English	0
write	Scriere	gettext	12
writer	writer	fallback-English	0
x	x	fallback-English	0
xy	xy	fallback-English	0
y	d	gettext	1
zero	zero	fallback-English	0
값	값	fallback-English	0
공용서술자테이블	공용서술자테이블	fallback-English	0
기준	기준	fallback-English	0
기준주소	기준주소	fallback-English	0
낮은	낮은	fallback-English	0
넷카드콘솔	넷카드콘솔	fallback-English	0
높은	높은	fallback-English	0
단말기	단말기	fallback-English	0
마우스콘솔	마우스콘솔	fallback-English	0
매개값	매개값	fallback-English	0
매우높은	매우높은	fallback-English	0
멈추기	멈추기	fallback-English	0
목적	목적	fallback-English	0
유형	유형	fallback-English	0
이더넷콘솔	이더넷콘솔	fallback-English	0
인터럽트무시하기	인터럽트무시하기	fallback-English	0
인터럽트예외처리기	인터럽트예외처리기	fallback-English	0
인터럽트요청처리	인터럽트요청처리	fallback-English	0
인터럽트처리기	인터럽트처리기	fallback-English	0
임시	임시	fallback-English	0
자료	자료	fallback-English	0
자신	자신	fallback-English	0
작업관리자	작업관리자	fallback-English	0
작업콘솔	작업콘솔	fallback-English	0
조각설명자	조각설명자	fallback-English	0
출력	출력	fallback-English	0
콘솔	콘솔	fallback-English	0
크기	크기	fallback-English	0
키보드콘솔	키보드콘솔	fallback-English	0
표시들	표시들	fallback-English	0
한도	한도	fallback-English	0
