original	localized	language
InterruptNumber	Interruptnumber	ht
InvalidOpcode	Invalidopcode	ht
InvalidTSS	Invalidtss	ht
IsKernel	Iskernel	ht
IsPresent	Ispresent	ht
IsUserSpace	Isuserspace	ht
KB	Kb	ht
KCS_INDEX	Kcsindex	ht
KCS_SELECTOR	Kcsselector	ht
KDS_INDEX	Kdsindex	ht
KDS_SELECTOR	Kdsselector	ht
KERNEL_HEAP_START	Kernelheapstart	ht
KERNEL_VIRT_ADDR	Kernelvirtaddress	ht
KGS_INDEX	Kgsindex	ht
KGS_SELECTOR	Kgsselector	ht
K핵심	KKernelEntry	ht
LIDT	Lidt	ht
Last	Last	ht
Len	Len	ht
Limit	Limit	ht
Link	Link	ht
LinkMap	Linkmap	ht
LinkedList	Linkedlist	ht
Listen	Listen	ht
LoadElf	Loadelf	ht
MAC	Mac	ht
MAC0	Mac0	ht
MAC1	Mac1	ht
MAC2	Mac2	ht
MAC3	Mac3	ht
MAC4	Mac4	ht
MAC5	Mac5	ht
MACAddress0Port	Macaddress0port	ht
MACAddress2Port	Macaddress2port	ht
MACAddress4Port	Macaddress4port	ht
MACCache	Maccache	ht
MAX_QUEUE_SIZE	Maxqueuesize	ht
MB	Mb	ht
MBR	Mbr	ht
MHex출력	MHexadecimalprint	ht
MHex출력XY	MHexadecimalprintxy	ht
MUint16출력	MUnsignedinteger16print	ht
MUint16출력XY	MUnsignedinteger16printxy	ht
MUint32출력	MUnsignedinteger32print	ht
MUint32출력XY	MUnsignedinteger32printxy	ht
MUint64출력	MUnsignedinteger64print	ht
MUint64출력XY	MUnsignedinteger64printxy	ht
Machine	Machine	ht
MachineCheck	Machinecheck	ht
MakeRangePrivateWritable	Makerangeprivatewritable	ht
Malloc	Malloc	ht
MemCmp	Memcmp	ht
MemCpy	Memcopy	ht
MemMove	Memmove	ht
MemSet	Memset	ht
MemoryOper	Memoryoper	ht
Mode	Mode	ht
ModelToScreen	Set_local_coordinates	ht
Mtime	Mtime	ht
MtimeNsec	Mtimensec	ht
MyHandleInterrupt	Myhandleinterrupt	ht
MyTest	Mytest	ht
M긴급로그Hex8	MEmergencyloghexadecimal8	ht
M긴급로그Uint32	MEmergencylogunsignedinteger32	ht
M긴급로그문자열	MEmergencylogstring	ht
M직렬로그초기화	MSerialloginit	ht
M출력	MPrint	ht
M출력BytesXY	MPrintbytesxy	ht
M출력Hex	MPrinthexadecimal	ht
M출력Uint16	MPrintunsignedinteger16	ht
M출력Uint32	MPrintunsignedinteger32	ht
M출력XY	MPrintxy	ht
M테스트	M테스트	ht
NMI	Nmi	ht
New	New	ht
NewInterruptHandler	Newinterrupthandler	ht
Next	Next	ht
Nlink	Nlink	ht
Node	Node	ht
Nodename	Nodename	ht
OnEtherFrameReceived	Ethernetframereceivewhen	ht
OnGetDriver	Ongetdriver	ht
OnInternetProtocolReceived	Internetprotocolreceivewhen	ht
OnKeyDown	Onkeydown	ht
OnKeyUp	Onkeyup	ht
OnMouseDown	Onmousedown	ht
OnMouseMove	Onmousemove	ht
OnMouseUp	Onmouseup	ht
OnRawDataReceived	Onrawdatareceive	ht
OnTick	Ontick	ht
Overflow	Overflow	ht
P1LinkMap	PValue1linkmap	ht
P2LinkMap	PValue2linkmap	ht
P3LinkMap	PValue3linkmap	ht
PAGE_COW	Pagecow	ht
PAGE_FRAME	Pageframe	ht
PAGE_PRESENT	Pagepresent	ht
PAGE_USER	Pageuser	ht
PAGE_WRITABLE	Pagewritable	ht
PAUSE_LOOP	Pauseloop	ht
PICMasterCommandPort	Primarypiccommandioport	ht
PICMasterDataPort	Primarypicdataioport	ht
PICSlaveCommandPort	Secondarypiccommandioport	ht
PICSlaveDataPort	Secondarypicdataioport	ht
PRESENT	Present	ht
PRIV_KERNEL	Privkernel	ht
PRIV_USER	Privuser	ht
PROC_USER_HEAP_SIZE	Procuserheapsize	ht
PageDirEntry	Pagedirectoryentry	ht
PageDirectoryEntry	Pagedirectoryentry_2	ht
PageFault	Pagefault	ht
PageFaultException	Pagefaultexception	ht
PageRoundDown	Pagerounddown	ht
PageRoundUp	Pageroundup	ht
PageTableEntry	Pagetableentry	ht
Paging	Paging	ht
ParentPid	Parentpid	ht
Parse	Parse	ht
Partition_id	Partitionid	ht
PhyMemTest	Phymemtest	ht
PhysicalMemoryManager	Physicalmemorymanager	ht
Pid	Pid	ht
Port	Port	ht
PortBase	Portbase	ht
PortInByte	Portinbyte	ht
PortInDword	Portindword	ht
PortInWord	Portinword	ht
PortOutByte	Portoutbyte	ht
PortOutDword	Portoutdword	ht
PortOutWord	Portoutword	ht
PortReadByte	Portlibyte	ht
PortReadDword	Portlidword	ht
PortReadWord	Portliword	ht
PortWriteByte	Portekribyte	ht
PortWriteDword	Portekridword	ht
PortWriteWord	Portekriword	ht
Prev	Previous	ht
PrevTSS	Previoustss	ht
PrimaryPartition	Primarypartition	ht
Print	Print	ht
PrintBytes	Printbytes	ht
PrintStr	Printstr	ht
PrintTLS	Printtls	ht
PrintTest	Printtest	ht
Process	Process	ht
ProcessHelper	Processhelper	ht
ProcessPendingKeyboardEvents	Processpendingkeyboardevents	ht
ProcessPendingMouseEvents	Processpendingmouseevents	ht
PushAt	Insert_at_index	ht
PushBack	Append_to_list	ht
PushFront	Prepend_to_list	ht
PutPixel	Putpixel	ht
PutPixelRGB	Putpixelrgb	ht
QUEUE_START_ADDR	Queuestartaddress	ht
Rdev	Rdev	ht
Read	Li	ht
Read28	Li28	ht
ReadFile	Lifile	ht
ReadPartitions	Lipartition	ht
Ready	Ready	ht
Receive	Receive	ht
Ref	Reference	ht
Release	Release	ht
ReloadCR3	Reloadcr3	ht
Remove	Remove	ht
RemoveAt	Removeat	ht
RemoveThread	Removethread	ht
RemoveThreadAt	Removethreadat	ht
RequestMacAddress	Requestmacaddress	ht
Reset	Reset	ht
Resolve	Resolve	ht
ResolveCopyOnWriteFault	Resolvecopyonekrifault	ht
SCHEDULER_FREQUENCY	Schedulerfrequency	ht
SEG_BIG_MODE	Segbigmode	ht
SEG_EXEC	Segexec	ht
SEG_GRAN_4K_PAGE	Seggran4kpage	ht
SEG_GRAN_BYTE	Seggranbyte	ht
SEG_KERNEL_CODE	Segkernelcode	ht
SEG_KERNEL_DATA	Segkerneldata	ht
SEG_KERNEL_GS	Segkernelgs	ht
SEG_NOEXEC	Segnoexec	ht
SEG_NORMAL	Segnormal	ht
SEG_NORW	Segnorw	ht
SEG_R	Segr	ht
SEG_SYSTEM	Segsystem	ht
SEG_TASK_STATE	Segtaskstate	ht
SEG_USER_CODE	Segusercode	ht
SEG_USER_DATA	Seguserdata	ht
SEG_USER_GS	Segusergs	ht
SEG_W	Segw	ht
SIMDFloatingPointException	Simdfloatingpointexception	ht
SIZE	Size	ht
SYS_ACCESS	Sysaccess	ht
SYS_BRK	Sysbrk	ht
SYS_CHDIR	Syschdir	ht
SYS_CLOSE	Sysclose	ht
SYS_CREAT	Syscreat	ht
SYS_DUP	Sysdup	ht
SYS_DUP2	Sysdup2	ht
SYS_EXECVE	Sysexecve	ht
SYS_EXIT	Sysexit	ht
SYS_FCNTL	Sysfcntl	ht
SYS_FORK	Sysfork	ht
SYS_FSTAT	Sysfstat	ht
SYS_FSYNC	Sysfsync	ht
SYS_GETCWD	Sysgetcwd	ht
SYS_GETEGID	Sysgetegid	ht
SYS_GETEUID	Sysgeteuid	ht
SYS_GETGID	Sysgetgid	ht
SYS_GETPID	Sysgetpid	ht
SYS_GETPPID	Sysgetppid	ht
SYS_GETUID	Sysgetuid	ht
SYS_LSEEK	Syslseek	ht
SYS_LSTAT	Syslstat	ht
SYS_OPEN	Sysopen	ht
SYS_READ	Sysli	ht
SYS_RT_EXIT	Sysrtexit	ht
SYS_SOCKETCALL	Syssocketcall	ht
SYS_STAT	Sysstat	ht
SYS_SYNC	Syssync	ht
SYS_UNAME	Sysuname	ht
SYS_WAITPID	Syswaitpid	ht
SYS_WRITE	Sysekri	ht
Schedule	Schedule	ht
Scheduler	Scheduler	ht
SchedulerData	Schedulerdata	ht
SegmentNotPresent	Segmentnotpresent	ht
SelectDrivers	Selectdriver	ht
Send	Send	ht
SendEchoRequest	Echorequestsend	ht
SendFrame	Framesend	ht
SerialInit	Serialinit	ht
SerialWriteByte	Serialekribyte	ht
SetBackend	Setbackend	ht
SetBit	Setbit	ht
SetBlockInPageDir	Setblockinpagedirectory	ht
SetBuffer	Setbuffer	ht
SetByteAtAddr	Setbyteataddress	ht
SetByteInPageDir	Setbyteinpagedirectory	ht
SetCR3	Setcr3	ht
SetColor	Setcolor	ht
SetDescriptor	Setdescriptor	ht
SetHandleInterruptFuction	Sethandleinterruptfuction	ht
SetHandler	Sethandler	ht
SetIPAddress	Setipaddress	ht
SetInterruptDescriptorTableEntry	Interruptdescriptortableentryset	ht
SetInterruptManager	Setinterruptmanager	ht
SetInterruptNumber	Setinterruptnumber	ht
SetMode	Setmode	ht
SetNodeAt	Setnodeat	ht
SetStack	Setstack	ht
SetTlsSegment	Settlssegment	ht
SetUint32AtAddr	Setunsignedinteger32ataddress	ht
SetUint32InPageDir	Setunsignedinteger32inpagedirectory	ht
SetUint8AtAddr	Setunsignedinteger8ataddress	ht
SharedMemoryRegion	Sharedmemoryregion	ht
Size	Size_2	ht
Spawn	Spawn	ht
Ss	Ss	ht
Stack	Stack	ht
StackSegmentFault	Stacksegmentfault	ht
Start_lba	Startlba	ht
Started	Started	ht
StdinPutByte	Stdinputbyte	ht
StopCurrentThread	Stopcurrentthread	ht
Stopped	Stopped	ht
SubnetMask	Subnetmask	ht
SupportMode	Supportmode	ht
Sys_brk	Sysbrk_2	ht
Sys_close	Sysclose_2	ht
Sys_exit	Sysexit_2	ht
Sys_getpid	Sysgetpid_2	ht
Sys_mousemove	Sysmousemove	ht
Sys_open	Sysopen_2	ht
Sys_printStr	Sysprintstr	ht
Sys_printUint32	Sysprintunsignedinteger32	ht
Sys_printf	Sysprintf	ht
Sys_read	Sysli_2	ht
Syscall	Syscall	ht
Sysname	Sysname	ht
TARPEtherFrameHandler	Arpethernetframehandler	ht
TARPMessage	Arpmessage	ht
TARPMessageBuffer	Arpmessagebuffer	ht
TARPProvider	Arpprovider	ht
TAdvancedTechnologyAttachment	TAdvancedtechnologyattachment	ht
TArray	TArray	ht
TBaseAddressRegister	TBaseaddressregister	ht
TBiosParameterBlock32	TBiosparameterblock32	ht
TBufferDescriptor	TBufferdescriptor	ht
TCOWFrameManager	Tcowframemanager	ht
TCPUState	Tcpustate	ht
TDefaultKeyboardEventHandler	TDefaultkeyboardeventhandler	ht
TDefaultMouseEventHandler	TDefaultmouseeventhandler	ht
TDefaultPCIControllerHandler	TDefaultpcicontrollerhandler	ht
TDefaultTimerEventHandler	TDefaulttimereventhandler	ht
TDirectoryEntryFat32	TDirectoryentryfat32	ht
TDriverManager	TDrivermanager	ht
TEtherFrameHandler	TEthernetframehandler	ht
TEtherFrameHeader	TEthernetframeheader	ht
TEtherFrameHeaderBuffer	TEthernetframeheaderbuffer	ht
TEtherFrameProvider	TEthernetframeprovider	ht
TEtherFrameRawDataHandler	TEthernetframerawdatahandler	ht
TGateDescriptor	TGatedescriptor	ht
THREAD_STACK_SIZE	Threadstacksize	ht
TICMPHandler	Icmphandler	ht
TIPEtherFrameHandler	Ipethernetframehandler	ht
TInitializationBlock	TInitializationblock	ht
TInternetControlMessageProtocol	TInternetcontrolmessageprotocol	ht
TInternetControlMessageProtocolMessage	TInternetcontrolmessageprotocolmessage	ht
TInternetControlMessageProtocolMessageBuffer	TInternetcontrolmessageprotocolmessagebuffer	ht
TInternetProtocolHandler	TInternetprotocolhandler	ht
TInternetProtocolProvider	TInternetprotocolprovider	ht
TInternetProtocolV4Message	TInternetprotocolv4message	ht
TInternetProtocolV4MessageBuffer	TInternetprotocolv4messagebuffer	ht
TInterruptDescriptorTablePointer	TInterruptdescriptortablepointer	ht
TInterruptHandler	TInterrupthandler	ht
TInterruptManager	TInterruptmanager	ht
TKeyboardDriver	TKeyboarddriver	ht
TLS_START	Tlsstart	ht
TMSDOSPartitionTable	Tmsdospartitiontable	ht
TMasterBootRecord	TMasterbootrecord	ht
TMemoryChunk	TMemorychunk	ht
TMemoryManager	TMemorymanager	ht
TMouseDriver	TMousedriver	ht
TMyKeyboardEventHandler	TMykeyboardeventhandler	ht
TMyMouseEventHandler	TMymouseeventhandler	ht
TMyPCIControllerHandler	TMypcicontrollerhandler	ht
TPartitionTableEntry	TPartitiontableentry	ht
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	ht
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectdevicedescriptor	ht
TPort	TPort	ht
TPort16Bit	TPort16bit	ht
TPort32Bit	TPort32bit	ht
TPort8Bit	TPort8bit	ht
TRawDataHandler	TRawdatahandler	ht
TSSEntry	Tssentry	ht
TSyscall	TSyscall	ht
TTask	TTask	ht
TThread	TThread	ht
TThreadHelper	TThreadhelper	ht
TTimerDriver	TTimerdriver	ht
TUserDatagramProtocolHandler	TUserdatagramprotocolhandler	ht
TUserDatagramProtocolHeader	TUserdatagramprotocolheader	ht
TUserDatagramProtocolHeaderBuffer	TUserdatagramprotocolheaderbuffer	ht
TUserDatagramProtocolProvider	TUserdatagramprotocolprovider	ht
TUserDatagramProtocolSocket	TUserdatagramprotocolsocket	ht
TVideoGraphicsArray	TVideographicsarray	ht
TWidget	TWidget	ht
TWidgetMouseEventHandler	TWidgetmouseeventhandler	ht
Tamd_am79c973	Tamdam79c973	ht
Test	Test	ht
TestBit	Testbit	ht
TestPrint	Testprint	ht
Thread	Thread	ht
ThreadList	Threadlist	ht
ThreadState	Threadstate	ht
Threads	Threads	ht
TlsSegments	Tlssegments	ht
TotalBlocks	Totalblock	ht
Type	TypeValue	ht
TypeTest	Typetest	ht
T공용서술자테이블	TShareddescriptortable	ht
T공용서술자테이블_자료	TShareddescriptortabledata	ht
T작업관리자	TTaskmanager	ht
T조각설명자	TSegmentdescriptor	ht
T콘솔	TConsole	ht
T함수1	TFunction1	ht
UDESC_32SEG	Udesc32seg	ht
UDESC_CONTENTS	Udesccontents	ht
UDESC_LIMIT_IN_PAGES	Udesclimitinpages	ht
UDESC_RX_ONLY	Udescrxonly	ht
UDESC_SEG_NOT_PRESENT	Udescsegnotpresent	ht
UDESC_USABLE	Udescusable	ht
USER_STACK	Userstack	ht
USER_STACK_SIZE	Userstacksize	ht
USER_STACK_TOP	Userstacktop	ht
Uid	Uid	ht
Uint16ToArray	Unsignedinteger16toarray	ht
Uint16ToArray_BE	Unsignedinteger16toarraybe	ht
Uint16_R	Unsignedinteger16r	ht
Uint32ToArray	Unsignedinteger32toarray	ht
Uint32_R	Unsignedinteger32r	ht
Uint48ToArray	Unsignedinteger48toarray	ht
Uint48ToArray_BE	Unsignedinteger48toarraybe	ht
Uint48_R	Unsignedinteger48r	ht
Uint64ToArray	Unsignedinteger64toarray	ht
Uint64_R	Unsignedinteger64r	ht
UnhandleInterrupt	Unhandleinterrupt	ht
UnsetBit	Toggle_allocation_bit	ht
UsedBlocks	Usedblock	ht
UserDesc	Userdescriptor	ht
UserStack	Userstack_2	ht
UserStackSize	Userstacksize_2	ht
Vendor_id	Vendorid	ht
Version	Version	ht
VirtTest	Virttest	ht
Write	Ekri	ht
Write28	Ekri28	ht
WriteRegisters	Ekriregister	ht
X	X	ht
Y	Y	ht
Zero	Zero	ht
ZeroBlockInPageDir	Zeroblockinpagedirectory	ht
a	a	ht
aTime	atime	ht
access	access	ht
accessMode	accessmode	ht
ack	ack	ht
activeKeyboardDriver	activekeyboarddriver	ht
activeMouseDriver	activemousedriver	ht
addr	address	ht
addrPtr	addresspointer	ht
address	address_2	ht
addressError	addresserror	ht
afInet	afinet	ht
allocFD	allocatefd	ht
allocOpenFile	allocateopenfile	ht
allocProcess	allocateprocess	ht
allocateSocket	allocatesocket	ht
allocated	allocated	ht
amd_am79c973	amdam79c973	ht
args	arguments	ht
argument	argument	ht
argumentPointers	argumentpointers	ht
arguments	arguments_2	ht
arp	arp	ht
arpBuffer	arpbuffer	ht
arpMesgSize	arpmesgsize	ht
arpProvider	arpprovider	ht
arp콘솔	arpconsole	ht
array	array	ht
ata	ata	ht
ata0s	ata0s	ht
attempts	attempts	ht
attr	attribute	ht
attributeControllerIndexPort	attributecontrollerindexport	ht
attributeControllerReadPort	attributecontrollerliport	ht
attributeControllerResetPort	attributecontrollerresetport	ht
attributeControllerWritePort	attributecontrollerekriport	ht
attributes	attributes	ht
aux	aux	ht
avail	available	ht
b	b	ht
backend	backend	ht
backupFpRegs	backupfpregs	ht
backupSector	backupsector	ht
bar	bar	ht
barNum	barnumber	ht
bar_value	barvalue	ht
base	base	ht
baseCode	basecode	ht
baseHigh	basehigh	ht
baseLow	baselow	ht
baseMid	basemid	ht
base_addr_high	baseaddresshigh	ht
base_addr_low	baseaddresslow	ht
bh	bh	ht
bindEphemeral	bindephemeral	ht
bindError	binderror	ht
bios	bios	ht
bit	bit	ht
bitmap	bitmap	ht
bootSignature	bootsignature	ht
bootable	bootable	ht
bootloader	bootloader	ht
bound	bound	ht
bpb	bpb	ht
bpbBytes	bpbbytes	ht
bpbPtr	bpbpointer	ht
buf	buffer	ht
buf1	buffer1	ht
buf2	buffer2	ht
buf3	buffer3	ht
buf4	buffer4	ht
buf6	buffer6	ht
buffer	buffer_2	ht
buffer1	buffer1_2	ht
buffer2	buffer2_2	ht
bufferAddr	bufferaddress	ht
bufferAddress	bufferaddress_2	ht
bufptr	bufferpointer	ht
bus	bus	ht
busControlRegisterDataPort	buscontrolregisterdataport	ht
button	button	ht
buttons	button_2	ht
bytesPerSector	bytespersector	ht
c	c	ht
cDate	cDat	ht
cTime	ctime	ht
cTimeTenth	ctimetenth	ht
call	call	ht
candidate	candidate	ht
cap	cap	ht
char	char	ht
checked	checked	ht
checksum	checksum	ht
child	child	ht
childPID	childpid	ht
childPageDir	childpagedirectory	ht
chunk	chunk	ht
class_id	classid	ht
closeAllProcessFDs	closeallprocessfds	ht
closeOnExec	closeonexec	ht
closeProcessFD	closeprocessfd	ht
code	code	ht
code1Ptr	code1pointer	ht
code1ptr	code1pointer_2	ht
code2Ptr	code2pointer	ht
code3Ptr	code3pointer	ht
codeSegment	codesegment	ht
colorIndex	colorindex	ht
colordepth	colordepth	ht
command	command	ht
commandPort	commandport	ht
commandport	commandport_2	ht
common	common	ht
connected	connected	ht
console	console	ht
controlPort	controlport	ht
copyExecVector	copyexecvector	ht
copyLength	copylength	ht
copyPageDir	copypagedirectory	ht
copyPath	copypath	ht
copySocketName	copysocketname	ht
copyUtsField	copyutsfield	ht
count	count	ht
count2	count2	ht
cowFrameManager	cowframemanager	ht
cpu	cpu	ht
cpustate	cpustate	ht
cr0	cr0	ht
cr3	cr3	ht
cr4	cr4	ht
crtcDataPort	crtcdataport	ht
crtcIndexPort	crtcindexport	ht
cs	cs	ht
currentRecvBuffer	currentrecvbuffer	ht
currentSendBuffer	currentsendbuffer	ht
currentTask	currenttask	ht
currentThread	currentthread	ht
currentThreadIndex	currentthreadindex	ht
cursorHeight	cursorheight	ht
cursorStart	cursorstart	ht
d_tag	dtag	ht
d_val_ptr	dvalpointer	ht
data	data	ht
dataBuf	databuffer	ht
dataBytes	databytes	ht
dataPointer	datapointer	ht
dataPort	dataport	ht
dataStart	datastart	ht
databuffer	databuffer_2	ht
dataport	dataport_2	ht
defaultKeyboardEventHandler	defaultkeyboardeventhandler	ht
desc	descriptor	ht
description	description	ht
destination	destination	ht
destinationAddress	destinationaddress	ht
destinationLength	destinationlength	ht
dev	device	ht
device	device_2	ht
deviceDescriptor	devicedescriptor	ht
devicePort	deviceport	ht
diff	diff	ht
digits	digits	ht
dirent	dirent	ht
direntBytes	direntbytes	ht
direntPtr	direntpointer	ht
discardProcess	discardprocess	ht
dispatchInterrupt	dispatchinterrupt	ht
divisor	divisor	ht
domain	domain	ht
driveNumber	drivenumber	ht
driver	driver	ht
driverManager	drivermanager	ht
drivercount	drivercount	ht
drv	driver_2	ht
