english	localized	language
k핵심	k핵심	ht
l	l	ht
label	label	ht
last	last	ht
lba	lba	ht
ldt	ldt	ht
left	left	ht
len	len	ht
length	length	ht
lengths	lengths	ht
level	level	ht
lib	lib	ht
lidt	lidt	ht
lidtaddr	lidtaddr	ht
limit	limit	ht
line	line	ht
link	link	ht
linked	linked	ht
linker	linker	ht
list	list	ht
listen	listen	ht
listening	listening	ht
live	live	ht
load	load	ht
loader	loader	ht
local	local	ht
log	log	ht
logical	logical	ht
loop	loop	ht
low	low	ht
lseek	lseek	ht
lstat	lstat	ht
m	m	ht
mac	mac	ht
machine	machine	ht
magicnumber	magicnumber	ht
main	prensipal	ht
make	make	ht
malloc	malloc	ht
manager	manager	ht
map	map	ht
mask	mask	ht
master	master	ht
matches	matches	ht
max	max	ht
maximum	maximum	ht
mb	mb	ht
mbr	mbr	ht
media	media	ht
mem	mem	ht
memory	memory	ht
memorymananger	memorymananger	ht
memorytest	memorytest	ht
memsz	memsz	ht
mesg	mesg	ht
message	message	ht
mics	mics	ht
mid	mid	ht
minimum	minimum	ht
mode	mode	ht
model	model	ht
mouse	mouse	ht
mousemove	mousemove	ht
move	move	ht
msdospart	msdospart	ht
msg	msg	ht
mtime	mtime	ht
multi	multi	ht
multiboot	multiboot	ht
multitasking	multitasking	ht
my	my	ht
myfunction	myfunction	ht
m긴급로그	m긴급로그	ht
m긴급로그문자열	m긴급로그문자열	ht
m직렬로그초기화	m직렬로그초기화	ht
m출력	m출력	ht
m테스트	m테스트	ht
n	n	ht
name	name	ht
namesz	namesz	ht
net	net	ht
network	network	ht
new	new	ht
next	next	ht
nibble	nibble	ht
nlink	nlink	ht
nmi	nmi	ht
node	node	ht
nodename	nodename	ht
noexec	noexec	ht
none	okennnanyo	ht
normal	normal	ht
norw	norw	ht
not	not	ht
note	note	ht
nsec	nsec	ht
num	num	ht
number	number	ht
o	o	ht
of	of	ht
offset	offset	ht
ok	ok	ht
old	old	ht
on	on	ht
only	only	ht
opcode	opcode	ht
open	open	ht
oper	oper	ht
operation	operation	ht
options	options	ht
order	order	ht
org	org	ht
other	other	ht
out	out	ht
output	output	ht
overflow	overflow	ht
p	p	ht
packet	packet	ht
packets	packets	ht
paddr	paddr	ht
page	page	ht
pages	pages	ht
paging	paging	ht
param	param	ht
parameter	parameter	ht
params	params	ht
parent	parent	ht
parse	parse	ht
part	part	ht
partition	partition	ht
partitions	partitions	ht
path	path	ht
pause	pause	ht
payload	payload	ht
pci	pci	ht
pde	pde	ht
pdelen	pdelen	ht
peer	peer	ht
pending	pending	ht
per	per	ht
peripheral	peripheral	ht
phentsize	phentsize	ht
phnum	phnum	ht
phoff	phoff	ht
phy	phy	ht
phyaddr	phyaddr	ht
phymem	phymem	ht
phys	phys	ht
physical	physical	ht
pic	pic	ht
pid	pid	ht
pit	pit	ht
pixel	pixel	ht
point	point	ht
pointer	pointer	ht
pointers	pointers	ht
poll	poll	ht
port	port	ht
portnumber	portnumber	ht
pos	pos	ht
position	position	ht
posix	posix	ht
prefetch	prefetch	ht
prefetchable	prefetchable	ht
present	present	ht
prev	prev	ht
primary	primary	ht
print	print	ht
printf	printf	ht
println	println	ht
printreg	printreg	ht
priv	priv	ht
private	private	ht
privilege	privilege	ht
proc	proc	ht
process	process	ht
processes	processes	ht
processing	processing	ht
program	program	ht
programmable	programmable	ht
protocol	protocol	ht
provided	provided	ht
provider	provider	ht
ps	ps	ht
pt	pt	ht
pte	pte	ht
ptr	ptr	ht
push	push	ht
put	put	ht
pv	pv	ht
queue	queue	ht
r	r	ht
range	range	ht
raw	raw	ht
rdev	rdev	ht
read	li	ht
ready	ready	ht
receive	receive	ht
received	received	ht
receiver	receiver	ht
receviced	receviced	ht
record	record	ht
rectangle	rectangle	ht
recv	recv	ht
ref	ref	ht
refs	refs	ht
reg	reg	ht
region	region	ht
register	register	ht
registeroffset	registeroffset	ht
registers	registers	ht
regs	regs	ht
regtype	regtype	ht
rel	rel	ht
rela	rela	ht
release	release	ht
released	released	ht
reload	reload	ht
relocation	relocation	ht
remaining	remaining	ht
remote	remote	ht
remove	remove	ht
reply	reply	ht
request	request	ht
requested	requested	ht
reserved	reserved	ht
reset	reset	ht
resolve	resolve	ht
restore	restore	ht
result	result	ht
ret	ret	ht
revision	revision	ht
rgb	rgb	ht
right	right	ht
root	root	ht
round	round	ht
route	route	ht
rs	rs	ht
rt	rt	ht
run	run	ht
runnable	runnable	ht
rx	rx	ht
s	s	ht
saved	saved	ht
sc	sc	ht
scan	scan	ht
scancode	scancode	ht
sche	sche	ht
schedule	schedule	ht
scheduler	scheduler	ht
screen	screen	ht
secondary	secondary	ht
sect	sect	ht
section	section	ht
sector	sector	ht
sectors	sectors	ht
seek	seek	ht
seg	seg	ht
segment	segment	ht
segments	segments	ht
select	select	ht
selector	selector	ht
self	self	ht
send	send	ht
sequencer	sequencer	ht
serial	serial	ht
set	set	ht
setup	setup	ht
sh	sh	ht
shared	shared	ht
shentsize	shentsize	ht
shift	shift	ht
shndx	shndx	ht
shnum	shnum	ht
shoff	shoff	ht
shstrndx	shstrndx	ht
signature	signature	ht
simd	simd	ht
size	size	ht
sl	sl	ht
slave	slave	ht
sock	sock	ht
socket	socket	ht
socketcall	socketcall	ht
sockets	sockets	ht
soft	soft	ht
software	software	ht
source	source	ht
space	space	ht
spawn	spawn	ht
src	src	ht
srcptr	srcptr	ht
ss	ss	ht
st	st	ht
stack	stack	ht
stackbottom	stackbottom	ht
stacktop	stacktop	ht
start	start	ht
started	started	ht
starting	starting	ht
stat	stat	ht
state	state	ht
status	status	ht
stderr	stderr	ht
stdin	stdin	ht
stdout	stdout	ht
stop	stop	ht
stopped	stopped	ht
str	str	ht
string	string	ht
strtab	strtab	ht
subclass	subclass	ht
subnet	subnet	ht
support	support	ht
swap	swap	ht
switch	switch	ht
sym	sym	ht
sync	sync	ht
sys	sys	ht
syscall	syscall	ht
sysname	sysname	ht
system	system	ht
systemcall	systemcall	ht
t	t	ht
table	table	ht
tag	tag	ht
tail	tail	ht
tamd	tamd	ht
tarp	tarp	ht
task	task	ht
tasking	tasking	ht
tasks	tasks	ht
tcow	tcow	ht
tcpu	tcpu	ht
technology	technology	ht
temp	temp	ht
temporary	temporary	ht
tenth	tenth	ht
terminated	terminated	ht
test	test	ht
text	text	ht
thr	thr	ht
thread	thread	ht
threads	threads	ht
tick	tick	ht
ticmp	ticmp	ht
time	time	ht
timer	timer	ht
tip	tip	ht
tls	tls	ht
tmp	tmp	ht
tmsdos	tmsdos	ht
to	to	ht
top	top	ht
tos	tos	ht
total	total	ht
track	track	ht
trap	trap	ht
truncate	truncate	ht
tss	tss	ht
type	type	ht
t공용서술자테이블	t공용서술자테이블	ht
t작업관리자	t작업관리자	ht
t조각설명자	t조각설명자	ht
t콘솔	t콘솔	ht
t함수	t함수	ht
udesc	udesc	ht
udp	udp	ht
udp콘솔	udp콘솔	ht
uid	uid	ht
uint	uint	ht
uintptr	uintptr	ht
uname	uname	ht
unhandle	unhandle	ht
unhandled	unhandled	ht
unit	unit	ht
unset	unset	ht
unused	unused	ht
up	up	ht
update	Meteajou	ht
usable	usable	ht
use	use	ht
used	used	ht
user	user	ht
userhandler	userhandler	ht
usermode	usermode	ht
userproc	userproc	ht
util	util	ht
util콘솔	util콘솔	ht
uts	uts	ht
utsname	utsname	ht
v	v	ht
vaddr	vaddr	ht
val	val	ht
value	value	ht
values	values	ht
vector	vector	ht
vendor	vendor	ht
ver	ver	ht
version	version	ht
vfs	vfs	ht
vga	vga	ht
video	video	ht
virt	virt	ht
virtlen	virtlen	ht
virtmem	virtmem	ht
virtual	virtual	ht
volume	volume	ht
w	w	ht
wait	wait	ht
waitpid	waitpid	ht
wdata	wdata	ht
when	when	ht
whence	whence	ht
widget	widget	ht
width	width	ht
word	word	ht
writable	writable	ht
write	ekri	ht
writer	writer	ht
x	x	ht
xy	xy	ht
y	y	ht
zero	zero	ht
값	값	ht
공용서술자테이블	공용서술자테이블	ht
기준	기준	ht
기준주소	기준주소	ht
낮은	낮은	ht
넷카드콘솔	넷카드콘솔	ht
높은	높은	ht
단말기	단말기	ht
마우스콘솔	마우스콘솔	ht
매개값	매개값	ht
매우높은	매우높은	ht
멈추기	멈추기	ht
목적	목적	ht
유형	유형	ht
이더넷콘솔	이더넷콘솔	ht
인터럽트무시하기	인터럽트무시하기	ht
인터럽트예외처리기	인터럽트예외처리기	ht
인터럽트요청처리	인터럽트요청처리	ht
인터럽트처리기	인터럽트처리기	ht
임시	임시	ht
자료	자료	ht
자신	자신	ht
작업관리자	작업관리자	ht
작업콘솔	작업콘솔	ht
조각설명자	조각설명자	ht
출력	출력	ht
콘솔	콘솔	ht
크기	크기	ht
키보드콘솔	키보드콘솔	ht
표시들	표시들	ht
한도	한도	ht
