english	localized	language
system	system	ti
systemcall	systemcall	ti
t	t	ti
table	table	ti
tag	tag	ti
tail	tail	ti
tamd	tamd	ti
tarp	tarp	ti
task	task	ti
tasking	tasking	ti
tasks	tasks	ti
tcow	tcow	ti
tcpu	tcpu	ti
technology	technology	ti
temp	temp	ti
temporary	temporary	ti
tenth	tenth	ti
terminated	terminated	ti
test	test	ti
text	text	ti
thr	thr	ti
thread	thread	ti
threads	threads	ti
tick	tick	ti
ticmp	ticmp	ti
time	time	ti
timer	timer	ti
tip	tip	ti
tls	tls	ti
tmp	tmp	ti
tmsdos	tmsdos	ti
to	to	ti
top	top	ti
tos	tos	ti
total	total	ti
track	track	ti
trap	trap	ti
truncate	truncate	ti
tss	tss	ti
type	type	ti
t공용서술자테이블	t공용서술자테이블	ti
t작업관리자	t작업관리자	ti
t조각설명자	t조각설명자	ti
t콘솔	t콘솔	ti
t함수	t함수	ti
udesc	udesc	ti
udp	udp	ti
udp콘솔	udp콘솔	ti
uid	uid	ti
uint	uint	ti
uintptr	uintptr	ti
uname	uname	ti
unhandle	unhandle	ti
unhandled	unhandled	ti
unit	unit	ti
unset	unset	ti
unused	unused	ti
up	up	ti
update	update	ti
usable	usable	ti
use	use	ti
used	used	ti
user	user	ti
userhandler	userhandler	ti
usermode	usermode	ti
userproc	userproc	ti
util	util	ti
util콘솔	util콘솔	ti
uts	uts	ti
utsname	utsname	ti
v	v	ti
vaddr	vaddr	ti
val	val	ti
value	value	ti
values	values	ti
vector	vector	ti
vendor	vendor	ti
ver	ver	ti
version	version	ti
vfs	vfs	ti
vga	vga	ti
video	video	ti
virt	virt	ti
virtlen	virtlen	ti
virtmem	virtmem	ti
virtual	virtual	ti
volume	volume	ti
w	w	ti
wait	wait	ti
waitpid	waitpid	ti
wdata	wdata	ti
when	when	ti
whence	whence	ti
widget	widget	ti
width	width	ti
word	word	ti
writable	writable	ti
write	tsahaf	ti
writer	writer	ti
x	x	ti
xy	xy	ti
y	y	ti
zero	zero	ti
값	값	ti
공용서술자테이블	공용서술자테이블	ti
기준	기준	ti
기준주소	기준주소	ti
낮은	낮은	ti
넷카드콘솔	넷카드콘솔	ti
높은	높은	ti
단말기	단말기	ti
마우스콘솔	마우스콘솔	ti
매개값	매개값	ti
매우높은	매우높은	ti
멈추기	멈추기	ti
목적	목적	ti
유형	유형	ti
이더넷콘솔	이더넷콘솔	ti
인터럽트무시하기	인터럽트무시하기	ti
인터럽트예외처리기	인터럽트예외처리기	ti
인터럽트요청처리	인터럽트요청처리	ti
인터럽트처리기	인터럽트처리기	ti
임시	임시	ti
자료	자료	ti
자신	자신	ti
작업관리자	작업관리자	ti
작업콘솔	작업콘솔	ti
조각설명자	조각설명자	ti
출력	출력	ti
콘솔	콘솔	ti
크기	크기	ti
키보드콘솔	키보드콘솔	ti
표시들	표시들	ti
한도	한도	ti
