original	before	after	review_status	concept	changed_tokens
ENOMEM	Enomem	Enomem	existing-unreviewed		0
ENOSPC	Enospc	Enospc	existing-unreviewed		0
ENOSYS	Enosys	Enosys	existing-unreviewed		0
ENOTCONN	Enotconn	Enotconn	existing-unreviewed		0
ENOTDIR	Enotdir	Enotdir	existing-unreviewed		0
ENOTTY	Enotty	Enotty	existing-unreviewed		0
EOPNOTSUPP	Eopnotsupp	Eopnotsupp	existing-unreviewed		0
EPERM	Eperm	Eperm	existing-unreviewed		0
EPROTONOSUPPORT	Eprotonosupport	Eprotonosupport	existing-unreviewed		0
ERANGE	Erange	Erange	existing-unreviewed		0
EROFS	Erofs	Erofs	existing-unreviewed		0
ESPIPE	Espipe	Espipe	existing-unreviewed		0
ESRCH	Esrch	Esrch	existing-unreviewed		0
Eax	Eax	Eax	existing-unreviewed		0
Ebp	Ebp	Ebp	existing-unreviewed		0
Ebx	Ebx	Ebx	existing-unreviewed		0
Ecx	Ecx	Ecx	existing-unreviewed		0
Edi	Edi	Edi	existing-unreviewed		0
Edx	Edx	Edx	existing-unreviewed		0
Eflags	Eflags	Eflags	existing-unreviewed		0
Eip	Eip	Eip	existing-unreviewed		0
Elf	Elf	Elf	existing-unreviewed		0
Elf32Dyn	Elf32dyn	Elf32dyn	existing-unreviewed		0
Elf32Note	Elf32Megjegyzés	Elf32Megjegyzés	existing-unreviewed		0
Elf32Rel	Elf32rel	Elf32rel	existing-unreviewed		0
Elf32Rela	Elf32rela	Elf32rela	existing-unreviewed		0
Elf32Sym	Elf32sym	Elf32sym	existing-unreviewed		0
ElfHeader	Elfheader	Elfheader	existing-unreviewed		0
ElfProgramHeader	Elfprogramheader	Elfprogramheader	existing-unreviewed		0
ElfSectionHeader	Elfsectionheader	Elfsectionheader	existing-unreviewed		0
EnablePaging	Engedélyezvepaging	Engedélyezvepaging	existing-unreviewed		0
Enabled	Engedélyezve	Engedélyezve	existing-unreviewed		0
EntryNumber	BejegyzésSzám	BejegyzésSzám	existing-unreviewed		0
EqualBytes	EgyenlőBájt	EgyenlőBájt	existing-unreviewed		0
Es	Es	Es	existing-unreviewed		0
Esi	Esi	Esi	existing-unreviewed		0
Esp	Esp	Esp	existing-unreviewed		0
FPUBuffer	Fpubuffer	Fpubuffer	existing-unreviewed		0
FPUOffset	FpuEltolás	FpuEltolás	existing-unreviewed		0
Family	Family	Family	existing-unreviewed		0
FileName	FájlNév	FájlNév	existing-unreviewed		0
Fill	Fill	Fill	existing-unreviewed		0
FillRectangle	FillNégyzet	FillNégyzet	existing-unreviewed		0
First	First	First	existing-unreviewed		0
FirstFree	FirstSzabad	FirstSzabad	existing-unreviewed		0
FirstFreeSize	FirstSzabadMéret	FirstSzabadMéret	existing-unreviewed		0
Flags	Flagek	Flagek	existing-unreviewed		0
FloatingPointException	Lebegőpointexception	Lebegőpointexception	existing-unreviewed		0
Flush	Flush	Flush	existing-unreviewed		0
FlushTlsTable	FlushtlsTáblázat	FlushtlsTáblázat	existing-unreviewed		0
Focussable	Focussable	Focussable	existing-unreviewed		0
Free	Szabad	Szabad	existing-unreviewed		0
Fs	Fs	Fs	existing-unreviewed		0
GB	Gb	Gb	existing-unreviewed		0
GDT_ENTRIES	Gdtbejegyzés	Gdtbejegyzés	existing-unreviewed		0
GOT	Got	Got	existing-unreviewed		0
GPFException	Gpfexception	Gpfexception	existing-unreviewed		0
GatewayIP	Átjáróip	Átjáróip	existing-unreviewed		0
GdtAddressHigh	GdtaddressMagas	GdtaddressMagas	existing-unreviewed		0
GdtAddressLow	GdtaddressAlacsony	GdtaddressAlacsony	existing-unreviewed		0
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	existing-unreviewed		0
GdtEntry	Gdtbejegyzés_2	Gdtbejegyzés_2	existing-unreviewed		0
GdtSize	GdtMéret	GdtMéret	existing-unreviewed		0
GetAt	Getat	Getat	existing-unreviewed		0
GetBackend	Getbackend	Getbackend	existing-unreviewed		0
GetBaseAddressRegister	Getbaseaddressregister	Getbaseaddressregister	existing-unreviewed		0
GetBitmaspSize	GetbitmaspMéret	GetbitmaspMéret	existing-unreviewed		0
GetBytesFromPtr	GetBájtfromMutató	GetBájtfromMutató	existing-unreviewed		0
GetCR0	Getcr0	Getcr0	existing-unreviewed		0
GetCR2	Getcr2	Getcr2	existing-unreviewed		0
GetCR3	Getcr3	Getcr3	existing-unreviewed		0
GetCR4	Getcr4	Getcr4	existing-unreviewed		0
GetColorIndex	GetSzínindex	GetSzínindex	existing-unreviewed		0
GetDeviceDescriptor	GetEszközdescriptor	GetEszközdescriptor	existing-unreviewed		0
GetDriver	Getdriver	Getdriver	existing-unreviewed		0
GetESP0	Getesp0	Getesp0	existing-unreviewed		0
GetEntry	Getbejegyzés	Getbejegyzés	existing-unreviewed		0
GetFileSize	GetFájlMéret	GetFájlMéret	existing-unreviewed		0
GetFocus	GetFókusz	GetFókusz	existing-unreviewed		0
GetFrameBufferSegment	GetKeretbuffersegment	GetKeretbuffersegment	existing-unreviewed		0
GetFuncPtrFromPtr	GetfuncMutatófromMutató	GetfuncMutatófromMutató	existing-unreviewed		0
GetFunctionName	GetFüggvényNév	GetFüggvényNév	existing-unreviewed		0
GetHandler	Gethandler	Gethandler	existing-unreviewed		0
GetIPAddress	Getipaddress	Getipaddress	existing-unreviewed		0
GetMACAddress	Getmacaddress	Getmacaddress	existing-unreviewed		0
GetMACFromCache	Getmacfromcache	Getmacfromcache	existing-unreviewed		0
GetNextReadyThread	GetKövetkezőKészthread	GetKövetkezőKészthread	existing-unreviewed		0
GetNodeAt	GetCsomópontat	GetCsomópontat	existing-unreviewed		0
GetProvider	Providerget	Providerget	existing-unreviewed		0
GetSS0	Getss0	Getss0	existing-unreviewed		0
GetStr	Getstr	Getstr	existing-unreviewed		0
GetUint32ArrayFromPtr	Getunsignedinteger32TömbfromMutató	Getunsignedinteger32TömbfromMutató	existing-unreviewed		0
GetUintptrArrayFromPtr	GetunsignedintegerMutatóTömbfromMutató	GetunsignedintegerMutatóTömbfromMutató	existing-unreviewed		0
GetValue	GetÉrték	GetÉrték	existing-unreviewed		0
GetValueInPageDir	GetÉrtékBeOldalKönyvtár	GetÉrtékBeOldalKönyvtár	existing-unreviewed		0
Gid	Gid	Gid	existing-unreviewed		0
Gs	Gs	Gs	existing-unreviewed		0
HandleException	Fogantyúexception	Fogantyúexception	existing-unreviewed		0
HandleFatalInterruptFrame	FogantyúfatalMegszakításKeret	FogantyúfatalMegszakításKeret	existing-unreviewed		0
HandleInterrupt	FogantyúMegszakítás	FogantyúMegszakítás	existing-unreviewed		0
HandleInterrupt1	FogantyúMegszakítás1	FogantyúMegszakítás1	existing-unreviewed		0
HandleUserDatagramProtocolMessage	FogantyúFelhasználódatagramprotocolÜzenet	FogantyúFelhasználódatagramprotocolÜzenet	existing-unreviewed		0
IDT_DESC_PRESENT	IdtdescriptorJelenvan	IdtdescriptorJelenvan	existing-unreviewed		0
IDT_INTERRUPT_GATE	IdtMegszakításgate	IdtMegszakításgate	existing-unreviewed		0
IDriver	IDriver	IDriver	existing-unreviewed		0
IEtherFrameHandler	IEthernetKerethandler	IEthernetKerethandler	existing-unreviewed		0
IInternetProtocolHandler	IInternetprotocolhandler	IInternetprotocolhandler	existing-unreviewed		0
IInterruptHandler	IMegszakításhandler	IMegszakításhandler	existing-unreviewed		0
IKeyboardEventHandler	IBillentyűzetEseményhandler	IBillentyűzetEseményhandler	existing-unreviewed		0
IMouseEventHandler	IEgérEseményhandler	IEgérEseményhandler	existing-unreviewed		0
IPCIControllerHandler	IpciVezérlőhandler	IpciVezérlőhandler	existing-unreviewed		0
IPCache	Ipcache	Ipcache	existing-unreviewed		0
IP_BE	IpHálózatbyteorder	IpHálózatbyteorder	existing-unreviewed		0
IRawDataHandler	IRawdatahandler	IRawdatahandler	existing-unreviewed		0
ITimerEventHandler	IIdőzítőEseményhandler	IIdőzítőEseményhandler	existing-unreviewed		0
IUserDatagramProtocolHandler	IFelhasználódatagramprotocolhandler	IFelhasználódatagramprotocolhandler	existing-unreviewed		0
IUserDatagramProtocolSocket	IFelhasználódatagramprotocolFoglalat	IFelhasználódatagramprotocolFoglalat	existing-unreviewed		0
IWidget	IElem	IElem	pending-language-review	widget	0
Identify	Identify	Identify	existing-unreviewed		0
Increment	Increment	Increment	existing-unreviewed		0
IndexOf	Indexof	Indexof	existing-unreviewed		0
Init	Init	Init	existing-unreviewed		0
InitDriver	Initdriver	Initdriver	existing-unreviewed		0
InitialThreadUserJump	InitialthreadFelhasználójump	InitialthreadFelhasználójump	existing-unreviewed		0
Ino	Ino	Ino	existing-unreviewed		0
Install	Telepítés	Telepítés	existing-unreviewed		0
Interrupt	Megszakítás	Megszakítás	existing-unreviewed		0
InterruptActive	MegszakításAktív	MegszakításAktív	existing-unreviewed		0
InterruptDeactive	Megszakításdeactive	Megszakításdeactive	existing-unreviewed		0
InterruptManager	Megszakításmanager	Megszakításmanager	existing-unreviewed		0
InterruptNumber	MegszakításSzám	MegszakításSzám	existing-unreviewed		0
InvalidOpcode	Érvénytelenopcode	Érvénytelenopcode	existing-unreviewed		0
InvalidTSS	Érvénytelentss	Érvénytelentss	existing-unreviewed		0
IsKernel	Iskernel	Iskernel	existing-unreviewed		0
IsPresent	IsJelenvan	IsJelenvan	existing-unreviewed		0
IsUserSpace	IsFelhasználóSzóköz	IsFelhasználóSzóköz	existing-unreviewed		0
KB	Kb	Kb	existing-unreviewed		0
KCS_INDEX	Kcsindex	Kcsindex	existing-unreviewed		0
KCS_SELECTOR	Kcsselector	Kcsselector	existing-unreviewed		0
KDS_INDEX	Kdsindex	Kdsindex	existing-unreviewed		0
KDS_SELECTOR	Kdsselector	Kdsselector	existing-unreviewed		0
KERNEL_HEAP_START	KernelheapIndítás	KernelheapIndítás	existing-unreviewed		0
KERNEL_VIRT_ADDR	Kernelvirtaddress	Kernelvirtaddress	existing-unreviewed		0
KGS_INDEX	Kgsindex	Kgsindex	existing-unreviewed		0
KGS_SELECTOR	Kgsselector	Kgsselector	existing-unreviewed		0
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	Lidt	existing-unreviewed		0
Last	Utolsó	Utolsó	existing-unreviewed		0
Len	Len	Len	compatibility		0
Limit	Korlátozás	Korlátozás	existing-unreviewed		0
Link	Hivatkozás	Hivatkozás	existing-unreviewed		0
LinkMap	Hivatkozásmap	Hivatkozásmap	existing-unreviewed		0
LinkedList	LinkedLista	LinkedLista	existing-unreviewed		0
Listen	Listen	Listen	existing-unreviewed		0
LoadElf	Terheléself	Terheléself	existing-unreviewed		0
MAC	Mac	Mac	existing-unreviewed		0
MAC0	Mac0	Mac0	existing-unreviewed		0
MAC1	Mac1	Mac1	existing-unreviewed		0
MAC2	Mac2	Mac2	existing-unreviewed		0
MAC3	Mac3	Mac3	existing-unreviewed		0
MAC4	Mac4	Mac4	existing-unreviewed		0
MAC5	Mac5	Mac5	existing-unreviewed		0
MACAddress0Port	Macaddress0port	Macaddress0port	existing-unreviewed		0
MACAddress2Port	Macaddress2port	Macaddress2port	existing-unreviewed		0
MACAddress4Port	Macaddress4port	Macaddress4port	existing-unreviewed		0
MACCache	Maccache	Maccache	existing-unreviewed		0
MAX_QUEUE_SIZE	MaximumqueueMéret	MaximumqueueMéret	existing-unreviewed		0
MB	Mb	Mb	existing-unreviewed		0
MBR	Mbr	Mbr	existing-unreviewed		0
MHex출력	MHexadecimalNyomtatás	MHexadecimalNyomtatás	existing-unreviewed		0
MHex출력XY	MHexadecimalNyomtatásxy	MHexadecimalNyomtatásxy	existing-unreviewed		0
MUint16출력	MUnsignedinteger16Nyomtatás	MUnsignedinteger16Nyomtatás	existing-unreviewed		0
MUint16출력XY	MUnsignedinteger16Nyomtatásxy	MUnsignedinteger16Nyomtatásxy	existing-unreviewed		0
MUint32출력	MUnsignedinteger32Nyomtatás	MUnsignedinteger32Nyomtatás	existing-unreviewed		0
MUint32출력XY	MUnsignedinteger32Nyomtatásxy	MUnsignedinteger32Nyomtatásxy	existing-unreviewed		0
MUint64출력	MUnsignedinteger64Nyomtatás	MUnsignedinteger64Nyomtatás	existing-unreviewed		0
MUint64출력XY	MUnsignedinteger64Nyomtatásxy	MUnsignedinteger64Nyomtatásxy	existing-unreviewed		0
Machine	Machine	Machine	existing-unreviewed		0
MachineCheck	Machinecheck	Machinecheck	existing-unreviewed		0
MakeRangePrivateWritable	MakeTartománySzemélyeswritable	MakeTartománySzemélyeswritable	existing-unreviewed		0
Malloc	Malloc	Malloc	pending-language-review	allocate_memory	0
MemCmp	Memcmp	Memcmp	existing-unreviewed		0
MemCpy	MemMásolás	MemMásolás	existing-unreviewed		0
MemMove	MemÁthelyezés	MemÁthelyezés	existing-unreviewed		0
MemSet	Memhalmaz	Memhalmaz	existing-unreviewed		0
MemoryOper	Memóriaoper	Memóriaoper	existing-unreviewed		0
Mode	Mód	Mód	existing-unreviewed		0
ModelToScreen	ModelltoKépernyő	Set_local_coordinates	pending-language-review	set_coordinates	5
Mtime	Mtime	Mtime	existing-unreviewed		0
MtimeNsec	Mtimensec	Mtimensec	existing-unreviewed		0
MyHandleInterrupt	MyFogantyúMegszakítás	MyFogantyúMegszakítás	existing-unreviewed		0
MyTest	MyTeszt	MyTeszt	existing-unreviewed		0
M긴급로그Hex8	MEmergencyloghexadecimal8	MEmergencyloghexadecimal8	existing-unreviewed		0
M긴급로그Uint32	MEmergencylogunsignedinteger32	MEmergencylogunsignedinteger32	existing-unreviewed		0
M긴급로그문자열	MEmergencylogKarakterlánc	MEmergencylogKarakterlánc	existing-unreviewed		0
M직렬로그초기화	MSorosloginit	MSorosloginit	existing-unreviewed		0
M출력	MNyomtatás	MNyomtatás	existing-unreviewed		0
M출력BytesXY	MNyomtatásBájtxy	MNyomtatásBájtxy	existing-unreviewed		0
M출력Hex	MNyomtatáshexadecimal	MNyomtatáshexadecimal	existing-unreviewed		0
M출력Uint16	MNyomtatásunsignedinteger16	MNyomtatásunsignedinteger16	existing-unreviewed		0
M출력Uint32	MNyomtatásunsignedinteger32	MNyomtatásunsignedinteger32	existing-unreviewed		0
M출력XY	MNyomtatásxy	MNyomtatásxy	existing-unreviewed		0
M테스트	M테스트	M테스트	existing-unreviewed		0
NMI	Nmi	Nmi	existing-unreviewed		0
New	Új	Új	existing-unreviewed		0
NewInterruptHandler	ÚjMegszakításhandler	ÚjMegszakításhandler	existing-unreviewed		0
Next	Következő	Következő	existing-unreviewed		0
Nlink	Nlink	Nlink	existing-unreviewed		0
Node	Csomópont	Csomópont	pending-language-review	list_node	0
Nodename	Nodename	Nodename	existing-unreviewed		0
OnEtherFrameReceived	EthernetKeretreceivewhen	EthernetKeretreceivewhen	existing-unreviewed		0
OnGetDriver	Begetdriver	Begetdriver	existing-unreviewed		0
OnInternetProtocolReceived	Internetprotocolreceivewhen	Internetprotocolreceivewhen	existing-unreviewed		0
OnKeyDown	BeBillentyűLe	BeBillentyűLe	existing-unreviewed		0
OnKeyUp	BeBillentyűFel	BeBillentyűFel	existing-unreviewed		0
OnMouseDown	BeEgérLe	BeEgérLe	existing-unreviewed		0
OnMouseMove	BeEgérÁthelyezés	BeEgérÁthelyezés	existing-unreviewed		0
OnMouseUp	BeEgérFel	BeEgérFel	existing-unreviewed		0
OnRawDataReceived	Berawdatareceive	Berawdatareceive	existing-unreviewed		0
OnTick	Betick	Betick	existing-unreviewed		0
Overflow	Overflow	Overflow	existing-unreviewed		0
P1LinkMap	PÉrték1Hivatkozásmap	PÉrték1Hivatkozásmap	existing-unreviewed		0
P2LinkMap	PÉrték2Hivatkozásmap	PÉrték2Hivatkozásmap	existing-unreviewed		0
P3LinkMap	PÉrték3Hivatkozásmap	PÉrték3Hivatkozásmap	existing-unreviewed		0
PAGE_COW	Oldalcow	Oldalcow	existing-unreviewed		0
PAGE_FRAME	OldalKeret	OldalKeret	existing-unreviewed		0
PAGE_PRESENT	OldalJelenvan	OldalJelenvan	existing-unreviewed		0
PAGE_USER	OldalFelhasználó	OldalFelhasználó	existing-unreviewed		0
PAGE_WRITABLE	Oldalwritable	Oldalwritable	existing-unreviewed		0
PAUSE_LOOP	FelfüggesztésHurok	FelfüggesztésHurok	existing-unreviewed		0
PICMasterCommandPort	PrimarypicParancsioport	PrimarypicParancsioport	existing-unreviewed		0
PICMasterDataPort	Primarypicdataioport	Primarypicdataioport	existing-unreviewed		0
PICSlaveCommandPort	SecondarypicParancsioport	SecondarypicParancsioport	existing-unreviewed		0
PICSlaveDataPort	Secondarypicdataioport	Secondarypicdataioport	existing-unreviewed		0
PRESENT	Jelenvan	Jelenvan	existing-unreviewed		0
PRIV_KERNEL	Privkernel	Privkernel	existing-unreviewed		0
PRIV_USER	PrivFelhasználó	PrivFelhasználó	existing-unreviewed		0
PROC_USER_HEAP_SIZE	ProcFelhasználóheapMéret	ProcFelhasználóheapMéret	existing-unreviewed		0
PageDirEntry	OldalKönyvtárbejegyzés	OldalKönyvtárbejegyzés	existing-unreviewed		0
PageDirectoryEntry	OldalKönyvtárbejegyzés_2	OldalKönyvtárbejegyzés_2	existing-unreviewed		0
PageFault	Oldalfault	Oldalfault	existing-unreviewed		0
PageFaultException	Oldalfaultexception	Oldalfaultexception	existing-unreviewed		0
PageRoundDown	OldalKerekítésLe	OldalKerekítésLe	existing-unreviewed		0
PageRoundUp	OldalKerekítésFel	OldalKerekítésFel	existing-unreviewed		0
PageTableEntry	OldalTáblázatbejegyzés	OldalTáblázatbejegyzés	existing-unreviewed		0
Paging	Paging	Paging	existing-unreviewed		0
ParentPid	Parentpid	Parentpid	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	PartitionAzonosító	PartitionAzonosító	existing-unreviewed		0
PhyMemTest	PhymemTeszt	PhymemTeszt	existing-unreviewed		0
PhysicalMemoryManager	PhysicalMemóriamanager	PhysicalMemóriamanager	existing-unreviewed		0
Pid	Pid	Pid	existing-unreviewed		0
Port	Port	Port	existing-unreviewed		0
PortBase	Portbase	Portbase	existing-unreviewed		0
PortInByte	PortBebyte	PortBebyte	existing-unreviewed		0
PortInDword	PortBedword	PortBedword	existing-unreviewed		0
PortInWord	PortBeszó	PortBeszó	existing-unreviewed		0
PortOutByte	PortKibyte	PortKibyte	existing-unreviewed		0
PortOutDword	PortKidword	PortKidword	existing-unreviewed		0
PortOutWord	PortKiszó	PortKiszó	existing-unreviewed		0
PortReadByte	PortOlvasásbyte	PortOlvasásbyte	existing-unreviewed		0
PortReadDword	PortOlvasásdword	PortOlvasásdword	existing-unreviewed		0
PortReadWord	PortOlvasásszó	PortOlvasásszó	existing-unreviewed		0
PortWriteByte	PortÍrásbyte	PortÍrásbyte	existing-unreviewed		0
PortWriteDword	PortÍrásdword	PortÍrásdword	existing-unreviewed		0
PortWriteWord	PortÍrásszó	PortÍrásszó	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	Primarypartition	Primarypartition	existing-unreviewed		0
Print	Nyomtatás	Nyomtatás	existing-unreviewed		0
PrintBytes	NyomtatásBájt	NyomtatásBájt	existing-unreviewed		0
PrintStr	Nyomtatásstr	Nyomtatásstr	existing-unreviewed		0
PrintTLS	Nyomtatástls	Nyomtatástls	existing-unreviewed		0
PrintTest	NyomtatásTeszt	NyomtatásTeszt	existing-unreviewed		0
Process	Folyamat	Folyamat	existing-unreviewed		0
ProcessHelper	Folyamathelper	Folyamathelper	existing-unreviewed		0
ProcessPendingKeyboardEvents	FolyamatpendingBillentyűzetEsemények	FolyamatpendingBillentyűzetEsemények	existing-unreviewed		0
ProcessPendingMouseEvents	FolyamatpendingEgérEsemények	FolyamatpendingEgérEsemények	existing-unreviewed		0
PushAt	Pushat	Insert_at_index	pending-language-review	insert_at	1
PushBack	PushVissza	Append_to_list	pending-language-review	append	12
PushFront	PushElöl	Prepend_to_list	pending-language-review	prepend	5
PutPixel	Putpixel	Putpixel	existing-unreviewed		0
PutPixelRGB	Putpixelrgb	Putpixelrgb	existing-unreviewed		0
QUEUE_START_ADDR	QueueIndításaddress	QueueIndításaddress	existing-unreviewed		0
Rdev	Rdev	Rdev	existing-unreviewed		0
Read	Olvasás	Olvasás	existing-unreviewed		0
Read28	Olvasás28	Olvasás28	existing-unreviewed		0
ReadFile	OlvasásFájl	OlvasásFájl	pending-language-review	file_read	0
ReadPartitions	Olvasáspartition	Olvasáspartition	existing-unreviewed		0
Ready	Kész	Kész	existing-unreviewed		0
Receive	Receive	Receive	existing-unreviewed		0
Ref	Reference	Reference	existing-unreviewed		0
Release	Release	Release	existing-unreviewed		0
ReloadCR3	Újratöltéscr3	Újratöltéscr3	existing-unreviewed		0
Remove	Eltávolítás	Eltávolítás	existing-unreviewed		0
RemoveAt	Eltávolításat	Eltávolításat	existing-unreviewed		0
RemoveThread	Eltávolításthread	Eltávolításthread	existing-unreviewed		0
RemoveThreadAt	Eltávolításthreadat	Eltávolításthreadat	existing-unreviewed		0
RequestMacAddress	Requestmacaddress	Requestmacaddress	existing-unreviewed		0
Reset	Visszaállítás	Visszaállítás	existing-unreviewed		0
Resolve	Resolve	Resolve	existing-unreviewed		0
