original	localized	language
DeviceHasFunctions	EszközHasDistrictFüggvények	hu
DeviceNotAvailable	EszközNemElérhető	hu
Device_id	EszközAzonosító	hu
DisableInt	LetiltvaEgész	hu
Disconnect	Bontás	hu
DivideByZero	OsztásbyNulla	hu
DoHandleInterrupt	DoFogantyúMegszakítás	hu
DoubleFault	Duplafault	hu
Draw	Draw	hu
DriverManager	Drivermanager	hu
Ds	Ds	hu
Dynamic	Dinamikus	hu
E2BIG	E2Nagy	hu
EACCES	Eacces	hu
EADDRINUSE	Eaddrinuse	hu
EAFNOSUPPORT	Eafnosupport	hu
EAGAIN	Eagain	hu
EBADF	Ebadf	hu
EBUSY	Ebusy	hu
ECHILD	Echild	hu
EEXIST	Eexist	hu
EFAULT	Efault	hu
EFBIG	Efbig	hu
EINTR	Eintr	hu
EINVAL	Einval	hu
EIO	Eio	hu
EISDIR	Eisdir	hu
EMFILE	Emfile	hu
EMSGSIZE	Emsgsize	hu
ENETUNREACH	Enetunreach	hu
ENFILE	Enfile	hu
ENODEV	Enodev	hu
ENOENT	Enoent	hu
ENOEXEC	Enoexec	hu
ENOMEM	Enomem	hu
ENOSPC	Enospc	hu
ENOSYS	Enosys	hu
ENOTCONN	Enotconn	hu
ENOTDIR	Enotdir	hu
ENOTTY	Enotty	hu
EOPNOTSUPP	Eopnotsupp	hu
EPERM	Eperm	hu
EPROTONOSUPPORT	Eprotonosupport	hu
ERANGE	Erange	hu
EROFS	Erofs	hu
ESPIPE	Espipe	hu
ESRCH	Esrch	hu
Eax	Eax	hu
Ebp	Ebp	hu
Ebx	Ebx	hu
Ecx	Ecx	hu
Edi	Edi	hu
Edx	Edx	hu
Eflags	Eflags	hu
Eip	Eip	hu
Elf	Elf	hu
Elf32Dyn	Elf32dyn	hu
Elf32Note	Elf32Megjegyzés	hu
Elf32Rel	Elf32rel	hu
Elf32Rela	Elf32rela	hu
Elf32Sym	Elf32sym	hu
ElfHeader	Elfheader	hu
ElfProgramHeader	Elfprogramheader	hu
ElfSectionHeader	Elfsectionheader	hu
EnablePaging	Engedélyezvepaging	hu
Enabled	Engedélyezve	hu
EntryNumber	BejegyzésSzám	hu
EqualBytes	EgyenlőBájt	hu
Es	Es	hu
Esi	Esi	hu
Esp	Esp	hu
FPUBuffer	Fpubuffer	hu
FPUOffset	FpuEltolás	hu
Family	Family	hu
FileName	FájlNév	hu
Fill	Fill	hu
FillRectangle	FillNégyzet	hu
First	First	hu
FirstFree	FirstSzabad	hu
FirstFreeSize	FirstSzabadMéret	hu
Flags	Flagek	hu
FloatingPointException	Lebegőpointexception	hu
Flush	Flush	hu
FlushTlsTable	FlushtlsTáblázat	hu
Focussable	Focussable	hu
Free	Szabad	hu
Fs	Fs	hu
GB	Gb	hu
GDT_ENTRIES	Gdtbejegyzés	hu
GOT	Got	hu
GPFException	Gpfexception	hu
GatewayIP	Átjáróip	hu
GdtAddressHigh	GdtaddressMagas	hu
GdtAddressLow	GdtaddressAlacsony	hu
GdtDescriptor	Gdtdescriptor	hu
GdtEntry	Gdtbejegyzés_2	hu
GdtSize	GdtMéret	hu
GetAt	Getat	hu
GetBackend	Getbackend	hu
GetBaseAddressRegister	Getbaseaddressregister	hu
GetBitmaspSize	GetbitmaspMéret	hu
GetBytesFromPtr	GetBájtfromMutató	hu
GetCR0	Getcr0	hu
GetCR2	Getcr2	hu
GetCR3	Getcr3	hu
GetCR4	Getcr4	hu
GetColorIndex	GetSzínindex	hu
GetDeviceDescriptor	GetEszközdescriptor	hu
GetDriver	Getdriver	hu
GetESP0	Getesp0	hu
GetEntry	Getbejegyzés	hu
GetFileSize	GetFájlMéret	hu
GetFocus	GetFókusz	hu
GetFrameBufferSegment	GetKeretbuffersegment	hu
GetFuncPtrFromPtr	GetfuncMutatófromMutató	hu
GetFunctionName	GetFüggvényNév	hu
GetHandler	Gethandler	hu
GetIPAddress	Getipaddress	hu
GetMACAddress	Getmacaddress	hu
GetMACFromCache	Getmacfromcache	hu
GetNextReadyThread	GetKövetkezőKészthread	hu
GetNodeAt	GetCsomópontat	hu
GetProvider	Providerget	hu
GetSS0	Getss0	hu
GetStr	Getstr	hu
GetUint32ArrayFromPtr	Getunsignedinteger32TömbfromMutató	hu
GetUintptrArrayFromPtr	GetunsignedintegerMutatóTömbfromMutató	hu
GetValue	GetÉrték	hu
GetValueInPageDir	GetÉrtékBeOldalKönyvtár	hu
Gid	Gid	hu
Gs	Gs	hu
HandleException	Fogantyúexception	hu
HandleFatalInterruptFrame	FogantyúfatalMegszakításKeret	hu
HandleInterrupt	FogantyúMegszakítás	hu
HandleInterrupt1	FogantyúMegszakítás1	hu
HandleUserDatagramProtocolMessage	FogantyúFelhasználódatagramprotocolÜzenet	hu
IDT_DESC_PRESENT	IdtdescriptorJelenvan	hu
IDT_INTERRUPT_GATE	IdtMegszakításgate	hu
IDriver	IDriver	hu
IEtherFrameHandler	IEthernetKerethandler	hu
IInternetProtocolHandler	IInternetprotocolhandler	hu
IInterruptHandler	IMegszakításhandler	hu
IKeyboardEventHandler	IBillentyűzetEseményhandler	hu
IMouseEventHandler	IEgérEseményhandler	hu
IPCIControllerHandler	IpciVezérlőhandler	hu
IPCache	Ipcache	hu
IP_BE	IpHálózatbyteorder	hu
IRawDataHandler	IRawdatahandler	hu
ITimerEventHandler	IIdőzítőEseményhandler	hu
IUserDatagramProtocolHandler	IFelhasználódatagramprotocolhandler	hu
IUserDatagramProtocolSocket	IFelhasználódatagramprotocolFoglalat	hu
IWidget	IElem	hu
Identify	Identify	hu
Increment	Increment	hu
IndexOf	Indexof	hu
Init	Init	hu
InitDriver	Initdriver	hu
InitialThreadUserJump	InitialthreadFelhasználójump	hu
Ino	Ino	hu
Install	Telepítés	hu
Interrupt	Megszakítás	hu
InterruptActive	MegszakításAktív	hu
InterruptDeactive	Megszakításdeactive	hu
InterruptManager	Megszakításmanager	hu
InterruptNumber	MegszakításSzám	hu
InvalidOpcode	Érvénytelenopcode	hu
InvalidTSS	Érvénytelentss	hu
IsKernel	Iskernel	hu
IsPresent	IsJelenvan	hu
IsUserSpace	IsFelhasználóSzóköz	hu
KB	Kb	hu
KCS_INDEX	Kcsindex	hu
KCS_SELECTOR	Kcsselector	hu
KDS_INDEX	Kdsindex	hu
KDS_SELECTOR	Kdsselector	hu
KERNEL_HEAP_START	KernelheapIndítás	hu
KERNEL_VIRT_ADDR	Kernelvirtaddress	hu
KGS_INDEX	Kgsindex	hu
KGS_SELECTOR	Kgsselector	hu
K핵심	KKernelEntry	hu
LIDT	Lidt	hu
Last	Utolsó	hu
Len	Len	hu
Limit	Korlátozás	hu
Link	Hivatkozás	hu
LinkMap	Hivatkozásmap	hu
LinkedList	LinkedLista	hu
Listen	Listen	hu
LoadElf	Terheléself	hu
MAC	Mac	hu
MAC0	Mac0	hu
MAC1	Mac1	hu
MAC2	Mac2	hu
MAC3	Mac3	hu
MAC4	Mac4	hu
MAC5	Mac5	hu
MACAddress0Port	Macaddress0port	hu
MACAddress2Port	Macaddress2port	hu
MACAddress4Port	Macaddress4port	hu
MACCache	Maccache	hu
MAX_QUEUE_SIZE	MaximumqueueMéret	hu
MB	Mb	hu
MBR	Mbr	hu
MHex출력	MHexadecimalNyomtatás	hu
MHex출력XY	MHexadecimalNyomtatásxy	hu
MUint16출력	MUnsignedinteger16Nyomtatás	hu
MUint16출력XY	MUnsignedinteger16Nyomtatásxy	hu
MUint32출력	MUnsignedinteger32Nyomtatás	hu
MUint32출력XY	MUnsignedinteger32Nyomtatásxy	hu
MUint64출력	MUnsignedinteger64Nyomtatás	hu
MUint64출력XY	MUnsignedinteger64Nyomtatásxy	hu
Machine	Machine	hu
MachineCheck	Machinecheck	hu
MakeRangePrivateWritable	MakeTartománySzemélyeswritable	hu
Malloc	Malloc	hu
MemCmp	Memcmp	hu
MemCpy	MemMásolás	hu
MemMove	MemÁthelyezés	hu
MemSet	Memhalmaz	hu
MemoryOper	Memóriaoper	hu
Mode	Mód	hu
ModelToScreen	Set_local_coordinates	hu
Mtime	Mtime	hu
MtimeNsec	Mtimensec	hu
MyHandleInterrupt	MyFogantyúMegszakítás	hu
MyTest	MyTeszt	hu
M긴급로그Hex8	MEmergencyloghexadecimal8	hu
M긴급로그Uint32	MEmergencylogunsignedinteger32	hu
M긴급로그문자열	MEmergencylogKarakterlánc	hu
M직렬로그초기화	MSorosloginit	hu
M출력	MNyomtatás	hu
M출력BytesXY	MNyomtatásBájtxy	hu
M출력Hex	MNyomtatáshexadecimal	hu
M출력Uint16	MNyomtatásunsignedinteger16	hu
M출력Uint32	MNyomtatásunsignedinteger32	hu
M출력XY	MNyomtatásxy	hu
M테스트	M테스트	hu
NMI	Nmi	hu
New	Új	hu
NewInterruptHandler	ÚjMegszakításhandler	hu
Next	Következő	hu
Nlink	Nlink	hu
Node	Csomópont	hu
Nodename	Nodename	hu
OnEtherFrameReceived	EthernetKeretreceivewhen	hu
OnGetDriver	Begetdriver	hu
OnInternetProtocolReceived	Internetprotocolreceivewhen	hu
OnKeyDown	BeBillentyűLe	hu
OnKeyUp	BeBillentyűFel	hu
OnMouseDown	BeEgérLe	hu
OnMouseMove	BeEgérÁthelyezés	hu
OnMouseUp	BeEgérFel	hu
OnRawDataReceived	Berawdatareceive	hu
OnTick	Betick	hu
Overflow	Overflow	hu
P1LinkMap	PÉrték1Hivatkozásmap	hu
P2LinkMap	PÉrték2Hivatkozásmap	hu
P3LinkMap	PÉrték3Hivatkozásmap	hu
PAGE_COW	Oldalcow	hu
PAGE_FRAME	OldalKeret	hu
PAGE_PRESENT	OldalJelenvan	hu
PAGE_USER	OldalFelhasználó	hu
PAGE_WRITABLE	Oldalwritable	hu
PAUSE_LOOP	FelfüggesztésHurok	hu
PICMasterCommandPort	PrimarypicParancsioport	hu
PICMasterDataPort	Primarypicdataioport	hu
PICSlaveCommandPort	SecondarypicParancsioport	hu
PICSlaveDataPort	Secondarypicdataioport	hu
PRESENT	Jelenvan	hu
PRIV_KERNEL	Privkernel	hu
PRIV_USER	PrivFelhasználó	hu
PROC_USER_HEAP_SIZE	ProcFelhasználóheapMéret	hu
PageDirEntry	OldalKönyvtárbejegyzés	hu
PageDirectoryEntry	OldalKönyvtárbejegyzés_2	hu
PageFault	Oldalfault	hu
PageFaultException	Oldalfaultexception	hu
PageRoundDown	OldalKerekítésLe	hu
PageRoundUp	OldalKerekítésFel	hu
PageTableEntry	OldalTáblázatbejegyzés	hu
Paging	Paging	hu
ParentPid	Parentpid	hu
Parse	Parse	hu
Partition_id	PartitionAzonosító	hu
PhyMemTest	PhymemTeszt	hu
PhysicalMemoryManager	PhysicalMemóriamanager	hu
Pid	Pid	hu
Port	Port	hu
PortBase	Portbase	hu
PortInByte	PortBebyte	hu
PortInDword	PortBedword	hu
PortInWord	PortBeszó	hu
PortOutByte	PortKibyte	hu
PortOutDword	PortKidword	hu
PortOutWord	PortKiszó	hu
PortReadByte	PortOlvasásbyte	hu
PortReadDword	PortOlvasásdword	hu
PortReadWord	PortOlvasásszó	hu
PortWriteByte	PortÍrásbyte	hu
PortWriteDword	PortÍrásdword	hu
PortWriteWord	PortÍrásszó	hu
Prev	Previous	hu
PrevTSS	Previoustss	hu
PrimaryPartition	Primarypartition	hu
Print	Nyomtatás	hu
PrintBytes	NyomtatásBájt	hu
PrintStr	Nyomtatásstr	hu
PrintTLS	Nyomtatástls	hu
PrintTest	NyomtatásTeszt	hu
Process	Folyamat	hu
ProcessHelper	Folyamathelper	hu
ProcessPendingKeyboardEvents	FolyamatpendingBillentyűzetEsemények	hu
ProcessPendingMouseEvents	FolyamatpendingEgérEsemények	hu
PushAt	Insert_at_index	hu
PushBack	Append_to_list	hu
PushFront	Prepend_to_list	hu
PutPixel	Putpixel	hu
PutPixelRGB	Putpixelrgb	hu
QUEUE_START_ADDR	QueueIndításaddress	hu
Rdev	Rdev	hu
Read	Olvasás	hu
Read28	Olvasás28	hu
ReadFile	OlvasásFájl	hu
ReadPartitions	Olvasáspartition	hu
Ready	Kész	hu
Receive	Receive	hu
Ref	Reference	hu
Release	Release	hu
ReloadCR3	Újratöltéscr3	hu
Remove	Eltávolítás	hu
RemoveAt	Eltávolításat	hu
RemoveThread	Eltávolításthread	hu
RemoveThreadAt	Eltávolításthreadat	hu
RequestMacAddress	Requestmacaddress	hu
Reset	Visszaállítás	hu
Resolve	Resolve	hu
ResolveCopyOnWriteFault	ResolveMásolásBeÍrásfault	hu
SCHEDULER_FREQUENCY	SchedulerGyakoriság	hu
SEG_BIG_MODE	SegNagymód	hu
SEG_EXEC	SegFuttatás	hu
SEG_GRAN_4K_PAGE	Seggran4kOldal	hu
SEG_GRAN_BYTE	Seggranbyte	hu
SEG_KERNEL_CODE	Segkernelcode	hu
SEG_KERNEL_DATA	Segkerneldata	hu
SEG_KERNEL_GS	Segkernelgs	hu
SEG_NOEXEC	Segnoexec	hu
SEG_NORMAL	SegNormál	hu
SEG_NORW	Segnorw	hu
SEG_R	Segr	hu
SEG_SYSTEM	SegRendszer	hu
SEG_TASK_STATE	SegFeladatÁllapot	hu
SEG_USER_CODE	SegFelhasználócode	hu
SEG_USER_DATA	SegFelhasználódata	hu
SEG_USER_GS	SegFelhasználógs	hu
SEG_W	Segw	hu
SIMDFloatingPointException	SimdLebegőpointexception	hu
SIZE	Méret	hu
SYS_ACCESS	Syselérés	hu
SYS_BRK	Sysbrk	hu
SYS_CHDIR	Syschdir	hu
SYS_CLOSE	SysBezárás	hu
SYS_CREAT	Syscreat	hu
SYS_DUP	Sysdup	hu
SYS_DUP2	Sysdup2	hu
SYS_EXECVE	Sysexecve	hu
SYS_EXIT	SysKilépés	hu
SYS_FCNTL	Sysfcntl	hu
SYS_FORK	Sysfork	hu
SYS_FSTAT	Sysfstat	hu
SYS_FSYNC	Sysfsync	hu
SYS_GETCWD	Sysgetcwd	hu
SYS_GETEGID	Sysgetegid	hu
SYS_GETEUID	Sysgeteuid	hu
SYS_GETGID	Sysgetgid	hu
SYS_GETPID	Sysgetpid	hu
SYS_GETPPID	Sysgetppid	hu
SYS_GETUID	Sysgetuid	hu
SYS_LSEEK	Syslseek	hu
SYS_LSTAT	Syslstat	hu
SYS_OPEN	SysMegnyitás	hu
SYS_READ	SysOlvasás	hu
SYS_RT_EXIT	SysrtKilépés	hu
SYS_SOCKETCALL	Syssocketcall	hu
SYS_STAT	Sysstat	hu
SYS_SYNC	Syssync	hu
SYS_UNAME	Sysuname	hu
SYS_WAITPID	Syswaitpid	hu
SYS_WRITE	SysÍrás	hu
Schedule	Schedule	hu
Scheduler	Scheduler	hu
SchedulerData	Schedulerdata	hu
SegmentNotPresent	SegmentNemJelenvan	hu
SelectDrivers	Kijelölésdriver	hu
Send	Küldés	hu
SendEchoRequest	EchorequestKüldés	hu
SendFrame	KeretKüldés	hu
SerialInit	Sorosinit	hu
SerialWriteByte	SorosÍrásbyte	hu
SetBackend	Halmazbackend	hu
SetBit	Halmazbit	hu
SetBlockInPageDir	HalmazBlokkBeOldalKönyvtár	hu
SetBuffer	Halmazbuffer	hu
SetByteAtAddr	Halmazbyteataddress	hu
SetByteInPageDir	HalmazbyteBeOldalKönyvtár	hu
SetCR3	Halmazcr3	hu
SetColor	HalmazSzín	hu
SetDescriptor	Halmazdescriptor	hu
SetHandleInterruptFuction	HalmazFogantyúMegszakításfuction	hu
SetHandler	Halmazhandler	hu
SetIPAddress	Halmazipaddress	hu
SetInterruptDescriptorTableEntry	MegszakításdescriptorTáblázatbejegyzéshalmaz	hu
SetInterruptManager	HalmazMegszakításmanager	hu
SetInterruptNumber	HalmazMegszakításSzám	hu
SetMode	Halmazmód	hu
SetNodeAt	HalmazCsomópontat	hu
SetStack	Halmazstack	hu
SetTlsSegment	Halmaztlssegment	hu
SetUint32AtAddr	Halmazunsignedinteger32ataddress	hu
SetUint32InPageDir	Halmazunsignedinteger32BeOldalKönyvtár	hu
SetUint8AtAddr	Halmazunsignedinteger8ataddress	hu
SharedMemoryRegion	SharedMemóriaregion	hu
Size	Méret_2	hu
Spawn	Spawn	hu
Ss	Ss	hu
Stack	Stack	hu
StackSegmentFault	Stacksegmentfault	hu
Start_lba	Indításlba	hu
Started	Indítva	hu
StdinPutByte	Stdinputbyte	hu
StopCurrentThread	LeállításJelenlegithread	hu
Stopped	Leállítva	hu
SubnetMask	SubnetMaszk	hu
SupportMode	Támogatásmód	hu
Sys_brk	Sysbrk_2	hu
Sys_close	SysBezárás_2	hu
Sys_exit	SysKilépés_2	hu
Sys_getpid	Sysgetpid_2	hu
Sys_mousemove	Sysmousemove	hu
Sys_open	SysMegnyitás_2	hu
Sys_printStr	SysNyomtatásstr	hu
Sys_printUint32	SysNyomtatásunsignedinteger32	hu
Sys_printf	Sysprintf	hu
Sys_read	SysOlvasás_2	hu
Syscall	Syscall	hu
Sysname	Sysname	hu
TARPEtherFrameHandler	ArpethernetKerethandler	hu
TARPMessage	ArpÜzenet	hu
TARPMessageBuffer	ArpÜzenetbuffer	hu
TARPProvider	Arpprovider	hu
TAdvancedTechnologyAttachment	THaladóTechnológiaattachment	hu
TArray	TTömb	hu
TBaseAddressRegister	TBaseaddressregister	hu
TBiosParameterBlock32	TBiosparameterBlokk32	hu
TBufferDescriptor	TBufferdescriptor	hu
TCOWFrameManager	TcowKeretmanager	hu
TCPUState	TcpuÁllapot	hu
TDefaultKeyboardEventHandler	TAlapértelmezettBillentyűzetEseményhandler	hu
TDefaultMouseEventHandler	TAlapértelmezettEgérEseményhandler	hu
TDefaultPCIControllerHandler	TAlapértelmezettpciVezérlőhandler	hu
TDefaultTimerEventHandler	TAlapértelmezettIdőzítőEseményhandler	hu
TDirectoryEntryFat32	TKönyvtárbejegyzésfat32	hu
TDriverManager	TDrivermanager	hu
TEtherFrameHandler	TEthernetKerethandler	hu
TEtherFrameHeader	TEthernetKeretheader	hu
TEtherFrameHeaderBuffer	TEthernetKeretheaderbuffer	hu
TEtherFrameProvider	TEthernetKeretprovider	hu
TEtherFrameRawDataHandler	TEthernetKeretrawdatahandler	hu
TGateDescriptor	TGatedescriptor	hu
THREAD_STACK_SIZE	ThreadstackMéret	hu
TICMPHandler	Icmphandler	hu
TIPEtherFrameHandler	IpethernetKerethandler	hu
TInitializationBlock	TInitializationBlokk	hu
TInternetControlMessageProtocol	TInternetVezérlésÜzenetprotocol	hu
TInternetControlMessageProtocolMessage	TInternetVezérlésÜzenetprotocolÜzenet	hu
TInternetControlMessageProtocolMessageBuffer	TInternetVezérlésÜzenetprotocolÜzenetbuffer	hu
TInternetProtocolHandler	TInternetprotocolhandler	hu
TInternetProtocolProvider	TInternetprotocolprovider	hu
TInternetProtocolV4Message	TInternetprotocolv4Üzenet	hu
TInternetProtocolV4MessageBuffer	TInternetprotocolv4Üzenetbuffer	hu
TInterruptDescriptorTablePointer	TMegszakításdescriptorTáblázatMutató	hu
TInterruptHandler	TMegszakításhandler	hu
TInterruptManager	TMegszakításmanager	hu
TKeyboardDriver	TBillentyűzetdriver	hu
TLS_START	TlsIndítás	hu
TMSDOSPartitionTable	TmsdospartitionTáblázat	hu
TMasterBootRecord	TFőbootFelvétel	hu
TMemoryChunk	TMemóriachunk	hu
TMemoryManager	TMemóriamanager	hu
TMouseDriver	TEgérdriver	hu
TMyKeyboardEventHandler	TMyBillentyűzetEseményhandler	hu
TMyMouseEventHandler	TMyEgérEseményhandler	hu
TMyPCIControllerHandler	TMypciVezérlőhandler	hu
TPartitionTableEntry	TPartitionTáblázatbejegyzés	hu
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectVezérlő	hu
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectEszközdescriptor	hu
TPort	TPort	hu
TPort16Bit	TPort16bit	hu
TPort32Bit	TPort32bit	hu
TPort8Bit	TPort8bit	hu
TRawDataHandler	TRawdatahandler	hu
TSSEntry	Tssbejegyzés	hu
TSyscall	TSyscall	hu
TTask	TFeladat	hu
TThread	TThread	hu
TThreadHelper	TThreadhelper	hu
TTimerDriver	TIdőzítődriver	hu
TUserDatagramProtocolHandler	TFelhasználódatagramprotocolhandler	hu
TUserDatagramProtocolHeader	TFelhasználódatagramprotocolheader	hu
TUserDatagramProtocolHeaderBuffer	TFelhasználódatagramprotocolheaderbuffer	hu
TUserDatagramProtocolProvider	TFelhasználódatagramprotocolprovider	hu
TUserDatagramProtocolSocket	TFelhasználódatagramprotocolFoglalat	hu
TVideoGraphicsArray	TMozgóképGrafikaTömb	hu
TWidget	TElem	hu
TWidgetMouseEventHandler	TElemEgérEseményhandler	hu
Tamd_am79c973	Tamdam79c973	hu
Test	Teszt	hu
TestBit	Tesztbit	hu
TestPrint	TesztNyomtatás	hu
Thread	Thread	hu
ThreadList	ThreadLista	hu
ThreadState	ThreadÁllapot	hu
Threads	Threads	hu
TlsSegments	TlsDarabkák	hu
TotalBlocks	ÖsszesenBlokk	hu
Type	Típus	hu
TypeTest	TípusTeszt	hu
T공용서술자테이블	TShareddescriptorTáblázat	hu
T공용서술자테이블_자료	TShareddescriptorTáblázatdata	hu
T작업관리자	TFeladatmanager	hu
T조각설명자	TSegmentdescriptor	hu
T콘솔	TKonzol	hu
T함수1	TFüggvény1	hu
UDESC_32SEG	Udesc32seg	hu
UDESC_CONTENTS	UdescTartalom	hu
UDESC_LIMIT_IN_PAGES	UdescKorlátozásBepages	hu
UDESC_RX_ONLY	Udescrxonly	hu
UDESC_SEG_NOT_PRESENT	UdescsegNemJelenvan	hu
UDESC_USABLE	Udescusable	hu
USER_STACK	Felhasználóstack	hu
USER_STACK_SIZE	FelhasználóstackMéret	hu
USER_STACK_TOP	FelhasználóstackFent	hu
Uid	Uid	hu
Uint16ToArray	Unsignedinteger16toTömb	hu
Uint16ToArray_BE	Unsignedinteger16toTömbbe	hu
Uint16_R	Unsignedinteger16r	hu
Uint32ToArray	Unsignedinteger32toTömb	hu
Uint32_R	Unsignedinteger32r	hu
Uint48ToArray	Unsignedinteger48toTömb	hu
Uint48ToArray_BE	Unsignedinteger48toTömbbe	hu
Uint48_R	Unsignedinteger48r	hu
Uint64ToArray	Unsignedinteger64toTömb	hu
Uint64_R	Unsignedinteger64r	hu
UnhandleInterrupt	UnhandleMegszakítás	hu
UnsetBit	Toggle_allocation_bit	hu
UsedBlocks	HasználtBlokk	hu
UserDesc	Felhasználódescriptor	hu
UserStack	Felhasználóstack_2	hu
UserStackSize	FelhasználóstackMéret_2	hu
Vendor_id	GyártóAzonosító	hu
Version	Verzió	hu
VirtTest	VirtTeszt	hu
Write	Írás	hu
Write28	Írás28	hu
WriteRegisters	Írásregister	hu
X	X	hu
Y	Y	hu
Zero	Nulla	hu
ZeroBlockInPageDir	NullaBlokkBeOldalKönyvtár	hu
a	a	hu
aTime	aIdő	hu
access	elérés	hu
accessMode	elérésmód	hu
ack	ack	hu
activeKeyboardDriver	aktívBillentyűzetdriver	hu
activeMouseDriver	aktívEgérdriver	hu
addr	address	hu
addrPtr	addressMutató	hu
address	address_2	hu
addressError	addressHiba	hu
afInet	afinet	hu
allocFD	allocatefd	hu
allocOpenFile	allocateMegnyitásFájl	hu
allocProcess	allocateFolyamat	hu
allocateSocket	allocateFoglalat	hu
allocated	allocated	hu
amd_am79c973	amdam79c973	hu
args	argumentumok	hu
argument	argument	hu
argumentPointers	argumentpointers	hu
arguments	argumentumok_2	hu
arp	arp	hu
arpBuffer	arpbuffer	hu
arpMesgSize	arpmesgMéret	hu
arpProvider	arpprovider	hu
arp콘솔	arpKonzol	hu
array	tömb	hu
ata	ata	hu
ata0s	ata0s	hu
attempts	attempts	hu
attr	attribútum	hu
attributeControllerIndexPort	attribútumVezérlőindexport	hu
attributeControllerReadPort	attribútumVezérlőOlvasásport	hu
attributeControllerResetPort	attribútumVezérlőVisszaállításport	hu
attributeControllerWritePort	attribútumVezérlőÍrásport	hu
attributes	attribútumok	hu
aux	aux	hu
avail	elérhető	hu
b	b	hu
backend	backend	hu
backupFpRegs	backupfpregs	hu
backupSector	backupsector	hu
bar	sáv	hu
barNum	sávSzám	hu
bar_value	sávÉrték	hu
base	base	hu
baseCode	basecode	hu
baseHigh	baseMagas	hu
baseLow	baseAlacsony	hu
baseMid	basemid	hu
base_addr_high	baseaddressMagas	hu
base_addr_low	baseaddressAlacsony	hu
bh	bh	hu
bindEphemeral	bindephemeral	hu
bindError	bindHiba	hu
bios	bios	hu
bit	bit	hu
bitmap	bitmap	hu
bootSignature	bootsignature	hu
bootable	bootable	hu
bootloader	bootloader	hu
bound	bound	hu
bpb	bpb	hu
bpbBytes	bpbBájt	hu
bpbPtr	bpbMutató	hu
buf	buffer	hu
buf1	buffer1	hu
buf2	buffer2	hu
buf3	buffer3	hu
buf4	buffer4	hu
buf6	buffer6	hu
buffer	buffer_2	hu
buffer1	buffer1_2	hu
buffer2	buffer2_2	hu
bufferAddr	bufferaddress	hu
bufferAddress	bufferaddress_2	hu
bufptr	bufferMutató	hu
bus	bus	hu
busControlRegisterDataPort	busVezérlésregisterdataport	hu
button	gomb	hu
buttons	gomb_2	hu
bytesPerSector	bájtpersector	hu
c	c	hu
cDate	cDátum	hu
cTime	cIdő	hu
cTimeTenth	cIdőtenth	hu
call	call	hu
candidate	candidate	hu
cap	cap	hu
char	char	hu
checked	checked	hu
checksum	checksum	hu
child	child	hu
childPID	childpid	hu
childPageDir	childOldalKönyvtár	hu
chunk	chunk	hu
class_id	osztályAzonosító	hu
