standard_identifier	native_identifier	category	status
SC2	SC2	implementation-helper	pending-language-review
SC3	SC3	implementation-helper	pending-language-review
SCHAR_MAX	SCHAR_MAX	integer-limit	pending-language-review
SCHAR_MIN	SCHAR_MIN	integer-limit	pending-language-review
SC_accept	SC_accept	internal-name	derived-from-call-role
SC_bind	SC_bind	internal-name	derived-from-call-role
SC_connect	SC_connect	internal-name	derived-from-call-role
SC_getpeername	SC_getpeername	internal-name	derived-from-call-role
SC_getsockname	SC_getsockname	internal-name	derived-from-call-role
SC_listen	SC_listen	internal-name	derived-from-call-role
SC_recv	SC_recv	internal-name	derived-from-call-role
SC_recvfrom	SC_recvfrom	internal-name	derived-from-call-role
SC_send	SC_send	internal-name	derived-from-call-role
SC_sendto	SC_sendto	internal-name	derived-from-call-role
SC_setsockopt	SC_setsockopt	internal-name	derived-from-call-role
SC_shutdown	SC_shutdown	internal-name	derived-from-call-role
SC_socket	SC_socket	internal-name	derived-from-call-role
SEEK_CUR	SEEK_CUR	interface-constant	pending-language-review
SEEK_END	SEEK_END	interface-constant	pending-language-review
SEEK_SET	SEEK_SET	interface-constant	pending-language-review
SHRT_MAX	SHRT_MAX	integer-limit	pending-language-review
SHRT_MIN	SHRT_MIN	integer-limit	pending-language-review
SHUT_RD	SHUT_RD	network-declaration	pending-language-review
SHUT_RDWR	SHUT_RDWR	network-declaration	pending-language-review
SHUT_WR	SHUT_WR	network-declaration	pending-language-review
SOCK_DGRAM	SOCK_DGRAM	network-declaration	pending-language-review
SOCK_STREAM	SOCK_STREAM	network-declaration	pending-language-review
STDERR_FILENO	STDERR_FILENO	interface-constant	pending-language-review
STDIN_FILENO	STDIN_FILENO	interface-constant	pending-language-review
STDOUT_FILENO	STDOUT_FILENO	interface-constant	pending-language-review
SYS_access	SYS_access	internal-name	derived-from-call-role
SYS_brk	SYS_brk	internal-name	derived-from-call-role
SYS_chdir	SYS_chdir	internal-name	derived-from-call-role
SYS_close	SYS_Sulje	internal-name	derived-from-call-role
SYS_creat	SYS_creat	internal-name	derived-from-call-role
SYS_dup	SYS_dup	internal-name	derived-from-call-role
SYS_dup2	SYS_dup2	internal-name	derived-from-call-role
SYS_execve	SYS_execve	internal-name	derived-from-call-role
SYS_exit	SYS__exit	internal-name	derived-from-call-role
SYS_fcntl	SYS_fcntl	internal-name	derived-from-call-role
SYS_fork	SYS_fork	internal-name	derived-from-call-role
SYS_fstat	SYS_fstat	internal-name	derived-from-call-role
SYS_fsync	SYS_fsync	internal-name	derived-from-call-role
SYS_getcwd	SYS_getcwd	internal-name	derived-from-call-role
SYS_getegid	SYS_getegid	internal-name	derived-from-call-role
SYS_geteuid	SYS_geteuid	internal-name	derived-from-call-role
SYS_getgid	SYS_getgid	internal-name	derived-from-call-role
SYS_getpid	SYS_getpid	internal-name	derived-from-call-role
SYS_getppid	SYS_getppid	internal-name	derived-from-call-role
SYS_getuid	SYS_getuid	internal-name	derived-from-call-role
SYS_lseek	SYS_lseek	internal-name	derived-from-call-role
SYS_lstat	SYS_lstat	internal-name	derived-from-call-role
SYS_open	SYS_Avaa	internal-name	derived-from-call-role
SYS_read	SYS_Luku	internal-name	derived-from-call-role
SYS_socketcall	SYS_socketcall	implementation-helper	pending-language-review
SYS_stat	SYS_stat	internal-name	derived-from-call-role
SYS_sync	SYS_sync	internal-name	derived-from-call-role
SYS_uname	SYS_uname	internal-name	derived-from-call-role
SYS_write	SYS_Kirjoitus	internal-name	derived-from-call-role
S_IFCHR	S_IFCHR	interface-constant	pending-language-review
S_IFDIR	S_IFDIR	interface-constant	pending-language-review
S_IFMT	S_IFMT	interface-constant	pending-language-review
S_IFREG	S_IFREG	interface-constant	pending-language-review
S_IRGRP	S_IRGRP	interface-constant	pending-language-review
S_IROTH	S_IROTH	interface-constant	pending-language-review
S_IRUSR	S_IRUSR	interface-constant	pending-language-review
S_ISCHR	S_ISCHR	interface-constant	pending-language-review
S_ISDIR	S_ISDIR	interface-constant	pending-language-review
S_ISREG	S_ISREG	interface-constant	pending-language-review
S_IWGRP	S_IWGRP	interface-constant	pending-language-review
S_IWOTH	S_IWOTH	interface-constant	pending-language-review
S_IWUSR	S_IWUSR	interface-constant	pending-language-review
S_IXGRP	S_IXGRP	interface-constant	pending-language-review
S_IXOTH	S_IXOTH	interface-constant	pending-language-review
S_IXUSR	S_IXUSR	interface-constant	pending-language-review
UCHAR_MAX	UCHAR_MAX	integer-limit	pending-language-review
UINT_MAX	UINT_MAX	integer-limit	pending-language-review
ULLONG_MAX	ULLONG_MAX	integer-limit	pending-language-review
ULONG_MAX	ULONG_MAX	integer-limit	pending-language-review
USHRT_MAX	USHRT_MAX	integer-limit	pending-language-review
WEXITSTATUS	WEXITSTATUS	interface-constant	pending-language-review
WIFEXITED	WIFEXITED	interface-constant	pending-language-review
WNOHANG	WNOHANG	interface-constant	pending-language-review
W_OK	W_OK	interface-constant	pending-language-review
X_OK	X_OK	interface-constant	pending-language-review
__posix_library_test	__posix_library_test	variable	pending-language-review
_exit	_exit	function	pending-language-review
a	a	variable	pending-language-review
a1	a1	variable	pending-language-review
a2	a2	variable	pending-language-review
a3	a3	variable	pending-language-review
a4	a4	variable	pending-language-review
a5	a5	variable	pending-language-review
a6	a6	variable	pending-language-review
abs	abs	function	pending-language-review
accept	accept	function	pending-language-review
access	access	function	pending-language-review
address	address	variable	pending-language-review
address_len	address_len	variable	pending-language-review
address_length	address_length	variable	pending-language-review
argc	argc	implementation-helper	pending-language-review
args	args	variable	pending-language-review
args_fail	args_fail	implementation-helper	pending-language-review
args_pass	args_pass	implementation-helper	pending-language-review
argument	argument	variable	pending-language-review
arguments	argumentit	variable	project-proposal
argv	argumentit_2	variable	project-proposal
atoi	atoi	function	pending-language-review
atol	atol	function	pending-language-review
available	available	variable	pending-language-review
b	b	variable	pending-language-review
backlog	backlog	variable	pending-language-review
bind	bind	function	pending-language-review
blkcnt_t	blkcnt_t	scalar-type	pending-language-review
blksize_t	blksize_t	scalar-type	pending-language-review
brk	brk	function	pending-language-review
bsearch	bsearch	function	pending-language-review
bss_zeroed	bss_zeroed	implementation-helper	pending-language-review
buf	siirtopuskuri	variable	project-proposal
buffer	siirtopuskuri_2	variable	project-proposal
byte	byte	implementation-helper	pending-language-review
bytes	bytes	implementation-helper	pending-language-review
c	c	variable	pending-language-review
call	call	variable	pending-language-review
calloc	calloc	function	pending-language-review
capacity	capacity	variable	pending-language-review
character	character	variable	pending-language-review
chdir	chdir	function	pending-language-review
checks	checks	implementation-helper	pending-language-review
child	child	variable	pending-language-review
client	client	implementation-helper	pending-language-review
cloexec_fail	cloexec_fail	implementation-helper	pending-language-review
cloexec_pass	cloexec_pass	implementation-helper	pending-language-review
close	Sulje	function	inherited-proposal-needs-review
cmd	cmd	variable	pending-language-review
compare	compare	variable	pending-language-review
compare_int	compare_int	variable	pending-language-review
connect	connect	function	pending-language-review
copy	copy	implementation-helper	pending-language-review
copy_length	copy_length	variable	pending-language-review
count	count	variable	pending-language-review
creat	creat	function	pending-language-review
current	current	variable	pending-language-review
cursor	cursor	variable	pending-language-review
cwd	cwd	implementation-helper	pending-language-review
decoded	decoded	implementation-helper	pending-language-review
delimiters	delimiters	variable	pending-language-review
dest_addr	dest_addr	variable	pending-language-review
dest_len	dest_len	variable	pending-language-review
destination	destination	variable	pending-language-review
dev_t	dev_t	scalar-type	pending-language-review
digit	digit	variable	pending-language-review
digit_value	digit_value	variable	pending-language-review
div	div	function	pending-language-review
div_t	div_t	variable	pending-language-review
domain	domain	variable	pending-language-review
dup	dup	function	pending-language-review
dup2	dup2	function	pending-language-review
element_size	element_size	variable	pending-language-review
elements	elements	variable	pending-language-review
end_pointer	end_pointer	variable	pending-language-review
environ	environ	variable	pending-language-review
envp	envp	variable	pending-language-review
errno	errno	variable	pending-language-review
execve	execve	function	pending-language-review
expected_errno	expected_errno	implementation-helper	pending-language-review
failed_with	failed_with	implementation-helper	pending-language-review
failure	failure	implementation-helper	pending-language-review
failures	failures	implementation-helper	pending-language-review
fcntl	fcntl	function	pending-language-review
fd	tiedostokuvaaja	variable	project-proposal
first	first	implementation-helper	pending-language-review
first_match	first_match	variable	pending-language-review
flags	flags	variable	pending-language-review
fork	fork	function	pending-language-review
found	found	variable	pending-language-review
free	free	function	pending-language-review
fstat	fstat	function	pending-language-review
fsync	fsync	function	pending-language-review
getcwd	getcwd	function	pending-language-review
getegid	getegid	function	pending-language-review
getenv	getenv	function	pending-language-review
geteuid	geteuid	function	pending-language-review
getgid	getgid	function	pending-language-review
getpeername	getpeername	function	pending-language-review
getpid	getpid	function	pending-language-review
getppid	getppid	function	pending-language-review
getsockname	getsockname	function	pending-language-review
getuid	getuid	function	pending-language-review
gid_t	gid_t	scalar-type	pending-language-review
heap_block	heap_block	variable	pending-language-review
heap_head	heap_head	variable	pending-language-review
high	high	variable	pending-language-review
hole	hole	variable	pending-language-review
hostlong	hostlong	network-declaration	pending-language-review
hostshort	hostshort	network-declaration	pending-language-review
how	how	variable	pending-language-review
htonl	htonl	function	pending-language-review
htons	htons	function	pending-language-review
i	i	implementation-helper	pending-language-review
in_addr	in_addr	network-declaration	pending-language-review
in_addr_t	in_addr_t	network-declaration	pending-language-review
in_port_t	in_port_t	network-declaration	pending-language-review
increment	increment	variable	pending-language-review
index	index	variable	pending-language-review
ino_t	ino_t	scalar-type	pending-language-review
input	input	variable	pending-language-review
int16_t	int16_t	scalar-type	pending-language-review
int32_t	int32_t	scalar-type	pending-language-review
int64_t	int64_t	scalar-type	pending-language-review
int8_t	int8_t	scalar-type	pending-language-review
intptr_t	intptr_t	scalar-type	pending-language-review
is_unsigned	is_unsigned	variable	pending-language-review
isalnum	isalnum	function	pending-language-review
isalpha	isalpha	function	pending-language-review
isatty	isatty	function	pending-language-review
isblank	isblank	function	pending-language-review
iscntrl	iscntrl	function	pending-language-review
isdigit	isdigit	function	pending-language-review
isgraph	isgraph	function	pending-language-review
islower	islower	function	pending-language-review
isprint	isprint	function	pending-language-review
ispunct	ispunct	function	pending-language-review
isspace	isspace	function	pending-language-review
isupper	isupper	function	pending-language-review
isxdigit	isxdigit	function	pending-language-review
iteration	iteration	implementation-helper	pending-language-review
labs	labs	function	pending-language-review
last_block	last_block	variable	pending-language-review
ldiv	ldiv	function	pending-language-review
ldiv_t	ldiv_t	variable	pending-language-review
left	left	variable	pending-language-review
length	pituus	variable	project-proposal
length_of	length_of	implementation-helper	pending-language-review
level	level	variable	pending-language-review
limit	limit	variable	pending-language-review
listen	listen	function	pending-language-review
loaded	loaded	implementation-helper	pending-language-review
low	low	variable	pending-language-review
lseek	lseek	function	pending-language-review
lstat	lstat	function	pending-language-review
m	m	variable	pending-language-review
machine	machine	structure-field	pending-language-review
magnitude	magnitude	variable	pending-language-review
malloc	malloc	function	pending-language-review
maximum	maximum	variable	pending-language-review
memchr	memchr	function	pending-language-review
memcmp	memcmp	function	pending-language-review
memcpy	memcpy	function	pending-language-review
memmove	memmove	function	pending-language-review
memory	memory	implementation-helper	pending-language-review
memset	memset	function	pending-language-review
message	message	variable	pending-language-review
middle	middle	variable	pending-language-review
mode	mode	variable	pending-language-review
mode_t	mode_t	scalar-type	pending-language-review
n	n	variable	pending-language-review
name	järjestelmätiedot	variable	project-proposal
negative	negative	variable	pending-language-review
netlong	netlong	network-declaration	pending-language-review
netshort	netshort	network-declaration	pending-language-review
newfd	newfd	variable	pending-language-review
next_block	next_block	variable	pending-language-review
nlink_t	nlink_t	scalar-type	pending-language-review
nodename	nodename	structure-field	pending-language-review
ntohl	ntohl	function	pending-language-review
ntohs	ntohs	function	pending-language-review
number	number	variable	pending-language-review
off_t	off_t	scalar-type	pending-language-review
offset	offset	variable	pending-language-review
oflag	oflag	variable	pending-language-review
old	old	implementation-helper	pending-language-review
oldfd	oldfd	variable	pending-language-review
open	Avaa	function	inherited-proposal-needs-review
option_len	option_len	variable	pending-language-review
option_name	option_name	variable	pending-language-review
option_value	option_value	variable	pending-language-review
options	options	variable	pending-language-review
overflow	overflow	variable	pending-language-review
padding	padding	variable	pending-language-review
parent	parent	implementation-helper	pending-language-review
parse_unsigned	parse_unsigned	variable	pending-language-review
pass	pass	implementation-helper	pending-language-review
passed	passed	implementation-helper	pending-language-review
path	polku	variable	project-proposal
pid	pid	variable	pending-language-review
pid_t	pid_t	scalar-type	pending-language-review
posix_compile_test	posix_compile_test	implementation-helper	pending-language-review
posix_test_heap	posix_test_heap	implementation-helper	pending-language-review
posix_test_process	posix_test_process	implementation-helper	pending-language-review
private_value	private_value	implementation-helper	pending-language-review
protocol	protocol	variable	pending-language-review
ptrdiff_t	ptrdiff_t	scalar-type	pending-language-review
qsort	qsort	function	pending-language-review
quot	quot	variable	pending-language-review
radix	radix	variable	pending-language-review
raw	raw	variable	pending-language-review
read	Luku	function	inherited-proposal-needs-review
realloc	realloc	function	pending-language-review
reap_nohang	reap_nohang	implementation-helper	pending-language-review
recv	recv	function	pending-language-review
recvfrom	recvfrom	function	pending-language-review
release	release	structure-field	pending-language-review
rem	rem	variable	pending-language-review
remaining	remaining	variable	pending-language-review
report	report	implementation-helper	pending-language-review
requested	requested	variable	pending-language-review
result	result	variable	pending-language-review
right	right	variable	pending-language-review
root	root	implementation-helper	pending-language-review
s	s	implementation-helper	pending-language-review
s_addr	s_addr	network-declaration	pending-language-review
sa_data	sa_data	network-declaration	pending-language-review
sa_family	sa_family	network-declaration	pending-language-review
sa_family_t	sa_family_t	network-declaration	pending-language-review
saved_environment	saved_environment	variable	pending-language-review
saved_errno	saved_errno	variable	pending-language-review
saved_state	saved_state	variable	pending-language-review
say	say	implementation-helper	pending-language-review
sbrk	sbrk	function	pending-language-review
second	second	implementation-helper	pending-language-review
send	send	function	pending-language-review
sendto	sendto	function	pending-language-review
server	server	implementation-helper	pending-language-review
server_address	server_address	implementation-helper	pending-language-review
setsockopt	setsockopt	function	pending-language-review
shutdown	shutdown	function	pending-language-review
sift_down	sift_down	variable	pending-language-review
sin_addr	sin_addr	network-declaration	pending-language-review
sin_family	sin_family	network-declaration	pending-language-review
sin_port	sin_port	network-declaration	pending-language-review
sin_zero	sin_zero	network-declaration	pending-language-review
size	numeroiden_määrä	variable	project-proposal
size_t	size_t	scalar-type	pending-language-review
sockaddr	sockaddr	network-declaration	pending-language-review
sockaddr_in	sockaddr_in	network-declaration	pending-language-review
socket	socket	function	pending-language-review
socket_call	socket_call	variable	pending-language-review
socklen_t	socklen_t	network-declaration	pending-language-review
source	source	variable	pending-language-review
source_length	source_length	implementation-helper	pending-language-review
spin	spin	implementation-helper	pending-language-review
spins	spins	implementation-helper	pending-language-review
ssize_t	ssize_t	scalar-type	pending-language-review
st	st	variable	pending-language-review
st_atime	st_atime	structure-field	pending-language-review
st_atimensec	st_atimensec	structure-field	pending-language-review
st_blksize	st_blksize	structure-field	pending-language-review
st_blocks	st_blocks	structure-field	pending-language-review
st_ctime	st_ctime	structure-field	pending-language-review
st_ctimensec	st_ctimensec	structure-field	pending-language-review
st_dev	st_dev	structure-field	pending-language-review
st_gid	st_gid	structure-field	pending-language-review
st_ino	st_ino	structure-field	pending-language-review
st_mode	st_mode	structure-field	pending-language-review
st_mtime	st_mtime	structure-field	pending-language-review
st_mtimensec	st_mtimensec	structure-field	pending-language-review
st_nlink	st_nlink	structure-field	pending-language-review
st_rdev	st_rdev	structure-field	pending-language-review
st_size	st_size	structure-field	pending-language-review
st_uid	st_uid	structure-field	pending-language-review
start	start	implementation-helper	pending-language-review
stat	stat	function	pending-language-review
status	tila	variable	project-proposal
stpcpy	stpcpy	function	pending-language-review
stpncpy	stpncpy	function	pending-language-review
strcasecmp	strcasecmp	function	pending-language-review
strcat	strcat	function	pending-language-review
strchr	strchr	function	pending-language-review
strcmp	strcmp	function	pending-language-review
strcoll	strcoll	function	pending-language-review
strcpy	strcpy	function	pending-language-review
strcspn	strcspn	function	pending-language-review
strdup	strdup	function	pending-language-review
strlen	strlen	function	pending-language-review
strncasecmp	strncasecmp	function	pending-language-review
strncat	strncat	function	pending-language-review
strncmp	strncmp	function	pending-language-review
strncpy	strncpy	function	pending-language-review
strndup	strndup	function	pending-language-review
strnlen	strnlen	function	pending-language-review
strpbrk	strpbrk	function	pending-language-review
strrchr	strrchr	function	pending-language-review
strspn	strspn	function	pending-language-review
strstr	strstr	function	pending-language-review
strtok	strtok	function	pending-language-review
strtok_r	strtok_r	function	pending-language-review
strtol	strtol	function	pending-language-review
strtoul	strtoul	function	pending-language-review
strxfrm	strxfrm	function	pending-language-review
swap_elements	swap_elements	variable	pending-language-review
sync	sync	function	pending-language-review
sysname	sysname	structure-field	pending-language-review
target	target	implementation-helper	pending-language-review
temporary	temporary	variable	pending-language-review
test_dup_and_fcntl	test_dup_and_fcntl	implementation-helper	pending-language-review
test_identity	test_identity	implementation-helper	pending-language-review
test_line	test_line	variable	pending-language-review
test_open_and_io	test_open_and_io	implementation-helper	pending-language-review
test_paths	test_paths	implementation-helper	pending-language-review
test_terminal_and_uname	test_terminal_and_uname	implementation-helper	pending-language-review
text	text	variable	pending-language-review
text_equal	text_equal	implementation-helper	pending-language-review
text_length	text_length	implementation-helper	pending-language-review
time_t	time_t	scalar-type	pending-language-review
tolower	tolower	function	pending-language-review
total	total	variable	pending-language-review
toupper	toupper	function	pending-language-review
type	type	variable	pending-language-review
uid_t	uid_t	scalar-type	pending-language-review
uint16_t	uint16_t	scalar-type	pending-language-review
uint32_t	uint32_t	scalar-type	pending-language-review
uint64_t	uint64_t	scalar-type	pending-language-review
uint8_t	uint8_t	scalar-type	pending-language-review
uintptr_t	uintptr_t	scalar-type	pending-language-review
uname	uname	function	pending-language-review
utsname	utsname	structure-field	pending-language-review
value	arvo	variable	project-proposal
version	version	structure-field	pending-language-review
wait	wait	function	pending-language-review
waited	waited	implementation-helper	pending-language-review
waitpid	waitpid	function	pending-language-review
whence	whence	variable	pending-language-review
write	Kirjoitus	function	inherited-proposal-needs-review
