english	localized	language
d	d	ar
data	بيانات	ar
databuffer	databuffer	ar
datagram	datagram	ar
dataport	dataport	ar
date	التاريخ	ar
deactivate	deactivate	ar
deactive	deactive	ar
debug	تنقيح	ar
decrement	decrement	ar
default	الافتراضي	ar
delete	حذف	ar
delta	delta	ar
depth	depth	ar
desc	desc	ar
descr	descr	ar
description	الوصف	ar
descriptor	descriptor	ar
descriptors	descriptors	ar
descsz	descsz	ar
destination	المقصد	ar
destroy	destroy	ar
dev	dev	ar
device	الجهاز	ar
diff	diff	ar
digits	digits	ar
dir	dir	ar
directory	دليل	ar
dirent	dirent	ar
disable	disable	ar
discard	ارفض	ar
disconnect	قطعالإتصال	ar
dispatch	dispatch	ar
divide	divide	ar
divisor	divisor	ar
do	do	ar
domain	المجال	ar
double	مضاعف	ar
down	أسفل	ar
draw	draw	ar
drive	drive	ar
driver	مشغل	ar
drivercount	drivercount	ar
drivers	drivers	ar
drv	drv	ar
ds	ds	ar
dst	dst	ar
dstptr	dstptr	ar
dup	dup	ar
dword	dword	ar
dyn	dyn	ar
dynamic	dynamic	ar
e	شر	ar
eacces	eacces	ar
eaddrinuse	eaddrinuse	ar
eafnosupport	eafnosupport	ar
eagain	eagain	ar
eax	eax	ar
ebadf	ebadf	ar
ebp	ebp	ar
ebusy	ebusy	ar
ebx	ebx	ar
echild	echild	ar
echo	echo	ar
ecx	ecx	ar
edi	edi	ar
edx	edx	ar
eexist	eexist	ar
ef	ef	ar
efault	efault	ar
efbig	efbig	ar
eflags	eflags	ar
ehsize	ehsize	ar
eintr	eintr	ar
einval	einval	ar
eio	eio	ar
eip	eip	ar
eisdir	eisdir	ar
elf	elf	ar
emfile	emfile	ar
empty	فارغ	ar
emsgsize	emsgsize	ar
enable	enable	ar
enabled	مفعل	ar
end	نهاية	ar
enetunreach	enetunreach	ar
enfile	enfile	ar
enodev	enodev	ar
enoent	enoent	ar
enoexec	enoexec	ar
enomem	enomem	ar
enospc	enospc	ar
enosys	enosys	ar
enotconn	enotconn	ar
enotdir	enotdir	ar
enotty	enotty	ar
ensure	ensure	ar
entries	entries	ar
entry	entry	ar
entrypoint	entrypoint	ar
entsize	entsize	ar
environment	environment	ar
eopnotsupp	eopnotsupp	ar
eperm	eperm	ar
ephemeral	ephemeral	ar
eprotonosupport	eprotonosupport	ar
equal	مساوي	ar
erange	erange	ar
erofs	erofs	ar
err	خطأ	ar
error	خطأ	ar
errorln	errorln	ar
es	es	ar
esi	esi	ar
esp	esp	ar
espipe	espipe	ar
esrch	esrch	ar
ether	ether	ar
etherframe	etherframe	ar
ethernet	إيثرنت	ar
event	حدث	ar
events	أحداث	ar
exceeded	exceeded	ar
except	except	ar
exception	exception	ar
exec	exec	ar
execve	execve	ar
exists	exists	ar
exit	خروج	ar
exited	exited	ar
ext	ext	ar
extended	extended	ar
f	فهرنهايت	ar
family	family	ar
fat	fat	ar
fatal	fatal	ar
fatbuf	fatbuf	ar
fatbuffer	fatbuffer	ar
fault	خلل	ar
fb	fb	ar
fcntl	fcntl	ar
fd	fd	ar
fds	fds	ar
field	field	ar
file	ملف	ar
filename	اسمالملف	ar
files	ملفات	ar
filesz	filesz	ar
fill	fill	ar
find	ابحث	ar
first	first	ar
fl	fl	ar
flag	العلم	ar
flags	خيارات	ar
floating	عائم	ar
flush	flush	ar
fn	fn	ar
focus	التركيز	ar
focussable	focussable	ar
foo	foo	ar
for	for	ar
forced	forced	ar
fork	fork	ar
found	found	ar
fp	fp	ar
fpu	fpu	ar
frame	إطار	ar
free	خالي	ar
frequency	التردد	ar
from	from	ar
front	المقدمة	ar
fs	fs	ar
fstat	fstat	ar
fsync	fsync	ar
fuction	fuction	ar
full	كامل	ar
func	func	ar
function	function	ar
functions	functions	ar
fxrstor	fxrstor	ar
fxsave	fxsave	ar
g	g	ar
gate	بوابة	ar
gateway	gateway	ar
gb	gb	ar
gdt	gdt	ar
get	get	ar
getcwd	getcwd	ar
getegid	getegid	ar
geteuid	geteuid	ar
getgid	getgid	ar
getpid	getpid	ar
getppid	getppid	ar
getuid	getuid	ar
gid	gid	ar
global	الاختصارالعام	ar
got	got	ar
gpf	gpf	ar
gran	gran	ar
graphics	رسوميات	ar
grub	grub	ar
gs	gs	ar
h	س	ar
halt	halt	ar
handle	التعامل	ar
handler	handler	ar
handlers	handlers	ar
hardware	العتاد	ar
has	has	ar
hd	hd	ar
head	head	ar
header	ترويسة	ar
headertype	headertype	ar
heap	heap	ar
height	الارتفاع	ar
helper	helper	ar
hex	hex	ar
hex출력	hex출력	ar
hi	hi	ar
hidden	مخفي	ar
high	عالية	ar
hop	hop	ar
i	i	ar
icmp	icmp	ar
icmp콘솔	icmp콘솔	ar
id	الهوية	ar
ident	ident	ar
identify	identify	ar
idt	idt	ar
idx	idx	ar
ifchr	ifchr	ar
ifdir	ifdir	ar
ifmt	ifmt	ar
ifreg	ifreg	ar
ifsock	ifsock	ar
in	داخل	ar
increment	increment	ar
index	فهرس	ar
inet	inet	ar
info	معلومات	ar
init	init	ar
initial	initial	ar
initialization	initialization	ar
initialize	initialize	ar
ino	ino	ar
inode	inode	ar
input	دخل	ar
install	install	ar
int	عددصحيح	ar
interconnect	interconnect	ar
interface	الواجهة	ar
internet	إنترنت	ar
internetprotocol	internetprotocol	ar
interrupt	مقاطعة	ar
interrupts	interrupts	ar
invalid	غيرصحيح	ar
io	io	ar
iomap	iomap	ar
ip	ip	ar
ipci	ipci	ar
ipmessage	ipmessage	ar
ipv	ipv	ar
ip콘솔	ip콘솔	ar
iret	iret	ar
is	is	ar
ist	ist	ar
j	j	ar
jmp	jmp	ar
jump	jump	ar
k	كلفن	ar
kb	kb	ar
kcs	kcs	ar
kds	kds	ar
kernel	نواة	ar
key	مفتاح	ar
keyboard	لوحةمفاتيح	ar
kgs	kgs	ar
kind	kind	ar
k핵심	k핵심	ar
l	l	ar
label	تسمية	ar
last	الأخير	ar
lba	lba	ar
ldt	ldt	ar
left	يسار	ar
len	len	ar
length	المدة	ar
lengths	lengths	ar
level	level	ar
lib	lib	ar
lidt	lidt	ar
lidtaddr	lidtaddr	ar
limit	تحديد	ar
line	line	ar
link	رابط	ar
linked	linked	ar
linker	linker	ar
list	قائمة	ar
listen	listen	ar
listening	listening	ar
live	live	ar
load	تحميل	ar
loader	loader	ar
local	محلي	ar
log	السجل	ar
logical	logical	ar
loop	loop	ar
low	منخفض	ar
lseek	lseek	ar
lstat	lstat	ar
m	م	ar
mac	mac	ar
machine	machine	ar
magicnumber	magicnumber	ar
main	رئيسي	ar
make	make	ar
malloc	malloc	ar
manager	مدير	ar
map	خريطة	ar
mask	mask	ar
master	رئيسي	ar
matches	matches	ar
max	أقصى	ar
maximum	أقصى	ar
mb	ميليبار	ar
mbr	mbr	ar
media	وسائط	ar
mem	mem	ar
memory	ذاكرة	ar
memorymananger	memorymananger	ar
memorytest	memorytest	ar
memsz	memsz	ar
mesg	mesg	ar
message	الرسالة	ar
mics	mics	ar
mid	mid	ar
minimum	أدنى	ar
mode	وضع	ar
model	نموذج	ar
mouse	فأرة	ar
mousemove	mousemove	ar
move	انقل	ar
msdospart	msdospart	ar
msg	msg	ar
mtime	mtime	ar
multi	متعدد	ar
multiboot	multiboot	ar
multitasking	multitasking	ar
my	my	ar
myfunction	myfunction	ar
m긴급로그	m긴급로그	ar
m긴급로그문자열	m긴급로그문자열	ar
m직렬로그초기화	m직렬로그초기화	ar
m출력	m출력	ar
m테스트	m테스트	ar
n	ش	ar
name	الاسم	ar
namesz	namesz	ar
net	net	ar
network	شبكة	ar
new	جديد	ar
next	التالي	ar
nibble	nibble	ar
nlink	nlink	ar
nmi	ميلبحري	ar
node	العقدة	ar
nodename	nodename	ar
noexec	noexec	ar
none	لاشيء	ar
normal	عادي	ar
norw	norw	ar
not	not	ar
note	ملاحظة	ar
nsec	nsec	ar
num	num	ar
number	الأرقام	ar
o	o	ar
of	of	ar
offset	offset	ar
ok	موافق	ar
old	old	ar
on	عند	ar
only	فقط	ar
opcode	opcode	ar
open	فتح	ar
oper	oper	ar
operation	تشغيل	ar
options	خيارات	ar
order	order	ar
org	org	ar
other	أخرى	ar
out	خارج	ar
output	الخرج	ar
overflow	overflow	ar
p	p	ar
packet	packet	ar
packets	packets	ar
paddr	paddr	ar
page	صفحة	ar
pages	صفحات	ar
paging	إدارةصفحات	ar
param	param	ar
parameter	parameter	ar
params	المعاملات	ar
parent	أب	ar
parse	parse	ar
part	part	ar
partition	تجزئة	ar
partitions	partitions	ar
path	مسار	ar
pause	ألبث	ar
payload	payload	ar
pci	pci	ar
pde	pde	ar
pdelen	pdelen	ar
peer	peer	ar
pending	معلق	ar
per	per	ar
peripheral	peripheral	ar
phentsize	phentsize	ar
phnum	phnum	ar
phoff	phoff	ar
phy	phy	ar
phyaddr	phyaddr	ar
phymem	phymem	ar
phys	phys	ar
physical	مادي	ar
pic	pic	ar
pid	الهوية	ar
pit	pit	ar
pixel	pixel	ar
point	point	ar
pointer	المؤشر	ar
pointers	pointers	ar
poll	poll	ar
port	منفذ	ar
portnumber	portnumber	ar
pos	pos	ar
position	الموضع	ar
posix	posix	ar
prefetch	prefetch	ar
prefetchable	prefetchable	ar
present	الحالي	ar
prev	prev	ar
primary	primary	ar
print	اطبع	ar
printf	printf	ar
println	println	ar
printreg	printreg	ar
priv	priv	ar
private	private	ar
privilege	privilege	ar
proc	proc	ar
process	عملية	ar
processes	processes	ar
processing	processing	ar
program	برنامج	ar
programmable	programmable	ar
protocol	البروتوكول	ar
provided	provided	ar
provider	provider	ar
ps	ps	ar
pt	pt	ar
pte	pte	ar
ptr	ptr	ar
push	push	ar
put	put	ar
pv	القيمةالحالية	ar
queue	طابور	ar
r	r	ar
range	مدى	ar
raw	raw	ar
rdev	rdev	ar
read	قراءة	ar
ready	جاهز	ar
receive	receive	ar
received	تماستقبال	ar
receiver	receiver	ar
receviced	receviced	ar
record	تسجيل	ar
rectangle	مستطيل	ar
recv	recv	ar
ref	ref	ar
refs	refs	ar
reg	reg	ar
region	region	ar
register	سجل	ar
registeroffset	registeroffset	ar
registers	registers	ar
regs	regs	ar
regtype	regtype	ar
rel	rel	ar
rela	rela	ar
release	release	ar
released	released	ar
reload	أعدالتحميل	ar
relocation	relocation	ar
remaining	remaining	ar
remote	البعيد	ar
remove	أزل	ar
reply	reply	ar
request	request	ar
requested	requested	ar
reserved	reserved	ar
reset	أعدالضبط	ar
resolve	حل	ar
restore	استعد	ar
result	result	ar
ret	ret	ar
revision	revision	ar
rgb	حﺥﺯ	ar
right	يمين	ar
root	الجذر	ar
round	round	ar
route	route	ar
rs	rs	ar
rt	rt	ar
run	run	ar
runnable	runnable	ar
rx	rx	ar
s	ث	ar
saved	saved	ar
sc	sc	ar
scan	افحص	ar
scancode	scancode	ar
sche	sche	ar
schedule	schedule	ar
scheduler	مجدول	ar
screen	شاشة	ar
secondary	secondary	ar
sect	sect	ar
section	قسم	ar
sector	sector	ar
sectors	sectors	ar
seek	seek	ar
seg	seg	ar
segment	segment	ar
segments	segments	ar
select	إختيار	ar
selector	selector	ar
self	نفسه	ar
send	أرسل	ar
sequencer	sequencer	ar
serial	تسلسلي	ar
set	تحديد	ar
setup	setup	ar
sh	sh	ar
shared	shared	ar
shentsize	shentsize	ar
shift	مفتاحShift	ar
shndx	shndx	ar
shnum	shnum	ar
shoff	shoff	ar
shstrndx	shstrndx	ar
signature	signature	ar
simd	simd	ar
size	الحجم	ar
sl	sl	ar
slave	slave	ar
sock	sock	ar
socket	مقبس	ar
socketcall	socketcall	ar
sockets	sockets	ar
soft	soft	ar
software	البرمجيات	ar
source	المصدر	ar
space	space	ar
spawn	spawn	ar
src	src	ar
srcptr	srcptr	ar
ss	ss	ar
st	st	ar
stack	stack	ar
stackbottom	stackbottom	ar
stacktop	stacktop	ar
start	ابدأ	ar
started	وقتالبداية	ar
starting	starting	ar
stat	stat	ar
state	الحالة	ar
status	الحالة	ar
stderr	stderr	ar
stdin	stdin	ar
stdout	stdout	ar
stop	أوقف	ar
stopped	متوقفة	ar
str	str	ar
string	سلسلة	ar
strtab	strtab	ar
subclass	subclass	ar
subnet	subnet	ar
support	support	ar
swap	مساحةالتبديل	ar
switch	switch	ar
sym	sym	ar
sync	sync	ar
sys	sys	ar
syscall	syscall	ar
sysname	sysname	ar
system	نظام	ar
systemcall	systemcall	ar
t	t	ar
table	جدول	ar
tag	الوسم	ar
tail	tail	ar
tamd	tamd	ar
tarp	tarp	ar
task	مهمة	ar
tasking	إدارةمهام	ar
tasks	المهمات	ar
tcow	tcow	ar
tcpu	tcpu	ar
technology	التقنية	ar
temp	temp	ar
temporary	temporary	ar
tenth	tenth	ar
terminated	terminated	ar
test	تجريب	ar
text	نص	ar
thr	thr	ar
thread	خيطتنفيذ	ar
threads	threads	ar
tick	tick	ar
ticmp	ticmp	ar
time	الوقت	ar
timer	مؤقت	ar
tip	tip	ar
tls	tls	ar
tmp	tmp	ar
tmsdos	tmsdos	ar
to	to	ar
top	الأعلى	ar
tos	tos	ar
total	المجموع	ar
track	track	ar
trap	trap	ar
truncate	ناقص	ar
tss	tss	ar
type	نوع	ar
t공용서술자테이블	t공용서술자테이블	ar
t작업관리자	t작업관리자	ar
t조각설명자	t조각설명자	ar
t콘솔	t콘솔	ar
t함수	t함수	ar
udesc	udesc	ar
udp	udp	ar
udp콘솔	udp콘솔	ar
uid	uid	ar
uint	uint	ar
uintptr	uintptr	ar
uname	uname	ar
unhandle	unhandle	ar
unhandled	unhandled	ar
unit	وحدة	ar
unset	غيرمحدد	ar
unused	غيرمستخدمة	ar
up	أعلى	ar
update	update	ar
usable	usable	ar
use	استخدم	ar
used	used	ar
user	مستخدم	ar
userhandler	userhandler	ar
usermode	usermode	ar
userproc	userproc	ar
util	أداة	ar
util콘솔	util콘솔	ar
uts	uts	ar
utsname	utsname	ar
v	v	ar
vaddr	vaddr	ar
val	val	ar
value	القيمة	ar
values	قيم	ar
vector	vector	ar
vendor	بائع	ar
ver	ver	ar
version	إصدار	ar
vfs	vfs	ar
vga	vga	ar
video	فيديو	ar
virt	virt	ar
virtlen	virtlen	ar
virtmem	virtmem	ar
virtual	افتراضي	ar
volume	الحجم	ar
w	غ	ar
wait	انتظر	ar
waitpid	waitpid	ar
wdata	wdata	ar
when	when	ar
whence	whence	ar
widget	عنصرواجهة	ar
width	العرض	ar
word	كلمة	ar
writable	writable	ar
write	كتابة	ar
writer	writer	ar
x	س	ar
xy	xy	ar
y	ع	ar
zero	zero	ar
값	값	ar
공용서술자테이블	공용서술자테이블	ar
기준	기준	ar
기준주소	기준주소	ar
낮은	낮은	ar
넷카드콘솔	넷카드콘솔	ar
높은	높은	ar
단말기	단말기	ar
마우스콘솔	마우스콘솔	ar
매개값	매개값	ar
매우높은	매우높은	ar
멈추기	멈추기	ar
목적	목적	ar
유형	유형	ar
이더넷콘솔	이더넷콘솔	ar
인터럽트무시하기	인터럽트무시하기	ar
인터럽트예외처리기	인터럽트예외처리기	ar
인터럽트요청처리	인터럽트요청처리	ar
인터럽트처리기	인터럽트처리기	ar
임시	임시	ar
자료	자료	ar
자신	자신	ar
작업관리자	작업관리자	ar
작업콘솔	작업콘솔	ar
조각설명자	조각설명자	ar
출력	출력	ar
콘솔	콘솔	ar
크기	크기	ar
키보드콘솔	키보드콘솔	ar
표시들	표시들	ar
한도	한도	ar
