english	localized	language
cpy	cpy	bn
cr	cr	bn
creat	creat	bn
create	create	bn
crtc	crtc	bn
cs	cs	bn
ctime	ctime	bn
cur	cur	bn
current	current	bn
cursor	cursor	bn
cylinder	cylinder	bn
d	d	bn
data	data	bn
databuffer	databuffer	bn
datagram	datagram	bn
dataport	dataport	bn
date	date	bn
deactivate	deactivate	bn
deactive	deactive	bn
debug	debug	bn
decrement	decrement	bn
default	default	bn
delete	delete	bn
delta	delta	bn
depth	depth	bn
desc	desc	bn
descr	descr	bn
description	description	bn
descriptor	descriptor	bn
descriptors	descriptors	bn
descsz	descsz	bn
destination	destination	bn
destroy	destroy	bn
dev	dev	bn
device	device	bn
diff	diff	bn
digits	digits	bn
dir	dir	bn
directory	directory	bn
dirent	dirent	bn
disable	disable	bn
discard	discard	bn
disconnect	disconnect	bn
dispatch	dispatch	bn
divide	divide	bn
divisor	divisor	bn
do	do	bn
domain	domain	bn
double	ডবল	bn
down	down	bn
draw	draw	bn
drive	drive	bn
driver	driver	bn
drivercount	drivercount	bn
drivers	drivers	bn
drv	drv	bn
ds	ds	bn
dst	dst	bn
dstptr	dstptr	bn
dup	dup	bn
dword	dword	bn
dyn	dyn	bn
dynamic	dynamic	bn
e	e	bn
eacces	eacces	bn
eaddrinuse	eaddrinuse	bn
eafnosupport	eafnosupport	bn
eagain	eagain	bn
eax	eax	bn
ebadf	ebadf	bn
ebp	ebp	bn
ebusy	ebusy	bn
ebx	ebx	bn
echild	echild	bn
echo	echo	bn
ecx	ecx	bn
edi	edi	bn
edx	edx	bn
eexist	eexist	bn
ef	ef	bn
efault	efault	bn
efbig	efbig	bn
eflags	eflags	bn
ehsize	ehsize	bn
eintr	eintr	bn
einval	einval	bn
eio	eio	bn
eip	eip	bn
eisdir	eisdir	bn
elf	elf	bn
emfile	emfile	bn
empty	empty	bn
emsgsize	emsgsize	bn
enable	enable	bn
enabled	enabled	bn
end	end	bn
enetunreach	enetunreach	bn
enfile	enfile	bn
enodev	enodev	bn
enoent	enoent	bn
enoexec	enoexec	bn
enomem	enomem	bn
enospc	enospc	bn
enosys	enosys	bn
enotconn	enotconn	bn
enotdir	enotdir	bn
enotty	enotty	bn
ensure	ensure	bn
entries	entries	bn
entry	entry	bn
entrypoint	entrypoint	bn
entsize	entsize	bn
environment	environment	bn
eopnotsupp	eopnotsupp	bn
eperm	eperm	bn
ephemeral	ephemeral	bn
eprotonosupport	eprotonosupport	bn
equal	equal	bn
erange	erange	bn
erofs	erofs	bn
err	err	bn
error	error	bn
errorln	errorln	bn
es	es	bn
esi	esi	bn
esp	esp	bn
espipe	espipe	bn
esrch	esrch	bn
ether	ether	bn
etherframe	etherframe	bn
ethernet	ethernet	bn
event	event	bn
events	events	bn
exceeded	exceeded	bn
except	except	bn
exception	exception	bn
exec	exec	bn
execve	execve	bn
exists	exists	bn
exit	exit	bn
exited	exited	bn
ext	ext	bn
extended	extended	bn
f	f	bn
family	family	bn
fat	fat	bn
fatal	fatal	bn
fatbuf	fatbuf	bn
fatbuffer	fatbuffer	bn
fault	fault	bn
fb	fb	bn
fcntl	fcntl	bn
fd	fd	bn
fds	fds	bn
field	field	bn
file	file	bn
filename	filename	bn
files	files	bn
filesz	filesz	bn
fill	fill	bn
find	find	bn
first	first	bn
fl	fl	bn
flag	flag	bn
flags	flags	bn
floating	floating	bn
flush	flush	bn
fn	fn	bn
focus	focus	bn
focussable	focussable	bn
foo	foo	bn
for	for	bn
forced	forced	bn
fork	fork	bn
found	found	bn
fp	fp	bn
fpu	fpu	bn
frame	frame	bn
free	free	bn
frequency	frequency	bn
from	from	bn
front	front	bn
fs	fs	bn
fstat	fstat	bn
fsync	fsync	bn
fuction	fuction	bn
full	full	bn
func	func	bn
function	function	bn
functions	functions	bn
fxrstor	fxrstor	bn
fxsave	fxsave	bn
g	g	bn
gate	gate	bn
gateway	gateway	bn
gb	gb	bn
gdt	gdt	bn
get	get	bn
getcwd	getcwd	bn
getegid	getegid	bn
geteuid	geteuid	bn
getgid	getgid	bn
getpid	getpid	bn
getppid	getppid	bn
getuid	getuid	bn
gid	gid	bn
global	global	bn
got	got	bn
gpf	gpf	bn
gran	gran	bn
graphics	graphics	bn
grub	grub	bn
gs	gs	bn
h	h	bn
halt	halt	bn
handle	handle	bn
handler	handler	bn
handlers	handlers	bn
hardware	hardware	bn
has	has	bn
hd	hd	bn
head	head	bn
header	header	bn
headertype	headertype	bn
heap	heap	bn
height	height	bn
helper	helper	bn
hex	hex	bn
hex출력	hex출력	bn
hi	hi	bn
hidden	hidden	bn
high	high	bn
hop	hop	bn
i	i	bn
icmp	icmp	bn
icmp콘솔	icmp콘솔	bn
id	id	bn
ident	ident	bn
identify	identify	bn
idt	idt	bn
idx	idx	bn
ifchr	ifchr	bn
ifdir	ifdir	bn
ifmt	ifmt	bn
ifreg	ifreg	bn
ifsock	ifsock	bn
in	in	bn
increment	increment	bn
index	index	bn
inet	inet	bn
info	info	bn
init	init	bn
initial	initial	bn
initialization	initialization	bn
initialize	initialize	bn
ino	ino	bn
inode	inode	bn
input	input	bn
install	install	bn
int	int	bn
interconnect	interconnect	bn
interface	interface	bn
internet	internet	bn
internetprotocol	internetprotocol	bn
interrupt	interrupt	bn
interrupts	interrupts	bn
invalid	invalid	bn
io	io	bn
iomap	iomap	bn
ip	ip	bn
ipci	ipci	bn
ipmessage	ipmessage	bn
ipv	ipv	bn
ip콘솔	ip콘솔	bn
iret	iret	bn
is	is	bn
ist	ist	bn
j	j	bn
jmp	jmp	bn
jump	jump	bn
k	k	bn
kb	kb	bn
kcs	kcs	bn
kds	kds	bn
kernel	kernel	bn
key	key	bn
keyboard	keyboard	bn
kgs	kgs	bn
kind	kind	bn
k핵심	k핵심	bn
l	l	bn
label	label	bn
last	last	bn
lba	lba	bn
ldt	ldt	bn
left	left	bn
len	len	bn
length	length	bn
lengths	lengths	bn
level	level	bn
lib	lib	bn
lidt	lidt	bn
lidtaddr	lidtaddr	bn
limit	limit	bn
line	line	bn
link	link	bn
linked	linked	bn
linker	linker	bn
list	list	bn
listen	listen	bn
listening	listening	bn
live	live	bn
load	load	bn
loader	loader	bn
local	local	bn
log	log	bn
logical	logical	bn
loop	loop	bn
low	low	bn
lseek	lseek	bn
lstat	lstat	bn
m	m	bn
mac	mac	bn
machine	machine	bn
magicnumber	magicnumber	bn
main	prodhan	bn
make	make	bn
malloc	malloc	bn
manager	manager	bn
map	map	bn
mask	mask	bn
master	master	bn
matches	matches	bn
max	max	bn
maximum	maximum	bn
mb	mb	bn
mbr	mbr	bn
media	media	bn
mem	mem	bn
memory	memory	bn
memorymananger	memorymananger	bn
memorytest	memorytest	bn
memsz	memsz	bn
mesg	mesg	bn
message	message	bn
mics	mics	bn
mid	mid	bn
minimum	minimum	bn
mode	mode	bn
model	model	bn
mouse	mouse	bn
mousemove	mousemove	bn
move	move	bn
msdospart	msdospart	bn
msg	msg	bn
mtime	mtime	bn
multi	multi	bn
multiboot	multiboot	bn
multitasking	multitasking	bn
my	my	bn
myfunction	myfunction	bn
m긴급로그	m긴급로그	bn
m긴급로그문자열	m긴급로그문자열	bn
m직렬로그초기화	m직렬로그초기화	bn
m출력	m출력	bn
m테스트	m테스트	bn
n	n	bn
name	name	bn
namesz	namesz	bn
net	net	bn
network	network	bn
new	new	bn
next	next	bn
nibble	nibble	bn
nlink	nlink	bn
nmi	nmi	bn
node	node	bn
nodename	nodename	bn
noexec	noexec	bn
none	none	bn
normal	normal	bn
norw	norw	bn
not	not	bn
note	note	bn
nsec	nsec	bn
num	num	bn
number	number	bn
o	o	bn
of	of	bn
offset	offset	bn
ok	ok	bn
old	old	bn
on	on	bn
only	only	bn
opcode	opcode	bn
open	open	bn
oper	oper	bn
operation	operation	bn
options	অপশন	bn
order	order	bn
org	org	bn
other	other	bn
out	out	bn
output	output	bn
overflow	overflow	bn
p	p	bn
packet	packet	bn
packets	packets	bn
paddr	paddr	bn
page	page	bn
pages	pages	bn
paging	paging	bn
param	param	bn
parameter	parameter	bn
params	params	bn
parent	parent	bn
parse	parse	bn
part	part	bn
partition	partition	bn
partitions	partitions	bn
path	path	bn
pause	pause	bn
payload	payload	bn
pci	pci	bn
pde	pde	bn
pdelen	pdelen	bn
peer	peer	bn
pending	pending	bn
per	per	bn
peripheral	peripheral	bn
phentsize	phentsize	bn
phnum	phnum	bn
phoff	phoff	bn
phy	phy	bn
phyaddr	phyaddr	bn
phymem	phymem	bn
phys	phys	bn
physical	physical	bn
pic	pic	bn
pid	pid	bn
pit	pit	bn
pixel	pixel	bn
point	point	bn
pointer	pointer	bn
pointers	pointers	bn
poll	poll	bn
port	port	bn
portnumber	portnumber	bn
pos	pos	bn
position	position	bn
posix	posix	bn
prefetch	prefetch	bn
prefetchable	prefetchable	bn
present	present	bn
prev	prev	bn
primary	primary	bn
print	print	bn
printf	printf	bn
println	println	bn
printreg	printreg	bn
priv	priv	bn
private	private	bn
privilege	privilege	bn
proc	proc	bn
process	process	bn
processes	processes	bn
processing	processing	bn
program	program	bn
programmable	programmable	bn
protocol	protocol	bn
provided	provided	bn
provider	provider	bn
ps	ps	bn
pt	pt	bn
pte	pte	bn
ptr	ptr	bn
push	push	bn
put	put	bn
pv	pv	bn
queue	queue	bn
r	r	bn
range	range	bn
raw	raw	bn
rdev	rdev	bn
read	pora	bn
ready	ready	bn
receive	receive	bn
received	received	bn
receiver	receiver	bn
receviced	receviced	bn
record	record	bn
rectangle	rectangle	bn
recv	recv	bn
ref	ref	bn
refs	refs	bn
reg	reg	bn
region	region	bn
register	register	bn
registeroffset	registeroffset	bn
registers	registers	bn
regs	regs	bn
regtype	regtype	bn
rel	rel	bn
rela	rela	bn
release	release	bn
released	released	bn
reload	reload	bn
relocation	relocation	bn
remaining	remaining	bn
remote	remote	bn
remove	remove	bn
reply	reply	bn
request	request	bn
requested	requested	bn
reserved	reserved	bn
reset	reset	bn
resolve	resolve	bn
restore	restore	bn
result	result	bn
ret	ret	bn
revision	revision	bn
rgb	rgb	bn
right	right	bn
root	root	bn
round	round	bn
route	route	bn
rs	rs	bn
rt	rt	bn
run	run	bn
runnable	runnable	bn
rx	rx	bn
s	s	bn
saved	saved	bn
sc	sc	bn
scan	scan	bn
scancode	scancode	bn
sche	sche	bn
schedule	schedule	bn
scheduler	scheduler	bn
screen	screen	bn
secondary	secondary	bn
sect	sect	bn
section	section	bn
sector	sector	bn
sectors	sectors	bn
seek	seek	bn
seg	seg	bn
segment	segment	bn
segments	segments	bn
select	select	bn
selector	selector	bn
self	self	bn
send	send	bn
sequencer	sequencer	bn
serial	serial	bn
set	set	bn
setup	setup	bn
sh	sh	bn
shared	shared	bn
shentsize	shentsize	bn
shift	shift	bn
shndx	shndx	bn
shnum	shnum	bn
shoff	shoff	bn
shstrndx	shstrndx	bn
signature	signature	bn
simd	simd	bn
size	size	bn
sl	sl	bn
slave	slave	bn
sock	sock	bn
socket	socket	bn
socketcall	socketcall	bn
sockets	sockets	bn
soft	soft	bn
software	software	bn
source	উৎস	bn
space	space	bn
spawn	spawn	bn
src	src	bn
srcptr	srcptr	bn
ss	ss	bn
st	st	bn
stack	stack	bn
stackbottom	stackbottom	bn
stacktop	stacktop	bn
start	start	bn
started	started	bn
starting	starting	bn
stat	stat	bn
state	state	bn
status	status	bn
stderr	stderr	bn
stdin	stdin	bn
stdout	stdout	bn
stop	stop	bn
stopped	stopped	bn
str	str	bn
string	string	bn
strtab	strtab	bn
subclass	subclass	bn
subnet	subnet	bn
support	support	bn
swap	swap	bn
switch	switch	bn
sym	sym	bn
sync	sync	bn
sys	sys	bn
syscall	syscall	bn
sysname	sysname	bn
system	system	bn
systemcall	systemcall	bn
t	t	bn
table	table	bn
tag	tag	bn
tail	tail	bn
tamd	tamd	bn
tarp	tarp	bn
task	task	bn
tasking	tasking	bn
tasks	tasks	bn
tcow	tcow	bn
tcpu	tcpu	bn
technology	technology	bn
temp	temp	bn
temporary	temporary	bn
tenth	tenth	bn
terminated	terminated	bn
test	test	bn
text	text	bn
thr	thr	bn
thread	thread	bn
threads	threads	bn
tick	tick	bn
ticmp	ticmp	bn
time	সময়	bn
timer	timer	bn
tip	tip	bn
tls	tls	bn
tmp	tmp	bn
tmsdos	tmsdos	bn
to	to	bn
top	top	bn
tos	tos	bn
total	total	bn
track	track	bn
trap	trap	bn
truncate	truncate	bn
tss	tss	bn
type	ধরণ	bn
t공용서술자테이블	t공용서술자테이블	bn
t작업관리자	t작업관리자	bn
t조각설명자	t조각설명자	bn
t콘솔	t콘솔	bn
t함수	t함수	bn
udesc	udesc	bn
udp	udp	bn
udp콘솔	udp콘솔	bn
uid	uid	bn
uint	uint	bn
uintptr	uintptr	bn
uname	uname	bn
unhandle	unhandle	bn
unhandled	unhandled	bn
unit	unit	bn
unset	unset	bn
unused	unused	bn
up	উপর	bn
update	update	bn
usable	usable	bn
use	use	bn
used	used	bn
user	user	bn
userhandler	userhandler	bn
usermode	usermode	bn
userproc	userproc	bn
util	util	bn
util콘솔	util콘솔	bn
uts	uts	bn
utsname	utsname	bn
v	v	bn
vaddr	vaddr	bn
val	val	bn
value	value	bn
values	values	bn
vector	vector	bn
vendor	vendor	bn
ver	ver	bn
version	version	bn
vfs	vfs	bn
vga	vga	bn
video	video	bn
virt	virt	bn
virtlen	virtlen	bn
virtmem	virtmem	bn
virtual	virtual	bn
volume	volume	bn
w	w	bn
wait	wait	bn
waitpid	waitpid	bn
wdata	wdata	bn
when	when	bn
whence	whence	bn
widget	widget	bn
width	width	bn
word	word	bn
writable	writable	bn
write	lekha	bn
writer	writer	bn
x	x	bn
xy	xy	bn
y	y	bn
zero	zero	bn
값	값	bn
공용서술자테이블	공용서술자테이블	bn
기준	기준	bn
기준주소	기준주소	bn
낮은	낮은	bn
넷카드콘솔	넷카드콘솔	bn
높은	높은	bn
단말기	단말기	bn
마우스콘솔	마우스콘솔	bn
매개값	매개값	bn
매우높은	매우높은	bn
멈추기	멈추기	bn
목적	목적	bn
유형	유형	bn
이더넷콘솔	이더넷콘솔	bn
인터럽트무시하기	인터럽트무시하기	bn
인터럽트예외처리기	인터럽트예외처리기	bn
인터럽트요청처리	인터럽트요청처리	bn
인터럽트처리기	인터럽트처리기	bn
임시	임시	bn
자료	자료	bn
자신	자신	bn
작업관리자	작업관리자	bn
작업콘솔	작업콘솔	bn
조각설명자	조각설명자	bn
출력	출력	bn
콘솔	콘솔	bn
크기	크기	bn
키보드콘솔	키보드콘솔	bn
표시들	표시들	bn
한도	한도	bn
