english	localized	language
writer	writer	dz
x	x	dz
xy	xy	dz
y	y	dz
zero	zero	dz
값	값	dz
공용서술자테이블	공용서술자테이블	dz
기준	기준	dz
기준주소	기준주소	dz
낮은	낮은	dz
넷카드콘솔	넷카드콘솔	dz
높은	높은	dz
단말기	단말기	dz
마우스콘솔	마우스콘솔	dz
매개값	매개값	dz
매우높은	매우높은	dz
멈추기	멈추기	dz
목적	목적	dz
유형	유형	dz
이더넷콘솔	이더넷콘솔	dz
인터럽트무시하기	인터럽트무시하기	dz
인터럽트예외처리기	인터럽트예외처리기	dz
인터럽트요청처리	인터럽트요청처리	dz
인터럽트처리기	인터럽트처리기	dz
임시	임시	dz
자료	자료	dz
자신	자신	dz
작업관리자	작업관리자	dz
작업콘솔	작업콘솔	dz
조각설명자	조각설명자	dz
출력	출력	dz
콘솔	콘솔	dz
크기	크기	dz
키보드콘솔	키보드콘솔	dz
표시들	표시들	dz
한도	한도	dz
