english	localized	source	evidence_count
ipmessage	ipmessage	fallback-English	0
ipv	ipv	fallback-English	0
ip콘솔	ip콘솔	fallback-English	0
iret	iret	fallback-English	0
is	is	fallback-English	0
ist	ist	fallback-English	0
j	j	fallback-English	0
jmp	jmp	fallback-English	0
jump	jump	fallback-English	0
k	k	fallback-English	0
kb	千位元KB	gettext	1
kcs	kcs	fallback-English	0
kds	kds	fallback-English	0
kernel	核心	curated-seed	0
key	設定鍵	gettext	2
keyboard	鍵盤	curated-seed	25
kgs	kgs	fallback-English	0
kind	種類	gettext	5
k핵심	k핵심	fallback-English	0
l	l	fallback-English	0
label	標籤	gettext	36
last	最後	gettext	2
lba	lba	fallback-English	0
ldt	ldt	fallback-English	0
left	左	gettext	36
len	len	fallback-English	0
length	長度	gettext	6
lengths	lengths	fallback-English	0
level	level	fallback-English	0
lib	lib	fallback-English	0
lidt	lidt	fallback-English	0
lidtaddr	lidtaddr	fallback-English	0
limit	限制	gettext	1
line	行	gettext	21
link	連結	curated-seed	21
linked	linked	fallback-English	0
linker	linker	fallback-English	0
list	清單	curated-seed	10
listen	listen	fallback-English	0
listening	listening	fallback-English	0
live	live	fallback-English	0
load	載入	curated-seed	8
loader	loader	fallback-English	0
local	本地	gettext	5
log	記錄	gettext	1
logical	邏輯	gettext	1
loop	迴圈	gettext	1
low	低	gettext	22
lseek	lseek	fallback-English	0
lstat	lstat	fallback-English	0
m	米	gettext	3
mac	mac	fallback-English	0
machine	machine	fallback-English	0
magicnumber	magicnumber	fallback-English	0
main	主要	curated-seed	1
make	make	fallback-English	0
malloc	malloc	fallback-English	0
manager	管理器	curated-seed	0
map	對映	curated-seed	0
mask	遮罩	gettext	5
master	主音量	gettext	1
matches	matches	fallback-English	0
max	最大	gettext	3
maximum	最大值	gettext	4
mb	毫巴	gettext	6
mbr	mbr	fallback-English	0
media	媒體	gettext	10
mem	mem	fallback-English	0
memory	記憶體	curated-seed	23
memorymananger	memorymananger	fallback-English	0
memorytest	memorytest	fallback-English	0
memsz	memsz	fallback-English	0
mesg	mesg	fallback-English	0
message	訊息	gettext	19
mics	mics	fallback-English	0
mid	mid	fallback-English	0
minimum	最小值	gettext	2
mode	模式	curated-seed	11
model	型號	gettext	5
mouse	滑鼠	curated-seed	23
mousemove	mousemove	fallback-English	0
move	移動	gettext	25
msdospart	msdospart	fallback-English	0
msg	msg	fallback-English	0
mtime	mtime	fallback-English	0
multi	多重	curated-seed	0
multiboot	multiboot	fallback-English	0
multitasking	multitasking	fallback-English	0
my	my	fallback-English	0
myfunction	myfunction	fallback-English	0
m긴급로그	m긴급로그	fallback-English	0
m긴급로그문자열	m긴급로그문자열	fallback-English	0
m직렬로그초기화	m직렬로그초기화	fallback-English	0
m출력	m출력	fallback-English	0
m테스트	m테스트	fallback-English	0
n	北	gettext	1
name	名稱	gettext	85
namesz	namesz	fallback-English	0
net	net	fallback-English	0
network	網路	curated-seed	52
new	新增	gettext	28
next	下一個	gettext	22
nibble	nibble	fallback-English	0
nlink	nlink	fallback-English	0
nmi	nmi	fallback-English	0
node	節點	gettext	1
nodename	nodename	fallback-English	0
noexec	noexec	fallback-English	0
none	無	gettext	75
normal	一般	gettext	18
norw	norw	fallback-English	0
not	not	fallback-English	0
note	備註	gettext	3
nsec	nsec	fallback-English	0
num	num	fallback-English	0
number	數字	gettext	5
o	o	fallback-English	0
of	of	fallback-English	0
offset	位移	gettext	1
ok	確定	gettext	15
old	old	fallback-English	0
on	時	curated-seed	9
only	僅用	curated-seed	0
opcode	opcode	fallback-English	0
open	開啟	curated-seed	83
oper	oper	fallback-English	0
operation	操作	curated-seed	0
options	選項	gettext	37
order	order	fallback-English	0
org	org	fallback-English	0
other	其他	gettext	20
out	出	gettext	4
output	輸出	gettext	10
overflow	overflow	fallback-English	0
p	氣壓	gettext	1
packet	packet	fallback-English	0
packets	封包	gettext	1
paddr	paddr	fallback-English	0
page	頁	curated-seed	4
pages	頁	gettext	1
paging	分頁管理	curated-seed	0
param	param	fallback-English	0
parameter	parameter	fallback-English	0
params	參數	gettext	5
parent	parent	fallback-English	0
parse	parse	fallback-English	0
part	part	fallback-English	0
partition	分割區	curated-seed	0
partitions	partitions	fallback-English	0
path	路徑	gettext	19
pause	暫停	gettext	18
payload	payload	fallback-English	0
pci	pci	fallback-English	0
pde	pde	fallback-English	0
pdelen	pdelen	fallback-English	0
peer	peer	fallback-English	0
pending	待處理	curated-seed	0
per	per	fallback-English	0
peripheral	peripheral	fallback-English	0
phentsize	phentsize	fallback-English	0
phnum	phnum	fallback-English	0
phoff	phoff	fallback-English	0
phy	phy	fallback-English	0
phyaddr	phyaddr	fallback-English	0
phymem	phymem	fallback-English	0
phys	phys	fallback-English	0
physical	物理	curated-seed	0
pic	pic	fallback-English	0
pid	行程代碼	gettext	5
pit	pit	fallback-English	0
pixel	pixel	fallback-English	0
point	point	fallback-English	0
pointer	指標	gettext	3
pointers	pointers	fallback-English	0
poll	poll	fallback-English	0
port	連接埠	curated-seed	11
portnumber	portnumber	fallback-English	0
pos	位置	gettext	1
position	位置	gettext	13
posix	posix	fallback-English	0
prefetch	prefetch	fallback-English	0
prefetchable	prefetchable	fallback-English	0
present	目前	gettext	2
prev	prev	fallback-English	0
primary	primary	fallback-English	0
print	列印	gettext	12
printf	printf	fallback-English	0
println	println	fallback-English	0
printreg	printreg	fallback-English	0
priv	priv	fallback-English	0
private	私密	gettext	5
privilege	privilege	fallback-English	0
proc	proc	fallback-English	0
process	程序	curated-seed	10
processes	程序	gettext	10
processing	processing	fallback-English	0
program	程式	gettext	19
programmable	programmable	fallback-English	0
protocol	protocol	fallback-English	0
provided	provided	fallback-English	0
provider	provider	fallback-English	0
ps	ps	fallback-English	0
pt	pt	fallback-English	0
pte	pte	fallback-English	0
ptr	ptr	fallback-English	0
push	push	fallback-English	0
put	put	fallback-English	0
pv	pv	fallback-English	0
queue	佇列	curated-seed	0
r	降水	gettext	1
range	range	fallback-English	0
raw	raw	fallback-English	0
rdev	rdev	fallback-English	0
read	讀取	curated-seed	15
ready	準備就緒	gettext	3
receive	receive	fallback-English	0
received	已接收	gettext	1
receiver	receiver	fallback-English	0
receviced	receviced	fallback-English	0
record	錄製	gettext	1
rectangle	矩形	gettext	2
recv	recv	fallback-English	0
ref	ref	fallback-English	0
refs	refs	fallback-English	0
reg	reg	fallback-English	0
region	region	fallback-English	0
register	暫存器	curated-seed	0
registeroffset	registeroffset	fallback-English	0
registers	registers	fallback-English	0
regs	regs	fallback-English	0
regtype	regtype	fallback-English	0
rel	rel	fallback-English	0
rela	rela	fallback-English	0
release	release	fallback-English	0
released	released	fallback-English	0
reload	重新載入	gettext	50
relocation	relocation	fallback-English	0
remaining	remaining	fallback-English	0
remote	遠端	gettext	15
remove	移除	gettext	34
reply	reply	fallback-English	0
request	request	fallback-English	0
requested	requested	fallback-English	0
reserved	預留	gettext	5
reset	重設	gettext	65
resolve	解決	curated-seed	0
restore	還原	gettext	25
result	結果	gettext	5
ret	ret	fallback-English	0
revision	revision	fallback-English	0
rgb	rgb	fallback-English	0
right	右	gettext	41
root	根目錄	gettext	5
round	四捨五入	gettext	2
route	route	fallback-English	0
rs	rs	fallback-English	0
rt	rt	fallback-English	0
run	執行	gettext	30
runnable	runnable	fallback-English	0
rx	rx	fallback-English	0
s	秒	gettext	3
saved	已儲存	gettext	5
sc	sc	fallback-English	0
scan	掃描	gettext	4
scancode	scancode	fallback-English	0
sche	sche	fallback-English	0
schedule	schedule	fallback-English	0
scheduler	排程器	curated-seed	0
screen	螢幕	gettext	1
secondary	secondary	fallback-English	0
sect	sect	fallback-English	0
section	區段	curated-seed	0
sector	sector	fallback-English	0
sectors	sectors	fallback-English	0
seek	seek	fallback-English	0
seg	seg	fallback-English	0
segment	segment	fallback-English	0
segments	線條	gettext	1
select	選取	gettext	13
selector	selector	fallback-English	0
self	self	fallback-English	0
send	送出	gettext	2
sequencer	sequencer	fallback-English	0
serial	串列	curated-seed	5
set	設定	gettext	6
setup	setup	fallback-English	0
sh	sh	fallback-English	0
shared	shared	fallback-English	0
shentsize	shentsize	fallback-English	0
shift	shift	fallback-English	0
shndx	shndx	fallback-English	0
shnum	shnum	fallback-English	0
shoff	shoff	fallback-English	0
shstrndx	shstrndx	fallback-English	0
signature	signature	fallback-English	0
simd	simd	fallback-English	0
size	大小	gettext	62
sl	sl	fallback-English	0
slave	slave	fallback-English	0
sock	sock	fallback-English	0
socket	通訊端	curated-seed	0
socketcall	socketcall	fallback-English	0
sockets	sockets	fallback-English	0
soft	soft	fallback-English	0
software	軟件	gettext	5
source	來源	gettext	21
space	空白	gettext	5
spawn	spawn	fallback-English	0
src	src	fallback-English	0
srcptr	srcptr	fallback-English	0
ss	ss	fallback-English	0
st	st	fallback-English	0
stack	stack	fallback-English	0
stackbottom	stackbottom	fallback-English	0
stacktop	stacktop	fallback-English	0
start	啟動	gettext	10
started	已開始	gettext	10
starting	starting	fallback-English	0
stat	stat	fallback-English	0
state	狀態	gettext	6
status	狀態	gettext	35
stderr	stderr	fallback-English	0
stdin	stdin	fallback-English	0
stdout	stdout	fallback-English	0
stop	停止	gettext	42
stopped	已停止	gettext	10
str	str	fallback-English	0
string	字串	gettext	15
strtab	strtab	fallback-English	0
subclass	subclass	fallback-English	0
subnet	subnet	fallback-English	0
support	支援	gettext	1
swap	置換	gettext	10
switch	switch	fallback-English	0
sym	sym	fallback-English	0
sync	sync	fallback-English	0
sys	sys	fallback-English	0
syscall	syscall	fallback-English	0
sysname	sysname	fallback-English	0
system	系統	curated-seed	38
systemcall	systemcall	fallback-English	0
t	溫度	gettext	1
table	table	fallback-English	0
tag	標籤	gettext	7
tail	tail	fallback-English	0
tamd	tamd	fallback-English	0
tarp	tarp	fallback-English	0
task	工作	curated-seed	2
tasking	工作管理	curated-seed	0
tasks	工作	gettext	3
tcow	tcow	fallback-English	0
tcpu	tcpu	fallback-English	0
technology	科技	gettext	4
temp	temp	fallback-English	0
temporary	temporary	fallback-English	0
tenth	tenth	fallback-English	0
terminated	terminated	fallback-English	0
test	測試	gettext	5
text	文字	curated-seed	43
thr	thr	fallback-English	0
thread	執行緒	curated-seed	0
threads	threads	fallback-English	0
tick	tick	fallback-English	0
ticmp	ticmp	fallback-English	0
time	時間	gettext	3
timer	計時器	curated-seed	1
tip	tip	fallback-English	0
tls	tls	fallback-English	0
tmp	tmp	fallback-English	0
tmsdos	tmsdos	fallback-English	0
to	to	fallback-English	0
top	上	gettext	8
tos	tos	fallback-English	0
total	總數	gettext	10
track	track	fallback-English	0
trap	trap	fallback-English	0
truncate	截短	gettext	2
tss	tss	fallback-English	0
type	類型	curated-seed	79
t공용서술자테이블	t공용서술자테이블	fallback-English	0
t작업관리자	t작업관리자	fallback-English	0
t조각설명자	t조각설명자	fallback-English	0
t콘솔	t콘솔	fallback-English	0
t함수	t함수	fallback-English	0
udesc	udesc	fallback-English	0
udp	udp	fallback-English	0
udp콘솔	udp콘솔	fallback-English	0
uid	uid	fallback-English	0
uint	uint	fallback-English	0
uintptr	uintptr	fallback-English	0
uname	uname	fallback-English	0
unhandle	unhandle	fallback-English	0
unhandled	unhandled	fallback-English	0
unit	單位	gettext	5
unset	不設定	gettext	2
unused	未使用	gettext	1
up	上	gettext	18
update	更新	gettext	31
usable	usable	fallback-English	0
use	使用	gettext	3
used	已使用	gettext	20
user	使用者	curated-seed	32
userhandler	userhandler	fallback-English	0
usermode	使用者模式	gettext	5
userproc	userproc	fallback-English	0
util	工具	curated-seed	0
util콘솔	util콘솔	fallback-English	0
uts	uts	fallback-English	0
utsname	utsname	fallback-English	0
v	伏特	gettext	2
vaddr	vaddr	fallback-English	0
val	val	fallback-English	0
value	數值	gettext	13
values	值	gettext	1
vector	vector	fallback-English	0
vendor	廠商	gettext	4
ver	ver	fallback-English	0
version	版本	gettext	8
vfs	vfs	fallback-English	0
vga	vga	fallback-English	0
video	視訊	gettext	11
virt	virt	fallback-English	0
virtlen	virtlen	fallback-English	0
virtmem	virtmem	fallback-English	0
virtual	虛擬	curated-seed	1
volume	音量	gettext	2
w	西	gettext	1
wait	等待	gettext	4
waitpid	waitpid	fallback-English	0
wdata	wdata	fallback-English	0
when	when	fallback-English	0
whence	whence	fallback-English	0
widget	元件	curated-seed	1
width	寬度	gettext	1
word	字	curated-seed	10
writable	writable	fallback-English	0
write	寫入	curated-seed	15
writer	writer	fallback-English	0
x	x	fallback-English	0
xy	xy	fallback-English	0
y	y	fallback-English	0
zero	零	gettext	1
값	값	fallback-English	0
공용서술자테이블	공용서술자테이블	fallback-English	0
기준	기준	fallback-English	0
기준주소	기준주소	fallback-English	0
낮은	낮은	fallback-English	0
넷카드콘솔	넷카드콘솔	fallback-English	0
높은	높은	fallback-English	0
단말기	단말기	fallback-English	0
마우스콘솔	마우스콘솔	fallback-English	0
매개값	매개값	fallback-English	0
매우높은	매우높은	fallback-English	0
멈추기	멈추기	fallback-English	0
목적	목적	fallback-English	0
유형	유형	fallback-English	0
이더넷콘솔	이더넷콘솔	fallback-English	0
인터럽트무시하기	인터럽트무시하기	fallback-English	0
인터럽트예외처리기	인터럽트예외처리기	fallback-English	0
인터럽트요청처리	인터럽트요청처리	fallback-English	0
인터럽트처리기	인터럽트처리기	fallback-English	0
임시	임시	fallback-English	0
자료	자료	fallback-English	0
자신	자신	fallback-English	0
작업관리자	작업관리자	fallback-English	0
작업콘솔	작업콘솔	fallback-English	0
조각설명자	조각설명자	fallback-English	0
출력	출력	fallback-English	0
콘솔	콘솔	fallback-English	0
크기	크기	fallback-English	0
키보드콘솔	키보드콘솔	fallback-English	0
표시들	표시들	fallback-English	0
한도	한도	fallback-English	0
