standard_identifier	native_identifier	category	status
SC_socket	SC_crear_extremo_de_comunicación	internal-name	derived-from-call-role
SEEK_CUR	SEEK_CUR	interface-constant	pending-language-review
SEEK_END	SEEK_END	interface-constant	pending-language-review
SEEK_SET	SEEK_SET	interface-constant	pending-language-review
SHRT_MAX	SHRT_MAX	integer-limit	pending-language-review
SHRT_MIN	SHRT_MIN	integer-limit	pending-language-review
SHUT_RD	detener_recepción	network-declaration	project-proposal
SHUT_RDWR	detener_ambos_sentidos	network-declaration	project-proposal
SHUT_WR	detener_envío	network-declaration	project-proposal
SOCK_DGRAM	extremo_de_datagramas	network-declaration	project-proposal
SOCK_STREAM	extremo_de_flujo_de_datos	network-declaration	project-proposal
STDERR_FILENO	STDERR_FILENO	interface-constant	pending-language-review
STDIN_FILENO	STDIN_FILENO	interface-constant	pending-language-review
STDOUT_FILENO	STDOUT_FILENO	interface-constant	pending-language-review
SYS_access	SYS_comprobar_permisos_de_acceso	internal-name	derived-from-call-role
SYS_brk	SYS_fijar_fin_de_memoria_dinámica	internal-name	derived-from-call-role
SYS_chdir	SYS_cambiar_directorio_de_trabajo	internal-name	derived-from-call-role
SYS_close	SYS_cerrar	internal-name	derived-from-call-role
SYS_creat	SYS_crear_archivo	internal-name	derived-from-call-role
SYS_dup	SYS_duplicar_referencia_de_archivo_abierto	internal-name	derived-from-call-role
SYS_dup2	SYS_duplicar_referencia_al_número_indicado	internal-name	derived-from-call-role
SYS_execve	SYS_sustituir_programa_en_ejecución	internal-name	derived-from-call-role
SYS_exit	SYS_terminar_inmediatamente	internal-name	derived-from-call-role
SYS_fcntl	SYS_controlar_archivo	internal-name	derived-from-call-role
SYS_fork	SYS_bifurcar_proceso	internal-name	derived-from-call-role
SYS_fstat	SYS_obtener_estado_del_archivo_abierto	internal-name	derived-from-call-role
SYS_fsync	SYS_sincronizar_datos_del_archivo	internal-name	derived-from-call-role
SYS_getcwd	SYS_obtener_ruta_del_directorio_de_trabajo	internal-name	derived-from-call-role
SYS_getegid	SYS_obtener_identificador_efectivo_de_grupo	internal-name	derived-from-call-role
SYS_geteuid	SYS_obtener_identificador_efectivo_de_usuario	internal-name	derived-from-call-role
SYS_getgid	SYS_obtener_identificador_de_grupo	internal-name	derived-from-call-role
SYS_getpid	SYS_obtener_identificador_de_proceso	internal-name	derived-from-call-role
SYS_getppid	SYS_obtener_identificador_del_padre	internal-name	derived-from-call-role
SYS_getuid	SYS_obtener_identificador_de_usuario	internal-name	derived-from-call-role
SYS_lseek	SYS_mover_posición_del_archivo	internal-name	derived-from-call-role
SYS_lstat	SYS_obtener_estado_del_enlace_mismo	internal-name	derived-from-call-role
SYS_open	SYS_abrir	internal-name	derived-from-call-role
SYS_read	SYS_leer	internal-name	derived-from-call-role
SYS_socketcall	SYS_socketcall	implementation-helper	pending-language-review
SYS_stat	SYS_estado_del_archivo	internal-name	derived-from-call-role
SYS_sync	SYS_sincronizar_todos_los_datos	internal-name	derived-from-call-role
SYS_uname	SYS_obtener_información_del_sistema	internal-name	derived-from-call-role
SYS_write	SYS_escribir	internal-name	derived-from-call-role
S_IFCHR	S_IFCHR	interface-constant	pending-language-review
S_IFDIR	S_IFDIR	interface-constant	pending-language-review
S_IFMT	S_IFMT	interface-constant	pending-language-review
S_IFREG	S_IFREG	interface-constant	pending-language-review
S_IRGRP	S_IRGRP	interface-constant	pending-language-review
S_IROTH	S_IROTH	interface-constant	pending-language-review
S_IRUSR	S_IRUSR	interface-constant	pending-language-review
S_ISCHR	S_ISCHR	interface-constant	pending-language-review
S_ISDIR	S_ISDIR	interface-constant	pending-language-review
S_ISREG	S_ISREG	interface-constant	pending-language-review
S_IWGRP	S_IWGRP	interface-constant	pending-language-review
S_IWOTH	S_IWOTH	interface-constant	pending-language-review
S_IWUSR	S_IWUSR	interface-constant	pending-language-review
S_IXGRP	S_IXGRP	interface-constant	pending-language-review
S_IXOTH	S_IXOTH	interface-constant	pending-language-review
S_IXUSR	S_IXUSR	interface-constant	pending-language-review
UCHAR_MAX	UCHAR_MAX	integer-limit	pending-language-review
UINT_MAX	UINT_MAX	integer-limit	pending-language-review
ULLONG_MAX	ULLONG_MAX	integer-limit	pending-language-review
ULONG_MAX	ULONG_MAX	integer-limit	pending-language-review
USHRT_MAX	USHRT_MAX	integer-limit	pending-language-review
WEXITSTATUS	WEXITSTATUS	interface-constant	pending-language-review
WIFEXITED	WIFEXITED	interface-constant	pending-language-review
WNOHANG	WNOHANG	interface-constant	pending-language-review
W_OK	W_OK	interface-constant	pending-language-review
X_OK	X_OK	interface-constant	pending-language-review
_LIBC_ARPA_INET_H	_include_conversión_de_direcciones_orden_de_octetos	internal-name	derived-from-native-header-path
_LIBC_NETINET_IN_H	_include_entre_redes_dirección	internal-name	derived-from-native-header-path
_LIBC_STDDEF_H	_include_definiciones_básicas	internal-name	derived-from-native-header-path
_LIBC_STDINT_H	_include_tipos_enteros	internal-name	derived-from-native-header-path
_LIBC_SYSCALL_H	_include_sistema_syscall	internal-name	derived-from-native-header-path
_LIBC_SYS_SOCKET_H	_include_sistema_socket	internal-name	derived-from-native-header-path
_LIBC_SYS_STAT_H	_include_sistema_stat	internal-name	derived-from-native-header-path
_LIBC_SYS_TYPES_H	_include_sistema_tipos_de_datos	internal-name	derived-from-native-header-path
_LIBC_SYS_UTSNAME_H	_include_sistema_identidad_del_sistema	internal-name	derived-from-native-header-path
_LIBC_SYS_WAIT_H	_include_sistema_espera_de_hijos	internal-name	derived-from-native-header-path
__posix_library_test	__posix_library_test	variable	pending-language-review
_exit	terminar_inmediatamente	function	project-proposal
a	a	variable	pending-language-review
a1	a1	variable	pending-language-review
a2	a2	variable	pending-language-review
a3	a3	variable	pending-language-review
a4	a4	variable	pending-language-review
a5	a5	variable	pending-language-review
a6	a6	variable	pending-language-review
abs	abs	function	pending-language-review
accept	aceptar_conexión	function	project-proposal
access	comprobar_permisos_de_acceso	function	project-proposal
address	address	variable	pending-language-review
address_len	address_len	variable	pending-language-review
address_length	address_length	variable	pending-language-review
argc	argc	implementation-helper	pending-language-review
args	args	variable	pending-language-review
args_fail	args_fail	implementation-helper	pending-language-review
args_pass	args_pass	implementation-helper	pending-language-review
argument	argument	variable	pending-language-review
arguments	argumentos	variable	project-proposal
argv	argumentos_2	variable	project-proposal
atoi	atoi	function	pending-language-review
atol	atol	function	pending-language-review
available	available	variable	pending-language-review
b	b	variable	pending-language-review
backlog	backlog	variable	pending-language-review
bind	asociar_dirección_local	function	project-proposal
blkcnt_t	blkcnt_t	scalar-type	pending-language-review
blksize_t	blksize_t	scalar-type	pending-language-review
brk	fijar_fin_de_memoria_dinámica	function	project-proposal
bsearch	bsearch	function	pending-language-review
bss_zeroed	bss_zeroed	implementation-helper	pending-language-review
buf	memoria_intermedia_de_transferencia	variable	project-proposal
buffer	memoria_intermedia_de_transferencia_2	variable	project-proposal
byte	byte	implementation-helper	pending-language-review
bytes	bytes	implementation-helper	pending-language-review
c	c	variable	pending-language-review
call	call	variable	pending-language-review
calloc	calloc	function	pending-language-review
capacity	capacity	variable	pending-language-review
character	character	variable	pending-language-review
chdir	cambiar_directorio_de_trabajo	function	project-proposal
checks	checks	implementation-helper	pending-language-review
child	child	variable	pending-language-review
client	client	implementation-helper	pending-language-review
cloexec_fail	cloexec_fail	implementation-helper	pending-language-review
cloexec_pass	cloexec_pass	implementation-helper	pending-language-review
close	cerrar	function	project-proposal
cmd	cmd	variable	pending-language-review
compare	compare	variable	pending-language-review
compare_int	compare_int	variable	pending-language-review
connect	conectar_con_extremo_remoto	function	project-proposal
copy	copy	implementation-helper	pending-language-review
copy_length	copy_length	variable	pending-language-review
count	count	variable	pending-language-review
creat	crear_archivo	function	project-proposal
current	current	variable	pending-language-review
cursor	cursor	variable	pending-language-review
cwd	cwd	implementation-helper	pending-language-review
decoded	decoded	implementation-helper	pending-language-review
delimiters	delimiters	variable	pending-language-review
dest_addr	dest_addr	variable	pending-language-review
dest_len	dest_len	variable	pending-language-review
destination	destination	variable	pending-language-review
dev_t	dev_t	scalar-type	pending-language-review
digit	digit	variable	pending-language-review
digit_value	digit_value	variable	pending-language-review
div	div	function	pending-language-review
div_t	div_t	variable	pending-language-review
domain	domain	variable	pending-language-review
dup	duplicar_referencia_de_archivo_abierto	function	project-proposal
dup2	duplicar_referencia_al_número_indicado	function	project-proposal
element_size	element_size	variable	pending-language-review
elements	elements	variable	pending-language-review
end_pointer	end_pointer	variable	pending-language-review
environ	environ	variable	pending-language-review
envp	envp	variable	pending-language-review
errno	errno	variable	pending-language-review
execve	sustituir_programa_en_ejecución	function	project-proposal
expected_errno	expected_errno	implementation-helper	pending-language-review
failed_with	failed_with	implementation-helper	pending-language-review
failure	failure	implementation-helper	pending-language-review
failures	failures	implementation-helper	pending-language-review
fcntl	controlar_archivo	function	project-proposal
fd	descriptor_del_archivo	variable	project-proposal
first	first	implementation-helper	pending-language-review
first_match	first_match	variable	pending-language-review
flags	flags	variable	pending-language-review
fork	bifurcar_proceso	function	project-proposal
found	found	variable	pending-language-review
free	free	function	pending-language-review
fstat	obtener_estado_del_archivo_abierto	function	project-proposal
fsync	sincronizar_datos_del_archivo	function	project-proposal
getcwd	obtener_ruta_del_directorio_de_trabajo	function	project-proposal
getegid	obtener_identificador_efectivo_de_grupo	function	project-proposal
getenv	getenv	function	pending-language-review
geteuid	obtener_identificador_efectivo_de_usuario	function	project-proposal
getgid	obtener_identificador_de_grupo	function	project-proposal
getpeername	obtener_dirección_remota	function	project-proposal
getpid	obtener_identificador_de_proceso	function	project-proposal
getppid	obtener_identificador_del_padre	function	project-proposal
getsockname	obtener_dirección_local	function	project-proposal
getuid	obtener_identificador_de_usuario	function	project-proposal
gid_t	gid_t	scalar-type	pending-language-review
heap_block	heap_block	variable	pending-language-review
heap_head	heap_head	variable	pending-language-review
high	high	variable	pending-language-review
hole	hole	variable	pending-language-review
hostlong	valor_de_32_bits_en_orden_de_máquina	network-declaration	project-proposal
hostshort	valor_de_16_bits_en_orden_de_máquina	network-declaration	project-proposal
how	how	variable	pending-language-review
htonl	convertir_32_bits_a_orden_de_red	function	project-proposal
htons	convertir_16_bits_a_orden_de_red	function	project-proposal
i	i	implementation-helper	pending-language-review
in_addr	dirección_entre_redes	network-declaration	project-proposal
in_addr_t	tipo_de_valor_de_dirección_entre_redes	network-declaration	project-proposal
in_port_t	tipo_de_número_de_puerto_de_comunicación	network-declaration	project-proposal
increment	increment	variable	pending-language-review
index	index	variable	pending-language-review
ino_t	ino_t	scalar-type	pending-language-review
input	input	variable	pending-language-review
int16_t	int16_t	scalar-type	pending-language-review
int32_t	int32_t	scalar-type	pending-language-review
int64_t	int64_t	scalar-type	pending-language-review
int8_t	int8_t	scalar-type	pending-language-review
intptr_t	intptr_t	scalar-type	pending-language-review
is_unsigned	is_unsigned	variable	pending-language-review
isalnum	isalnum	function	pending-language-review
isalpha	isalpha	function	pending-language-review
isatty	comprobar_si_es_terminal	function	project-proposal
isblank	isblank	function	pending-language-review
iscntrl	iscntrl	function	pending-language-review
isdigit	isdigit	function	pending-language-review
isgraph	isgraph	function	pending-language-review
islower	islower	function	pending-language-review
isprint	isprint	function	pending-language-review
ispunct	ispunct	function	pending-language-review
isspace	isspace	function	pending-language-review
isupper	isupper	function	pending-language-review
isxdigit	isxdigit	function	pending-language-review
iteration	iteration	implementation-helper	pending-language-review
labs	labs	function	pending-language-review
last_block	last_block	variable	pending-language-review
ldiv	ldiv	function	pending-language-review
ldiv_t	ldiv_t	variable	pending-language-review
left	left	variable	pending-language-review
length	longitud	variable	project-proposal
length_of	length_of	implementation-helper	pending-language-review
level	level	variable	pending-language-review
limit	limit	variable	pending-language-review
listen	preparar_recepción_de_conexiones	function	project-proposal
loaded	loaded	implementation-helper	pending-language-review
low	low	variable	pending-language-review
lseek	mover_posición_del_archivo	function	project-proposal
lstat	obtener_estado_del_enlace_mismo	function	project-proposal
m	m	variable	pending-language-review
machine	machine	structure-field	pending-language-review
magnitude	magnitude	variable	pending-language-review
malloc	malloc	function	pending-language-review
maximum	maximum	variable	pending-language-review
memchr	memchr	function	pending-language-review
memcmp	memcmp	function	pending-language-review
memcpy	memcpy	function	pending-language-review
memmove	memmove	function	pending-language-review
memory	memory	implementation-helper	pending-language-review
memset	memset	function	pending-language-review
message	message	variable	pending-language-review
middle	middle	variable	pending-language-review
mode	mode	variable	pending-language-review
mode_t	mode_t	scalar-type	pending-language-review
n	n	variable	pending-language-review
name	identidad_del_sistema	variable	project-proposal
negative	negative	variable	pending-language-review
netlong	valor_de_32_bits_en_orden_de_red	network-declaration	project-proposal
netshort	valor_de_16_bits_en_orden_de_red	network-declaration	project-proposal
newfd	newfd	variable	pending-language-review
next_block	next_block	variable	pending-language-review
nlink_t	nlink_t	scalar-type	pending-language-review
nodename	nodename	structure-field	pending-language-review
ntohl	convertir_32_bits_a_orden_de_máquina	function	project-proposal
ntohs	convertir_16_bits_a_orden_de_máquina	function	project-proposal
number	number	variable	pending-language-review
off_t	off_t	scalar-type	pending-language-review
offset	offset	variable	pending-language-review
oflag	oflag	variable	pending-language-review
old	old	implementation-helper	pending-language-review
oldfd	oldfd	variable	pending-language-review
open	abrir	function	project-proposal
option_len	option_len	variable	pending-language-review
option_name	option_name	variable	pending-language-review
option_value	option_value	variable	pending-language-review
options	options	variable	pending-language-review
overflow	overflow	variable	pending-language-review
padding	padding	variable	pending-language-review
parent	parent	implementation-helper	pending-language-review
parse_unsigned	parse_unsigned	variable	pending-language-review
pass	pass	implementation-helper	pending-language-review
passed	passed	implementation-helper	pending-language-review
path	ruta	variable	project-proposal
pid	pid	variable	pending-language-review
pid_t	pid_t	scalar-type	pending-language-review
posix_compile_test	posix_compile_test	implementation-helper	pending-language-review
posix_test_heap	posix_test_heap	implementation-helper	pending-language-review
posix_test_process	posix_test_process	implementation-helper	pending-language-review
private_value	private_value	implementation-helper	pending-language-review
protocol	protocol	variable	pending-language-review
ptrdiff_t	ptrdiff_t	scalar-type	pending-language-review
qsort	qsort	function	pending-language-review
quot	quot	variable	pending-language-review
radix	radix	variable	pending-language-review
raw	raw	variable	pending-language-review
read	leer	function	project-proposal
realloc	realloc	function	pending-language-review
reap_nohang	reap_nohang	implementation-helper	pending-language-review
recv	recibir	function	project-proposal
recvfrom	recibir_con_dirección_de_origen	function	project-proposal
release	release	structure-field	pending-language-review
rem	rem	variable	pending-language-review
remaining	remaining	variable	pending-language-review
report	report	implementation-helper	pending-language-review
requested	requested	variable	pending-language-review
result	result	variable	pending-language-review
right	right	variable	pending-language-review
root	root	implementation-helper	pending-language-review
s	s	implementation-helper	pending-language-review
s_addr	valor_de_dirección	network-declaration	project-proposal
sa_data	datos_de_dirección	network-declaration	project-proposal
sa_family	familia_de_direcciones_del_extremo	network-declaration	project-proposal
sa_family_t	tipo_de_familia_de_direcciones	network-declaration	project-proposal
saved_environment	saved_environment	variable	pending-language-review
saved_errno	saved_errno	variable	pending-language-review
saved_state	saved_state	variable	pending-language-review
say	say	implementation-helper	pending-language-review
sbrk	mover_fin_de_memoria_dinámica	function	project-proposal
second	second	implementation-helper	pending-language-review
send	enviar	function	project-proposal
sendto	enviar_a_destino	function	project-proposal
server	server	implementation-helper	pending-language-review
server_address	server_address	implementation-helper	pending-language-review
setsockopt	configurar_opción_del_extremo	function	project-proposal
shutdown	cerrar_sentido_de_comunicación	function	project-proposal
sift_down	sift_down	variable	pending-language-review
sin_addr	contenido_de_dirección_entre_redes	network-declaration	project-proposal
sin_family	familia_de_direcciones_entre_redes	network-declaration	project-proposal
sin_port	número_de_puerto_de_comunicación	network-declaration	project-proposal
sin_zero	relleno_de_dirección	network-declaration	project-proposal
size	cantidad_de_dígitos	variable	project-proposal
size_t	size_t	scalar-type	pending-language-review
sockaddr	dirección_de_extremo_de_comunicación	network-declaration	project-proposal
sockaddr_in	dirección_de_extremo_entre_redes	network-declaration	project-proposal
socket	crear_extremo_de_comunicación	function	project-proposal
socket_call	socket_call	variable	pending-language-review
socklen_t	tipo_de_longitud_de_dirección	network-declaration	project-proposal
source	source	variable	pending-language-review
source_length	source_length	implementation-helper	pending-language-review
spin	spin	implementation-helper	pending-language-review
spins	spins	implementation-helper	pending-language-review
ssize_t	ssize_t	scalar-type	pending-language-review
st	st	variable	pending-language-review
st_atime	st_atime	structure-field	pending-language-review
st_atimensec	st_atimensec	structure-field	pending-language-review
st_blksize	st_blksize	structure-field	pending-language-review
st_blocks	st_blocks	structure-field	pending-language-review
st_ctime	st_ctime	structure-field	pending-language-review
st_ctimensec	st_ctimensec	structure-field	pending-language-review
st_dev	st_dev	structure-field	pending-language-review
st_gid	st_gid	structure-field	pending-language-review
st_ino	st_ino	structure-field	pending-language-review
st_mode	st_mode	structure-field	pending-language-review
st_mtime	st_mtime	structure-field	pending-language-review
st_mtimensec	st_mtimensec	structure-field	pending-language-review
st_nlink	st_nlink	structure-field	pending-language-review
st_rdev	st_rdev	structure-field	pending-language-review
st_size	st_size	structure-field	pending-language-review
st_uid	st_uid	structure-field	pending-language-review
start	start	implementation-helper	pending-language-review
stat	estado_del_archivo	function	project-proposal
status	estado	variable	project-proposal
stpcpy	stpcpy	function	pending-language-review
stpncpy	stpncpy	function	pending-language-review
strcasecmp	strcasecmp	function	pending-language-review
strcat	strcat	function	pending-language-review
strchr	strchr	function	pending-language-review
strcmp	strcmp	function	pending-language-review
strcoll	strcoll	function	pending-language-review
strcpy	strcpy	function	pending-language-review
strcspn	strcspn	function	pending-language-review
strdup	strdup	function	pending-language-review
strlen	strlen	function	pending-language-review
strncasecmp	strncasecmp	function	pending-language-review
strncat	strncat	function	pending-language-review
strncmp	strncmp	function	pending-language-review
strncpy	strncpy	function	pending-language-review
strndup	strndup	function	pending-language-review
strnlen	strnlen	function	pending-language-review
strpbrk	strpbrk	function	pending-language-review
strrchr	strrchr	function	pending-language-review
strspn	strspn	function	pending-language-review
strstr	strstr	function	pending-language-review
strtok	strtok	function	pending-language-review
strtok_r	strtok_r	function	pending-language-review
strtol	strtol	function	pending-language-review
strtoul	strtoul	function	pending-language-review
strxfrm	strxfrm	function	pending-language-review
swap_elements	swap_elements	variable	pending-language-review
sync	sincronizar_todos_los_datos	function	project-proposal
sysname	sysname	structure-field	pending-language-review
target	target	implementation-helper	pending-language-review
temporary	temporary	variable	pending-language-review
test_dup_and_fcntl	test_dup_and_fcntl	implementation-helper	pending-language-review
test_identity	test_identity	implementation-helper	pending-language-review
test_line	test_line	variable	pending-language-review
test_open_and_io	test_open_and_io	implementation-helper	pending-language-review
test_paths	test_paths	implementation-helper	pending-language-review
test_terminal_and_uname	test_terminal_and_uname	implementation-helper	pending-language-review
text	text	variable	pending-language-review
text_equal	text_equal	implementation-helper	pending-language-review
text_length	text_length	implementation-helper	pending-language-review
time_t	time_t	scalar-type	pending-language-review
tolower	tolower	function	pending-language-review
total	total	variable	pending-language-review
toupper	toupper	function	pending-language-review
type	type	variable	pending-language-review
uid_t	uid_t	scalar-type	pending-language-review
uint16_t	uint16_t	scalar-type	pending-language-review
uint32_t	uint32_t	scalar-type	pending-language-review
uint64_t	uint64_t	scalar-type	pending-language-review
uint8_t	uint8_t	scalar-type	pending-language-review
uintptr_t	uintptr_t	scalar-type	pending-language-review
uname	obtener_información_del_sistema	function	project-proposal
utsname	utsname	structure-field	pending-language-review
value	valor	variable	project-proposal
version	version	structure-field	pending-language-review
wait	esperar_hijo	function	project-proposal
waited	waited	implementation-helper	pending-language-review
waitpid	esperar_hijo_indicado	function	project-proposal
whence	whence	variable	pending-language-review
write	escribir	function	project-proposal
