original	compiler	native	status
CreatePtrFromFunction	C作成ポインタから関数	Cさくせいぽいんたからかんすう	reading-needs-review
Cs	Cs	Cs	reading-needs-review
Ctime	Ctime	Ctime	reading-needs-review
CtimeNsec	Ctimensec	Ctimensec	reading-needs-review
CurrentPID	C現在の日時pid	Cげんざいのにちじpid	reading-needs-review
CurrentParentPID	C現在の日時parentpid	Cげんざいのにちじparentpid	reading-needs-review
Data	Data	Data	compatibility
Deactivate	D無効にする	Dむこうにする	reading-needs-review
Deactive	Deactive	Deactive	reading-needs-review
Decrement	Decrement	Decrement	reading-needs-review
Delete	D削除	Dさくじょ	reading-needs-review
DescriptorPrivilegeLevel	Descriptorprivilegelevel	Descriptorprivilegelevel	reading-needs-review
DescriptorType	Descriptor型	Descriptorかた	reading-needs-review
Destroy	D破棄	Dはき	reading-needs-review
Dev	Dデバイス	Dでばいす	reading-needs-review
DeviceHasFunctions	Dデバイスhas関数	Dでばいすhasかんすう	reading-needs-review
DeviceNotAvailable	Dデバイスインストールされていません使用可能	Dでばいすいんすとーるされていませんしようかのう	reading-needs-review
Device_id	Dデバイスid	Dでばいすid	reading-needs-review
DisableInt	D不可int	Dふかint	reading-needs-review
Disconnect	D切断する	Dせつだんする	reading-needs-review
DivideByZero	D除算by数値の0	Dじょざんbyすうちの0	reading-needs-review
DoHandleInterrupt	Do取っ手割込み	Doとってわりこみ	reading-needs-review
DoubleFault	D二重線障害	Dにじゅうせんしょうがい	reading-needs-review
Draw	Draw	Draw	reading-needs-review
DriverManager	Dドライバー管理者	Dどらいばーかんりしゃ	reading-needs-review
Ds	Ds	Ds	reading-needs-review
Dynamic	D動的に	Dどうてきに	reading-needs-review
E2BIG	E2big	E2big	reading-needs-review
EACCES	Eacces	Eacces	reading-needs-review
EADDRINUSE	Eaddrinuse	Eaddrinuse	reading-needs-review
EAFNOSUPPORT	Eafnosupport	Eafnosupport	reading-needs-review
EAGAIN	Eagain	Eagain	reading-needs-review
EBADF	Ebadf	Ebadf	reading-needs-review
EBUSY	Ebusy	Ebusy	reading-needs-review
ECHILD	Echild	Echild	reading-needs-review
EEXIST	Eexist	Eexist	reading-needs-review
EFAULT	Efault	Efault	reading-needs-review
EFBIG	Efbig	Efbig	reading-needs-review
EINTR	Eintr	Eintr	reading-needs-review
EINVAL	Einval	Einval	reading-needs-review
EIO	Eio	Eio	reading-needs-review
EISDIR	Eisdir	Eisdir	reading-needs-review
EMFILE	Emfile	Emfile	reading-needs-review
EMSGSIZE	Emsgsize	Emsgsize	reading-needs-review
ENETUNREACH	Enetunreach	Enetunreach	reading-needs-review
ENFILE	Enfile	Enfile	reading-needs-review
ENODEV	Enodev	Enodev	reading-needs-review
ENOENT	Enoent	Enoent	reading-needs-review
ENOEXEC	Enoexec	Enoexec	reading-needs-review
ENOMEM	Enomem	Enomem	reading-needs-review
ENOSPC	Enospc	Enospc	reading-needs-review
ENOSYS	Enosys	Enosys	reading-needs-review
ENOTCONN	Enotconn	Enotconn	reading-needs-review
ENOTDIR	Enotdir	Enotdir	reading-needs-review
ENOTTY	Enotty	Enotty	reading-needs-review
EOPNOTSUPP	Eopnotsupp	Eopnotsupp	reading-needs-review
EPERM	Eperm	Eperm	reading-needs-review
EPROTONOSUPPORT	Eprotonosupport	Eprotonosupport	reading-needs-review
ERANGE	Erange	Erange	reading-needs-review
EROFS	Erofs	Erofs	reading-needs-review
ESPIPE	Espipe	Espipe	reading-needs-review
ESRCH	Esrch	Esrch	reading-needs-review
Eax	Eax	Eax	reading-needs-review
Ebp	Ebp	Ebp	reading-needs-review
Ebx	Ebx	Ebx	reading-needs-review
Ecx	Ecx	Ecx	reading-needs-review
Edi	Edi	Edi	reading-needs-review
Edx	Edx	Edx	reading-needs-review
Eflags	Eflags	Eflags	reading-needs-review
Eip	Eip	Eip	reading-needs-review
Elf	Elf	Elf	reading-needs-review
Elf32Dyn	Elf32dyn	Elf32dyn	reading-needs-review
Elf32Note	Elf32備考	Elf32びこう	reading-needs-review
Elf32Rel	Elf32rel	Elf32rel	reading-needs-review
Elf32Rela	Elf32rela	Elf32rela	reading-needs-review
Elf32Sym	Elf32sym	Elf32sym	reading-needs-review
ElfHeader	Elfヘッダ	Elfへっだ	reading-needs-review
ElfProgramHeader	Elfプログラムヘッダ	Elfぷろぐらむへっだ	reading-needs-review
ElfSectionHeader	Elf区画ヘッダ	Elfくかくへっだ	reading-needs-review
EnablePaging	Enableページ管理	Enableぺーじかんり	reading-needs-review
Enabled	E有効	Eゆうこう	reading-needs-review
EntryNumber	Entrynumber	Entrynumber	reading-needs-review
EqualBytes	Eすべて同じバイト	Eすべておなじばいと	reading-needs-review
Es	Es	Es	reading-needs-review
Esi	Esi	Esi	reading-needs-review
Esp	Esp	Esp	reading-needs-review
FPUBuffer	Fpubuffer	Fpubuffer	reading-needs-review
FPUOffset	Fpuoffset	Fpuoffset	reading-needs-review
Family	Family	Family	reading-needs-review
FileName	Fファイル名前	Fふぁいるなまえ	reading-needs-review
Fill	Fill	Fill	reading-needs-review
FillRectangle	Fill矩形	Fillくけい	reading-needs-review
First	First	First	reading-needs-review
FirstFree	First空き	Firstあき	reading-needs-review
FirstFreeSize	First空きサイズ	Firstあきさいず	reading-needs-review
Flags	Fフラグ	Fふらぐ	reading-needs-review
FloatingPointException	Fフローティングpointexception	Fふろーてぃんぐpointexception	reading-needs-review
Flush	Flush	Flush	reading-needs-review
FlushTlsTable	Flushtlstable	Flushtlstable	reading-needs-review
Focussable	Focussable	Focussable	reading-needs-review
Free	F空き	Fあき	reading-needs-review
Fs	Fs	Fs	reading-needs-review
GB	Gb	Gb	reading-needs-review
GDT_ENTRIES	Gdtentry	Gdtentry	reading-needs-review
GOT	Got	Got	reading-needs-review
GPFException	Gpfexception	Gpfexception	reading-needs-review
GatewayIP	Gatewayip	Gatewayip	reading-needs-review
GdtAddressHigh	Gdtaddress高い	Gdtaddressたかい	reading-needs-review
GdtAddressLow	Gdtaddress低い	Gdtaddressひくい	reading-needs-review
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	reading-needs-review
GdtEntry	Gdtentry_2	Gdtentry_2	reading-needs-review
GdtSize	Gdtサイズ	Gdtさいず	reading-needs-review
GetAt	Getat	Getat	reading-needs-review
GetBackend	Getbackend	Getbackend	reading-needs-review
GetBaseAddressRegister	Getbaseaddressレジスタ	Getbaseaddressれじすた	reading-needs-review
GetBitmaspSize	Getbitmaspサイズ	Getbitmaspさいず	reading-needs-review
GetBytesFromPtr	Getバイトからポインタ	Getばいとからぽいんた	reading-needs-review
GetCR0	Getcr0	Getcr0	reading-needs-review
GetCR2	Getcr2	Getcr2	reading-needs-review
GetCR3	Getcr3	Getcr3	reading-needs-review
GetCR4	Getcr4	Getcr4	reading-needs-review
GetColorIndex	Get色目次	Getいろめつぎ	reading-needs-review
GetDeviceDescriptor	Getデバイスdescriptor	Getでばいすdescriptor	reading-needs-review
GetDriver	Getドライバー	Getどらいばー	reading-needs-review
GetESP0	Getesp0	Getesp0	reading-needs-review
GetEntry	Getentry	Getentry	reading-needs-review
GetFileSize	Getファイルサイズ	Getふぁいるさいず	reading-needs-review
GetFocus	Getフォーカス	Getふぉーかす	reading-needs-review
GetFrameBufferSegment	Getフレームbuffersegment	Getふれーむbuffersegment	reading-needs-review
GetFuncPtrFromPtr	Getfuncポインタからポインタ	Getfuncぽいんたからぽいんた	reading-needs-review
GetFunctionName	Get関数名前	Getかんすうめいまえ	reading-needs-review
GetHandler	Gethandler	Gethandler	reading-needs-review
GetIPAddress	Getipaddress	Getipaddress	reading-needs-review
GetMACAddress	Getmacaddress	Getmacaddress	reading-needs-review
GetMACFromCache	Getmacからcache	Getmacからcache	reading-needs-review
GetNextReadyThread	Get次準備OKスレッド	GetつぎじゅんびOKすれっど	reading-needs-review
GetNodeAt	Getノードat	Getのーどat	reading-needs-review
GetProvider	Providerget	Providerget	reading-needs-review
GetSS0	Getss0	Getss0	reading-needs-review
GetStr	Getstr	Getstr	reading-needs-review
GetUint32ArrayFromPtr	Getunsignedinteger32配列からポインタ	Getunsignedinteger32はいれつからぽいんた	reading-needs-review
GetUintptrArrayFromPtr	Getunsignedintegerポインタ配列からポインタ	Getunsignedintegerぽいんたはいれつからぽいんた	reading-needs-review
GetValue	Get値	Getあたい	reading-needs-review
GetValueInPageDir	Get値受信ページディレクトリ	Getあたいじゅしんぺーじでぃれくとり	reading-needs-review
Gid	Gid	Gid	reading-needs-review
Gs	Gs	Gs	reading-needs-review
HandleException	H取っ手exception	Hとってexception	reading-needs-review
HandleFatalInterruptFrame	H取っ手fatal割込みフレーム	Hとってfatalわりこみふれーむ	reading-needs-review
HandleInterrupt	H取っ手割込み	Hとってわりこみ	reading-needs-review
HandleInterrupt1	H取っ手割込み1	Hとってわりこみ1	reading-needs-review
HandleUserDatagramProtocolMessage	H取っ手利用者datagramprotocolメッセージ	Hとってりようしゃdatagramprotocolめっせーじ	reading-needs-review
IDT_DESC_PRESENT	Idtdescriptor現在	Idtdescriptorげんざい	reading-needs-review
IDT_INTERRUPT_GATE	Idt割込みゲート	Idtわりこみげーと	reading-needs-review
IDriver	Iドライバー	Iどらいばー	reading-needs-review
IEtherFrameHandler	Iイーサネットフレームhandler	Iいーさねっとふれーむhandler	reading-needs-review
IInternetProtocolHandler	Iインターネットprotocolhandler	Iいんたーねっとprotocolhandler	reading-needs-review
IInterruptHandler	I割込みhandler	Iわりこみhandler	reading-needs-review
IKeyboardEventHandler	Iキーボード事象handler	Iきーぼーどじしょうhandler	reading-needs-review
IMouseEventHandler	Iマウス事象handler	Iまうすじしょうhandler	reading-needs-review
IPCIControllerHandler	Ipci制御器handler	Ipciせいぎょきhandler	reading-needs-review
IPCache	Ipcache	Ipcache	reading-needs-review
IP_BE	Ipネットワークバイトorder	Ipねっとわーくばいとorder	reading-needs-review
IRawDataHandler	IRawデータhandler	IRawでーたhandler	reading-needs-review
ITimerEventHandler	Iタイマー事象handler	Iたいまーじしょうhandler	reading-needs-review
IUserDatagramProtocolHandler	I利用者datagramprotocolhandler	Iりようしゃdatagramprotocolhandler	reading-needs-review
IUserDatagramProtocolSocket	I利用者datagramprotocolソケット	Iりようしゃdatagramprotocolそけっと	reading-needs-review
IWidget	I画面要素	Iがめんようそ	reading-needs-review
Identify	Identify	Identify	reading-needs-review
Increment	Increment	Increment	reading-needs-review
IndexOf	I目次of	Iもくじof	reading-needs-review
Init	Init	Init	reading-needs-review
InitDriver	Initドライバー	Initどらいばー	reading-needs-review
InitialThreadUserJump	Initialスレッド利用者jump	Initialすれっどりようしゃjump	reading-needs-review
Ino	Ino	Ino	reading-needs-review
Install	Iインストール	Iいんすとーる	reading-needs-review
Interrupt	I割込み	Iわりこみ	reading-needs-review
InterruptActive	I割込み有効	Iわりこみゆうこう	reading-needs-review
InterruptDeactive	I割込みdeactive	Iわりこみdeactive	reading-needs-review
InterruptManager	I割込み管理者	Iわりこみかんりしゃ	reading-needs-review
InterruptNumber	I割込みnumber	Iわりこみnumber	reading-needs-review
InvalidOpcode	I不正opcode	Iふせいopcode	reading-needs-review
InvalidTSS	I不正tss	Iふせいtss	reading-needs-review
IsKernel	Is中核	Isちゅうかく	reading-needs-review
IsPresent	Is現在	Isげんざい	reading-needs-review
IsUserSpace	Is利用者スペース	Isりようしゃすぺーす	reading-needs-review
KB	Kb	Kb	reading-needs-review
KCS_INDEX	Kcs目次	Kcsもくじ	reading-needs-review
KCS_SELECTOR	Kcsselector	Kcsselector	reading-needs-review
KDS_INDEX	Kds目次	Kdsもくじ	reading-needs-review
KDS_SELECTOR	Kdsselector	Kdsselector	reading-needs-review
KERNEL_HEAP_START	K中核heap開始	Kちゅうかくheapかいし	reading-needs-review
KERNEL_VIRT_ADDR	K中核virtaddress	Kちゅうかくvirtaddress	reading-needs-review
KGS_INDEX	Kgs目次	Kgsもくじ	reading-needs-review
KGS_SELECTOR	Kgsselector	Kgsselector	reading-needs-review
K핵심	KKernelEntry	KKernelEntry	compatibility
LIDT	Lidt	Lidt	reading-needs-review
Last	L最後	Lさいご	reading-needs-review
Len	Len	Len	compatibility
Limit	L制限	Lせいげん	reading-needs-review
Link	L連結	Lれんけつ	reading-needs-review
LinkMap	L連結対応表	Lれんけつたいおうひょう	reading-needs-review
LinkedList	Linked一覧	Linkedいちらん	reading-needs-review
Listen	Listen	Listen	reading-needs-review
LoadElf	L読込みelf	Lよみこみelf	reading-needs-review
MAC	Mac	Mac	reading-needs-review
MAC0	Mac0	Mac0	reading-needs-review
MAC1	Mac1	Mac1	reading-needs-review
MAC2	Mac2	Mac2	reading-needs-review
MAC3	Mac3	Mac3	reading-needs-review
MAC4	Mac4	Mac4	reading-needs-review
MAC5	Mac5	Mac5	reading-needs-review
MACAddress0Port	Macaddress0ポート	Macaddress0ぽーと	reading-needs-review
MACAddress2Port	Macaddress2ポート	Macaddress2ぽーと	reading-needs-review
MACAddress4Port	Macaddress4ポート	Macaddress4ぽーと	reading-needs-review
MACCache	Maccache	Maccache	reading-needs-review
MAX_QUEUE_SIZE	M最大待ち行列サイズ	Mさいだいまちぎょうれつさいず	reading-needs-review
MB	Mミリバール	Mみりばーる	reading-needs-review
MBR	Mbr	Mbr	reading-needs-review
MHex출력	MHexadecimal印刷	MHexadecimalいんさつ	reading-needs-review
MHex출력XY	MHexadecimal印刷xy	MHexadecimalいんさつxy	reading-needs-review
MUint16출력	MUnsignedinteger16印刷	MUnsignedinteger16いんさつ	reading-needs-review
MUint16출력XY	MUnsignedinteger16印刷xy	MUnsignedinteger16いんさつxy	reading-needs-review
MUint32출력	MUnsignedinteger32印刷	MUnsignedinteger32いんさつ	reading-needs-review
MUint32출력XY	MUnsignedinteger32印刷xy	MUnsignedinteger32いんさつxy	reading-needs-review
MUint64출력	MUnsignedinteger64印刷	MUnsignedinteger64いんさつ	reading-needs-review
MUint64출력XY	MUnsignedinteger64印刷xy	MUnsignedinteger64いんさつxy	reading-needs-review
Machine	Machine	Machine	reading-needs-review
MachineCheck	Machinecheck	Machinecheck	reading-needs-review
MakeRangePrivateWritable	Makerangeプライベートwritable	Makerangeぷらいべーとwritable	reading-needs-review
Malloc	M記憶領域を確保	Mきおくりょういきをかくほ	reading-needs-review
MemCmp	Memcmp	Memcmp	reading-needs-review
MemCpy	Mem複製	Memふくせい	reading-needs-review
MemMove	Mem移動	Memいどう	reading-needs-review
MemSet	Memあり	Memあり	reading-needs-review
MemoryOper	Mメモリoper	Mめもりoper	reading-needs-review
Mode	Mモード	Mもーど	reading-needs-review
ModelToScreen	M局所座標を設定	Mきょくしょざひょうをせってい	reading-needs-review
Mtime	Mtime	Mtime	reading-needs-review
MtimeNsec	Mtimensec	Mtimensec	reading-needs-review
MyHandleInterrupt	My取っ手割込み	Myとってわりこみ	reading-needs-review
MyTest	Myテスト	Myてすと	reading-needs-review
M긴급로그Hex8	MEmergencyログhexadecimal8	MEmergencyろぐhexadecimal8	reading-needs-review
M긴급로그Uint32	MEmergencyログunsignedinteger32	MEmergencyろぐunsignedinteger32	reading-needs-review
M긴급로그문자열	MEmergencyログ文字列	MEmergencyろぐもじれつ	reading-needs-review
M직렬로그초기화	M直列ログinit	Mちょくれつろぐinit	reading-needs-review
M출력	M印刷	Mいんさつ	reading-needs-review
M출력BytesXY	M印刷バイトxy	Mいんさつばいとxy	reading-needs-review
M출력Hex	M印刷hexadecimal	Mいんさつhexadecimal	reading-needs-review
M출력Uint16	M印刷unsignedinteger16	Mいんさつunsignedinteger16	reading-needs-review
M출력Uint32	M印刷unsignedinteger32	Mいんさつunsignedinteger32	reading-needs-review
M출력XY	M印刷xy	Mいんさつxy	reading-needs-review
M테스트	M테스트	M테스트	reading-needs-review
NMI	Nmi	Nmi	reading-needs-review
New	N新規	Nしんき	reading-needs-review
NewInterruptHandler	N新規割込みhandler	Nしんきわりこみhandler	reading-needs-review
Next	N次	Nつぎ	reading-needs-review
Nlink	Nlink	Nlink	reading-needs-review
Node	T連結要素	Tれんけつようそ	reading-needs-review
Nodename	Nodename	Nodename	reading-needs-review
OnEtherFrameReceived	Oイーサネットフレームreceivewhen	Oいーさねっとふれーむreceivewhen	reading-needs-review
OnGetDriver	O時getドライバー	Oときgetどらいばー	reading-needs-review
OnInternetProtocolReceived	Oインターネットprotocolreceivewhen	Oいんたーねっとprotocolreceivewhen	reading-needs-review
OnKeyDown	O時鍵下	Oときかぎした	reading-needs-review
OnKeyUp	O時鍵上へ	Oときかぎうえへ	reading-needs-review
OnMouseDown	O時マウス下	Oときまうすした	reading-needs-review
OnMouseMove	O時マウス移動	Oときまうすいどう	reading-needs-review
OnMouseUp	O時マウス上へ	Oときまうすうえへ	reading-needs-review
OnRawDataReceived	O時rawデータreceive	Oときrawでーたreceive	reading-needs-review
OnTick	O時tick	Oときtick	reading-needs-review
Overflow	Overflow	Overflow	reading-needs-review
P1LinkMap	P値1連結対応表	Pあたい1れんけつたいおうひょう	reading-needs-review
P2LinkMap	P値2連結対応表	Pあたい2れんけつたいおうひょう	reading-needs-review
P3LinkMap	P値3連結対応表	Pあたい3れんけつたいおうひょう	reading-needs-review
PAGE_COW	Pページcow	Pぺーじcow	reading-needs-review
PAGE_FRAME	Pページフレーム	Pぺーじふれーむ	reading-needs-review
PAGE_PRESENT	Pページ現在	Pぺーじげんざい	reading-needs-review
PAGE_USER	Pページ利用者	Pぺーじりようしゃ	reading-needs-review
PAGE_WRITABLE	Pページwritable	Pぺーじwritable	reading-needs-review
PAUSE_LOOP	P一時停止loop	Pいちじていしloop	reading-needs-review
PICMasterCommandPort	Primarypicコマンドioポート	Primarypicこまんどioぽーと	reading-needs-review
PICMasterDataPort	Primarypicデータioポート	Primarypicでーたioぽーと	reading-needs-review
PICSlaveCommandPort	Secondarypicコマンドioポート	Secondarypicこまんどioぽーと	reading-needs-review
PICSlaveDataPort	Secondarypicデータioポート	Secondarypicでーたioぽーと	reading-needs-review
PRESENT	P現在	Pげんざい	reading-needs-review
PRIV_KERNEL	Priv中核	Privちゅうかく	reading-needs-review
PRIV_USER	Priv利用者	Privりようしゃ	reading-needs-review
PROC_USER_HEAP_SIZE	Proc利用者heapサイズ	Procりようしゃheapさいず	reading-needs-review
PageDirEntry	Pページディレクトリentry	Pぺーじでぃれくとりentry	reading-needs-review
PageDirectoryEntry	Pページディレクトリentry_2	Pぺーじでぃれくとりentry_2	reading-needs-review
PageFault	Pページ障害	Pぺーじしょうがい	reading-needs-review
PageFaultException	Pページ障害exception	Pぺーじしょうがいexception	reading-needs-review
PageRoundDown	Pページ数値の丸め込み下	Pぺーじすうちのまるめこみした	reading-needs-review
PageRoundUp	Pページ数値の丸め込み上へ	Pぺーじすうちのまるめこみうえへ	reading-needs-review
PageTableEntry	Pページtableentry	Pぺーじtableentry	reading-needs-review
Paging	Pページ管理	Pぺーじかんり	reading-needs-review
ParentPid	Parentpid	Parentpid	reading-needs-review
Parse	Parse	Parse	reading-needs-review
Partition_id	P区分id	Pくぶんid	reading-needs-review
PhyMemTest	Phymemテスト	Phymemてすと	reading-needs-review
PhysicalMemoryManager	P物理メモリ管理者	Pぶつりめもりかんりしゃ	reading-needs-review
Pid	Pid	Pid	reading-needs-review
Port	Pポート	Pぽーと	reading-needs-review
PortBase	Pポートbase	Pぽーとbase	reading-needs-review
PortInByte	Pポート受信バイト	Pぽーとじゅしんばいと	reading-needs-review
PortInDword	Pポート受信dword	Pぽーとじゅしんdword	reading-needs-review
PortInWord	Pポート受信語	Pぽーとじゅしんご	reading-needs-review
PortOutByte	Pポート送信バイト	Pぽーとそうしんばいと	reading-needs-review
PortOutDword	Pポート送信dword	Pぽーとそうしんdword	reading-needs-review
PortOutWord	Pポート送信語	Pぽーとそうしんご	reading-needs-review
PortReadByte	Pポート読込みバイト	Pぽーとよみこみばいと	reading-needs-review
PortReadDword	Pポート読込みdword	Pぽーとよみこみdword	reading-needs-review
PortReadWord	Pポート読込み語	Pぽーとよみこみご	reading-needs-review
PortWriteByte	Pポート書込みバイト	Pぽーとかきこみばいと	reading-needs-review
PortWriteDword	Pポート書込みdword	Pぽーとかきこみdword	reading-needs-review
PortWriteWord	Pポート書込み語	Pぽーとかきこみご	reading-needs-review
Prev	Previous	Previous	reading-needs-review
PrevTSS	Previoustss	Previoustss	reading-needs-review
PrimaryPartition	Primary区分	Primaryくぶん	reading-needs-review
Print	P印刷	Pいんさつ	reading-needs-review
PrintBytes	P印刷バイト	Pいんさつばいと	reading-needs-review
PrintStr	P印刷str	Pいんさつstr	reading-needs-review
PrintTLS	P印刷tls	Pいんさつtls	reading-needs-review
PrintTest	P印刷テスト	Pいんさつてすと	reading-needs-review
Process	Pプロセス	Pぷろせす	reading-needs-review
ProcessHelper	Pプロセスhelper	Pぷろせすhelper	reading-needs-review
ProcessPendingKeyboardEvents	Pプロセス保留キーボード事象一覧	Pぷろせすほりゅうきーぼーどじしょういちらん	reading-needs-review
ProcessPendingMouseEvents	Pプロセス保留マウス事象一覧	Pぷろせすほりゅうまうすじしょういちらん	reading-needs-review
PushAt	M指定位置に挿入	Mしていいちにそうにゅう	reading-needs-review
PushBack	M末尾に追加	Mまつびについか	reading-needs-review
PushFront	M先頭に追加	Mせんとうについか	reading-needs-review
PutPixel	Putpixel	Putpixel	reading-needs-review
PutPixelRGB	Putpixelrgb	Putpixelrgb	reading-needs-review
QUEUE_START_ADDR	Q待ち行列開始address	Qまちぎょうれつかいしaddress	reading-needs-review
Rdev	Rdev	Rdev	reading-needs-review
Read	R読込み	Rよみこみ	reading-needs-review
Read28	R読込み28	Rよみこみ28	reading-needs-review
ReadFile	Mファイルを読む	Mふぁいるをよむ	reading-needs-review
ReadPartitions	R読込み区分	Rよみこみくぶん	reading-needs-review
Ready	R準備OK	RじゅんびOK	reading-needs-review
Receive	Receive	Receive	reading-needs-review
Ref	Reference	Reference	reading-needs-review
Release	Release	Release	reading-needs-review
ReloadCR3	R再読み込みcr3	Rさいどくみこみcr3	reading-needs-review
Remove	R削除	Rさくじょ	reading-needs-review
RemoveAt	R削除at	Rさくじょat	reading-needs-review
RemoveThread	R削除スレッド	Rさくじょすれっど	reading-needs-review
RemoveThreadAt	R削除スレッドat	Rさくじょすれっどat	reading-needs-review
RequestMacAddress	Requestmacaddress	Requestmacaddress	reading-needs-review
Reset	Rリセット	Rりせっと	reading-needs-review
Resolve	R解決	Rかいけつ	reading-needs-review
ResolveCopyOnWriteFault	R解決複製時書込み障害	Rかいけつふくせいときかきこみしょうがい	reading-needs-review
SCHEDULER_FREQUENCY	Sスケジューラ頻度	Sすけじゅーらひんど	reading-needs-review
SEG_BIG_MODE	Segbigモード	Segbigもーど	reading-needs-review
SEG_EXEC	Seg実行	Segじっこう	reading-needs-review
SEG_GRAN_4K_PAGE	Seggran4kページ	Seggran4kぺーじ	reading-needs-review
SEG_GRAN_BYTE	Seggranバイト	Seggranばいと	reading-needs-review
SEG_KERNEL_CODE	Seg中核code	Segちゅうかくcode	reading-needs-review
SEG_KERNEL_DATA	Seg中核データ	Segちゅうかくでーた	reading-needs-review
SEG_KERNEL_GS	Seg中核gs	Segちゅうかくgs	reading-needs-review
SEG_NOEXEC	Segnoexec	Segnoexec	reading-needs-review
SEG_NORMAL	Seg普通	Segふつう	reading-needs-review
SEG_NORW	Segnorw	Segnorw	reading-needs-review
SEG_R	Segr	Segr	reading-needs-review
SEG_SYSTEM	Segシステム	Segしすてむ	reading-needs-review
SEG_TASK_STATE	Segタスク状態	Segたすくじょうたい	reading-needs-review
SEG_USER_CODE	Seg利用者code	Segりようしゃcode	reading-needs-review
SEG_USER_DATA	Seg利用者データ	Segりようしゃでーた	reading-needs-review
SEG_USER_GS	Seg利用者gs	Segりようしゃgs	reading-needs-review
SEG_W	Segw	Segw	reading-needs-review
SIMDFloatingPointException	Simdフローティングpointexception	Simdふろーてぃんぐpointexception	reading-needs-review
SIZE	Sサイズ	Sさいず	reading-needs-review
SYS_ACCESS	Sysアクセス	Sysあくせす	reading-needs-review
SYS_BRK	Sysbrk	Sysbrk	reading-needs-review
SYS_CHDIR	Syschdir	Syschdir	reading-needs-review
SYS_CLOSE	Sys閉じる	Sysとじる	reading-needs-review
SYS_CREAT	Syscreat	Syscreat	reading-needs-review
SYS_DUP	Sysdup	Sysdup	reading-needs-review
SYS_DUP2	Sysdup2	Sysdup2	reading-needs-review
SYS_EXECVE	Sysexecve	Sysexecve	reading-needs-review
SYS_EXIT	Sys終了	Sysしゅうりょう	reading-needs-review
SYS_FCNTL	Sysfcntl	Sysfcntl	reading-needs-review
SYS_FORK	Sysfork	Sysfork	reading-needs-review
