original	localized	language
ENOMEM	Enomem	sm
ENOSPC	Enospc	sm
ENOSYS	Enosys	sm
ENOTCONN	Enotconn	sm
ENOTDIR	Enotdir	sm
ENOTTY	Enotty	sm
EOPNOTSUPP	Eopnotsupp	sm
EPERM	Eperm	sm
EPROTONOSUPPORT	Eprotonosupport	sm
ERANGE	Erange	sm
EROFS	Erofs	sm
ESPIPE	Espipe	sm
ESRCH	Esrch	sm
Eax	Eax	sm
Ebp	Ebp	sm
Ebx	Ebx	sm
Ecx	Ecx	sm
Edi	Edi	sm
Edx	Edx	sm
Eflags	Eflags	sm
Eip	Eip	sm
Elf	Elf	sm
Elf32Dyn	Elf32dyn	sm
Elf32Note	Elf32note	sm
Elf32Rel	Elf32rel	sm
Elf32Rela	Elf32rela	sm
Elf32Sym	Elf32sym	sm
ElfHeader	Elfheader	sm
ElfProgramHeader	Elfprogramheader	sm
ElfSectionHeader	Elfsectionheader	sm
EnablePaging	Enablepaging	sm
Enabled	Enabled	sm
EntryNumber	Entrynumber	sm
EqualBytes	Equalbytes	sm
Es	Es	sm
Esi	Esi	sm
Esp	Esp	sm
FPUBuffer	Fpubuffer	sm
FPUOffset	Fpuoffset	sm
Family	Family	sm
FileName	Filename	sm
Fill	Fill	sm
FillRectangle	Fillrectangle	sm
First	First	sm
FirstFree	Firstfree	sm
FirstFreeSize	Firstfreesize	sm
Flags	Flags	sm
FloatingPointException	Floatingpointexception	sm
Flush	Flush	sm
FlushTlsTable	Flushtlstable	sm
Focussable	Focussable	sm
Free	Free	sm
Fs	Fs	sm
GB	Gb	sm
GDT_ENTRIES	Gdtentry	sm
GOT	Got	sm
GPFException	Gpfexception	sm
GatewayIP	Gatewayip	sm
GdtAddressHigh	Gdtaddresshigh	sm
GdtAddressLow	Gdtaddresslow	sm
GdtDescriptor	Gdtdescriptor	sm
GdtEntry	Gdtentry_2	sm
GdtSize	Gdtsize	sm
GetAt	Getat	sm
GetBackend	Getbackend	sm
GetBaseAddressRegister	Getbaseaddressregister	sm
GetBitmaspSize	Getbitmaspsize	sm
GetBytesFromPtr	Getbytesfrompointer	sm
GetCR0	Getcr0	sm
GetCR2	Getcr2	sm
GetCR3	Getcr3	sm
GetCR4	Getcr4	sm
GetColorIndex	Getcolorindex	sm
GetDeviceDescriptor	Getdevicedescriptor	sm
GetDriver	Getdriver	sm
GetESP0	Getesp0	sm
GetEntry	Getentry	sm
GetFileSize	Getfilesize	sm
GetFocus	Getfocus	sm
GetFrameBufferSegment	Getframebuffersegment	sm
GetFuncPtrFromPtr	Getfuncpointerfrompointer	sm
GetFunctionName	Getfunctionname	sm
GetHandler	Gethandler	sm
GetIPAddress	Getipaddress	sm
GetMACAddress	Getmacaddress	sm
GetMACFromCache	Getmacfromcache	sm
GetNextReadyThread	Getnextreadythread	sm
GetNodeAt	Getnodeat	sm
GetProvider	Providerget	sm
GetSS0	Getss0	sm
GetStr	Getstr	sm
GetUint32ArrayFromPtr	Getunsignedinteger32arrayfrompointer	sm
GetUintptrArrayFromPtr	Getunsignedintegerpointerarrayfrompointer	sm
GetValue	Getvalue	sm
GetValueInPageDir	Getvalueinpagedirectory	sm
Gid	Gid	sm
Gs	Gs	sm
HandleException	Handleexception	sm
HandleFatalInterruptFrame	Handlefatalinterruptframe	sm
HandleInterrupt	Handleinterrupt	sm
HandleInterrupt1	Handleinterrupt1	sm
HandleUserDatagramProtocolMessage	Handleuserdatagramprotocolmessage	sm
IDT_DESC_PRESENT	Idtdescriptorpresent	sm
IDT_INTERRUPT_GATE	Idtinterruptgate	sm
IDriver	IDriver	sm
IEtherFrameHandler	IEthernetframehandler	sm
IInternetProtocolHandler	IInternetprotocolhandler	sm
IInterruptHandler	IInterrupthandler	sm
IKeyboardEventHandler	IKeyboardeventhandler	sm
IMouseEventHandler	IMouseeventhandler	sm
IPCIControllerHandler	Ipcicontrollerhandler	sm
IPCache	Ipcache	sm
IP_BE	Ipnetworkbyteorder	sm
IRawDataHandler	IRawdatahandler	sm
ITimerEventHandler	ITimereventhandler	sm
IUserDatagramProtocolHandler	IUserdatagramprotocolhandler	sm
IUserDatagramProtocolSocket	IUserdatagramprotocolsocket	sm
IWidget	IWidget	sm
Identify	Identify	sm
Increment	Increment	sm
IndexOf	Indexof	sm
Init	Init	sm
InitDriver	Initdriver	sm
InitialThreadUserJump	Initialthreaduserjump	sm
Ino	Ino	sm
Install	Install	sm
Interrupt	Interrupt	sm
InterruptActive	Interruptactive	sm
InterruptDeactive	Interruptdeactive	sm
InterruptManager	Interruptmanager	sm
InterruptNumber	Interruptnumber	sm
InvalidOpcode	Invalidopcode	sm
InvalidTSS	Invalidtss	sm
IsKernel	Iskernel	sm
IsPresent	Ispresent	sm
IsUserSpace	Isuserspace	sm
KB	Kb	sm
KCS_INDEX	Kcsindex	sm
KCS_SELECTOR	Kcsselector	sm
KDS_INDEX	Kdsindex	sm
KDS_SELECTOR	Kdsselector	sm
KERNEL_HEAP_START	Kernelheapstart	sm
KERNEL_VIRT_ADDR	Kernelvirtaddress	sm
KGS_INDEX	Kgsindex	sm
KGS_SELECTOR	Kgsselector	sm
K핵심	KKernelEntry	sm
LIDT	Lidt	sm
Last	Last	sm
Len	Len	sm
Limit	Limit	sm
Link	Link	sm
LinkMap	Linkmap	sm
LinkedList	Linkedlist	sm
Listen	Listen	sm
LoadElf	Loadelf	sm
MAC	Mac	sm
MAC0	Mac0	sm
MAC1	Mac1	sm
MAC2	Mac2	sm
MAC3	Mac3	sm
MAC4	Mac4	sm
MAC5	Mac5	sm
MACAddress0Port	Macaddress0port	sm
MACAddress2Port	Macaddress2port	sm
MACAddress4Port	Macaddress4port	sm
MACCache	Maccache	sm
MAX_QUEUE_SIZE	Maxqueuesize	sm
MB	Mb	sm
MBR	Mbr	sm
MHex출력	MHexadecimalprint	sm
MHex출력XY	MHexadecimalprintxy	sm
MUint16출력	MUnsignedinteger16print	sm
MUint16출력XY	MUnsignedinteger16printxy	sm
MUint32출력	MUnsignedinteger32print	sm
MUint32출력XY	MUnsignedinteger32printxy	sm
MUint64출력	MUnsignedinteger64print	sm
MUint64출력XY	MUnsignedinteger64printxy	sm
Machine	Machine	sm
MachineCheck	Machinecheck	sm
MakeRangePrivateWritable	Makerangeprivatewritable	sm
Malloc	Malloc	sm
MemCmp	Memcmp	sm
MemCpy	Memcopy	sm
MemMove	Memmove	sm
MemSet	Memset	sm
MemoryOper	Memoryoper	sm
Mode	Mode	sm
ModelToScreen	Set_local_coordinates	sm
Mtime	Mtime	sm
MtimeNsec	Mtimensec	sm
MyHandleInterrupt	Myhandleinterrupt	sm
MyTest	Mytest	sm
M긴급로그Hex8	MEmergencyloghexadecimal8	sm
M긴급로그Uint32	MEmergencylogunsignedinteger32	sm
M긴급로그문자열	MEmergencylogstring	sm
M직렬로그초기화	MSerialloginit	sm
M출력	MPrint	sm
M출력BytesXY	MPrintbytesxy	sm
M출력Hex	MPrinthexadecimal	sm
M출력Uint16	MPrintunsignedinteger16	sm
M출력Uint32	MPrintunsignedinteger32	sm
M출력XY	MPrintxy	sm
M테스트	M테스트	sm
NMI	Nmi	sm
New	New	sm
NewInterruptHandler	Newinterrupthandler	sm
Next	Next	sm
Nlink	Nlink	sm
Node	Node	sm
Nodename	Nodename	sm
OnEtherFrameReceived	Ethernetframereceivewhen	sm
OnGetDriver	Ongetdriver	sm
OnInternetProtocolReceived	Internetprotocolreceivewhen	sm
OnKeyDown	Onkeydown	sm
OnKeyUp	Onkeyup	sm
OnMouseDown	Onmousedown	sm
OnMouseMove	Onmousemove	sm
OnMouseUp	Onmouseup	sm
OnRawDataReceived	Onrawdatareceive	sm
OnTick	Ontick	sm
Overflow	Overflow	sm
P1LinkMap	PValue1linkmap	sm
P2LinkMap	PValue2linkmap	sm
P3LinkMap	PValue3linkmap	sm
PAGE_COW	Pagecow	sm
PAGE_FRAME	Pageframe	sm
PAGE_PRESENT	Pagepresent	sm
PAGE_USER	Pageuser	sm
PAGE_WRITABLE	Pagewritable	sm
PAUSE_LOOP	Pauseloop	sm
PICMasterCommandPort	Primarypiccommandioport	sm
PICMasterDataPort	Primarypicdataioport	sm
PICSlaveCommandPort	Secondarypiccommandioport	sm
PICSlaveDataPort	Secondarypicdataioport	sm
PRESENT	Present	sm
PRIV_KERNEL	Privkernel	sm
PRIV_USER	Privuser	sm
PROC_USER_HEAP_SIZE	Procuserheapsize	sm
PageDirEntry	Pagedirectoryentry	sm
PageDirectoryEntry	Pagedirectoryentry_2	sm
PageFault	Pagefault	sm
PageFaultException	Pagefaultexception	sm
PageRoundDown	Pagerounddown	sm
PageRoundUp	Pageroundup	sm
PageTableEntry	Pagetableentry	sm
Paging	Paging	sm
ParentPid	Parentpid	sm
Parse	Parse	sm
Partition_id	Partitionid	sm
PhyMemTest	Phymemtest	sm
PhysicalMemoryManager	Physicalmemorymanager	sm
Pid	Pid	sm
Port	Port	sm
PortBase	Portbase	sm
PortInByte	Portinbyte	sm
PortInDword	Portindword	sm
PortInWord	Portinword	sm
PortOutByte	Portoutbyte	sm
PortOutDword	Portoutdword	sm
PortOutWord	Portoutword	sm
PortReadByte	Portfaitaubyte	sm
PortReadDword	Portfaitaudword	sm
PortReadWord	Portfaitauword	sm
PortWriteByte	Porttusibyte	sm
PortWriteDword	Porttusidword	sm
PortWriteWord	Porttusiword	sm
Prev	Previous	sm
PrevTSS	Previoustss	sm
PrimaryPartition	Primarypartition	sm
Print	Print	sm
PrintBytes	Printbytes	sm
PrintStr	Printstr	sm
PrintTLS	Printtls	sm
PrintTest	Printtest	sm
Process	Process	sm
ProcessHelper	Processhelper	sm
ProcessPendingKeyboardEvents	Processpendingkeyboardevents	sm
ProcessPendingMouseEvents	Processpendingmouseevents	sm
PushAt	Insert_at_index	sm
PushBack	Append_to_list	sm
PushFront	Prepend_to_list	sm
PutPixel	Putpixel	sm
PutPixelRGB	Putpixelrgb	sm
QUEUE_START_ADDR	Queuestartaddress	sm
Rdev	Rdev	sm
Read	Faitau	sm
Read28	Faitau28	sm
ReadFile	Faitaufile	sm
ReadPartitions	Faitaupartition	sm
Ready	Ready	sm
Receive	Receive	sm
Ref	Reference	sm
Release	Release	sm
ReloadCR3	Reloadcr3	sm
Remove	Remove	sm
RemoveAt	Removeat	sm
RemoveThread	Removethread	sm
RemoveThreadAt	Removethreadat	sm
RequestMacAddress	Requestmacaddress	sm
Reset	Reset	sm
Resolve	Resolve	sm
ResolveCopyOnWriteFault	Resolvecopyontusifault	sm
SCHEDULER_FREQUENCY	Schedulerfrequency	sm
SEG_BIG_MODE	Segbigmode	sm
SEG_EXEC	Segexec	sm
SEG_GRAN_4K_PAGE	Seggran4kpage	sm
SEG_GRAN_BYTE	Seggranbyte	sm
SEG_KERNEL_CODE	Segkernelcode	sm
SEG_KERNEL_DATA	Segkerneldata	sm
SEG_KERNEL_GS	Segkernelgs	sm
SEG_NOEXEC	Segnoexec	sm
SEG_NORMAL	Segnormal	sm
SEG_NORW	Segnorw	sm
SEG_R	Segr	sm
SEG_SYSTEM	Segsystem	sm
SEG_TASK_STATE	Segtaskstate	sm
SEG_USER_CODE	Segusercode	sm
SEG_USER_DATA	Seguserdata	sm
SEG_USER_GS	Segusergs	sm
SEG_W	Segw	sm
SIMDFloatingPointException	Simdfloatingpointexception	sm
SIZE	Size	sm
SYS_ACCESS	Sysaccess	sm
SYS_BRK	Sysbrk	sm
SYS_CHDIR	Syschdir	sm
SYS_CLOSE	Sysclose	sm
SYS_CREAT	Syscreat	sm
SYS_DUP	Sysdup	sm
SYS_DUP2	Sysdup2	sm
SYS_EXECVE	Sysexecve	sm
SYS_EXIT	Sysexit	sm
SYS_FCNTL	Sysfcntl	sm
SYS_FORK	Sysfork	sm
SYS_FSTAT	Sysfstat	sm
SYS_FSYNC	Sysfsync	sm
SYS_GETCWD	Sysgetcwd	sm
SYS_GETEGID	Sysgetegid	sm
SYS_GETEUID	Sysgeteuid	sm
SYS_GETGID	Sysgetgid	sm
SYS_GETPID	Sysgetpid	sm
SYS_GETPPID	Sysgetppid	sm
SYS_GETUID	Sysgetuid	sm
SYS_LSEEK	Syslseek	sm
SYS_LSTAT	Syslstat	sm
SYS_OPEN	Sysopen	sm
SYS_READ	Sysfaitau	sm
SYS_RT_EXIT	Sysrtexit	sm
SYS_SOCKETCALL	Syssocketcall	sm
SYS_STAT	Sysstat	sm
SYS_SYNC	Syssync	sm
SYS_UNAME	Sysuname	sm
SYS_WAITPID	Syswaitpid	sm
SYS_WRITE	Systusi	sm
Schedule	Schedule	sm
Scheduler	Scheduler	sm
SchedulerData	Schedulerdata	sm
SegmentNotPresent	Segmentnotpresent	sm
SelectDrivers	Selectdriver	sm
Send	Send	sm
SendEchoRequest	Echorequestsend	sm
SendFrame	Framesend	sm
SerialInit	Serialinit	sm
SerialWriteByte	Serialtusibyte	sm
SetBackend	Setbackend	sm
SetBit	Setbit	sm
SetBlockInPageDir	Setblockinpagedirectory	sm
SetBuffer	Setbuffer	sm
SetByteAtAddr	Setbyteataddress	sm
SetByteInPageDir	Setbyteinpagedirectory	sm
SetCR3	Setcr3	sm
SetColor	Setcolor	sm
SetDescriptor	Setdescriptor	sm
SetHandleInterruptFuction	Sethandleinterruptfuction	sm
SetHandler	Sethandler	sm
SetIPAddress	Setipaddress	sm
SetInterruptDescriptorTableEntry	Interruptdescriptortableentryset	sm
SetInterruptManager	Setinterruptmanager	sm
SetInterruptNumber	Setinterruptnumber	sm
SetMode	Setmode	sm
SetNodeAt	Setnodeat	sm
SetStack	Setstack	sm
SetTlsSegment	Settlssegment	sm
SetUint32AtAddr	Setunsignedinteger32ataddress	sm
SetUint32InPageDir	Setunsignedinteger32inpagedirectory	sm
SetUint8AtAddr	Setunsignedinteger8ataddress	sm
SharedMemoryRegion	Sharedmemoryregion	sm
Size	Size_2	sm
Spawn	Spawn	sm
Ss	Ss	sm
Stack	Stack	sm
StackSegmentFault	Stacksegmentfault	sm
Start_lba	Startlba	sm
Started	Started	sm
StdinPutByte	Stdinputbyte	sm
StopCurrentThread	Stopcurrentthread	sm
Stopped	Stopped	sm
SubnetMask	Subnetmask	sm
SupportMode	Supportmode	sm
Sys_brk	Sysbrk_2	sm
Sys_close	Sysclose_2	sm
Sys_exit	Sysexit_2	sm
Sys_getpid	Sysgetpid_2	sm
Sys_mousemove	Sysmousemove	sm
Sys_open	Sysopen_2	sm
Sys_printStr	Sysprintstr	sm
Sys_printUint32	Sysprintunsignedinteger32	sm
Sys_printf	Sysprintf	sm
Sys_read	Sysfaitau_2	sm
Syscall	Syscall	sm
Sysname	Sysname	sm
TARPEtherFrameHandler	Arpethernetframehandler	sm
TARPMessage	Arpmessage	sm
TARPMessageBuffer	Arpmessagebuffer	sm
TARPProvider	Arpprovider	sm
TAdvancedTechnologyAttachment	TAdvancedtechnologyattachment	sm
TArray	TArray	sm
TBaseAddressRegister	TBaseaddressregister	sm
TBiosParameterBlock32	TBiosparameterblock32	sm
TBufferDescriptor	TBufferdescriptor	sm
TCOWFrameManager	Tcowframemanager	sm
TCPUState	Tcpustate	sm
TDefaultKeyboardEventHandler	TDefaultkeyboardeventhandler	sm
TDefaultMouseEventHandler	TDefaultmouseeventhandler	sm
TDefaultPCIControllerHandler	TDefaultpcicontrollerhandler	sm
TDefaultTimerEventHandler	TDefaulttimereventhandler	sm
TDirectoryEntryFat32	TDirectoryentryfat32	sm
TDriverManager	TDrivermanager	sm
TEtherFrameHandler	TEthernetframehandler	sm
TEtherFrameHeader	TEthernetframeheader	sm
TEtherFrameHeaderBuffer	TEthernetframeheaderbuffer	sm
TEtherFrameProvider	TEthernetframeprovider	sm
TEtherFrameRawDataHandler	TEthernetframerawdatahandler	sm
TGateDescriptor	TGatedescriptor	sm
THREAD_STACK_SIZE	Threadstacksize	sm
TICMPHandler	Icmphandler	sm
TIPEtherFrameHandler	Ipethernetframehandler	sm
TInitializationBlock	TInitializationblock	sm
TInternetControlMessageProtocol	TInternetcontrolmessageprotocol	sm
TInternetControlMessageProtocolMessage	TInternetcontrolmessageprotocolmessage	sm
TInternetControlMessageProtocolMessageBuffer	TInternetcontrolmessageprotocolmessagebuffer	sm
TInternetProtocolHandler	TInternetprotocolhandler	sm
TInternetProtocolProvider	TInternetprotocolprovider	sm
TInternetProtocolV4Message	TInternetprotocolv4message	sm
TInternetProtocolV4MessageBuffer	TInternetprotocolv4messagebuffer	sm
TInterruptDescriptorTablePointer	TInterruptdescriptortablepointer	sm
TInterruptHandler	TInterrupthandler	sm
TInterruptManager	TInterruptmanager	sm
TKeyboardDriver	TKeyboarddriver	sm
TLS_START	Tlsstart	sm
TMSDOSPartitionTable	Tmsdospartitiontable	sm
TMasterBootRecord	TMasterbootrecord	sm
TMemoryChunk	TMemorychunk	sm
TMemoryManager	TMemorymanager	sm
TMouseDriver	TMousedriver	sm
TMyKeyboardEventHandler	TMykeyboardeventhandler	sm
TMyMouseEventHandler	TMymouseeventhandler	sm
TMyPCIControllerHandler	TMypcicontrollerhandler	sm
TPartitionTableEntry	TPartitiontableentry	sm
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	sm
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectdevicedescriptor	sm
TPort	TPort	sm
TPort16Bit	TPort16bit	sm
TPort32Bit	TPort32bit	sm
TPort8Bit	TPort8bit	sm
TRawDataHandler	TRawdatahandler	sm
TSSEntry	Tssentry	sm
TSyscall	TSyscall	sm
TTask	TTask	sm
TThread	TThread	sm
TThreadHelper	TThreadhelper	sm
TTimerDriver	TTimerdriver	sm
TUserDatagramProtocolHandler	TUserdatagramprotocolhandler	sm
TUserDatagramProtocolHeader	TUserdatagramprotocolheader	sm
TUserDatagramProtocolHeaderBuffer	TUserdatagramprotocolheaderbuffer	sm
TUserDatagramProtocolProvider	TUserdatagramprotocolprovider	sm
TUserDatagramProtocolSocket	TUserdatagramprotocolsocket	sm
TVideoGraphicsArray	TVideographicsarray	sm
TWidget	TWidget	sm
TWidgetMouseEventHandler	TWidgetmouseeventhandler	sm
Tamd_am79c973	Tamdam79c973	sm
Test	Test	sm
TestBit	Testbit	sm
TestPrint	Testprint	sm
Thread	Thread	sm
ThreadList	Threadlist	sm
ThreadState	Threadstate	sm
Threads	Threads	sm
TlsSegments	Tlssegments	sm
TotalBlocks	Totalblock	sm
Type	TypeValue	sm
TypeTest	Typetest	sm
T공용서술자테이블	TShareddescriptortable	sm
T공용서술자테이블_자료	TShareddescriptortabledata	sm
T작업관리자	TTaskmanager	sm
T조각설명자	TSegmentdescriptor	sm
T콘솔	TConsole	sm
T함수1	TFunction1	sm
UDESC_32SEG	Udesc32seg	sm
UDESC_CONTENTS	Udesccontents	sm
UDESC_LIMIT_IN_PAGES	Udesclimitinpages	sm
UDESC_RX_ONLY	Udescrxonly	sm
UDESC_SEG_NOT_PRESENT	Udescsegnotpresent	sm
UDESC_USABLE	Udescusable	sm
USER_STACK	Userstack	sm
USER_STACK_SIZE	Userstacksize	sm
USER_STACK_TOP	Userstacktop	sm
Uid	Uid	sm
Uint16ToArray	Unsignedinteger16toarray	sm
Uint16ToArray_BE	Unsignedinteger16toarraybe	sm
Uint16_R	Unsignedinteger16r	sm
Uint32ToArray	Unsignedinteger32toarray	sm
Uint32_R	Unsignedinteger32r	sm
Uint48ToArray	Unsignedinteger48toarray	sm
Uint48ToArray_BE	Unsignedinteger48toarraybe	sm
Uint48_R	Unsignedinteger48r	sm
Uint64ToArray	Unsignedinteger64toarray	sm
Uint64_R	Unsignedinteger64r	sm
UnhandleInterrupt	Unhandleinterrupt	sm
UnsetBit	Toggle_allocation_bit	sm
UsedBlocks	Usedblock	sm
UserDesc	Userdescriptor	sm
UserStack	Userstack_2	sm
UserStackSize	Userstacksize_2	sm
Vendor_id	Vendorid	sm
Version	Version	sm
VirtTest	Virttest	sm
Write	Tusi	sm
Write28	Tusi28	sm
WriteRegisters	Tusiregister	sm
X	X	sm
Y	Y	sm
Zero	Zero	sm
ZeroBlockInPageDir	Zeroblockinpagedirectory	sm
a	a	sm
aTime	atime	sm
access	access	sm
accessMode	accessmode	sm
ack	ack	sm
activeKeyboardDriver	activekeyboarddriver	sm
activeMouseDriver	activemousedriver	sm
addr	address	sm
addrPtr	addresspointer	sm
address	address_2	sm
addressError	addresserror	sm
afInet	afinet	sm
allocFD	allocatefd	sm
allocOpenFile	allocateopenfile	sm
allocProcess	allocateprocess	sm
allocateSocket	allocatesocket	sm
allocated	allocated	sm
amd_am79c973	amdam79c973	sm
args	arguments	sm
argument	argument	sm
argumentPointers	argumentpointers	sm
arguments	arguments_2	sm
arp	arp	sm
arpBuffer	arpbuffer	sm
arpMesgSize	arpmesgsize	sm
arpProvider	arpprovider	sm
arp콘솔	arpconsole	sm
array	array	sm
ata	ata	sm
ata0s	ata0s	sm
attempts	attempts	sm
attr	attribute	sm
attributeControllerIndexPort	attributecontrollerindexport	sm
attributeControllerReadPort	attributecontrollerfaitauport	sm
attributeControllerResetPort	attributecontrollerresetport	sm
attributeControllerWritePort	attributecontrollertusiport	sm
attributes	attributes	sm
aux	aux	sm
avail	available	sm
b	b	sm
backend	backend	sm
backupFpRegs	backupfpregs	sm
backupSector	backupsector	sm
bar	bar	sm
barNum	barnumber	sm
bar_value	barvalue	sm
base	base	sm
baseCode	basecode	sm
baseHigh	basehigh	sm
baseLow	baselow	sm
baseMid	basemid	sm
base_addr_high	baseaddresshigh	sm
base_addr_low	baseaddresslow	sm
bh	bh	sm
bindEphemeral	bindephemeral	sm
bindError	binderror	sm
bios	bios	sm
bit	bit	sm
bitmap	bitmap	sm
bootSignature	bootsignature	sm
bootable	bootable	sm
bootloader	bootloader	sm
bound	bound	sm
bpb	bpb	sm
bpbBytes	bpbbytes	sm
bpbPtr	bpbpointer	sm
buf	buffer	sm
buf1	buffer1	sm
buf2	buffer2	sm
buf3	buffer3	sm
buf4	buffer4	sm
buf6	buffer6	sm
buffer	buffer_2	sm
buffer1	buffer1_2	sm
buffer2	buffer2_2	sm
bufferAddr	bufferaddress	sm
bufferAddress	bufferaddress_2	sm
bufptr	bufferpointer	sm
bus	bus	sm
busControlRegisterDataPort	buscontrolregisterdataport	sm
button	button	sm
buttons	button_2	sm
bytesPerSector	bytespersector	sm
c	c	sm
cDate	cdate	sm
cTime	ctime	sm
cTimeTenth	ctimetenth	sm
call	call	sm
candidate	candidate	sm
cap	cap	sm
char	char	sm
checked	checked	sm
checksum	checksum	sm
child	child	sm
childPID	childpid	sm
childPageDir	childpagedirectory	sm
chunk	chunk	sm
class_id	classid	sm
closeAllProcessFDs	closeallprocessfds	sm
closeOnExec	closeonexec	sm
closeProcessFD	closeprocessfd	sm
code	code	sm
code1Ptr	code1pointer	sm
code1ptr	code1pointer_2	sm
code2Ptr	code2pointer	sm
code3Ptr	code3pointer	sm
codeSegment	codesegment	sm
colorIndex	colorindex	sm
colordepth	colordepth	sm
command	command	sm
commandPort	commandport	sm
commandport	commandport_2	sm
common	common	sm
connected	connected	sm
console	console	sm
controlPort	controlport	sm
copyExecVector	copyexecvector	sm
copyLength	copylength	sm
copyPageDir	copypagedirectory	sm
copyPath	copypath	sm
copySocketName	copysocketname	sm
copyUtsField	copyutsfield	sm
count	count	sm
count2	count2	sm
cowFrameManager	cowframemanager	sm
cpu	cpu	sm
cpustate	cpustate	sm
cr0	cr0	sm
cr3	cr3	sm
cr4	cr4	sm
crtcDataPort	crtcdataport	sm
crtcIndexPort	crtcindexport	sm
cs	cs	sm
currentRecvBuffer	currentrecvbuffer	sm
currentSendBuffer	currentsendbuffer	sm
currentTask	currenttask	sm
currentThread	currentthread	sm
currentThreadIndex	currentthreadindex	sm
cursorHeight	cursorheight	sm
cursorStart	cursorstart	sm
d_tag	dtag	sm
d_val_ptr	dvalpointer	sm
data	data	sm
dataBuf	databuffer	sm
dataBytes	databytes	sm
dataPointer	datapointer	sm
dataPort	dataport	sm
dataStart	datastart	sm
databuffer	databuffer_2	sm
dataport	dataport_2	sm
defaultKeyboardEventHandler	defaultkeyboardeventhandler	sm
desc	descriptor	sm
description	description	sm
destination	destination	sm
destinationAddress	destinationaddress	sm
destinationLength	destinationlength	sm
dev	device	sm
device	device_2	sm
deviceDescriptor	devicedescriptor	sm
devicePort	deviceport	sm
diff	diff	sm
digits	digits	sm
dirent	dirent	sm
direntBytes	direntbytes	sm
direntPtr	direntpointer	sm
discardProcess	discardprocess	sm
dispatchInterrupt	dispatchinterrupt	sm
divisor	divisor	sm
domain	domain	sm
driveNumber	drivenumber	sm
driver	driver	sm
driverManager	drivermanager	sm
