english	localized	language
cs	cs	cs
ctime	ctime	cs
cur	cur	cs
current	Současný	cs
cursor	Kurzor	cs
cylinder	cylinder	cs
d	d	cs
data	data	cs
databuffer	databuffer	cs
datagram	datagram	cs
dataport	dataport	cs
date	Datum	cs
deactivate	Deaktivovat	cs
deactive	deactive	cs
debug	Ladit	cs
decrement	decrement	cs
default	Výchozí	cs
delete	Smazat	cs
delta	delta	cs
depth	depth	cs
desc	desc	cs
descr	descr	cs
description	Popis	cs
descriptor	descriptor	cs
descriptors	descriptors	cs
descsz	descsz	cs
destination	Cíl	cs
destroy	Zničit	cs
dev	dev	cs
device	Zařízení	cs
diff	diff	cs
digits	digits	cs
dir	ADRESÁŘ	cs
directory	adresář	cs
dirent	dirent	cs
disable	Zakázat	cs
discard	Zahodit	cs
disconnect	Odpojit	cs
dispatch	dispatch	cs
divide	Dělení	cs
divisor	divisor	cs
do	do	cs
domain	Doména	cs
double	dvojité	cs
down	Dolů	cs
draw	draw	cs
drive	drive	cs
driver	driver	cs
drivercount	drivercount	cs
drivers	drivers	cs
drv	drv	cs
ds	ds	cs
dst	dst	cs
dstptr	dstptr	cs
dup	dup	cs
dword	dword	cs
dyn	dyn	cs
dynamic	Dynamické	cs
e	V	cs
eacces	eacces	cs
eaddrinuse	eaddrinuse	cs
eafnosupport	eafnosupport	cs
eagain	eagain	cs
eax	eax	cs
ebadf	ebadf	cs
ebp	ebp	cs
ebusy	ebusy	cs
ebx	ebx	cs
echild	echild	cs
echo	echo	cs
ecx	ecx	cs
edi	edi	cs
edx	edx	cs
eexist	eexist	cs
ef	ef	cs
efault	efault	cs
efbig	efbig	cs
eflags	eflags	cs
ehsize	ehsize	cs
eintr	eintr	cs
einval	einval	cs
eio	eio	cs
eip	eip	cs
eisdir	eisdir	cs
elf	elf	cs
emfile	emfile	cs
empty	Prázdné	cs
emsgsize	emsgsize	cs
enable	Povolit	cs
enabled	Povoleno	cs
end	Konec	cs
enetunreach	enetunreach	cs
enfile	enfile	cs
enodev	enodev	cs
enoent	enoent	cs
enoexec	enoexec	cs
enomem	enomem	cs
enospc	enospc	cs
enosys	enosys	cs
enotconn	enotconn	cs
enotdir	enotdir	cs
enotty	enotty	cs
ensure	ensure	cs
entries	entries	cs
entry	Záznam	cs
entrypoint	entrypoint	cs
entsize	entsize	cs
environment	environment	cs
eopnotsupp	eopnotsupp	cs
eperm	eperm	cs
ephemeral	ephemeral	cs
eprotonosupport	eprotonosupport	cs
equal	Totožné	cs
erange	erange	cs
erofs	erofs	cs
err	Chyba	cs
error	Chyba	cs
errorln	errorln	cs
es	es	cs
esi	esi	cs
esp	esp	cs
espipe	espipe	cs
esrch	esrch	cs
ether	ether	cs
etherframe	etherframe	cs
ethernet	ethernet	cs
event	Události	cs
events	Události	cs
exceeded	exceeded	cs
except	except	cs
exception	exception	cs
exec	Vykonání	cs
execve	execve	cs
exists	exists	cs
exit	Konec	cs
exited	Skončil	cs
ext	ext	cs
extended	extended	cs
f	M	cs
family	family	cs
fat	fat	cs
fatal	fatal	cs
fatbuf	fatbuf	cs
fatbuffer	fatbuffer	cs
fault	fault	cs
fb	fb	cs
fcntl	fcntl	cs
fd	fd	cs
fds	fds	cs
field	field	cs
file	Soubor	cs
filename	Názevsouboru	cs
files	SOUBORY	cs
filesz	filesz	cs
fill	fill	cs
find	Hledat	cs
first	first	cs
fl	fl	cs
flag	Vlajka	cs
flags	Příznaky	cs
floating	Plovoucí	cs
flush	flush	cs
fn	fn	cs
focus	Zaměřit	cs
focussable	focussable	cs
foo	foo	cs
for	for	cs
forced	forced	cs
fork	fork	cs
found	found	cs
fp	fp	cs
fpu	fpu	cs
frame	Rám	cs
free	Volné	cs
frequency	Četnost	cs
from	z	cs
front	Přední	cs
fs	fs	cs
fstat	fstat	cs
fsync	fsync	cs
fuction	fuction	cs
full	Úplný	cs
func	func	cs
function	Funkce	cs
functions	Funkce	cs
fxrstor	fxrstor	cs
fxsave	fxsave	cs
g	g	cs
gate	gate	cs
gateway	gateway	cs
gb	gb	cs
gdt	gdt	cs
get	get	cs
getcwd	getcwd	cs
getegid	getegid	cs
geteuid	geteuid	cs
getgid	getgid	cs
getpid	getpid	cs
getppid	getppid	cs
getuid	getuid	cs
gid	gid	cs
global	Globální	cs
got	got	cs
gpf	gpf	cs
gran	gran	cs
graphics	Grafika	cs
grub	grub	cs
gs	gs	cs
h	V	cs
halt	halt	cs
handle	Úchytka	cs
handler	handler	cs
handlers	handlers	cs
hardware	hardware	cs
has	has	cs
hd	hd	cs
head	head	cs
header	header	cs
headertype	headertype	cs
heap	heap	cs
height	Výška	cs
helper	helper	cs
hex	Šestnáctkově	cs
hex출력	hex출력	cs
hi	hi	cs
hidden	Skrytá	cs
high	Vysoká	cs
hop	hop	cs
i	i	cs
icmp	icmp	cs
icmp콘솔	icmp콘솔	cs
id	id	cs
ident	ident	cs
identify	identify	cs
idt	idt	cs
idx	idx	cs
ifchr	ifchr	cs
ifdir	ifdir	cs
ifmt	ifmt	cs
ifreg	ifreg	cs
ifsock	ifsock	cs
in	Vstup	cs
increment	increment	cs
index	Rejstřík	cs
inet	inet	cs
info	Informace	cs
init	init	cs
initial	initial	cs
initialization	initialization	cs
initialize	initialize	cs
ino	ino	cs
inode	Iuzel	cs
input	Vstup	cs
install	Instalovat	cs
int	int	cs
interconnect	interconnect	cs
interface	Rozhraní	cs
internet	internet	cs
internetprotocol	internetprotocol	cs
interrupt	Přerušení	cs
interrupts	interrupts	cs
invalid	Neplatné	cs
io	io	cs
iomap	iomap	cs
ip	ip	cs
ipci	ipci	cs
ipmessage	ipmessage	cs
ipv	ipv	cs
ip콘솔	ip콘솔	cs
iret	iret	cs
is	is	cs
ist	ist	cs
j	j	cs
jmp	jmp	cs
jump	jump	cs
k	k	cs
kb	kb	cs
kcs	kcs	cs
kds	kds	cs
kernel	kernel	cs
key	Klíč	cs
keyboard	Klávesnice	cs
kgs	kgs	cs
kind	Typ	cs
k핵심	k핵심	cs
l	l	cs
label	Popisek	cs
last	Poslední	cs
lba	lba	cs
ldt	ldt	cs
left	Vlevo	cs
len	len	cs
length	Délka	cs
lengths	lengths	cs
level	level	cs
lib	lib	cs
lidt	lidt	cs
lidtaddr	lidtaddr	cs
limit	Omezení	cs
line	Řádek	cs
link	Odkaz	cs
linked	linked	cs
linker	linker	cs
list	Seznam	cs
listen	listen	cs
listening	listening	cs
live	live	cs
load	Zátěž	cs
loader	loader	cs
local	Místní	cs
log	Protokol	cs
logical	Logická	cs
loop	loop	cs
low	Nízká	cs
lseek	lseek	cs
lstat	lstat	cs
m	m	cs
mac	mac	cs
machine	machine	cs
magicnumber	magicnumber	cs
main	hlavní	cs
make	make	cs
malloc	malloc	cs
manager	manager	cs
map	map	cs
mask	Maska	cs
master	Hlavní	cs
matches	matches	cs
max	max	cs
maximum	maximum	cs
mb	mb	cs
mbr	mbr	cs
media	Média	cs
mem	mem	cs
memory	Paměť	cs
memorymananger	memorymananger	cs
memorytest	memorytest	cs
memsz	memsz	cs
mesg	mesg	cs
message	Zpráva	cs
mics	mics	cs
mid	mid	cs
minimum	minimum	cs
mode	MÓD	cs
model	model	cs
mouse	Myš	cs
mousemove	mousemove	cs
move	Přesunout	cs
msdospart	msdospart	cs
msg	msg	cs
mtime	mtime	cs
multi	multi	cs
multiboot	multiboot	cs
multitasking	multitasking	cs
my	my	cs
myfunction	myfunction	cs
m긴급로그	m긴급로그	cs
m긴급로그문자열	m긴급로그문자열	cs
m직렬로그초기화	m직렬로그초기화	cs
m출력	m출력	cs
m테스트	m테스트	cs
n	S	cs
name	Název	cs
namesz	namesz	cs
net	net	cs
network	Síť	cs
new	Nový	cs
next	Následující	cs
nibble	nibble	cs
nlink	nlink	cs
nmi	nmi	cs
node	Uzel	cs
nodename	nodename	cs
noexec	noexec	cs
none	Žádné	cs
normal	Normální	cs
norw	norw	cs
not	not	cs
note	Poznámka	cs
nsec	nsec	cs
num	num	cs
number	Číslo	cs
o	o	cs
of	z	cs
offset	offset	cs
ok	Budiž	cs
old	old	cs
on	Zapnuto	cs
only	only	cs
opcode	opcode	cs
open	Otevřít	cs
oper	oper	cs
operation	operation	cs
options	Možnosti	cs
order	order	cs
org	org	cs
other	Ostatní	cs
out	Výstup	cs
output	Výstup	cs
overflow	overflow	cs
p	AT	cs
packet	PAKET	cs
packets	paketů	cs
paddr	paddr	cs
page	Stránka	cs
pages	pages	cs
paging	paging	cs
param	param	cs
parameter	parameter	cs
params	Parametry	cs
parent	rodič	cs
parse	parse	cs
part	part	cs
partition	partition	cs
partitions	partitions	cs
path	CESTA	cs
pause	Uspat	cs
payload	payload	cs
pci	pci	cs
pde	pde	cs
pdelen	pdelen	cs
peer	peer	cs
pending	pending	cs
per	per	cs
peripheral	peripheral	cs
phentsize	phentsize	cs
phnum	phnum	cs
phoff	phoff	cs
phy	phy	cs
phyaddr	phyaddr	cs
phymem	phymem	cs
phys	phys	cs
physical	physical	cs
pic	pic	cs
pid	pid	cs
pit	pit	cs
pixel	pixel	cs
point	point	cs
pointer	Kurzor	cs
pointers	pointers	cs
poll	poll	cs
port	port	cs
portnumber	portnumber	cs
pos	Pozice	cs
position	Umístění	cs
posix	posix	cs
prefetch	prefetch	cs
prefetchable	prefetchable	cs
present	Současný	cs
prev	Předchozí	cs
primary	primary	cs
print	Tisknout	cs
printf	printf	cs
println	println	cs
printreg	printreg	cs
priv	priv	cs
private	Privátní	cs
privilege	privilege	cs
proc	proc	cs
process	Proces	cs
processes	Procesy	cs
processing	processing	cs
program	program	cs
programmable	programmable	cs
protocol	protocol	cs
provided	provided	cs
provider	provider	cs
ps	ps	cs
pt	pt	cs
pte	pte	cs
ptr	ptr	cs
push	push	cs
put	put	cs
pv	pv	cs
queue	queue	cs
r	č	cs
range	Rozsah	cs
raw	raw	cs
rdev	rdev	cs
read	Čtení	cs
ready	Připraven	cs
receive	receive	cs
received	Přijato	cs
receiver	receiver	cs
receviced	receviced	cs
record	Záznam	cs
rectangle	Obdélníkový	cs
recv	recv	cs
ref	ref	cs
refs	refs	cs
reg	reg	cs
region	region	cs
register	register	cs
registeroffset	registeroffset	cs
registers	registers	cs
regs	regs	cs
regtype	regtype	cs
rel	rel	cs
rela	rela	cs
release	release	cs
released	released	cs
reload	Znovunačíst	cs
relocation	relocation	cs
remaining	remaining	cs
remote	Vzdálený	cs
remove	Odstranit	cs
reply	reply	cs
request	request	cs
requested	requested	cs
reserved	Reservovaná	cs
reset	Inicializovat	cs
resolve	resolve	cs
restore	Obnovit	cs
result	VÝSLEDEK	cs
ret	ret	cs
revision	revision	cs
rgb	rgb	cs
right	Vpravo	cs
root	Kořen	cs
round	Zaokrouhlit	cs
route	route	cs
rs	rs	cs
rt	rt	cs
run	Spustit	cs
runnable	runnable	cs
rx	rx	cs
s	J	cs
saved	Uloženo	cs
sc	sc	cs
scan	Prohledat	cs
scancode	scancode	cs
sche	sche	cs
schedule	schedule	cs
scheduler	scheduler	cs
screen	Obrazovka	cs
secondary	secondary	cs
sect	sect	cs
section	section	cs
sector	sector	cs
sectors	sectors	cs
seek	seek	cs
seg	seg	cs
segment	segment	cs
segments	segments	cs
select	Vybrat	cs
selector	selector	cs
self	self	cs
send	Poslat	cs
sequencer	sequencer	cs
serial	Sériový	cs
set	Nastavit	cs
setup	setup	cs
sh	sh	cs
shared	shared	cs
shentsize	shentsize	cs
shift	shift	cs
shndx	shndx	cs
shnum	shnum	cs
shoff	shoff	cs
shstrndx	shstrndx	cs
signature	signature	cs
simd	simd	cs
size	Velikost	cs
sl	sl	cs
slave	slave	cs
sock	sock	cs
socket	socket	cs
socketcall	socketcall	cs
sockets	sockets	cs
soft	soft	cs
software	software	cs
source	Zdroj	cs
space	Mezera	cs
spawn	spawn	cs
src	src	cs
srcptr	srcptr	cs
ss	ss	cs
st	st	cs
stack	stack	cs
stackbottom	stackbottom	cs
stacktop	stacktop	cs
start	Spustit	cs
started	Spuštěn	cs
starting	starting	cs
stat	stat	cs
state	Stav	cs
status	Stav	cs
stderr	stderr	cs
stdin	stdin	cs
stdout	stdout	cs
stop	Zastavit	cs
stopped	Zastaven	cs
str	str	cs
string	řetězec	cs
strtab	strtab	cs
subclass	subclass	cs
subnet	subnet	cs
support	Podpora	cs
swap	Odkládacíprostor	cs
switch	switch	cs
sym	sym	cs
sync	sync	cs
sys	sys	cs
syscall	syscall	cs
sysname	sysname	cs
system	Systém	cs
systemcall	systemcall	cs
t	t	cs
table	Tabulka	cs
tag	Značka	cs
tail	tail	cs
tamd	tamd	cs
tarp	tarp	cs
task	Úloha	cs
tasking	tasking	cs
tasks	Úkoly	cs
tcow	tcow	cs
tcpu	tcpu	cs
technology	Technologie	cs
temp	temp	cs
temporary	temporary	cs
tenth	tenth	cs
terminated	terminated	cs
test	Otestovat	cs
text	text	cs
thr	thr	cs
thread	thread	cs
threads	threads	cs
tick	tick	cs
ticmp	ticmp	cs
time	Čas	cs
timer	Odpočet	cs
tip	tip	cs
tls	tls	cs
tmp	tmp	cs
tmsdos	tmsdos	cs
to	do	cs
top	Nahoře	cs
tos	tos	cs
total	Celkem	cs
track	track	cs
trap	trap	cs
truncate	Oříznouthodnotu	cs
tss	tss	cs
type	Typ	cs
t공용서술자테이블	t공용서술자테이블	cs
t작업관리자	t작업관리자	cs
t조각설명자	t조각설명자	cs
t콘솔	t콘솔	cs
t함수	t함수	cs
udesc	udesc	cs
udp	udp	cs
udp콘솔	udp콘솔	cs
uid	uid	cs
uint	uint	cs
uintptr	uintptr	cs
uname	uname	cs
unhandle	unhandle	cs
unhandled	unhandled	cs
unit	Jednotka	cs
unset	Nenastaveno	cs
unused	nepoužito	cs
up	Nahoru	cs
update	Aktualizovat	cs
usable	usable	cs
use	Použít	cs
used	Použito	cs
user	Uživatel	cs
userhandler	userhandler	cs
usermode	Uživatelskýmód	cs
userproc	userproc	cs
util	util	cs
util콘솔	util콘솔	cs
uts	uts	cs
utsname	utsname	cs
v	v	cs
vaddr	vaddr	cs
val	val	cs
value	Hodnota	cs
values	Hodnoty	cs
vector	vector	cs
vendor	Výrobce	cs
ver	ver	cs
version	Verze	cs
vfs	vfs	cs
vga	vga	cs
video	Obraz	cs
virt	virt	cs
virtlen	virtlen	cs
virtmem	virtmem	cs
virtual	Virtuální	cs
volume	Hlasitost	cs
w	z	cs
wait	Počkat	cs
waitpid	waitpid	cs
wdata	wdata	cs
when	when	cs
whence	whence	cs
widget	widget	cs
width	Šířka	cs
word	slovo	cs
writable	writable	cs
write	Zápis	cs
writer	writer	cs
x	s	cs
xy	xy	cs
y	a	cs
zero	Nula	cs
값	값	cs
공용서술자테이블	공용서술자테이블	cs
기준	기준	cs
기준주소	기준주소	cs
낮은	낮은	cs
넷카드콘솔	넷카드콘솔	cs
높은	높은	cs
단말기	단말기	cs
마우스콘솔	마우스콘솔	cs
매개값	매개값	cs
매우높은	매우높은	cs
멈추기	멈추기	cs
목적	목적	cs
유형	유형	cs
이더넷콘솔	이더넷콘솔	cs
인터럽트무시하기	인터럽트무시하기	cs
인터럽트예외처리기	인터럽트예외처리기	cs
인터럽트요청처리	인터럽트요청처리	cs
인터럽트처리기	인터럽트처리기	cs
임시	임시	cs
자료	자료	cs
자신	자신	cs
작업관리자	작업관리자	cs
작업콘솔	작업콘솔	cs
조각설명자	조각설명자	cs
출력	출력	cs
콘솔	콘솔	cs
크기	크기	cs
키보드콘솔	키보드콘솔	cs
표시들	표시들	cs
한도	한도	cs
