original	before	after	review_status	concept	changed_tokens
DeviceNotAvailable	ZařízenínotKdispozici	ZařízenínotKdispozici	existing-unreviewed		0
Device_id	Zařízeníid	Zařízeníid	existing-unreviewed		0
DisableInt	Zakázatint	Zakázatint	existing-unreviewed		0
Disconnect	Odpojit	Odpojit	existing-unreviewed		0
DivideByZero	DěleníbyNula	DěleníbyNula	existing-unreviewed		0
DoHandleInterrupt	DoÚchytkaPřerušení	DoÚchytkaPřerušení	existing-unreviewed		0
DoubleFault	Dvojitéfault	Dvojitéfault	existing-unreviewed		0
Draw	Draw	Draw	existing-unreviewed		0
DriverManager	Drivermanager	Drivermanager	existing-unreviewed		0
Ds	Ds	Ds	existing-unreviewed		0
Dynamic	Dynamické	Dynamické	existing-unreviewed		0
E2BIG	E2big	E2big	existing-unreviewed		0
EACCES	Eacces	Eacces	existing-unreviewed		0
EADDRINUSE	Eaddrinuse	Eaddrinuse	existing-unreviewed		0
EAFNOSUPPORT	Eafnosupport	Eafnosupport	existing-unreviewed		0
EAGAIN	Eagain	Eagain	existing-unreviewed		0
EBADF	Ebadf	Ebadf	existing-unreviewed		0
EBUSY	Ebusy	Ebusy	existing-unreviewed		0
ECHILD	Echild	Echild	existing-unreviewed		0
EEXIST	Eexist	Eexist	existing-unreviewed		0
EFAULT	Efault	Efault	existing-unreviewed		0
EFBIG	Efbig	Efbig	existing-unreviewed		0
EINTR	Eintr	Eintr	existing-unreviewed		0
EINVAL	Einval	Einval	existing-unreviewed		0
EIO	Eio	Eio	existing-unreviewed		0
EISDIR	Eisdir	Eisdir	existing-unreviewed		0
EMFILE	Emfile	Emfile	existing-unreviewed		0
EMSGSIZE	Emsgsize	Emsgsize	existing-unreviewed		0
ENETUNREACH	Enetunreach	Enetunreach	existing-unreviewed		0
ENFILE	Enfile	Enfile	existing-unreviewed		0
ENODEV	Enodev	Enodev	existing-unreviewed		0
ENOENT	Enoent	Enoent	existing-unreviewed		0
ENOEXEC	Enoexec	Enoexec	existing-unreviewed		0
ENOMEM	Enomem	Enomem	existing-unreviewed		0
ENOSPC	Enospc	Enospc	existing-unreviewed		0
ENOSYS	Enosys	Enosys	existing-unreviewed		0
ENOTCONN	Enotconn	Enotconn	existing-unreviewed		0
ENOTDIR	Enotdir	Enotdir	existing-unreviewed		0
ENOTTY	Enotty	Enotty	existing-unreviewed		0
EOPNOTSUPP	Eopnotsupp	Eopnotsupp	existing-unreviewed		0
EPERM	Eperm	Eperm	existing-unreviewed		0
EPROTONOSUPPORT	Eprotonosupport	Eprotonosupport	existing-unreviewed		0
ERANGE	Erange	Erange	existing-unreviewed		0
EROFS	Erofs	Erofs	existing-unreviewed		0
ESPIPE	Espipe	Espipe	existing-unreviewed		0
ESRCH	Esrch	Esrch	existing-unreviewed		0
Eax	Eax	Eax	existing-unreviewed		0
Ebp	Ebp	Ebp	existing-unreviewed		0
Ebx	Ebx	Ebx	existing-unreviewed		0
Ecx	Ecx	Ecx	existing-unreviewed		0
Edi	Edi	Edi	existing-unreviewed		0
Edx	Edx	Edx	existing-unreviewed		0
Eflags	Eflags	Eflags	existing-unreviewed		0
Eip	Eip	Eip	existing-unreviewed		0
Elf	Elf	Elf	existing-unreviewed		0
Elf32Dyn	Elf32dyn	Elf32dyn	existing-unreviewed		0
Elf32Note	Elf32Poznámka	Elf32Poznámka	existing-unreviewed		0
Elf32Rel	Elf32rel	Elf32rel	existing-unreviewed		0
Elf32Rela	Elf32rela	Elf32rela	existing-unreviewed		0
Elf32Sym	Elf32sym	Elf32sym	existing-unreviewed		0
ElfHeader	Elfheader	Elfheader	existing-unreviewed		0
ElfProgramHeader	Elfprogramheader	Elfprogramheader	existing-unreviewed		0
ElfSectionHeader	Elfsectionheader	Elfsectionheader	existing-unreviewed		0
EnablePaging	Povolitpaging	Povolitpaging	existing-unreviewed		0
Enabled	Povoleno	Povoleno	existing-unreviewed		0
EntryNumber	ZáznamČíslo	ZáznamČíslo	existing-unreviewed		0
EqualBytes	TotožnéBytů	TotožnéBytů	existing-unreviewed		0
Es	Es	Es	existing-unreviewed		0
Esi	Esi	Esi	existing-unreviewed		0
Esp	Esp	Esp	existing-unreviewed		0
FPUBuffer	Fpubuffer	Fpubuffer	existing-unreviewed		0
FPUOffset	Fpuoffset	Fpuoffset	existing-unreviewed		0
Family	Family	Family	existing-unreviewed		0
FileName	SouborNázev	SouborNázev	existing-unreviewed		0
Fill	Fill	Fill	existing-unreviewed		0
FillRectangle	FillObdélníkový	FillObdélníkový	existing-unreviewed		0
First	First	First	existing-unreviewed		0
FirstFree	FirstVolné	FirstVolné	existing-unreviewed		0
FirstFreeSize	FirstVolnéVelikost	FirstVolnéVelikost	existing-unreviewed		0
Flags	Příznaky	Příznaky	existing-unreviewed		0
FloatingPointException	Plovoucípointexception	Plovoucípointexception	existing-unreviewed		0
Flush	Flush	Flush	existing-unreviewed		0
FlushTlsTable	FlushtlsTabulka	FlushtlsTabulka	existing-unreviewed		0
Focussable	Focussable	Focussable	existing-unreviewed		0
Free	Volné	Volné	existing-unreviewed		0
Fs	Fs	Fs	existing-unreviewed		0
GB	Gb	Gb	existing-unreviewed		0
GDT_ENTRIES	GdtZáznam	GdtZáznam	existing-unreviewed		0
GOT	Got	Got	existing-unreviewed		0
GPFException	Gpfexception	Gpfexception	existing-unreviewed		0
GatewayIP	Gatewayip	Gatewayip	existing-unreviewed		0
GdtAddressHigh	GdtAdresaVysoká	GdtAdresaVysoká	existing-unreviewed		0
GdtAddressLow	GdtAdresaNízká	GdtAdresaNízká	existing-unreviewed		0
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	existing-unreviewed		0
GdtEntry	GdtZáznam_2	GdtZáznam_2	existing-unreviewed		0
GdtSize	GdtVelikost	GdtVelikost	existing-unreviewed		0
GetAt	Getat	Getat	existing-unreviewed		0
GetBackend	Getbackend	Getbackend	existing-unreviewed		0
GetBaseAddressRegister	GetbaseAdresaregister	GetbaseAdresaregister	existing-unreviewed		0
GetBitmaspSize	GetbitmaspVelikost	GetbitmaspVelikost	existing-unreviewed		0
GetBytesFromPtr	GetBytůzKurzor	GetBytůzKurzor	existing-unreviewed		0
GetCR0	Getcr0	Getcr0	existing-unreviewed		0
GetCR2	Getcr2	Getcr2	existing-unreviewed		0
GetCR3	Getcr3	Getcr3	existing-unreviewed		0
GetCR4	Getcr4	Getcr4	existing-unreviewed		0
GetColorIndex	GetBarvaRejstřík	GetBarvaRejstřík	existing-unreviewed		0
GetDeviceDescriptor	GetZařízenídescriptor	GetZařízenídescriptor	existing-unreviewed		0
GetDriver	Getdriver	Getdriver	existing-unreviewed		0
GetESP0	Getesp0	Getesp0	existing-unreviewed		0
GetEntry	GetZáznam	GetZáznam	existing-unreviewed		0
GetFileSize	GetSouborVelikost	GetSouborVelikost	existing-unreviewed		0
GetFocus	GetZaměřit	GetZaměřit	existing-unreviewed		0
GetFrameBufferSegment	GetRámbuffersegment	GetRámbuffersegment	existing-unreviewed		0
GetFuncPtrFromPtr	GetfuncKurzorzKurzor	GetfuncKurzorzKurzor	existing-unreviewed		0
GetFunctionName	GetFunkceNázev	GetFunkceNázev	existing-unreviewed		0
GetHandler	Gethandler	Gethandler	existing-unreviewed		0
GetIPAddress	GetipAdresa	GetipAdresa	existing-unreviewed		0
GetMACAddress	GetmacAdresa	GetmacAdresa	existing-unreviewed		0
GetMACFromCache	Getmaczcache	Getmaczcache	existing-unreviewed		0
GetNextReadyThread	GetNásledujícíPřipraventhread	GetNásledujícíPřipraventhread	existing-unreviewed		0
GetNodeAt	GetUzelat	GetUzelat	existing-unreviewed		0
GetProvider	Providerget	Providerget	existing-unreviewed		0
GetSS0	Getss0	Getss0	existing-unreviewed		0
GetStr	Getstr	Getstr	existing-unreviewed		0
GetUint32ArrayFromPtr	Getunsignedinteger32PolezKurzor	Getunsignedinteger32PolezKurzor	existing-unreviewed		0
GetUintptrArrayFromPtr	GetunsignedintegerKurzorPolezKurzor	GetunsignedintegerKurzorPolezKurzor	existing-unreviewed		0
GetValue	GetHodnota	GetHodnota	existing-unreviewed		0
GetValueInPageDir	GetHodnotaVstupStránkaadresář	GetHodnotaVstupStránkaadresář	existing-unreviewed		0
Gid	Gid	Gid	existing-unreviewed		0
Gs	Gs	Gs	existing-unreviewed		0
HandleException	Úchytkaexception	Úchytkaexception	existing-unreviewed		0
HandleFatalInterruptFrame	ÚchytkafatalPřerušeníRám	ÚchytkafatalPřerušeníRám	existing-unreviewed		0
HandleInterrupt	ÚchytkaPřerušení	ÚchytkaPřerušení	existing-unreviewed		0
HandleInterrupt1	ÚchytkaPřerušení1	ÚchytkaPřerušení1	existing-unreviewed		0
HandleUserDatagramProtocolMessage	ÚchytkaUživateldatagramprotocolZpráva	ÚchytkaUživateldatagramprotocolZpráva	existing-unreviewed		0
IDT_DESC_PRESENT	IdtdescriptorSoučasný	IdtdescriptorSoučasný	existing-unreviewed		0
IDT_INTERRUPT_GATE	IdtPřerušenígate	IdtPřerušenígate	existing-unreviewed		0
IDriver	IDriver	IDriver	existing-unreviewed		0
IEtherFrameHandler	IEthernetRámhandler	IEthernetRámhandler	existing-unreviewed		0
IInternetProtocolHandler	IInternetprotocolhandler	IInternetprotocolhandler	existing-unreviewed		0
IInterruptHandler	IPřerušeníhandler	IPřerušeníhandler	existing-unreviewed		0
IKeyboardEventHandler	IKlávesniceUdálostihandler	IKlávesniceUdálostihandler	existing-unreviewed		0
IMouseEventHandler	IMyšUdálostihandler	IMyšUdálostihandler	existing-unreviewed		0
IPCIControllerHandler	Ipcicontrollerhandler	Ipcicontrollerhandler	existing-unreviewed		0
IPCache	Ipcache	Ipcache	existing-unreviewed		0
IP_BE	IpSíťbyteorder	IpSíťbyteorder	existing-unreviewed		0
IRawDataHandler	IRawdatahandler	IRawdatahandler	existing-unreviewed		0
ITimerEventHandler	IOdpočetUdálostihandler	IOdpočetUdálostihandler	existing-unreviewed		0
IUserDatagramProtocolHandler	IUživateldatagramprotocolhandler	IUživateldatagramprotocolhandler	existing-unreviewed		0
IUserDatagramProtocolSocket	IUživateldatagramprotocolsocket	IUživateldatagramprotocolsocket	existing-unreviewed		0
IWidget	IWidget	IPrvek_obrazovky	project-proposal	widget	6
Identify	Identify	Identify	existing-unreviewed		0
Increment	Increment	Increment	existing-unreviewed		0
IndexOf	Rejstříkz	Rejstříkz	existing-unreviewed		0
Init	Init	Init	existing-unreviewed		0
InitDriver	Initdriver	Initdriver	existing-unreviewed		0
InitialThreadUserJump	InitialthreadUživateljump	InitialthreadUživateljump	existing-unreviewed		0
Ino	Ino	Ino	existing-unreviewed		0
Install	Instalovat	Instalovat	existing-unreviewed		0
Interrupt	Přerušení	Přerušení	existing-unreviewed		0
InterruptActive	PřerušeníAktivní	PřerušeníAktivní	existing-unreviewed		0
InterruptDeactive	Přerušenídeactive	Přerušenídeactive	existing-unreviewed		0
InterruptManager	Přerušenímanager	Přerušenímanager	existing-unreviewed		0
InterruptNumber	PřerušeníČíslo	PřerušeníČíslo	existing-unreviewed		0
InvalidOpcode	Neplatnéopcode	Neplatnéopcode	existing-unreviewed		0
InvalidTSS	Neplatnétss	Neplatnétss	existing-unreviewed		0
IsKernel	Iskernel	Iskernel	existing-unreviewed		0
IsPresent	IsSoučasný	IsSoučasný	existing-unreviewed		0
IsUserSpace	IsUživatelMezera	IsUživatelMezera	existing-unreviewed		0
KB	Kb	Kb	existing-unreviewed		0
KCS_INDEX	KcsRejstřík	KcsRejstřík	existing-unreviewed		0
KCS_SELECTOR	Kcsselector	Kcsselector	existing-unreviewed		0
KDS_INDEX	KdsRejstřík	KdsRejstřík	existing-unreviewed		0
KDS_SELECTOR	Kdsselector	Kdsselector	existing-unreviewed		0
KERNEL_HEAP_START	KernelheapSpustit	KernelheapSpustit	existing-unreviewed		0
KERNEL_VIRT_ADDR	KernelvirtAdresa	KernelvirtAdresa	existing-unreviewed		0
KGS_INDEX	KgsRejstřík	KgsRejstřík	existing-unreviewed		0
KGS_SELECTOR	Kgsselector	Kgsselector	existing-unreviewed		0
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	Lidt	existing-unreviewed		0
Last	Poslední	Poslední	existing-unreviewed		0
Len	Len	Len	compatibility		0
Limit	Omezení	Omezení	existing-unreviewed		0
Link	Odkaz	Odkaz	existing-unreviewed		0
LinkMap	Odkazmap	Odkazmap	existing-unreviewed		0
LinkedList	LinkedSeznam	LinkedSeznam	existing-unreviewed		0
Listen	Listen	Listen	existing-unreviewed		0
LoadElf	Zátěželf	Zátěželf	existing-unreviewed		0
MAC	Mac	Mac	existing-unreviewed		0
MAC0	Mac0	Mac0	existing-unreviewed		0
MAC1	Mac1	Mac1	existing-unreviewed		0
MAC2	Mac2	Mac2	existing-unreviewed		0
MAC3	Mac3	Mac3	existing-unreviewed		0
MAC4	Mac4	Mac4	existing-unreviewed		0
MAC5	Mac5	Mac5	existing-unreviewed		0
MACAddress0Port	MacAdresa0port	MacAdresa0port	existing-unreviewed		0
MACAddress2Port	MacAdresa2port	MacAdresa2port	existing-unreviewed		0
MACAddress4Port	MacAdresa4port	MacAdresa4port	existing-unreviewed		0
MACCache	Maccache	Maccache	existing-unreviewed		0
MAX_QUEUE_SIZE	MaxqueueVelikost	MaxqueueVelikost	existing-unreviewed		0
MB	Mb	Mb	existing-unreviewed		0
MBR	Mbr	Mbr	existing-unreviewed		0
MHex출력	MHexadecimalTisknout	MHexadecimalTisknout	existing-unreviewed		0
MHex출력XY	MHexadecimalTisknoutxy	MHexadecimalTisknoutxy	existing-unreviewed		0
MUint16출력	MUnsignedinteger16Tisknout	MUnsignedinteger16Tisknout	existing-unreviewed		0
MUint16출력XY	MUnsignedinteger16Tisknoutxy	MUnsignedinteger16Tisknoutxy	existing-unreviewed		0
MUint32출력	MUnsignedinteger32Tisknout	MUnsignedinteger32Tisknout	existing-unreviewed		0
MUint32출력XY	MUnsignedinteger32Tisknoutxy	MUnsignedinteger32Tisknoutxy	existing-unreviewed		0
MUint64출력	MUnsignedinteger64Tisknout	MUnsignedinteger64Tisknout	existing-unreviewed		0
MUint64출력XY	MUnsignedinteger64Tisknoutxy	MUnsignedinteger64Tisknoutxy	existing-unreviewed		0
Machine	Machine	Machine	existing-unreviewed		0
MachineCheck	Machinecheck	Machinecheck	existing-unreviewed		0
MakeRangePrivateWritable	MakeRozsahPrivátníwritable	MakeRozsahPrivátníwritable	existing-unreviewed		0
Malloc	Malloc	Přidělit_paměť	project-proposal	allocate_memory	32
MemCmp	Memcmp	Memcmp	existing-unreviewed		0
MemCpy	MemKopírovat	MemKopírovat	existing-unreviewed		0
MemMove	MemPřesunout	MemPřesunout	existing-unreviewed		0
MemSet	MemNastavit	MemNastavit	existing-unreviewed		0
MemoryOper	Paměťoper	Paměťoper	existing-unreviewed		0
Mode	MÓD	MÓD	existing-unreviewed		0
ModelToScreen	ModeldoObrazovka	Nastavit_místní_souřadnice	project-proposal	set_coordinates	5
Mtime	Mtime	Mtime	existing-unreviewed		0
MtimeNsec	Mtimensec	Mtimensec	existing-unreviewed		0
MyHandleInterrupt	MyÚchytkaPřerušení	MyÚchytkaPřerušení	existing-unreviewed		0
MyTest	MyOtestovat	MyOtestovat	existing-unreviewed		0
M긴급로그Hex8	MEmergencyProtokolhexadecimal8	MEmergencyProtokolhexadecimal8	existing-unreviewed		0
M긴급로그Uint32	MEmergencyProtokolunsignedinteger32	MEmergencyProtokolunsignedinteger32	existing-unreviewed		0
M긴급로그문자열	MEmergencyProtokolřetězec	MEmergencyProtokolřetězec	existing-unreviewed		0
M직렬로그초기화	MSériovýProtokolinit	MSériovýProtokolinit	existing-unreviewed		0
M출력	MTisknout	MTisknout	existing-unreviewed		0
M출력BytesXY	MTisknoutBytůxy	MTisknoutBytůxy	existing-unreviewed		0
M출력Hex	MTisknouthexadecimal	MTisknouthexadecimal	existing-unreviewed		0
M출력Uint16	MTisknoutunsignedinteger16	MTisknoutunsignedinteger16	existing-unreviewed		0
M출력Uint32	MTisknoutunsignedinteger32	MTisknoutunsignedinteger32	existing-unreviewed		0
M출력XY	MTisknoutxy	MTisknoutxy	existing-unreviewed		0
M테스트	M테스트	M테스트	existing-unreviewed		0
NMI	Nmi	Nmi	existing-unreviewed		0
New	Nový	Nový	existing-unreviewed		0
NewInterruptHandler	NovýPřerušeníhandler	NovýPřerušeníhandler	existing-unreviewed		0
Next	Následující	Následující	existing-unreviewed		0
Nlink	Nlink	Nlink	existing-unreviewed		0
Node	Uzel	TUzel_seznamu	project-proposal	list_node	16
Nodename	Nodename	Nodename	existing-unreviewed		0
OnEtherFrameReceived	EthernetRámreceivewhen	EthernetRámreceivewhen	existing-unreviewed		0
OnGetDriver	Zapnutogetdriver	Zapnutogetdriver	existing-unreviewed		0
OnInternetProtocolReceived	Internetprotocolreceivewhen	Internetprotocolreceivewhen	existing-unreviewed		0
OnKeyDown	ZapnutoKlíčDolů	ZapnutoKlíčDolů	existing-unreviewed		0
OnKeyUp	ZapnutoKlíčNahoru	ZapnutoKlíčNahoru	existing-unreviewed		0
OnMouseDown	ZapnutoMyšDolů	ZapnutoMyšDolů	existing-unreviewed		0
OnMouseMove	ZapnutoMyšPřesunout	ZapnutoMyšPřesunout	existing-unreviewed		0
OnMouseUp	ZapnutoMyšNahoru	ZapnutoMyšNahoru	existing-unreviewed		0
OnRawDataReceived	Zapnutorawdatareceive	Zapnutorawdatareceive	existing-unreviewed		0
OnTick	Zapnutotick	Zapnutotick	existing-unreviewed		0
Overflow	Overflow	Overflow	existing-unreviewed		0
P1LinkMap	PHodnota1Odkazmap	PHodnota1Odkazmap	existing-unreviewed		0
P2LinkMap	PHodnota2Odkazmap	PHodnota2Odkazmap	existing-unreviewed		0
P3LinkMap	PHodnota3Odkazmap	PHodnota3Odkazmap	existing-unreviewed		0
PAGE_COW	Stránkacow	Stránkacow	existing-unreviewed		0
PAGE_FRAME	StránkaRám	StránkaRám	existing-unreviewed		0
PAGE_PRESENT	StránkaSoučasný	StránkaSoučasný	existing-unreviewed		0
PAGE_USER	StránkaUživatel	StránkaUživatel	existing-unreviewed		0
PAGE_WRITABLE	Stránkawritable	Stránkawritable	existing-unreviewed		0
PAUSE_LOOP	Uspatloop	Uspatloop	existing-unreviewed		0
PICMasterCommandPort	PrimarypicPříkazioport	PrimarypicPříkazioport	existing-unreviewed		0
PICMasterDataPort	Primarypicdataioport	Primarypicdataioport	existing-unreviewed		0
PICSlaveCommandPort	SecondarypicPříkazioport	SecondarypicPříkazioport	existing-unreviewed		0
PICSlaveDataPort	Secondarypicdataioport	Secondarypicdataioport	existing-unreviewed		0
PRESENT	Současný	Současný	existing-unreviewed		0
PRIV_KERNEL	Privkernel	Privkernel	existing-unreviewed		0
PRIV_USER	PrivUživatel	PrivUživatel	existing-unreviewed		0
PROC_USER_HEAP_SIZE	ProcUživatelheapVelikost	ProcUživatelheapVelikost	existing-unreviewed		0
PageDirEntry	StránkaadresářZáznam	StránkaadresářZáznam	existing-unreviewed		0
PageDirectoryEntry	StránkaadresářZáznam_2	StránkaadresářZáznam_2	existing-unreviewed		0
PageFault	Stránkafault	Stránkafault	existing-unreviewed		0
PageFaultException	Stránkafaultexception	Stránkafaultexception	existing-unreviewed		0
PageRoundDown	StránkaZaokrouhlitDolů	StránkaZaokrouhlitDolů	existing-unreviewed		0
PageRoundUp	StránkaZaokrouhlitNahoru	StránkaZaokrouhlitNahoru	existing-unreviewed		0
PageTableEntry	StránkaTabulkaZáznam	StránkaTabulkaZáznam	existing-unreviewed		0
Paging	Paging	Paging	existing-unreviewed		0
ParentPid	Rodičpid	Rodičpid	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	Partitionid	Partitionid	existing-unreviewed		0
PhyMemTest	PhymemOtestovat	PhymemOtestovat	existing-unreviewed		0
PhysicalMemoryManager	PhysicalPaměťmanager	PhysicalPaměťmanager	existing-unreviewed		0
Pid	Pid	Pid	existing-unreviewed		0
Port	Port	Port	existing-unreviewed		0
PortBase	Portbase	Portbase	existing-unreviewed		0
PortInByte	PortVstupbyte	PortVstupbyte	existing-unreviewed		0
PortInDword	PortVstupdword	PortVstupdword	existing-unreviewed		0
PortInWord	PortVstupslovo	PortVstupslovo	existing-unreviewed		0
PortOutByte	PortVýstupbyte	PortVýstupbyte	existing-unreviewed		0
PortOutDword	PortVýstupdword	PortVýstupdword	existing-unreviewed		0
PortOutWord	PortVýstupslovo	PortVýstupslovo	existing-unreviewed		0
PortReadByte	PortČteníbyte	PortČteníbyte	existing-unreviewed		0
PortReadDword	PortČtenídword	PortČtenídword	existing-unreviewed		0
PortReadWord	PortČteníslovo	PortČteníslovo	existing-unreviewed		0
PortWriteByte	PortZápisbyte	PortZápisbyte	existing-unreviewed		0
PortWriteDword	PortZápisdword	PortZápisdword	existing-unreviewed		0
PortWriteWord	PortZápisslovo	PortZápisslovo	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	Primarypartition	Primarypartition	existing-unreviewed		0
Print	Tisknout	Tisknout	existing-unreviewed		0
PrintBytes	TisknoutBytů	TisknoutBytů	existing-unreviewed		0
PrintStr	Tisknoutstr	Tisknoutstr	existing-unreviewed		0
PrintTLS	Tisknouttls	Tisknouttls	existing-unreviewed		0
PrintTest	TisknoutOtestovat	TisknoutOtestovat	existing-unreviewed		0
Process	Proces	Proces	existing-unreviewed		0
ProcessHelper	Proceshelper	Proceshelper	existing-unreviewed		0
ProcessPendingKeyboardEvents	ProcespendingKlávesniceUdálosti	ProcespendingKlávesniceUdálosti	existing-unreviewed		0
ProcessPendingMouseEvents	ProcespendingMyšUdálosti	ProcespendingMyšUdálosti	existing-unreviewed		0
PushAt	Pushat	Vložit_na_pozici	project-proposal	insert_at	1
PushBack	PushZpět	Přidat_na_konec_seznamu	project-proposal	append	12
PushFront	PushPřední	Přidat_na_začátek_seznamu	project-proposal	prepend	5
PutPixel	Putpixel	Putpixel	existing-unreviewed		0
PutPixelRGB	Putpixelrgb	Putpixelrgb	existing-unreviewed		0
QUEUE_START_ADDR	QueueSpustitAdresa	QueueSpustitAdresa	existing-unreviewed		0
Rdev	Rdev	Rdev	existing-unreviewed		0
Read	Čtení	Čtení	existing-unreviewed		0
Read28	Čtení28	Čtení28	existing-unreviewed		0
ReadFile	ČteníSoubor	Číst_soubor	project-proposal	file_read	7
ReadPartitions	Čtenípartition	Čtenípartition	existing-unreviewed		0
Ready	Připraven	Připraven	existing-unreviewed		0
Receive	Receive	Receive	existing-unreviewed		0
Ref	Reference	Reference	existing-unreviewed		0
Release	Release	Release	existing-unreviewed		0
ReloadCR3	Znovunačístcr3	Znovunačístcr3	existing-unreviewed		0
Remove	Odstranit	Odstranit	existing-unreviewed		0
RemoveAt	Odstranitat	Odstranitat	existing-unreviewed		0
RemoveThread	Odstranitthread	Odstranitthread	existing-unreviewed		0
RemoveThreadAt	Odstranitthreadat	Odstranitthreadat	existing-unreviewed		0
RequestMacAddress	RequestmacAdresa	RequestmacAdresa	existing-unreviewed		0
Reset	Inicializovat	Inicializovat	existing-unreviewed		0
Resolve	Resolve	Resolve	existing-unreviewed		0
ResolveCopyOnWriteFault	ResolveKopírovatZapnutoZápisfault	ResolveKopírovatZapnutoZápisfault	existing-unreviewed		0
