english	localized	language
multitasking	multitasking	my
my	my	my
myfunction	myfunction	my
m긴급로그	m긴급로그	my
m긴급로그문자열	m긴급로그문자열	my
m직렬로그초기화	m직렬로그초기화	my
m출력	m출력	my
m테스트	m테스트	my
n	n	my
name	name	my
namesz	namesz	my
net	net	my
network	network	my
new	new	my
next	next	my
nibble	nibble	my
nlink	nlink	my
nmi	nmi	my
node	node	my
nodename	nodename	my
noexec	noexec	my
none	none	my
normal	normal	my
norw	norw	my
not	not	my
note	note	my
nsec	nsec	my
num	num	my
number	number	my
o	o	my
of	of	my
offset	offset	my
ok	ok	my
old	old	my
on	on	my
only	only	my
opcode	opcode	my
open	open	my
oper	oper	my
operation	operation	my
options	options	my
order	order	my
org	org	my
other	other	my
out	out	my
output	output	my
overflow	overflow	my
p	p	my
packet	packet	my
packets	packets	my
paddr	paddr	my
page	page	my
pages	pages	my
paging	paging	my
param	param	my
parameter	parameter	my
params	params	my
parent	parent	my
parse	parse	my
part	part	my
partition	partition	my
partitions	partitions	my
path	path	my
pause	pause	my
payload	payload	my
pci	pci	my
pde	pde	my
pdelen	pdelen	my
peer	peer	my
pending	pending	my
per	per	my
peripheral	peripheral	my
phentsize	phentsize	my
phnum	phnum	my
phoff	phoff	my
phy	phy	my
phyaddr	phyaddr	my
phymem	phymem	my
phys	phys	my
physical	physical	my
pic	pic	my
pid	pid	my
pit	pit	my
pixel	pixel	my
point	point	my
pointer	pointer	my
pointers	pointers	my
poll	poll	my
port	port	my
portnumber	portnumber	my
pos	pos	my
position	position	my
posix	posix	my
prefetch	prefetch	my
prefetchable	prefetchable	my
present	present	my
prev	prev	my
primary	primary	my
print	print	my
printf	printf	my
println	println	my
printreg	printreg	my
priv	priv	my
private	private	my
privilege	privilege	my
proc	proc	my
process	process	my
processes	processes	my
processing	processing	my
program	program	my
programmable	programmable	my
protocol	protocol	my
provided	provided	my
provider	provider	my
ps	ps	my
pt	pt	my
pte	pte	my
ptr	ptr	my
push	push	my
put	put	my
pv	pv	my
queue	queue	my
r	r	my
range	range	my
raw	raw	my
rdev	rdev	my
read	hpatt	my
ready	ready	my
receive	receive	my
received	received	my
receiver	receiver	my
receviced	receviced	my
record	record	my
rectangle	rectangle	my
recv	recv	my
ref	ref	my
refs	refs	my
reg	reg	my
region	region	my
register	register	my
registeroffset	registeroffset	my
registers	registers	my
regs	regs	my
regtype	regtype	my
rel	rel	my
rela	rela	my
release	release	my
released	released	my
reload	reload	my
relocation	relocation	my
remaining	remaining	my
remote	remote	my
remove	remove	my
reply	reply	my
request	request	my
requested	requested	my
reserved	reserved	my
reset	reset	my
resolve	resolve	my
restore	restore	my
result	result	my
ret	ret	my
revision	revision	my
rgb	rgb	my
right	right	my
root	root	my
round	round	my
route	route	my
rs	rs	my
rt	rt	my
run	run	my
runnable	runnable	my
rx	rx	my
s	s	my
saved	saved	my
sc	sc	my
scan	scan	my
scancode	scancode	my
sche	sche	my
schedule	schedule	my
scheduler	scheduler	my
screen	screen	my
secondary	secondary	my
sect	sect	my
section	section	my
sector	sector	my
sectors	sectors	my
seek	seek	my
seg	seg	my
segment	segment	my
segments	segments	my
select	select	my
selector	selector	my
self	self	my
send	send	my
sequencer	sequencer	my
serial	serial	my
set	set	my
setup	setup	my
sh	sh	my
shared	shared	my
shentsize	shentsize	my
shift	shift	my
shndx	shndx	my
shnum	shnum	my
shoff	shoff	my
shstrndx	shstrndx	my
signature	signature	my
simd	simd	my
size	size	my
sl	sl	my
slave	slave	my
sock	sock	my
socket	socket	my
socketcall	socketcall	my
sockets	sockets	my
soft	soft	my
software	software	my
source	source	my
space	space	my
spawn	spawn	my
src	src	my
srcptr	srcptr	my
ss	ss	my
st	st	my
stack	stack	my
stackbottom	stackbottom	my
stacktop	stacktop	my
start	start	my
started	started	my
starting	starting	my
stat	stat	my
state	state	my
status	status	my
stderr	stderr	my
stdin	stdin	my
stdout	stdout	my
stop	stop	my
stopped	stopped	my
str	str	my
string	string	my
strtab	strtab	my
subclass	subclass	my
subnet	subnet	my
support	support	my
swap	swap	my
switch	switch	my
sym	sym	my
sync	sync	my
sys	sys	my
syscall	syscall	my
sysname	sysname	my
system	system	my
systemcall	systemcall	my
t	t	my
table	table	my
tag	tag	my
tail	tail	my
tamd	tamd	my
tarp	tarp	my
task	task	my
tasking	tasking	my
tasks	tasks	my
tcow	tcow	my
tcpu	tcpu	my
technology	technology	my
temp	temp	my
temporary	temporary	my
tenth	tenth	my
terminated	terminated	my
test	test	my
text	text	my
thr	thr	my
thread	thread	my
threads	threads	my
tick	tick	my
ticmp	ticmp	my
time	time	my
timer	timer	my
tip	tip	my
tls	tls	my
tmp	tmp	my
tmsdos	tmsdos	my
to	to	my
top	top	my
tos	tos	my
total	total	my
track	track	my
trap	trap	my
truncate	truncate	my
tss	tss	my
type	type	my
t공용서술자테이블	t공용서술자테이블	my
t작업관리자	t작업관리자	my
t조각설명자	t조각설명자	my
t콘솔	t콘솔	my
t함수	t함수	my
udesc	udesc	my
udp	udp	my
udp콘솔	udp콘솔	my
uid	uid	my
uint	uint	my
uintptr	uintptr	my
uname	uname	my
unhandle	unhandle	my
unhandled	unhandled	my
unit	unit	my
unset	unset	my
unused	unused	my
up	up	my
update	update	my
usable	usable	my
use	use	my
used	used	my
user	user	my
userhandler	userhandler	my
usermode	usermode	my
userproc	userproc	my
util	util	my
util콘솔	util콘솔	my
uts	uts	my
utsname	utsname	my
v	v	my
vaddr	vaddr	my
val	val	my
value	value	my
values	values	my
vector	vector	my
vendor	vendor	my
ver	ver	my
version	version	my
vfs	vfs	my
vga	vga	my
video	video	my
virt	virt	my
virtlen	virtlen	my
virtmem	virtmem	my
virtual	virtual	my
volume	volume	my
w	w	my
wait	wait	my
waitpid	waitpid	my
wdata	wdata	my
when	when	my
whence	whence	my
widget	widget	my
width	width	my
word	word	my
writable	writable	my
write	yay	my
writer	writer	my
x	x	my
xy	xy	my
y	y	my
zero	zero	my
값	값	my
공용서술자테이블	공용서술자테이블	my
기준	기준	my
기준주소	기준주소	my
낮은	낮은	my
넷카드콘솔	넷카드콘솔	my
높은	높은	my
단말기	단말기	my
마우스콘솔	마우스콘솔	my
매개값	매개값	my
매우높은	매우높은	my
멈추기	멈추기	my
목적	목적	my
유형	유형	my
이더넷콘솔	이더넷콘솔	my
인터럽트무시하기	인터럽트무시하기	my
인터럽트예외처리기	인터럽트예외처리기	my
인터럽트요청처리	인터럽트요청처리	my
인터럽트처리기	인터럽트처리기	my
임시	임시	my
자료	자료	my
자신	자신	my
작업관리자	작업관리자	my
작업콘솔	작업콘솔	my
조각설명자	조각설명자	my
출력	출력	my
콘솔	콘솔	my
크기	크기	my
키보드콘솔	키보드콘솔	my
표시들	표시들	my
한도	한도	my
