english	localized	language
stderr	stderr	so
stdin	stdin	so
stdout	stdout	so
stop	stop	so
stopped	stopped	so
str	str	so
string	string	so
strtab	strtab	so
subclass	subclass	so
subnet	subnet	so
support	support	so
swap	swap	so
switch	switch	so
sym	sym	so
sync	sync	so
sys	sys	so
syscall	syscall	so
sysname	sysname	so
system	system	so
systemcall	systemcall	so
t	t	so
table	table	so
tag	tag	so
tail	tail	so
tamd	tamd	so
tarp	tarp	so
task	task	so
tasking	tasking	so
tasks	tasks	so
tcow	tcow	so
tcpu	tcpu	so
technology	technology	so
temp	temp	so
temporary	temporary	so
tenth	tenth	so
terminated	terminated	so
test	test	so
text	text	so
thr	thr	so
thread	thread	so
threads	threads	so
tick	tick	so
ticmp	ticmp	so
time	time	so
timer	timer	so
tip	tip	so
tls	tls	so
tmp	tmp	so
tmsdos	tmsdos	so
to	to	so
top	top	so
tos	tos	so
total	total	so
track	track	so
trap	trap	so
truncate	truncate	so
tss	tss	so
type	type	so
t공용서술자테이블	t공용서술자테이블	so
t작업관리자	t작업관리자	so
t조각설명자	t조각설명자	so
t콘솔	t콘솔	so
t함수	t함수	so
udesc	udesc	so
udp	udp	so
udp콘솔	udp콘솔	so
uid	uid	so
uint	uint	so
uintptr	uintptr	so
uname	uname	so
unhandle	unhandle	so
unhandled	unhandled	so
unit	unit	so
unset	unset	so
unused	unused	so
up	up	so
update	update	so
usable	usable	so
use	use	so
used	used	so
user	user	so
userhandler	userhandler	so
usermode	usermode	so
userproc	userproc	so
util	util	so
util콘솔	util콘솔	so
uts	uts	so
utsname	utsname	so
v	v	so
vaddr	vaddr	so
val	val	so
value	value	so
values	values	so
vector	vector	so
vendor	vendor	so
ver	ver	so
version	version	so
vfs	vfs	so
vga	vga	so
video	video	so
virt	virt	so
virtlen	virtlen	so
virtmem	virtmem	so
virtual	virtual	so
volume	volume	so
w	w	so
wait	wait	so
waitpid	waitpid	so
wdata	wdata	so
when	when	so
whence	whence	so
widget	widget	so
width	width	so
word	word	so
writable	writable	so
write	qor	so
writer	writer	so
x	x	so
xy	xy	so
y	y	so
zero	zero	so
값	값	so
공용서술자테이블	공용서술자테이블	so
기준	기준	so
기준주소	기준주소	so
낮은	낮은	so
넷카드콘솔	넷카드콘솔	so
높은	높은	so
단말기	단말기	so
마우스콘솔	마우스콘솔	so
매개값	매개값	so
매우높은	매우높은	so
멈추기	멈추기	so
목적	목적	so
유형	유형	so
이더넷콘솔	이더넷콘솔	so
인터럽트무시하기	인터럽트무시하기	so
인터럽트예외처리기	인터럽트예외처리기	so
인터럽트요청처리	인터럽트요청처리	so
인터럽트처리기	인터럽트처리기	so
임시	임시	so
자료	자료	so
자신	자신	so
작업관리자	작업관리자	so
작업콘솔	작업콘솔	so
조각설명자	조각설명자	so
출력	출력	so
콘솔	콘솔	so
크기	크기	so
키보드콘솔	키보드콘솔	so
표시들	표시들	so
한도	한도	so
