english	localized	source	evidence_count
hex	16진수	gettext	1
hex출력	hex출력	fallback-English	0
hi	hi	fallback-English	0
hidden	숨김	gettext	1
high	높음	gettext	6
hop	hop	fallback-English	0
i	i	fallback-English	0
icmp	icmp	fallback-English	0
icmp콘솔	icmp콘솔	fallback-English	0
id	id	fallback-English	0
ident	ident	fallback-English	0
identify	identify	fallback-English	0
idt	idt	fallback-English	0
idx	idx	fallback-English	0
ifchr	ifchr	fallback-English	0
ifdir	ifdir	fallback-English	0
ifmt	ifmt	fallback-English	0
ifreg	ifreg	fallback-English	0
ifsock	ifsock	fallback-English	0
in	입력	gettext	2
increment	increment	fallback-English	0
index	차례	gettext	1
inet	inet	fallback-English	0
info	정보	gettext	2
init	init	fallback-English	0
initial	initial	fallback-English	0
initialization	initialization	fallback-English	0
initialize	initialize	fallback-English	0
ino	ino	fallback-English	0
inode	아이노드	gettext	5
input	입력	gettext	9
install	설치	gettext	12
int	정수	gettext	5
interconnect	interconnect	fallback-English	0
interface	인터페이스	gettext	12
internet	인터넷	gettext	4
internetprotocol	internetprotocol	fallback-English	0
interrupt	인터럽트	gettext	1
interrupts	interrupts	fallback-English	0
invalid	잘못됨	gettext	1
io	입출력	gettext	5
iomap	iomap	fallback-English	0
ip	ip	fallback-English	0
ipci	ipci	fallback-English	0
ipmessage	ipmessage	fallback-English	0
ipv	ipv	fallback-English	0
ip콘솔	ip콘솔	fallback-English	0
iret	iret	fallback-English	0
is	is	fallback-English	0
ist	ist	fallback-English	0
j	j	fallback-English	0
jmp	jmp	fallback-English	0
jump	jump	fallback-English	0
k	k	fallback-English	0
kb	kb	fallback-English	0
kcs	kcs	fallback-English	0
kds	kds	fallback-English	0
kernel	kernel	fallback-English	0
key	키	gettext	1
keyboard	키보드	gettext	15
kgs	kgs	fallback-English	0
kind	종류	gettext	5
k핵심	k핵심	fallback-English	0
l	l	fallback-English	0
label	레이블	gettext	31
last	종가	gettext	1
lba	lba	fallback-English	0
ldt	ldt	fallback-English	0
left	왼쪽	gettext	26
len	len	fallback-English	0
length	길이	gettext	5
lengths	lengths	fallback-English	0
level	level	fallback-English	0
lib	lib	fallback-English	0
lidt	lidt	fallback-English	0
lidtaddr	lidtaddr	fallback-English	0
limit	제한	gettext	1
line	줄	gettext	26
link	링크	gettext	11
linked	linked	fallback-English	0
linker	linker	fallback-English	0
list	목록	gettext	10
listen	listen	fallback-English	0
listening	listening	fallback-English	0
live	live	fallback-English	0
load	사용량	gettext	4
loader	loader	fallback-English	0
local	로컬	gettext	7
log	로그	gettext	1
logical	logical	fallback-English	0
loop	loop	fallback-English	0
low	낮음	gettext	12
lseek	lseek	fallback-English	0
lstat	lstat	fallback-English	0
m	분	gettext	1
mac	mac	fallback-English	0
machine	machine	fallback-English	0
magicnumber	magicnumber	fallback-English	0
main	주요	curated-seed	1
make	make	fallback-English	0
malloc	malloc	fallback-English	0
manager	manager	fallback-English	0
map	map	fallback-English	0
mask	마스크	gettext	5
master	마스터	gettext	1
matches	matches	fallback-English	0
max	최대	gettext	3
maximum	최대	gettext	2
mb	mb	fallback-English	0
mbr	mbr	fallback-English	0
media	미디어	gettext	5
mem	mem	fallback-English	0
memory	메모리	gettext	15
memorymananger	memorymananger	fallback-English	0
memorytest	memorytest	fallback-English	0
memsz	memsz	fallback-English	0
mesg	mesg	fallback-English	0
message	메시지	gettext	17
mics	mics	fallback-English	0
mid	mid	fallback-English	0
minimum	최소	gettext	1
mode	모드	gettext	7
model	모델	gettext	3
mouse	마우스	gettext	14
mousemove	mousemove	fallback-English	0
move	옮기기	gettext	11
msdospart	msdospart	fallback-English	0
msg	msg	fallback-English	0
mtime	mtime	fallback-English	0
multi	multi	fallback-English	0
multiboot	multiboot	fallback-English	0
multitasking	multitasking	fallback-English	0
my	my	fallback-English	0
myfunction	myfunction	fallback-English	0
m긴급로그	m긴급로그	fallback-English	0
m긴급로그문자열	m긴급로그문자열	fallback-English	0
m직렬로그초기화	m직렬로그초기화	fallback-English	0
m출력	m출력	fallback-English	0
m테스트	m테스트	fallback-English	0
n	북	gettext	1
name	이름	gettext	65
namesz	namesz	fallback-English	0
net	net	fallback-English	0
network	네트워크	gettext	42
new	새로만들기	gettext	17
next	다음	gettext	24
nibble	nibble	fallback-English	0
nlink	nlink	fallback-English	0
nmi	nmi	fallback-English	0
node	노드	gettext	1
nodename	nodename	fallback-English	0
noexec	noexec	fallback-English	0
none	없음	gettext	79
normal	보통	gettext	19
norw	norw	fallback-English	0
not	not	fallback-English	0
note	알림	gettext	5
nsec	nsec	fallback-English	0
num	num	fallback-English	0
number	숫자	gettext	5
o	o	fallback-English	0
of	of	fallback-English	0
offset	offset	fallback-English	0
ok	확인	gettext	9
old	old	fallback-English	0
on	켜기	gettext	7
only	only	fallback-English	0
opcode	opcode	fallback-English	0
open	열기	gettext	55
oper	oper	fallback-English	0
operation	operation	fallback-English	0
options	옵션	gettext	23
order	order	fallback-English	0
org	org	fallback-English	0
other	기타	gettext	18
out	출력	gettext	2
output	출력	gettext	7
overflow	overflow	fallback-English	0
p	기압	gettext	1
packet	packet	fallback-English	0
packets	패킷	gettext	1
paddr	paddr	fallback-English	0
page	페이지	gettext	3
pages	pages	fallback-English	0
paging	paging	fallback-English	0
param	param	fallback-English	0
parameter	parameter	fallback-English	0
params	인자	gettext	5
parent	parent	fallback-English	0
parse	parse	fallback-English	0
part	part	fallback-English	0
partition	partition	fallback-English	0
partitions	partitions	fallback-English	0
path	경로	gettext	4
pause	일시정지	gettext	16
payload	payload	fallback-English	0
pci	pci	fallback-English	0
pde	pde	fallback-English	0
pdelen	pdelen	fallback-English	0
peer	peer	fallback-English	0
pending	pending	fallback-English	0
per	per	fallback-English	0
peripheral	peripheral	fallback-English	0
phentsize	phentsize	fallback-English	0
phnum	phnum	fallback-English	0
phoff	phoff	fallback-English	0
phy	phy	fallback-English	0
phyaddr	phyaddr	fallback-English	0
phymem	phymem	fallback-English	0
phys	phys	fallback-English	0
physical	physical	fallback-English	0
pic	pic	fallback-English	0
pid	pid	fallback-English	0
pit	pit	fallback-English	0
pixel	pixel	fallback-English	0
point	point	fallback-English	0
pointer	포인터	gettext	1
pointers	pointers	fallback-English	0
poll	poll	fallback-English	0
port	포트	gettext	11
portnumber	portnumber	fallback-English	0
pos	위치	gettext	1
position	위치	gettext	12
posix	posix	fallback-English	0
prefetch	prefetch	fallback-English	0
prefetchable	prefetchable	fallback-English	0
present	현재	gettext	1
prev	prev	fallback-English	0
primary	primary	fallback-English	0
print	인쇄	gettext	10
printf	printf	fallback-English	0
println	println	fallback-English	0
printreg	printreg	fallback-English	0
priv	priv	fallback-English	0
private	비공개	gettext	5
privilege	privilege	fallback-English	0
proc	proc	fallback-English	0
process	프로세스	gettext	5
processes	프로세스	gettext	5
processing	processing	fallback-English	0
program	프로그램	gettext	12
programmable	programmable	fallback-English	0
protocol	protocol	fallback-English	0
provided	provided	fallback-English	0
provider	provider	fallback-English	0
ps	ps	fallback-English	0
pt	pt	fallback-English	0
pte	pte	fallback-English	0
ptr	ptr	fallback-English	0
push	push	fallback-English	0
put	put	fallback-English	0
pv	pv	fallback-English	0
queue	queue	fallback-English	0
r	강수량	gettext	1
range	범위	gettext	5
raw	raw	fallback-English	0
rdev	rdev	fallback-English	0
read	읽기	gettext	17
ready	준비	gettext	3
receive	receive	fallback-English	0
received	받음	gettext	1
receiver	receiver	fallback-English	0
receviced	receviced	fallback-English	0
record	녹음	gettext	1
rectangle	사각형	gettext	1
recv	recv	fallback-English	0
ref	ref	fallback-English	0
refs	refs	fallback-English	0
reg	reg	fallback-English	0
region	region	fallback-English	0
register	register	fallback-English	0
registeroffset	registeroffset	fallback-English	0
registers	registers	fallback-English	0
regs	regs	fallback-English	0
regtype	regtype	fallback-English	0
rel	rel	fallback-English	0
rela	rela	fallback-English	0
release	release	fallback-English	0
released	released	fallback-English	0
reload	다시읽기	gettext	25
relocation	relocation	fallback-English	0
remaining	remaining	fallback-English	0
remote	원격	gettext	15
remove	삭제	gettext	16
reply	reply	fallback-English	0
request	request	fallback-English	0
requested	requested	fallback-English	0
reserved	예약됨	gettext	5
reset	초기화	gettext	22
resolve	resolve	fallback-English	0
restore	복구	gettext	5
result	결과	gettext	5
ret	ret	fallback-English	0
revision	revision	fallback-English	0
rgb	rgb	fallback-English	0
right	오른쪽	gettext	31
root	루트	gettext	5
round	반올림	gettext	1
route	route	fallback-English	0
rs	rs	fallback-English	0
rt	rt	fallback-English	0
run	실행	gettext	23
runnable	runnable	fallback-English	0
rx	rx	fallback-English	0
s	초	gettext	3
saved	저장됨	gettext	5
sc	sc	fallback-English	0
scan	검사	gettext	2
scancode	scancode	fallback-English	0
sche	sche	fallback-English	0
schedule	schedule	fallback-English	0
scheduler	scheduler	fallback-English	0
screen	화면	gettext	1
secondary	secondary	fallback-English	0
sect	sect	fallback-English	0
section	section	fallback-English	0
sector	sector	fallback-English	0
sectors	sectors	fallback-English	0
seek	seek	fallback-English	0
seg	seg	fallback-English	0
segment	segment	fallback-English	0
segments	조각	gettext	1
select	선택	gettext	6
selector	selector	fallback-English	0
self	self	fallback-English	0
send	보내기	gettext	1
sequencer	sequencer	fallback-English	0
serial	직렬	gettext	5
set	집합	gettext	5
setup	setup	fallback-English	0
sh	sh	fallback-English	0
shared	shared	fallback-English	0
shentsize	shentsize	fallback-English	0
shift	shift	fallback-English	0
shndx	shndx	fallback-English	0
shnum	shnum	fallback-English	0
shoff	shoff	fallback-English	0
shstrndx	shstrndx	fallback-English	0
signature	signature	fallback-English	0
simd	simd	fallback-English	0
size	크기	gettext	44
sl	sl	fallback-English	0
slave	slave	fallback-English	0
sock	sock	fallback-English	0
socket	소켓	gettext	1
socketcall	socketcall	fallback-English	0
sockets	sockets	fallback-English	0
soft	soft	fallback-English	0
software	소프트웨어	gettext	5
source	원본	gettext	15
space	공백	gettext	5
spawn	spawn	fallback-English	0
src	src	fallback-English	0
srcptr	srcptr	fallback-English	0
ss	ss	fallback-English	0
st	st	fallback-English	0
stack	stack	fallback-English	0
stackbottom	stackbottom	fallback-English	0
stacktop	stacktop	fallback-English	0
start	시작	gettext	17
started	시작됨	gettext	5
starting	starting	fallback-English	0
stat	stat	fallback-English	0
state	상태	gettext	4
status	상태	gettext	19
stderr	stderr	fallback-English	0
stdin	stdin	fallback-English	0
stdout	stdout	fallback-English	0
stop	정지	gettext	18
stopped	중지	gettext	5
str	str	fallback-English	0
string	문자열	gettext	11
strtab	strtab	fallback-English	0
subclass	subclass	fallback-English	0
subnet	subnet	fallback-English	0
support	지원	gettext	1
swap	스왑	gettext	5
switch	switch	fallback-English	0
sym	sym	fallback-English	0
sync	sync	fallback-English	0
sys	sys	fallback-English	0
syscall	syscall	fallback-English	0
sysname	sysname	fallback-English	0
system	시스템	gettext	28
systemcall	systemcall	fallback-English	0
t	기온	gettext	1
table	테이블	gettext	5
tag	태그	gettext	6
tail	tail	fallback-English	0
tamd	tamd	fallback-English	0
tarp	tarp	fallback-English	0
task	작업	gettext	1
tasking	tasking	fallback-English	0
tasks	작업	gettext	2
tcow	tcow	fallback-English	0
tcpu	tcpu	fallback-English	0
technology	기술	gettext	2
temp	temp	fallback-English	0
temporary	temporary	fallback-English	0
tenth	tenth	fallback-English	0
terminated	terminated	fallback-English	0
test	시험	gettext	1
text	텍스트	gettext	21
thr	thr	fallback-English	0
thread	thread	fallback-English	0
threads	threads	fallback-English	0
tick	tick	fallback-English	0
ticmp	ticmp	fallback-English	0
time	시간	gettext	2
timer	타이머	gettext	1
tip	tip	fallback-English	0
tls	tls	fallback-English	0
tmp	tmp	fallback-English	0
tmsdos	tmsdos	fallback-English	0
to	to	fallback-English	0
top	위	gettext	10
tos	tos	fallback-English	0
total	전체	gettext	5
track	track	fallback-English	0
trap	trap	fallback-English	0
truncate	자르기	gettext	1
tss	tss	fallback-English	0
type	종류	gettext	24
t공용서술자테이블	t공용서술자테이블	fallback-English	0
t작업관리자	t작업관리자	fallback-English	0
t조각설명자	t조각설명자	fallback-English	0
t콘솔	t콘솔	fallback-English	0
t함수	t함수	fallback-English	0
udesc	udesc	fallback-English	0
udp	udp	fallback-English	0
udp콘솔	udp콘솔	fallback-English	0
uid	uid	fallback-English	0
uint	uint	fallback-English	0
uintptr	uintptr	fallback-English	0
uname	uname	fallback-English	0
unhandle	unhandle	fallback-English	0
unhandled	unhandled	fallback-English	0
unit	단위	gettext	5
unset	해제	gettext	1
unused	사용하지않음	gettext	1
up	위로	gettext	11
update	업데이트	gettext	18
usable	usable	fallback-English	0
use	사용	gettext	3
used	사용중	gettext	7
user	사용자	gettext	24
userhandler	userhandler	fallback-English	0
usermode	사용자모드	gettext	5
userproc	userproc	fallback-English	0
util	util	fallback-English	0
util콘솔	util콘솔	fallback-English	0
uts	uts	fallback-English	0
utsname	utsname	fallback-English	0
v	v	fallback-English	0
vaddr	vaddr	fallback-English	0
val	val	fallback-English	0
value	값	gettext	18
values	값	gettext	1
vector	vector	fallback-English	0
vendor	제조사	gettext	1
ver	ver	fallback-English	0
version	버전	gettext	7
vfs	vfs	fallback-English	0
vga	vga	fallback-English	0
video	비디오	gettext	12
virt	virt	fallback-English	0
virtlen	virtlen	fallback-English	0
virtmem	virtmem	fallback-English	0
virtual	가상	gettext	1
volume	음량	gettext	2
w	서	gettext	1
wait	기다리기	gettext	2
waitpid	waitpid	fallback-English	0
wdata	wdata	fallback-English	0
when	when	fallback-English	0
whence	whence	fallback-English	0
widget	위젯	gettext	1
width	너비	gettext	6
word	단어	gettext	6
writable	writable	fallback-English	0
write	쓰기	gettext	17
writer	writer	fallback-English	0
x	x	fallback-English	0
xy	xy	fallback-English	0
y	y	fallback-English	0
zero	zero	fallback-English	0
값	값	fallback-English	0
공용서술자테이블	공용서술자테이블	fallback-English	0
기준	기준	fallback-English	0
기준주소	기준주소	fallback-English	0
낮은	낮은	fallback-English	0
넷카드콘솔	넷카드콘솔	fallback-English	0
높은	높은	fallback-English	0
단말기	단말기	fallback-English	0
마우스콘솔	마우스콘솔	fallback-English	0
매개값	매개값	fallback-English	0
매우높은	매우높은	fallback-English	0
멈추기	멈추기	fallback-English	0
목적	목적	fallback-English	0
유형	유형	fallback-English	0
이더넷콘솔	이더넷콘솔	fallback-English	0
인터럽트무시하기	인터럽트무시하기	fallback-English	0
인터럽트예외처리기	인터럽트예외처리기	fallback-English	0
인터럽트요청처리	인터럽트요청처리	fallback-English	0
인터럽트처리기	인터럽트처리기	fallback-English	0
임시	임시	fallback-English	0
자료	자료	fallback-English	0
자신	자신	fallback-English	0
작업관리자	작업관리자	fallback-English	0
작업콘솔	작업콘솔	fallback-English	0
조각설명자	조각설명자	fallback-English	0
출력	출력	fallback-English	0
콘솔	콘솔	fallback-English	0
크기	크기	fallback-English	0
키보드콘솔	키보드콘솔	fallback-English	0
표시들	표시들	fallback-English	0
한도	한도	fallback-English	0
