original	before	after	review_status	concept	changed_tokens
DoubleFault	D두배결함	C이중결함예외	koros4-function-reviewed		2
Draw	D그리기	M화면요소그리기	koros4-function-reviewed		6
DriverManager	D구동장치관리자	D구동기관리자	koros4-function-reviewed		3
Ds	Ds	Ds	koros4-function-reviewed		0
Dynamic	D동적	D동적	koros4-function-reviewed		0
E2BIG	E2big	C오류_인자과다	koros4-function-reviewed		3
EACCES	Eacces	C오류_접근거부	koros4-function-reviewed		3
EADDRINUSE	Eaddrinuse	C오류_주소사용중	koros4-function-reviewed		3
EAFNOSUPPORT	Eafnosupport	C오류_지원하지않는주소체계	koros4-function-reviewed		3
EAGAIN	Eagain	C오류_재시도필요	koros4-function-reviewed		4
EBADF	Ebadf	C오류_잘못된파일서술자	koros4-function-reviewed		16
EBUSY	Ebusy	C오류_사용중	koros4-function-reviewed		1
ECHILD	Echild	C오류_자식과정없음	koros4-function-reviewed		2
EEXIST	Eexist	C오류_이미존재	koros4-function-reviewed		1
EFAULT	Efault	C오류_잘못된주소	koros4-function-reviewed		17
EFBIG	Efbig	C오류_파일크기한도초과	koros4-function-reviewed		1
EINTR	Eintr	C오류_개입중단됨	koros4-function-reviewed		1
EINVAL	Einval	C오류_잘못된인자	koros4-function-reviewed		16
EIO	Eio	C오류_입출력실패	koros4-function-reviewed		1
EISDIR	Eisdir	C오류_폴더임	koros4-function-reviewed		2
EMFILE	Emfile	C오류_과정파일한도초과	koros4-function-reviewed		2
EMSGSIZE	Emsgsize	C오류_전문크기초과	koros4-function-reviewed		2
ENETUNREACH	Enetunreach	C오류_통신망도달불가	koros4-function-reviewed		2
ENFILE	Enfile	C오류_체계파일한도초과	koros4-function-reviewed		7
ENODEV	Enodev	C오류_장치없음	koros4-function-reviewed		1
ENOENT	Enoent	C오류_경로없음	koros4-function-reviewed		8
ENOEXEC	Enoexec	C오류_실행형식오류	koros4-function-reviewed		2
ENOMEM	Enomem	C오류_기억공간부족	koros4-function-reviewed		2
ENOSPC	Enospc	C오류_저장공간부족	koros4-function-reviewed		1
ENOSYS	Enosys	C오류_미구현체계호출	koros4-function-reviewed		3
ENOTCONN	Enotconn	C오류_연결되지않음	koros4-function-reviewed		3
ENOTDIR	Enotdir	C오류_폴더아님	koros4-function-reviewed		3
ENOTTY	Enotty	C오류_부적절한장치제어	koros4-function-reviewed		1
EOPNOTSUPP	Eopnotsupp	C오류_지원하지않는동작	koros4-function-reviewed		3
EPERM	Eperm	C오류_허용되지않은동작	koros4-function-reviewed		1
EPROTONOSUPPORT	Eprotonosupport	C오류_지원하지않는규약	koros4-function-reviewed		3
ERANGE	Erange	C오류_범위초과	koros4-function-reviewed		2
EROFS	Erofs	C오류_읽기전용파일체계	koros4-function-reviewed		3
ESPIPE	Espipe	C오류_위치이동불가	koros4-function-reviewed		2
ESRCH	Esrch	C오류_실행과정없음	koros4-function-reviewed		1
Eax	Eax	Eax	koros4-function-reviewed		0
Ebp	Ebp	Ebp	koros4-function-reviewed		0
Ebx	Ebx	Ebx	koros4-function-reviewed		0
Ecx	Ecx	Ecx	koros4-function-reviewed		0
Edi	Edi	Edi	koros4-function-reviewed		0
Edx	Edx	Edx	koros4-function-reviewed		0
Eflags	Eflags	Eflags	koros4-function-reviewed		0
Eip	Eip	Eip	koros4-function-reviewed		0
Elf	E실행파일형식	T실행연결형식	koros4-function-reviewed		11
Elf32Dyn	E실행파일형식32dyn	T실행연결형식32동적항목	koros4-function-reviewed		1
Elf32Note	E실행파일형식32알림	T실행연결형식32알림	koros4-function-reviewed		1
Elf32Rel	E실행파일형식32rel	T실행연결형식32재배치	koros4-function-reviewed		1
Elf32Rela	E실행파일형식32rela	T실행연결형식32가산재배치	koros4-function-reviewed		1
Elf32Sym	E실행파일형식32sym	T실행연결형식32기호	koros4-function-reviewed		1
ElfHeader	E실행파일형식머리부	T실행연결형식머리부	koros4-function-reviewed		3
ElfProgramHeader	E실행파일형식프로그램머리부	T실행연결형식프로그램머리부	koros4-function-reviewed		1
ElfSectionHeader	E실행파일형식구역머리부	T실행연결형식구역머리부	koros4-function-reviewed		4
EnablePaging	E활성화쪽관리	F기억쪽관리활성화	koros4-function-reviewed		2
Enabled	E활성됨	M작업배정활성화	koros4-function-reviewed		7
EntryNumber	E항목번호	E항목번호	koros4-function-reviewed		0
EqualBytes	E같음바이트	F바이트열같은지확인	koros4-function-reviewed		10
Es	Es	Es	koros4-function-reviewed		0
Esi	Esi	Esi	koros4-function-reviewed		0
Esp	E확장스택포인터	E확장쌓임공간주소	koros4-function-reviewed		7
FPUBuffer	Fpu임시공간	V부동소수점상태저장공간	koros4-function-reviewed		3
FPUOffset	Fpu변위	V부동소수점상태주소	koros4-function-reviewed		5
Family	Family	V주소체계	koros4-function-reviewed		3
FileName	F파일이름	F파일이름	koros4-function-reviewed		0
Fill	Fill	M서술자채우기	koros4-function-reviewed		2
FillRectangle	Fill사각형	M사각형채우기	koros4-function-reviewed		2
First	First	V첫항목	koros4-function-reviewed		11
FirstFree	First해제	M첫빈구획찾기	koros4-function-reviewed		2
FirstFreeSize	First해제크기	M연속빈구획찾기	koros4-function-reviewed		1
Flags	F표시값들	F표시값들	koros4-function-reviewed		0
FloatingPointException	F띄우기point예외	C부동소수점예외	koros4-function-reviewed		2
Flush	Flush	M저장장치쓰기완료대기	koros4-function-reviewed		5
FlushTlsTable	Flushtls표	F실행흐름지역구간적재	koros4-function-reviewed		1
Focussable	Focussable	V입력초점허용여부	koros4-function-reviewed		2
Free	F해제	M기억공간해제	koros4-function-reviewed		20
Fs	Fs	Fs	koros4-function-reviewed		0
GB	Gb	Gb	koros4-function-reviewed		0
GDT_ENTRIES	G전역서술자표항목	G전역서술자표항목	koros4-function-reviewed		0
GOT	Got	V전역기호주소표	koros4-function-reviewed		11
GPFException	Gpf예외	C일반보호예외	koros4-function-reviewed		2
GatewayIP	G관문인터넷규약	G관문상호연결망규약	koros4-function-reviewed		3
GdtAddressHigh	G전역서술자표주소높음	G전역서술자표주소높음	koros4-function-reviewed		0
GdtAddressLow	G전역서술자표주소낮음	G전역서술자표주소낮음	koros4-function-reviewed		0
GdtDescriptor	G전역서술자표서술자	T전역서술자표서술자	koros4-function-reviewed		4
GdtEntry	G전역서술자표항목_2	T전역서술자표항목_2	koros4-function-reviewed		7
GdtSize	G전역서술자표크기	G전역서술자표크기	koros4-function-reviewed		0
GetAt	G가져오기at	M지정위치자료가져오기	koros4-function-reviewed		9
GetBackend	G가져오기후단부	M후단부가져오기	koros4-function-reviewed		2
GetBaseAddressRegister	G가져오기기준주소레지스터	M기준주소저장기가져오기	koros4-function-reviewed		2
GetBitmaspSize	G가져오기bitmasp크기	M사용표시표바이트크기가져오기	koros4-function-reviewed		1
GetBytesFromPtr	G가져오기바이트from가리키개	F주소에서바이트열참조	koros4-function-reviewed		29
GetCR0	G가져오기제어레지스터0	F제어저장기0읽기	koros4-function-reviewed		3
GetCR2	G가져오기제어레지스터2	F제어저장기2읽기	koros4-function-reviewed		1
GetCR3	G가져오기제어레지스터3	F제어저장기3읽기	koros4-function-reviewed		1
GetCR4	G가져오기제어레지스터4	F제어저장기4읽기	koros4-function-reviewed		2
GetColorIndex	G가져오기색상찾기번호	M색상번호가져오기	koros4-function-reviewed		2
GetDeviceDescriptor	G가져오기장치서술자	M장치서술자가져오기	koros4-function-reviewed		2
GetDriver	G가져오기구동장치	M구동기가져오기	koros4-function-reviewed		4
GetESP0	G가져오기확장스택포인터0	M핵심쌓임공간주소읽기	koros4-function-reviewed		2
GetEntry	G가져오기항목	M실행진입주소가져오기	koros4-function-reviewed		6
GetFileSize	G가져오기파일크기	F파일크기가져오기	koros4-function-reviewed		7
GetFocus	G가져오기창활성방법	M입력초점요청	koros4-function-reviewed		3
GetFrameBufferSegment	G가져오기프레임임시공간구간	M화면기억공간주소가져오기	koros4-function-reviewed		2
GetFuncPtrFromPtr	G가져오기func가리키개from가리키개	F주소에서함수참조	koros4-function-reviewed		1
GetFunctionName	G가져오기함수이름	F함수이름출력	koros4-function-reviewed		1
GetHandler	G가져오기처리기	M처리기가져오기	koros4-function-reviewed		2
GetIPAddress	G가져오기인터넷규약주소	M상호연결망주소가져오기	koros4-function-reviewed		19
GetMACAddress	G가져오기MAC주소	M매체주소가져오기	koros4-function-reviewed		16
GetMACFromCache	G가져오기MACfrom임시저장	M임시저장매체주소가져오기	koros4-function-reviewed		4
GetNextReadyThread	G가져오기다음준비실행흐름	M다음준비실행흐름선택	koros4-function-reviewed		3
GetNodeAt	G가져오기노드at	M지정위치연결항목가져오기	koros4-function-reviewed		4
GetProvider	G제공자가져오기	M제공자가져오기	koros4-function-reviewed		9
GetSS0	G가져오기ss0	M핵심쌓임공간선택자읽기	koros4-function-reviewed		1
GetStr	G가져오기str	F시험문자열주소가져오기	koros4-function-reviewed		1
GetUint32ArrayFromPtr	G가져오기부호없음정수32배열from가리키개	F주소에서정수32배열참조	koros4-function-reviewed		5
GetUintptrArrayFromPtr	G가져오기부호없음정수가리키개배열from가리키개	F주소에서주소배열참조	koros4-function-reviewed		1
GetValue	G가져오기값	F주소의32비트값읽기	koros4-function-reviewed		11
GetValueInPageDir	G가져오기값입력쪽목록	F지정주소공간에서정수32읽기	koros4-function-reviewed		1
Gid	Gid	V집단식별자	koros4-function-reviewed		1
Gs	Gs	Gs	koros4-function-reviewed		0
HandleException	H처리예외	F예외처리	koros4-function-reviewed		2
HandleFatalInterruptFrame	H처리fatal개입중단프레임	F치명적개입중단저장틀처리	koros4-function-reviewed		2
HandleInterrupt	H처리개입중단	H처리개입중단	existing-unreviewed		0
HandleInterrupt1	H처리개입중단1	F개입중단진단출력	koros4-function-reviewed		1
HandleUserDatagramProtocolMessage	H처리사용자자료단위규약메시지	M사용자자료전문규약전문처리	koros4-function-reviewed		6
IDT_DESC_PRESENT	I개입중단서술자표서술자현재	I개입중단서술자표서술자현재	koros4-function-reviewed		0
IDT_INTERRUPT_GATE	I개입중단서술자표개입중단관문	I개입중단서술자표개입중단관문	koros4-function-reviewed		0
IDriver	I구동장치	I구동기	koros4-function-reviewed		3
IEtherFrameHandler	I이더넷프레임처리기	I공유매체망전송틀처리기	koros4-function-reviewed		10
IInternetProtocolHandler	I인터넷규약처리기	I상호연결망규약처리기	koros4-function-reviewed		8
IInterruptHandler	I개입중단처리기	I개입중단처리기	koros4-function-reviewed		0
IKeyboardEventHandler	I자판사건처리기	I자판사건처리기	koros4-function-reviewed		0
IMouseEventHandler	I쥐사건처리기	I위치입력기사건처리기	koros4-function-reviewed		4
IPCIControllerHandler	Ipci제어기처리기	I주변장치연결처리기	koros4-function-reviewed		5
IPCache	I인터넷규약임시저장	I상호연결망규약임시저장	koros4-function-reviewed		5
IP_BE	I인터넷규약통신망바이트순서	I상호연결망규약통신망바이트순서	koros4-function-reviewed		12
IRawDataHandler	I원시자료처리기	I원시자료처리기	koros4-function-reviewed		0
ITimerEventHandler	I시계사건처리기	I시계사건처리기	koros4-function-reviewed		0
IUserDatagramProtocolHandler	I사용자자료단위규약처리기	I사용자자료전문규약처리기	koros4-function-reviewed		3
IUserDatagramProtocolSocket	I사용자자료단위규약통신종단점	I사용자자료전문규약통신종단점	koros4-function-reviewed		1
IWidget	I위젯	I화면요소	koros4-function-reviewed		6
Identify	Identify	M저장장치식별정보읽기	koros4-function-reviewed		6
Increment	Increment	M참조횟수늘리기	koros4-function-reviewed		3
IndexOf	I찾기번호of	M자료위치찾기	koros4-function-reviewed		4
Init	I초기화	F관문초기화	koros4-function-reviewed		115
InitDriver	I초기화구동장치	M구동기초기화	koros4-function-reviewed		5
InitialThreadUserJump	Initial실행흐름사용자jump	F첫사용자실행흐름진입	koros4-function-reviewed		2
Ino	Ino	V파일색인번호	koros4-function-reviewed		2
Install	I설치	M작업상태구역설치	koros4-function-reviewed		2
Interrupt	I개입중단	I개입중단	existing-unreviewed		0
InterruptActive	I개입중단활성	F개입중단허용	koros4-function-reviewed		4
InterruptDeactive	I개입중단deactive	F개입중단금지	koros4-function-reviewed		3
InterruptManager	I개입중단관리자	I개입중단관리자	koros4-function-reviewed		0
InterruptNumber	I개입중단번호	T개입중단번호	koros4-function-reviewed		55
InvalidOpcode	I잘못됨opcode	C잘못된명령부호예외	koros4-function-reviewed		2
InvalidTSS	I잘못됨작업상태구역	C잘못된작업상태예외	koros4-function-reviewed		2
IsKernel	Is핵심	V핵심영역여부	koros4-function-reviewed		3
IsPresent	Is현재	M존재여부확인	koros4-function-reviewed		1
IsUserSpace	Is사용자공간	Is사용자공간	koros4-function-reviewed		0
KB	Kb	Kb	koros4-function-reviewed		0
KCS_INDEX	Kcs찾기번호	Kcs찾기번호	koros4-function-reviewed		0
KCS_SELECTOR	Kcsselector	Kcs선택자	koros4-function-reviewed		1
KDS_INDEX	Kds찾기번호	Kds찾기번호	koros4-function-reviewed		0
KDS_SELECTOR	Kdsselector	Kds선택자	koros4-function-reviewed		1
KERNEL_HEAP_START	K핵심동적기억공간시작	K핵심동적기억공간시작	koros4-function-reviewed		0
KERNEL_VIRT_ADDR	K핵심virt주소	C핵심가상주소	koros4-function-reviewed		1
KGS_INDEX	Kgs찾기번호	Kgs찾기번호	koros4-function-reviewed		0
KGS_SELECTOR	Kgsselector	Kgs선택자	koros4-function-reviewed		1
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	F개입중단서술자표적재	koros4-function-reviewed		2
Last	L종가	L종가	koros4-function-reviewed		0
Len	Len	Len	compatibility		0
Limit	L제한	L제한	koros4-function-reviewed		0
Link	L연결	T연결	koros4-function-reviewed		19
LinkMap	L연결대응표	T연결대응표	koros4-function-reviewed		9
LinkedList	Linked목록	T연결목록	koros4-function-reviewed		19
Listen	Listen	M수신대기	koros4-function-reviewed		1
LoadElf	L적재실행파일형식	F실행파일적재	koros4-function-reviewed		1
MAC	MAC	MAC	koros4-function-reviewed		0
MAC0	MAC0	MAC0	koros4-function-reviewed		0
MAC1	MAC1	MAC1	koros4-function-reviewed		0
MAC2	MAC2	MAC2	koros4-function-reviewed		0
MAC3	MAC3	MAC3	koros4-function-reviewed		0
MAC4	MAC4	MAC4	koros4-function-reviewed		0
MAC5	MAC5	MAC5	koros4-function-reviewed		0
MACAddress0Port	MAC주소0접속	매체주소0접속	koros4-function-reviewed		4
MACAddress2Port	MAC주소2접속	매체주소2접속	koros4-function-reviewed		4
MACAddress4Port	MAC주소4접속	매체주소4접속	koros4-function-reviewed		4
MACCache	MAC임시저장	MAC임시저장	koros4-function-reviewed		0
MAX_QUEUE_SIZE	M최대대기열크기	M최대대기열크기	koros4-function-reviewed		0
MB	Mb	Mb	koros4-function-reviewed		0
MBR	Mbr	V주시동기록	koros4-function-reviewed		18
MHex출력	MHexadecimal출력	M16진수출력	koros4-function-reviewed		24
MHex출력XY	MHexadecimal출력xy	M지정좌표에16진수출력	koros4-function-reviewed		16
MUint16출력	M부호없음정수16출력	M부호없음정수16출력	koros4-function-reviewed		0
MUint16출력XY	M부호없음정수16출력xy	M지정좌표에정수16출력	koros4-function-reviewed		2
MUint32출력	M부호없음정수32출력	M부호없음정수32출력	koros4-function-reviewed		0
MUint32출력XY	M부호없음정수32출력xy	M지정좌표에정수32출력	koros4-function-reviewed		6
MUint64출력	M부호없음정수64출력	M부호없음정수64출력	koros4-function-reviewed		0
MUint64출력XY	M부호없음정수64출력xy	M지정좌표에정수64출력	koros4-function-reviewed		2
Machine	Machine	V기계종류	koros4-function-reviewed		2
MachineCheck	Machine확인	C기계검사예외	koros4-function-reviewed		2
MakeRangePrivateWritable	Make범위비공개writable	F주소공간범위개별쓰기허용	koros4-function-reviewed		2
Malloc	Malloc	M기억공간할당	koros4-function-reviewed		32
MemCmp	Memcmp	M기억공간비교	koros4-function-reviewed		1
MemCpy	Mem복사	M기억공간복사	koros4-function-reviewed		1
MemMove	Mem이동	M기억공간이동	koros4-function-reviewed		1
MemSet	Mem설정	M기억공간채우기	koros4-function-reviewed		2
MemoryOper	M기억공간oper	T기억공간연산	koros4-function-reviewed		7
Mode	M방식	M방식	koros4-function-reviewed		0
ModelToScreen	M모델to화면	M지역좌표설정	koros4-function-reviewed		5
Mtime	Mtime	V수정시각	koros4-function-reviewed		1
MtimeNsec	Mtimensec	V수정시각나노초	koros4-function-reviewed		1
MyHandleInterrupt	My처리개입중단	F시험용개입중단처리	koros4-function-reviewed		1
MyTest	My시험	F개입중단시험	koros4-function-reviewed		1
M긴급로그Hex8	MEmergency기록hexadecimal8	F긴급8비트16진수기록	koros4-function-reviewed		6
M긴급로그Uint32	MEmergency기록부호없음정수32	F긴급정수32기록	koros4-function-reviewed		21
M긴급로그문자열	MEmergency기록문자열	F긴급문자열기록	koros4-function-reviewed		42
M직렬로그초기화	M직렬기록초기화	F직렬기록초기화	koros4-function-reviewed		2
M출력	M출력	M출력	koros4-function-reviewed		0
M출력BytesXY	M출력바이트xy	M지정좌표에바이트출력	koros4-function-reviewed		4
M출력Hex	M출력hexadecimal	M화면에16진수출력	koros4-function-reviewed		7
M출력Uint16	M출력부호없음정수16	M출력부호없음정수16	koros4-function-reviewed		0
M출력Uint32	M출력부호없음정수32	M출력부호없음정수32	koros4-function-reviewed		0
M출력XY	M출력xy	M지정좌표에출력	koros4-function-reviewed		38
M테스트	M테스트	M시험	koros4-function-reviewed		1
NMI	Nmi	C차단불가개입중단	koros4-function-reviewed		2
New	N새로만들기	N새로만들기	existing-unreviewed		0
NewInterruptHandler	N새로만들기개입중단처리기	F개입중단처리기생성	koros4-function-reviewed		1
Next	N다음	N다음	koros4-function-reviewed		0
Nlink	Nlink	V연결수	koros4-function-reviewed		2
Node	N노드	T연결항목	koros4-function-reviewed		16
Nodename	Nodename	V호스트이름	koros4-function-reviewed		2
OnEtherFrameReceived	O이더넷프레임수신시	M공유매체망전송틀수신시	koros4-function-reviewed		9
OnGetDriver	O때가져오기구동장치	M장치발견시	koros4-function-reviewed		4
OnInternetProtocolReceived	O인터넷규약수신시	M상호연결망규약수신시	koros4-function-reviewed		7
OnKeyDown	O때키누름	M키누름시	koros4-function-reviewed		4
OnKeyUp	O때키놓음	M키놓음시	koros4-function-reviewed		3
OnMouseDown	O때쥐누름	M위치입력기누름시	koros4-function-reviewed		5
OnMouseMove	O때쥐이동	M위치입력기이동시	koros4-function-reviewed		5
OnMouseUp	O때쥐놓음	M위치입력기놓음시	koros4-function-reviewed		5
OnRawDataReceived	O때원시자료수신	M원시자료수신시	koros4-function-reviewed		6
OnTick	O때tick	M주기발생시	koros4-function-reviewed		2
Overflow	Overflow	C산술넘침예외	koros4-function-reviewed		2
P1LinkMap	P값1연결대응표	P값1연결대응표	koros4-function-reviewed		0
P2LinkMap	P값2연결대응표	P값2연결대응표	koros4-function-reviewed		0
P3LinkMap	P값3연결대응표	P값3연결대응표	koros4-function-reviewed		0
PAGE_COW	P쪽쓰기시복사	P기억쪽쓰기시복사	koros4-function-reviewed		8
PAGE_FRAME	P쪽프레임	P물리기억쪽	koros4-function-reviewed		14
PAGE_PRESENT	P쪽현재	P기억쪽현재	koros4-function-reviewed		7
PAGE_USER	P쪽사용자	P기억쪽사용자	koros4-function-reviewed		1
PAGE_WRITABLE	P쪽writable	C기억쪽쓰기가능	koros4-function-reviewed		7
PAUSE_LOOP	P일시정지loop	F반복대기	koros4-function-reviewed		1
PICMasterCommandPort	P주PIC명령입출력접속	P주PIC명령입출력접속	koros4-function-reviewed		0
PICMasterDataPort	P주PIC자료입출력접속	P주PIC자료입출력접속	koros4-function-reviewed		0
PICSlaveCommandPort	P보조PIC명령입출력접속	P보조PIC명령입출력접속	koros4-function-reviewed		0
PICSlaveDataPort	P보조PIC자료입출력접속	P보조PIC자료입출력접속	koros4-function-reviewed		0
PRESENT	P현재	P현재	koros4-function-reviewed		0
PRIV_KERNEL	Priv핵심	Priv핵심	koros4-function-reviewed		0
PRIV_USER	Priv사용자	Priv사용자	koros4-function-reviewed		0
PROC_USER_HEAP_SIZE	Proc사용자동적기억공간크기	Proc사용자동적기억공간크기	koros4-function-reviewed		0
PageDirEntry	P쪽목록항목	P기억쪽상위표항목	koros4-function-reviewed		45
PageDirectoryEntry	P쪽목록항목_2	T기억쪽상위표항목_2	koros4-function-reviewed		1
PageFault	P쪽결함	M기억쪽결함처리기등록	koros4-function-reviewed		2
PageFaultException	P쪽결함예외	C기억쪽결함예외	koros4-function-reviewed		2
PageRoundDown	P쪽반올림누름	M기억쪽경계로내림	koros4-function-reviewed		1
PageRoundUp	P쪽반올림놓음	M기억쪽경계로올림	koros4-function-reviewed		1
PageTableEntry	P쪽표항목	P기억쪽표항목	koros4-function-reviewed		2
Paging	P쪽관리	T기억쪽관리	koros4-function-reviewed		5
ParentPid	P부모과정식별자	P부모과정식별자	koros4-function-reviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	P분할식별자	P분할식별자	koros4-function-reviewed		0
PhyMemTest	Phymem시험	F물리기억공간시험	koros4-function-reviewed		1
PhysicalMemoryManager	P물리기억공간관리자	T물리기억공간관리자	koros4-function-reviewed		14
Pid	P과정식별자	P과정식별자	koros4-function-reviewed		0
Port	P접속	P접속	koros4-function-reviewed		0
PortBase	P접속기준	P접속기준	koros4-function-reviewed		0
PortInByte	P접속입력바이트	F입출력명령으로바이트읽기	koros4-function-reviewed		3
PortInDword	P접속입력더블워드	F입출력명령으로32비트읽기	koros4-function-reviewed		3
PortInWord	P접속입력워드	F입출력명령으로16비트읽기	koros4-function-reviewed		3
PortOutByte	P접속출력바이트	F입출력명령으로바이트쓰기	koros4-function-reviewed		3
PortOutDword	P접속출력더블워드	F입출력명령으로32비트쓰기	koros4-function-reviewed		3
PortOutWord	P접속출력워드	F입출력명령으로16비트쓰기	koros4-function-reviewed		3
PortReadByte	P접속읽기바이트	F입출력접속바이트읽기	koros4-function-reviewed		24
PortReadDword	P접속읽기더블워드	F입출력접속32비트읽기	koros4-function-reviewed		2
PortReadWord	P접속읽기워드	F입출력접속16비트읽기	koros4-function-reviewed		10
PortWriteByte	P접속쓰기바이트	F입출력접속바이트쓰기	koros4-function-reviewed		38
PortWriteDword	P접속쓰기더블워드	F입출력접속32비트쓰기	koros4-function-reviewed		4
PortWriteWord	P접속쓰기워드	F입출력접속16비트쓰기	koros4-function-reviewed		22
Prev	P이전	P이전	koros4-function-reviewed		0
PrevTSS	P이전작업상태구역	P이전작업상태구역	koros4-function-reviewed		0
PrimaryPartition	P주분할	P주분할	koros4-function-reviewed		0
Print	P출력	P출력	koros4-function-reviewed		0
PrintBytes	P출력바이트	F주소의바이트출력	koros4-function-reviewed		1
PrintStr	P출력str	F주소의문자열출력	koros4-function-reviewed		1
