english	localized	language
m테스트	m테스트	th
n	ม	th
name	name	th
namesz	namesz	th
net	net	th
network	network	th
new	new	th
next	next	th
nibble	nibble	th
nlink	nlink	th
nmi	nmi	th
node	โหนด	th
nodename	nodename	th
noexec	noexec	th
none	none	th
normal	ธรรมดา	th
norw	norw	th
not	not	th
note	note	th
nsec	nsec	th
num	num	th
number	number	th
o	o	th
of	จาก	th
offset	offset	th
ok	ตกลง	th
old	old	th
on	on	th
only	only	th
opcode	opcode	th
open	open	th
oper	oper	th
operation	operation	th
options	options	th
order	order	th
org	org	th
other	other	th
out	ออก	th
output	output	th
overflow	overflow	th
p	p	th
packet	packet	th
packets	packets	th
paddr	paddr	th
page	page	th
pages	pages	th
paging	paging	th
param	param	th
parameter	parameter	th
params	params	th
parent	parent	th
parse	parse	th
part	part	th
partition	partition	th
partitions	partitions	th
path	พาธ	th
pause	pause	th
payload	payload	th
pci	pci	th
pde	pde	th
pdelen	pdelen	th
peer	peer	th
pending	pending	th
per	per	th
peripheral	peripheral	th
phentsize	phentsize	th
phnum	phnum	th
phoff	phoff	th
phy	phy	th
phyaddr	phyaddr	th
phymem	phymem	th
phys	phys	th
physical	physical	th
pic	pic	th
pid	pid	th
pit	pit	th
pixel	pixel	th
point	point	th
pointer	pointer	th
pointers	pointers	th
poll	poll	th
port	port	th
portnumber	portnumber	th
pos	pos	th
position	position	th
posix	posix	th
prefetch	prefetch	th
prefetchable	prefetchable	th
present	present	th
prev	prev	th
primary	primary	th
print	print	th
printf	printf	th
println	println	th
printreg	printreg	th
priv	priv	th
private	private	th
privilege	privilege	th
proc	proc	th
process	โพรเซส	th
processes	โพรเซส	th
processing	processing	th
program	โปรแกรม	th
programmable	programmable	th
protocol	protocol	th
provided	provided	th
provider	provider	th
ps	ps	th
pt	pt	th
pte	pte	th
ptr	ptr	th
push	push	th
put	put	th
pv	pv	th
queue	queue	th
r	r	th
range	range	th
raw	raw	th
rdev	rdev	th
read	an	th
ready	ready	th
receive	receive	th
received	received	th
receiver	receiver	th
receviced	receviced	th
record	record	th
rectangle	rectangle	th
recv	recv	th
ref	ref	th
refs	refs	th
reg	reg	th
region	region	th
register	register	th
registeroffset	registeroffset	th
registers	registers	th
regs	regs	th
regtype	regtype	th
rel	rel	th
rela	rela	th
release	release	th
released	released	th
reload	reload	th
relocation	relocation	th
remaining	remaining	th
remote	remote	th
remove	ลบ	th
reply	reply	th
request	request	th
requested	requested	th
reserved	reserved	th
reset	reset	th
resolve	resolve	th
restore	restore	th
result	result	th
ret	ret	th
revision	revision	th
rgb	rgb	th
right	ขวา	th
root	ราก	th
round	round	th
route	route	th
rs	rs	th
rt	rt	th
run	run	th
runnable	runnable	th
rx	rx	th
s	s	th
saved	saved	th
sc	sc	th
scan	ตรวจ	th
scancode	scancode	th
sche	sche	th
schedule	schedule	th
scheduler	scheduler	th
screen	screen	th
secondary	secondary	th
sect	sect	th
section	section	th
sector	sector	th
sectors	sectors	th
seek	seek	th
seg	seg	th
segment	segment	th
segments	segments	th
select	select	th
selector	selector	th
self	self	th
send	send	th
sequencer	sequencer	th
serial	serial	th
set	กำหนด	th
setup	setup	th
sh	sh	th
shared	shared	th
shentsize	shentsize	th
shift	shift	th
shndx	shndx	th
shnum	shnum	th
shoff	shoff	th
shstrndx	shstrndx	th
signature	signature	th
simd	simd	th
size	ขนาด	th
sl	sl	th
slave	slave	th
sock	sock	th
socket	socket	th
socketcall	socketcall	th
sockets	sockets	th
soft	soft	th
software	software	th
source	source	th
space	space	th
spawn	spawn	th
src	src	th
srcptr	srcptr	th
ss	ss	th
st	st	th
stack	stack	th
stackbottom	stackbottom	th
stacktop	stacktop	th
start	start	th
started	started	th
starting	starting	th
stat	stat	th
state	สถานะ	th
status	สถานะ	th
stderr	stderr	th
stdin	stdin	th
stdout	stdout	th
stop	stop	th
stopped	stopped	th
str	str	th
string	string	th
strtab	strtab	th
subclass	subclass	th
subnet	subnet	th
support	support	th
swap	swap	th
switch	switch	th
sym	sym	th
sync	sync	th
sys	sys	th
syscall	syscall	th
sysname	sysname	th
system	ระบบ	th
systemcall	systemcall	th
t	t	th
table	ตาราง	th
tag	tag	th
tail	tail	th
tamd	tamd	th
tarp	tarp	th
task	task	th
tasking	tasking	th
tasks	tasks	th
tcow	tcow	th
tcpu	tcpu	th
technology	technology	th
temp	temp	th
temporary	temporary	th
tenth	tenth	th
terminated	terminated	th
test	ทดสอบ	th
text	text	th
thr	thr	th
thread	thread	th
threads	threads	th
tick	tick	th
ticmp	ticmp	th
time	เวลา	th
timer	timer	th
tip	tip	th
tls	tls	th
tmp	tmp	th
tmsdos	tmsdos	th
to	to	th
top	บน	th
tos	tos	th
total	รวม	th
track	track	th
trap	trap	th
truncate	truncate	th
tss	tss	th
type	ประเภท	th
t공용서술자테이블	t공용서술자테이블	th
t작업관리자	t작업관리자	th
t조각설명자	t조각설명자	th
t콘솔	t콘솔	th
t함수	t함수	th
udesc	udesc	th
udp	udp	th
udp콘솔	udp콘솔	th
uid	uid	th
uint	uint	th
uintptr	uintptr	th
uname	uname	th
unhandle	unhandle	th
unhandled	unhandled	th
unit	unit	th
unset	unset	th
unused	unused	th
up	up	th
update	update	th
usable	usable	th
use	use	th
used	used	th
user	user	th
userhandler	userhandler	th
usermode	usermode	th
userproc	userproc	th
util	util	th
util콘솔	util콘솔	th
uts	uts	th
utsname	utsname	th
v	v	th
vaddr	vaddr	th
val	val	th
value	value	th
values	values	th
vector	vector	th
vendor	vendor	th
ver	ver	th
version	version	th
vfs	vfs	th
vga	vga	th
video	video	th
virt	virt	th
virtlen	virtlen	th
virtmem	virtmem	th
virtual	virtual	th
volume	volume	th
w	w	th
wait	รอ	th
waitpid	waitpid	th
wdata	wdata	th
when	when	th
whence	whence	th
widget	widget	th
width	width	th
word	คำ	th
writable	writable	th
write	khian	th
writer	writer	th
x	ประมวลผล	th
xy	xy	th
y	ช	th
zero	zero	th
값	값	th
공용서술자테이블	공용서술자테이블	th
기준	기준	th
기준주소	기준주소	th
낮은	낮은	th
넷카드콘솔	넷카드콘솔	th
높은	높은	th
단말기	단말기	th
마우스콘솔	마우스콘솔	th
매개값	매개값	th
매우높은	매우높은	th
멈추기	멈추기	th
목적	목적	th
유형	유형	th
이더넷콘솔	이더넷콘솔	th
인터럽트무시하기	인터럽트무시하기	th
인터럽트예외처리기	인터럽트예외처리기	th
인터럽트요청처리	인터럽트요청처리	th
인터럽트처리기	인터럽트처리기	th
임시	임시	th
자료	자료	th
자신	자신	th
작업관리자	작업관리자	th
작업콘솔	작업콘솔	th
조각설명자	조각설명자	th
출력	출력	th
콘솔	콘솔	th
크기	크기	th
키보드콘솔	키보드콘솔	th
표시들	표시들	th
한도	한도	th
