english	localized	language
ifmt	ifmt	ro
ifreg	ifreg	ro
ifsock	ifsock	ro
in	Intrare	ro
increment	increment	ro
index	index	ro
inet	inet	ro
info	Detaliat	ro
init	init	ro
initial	initial	ro
initialization	initialization	ro
initialize	initialize	ro
ino	ino	ro
inode	inode	ro
input	Introduceți	ro
install	Instalează	ro
int	int	ro
interconnect	interconnect	ro
interface	INTERFAȚĂ	ro
internet	internet	ro
internetprotocol	internetprotocol	ro
interrupt	Intrerupere	ro
interrupts	interrupts	ro
invalid	Nevalid	ro
io	io	ro
iomap	iomap	ro
ip	ip	ro
ipci	ipci	ro
ipmessage	ipmessage	ro
ipv	ipv	ro
ip콘솔	ip콘솔	ro
iret	iret	ro
is	is	ro
ist	ist	ro
j	j	ro
jmp	jmp	ro
jump	jump	ro
k	k	ro
kb	kb	ro
kcs	kcs	ro
kds	kds	ro
kernel	kernel	ro
key	Cheie	ro
keyboard	Tastatură	ro
kgs	kgs	ro
kind	Gen	ro
k핵심	k핵심	ro
l	l	ro
label	Etichetă	ro
last	Ultima	ro
lba	lba	ro
ldt	ldt	ro
left	Stânga	ro
len	len	ro
length	Durată	ro
lengths	lengths	ro
level	level	ro
lib	lib	ro
lidt	lidt	ro
lidtaddr	lidtaddr	ro
limit	Limită	ro
line	Linie	ro
link	Legătură	ro
linked	linked	ro
linker	linker	ro
list	Listă	ro
listen	listen	ro
listening	listening	ro
live	live	ro
load	Încărcare	ro
loader	loader	ro
local	local	ro
log	log	ro
logical	Logic	ro
loop	loop	ro
low	Scăzută	ro
lseek	lseek	ro
lstat	lstat	ro
m	m	ro
mac	mac	ro
machine	machine	ro
magicnumber	magicnumber	ro
main	principal	ro
make	make	ro
malloc	malloc	ro
manager	manager	ro
map	map	ro
mask	Masca	ro
master	Principal	ro
matches	matches	ro
max	max	ro
maximum	Maxim	ro
mb	mb	ro
mbr	mbr	ro
media	Mediidestocare	ro
mem	mem	ro
memory	Memorie	ro
memorymananger	memorymananger	ro
memorytest	memorytest	ro
memsz	memsz	ro
mesg	mesg	ro
message	Mesaj	ro
mics	mics	ro
mid	mid	ro
minimum	Minim	ro
mode	MOD	ro
model	model	ro
mouse	Maus	ro
mousemove	mousemove	ro
move	Mutare	ro
msdospart	msdospart	ro
msg	msg	ro
mtime	mtime	ro
multi	multi	ro
multiboot	multiboot	ro
multitasking	multitasking	ro
my	my	ro
myfunction	myfunction	ro
m긴급로그	m긴급로그	ro
m긴급로그문자열	m긴급로그문자열	ro
m직렬로그초기화	m직렬로그초기화	ro
m출력	m출력	ro
m테스트	m테스트	ro
n	n	ro
name	Nume	ro
namesz	namesz	ro
net	net	ro
network	Rețea	ro
new	Nou	ro
next	Înainte	ro
nibble	nibble	ro
nlink	nlink	ro
nmi	nmi	ro
node	node	ro
nodename	nodename	ro
noexec	noexec	ro
none	Nimic	ro
normal	Normală	ro
norw	norw	ro
not	not	ro
note	Notă	ro
nsec	nsec	ro
num	num	ro
number	Număr	ro
o	o	ro
of	din	ro
offset	offset	ro
ok	ok	ro
old	old	ro
on	Pornit	ro
only	only	ro
opcode	opcode	ro
open	Deschide	ro
oper	oper	ro
operation	operation	ro
options	Opțiuni	ro
order	order	ro
org	org	ro
other	Altele	ro
out	Ieșire	ro
output	Rezultat	ro
overflow	overflow	ro
p	p	ro
packet	packet	ro
packets	pachete	ro
paddr	paddr	ro
page	PAGINĂ	ro
pages	pages	ro
paging	paging	ro
param	param	ro
parameter	parameter	ro
params	Parametri	ro
parent	părinte	ro
parse	parse	ro
part	part	ro
partition	partition	ro
partitions	partitions	ro
path	CALE	ro
pause	Pauză	ro
payload	payload	ro
pci	pci	ro
pde	pde	ro
pdelen	pdelen	ro
peer	peer	ro
pending	pending	ro
per	per	ro
peripheral	peripheral	ro
phentsize	phentsize	ro
phnum	phnum	ro
phoff	phoff	ro
phy	phy	ro
phyaddr	phyaddr	ro
phymem	phymem	ro
phys	phys	ro
physical	physical	ro
pic	pic	ro
pid	pid	ro
pit	pit	ro
pixel	pixel	ro
point	point	ro
pointer	Indicator	ro
pointers	pointers	ro
poll	poll	ro
port	port	ro
portnumber	portnumber	ro
pos	pos	ro
position	Poziție	ro
posix	posix	ro
prefetch	prefetch	ro
prefetchable	prefetchable	ro
present	Prezent	ro
prev	prev	ro
primary	primary	ro
print	Tipărește	ro
printf	printf	ro
println	println	ro
printreg	printreg	ro
priv	priv	ro
private	Privat	ro
privilege	privilege	ro
proc	proc	ro
process	Proces	ro
processes	Procese	ro
processing	processing	ro
program	program	ro
programmable	programmable	ro
protocol	protocol	ro
provided	provided	ro
provider	provider	ro
ps	ps	ro
pt	pt	ro
pte	pte	ro
ptr	ptr	ro
push	push	ro
put	put	ro
pv	Vp	ro
queue	queue	ro
r	r	ro
range	Interval	ro
raw	raw	ro
rdev	rdev	ro
read	Citire	ro
ready	Pregătit	ro
receive	receive	ro
received	Primit	ro
receiver	receiver	ro
receviced	receviced	ro
record	Înregistrare	ro
rectangle	Dreptunghi	ro
recv	recv	ro
ref	ref	ro
refs	refs	ro
reg	reg	ro
region	region	ro
register	register	ro
registeroffset	registeroffset	ro
registers	registers	ro
regs	regs	ro
regtype	regtype	ro
rel	rel	ro
rela	rela	ro
release	release	ro
released	released	ro
reload	Reîncarcă	ro
relocation	relocation	ro
remaining	remaining	ro
remote	Ladistanță	ro
remove	Elimină	ro
reply	reply	ro
request	request	ro
requested	requested	ro
reserved	reserved	ro
reset	Restabilește	ro
resolve	resolve	ro
restore	Restaurează	ro
result	result	ro
ret	ret	ro
revision	revision	ro
rgb	rgb	ro
right	Dreapta	ro
root	Rădăcină	ro
round	Rotunjire	ro
route	route	ro
rs	rs	ro
rt	rt	ro
run	Rulează	ro
runnable	runnable	ro
rx	rx	ro
s	s	ro
saved	saved	ro
sc	sc	ro
scan	Scanează	ro
scancode	scancode	ro
sche	sche	ro
schedule	schedule	ro
scheduler	scheduler	ro
screen	Ecran	ro
secondary	secondary	ro
sect	sect	ro
section	section	ro
sector	sector	ro
sectors	sectors	ro
seek	seek	ro
seg	seg	ro
segment	segment	ro
segments	segments	ro
select	Selectează	ro
selector	selector	ro
self	sine	ro
send	Trimite	ro
sequencer	sequencer	ro
serial	Serie	ro
set	definit	ro
setup	setup	ro
sh	sh	ro
shared	shared	ro
shentsize	shentsize	ro
shift	shift	ro
shndx	shndx	ro
shnum	shnum	ro
shoff	shoff	ro
shstrndx	shstrndx	ro
signature	signature	ro
simd	simd	ro
size	Mărime	ro
sl	sl	ro
slave	slave	ro
sock	sock	ro
socket	socket	ro
socketcall	socketcall	ro
sockets	sockets	ro
soft	soft	ro
software	software	ro
source	Sursă	ro
space	Spațiu	ro
spawn	spawn	ro
src	src	ro
srcptr	srcptr	ro
ss	ss	ro
st	st	ro
stack	stack	ro
stackbottom	stackbottom	ro
stacktop	stacktop	ro
start	Pornește	ro
started	Pornit	ro
starting	starting	ro
stat	stat	ro
state	Stare	ro
status	Stare	ro
stderr	stderr	ro
stdin	stdin	ro
stdout	stdout	ro
stop	Oprește	ro
stopped	Oprit	ro
str	str	ro
string	Șir	ro
strtab	strtab	ro
subclass	subclass	ro
subnet	subnet	ro
support	Suport	ro
swap	Spațiudeschimb	ro
switch	switch	ro
sym	sym	ro
sync	sync	ro
sys	sys	ro
syscall	syscall	ro
sysname	sysname	ro
system	Sistem	ro
systemcall	systemcall	ro
t	t	ro
table	Tabel	ro
tag	Etichetă	ro
tail	tail	ro
tamd	tamd	ro
tarp	tarp	ro
task	task	ro
tasking	tasking	ro
tasks	Sarcini	ro
tcow	tcow	ro
tcpu	tcpu	ro
technology	Tehnologie	ro
temp	temp	ro
temporary	temporary	ro
tenth	tenth	ro
terminated	terminated	ro
test	Testează	ro
text	text	ro
thr	thr	ro
thread	thread	ro
threads	threads	ro
tick	tick	ro
ticmp	ticmp	ro
time	Oră	ro
timer	timer	ro
tip	tip	ro
tls	tls	ro
tmp	tmp	ro
tmsdos	tmsdos	ro
to	to	ro
top	Sus	ro
tos	tos	ro
total	total	ro
track	track	ro
trap	trap	ro
truncate	Trunchiază	ro
tss	tss	ro
type	Tip	ro
t공용서술자테이블	t공용서술자테이블	ro
t작업관리자	t작업관리자	ro
t조각설명자	t조각설명자	ro
t콘솔	t콘솔	ro
t함수	t함수	ro
udesc	udesc	ro
udp	udp	ro
udp콘솔	udp콘솔	ro
uid	uid	ro
uint	uint	ro
uintptr	uintptr	ro
uname	uname	ro
unhandle	unhandle	ro
unhandled	unhandled	ro
unit	Unitate	ro
unset	Nesetată	ro
unused	unused	ro
up	Sus	ro
update	Actualizează	ro
usable	usable	ro
use	use	ro
used	folosit	ro
user	Utilizator	ro
userhandler	userhandler	ro
usermode	usermode	ro
userproc	userproc	ro
util	util	ro
util콘솔	util콘솔	ro
uts	uts	ro
utsname	utsname	ro
v	v	ro
vaddr	vaddr	ro
val	val	ro
value	Valoare	ro
values	values	ro
vector	vector	ro
vendor	Comerciant	ro
ver	ver	ro
version	Versiune	ro
vfs	vfs	ro
vga	vga	ro
video	video	ro
virt	virt	ro
virtlen	virtlen	ro
virtmem	virtmem	ro
virtual	Virtuală	ro
volume	Volum	ro
w	w	ro
wait	Așteaptă	ro
waitpid	waitpid	ro
wdata	wdata	ro
when	when	ro
whence	whence	ro
widget	widget	ro
width	Lățime	ro
word	cuvânt	ro
writable	writable	ro
write	Scriere	ro
writer	writer	ro
x	x	ro
xy	xy	ro
y	d	ro
zero	zero	ro
값	값	ro
공용서술자테이블	공용서술자테이블	ro
기준	기준	ro
기준주소	기준주소	ro
낮은	낮은	ro
넷카드콘솔	넷카드콘솔	ro
높은	높은	ro
단말기	단말기	ro
마우스콘솔	마우스콘솔	ro
매개값	매개값	ro
매우높은	매우높은	ro
멈추기	멈추기	ro
목적	목적	ro
유형	유형	ro
이더넷콘솔	이더넷콘솔	ro
인터럽트무시하기	인터럽트무시하기	ro
인터럽트예외처리기	인터럽트예외처리기	ro
인터럽트요청처리	인터럽트요청처리	ro
인터럽트처리기	인터럽트처리기	ro
임시	임시	ro
자료	자료	ro
자신	자신	ro
작업관리자	작업관리자	ro
작업콘솔	작업콘솔	ro
조각설명자	조각설명자	ro
출력	출력	ro
콘솔	콘솔	ro
크기	크기	ro
키보드콘솔	키보드콘솔	ro
표시들	표시들	ro
한도	한도	ro
