원래경로	변환경로
tools/decode-virtualbox-log.sh	araçlar/seri_kaydı_çözümle.sh
tools/offsets.go	araçlar/yapı_uzaklıkları.go
userland/posix/Makefile	kullanıcı_alanı/posix/Makefile
userland/posix/TEST_RESULTS.md	kullanıcı_alanı/posix/TEST_RESULTS.md
userland/posix/include/arpa/inet.h	kullanıcı_alanı/posix/bildirimler/arpa/inet.h
userland/posix/include/engos/syscall.h	kullanıcı_alanı/posix/bildirimler/sys/syscall.h
userland/posix/include/errno.h	kullanıcı_alanı/posix/bildirimler/errno.h
userland/posix/include/fcntl.h	kullanıcı_alanı/posix/bildirimler/fcntl.h
userland/posix/include/netinet/in.h	kullanıcı_alanı/posix/bildirimler/netinet/in.h
userland/posix/include/stddef.h	kullanıcı_alanı/posix/bildirimler/stddef.h
userland/posix/include/stdint.h	kullanıcı_alanı/posix/bildirimler/stdint.h
userland/posix/include/sys/socket.h	kullanıcı_alanı/posix/bildirimler/sys/socket.h
userland/posix/include/sys/stat.h	kullanıcı_alanı/posix/bildirimler/sys/stat.h
userland/posix/include/sys/types.h	kullanıcı_alanı/posix/bildirimler/sys/types.h
userland/posix/include/sys/utsname.h	kullanıcı_alanı/posix/bildirimler/sys/utsname.h
userland/posix/include/sys/wait.h	kullanıcı_alanı/posix/bildirimler/sys/wait.h
userland/posix/include/unistd.h	kullanıcı_alanı/posix/bildirimler/unistd.h
userland/posix/linker.ld	kullanıcı_alanı/posix/bağlama_düzeni.ld
userland/posix/src/crt0.S	kullanıcı_alanı/posix/gerçekleme/başlatma.S
userland/posix/src/errno.c	kullanıcı_alanı/posix/gerçekleme/hata_numarası.c
userland/posix/src/fcntl.c	kullanıcı_alanı/posix/gerçekleme/dosya_denetimi.c
userland/posix/src/socket.c	kullanıcı_alanı/posix/gerçekleme/socket.c
userland/posix/src/stat.c	kullanıcı_alanı/posix/gerçekleme/dosya_durumu.c
userland/posix/src/syscall.S	kullanıcı_alanı/posix/gerçekleme/sistem_çağrısı.S
userland/posix/src/unistd.c	kullanıcı_alanı/posix/gerçekleme/unistd.c
userland/posix/tests/compile.c	kullanıcı_alanı/posix/sınamalar/compile.c
userland/posix/tests/exec_runtime.c	kullanıcı_alanı/posix/sınamalar/exec_runtime.c
userland/posix/tests/exec_target.c	kullanıcı_alanı/posix/sınamalar/exec_target.c
userland/posix/tests/fork_runtime.c	kullanıcı_alanı/posix/sınamalar/fork_runtime.c
userland/posix/tests/heap_runtime.c	kullanıcı_alanı/posix/sınamalar/heap_runtime.c
userland/posix/tests/runtime.c	kullanıcı_alanı/posix/sınamalar/runtime.c
userland/posix/tests/socket_runtime.c	kullanıcı_alanı/posix/sınamalar/socket_runtime.c
userland/posix/tests/stdin_runtime.c	kullanıcı_alanı/posix/sınamalar/stdin_runtime.c
