original	localized	language
KGS_INDEX	Kgsİçindekiler	tr
KGS_SELECTOR	Kgsselector	tr
K핵심	KKernelEntry	tr
LIDT	Lidt	tr
Last	Son	tr
Len	Len	tr
Limit	Kısıtla	tr
Link	Bağ	tr
LinkMap	Bağmap	tr
LinkedList	LinkedListe	tr
Listen	Listen	tr
LoadElf	Yükelf	tr
MAC	Mac	tr
MAC0	Mac0	tr
MAC1	Mac1	tr
MAC2	Mac2	tr
MAC3	Mac3	tr
MAC4	Mac4	tr
MAC5	Mac5	tr
MACAddress0Port	Macaddress0BağlantıNoktası	tr
MACAddress2Port	Macaddress2BağlantıNoktası	tr
MACAddress4Port	Macaddress4BağlantıNoktası	tr
MACCache	Maccache	tr
MAX_QUEUE_SIZE	MakqueueBoyut	tr
MB	Mb	tr
MBR	Mbr	tr
MHex출력	MHexadecimalYazdır	tr
MHex출력XY	MHexadecimalYazdırxy	tr
MUint16출력	MUnsignedinteger16Yazdır	tr
MUint16출력XY	MUnsignedinteger16Yazdırxy	tr
MUint32출력	MUnsignedinteger32Yazdır	tr
MUint32출력XY	MUnsignedinteger32Yazdırxy	tr
MUint64출력	MUnsignedinteger64Yazdır	tr
MUint64출력XY	MUnsignedinteger64Yazdırxy	tr
Machine	Machine	tr
MachineCheck	Machinecheck	tr
MakeRangePrivateWritable	MakeAralıkGizliÖzelwritable	tr
Malloc	Bellek_ayır	tr
MemCmp	Memcmp	tr
MemCpy	MemKopyala	tr
MemMove	MemTaşı	tr
MemSet	Memayarla	tr
MemoryOper	Bellekoper	tr
Mode	KİP	tr
ModelToScreen	Yerel_koordinatları_ayarla	tr
Mtime	Mtime	tr
MtimeNsec	Mtimensec	tr
MyHandleInterrupt	MyhandleKesme	tr
MyTest	MyDene	tr
M긴급로그Hex8	MEmergencyGünlükhexadecimal8	tr
M긴급로그Uint32	MEmergencyGünlükunsignedinteger32	tr
M긴급로그문자열	MEmergencyGünlükKatar	tr
M직렬로그초기화	MSeriGünlükinit	tr
M출력	MYazdır	tr
M출력BytesXY	MYazdırBaytxy	tr
M출력Hex	MYazdırhexadecimal	tr
M출력Uint16	MYazdırunsignedinteger16	tr
M출력Uint32	MYazdırunsignedinteger32	tr
M출력XY	MYazdırxy	tr
M테스트	M테스트	tr
NMI	Nmi	tr
New	Yeni	tr
NewInterruptHandler	YeniKesmehandler	tr
Next	Sonraki	tr
Nlink	Nlink	tr
Node	TListe_düğümü	tr
Nodename	Nodename	tr
OnEtherFrameReceived	EternetÇerçevereceivewhen	tr
OnGetDriver	Açıkgetdriver	tr
OnInternetProtocolReceived	İnternetprotocolreceivewhen	tr
OnKeyDown	AçıkAnahtarAşağı	tr
OnKeyUp	AçıkAnahtarYukarı	tr
OnMouseDown	AçıkFareAşağı	tr
OnMouseMove	AçıkFareTaşı	tr
OnMouseUp	AçıkFareYukarı	tr
OnRawDataReceived	Açıkrawdatareceive	tr
OnTick	Açıktick	tr
Overflow	Overflow	tr
P1LinkMap	PDeğer1Bağmap	tr
P2LinkMap	PDeğer2Bağmap	tr
P3LinkMap	PDeğer3Bağmap	tr
PAGE_COW	Sayfacow	tr
PAGE_FRAME	SayfaÇerçeve	tr
PAGE_PRESENT	SayfaMevcut	tr
PAGE_USER	SayfaKullanıcı	tr
PAGE_WRITABLE	Sayfawritable	tr
PAUSE_LOOP	Duraklatloop	tr
PICMasterCommandPort	PrimarypicKomutGirdiÇıktıBağlantıNoktası	tr
PICMasterDataPort	PrimarypicdataGirdiÇıktıBağlantıNoktası	tr
PICSlaveCommandPort	SecondarypicKomutGirdiÇıktıBağlantıNoktası	tr
PICSlaveDataPort	SecondarypicdataGirdiÇıktıBağlantıNoktası	tr
PRESENT	Mevcut	tr
PRIV_KERNEL	Privkernel	tr
PRIV_USER	PrivKullanıcı	tr
PROC_USER_HEAP_SIZE	ProcKullanıcıheapBoyut	tr
PageDirEntry	SayfaDizingirdi	tr
PageDirectoryEntry	SayfaDizingirdi_2	tr
PageFault	Sayfafault	tr
PageFaultException	Sayfafaultexception	tr
PageRoundDown	SayfaYuvarlaAşağı	tr
PageRoundUp	SayfaYuvarlaYukarı	tr
PageTableEntry	SayfaTablogirdi	tr
Paging	Paging	tr
ParentPid	Üstpid	tr
Parse	Parse	tr
Partition_id	PartitionNo	tr
PhyMemTest	PhymemDene	tr
PhysicalMemoryManager	PhysicalBellekmanager	tr
Pid	Pid	tr
Port	BağlantıNoktası	tr
PortBase	BağlantıNoktasıbase	tr
PortInByte	BağlantıNoktasıGelenbyte	tr
PortInDword	BağlantıNoktasıGelendword	tr
PortInWord	BağlantıNoktasıGelenkelime	tr
PortOutByte	BağlantıNoktasıGidenbyte	tr
PortOutDword	BağlantıNoktasıGidendword	tr
PortOutWord	BağlantıNoktasıGidenkelime	tr
PortReadByte	BağlantıNoktasıOkumabyte	tr
PortReadDword	BağlantıNoktasıOkumadword	tr
PortReadWord	BağlantıNoktasıOkumakelime	tr
PortWriteByte	BağlantıNoktasıYazmabyte	tr
PortWriteDword	BağlantıNoktasıYazmadword	tr
PortWriteWord	BağlantıNoktasıYazmakelime	tr
Prev	Previous	tr
PrevTSS	Previoustss	tr
PrimaryPartition	Primarypartition	tr
Print	Yazdır	tr
PrintBytes	YazdırBayt	tr
PrintStr	Yazdırstr	tr
PrintTLS	Yazdırtls	tr
PrintTest	YazdırDene	tr
Process	Süreç	tr
ProcessHelper	Süreçhelper	tr
ProcessPendingKeyboardEvents	SüreçpendingKlavyeOlaylar	tr
ProcessPendingMouseEvents	SüreçpendingFareOlaylar	tr
PushAt	Dizine_göre_araya_ekle	tr
PushBack	Listenin_sonuna_ekle	tr
PushFront	Listenin_başına_ekle	tr
PutPixel	Putpixel	tr
PutPixelRGB	Putpixelrgb	tr
QUEUE_START_ADDR	QueueBaşlataddress	tr
Rdev	Rdev	tr
Read	Okuma	tr
Read28	Okuma28	tr
ReadFile	Dosya_oku	tr
ReadPartitions	Okumapartition	tr
Ready	Hazır	tr
Receive	Receive	tr
Ref	Reference	tr
Release	Release	tr
ReloadCR3	YenidenYüklecr3	tr
Remove	Kaldır	tr
RemoveAt	Kaldırat	tr
RemoveThread	Kaldırthread	tr
RemoveThreadAt	Kaldırthreadat	tr
RequestMacAddress	Requestmacaddress	tr
Reset	Sıfırla	tr
Resolve	Resolve	tr
ResolveCopyOnWriteFault	ResolveKopyalaAçıkYazmafault	tr
SCHEDULER_FREQUENCY	SchedulerSıklık	tr
SEG_BIG_MODE	SegbigKİP	tr
SEG_EXEC	SegÇalıştır	tr
SEG_GRAN_4K_PAGE	Seggran4kSayfa	tr
SEG_GRAN_BYTE	Seggranbyte	tr
SEG_KERNEL_CODE	Segkernelcode	tr
SEG_KERNEL_DATA	Segkerneldata	tr
SEG_KERNEL_GS	Segkernelgs	tr
SEG_NOEXEC	Segnoexec	tr
SEG_NORMAL	Segnormal	tr
SEG_NORW	Segnorw	tr
SEG_R	Segr	tr
SEG_SYSTEM	SegSistem	tr
SEG_TASK_STATE	SegGörevDurum	tr
SEG_USER_CODE	SegKullanıcıcode	tr
SEG_USER_DATA	SegKullanıcıdata	tr
SEG_USER_GS	SegKullanıcıgs	tr
SEG_W	Segw	tr
SIMDFloatingPointException	SimdKayanpointexception	tr
SIZE	Boyut	tr
SYS_ACCESS	Syserişim	tr
SYS_BRK	Sysbrk	tr
SYS_CHDIR	Syschdir	tr
SYS_CLOSE	SysKapat	tr
SYS_CREAT	Syscreat	tr
SYS_DUP	Sysdup	tr
SYS_DUP2	Sysdup2	tr
SYS_EXECVE	Sysexecve	tr
SYS_EXIT	SysÇık	tr
SYS_FCNTL	Sysfcntl	tr
SYS_FORK	Sysfork	tr
SYS_FSTAT	Sysfstat	tr
SYS_FSYNC	Sysfsync	tr
SYS_GETCWD	Sysgetcwd	tr
SYS_GETEGID	Sysgetegid	tr
SYS_GETEUID	Sysgeteuid	tr
SYS_GETGID	Sysgetgid	tr
SYS_GETPID	Sysgetpid	tr
SYS_GETPPID	Sysgetppid	tr
SYS_GETUID	Sysgetuid	tr
SYS_LSEEK	Syslseek	tr
SYS_LSTAT	Syslstat	tr
SYS_OPEN	SysAç	tr
SYS_READ	SysOkuma	tr
SYS_RT_EXIT	SysrtÇık	tr
SYS_SOCKETCALL	Syssocketcall	tr
SYS_STAT	Sysstat	tr
SYS_SYNC	Syssync	tr
SYS_UNAME	Sysuname	tr
SYS_WAITPID	Syswaitpid	tr
SYS_WRITE	SysYazma	tr
Schedule	Schedule	tr
Scheduler	Scheduler	tr
SchedulerData	Schedulerdata	tr
SegmentNotPresent	SegmentnotMevcut	tr
SelectDrivers	Seçdriver	tr
Send	Gönder	tr
SendEchoRequest	EchorequestGönder	tr
SendFrame	ÇerçeveGönder	tr
SerialInit	Seriinit	tr
SerialWriteByte	SeriYazmabyte	tr
SetBackend	Ayarlabackend	tr
SetBit	Ayarlabit	tr
SetBlockInPageDir	AyarlaBlokGelenSayfaDizin	tr
SetBuffer	Ayarlabuffer	tr
SetByteAtAddr	Ayarlabyteataddress	tr
SetByteInPageDir	AyarlabyteGelenSayfaDizin	tr
SetCR3	Ayarlacr3	tr
SetColor	AyarlaRenk	tr
SetDescriptor	Ayarladescriptor	tr
SetHandleInterruptFuction	AyarlahandleKesmefuction	tr
SetHandler	Ayarlahandler	tr
SetIPAddress	Ayarlaipaddress	tr
SetInterruptDescriptorTableEntry	KesmedescriptorTablogirdiayarla	tr
SetInterruptManager	AyarlaKesmemanager	tr
SetInterruptNumber	AyarlaKesmeSayı	tr
SetMode	AyarlaKİP	tr
SetNodeAt	AyarlaDüğümat	tr
SetStack	Ayarlastack	tr
SetTlsSegment	Ayarlatlssegment	tr
SetUint32AtAddr	Ayarlaunsignedinteger32ataddress	tr
SetUint32InPageDir	Ayarlaunsignedinteger32GelenSayfaDizin	tr
SetUint8AtAddr	Ayarlaunsignedinteger8ataddress	tr
SharedMemoryRegion	SharedBellekregion	tr
Size	Boyut_2	tr
Spawn	Spawn	tr
Ss	Ss	tr
Stack	Stack	tr
StackSegmentFault	Stacksegmentfault	tr
Start_lba	Başlatlba	tr
Started	Başlamış	tr
StdinPutByte	Stdinputbyte	tr
StopCurrentThread	DurdurŞuanthread	tr
Stopped	Durdurulmuş	tr
SubnetMask	SubnetMaske	tr
SupportMode	DestekKİP	tr
Sys_brk	Sysbrk_2	tr
Sys_close	SysKapat_2	tr
Sys_exit	SysÇık_2	tr
Sys_getpid	Sysgetpid_2	tr
Sys_mousemove	Sysmousemove	tr
Sys_open	SysAç_2	tr
Sys_printStr	SysYazdırstr	tr
Sys_printUint32	SysYazdırunsignedinteger32	tr
Sys_printf	Sysprintf	tr
Sys_read	SysOkuma_2	tr
Syscall	Syscall	tr
Sysname	Sysname	tr
TARPEtherFrameHandler	ArpEternetÇerçevehandler	tr
TARPMessage	Arpİleti	tr
TARPMessageBuffer	Arpİletibuffer	tr
TARPProvider	Arpprovider	tr
TAdvancedTechnologyAttachment	TGelişmişTeknolojiattachment	tr
TArray	TDizi	tr
TBaseAddressRegister	TBaseaddressregister	tr
TBiosParameterBlock32	TDosya_sistemi_parametreleri32	tr
TBufferDescriptor	TBufferdescriptor	tr
TCOWFrameManager	TcowÇerçevemanager	tr
TCPUState	TcpuDurum	tr
TDefaultKeyboardEventHandler	TÖntanımlıKlavyeOlayhandler	tr
TDefaultMouseEventHandler	TÖntanımlıFareOlayhandler	tr
TDefaultPCIControllerHandler	TÖntanımlıpciDenetleyicihandler	tr
TDefaultTimerEventHandler	TÖntanımlıZamanlayıcıOlayhandler	tr
TDirectoryEntryFat32	TDizingirdifat32	tr
TDriverManager	TDrivermanager	tr
TEtherFrameHandler	TEternetÇerçevehandler	tr
TEtherFrameHeader	TOrtak_ortam_ağ_çerçevesi_başlığı	tr
TEtherFrameHeaderBuffer	TEternetÇerçeveheaderbuffer	tr
TEtherFrameProvider	TOrtak_ortam_ağ_çerçevesi_sağlayıcısı	tr
TEtherFrameRawDataHandler	TEternetÇerçeverawdatahandler	tr
TGateDescriptor	TGatedescriptor	tr
THREAD_STACK_SIZE	ThreadstackBoyut	tr
TICMPHandler	Icmphandler	tr
TIPEtherFrameHandler	IpEternetÇerçevehandler	tr
TInitializationBlock	TInitializationBlok	tr
TInternetControlMessageProtocol	TAğlar_arası_ağ_denetim_iletisi_protokolü	tr
TInternetControlMessageProtocolMessage	TİnternetCtrlİletiprotocolİleti	tr
TInternetControlMessageProtocolMessageBuffer	TİnternetCtrlİletiprotocolİletibuffer	tr
TInternetProtocolHandler	Tİnternetprotocolhandler	tr
TInternetProtocolProvider	TAğlar_arası_ağ_protokolü_sağlayıcısı	tr
TInternetProtocolV4Message	Tİnternetprotocolv4İleti	tr
TInternetProtocolV4MessageBuffer	Tİnternetprotocolv4İletibuffer	tr
TInterruptDescriptorTablePointer	TKesmedescriptorTabloBelirteç	tr
TInterruptHandler	TKesmehandler	tr
TInterruptManager	TKesmemanager	tr
TKeyboardDriver	TKlavyedriver	tr
TLS_START	TlsBaşlat	tr
TMSDOSPartitionTable	TmsdospartitionTablo	tr
TMasterBootRecord	TAna_önyükleme_kaydı	tr
TMemoryChunk	TBellekchunk	tr
TMemoryManager	TBellekmanager	tr
TMouseDriver	TFaredriver	tr
TMyKeyboardEventHandler	TMyKlavyeOlayhandler	tr
TMyMouseEventHandler	TMyFareOlayhandler	tr
TMyPCIControllerHandler	TMypciDenetleyicihandler	tr
TPartitionTableEntry	TPartitionTablogirdi	tr
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectDenetleyici	tr
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectAygıtdescriptor	tr
TPort	TBağlantıNoktası	tr
TPort16Bit	TBağlantıNoktası16bit	tr
TPort32Bit	TBağlantıNoktası32bit	tr
TPort8Bit	TBağlantıNoktası8bit	tr
TRawDataHandler	TRawdatahandler	tr
TSSEntry	Tssgirdi	tr
TSyscall	TSyscall	tr
TTask	TGörev	tr
TThread	TThread	tr
TThreadHelper	TThreadhelper	tr
TTimerDriver	TZamanlayıcıdriver	tr
TUserDatagramProtocolHandler	TKullanıcıdatagramprotocolhandler	tr
TUserDatagramProtocolHeader	TKullanıcı_veri_birimi_başlığı	tr
TUserDatagramProtocolHeaderBuffer	TKullanıcıdatagramprotocolheaderbuffer	tr
TUserDatagramProtocolProvider	TKullanıcıdatagramprotocolprovider	tr
TUserDatagramProtocolSocket	TKullanıcı_veri_birimi_iletişim_uç_noktası	tr
TVideoGraphicsArray	TGörüntüGrafiklerDizi	tr
TWidget	TEkran_öğesi	tr
TWidgetMouseEventHandler	TGereçFareOlayhandler	tr
Tamd_am79c973	Tamdam79c973	tr
Test	Dene	tr
TestBit	Denebit	tr
TestPrint	DeneYazdır	tr
Thread	Thread	tr
ThreadList	ThreadListe	tr
ThreadState	ThreadDurum	tr
Threads	Threads	tr
TlsSegments	Tlssegments	tr
TotalBlocks	ToplamBlok	tr
Type	Tür	tr
TypeTest	TürDene	tr
T공용서술자테이블	TShareddescriptorTablo	tr
T공용서술자테이블_자료	TShareddescriptorTablodata	tr
T작업관리자	TGörevmanager	tr
T조각설명자	TSegmentdescriptor	tr
T콘솔	TKonsol	tr
T함수1	TFonksiyon1	tr
UDESC_32SEG	Udesc32seg	tr
UDESC_CONTENTS	Udescİçindekiler	tr
UDESC_LIMIT_IN_PAGES	UdescKısıtlaGelenpages	tr
UDESC_RX_ONLY	Udescrxonly	tr
UDESC_SEG_NOT_PRESENT	UdescsegnotMevcut	tr
UDESC_USABLE	Udescusable	tr
USER_STACK	Kullanıcıstack	tr
USER_STACK_SIZE	KullanıcıstackBoyut	tr
USER_STACK_TOP	KullanıcıstackÜst	tr
Uid	Uid	tr
Uint16ToArray	Unsignedinteger16toDizi	tr
Uint16ToArray_BE	Unsignedinteger16toDizibe	tr
Uint16_R	Unsignedinteger16r	tr
Uint32ToArray	Unsignedinteger32toDizi	tr
Uint32_R	Unsignedinteger32r	tr
Uint48ToArray	Unsignedinteger48toDizi	tr
Uint48ToArray_BE	Unsignedinteger48toDizibe	tr
Uint48_R	Unsignedinteger48r	tr
Uint64ToArray	Unsignedinteger64toDizi	tr
Uint64_R	Unsignedinteger64r	tr
UnhandleInterrupt	UnhandleKesme	tr
UnsetBit	Ayırma_bitini_tersle	tr
UsedBlocks	KullanılanBlok	tr
UserDesc	Kullanıcıdescriptor	tr
UserStack	Kullanıcıstack_2	tr
UserStackSize	KullanıcıstackBoyut_2	tr
Vendor_id	ÜreticiNo	tr
Version	Sürüm	tr
VirtTest	VirtDene	tr
Write	Yazma	tr
Write28	Yazma28	tr
WriteRegisters	Yazmaregister	tr
X	X	tr
Y	Y	tr
Zero	Sıfır	tr
ZeroBlockInPageDir	SıfırBlokGelenSayfaDizin	tr
a	a	tr
aTime	aSaat	tr
access	erişim	tr
accessMode	erişimKİP	tr
ack	ack	tr
activeKeyboardDriver	aktifKlavyedriver	tr
activeMouseDriver	aktifFaredriver	tr
addr	address	tr
addrPtr	addressBelirteç	tr
address	address_2	tr
addressError	addressHata	tr
afInet	afinet	tr
allocFD	allocateDT	tr
allocOpenFile	allocateAçDosya	tr
allocProcess	allocateSüreç	tr
allocateSocket	allocateYuva	tr
allocated	allocated	tr
amd_am79c973	amdam79c973	tr
args	argümanlar	tr
argument	argument	tr
argumentPointers	argumentpointers	tr
arguments	argümanlar_2	tr
arp	arp	tr
arpBuffer	arpbuffer	tr
arpMesgSize	arpmesgBoyut	tr
arpProvider	arpprovider	tr
arp콘솔	arpKonsol	tr
array	dizi	tr
ata	ata	tr
ata0s	ata0s	tr
attempts	attempts	tr
attr	öznitelik	tr
attributeControllerIndexPort	öznitelikDenetleyiciİçindekilerBağlantıNoktası	tr
attributeControllerReadPort	öznitelikDenetleyiciOkumaBağlantıNoktası	tr
attributeControllerResetPort	öznitelikDenetleyiciSıfırlaBağlantıNoktası	tr
attributeControllerWritePort	öznitelikDenetleyiciYazmaBağlantıNoktası	tr
attributes	öznitelikler	tr
aux	aux	tr
avail	ulaşılabilir	tr
b	b	tr
backend	backend	tr
backupFpRegs	backupfpregs	tr
backupSector	backupsector	tr
bar	çubuk	tr
barNum	çubukSayı	tr
bar_value	çubukDeğer	tr
base	base	tr
baseCode	basecode	tr
baseHigh	baseYüksek	tr
baseLow	baseDüşük	tr
baseMid	basemid	tr
base_addr_high	baseaddressYüksek	tr
base_addr_low	baseaddressDüşük	tr
bh	bh	tr
bindEphemeral	bindephemeral	tr
bindError	bindHata	tr
bios	bios	tr
bit	bit	tr
bitmap	ayırma_bit_eşlemi	tr
bootSignature	bootsignature	tr
bootable	bootable	tr
bootloader	bootloader	tr
bound	bound	tr
bpb	dosya_sistemi_parametreleri	tr
bpbBytes	bpbBayt	tr
bpbPtr	bpbBelirteç	tr
buf	buffer	tr
buf1	buffer1	tr
buf2	buffer2	tr
buf3	buffer3	tr
buf4	buffer4	tr
buf6	buffer6	tr
buffer	buffer_2	tr
buffer1	buffer1_2	tr
buffer2	buffer2_2	tr
bufferAddr	bufferaddress	tr
bufferAddress	bufferaddress_2	tr
bufptr	bufferBelirteç	tr
bus	bus	tr
