english	localized	language
thread	thread	tr
threads	threads	tr
tick	tick	tr
ticmp	ticmp	tr
time	Saat	tr
timer	Zamanlayıcı	tr
tip	tip	tr
tls	tls	tr
tmp	tmp	tr
tmsdos	tmsdos	tr
to	to	tr
top	Üst	tr
tos	tos	tr
total	Toplam	tr
track	track	tr
trap	trap	tr
truncate	Kırp	tr
tss	tss	tr
type	Tür	tr
t공용서술자테이블	t공용서술자테이블	tr
t작업관리자	t작업관리자	tr
t조각설명자	t조각설명자	tr
t콘솔	t콘솔	tr
t함수	t함수	tr
udesc	udesc	tr
udp	udp	tr
udp콘솔	udp콘솔	tr
uid	uid	tr
uint	uint	tr
uintptr	uintptr	tr
uname	uname	tr
unhandle	unhandle	tr
unhandled	unhandled	tr
unit	Birim	tr
unset	Kaldır	tr
unused	kullanılmamış	tr
up	Yukarı	tr
update	Güncelle	tr
usable	usable	tr
use	Kullan	tr
used	Kullanılan	tr
user	Kullanıcı	tr
userhandler	userhandler	tr
usermode	KullanıcıModu	tr
userproc	userproc	tr
util	util	tr
util콘솔	util콘솔	tr
uts	uts	tr
utsname	utsname	tr
v	v	tr
vaddr	vaddr	tr
val	val	tr
value	Değer	tr
values	Değerler	tr
vector	vector	tr
vendor	Üretici	tr
ver	ver	tr
version	Sürüm	tr
vfs	vfs	tr
vga	vga	tr
video	Görüntü	tr
virt	virt	tr
virtlen	virtlen	tr
virtmem	virtmem	tr
virtual	Sanal	tr
volume	Hacim	tr
w	B	tr
wait	Bekle	tr
waitpid	waitpid	tr
wdata	wdata	tr
when	when	tr
whence	whence	tr
widget	Gereç	tr
width	Genişlik	tr
word	kelime	tr
writable	writable	tr
write	Yazma	tr
writer	writer	tr
x	x	tr
xy	xy	tr
y	E	tr
zero	Sıfır	tr
값	값	tr
공용서술자테이블	공용서술자테이블	tr
기준	기준	tr
기준주소	기준주소	tr
낮은	낮은	tr
넷카드콘솔	넷카드콘솔	tr
높은	높은	tr
단말기	단말기	tr
마우스콘솔	마우스콘솔	tr
매개값	매개값	tr
매우높은	매우높은	tr
멈추기	멈추기	tr
목적	목적	tr
유형	유형	tr
이더넷콘솔	이더넷콘솔	tr
인터럽트무시하기	인터럽트무시하기	tr
인터럽트예외처리기	인터럽트예외처리기	tr
인터럽트요청처리	인터럽트요청처리	tr
인터럽트처리기	인터럽트처리기	tr
임시	임시	tr
자료	자료	tr
자신	자신	tr
작업관리자	작업관리자	tr
작업콘솔	작업콘솔	tr
조각설명자	조각설명자	tr
출력	출력	tr
콘솔	콘솔	tr
크기	크기	tr
키보드콘솔	키보드콘솔	tr
표시들	표시들	tr
한도	한도	tr
