english	localized	source	evidence_count
eax	eax	native-English	0
ebadf	ebadf	native-English	0
ebp	ebp	native-English	0
ebusy	ebusy	native-English	0
ebx	ebx	native-English	0
echild	echild	native-English	0
echo	echo	native-English	0
ecx	ecx	native-English	0
edi	edi	native-English	0
edx	edx	native-English	0
eexist	eexist	native-English	0
ef	ef	native-English	0
efault	efault	native-English	0
efbig	efbig	native-English	0
eflags	eflags	native-English	0
ehsize	ehsize	native-English	0
eintr	eintr	native-English	0
einval	einval	native-English	0
eio	eio	native-English	0
eip	eip	native-English	0
eisdir	eisdir	native-English	0
elf	elf	native-English	0
emfile	emfile	native-English	0
empty	empty	native-English	0
emsgsize	emsgsize	native-English	0
enable	enable	native-English	0
enabled	enabled	native-English	0
end	end	native-English	0
enetunreach	enetunreach	native-English	0
enfile	enfile	native-English	0
enodev	enodev	native-English	0
enoent	enoent	native-English	0
enoexec	enoexec	native-English	0
enomem	enomem	native-English	0
enospc	enospc	native-English	0
enosys	enosys	native-English	0
enotconn	enotconn	native-English	0
enotdir	enotdir	native-English	0
enotty	enotty	native-English	0
ensure	ensure	native-English	0
entries	entries	native-English	0
entry	entry	native-English	0
entrypoint	entrypoint	native-English	0
entsize	entsize	native-English	0
environment	environment	native-English	0
eopnotsupp	eopnotsupp	native-English	0
eperm	eperm	native-English	0
ephemeral	ephemeral	native-English	0
eprotonosupport	eprotonosupport	native-English	0
equal	equal	native-English	0
erange	erange	native-English	0
erofs	erofs	native-English	0
err	err	native-English	0
error	error	native-English	0
errorln	errorln	native-English	0
es	es	native-English	0
esi	esi	native-English	0
esp	esp	native-English	0
espipe	espipe	native-English	0
esrch	esrch	native-English	0
ether	ether	native-English	0
etherframe	etherframe	native-English	0
ethernet	ethernet	native-English	0
event	event	native-English	0
events	events	native-English	0
exceeded	exceeded	native-English	0
except	except	native-English	0
exception	exception	native-English	0
exec	exec	native-English	0
execve	execve	native-English	0
exists	exists	native-English	0
exit	exit	native-English	0
exited	exited	native-English	0
ext	ext	native-English	0
extended	extended	native-English	0
f	f	native-English	0
family	family	native-English	0
fat	fat	native-English	0
fatal	fatal	native-English	0
fatbuf	fatbuf	native-English	0
fatbuffer	fatbuffer	native-English	0
fault	fault	native-English	0
fb	fb	native-English	0
fcntl	fcntl	native-English	0
fd	fd	native-English	0
fds	fds	native-English	0
field	field	native-English	0
file	file	native-English	0
filename	filename	native-English	0
files	files	native-English	0
filesz	filesz	native-English	0
fill	fill	native-English	0
find	find	native-English	0
first	first	native-English	0
fl	fl	native-English	0
flag	flag	native-English	0
flags	flags	native-English	0
floating	floating	native-English	0
flush	flush	native-English	0
fn	fn	native-English	0
focus	focus	native-English	0
focussable	focussable	native-English	0
foo	foo	native-English	0
for	for	native-English	0
forced	forced	native-English	0
fork	fork	native-English	0
found	found	native-English	0
fp	fp	native-English	0
fpu	fpu	native-English	0
frame	frame	native-English	0
free	free	native-English	0
frequency	frequency	native-English	0
from	from	native-English	0
front	front	native-English	0
fs	fs	native-English	0
fstat	fstat	native-English	0
fsync	fsync	native-English	0
fuction	fuction	native-English	0
full	full	native-English	0
func	func	native-English	0
function	function	native-English	0
functions	functions	native-English	0
fxrstor	fxrstor	native-English	0
fxsave	fxsave	native-English	0
g	g	native-English	0
gate	gate	native-English	0
gateway	gateway	native-English	0
gb	gb	native-English	0
gdt	gdt	native-English	0
get	get	native-English	0
getcwd	getcwd	native-English	0
getegid	getegid	native-English	0
geteuid	geteuid	native-English	0
getgid	getgid	native-English	0
getpid	getpid	native-English	0
getppid	getppid	native-English	0
getuid	getuid	native-English	0
gid	gid	native-English	0
global	global	native-English	0
got	got	native-English	0
gpf	gpf	native-English	0
gran	gran	native-English	0
graphics	graphics	native-English	0
grub	grub	native-English	0
gs	gs	native-English	0
h	h	native-English	0
halt	halt	native-English	0
handle	handle	native-English	0
handler	handler	native-English	0
handlers	handlers	native-English	0
hardware	hardware	native-English	0
has	has	native-English	0
hd	hd	native-English	0
head	head	native-English	0
header	header	native-English	0
headertype	headertype	native-English	0
heap	heap	native-English	0
height	height	native-English	0
helper	helper	native-English	0
hex	hex	native-English	0
hex출력	hex출력	native-English	0
hi	hi	native-English	0
hidden	hidden	native-English	0
high	high	native-English	0
hop	hop	native-English	0
i	i	native-English	0
icmp	icmp	native-English	0
icmp콘솔	icmp콘솔	native-English	0
id	id	native-English	0
ident	ident	native-English	0
identify	identify	native-English	0
idt	idt	native-English	0
idx	idx	native-English	0
ifchr	ifchr	native-English	0
ifdir	ifdir	native-English	0
ifmt	ifmt	native-English	0
ifreg	ifreg	native-English	0
ifsock	ifsock	native-English	0
in	in	native-English	0
increment	increment	native-English	0
index	index	native-English	0
inet	inet	native-English	0
info	info	native-English	0
init	init	native-English	0
initial	initial	native-English	0
initialization	initialization	native-English	0
initialize	initialize	native-English	0
ino	ino	native-English	0
inode	inode	native-English	0
input	input	native-English	0
install	install	native-English	0
int	int	native-English	0
interconnect	interconnect	native-English	0
interface	interface	native-English	0
internet	internet	native-English	0
internetprotocol	internetprotocol	native-English	0
interrupt	interrupt	native-English	0
interrupts	interrupts	native-English	0
invalid	invalid	native-English	0
io	io	native-English	0
iomap	iomap	native-English	0
ip	ip	native-English	0
ipci	ipci	native-English	0
ipmessage	ipmessage	native-English	0
ipv	ipv	native-English	0
ip콘솔	ip콘솔	native-English	0
iret	iret	native-English	0
is	is	native-English	0
ist	ist	native-English	0
j	j	native-English	0
jmp	jmp	native-English	0
jump	jump	native-English	0
k	k	native-English	0
kb	kb	native-English	0
kcs	kcs	native-English	0
kds	kds	native-English	0
kernel	kernel	native-English	0
key	key	native-English	0
keyboard	keyboard	native-English	0
kgs	kgs	native-English	0
kind	kind	native-English	0
k핵심	k핵심	native-English	0
l	l	native-English	0
label	label	native-English	0
last	last	native-English	0
lba	lba	native-English	0
ldt	ldt	native-English	0
left	left	native-English	0
len	len	native-English	0
length	length	native-English	0
lengths	lengths	native-English	0
level	level	native-English	0
lib	lib	native-English	0
lidt	lidt	native-English	0
lidtaddr	lidtaddr	native-English	0
limit	limit	native-English	0
line	line	native-English	0
link	link	native-English	0
linked	linked	native-English	0
linker	linker	native-English	0
list	list	native-English	0
listen	listen	native-English	0
listening	listening	native-English	0
live	live	native-English	0
load	load	native-English	0
loader	loader	native-English	0
local	local	native-English	0
log	log	native-English	0
logical	logical	native-English	0
loop	loop	native-English	0
low	low	native-English	0
lseek	lseek	native-English	0
lstat	lstat	native-English	0
m	m	native-English	0
mac	mac	native-English	0
machine	machine	native-English	0
magicnumber	magicnumber	native-English	0
main	main	native-English	0
make	make	native-English	0
malloc	malloc	native-English	0
manager	manager	native-English	0
map	map	native-English	0
mask	mask	native-English	0
master	master	native-English	0
matches	matches	native-English	0
max	max	native-English	0
maximum	maximum	native-English	0
mb	mb	native-English	0
mbr	mbr	native-English	0
media	media	native-English	0
mem	mem	native-English	0
memory	memory	native-English	0
memorymananger	memorymananger	native-English	0
memorytest	memorytest	native-English	0
memsz	memsz	native-English	0
mesg	mesg	native-English	0
message	message	native-English	0
mics	mics	native-English	0
mid	mid	native-English	0
minimum	minimum	native-English	0
mode	mode	native-English	0
model	model	native-English	0
mouse	mouse	native-English	0
mousemove	mousemove	native-English	0
move	move	native-English	0
msdospart	msdospart	native-English	0
msg	msg	native-English	0
mtime	mtime	native-English	0
multi	multi	native-English	0
multiboot	multiboot	native-English	0
multitasking	multitasking	native-English	0
my	my	native-English	0
myfunction	myfunction	native-English	0
m긴급로그	m긴급로그	native-English	0
m긴급로그문자열	m긴급로그문자열	native-English	0
m직렬로그초기화	m직렬로그초기화	native-English	0
m출력	m출력	native-English	0
m테스트	m테스트	native-English	0
n	n	native-English	0
name	name	native-English	0
namesz	namesz	native-English	0
net	net	native-English	0
network	network	native-English	0
new	new	native-English	0
next	next	native-English	0
nibble	nibble	native-English	0
nlink	nlink	native-English	0
nmi	nmi	native-English	0
node	node	native-English	0
nodename	nodename	native-English	0
noexec	noexec	native-English	0
none	none	native-English	0
normal	normal	native-English	0
norw	norw	native-English	0
not	not	native-English	0
note	note	native-English	0
nsec	nsec	native-English	0
num	num	native-English	0
number	number	native-English	0
o	o	native-English	0
of	of	native-English	0
offset	offset	native-English	0
ok	ok	native-English	0
old	old	native-English	0
on	on	native-English	0
only	only	native-English	0
opcode	opcode	native-English	0
open	open	native-English	0
oper	oper	native-English	0
operation	operation	native-English	0
options	options	native-English	0
order	order	native-English	0
org	org	native-English	0
other	other	native-English	0
out	out	native-English	0
output	output	native-English	0
overflow	overflow	native-English	0
p	p	native-English	0
packet	packet	native-English	0
packets	packets	native-English	0
paddr	paddr	native-English	0
page	page	native-English	0
pages	pages	native-English	0
paging	paging	native-English	0
param	param	native-English	0
parameter	parameter	native-English	0
params	params	native-English	0
parent	parent	native-English	0
parse	parse	native-English	0
part	part	native-English	0
partition	partition	native-English	0
partitions	partitions	native-English	0
path	path	native-English	0
pause	pause	native-English	0
payload	payload	native-English	0
pci	pci	native-English	0
pde	pde	native-English	0
pdelen	pdelen	native-English	0
peer	peer	native-English	0
pending	pending	native-English	0
per	per	native-English	0
peripheral	peripheral	native-English	0
phentsize	phentsize	native-English	0
phnum	phnum	native-English	0
phoff	phoff	native-English	0
phy	phy	native-English	0
phyaddr	phyaddr	native-English	0
phymem	phymem	native-English	0
phys	phys	native-English	0
physical	physical	native-English	0
pic	pic	native-English	0
pid	pid	native-English	0
pit	pit	native-English	0
pixel	pixel	native-English	0
point	point	native-English	0
pointer	pointer	native-English	0
pointers	pointers	native-English	0
poll	poll	native-English	0
port	port	native-English	0
portnumber	portnumber	native-English	0
pos	pos	native-English	0
position	position	native-English	0
posix	posix	native-English	0
prefetch	prefetch	native-English	0
prefetchable	prefetchable	native-English	0
present	present	native-English	0
prev	prev	native-English	0
primary	primary	native-English	0
print	print	native-English	0
printf	printf	native-English	0
println	println	native-English	0
printreg	printreg	native-English	0
priv	priv	native-English	0
private	private	native-English	0
privilege	privilege	native-English	0
proc	proc	native-English	0
process	process	native-English	0
processes	processes	native-English	0
processing	processing	native-English	0
program	program	native-English	0
programmable	programmable	native-English	0
protocol	protocol	native-English	0
provided	provided	native-English	0
provider	provider	native-English	0
ps	ps	native-English	0
pt	pt	native-English	0
pte	pte	native-English	0
ptr	ptr	native-English	0
push	push	native-English	0
put	put	native-English	0
pv	pv	native-English	0
queue	queue	native-English	0
r	r	native-English	0
range	range	native-English	0
raw	raw	native-English	0
rdev	rdev	native-English	0
read	read	native-English	0
ready	ready	native-English	0
receive	receive	native-English	0
received	received	native-English	0
receiver	receiver	native-English	0
receviced	receviced	native-English	0
record	record	native-English	0
rectangle	rectangle	native-English	0
recv	recv	native-English	0
ref	ref	native-English	0
refs	refs	native-English	0
reg	reg	native-English	0
region	region	native-English	0
register	register	native-English	0
registeroffset	registeroffset	native-English	0
registers	registers	native-English	0
regs	regs	native-English	0
regtype	regtype	native-English	0
rel	rel	native-English	0
rela	rela	native-English	0
release	release	native-English	0
released	released	native-English	0
reload	reload	native-English	0
relocation	relocation	native-English	0
remaining	remaining	native-English	0
remote	remote	native-English	0
remove	remove	native-English	0
reply	reply	native-English	0
request	request	native-English	0
requested	requested	native-English	0
reserved	reserved	native-English	0
reset	reset	native-English	0
resolve	resolve	native-English	0
restore	restore	native-English	0
result	result	native-English	0
ret	ret	native-English	0
revision	revision	native-English	0
rgb	rgb	native-English	0
right	right	native-English	0
root	root	native-English	0
round	round	native-English	0
route	route	native-English	0
rs	rs	native-English	0
rt	rt	native-English	0
run	run	native-English	0
runnable	runnable	native-English	0
rx	rx	native-English	0
s	s	native-English	0
saved	saved	native-English	0
sc	sc	native-English	0
scan	scan	native-English	0
scancode	scancode	native-English	0
sche	sche	native-English	0
schedule	schedule	native-English	0
scheduler	scheduler	native-English	0
screen	screen	native-English	0
secondary	secondary	native-English	0
sect	sect	native-English	0
section	section	native-English	0
sector	sector	native-English	0
sectors	sectors	native-English	0
seek	seek	native-English	0
seg	seg	native-English	0
segment	segment	native-English	0
segments	segments	native-English	0
select	select	native-English	0
selector	selector	native-English	0
self	self	native-English	0
send	send	native-English	0
sequencer	sequencer	native-English	0
serial	serial	native-English	0
set	set	native-English	0
setup	setup	native-English	0
sh	sh	native-English	0
shared	shared	native-English	0
shentsize	shentsize	native-English	0
shift	shift	native-English	0
shndx	shndx	native-English	0
shnum	shnum	native-English	0
shoff	shoff	native-English	0
shstrndx	shstrndx	native-English	0
signature	signature	native-English	0
simd	simd	native-English	0
size	size	native-English	0
sl	sl	native-English	0
slave	slave	native-English	0
sock	sock	native-English	0
socket	socket	native-English	0
socketcall	socketcall	native-English	0
sockets	sockets	native-English	0
soft	soft	native-English	0
software	software	native-English	0
source	source	native-English	0
space	space	native-English	0
spawn	spawn	native-English	0
src	src	native-English	0
srcptr	srcptr	native-English	0
ss	ss	native-English	0
st	st	native-English	0
stack	stack	native-English	0
stackbottom	stackbottom	native-English	0
stacktop	stacktop	native-English	0
start	start	native-English	0
started	started	native-English	0
starting	starting	native-English	0
stat	stat	native-English	0
state	state	native-English	0
status	status	native-English	0
stderr	stderr	native-English	0
stdin	stdin	native-English	0
stdout	stdout	native-English	0
stop	stop	native-English	0
stopped	stopped	native-English	0
str	str	native-English	0
string	string	native-English	0
strtab	strtab	native-English	0
subclass	subclass	native-English	0
subnet	subnet	native-English	0
support	support	native-English	0
swap	swap	native-English	0
switch	switch	native-English	0
sym	sym	native-English	0
sync	sync	native-English	0
sys	sys	native-English	0
syscall	syscall	native-English	0
sysname	sysname	native-English	0
system	system	native-English	0
systemcall	systemcall	native-English	0
t	t	native-English	0
table	table	native-English	0
tag	tag	native-English	0
tail	tail	native-English	0
tamd	tamd	native-English	0
tarp	tarp	native-English	0
task	task	native-English	0
tasking	tasking	native-English	0
tasks	tasks	native-English	0
tcow	tcow	native-English	0
tcpu	tcpu	native-English	0
technology	technology	native-English	0
temp	temp	native-English	0
temporary	temporary	native-English	0
tenth	tenth	native-English	0
terminated	terminated	native-English	0
test	test	native-English	0
text	text	native-English	0
thr	thr	native-English	0
thread	thread	native-English	0
threads	threads	native-English	0
tick	tick	native-English	0
ticmp	ticmp	native-English	0
time	time	native-English	0
timer	timer	native-English	0
tip	tip	native-English	0
tls	tls	native-English	0
tmp	tmp	native-English	0
tmsdos	tmsdos	native-English	0
to	to	native-English	0
top	top	native-English	0
tos	tos	native-English	0
total	total	native-English	0
track	track	native-English	0
trap	trap	native-English	0
truncate	truncate	native-English	0
tss	tss	native-English	0
type	type	native-English	0
t공용서술자테이블	t공용서술자테이블	native-English	0
t작업관리자	t작업관리자	native-English	0
t조각설명자	t조각설명자	native-English	0
t콘솔	t콘솔	native-English	0
t함수	t함수	native-English	0
udesc	udesc	native-English	0
udp	udp	native-English	0
udp콘솔	udp콘솔	native-English	0
uid	uid	native-English	0
uint	uint	native-English	0
uintptr	uintptr	native-English	0
uname	uname	native-English	0
unhandle	unhandle	native-English	0
unhandled	unhandled	native-English	0
unit	unit	native-English	0
unset	unset	native-English	0
unused	unused	native-English	0
up	up	native-English	0
update	update	native-English	0
usable	usable	native-English	0
use	use	native-English	0
used	used	native-English	0
user	user	native-English	0
userhandler	userhandler	native-English	0
usermode	usermode	native-English	0
userproc	userproc	native-English	0
util	util	native-English	0
util콘솔	util콘솔	native-English	0
uts	uts	native-English	0
utsname	utsname	native-English	0
v	v	native-English	0
vaddr	vaddr	native-English	0
val	val	native-English	0
value	value	native-English	0
values	values	native-English	0
vector	vector	native-English	0
vendor	vendor	native-English	0
ver	ver	native-English	0
version	version	native-English	0
vfs	vfs	native-English	0
vga	vga	native-English	0
video	video	native-English	0
virt	virt	native-English	0
virtlen	virtlen	native-English	0
virtmem	virtmem	native-English	0
virtual	virtual	native-English	0
volume	volume	native-English	0
w	w	native-English	0
wait	wait	native-English	0
waitpid	waitpid	native-English	0
wdata	wdata	native-English	0
when	when	native-English	0
whence	whence	native-English	0
widget	widget	native-English	0
width	width	native-English	0
word	word	native-English	0
writable	writable	native-English	0
write	write	native-English	0
writer	writer	native-English	0
x	x	native-English	0
xy	xy	native-English	0
y	y	native-English	0
zero	zero	native-English	0
값	값	native-English	0
공용서술자테이블	공용서술자테이블	native-English	0
기준	기준	native-English	0
기준주소	기준주소	native-English	0
낮은	낮은	native-English	0
넷카드콘솔	넷카드콘솔	native-English	0
높은	높은	native-English	0
단말기	단말기	native-English	0
마우스콘솔	마우스콘솔	native-English	0
매개값	매개값	native-English	0
매우높은	매우높은	native-English	0
멈추기	멈추기	native-English	0
목적	목적	native-English	0
유형	유형	native-English	0
이더넷콘솔	이더넷콘솔	native-English	0
인터럽트무시하기	인터럽트무시하기	native-English	0
인터럽트예외처리기	인터럽트예외처리기	native-English	0
인터럽트요청처리	인터럽트요청처리	native-English	0
인터럽트처리기	인터럽트처리기	native-English	0
임시	임시	native-English	0
자료	자료	native-English	0
자신	자신	native-English	0
작업관리자	작업관리자	native-English	0
작업콘솔	작업콘솔	native-English	0
조각설명자	조각설명자	native-English	0
출력	출력	native-English	0
콘솔	콘솔	native-English	0
크기	크기	native-English	0
키보드콘솔	키보드콘솔	native-English	0
표시들	표시들	native-English	0
한도	한도	native-English	0
