english	localized	language
descriptors	descriptors	ca
descsz	descsz	ca
destination	Destinació	ca
destroy	Destrueix	ca
dev	dev	ca
device	Dispositiu	ca
diff	diff	ca
digits	digits	ca
dir	dir	ca
directory	Directori	ca
dirent	dirent	ca
disable	Inhabilita	ca
discard	Descarta	ca
disconnect	Desconnecta	ca
dispatch	dispatch	ca
divide	divide	ca
divisor	divisor	ca
do	do	ca
domain	Domini	ca
double	Doble	ca
down	Avall	ca
draw	draw	ca
drive	drive	ca
driver	driver	ca
drivercount	drivercount	ca
drivers	drivers	ca
drv	drv	ca
ds	ds	ca
dst	dst	ca
dstptr	dstptr	ca
dup	dup	ca
dword	dword	ca
dyn	dyn	ca
dynamic	Dinàmic	ca
e	e	ca
eacces	eacces	ca
eaddrinuse	eaddrinuse	ca
eafnosupport	eafnosupport	ca
eagain	eagain	ca
eax	eax	ca
ebadf	ebadf	ca
ebp	ebp	ca
ebusy	ebusy	ca
ebx	ebx	ca
echild	echild	ca
echo	echo	ca
ecx	ecx	ca
edi	edi	ca
edx	edx	ca
eexist	eexist	ca
ef	ef	ca
efault	efault	ca
efbig	efbig	ca
eflags	eflags	ca
ehsize	ehsize	ca
eintr	eintr	ca
einval	einval	ca
eio	eio	ca
eip	eip	ca
eisdir	eisdir	ca
elf	elf	ca
emfile	emfile	ca
empty	Buit	ca
emsgsize	emsgsize	ca
enable	Activa	ca
enabled	Habilitat	ca
end	Final	ca
enetunreach	enetunreach	ca
enfile	enfile	ca
enodev	enodev	ca
enoent	enoent	ca
enoexec	enoexec	ca
enomem	enomem	ca
enospc	enospc	ca
enosys	enosys	ca
enotconn	enotconn	ca
enotdir	enotdir	ca
enotty	enotty	ca
ensure	ensure	ca
entries	entries	ca
entry	entrada	ca
entrypoint	entrypoint	ca
entsize	entsize	ca
environment	environment	ca
eopnotsupp	eopnotsupp	ca
eperm	eperm	ca
ephemeral	ephemeral	ca
eprotonosupport	eprotonosupport	ca
equal	Igual	ca
erange	erange	ca
erofs	erofs	ca
err	Error	ca
error	shaproduïtunerror	ca
errorln	errorln	ca
es	es	ca
esi	esi	ca
esp	esp	ca
espipe	espipe	ca
esrch	esrch	ca
ether	ether	ca
etherframe	etherframe	ca
ethernet	Cable	ca
event	Esdeveniment	ca
events	Esdeveniments	ca
exceeded	exceeded	ca
except	except	ca
exception	exception	ca
exec	Execució	ca
execve	execve	ca
exists	exists	ca
exit	Surt	ca
exited	Hasortit	ca
ext	ext	ca
extended	extended	ca
f	B	ca
family	family	ca
fat	fat	ca
fatal	fatal	ca
fatbuf	fatbuf	ca
fatbuffer	fatbuffer	ca
fault	fault	ca
fb	fb	ca
fcntl	fcntl	ca
fd	DF	ca
fds	fds	ca
field	camp	ca
file	Fitxer	ca
filename	Nomdelfitxer	ca
files	FITXERS	ca
filesz	filesz	ca
fill	fill	ca
find	Troba	ca
first	first	ca
fl	fl	ca
flag	Bandera	ca
flags	Senyaladors	ca
floating	Flotant	ca
flush	flush	ca
fn	fn	ca
focus	Enfocament	ca
focussable	focussable	ca
foo	foo	ca
for	for	ca
forced	forced	ca
fork	fork	ca
found	found	ca
fp	fp	ca
fpu	fpu	ca
frame	Marc	ca
free	Lliure	ca
frequency	Freqüència	ca
from	desde	ca
front	Frontal	ca
fs	fs	ca
fstat	fstat	ca
fsync	fsync	ca
fuction	fuction	ca
full	Complet	ca
func	func	ca
function	Funció	ca
functions	Funcions	ca
fxrstor	fxrstor	ca
fxsave	fxsave	ca
g	g	ca
gate	gate	ca
gateway	gateway	ca
gb	gb	ca
gdt	gdt	ca
get	get	ca
getcwd	getcwd	ca
getegid	getegid	ca
geteuid	geteuid	ca
getgid	getgid	ca
getpid	getpid	ca
getppid	getppid	ca
getuid	getuid	ca
gid	gid	ca
global	global	ca
got	got	ca
gpf	gpf	ca
gran	gran	ca
graphics	Gràfics	ca
grub	grub	ca
gs	gs	ca
h	h	ca
halt	halt	ca
handle	Gestor	ca
handler	handler	ca
handlers	handlers	ca
hardware	Maquinari	ca
has	has	ca
hd	hd	ca
head	head	ca
header	header	ca
headertype	headertype	ca
heap	heap	ca
height	Alçada	ca
helper	helper	ca
hex	Hexadecimal	ca
hex출력	hex출력	ca
hi	hi	ca
hidden	Ocult	ca
high	Alta	ca
hop	hop	ca
i	i	ca
icmp	icmp	ca
icmp콘솔	icmp콘솔	ca
id	Identificador	ca
ident	ident	ca
identify	identify	ca
idt	idt	ca
idx	idx	ca
ifchr	ifchr	ca
ifdir	ifdir	ca
ifmt	ifmt	ca
ifreg	ifreg	ca
ifsock	ifsock	ca
in	a	ca
increment	increment	ca
index	Índex	ca
inet	inet	ca
info	Informació	ca
init	init	ca
initial	initial	ca
initialization	initialization	ca
initialize	initialize	ca
ino	ino	ca
inode	inode	ca
input	Entrada	ca
install	install	ca
int	Enter	ca
interconnect	interconnect	ca
interface	Interfície	ca
internet	internet	ca
internetprotocol	internetprotocol	ca
interrupt	Interrupció	ca
interrupts	interrupts	ca
invalid	Invàlid	ca
io	ES	ca
iomap	iomap	ca
ip	ip	ca
ipci	ipci	ca
ipmessage	ipmessage	ca
ipv	ipv	ca
ip콘솔	ip콘솔	ca
iret	iret	ca
is	is	ca
ist	ist	ca
j	j	ca
jmp	jmp	ca
jump	jump	ca
k	k	ca
kb	kb	ca
kcs	kcs	ca
kds	kds	ca
kernel	kernel	ca
key	Clau	ca
keyboard	Teclat	ca
kgs	kgs	ca
kind	Classe	ca
k핵심	k핵심	ca
l	l	ca
label	etiqueta	ca
last	Últim	ca
lba	lba	ca
ldt	ldt	ca
left	Esquerra	ca
len	len	ca
length	Durada	ca
lengths	lengths	ca
level	level	ca
lib	lib	ca
lidt	lidt	ca
lidtaddr	lidtaddr	ca
limit	Límit	ca
line	Línia	ca
link	Enllaç	ca
linked	linked	ca
linker	linker	ca
list	Llista	ca
listen	listen	ca
listening	listening	ca
live	live	ca
load	Càrrega	ca
loader	loader	ca
local	local	ca
log	Registre	ca
logical	logical	ca
loop	loop	ca
low	Baixa	ca
lseek	lseek	ca
lstat	lstat	ca
m	m	ca
mac	mac	ca
machine	machine	ca
magicnumber	magicnumber	ca
main	principal	ca
make	make	ca
malloc	malloc	ca
manager	manager	ca
map	map	ca
mask	Màscara	ca
master	Mestre	ca
matches	matches	ca
max	Màx	ca
maximum	Màxim	ca
mb	mb	ca
mbr	mbr	ca
media	Mitjans	ca
mem	mem	ca
memory	Memòria	ca
memorymananger	memorymananger	ca
memorytest	memorytest	ca
memsz	memsz	ca
mesg	mesg	ca
message	Missatge	ca
mics	mics	ca
mid	mid	ca
minimum	Mínim	ca
mode	mode	ca
model	model	ca
mouse	Ratolí	ca
mousemove	mousemove	ca
move	Mou	ca
msdospart	msdospart	ca
msg	msg	ca
mtime	mtime	ca
multi	multi	ca
multiboot	multiboot	ca
multitasking	multitasking	ca
my	my	ca
myfunction	myfunction	ca
m긴급로그	m긴급로그	ca
m긴급로그문자열	m긴급로그문자열	ca
m직렬로그초기화	m직렬로그초기화	ca
m출력	m출력	ca
m테스트	m테스트	ca
n	n	ca
name	Nom	ca
namesz	namesz	ca
net	net	ca
network	Xarxa	ca
new	Nou	ca
next	Següent	ca
nibble	nibble	ca
nlink	nlink	ca
nmi	nmi	ca
node	node	ca
nodename	nodename	ca
noexec	noexec	ca
none	Cap	ca
normal	normal	ca
norw	norw	ca
not	not	ca
note	Nota	ca
nsec	nsec	ca
num	num	ca
number	Nombre	ca
o	o	ca
of	de	ca
offset	offset	ca
ok	Dacord	ca
old	old	ca
on	Engegat	ca
only	only	ca
opcode	opcode	ca
open	Obre	ca
oper	oper	ca
operation	operation	ca
options	Opcions	ca
order	order	ca
org	org	ca
other	Altres	ca
out	Sortida	ca
output	Sortida	ca
overflow	overflow	ca
p	p	ca
packet	PAQUET	ca
packets	paquets	ca
paddr	paddr	ca
page	Pàgina	ca
pages	Pàgines	ca
paging	paging	ca
param	param	ca
parameter	parameter	ca
params	Paràmetres	ca
parent	pare	ca
parse	parse	ca
part	part	ca
partition	partition	ca
partitions	partitions	ca
path	CAMÍ	ca
pause	Posaenpausa	ca
payload	payload	ca
pci	pci	ca
pde	pde	ca
pdelen	pdelen	ca
peer	peer	ca
pending	pending	ca
per	per	ca
peripheral	peripheral	ca
phentsize	phentsize	ca
phnum	phnum	ca
phoff	phoff	ca
phy	phy	ca
phyaddr	phyaddr	ca
phymem	phymem	ca
phys	phys	ca
physical	physical	ca
pic	pic	ca
pid	pid	ca
pit	pit	ca
pixel	pixel	ca
point	point	ca
pointer	Punter	ca
pointers	pointers	ca
poll	poll	ca
port	port	ca
portnumber	portnumber	ca
pos	pos	ca
position	Posició	ca
posix	posix	ca
prefetch	prefetch	ca
prefetchable	prefetchable	ca
present	present	ca
prev	prev	ca
primary	primary	ca
print	Imprimeix	ca
printf	printf	ca
println	println	ca
printreg	printreg	ca
priv	priv	ca
private	Privat	ca
privilege	privilege	ca
proc	proc	ca
process	Procés	ca
processes	Processos	ca
processing	processing	ca
program	programa	ca
programmable	programmable	ca
protocol	protocol	ca
provided	provided	ca
provider	provider	ca
ps	ps	ca
pt	pt	ca
pte	pte	ca
ptr	ptr	ca
push	push	ca
put	put	ca
pv	pv	ca
queue	queue	ca
r	r	ca
range	Interval	ca
raw	raw	ca
rdev	rdev	ca
read	Lectura	ca
ready	Preparat	ca
receive	receive	ca
received	Rebut	ca
receiver	receiver	ca
receviced	receviced	ca
record	Registra	ca
rectangle	rectangle	ca
recv	recv	ca
ref	ref	ca
refs	refs	ca
reg	reg	ca
region	region	ca
register	register	ca
registeroffset	registeroffset	ca
registers	registers	ca
regs	regs	ca
regtype	regtype	ca
rel	rel	ca
rela	rela	ca
release	release	ca
released	released	ca
reload	Tornaacarregar	ca
relocation	relocation	ca
remaining	remaining	ca
remote	Remot	ca
remove	Elimina	ca
reply	reply	ca
request	request	ca
requested	requested	ca
reserved	Reservat	ca
reset	Restableix	ca
resolve	resolve	ca
restore	Restaura	ca
result	RESULTAT	ca
ret	ret	ca
revision	revision	ca
rgb	rgb	ca
right	Dreta	ca
root	Arrel	ca
round	Arrodoneix	ca
route	route	ca
rs	rs	ca
rt	rt	ca
run	Executa	ca
runnable	runnable	ca
rx	rx	ca
s	s	ca
saved	Desada	ca
sc	sc	ca
scan	Explora	ca
scancode	scancode	ca
sche	sche	ca
schedule	schedule	ca
scheduler	scheduler	ca
screen	Pantalla	ca
secondary	secondary	ca
sect	sect	ca
section	section	ca
sector	sector	ca
sectors	sectors	ca
seek	seek	ca
seg	seg	ca
segment	segment	ca
segments	segments	ca
select	Selecciona	ca
selector	selector	ca
self	unmateix	ca
send	Envia	ca
sequencer	sequencer	ca
serial	Sèrie	ca
set	estableix	ca
setup	setup	ca
sh	sh	ca
shared	shared	ca
shentsize	shentsize	ca
shift	Maj	ca
shndx	shndx	ca
shnum	shnum	ca
shoff	shoff	ca
shstrndx	shstrndx	ca
signature	signature	ca
simd	simd	ca
size	Mida	ca
sl	sl	ca
slave	slave	ca
sock	sock	ca
socket	Sòcol	ca
socketcall	socketcall	ca
sockets	sockets	ca
soft	soft	ca
software	Programari	ca
source	Origen	ca
space	Espai	ca
spawn	spawn	ca
src	src	ca
srcptr	srcptr	ca
ss	ss	ca
st	st	ca
stack	stack	ca
stackbottom	stackbottom	ca
stacktop	stacktop	ca
start	Inicia	ca
started	Iniciat	ca
starting	starting	ca
stat	stat	ca
state	Estat	ca
status	Estat	ca
stderr	stderr	ca
stdin	stdin	ca
stdout	stdout	ca
stop	Atura	ca
stopped	Aturat	ca
str	str	ca
string	Cadena	ca
strtab	strtab	ca
subclass	subclass	ca
subnet	subnet	ca
support	Suport	ca
swap	Espaidintercanvi	ca
switch	switch	ca
sym	sym	ca
sync	sync	ca
sys	sys	ca
syscall	syscall	ca
sysname	sysname	ca
system	Sistema	ca
systemcall	systemcall	ca
t	t	ca
table	Taula	ca
tag	Etiqueta	ca
tail	tail	ca
tamd	tamd	ca
tarp	tarp	ca
task	Tasca	ca
tasking	tasking	ca
tasks	Tasques	ca
tcow	tcow	ca
tcpu	tcpu	ca
technology	Tecnologia	ca
temp	temp	ca
temporary	temporary	ca
tenth	tenth	ca
terminated	terminated	ca
test	Prova	ca
text	text	ca
thr	thr	ca
thread	thread	ca
threads	threads	ca
tick	tick	ca
ticmp	ticmp	ca
time	Hora	ca
timer	Temporitzador	ca
tip	tip	ca
tls	tls	ca
tmp	tmp	ca
tmsdos	tmsdos	ca
to	to	ca
top	Adalt	ca
tos	tos	ca
total	total	ca
track	track	ca
trap	trap	ca
truncate	Trunca	ca
tss	tss	ca
type	Tipus	ca
t공용서술자테이블	t공용서술자테이블	ca
t작업관리자	t작업관리자	ca
t조각설명자	t조각설명자	ca
t콘솔	t콘솔	ca
t함수	t함수	ca
udesc	udesc	ca
udp	udp	ca
udp콘솔	udp콘솔	ca
uid	uid	ca
uint	uint	ca
uintptr	uintptr	ca
uname	uname	ca
unhandle	unhandle	ca
unhandled	unhandled	ca
unit	Unitat	ca
unset	Nodefinit	ca
unused	senseús	ca
up	Amunt	ca
update	Actualitza	ca
usable	usable	ca
use	Usa	ca
used	Utilitzat	ca
user	Usuari	ca
userhandler	userhandler	ca
usermode	Modedusuari	ca
userproc	userproc	ca
util	util	ca
util콘솔	util콘솔	ca
uts	uts	ca
utsname	utsname	ca
v	v	ca
vaddr	vaddr	ca
val	val	ca
value	Valor	ca
values	Valors	ca
vector	vector	ca
vendor	Fabricant	ca
ver	ver	ca
version	Versió	ca
vfs	vfs	ca
vga	vga	ca
video	Vídeo	ca
virt	virt	ca
virtlen	virtlen	ca
virtmem	virtmem	ca
virtual	virtual	ca
volume	Volum	ca
w	O	ca
wait	Espera	ca
waitpid	waitpid	ca
wdata	wdata	ca
when	when	ca
whence	whence	ca
widget	widget	ca
width	Amplada	ca
word	paraula	ca
writable	writable	ca
write	Escriptura	ca
writer	writer	ca
x	x	ca
xy	xy	ca
y	S	ca
zero	zero	ca
값	값	ca
공용서술자테이블	공용서술자테이블	ca
기준	기준	ca
기준주소	기준주소	ca
낮은	낮은	ca
넷카드콘솔	넷카드콘솔	ca
높은	높은	ca
단말기	단말기	ca
마우스콘솔	마우스콘솔	ca
매개값	매개값	ca
매우높은	매우높은	ca
멈추기	멈추기	ca
목적	목적	ca
유형	유형	ca
이더넷콘솔	이더넷콘솔	ca
인터럽트무시하기	인터럽트무시하기	ca
인터럽트예외처리기	인터럽트예외처리기	ca
인터럽트요청처리	인터럽트요청처리	ca
인터럽트처리기	인터럽트처리기	ca
임시	임시	ca
자료	자료	ca
자신	자신	ca
작업관리자	작업관리자	ca
작업콘솔	작업콘솔	ca
조각설명자	조각설명자	ca
출력	출력	ca
콘솔	콘솔	ca
크기	크기	ca
키보드콘솔	키보드콘솔	ca
표시들	표시들	ca
한도	한도	ca
