original	localized	language
Free	Brīvs	lv
Fs	Fs	lv
GB	Gb	lv
GDT_ENTRIES	Gdtieraksts	lv
GOT	Got	lv
GPFException	Gpfexception	lv
GatewayIP	Gatewayip	lv
GdtAddressHigh	GdtaddressAugsta	lv
GdtAddressLow	GdtaddressKlusi	lv
GdtDescriptor	Gdtdescriptor	lv
GdtEntry	Gdtieraksts_2	lv
GdtSize	GdtIzmērs	lv
GetAt	Getat	lv
GetBackend	Getbackend	lv
GetBaseAddressRegister	Getbaseaddressregister	lv
GetBitmaspSize	GetbitmaspIzmērs	lv
GetBytesFromPtr	GetBaitifromKursors	lv
GetCR0	Getcr0	lv
GetCR2	Getcr2	lv
GetCR3	Getcr3	lv
GetCR4	Getcr4	lv
GetColorIndex	GetKrāsaSaturs	lv
GetDeviceDescriptor	GetIerīcedescriptor	lv
GetDriver	Getdriver	lv
GetESP0	Getesp0	lv
GetEntry	Getieraksts	lv
GetFileSize	GetFailsIzmērs	lv
GetFocus	GetFokuss	lv
GetFrameBufferSegment	GetIetvarsbuffersegment	lv
GetFuncPtrFromPtr	GetfuncKursorsfromKursors	lv
GetFunctionName	GetFunkcijaNosaukums	lv
GetHandler	Gethandler	lv
GetIPAddress	Getipaddress	lv
GetMACAddress	Getmacaddress	lv
GetMACFromCache	Getmacfromcache	lv
GetNextReadyThread	GetNākamaisGatavsthread	lv
GetNodeAt	Getnodeat	lv
GetProvider	Providerget	lv
GetSS0	Getss0	lv
GetStr	Getstr	lv
GetUint32ArrayFromPtr	Getunsignedinteger32MasīvsfromKursors	lv
GetUintptrArrayFromPtr	GetunsignedintegerKursorsMasīvsfromKursors	lv
GetValue	GetVērtība	lv
GetValueInPageDir	GetVērtībaIenākošāLapaMape	lv
Gid	Gid	lv
Gs	Gs	lv
HandleException	Handleexception	lv
HandleFatalInterruptFrame	HandlefatalPārtraukumsIetvars	lv
HandleInterrupt	HandlePārtraukums	lv
HandleInterrupt1	HandlePārtraukums1	lv
HandleUserDatagramProtocolMessage	HandleLietotājsdatagramprotocolZiņojums	lv
IDT_DESC_PRESENT	IdtdescriptorKlātesošs	lv
IDT_INTERRUPT_GATE	IdtPārtraukumsgate	lv
IDriver	IDriver	lv
IEtherFrameHandler	IEthernetIetvarshandler	lv
IInternetProtocolHandler	IInternetsprotocolhandler	lv
IInterruptHandler	IPārtraukumshandler	lv
IKeyboardEventHandler	IKlaviatūraNotikumshandler	lv
IMouseEventHandler	IPeleNotikumshandler	lv
IPCIControllerHandler	Ipcicontrollerhandler	lv
IPCache	Ipcache	lv
IP_BE	IpTīklsbyteorder	lv
IRawDataHandler	IRawdatahandler	lv
ITimerEventHandler	ITimerNotikumshandler	lv
IUserDatagramProtocolHandler	ILietotājsdatagramprotocolhandler	lv
IUserDatagramProtocolSocket	ILietotājsdatagramprotocolLigzda	lv
IWidget	IWidget	lv
Identify	Identify	lv
Increment	Increment	lv
IndexOf	Satursno	lv
Init	Init	lv
InitDriver	Initdriver	lv
InitialThreadUserJump	InitialthreadLietotājsjump	lv
Ino	Ino	lv
Install	Instalēt	lv
Interrupt	Pārtraukums	lv
InterruptActive	PārtraukumsAktīvs	lv
InterruptDeactive	Pārtraukumsdeactive	lv
InterruptManager	Pārtraukumsmanager	lv
InterruptNumber	PārtraukumsSkaitlis	lv
InvalidOpcode	Nederīgsopcode	lv
InvalidTSS	Nederīgstss	lv
IsKernel	Iskernel	lv
IsPresent	IsKlātesošs	lv
IsUserSpace	IsLietotājsspace	lv
KB	Kb	lv
KCS_INDEX	KcsSaturs	lv
KCS_SELECTOR	Kcsselector	lv
KDS_INDEX	KdsSaturs	lv
KDS_SELECTOR	Kdsselector	lv
KERNEL_HEAP_START	KernelheapStartēt	lv
KERNEL_VIRT_ADDR	Kernelvirtaddress	lv
KGS_INDEX	KgsSaturs	lv
KGS_SELECTOR	Kgsselector	lv
K핵심	KKernelEntry	lv
LIDT	Lidt	lv
Last	Pēdējais	lv
Len	Len	lv
Limit	Ierobežot	lv
Link	Saite	lv
LinkMap	Saitemap	lv
LinkedList	LinkedSaraksts	lv
Listen	Listen	lv
LoadElf	Noslodzeelf	lv
MAC	Mac	lv
MAC0	Mac0	lv
MAC1	Mac1	lv
MAC2	Mac2	lv
MAC3	Mac3	lv
MAC4	Mac4	lv
MAC5	Mac5	lv
MACAddress0Port	Macaddress0Ports	lv
MACAddress2Port	Macaddress2Ports	lv
MACAddress4Port	Macaddress4Ports	lv
MACCache	Maccache	lv
MAX_QUEUE_SIZE	MaksqueueIzmērs	lv
MB	Mb	lv
MBR	Mbr	lv
MHex출력	MHexadecimalDrukāt	lv
MHex출력XY	MHexadecimalDrukātxy	lv
MUint16출력	MUnsignedinteger16Drukāt	lv
MUint16출력XY	MUnsignedinteger16Drukātxy	lv
MUint32출력	MUnsignedinteger32Drukāt	lv
MUint32출력XY	MUnsignedinteger32Drukātxy	lv
MUint64출력	MUnsignedinteger64Drukāt	lv
MUint64출력XY	MUnsignedinteger64Drukātxy	lv
Machine	Machine	lv
MachineCheck	Machinecheck	lv
MakeRangePrivateWritable	MakeApgabalsPrivātswritable	lv
Malloc	Malloc	lv
MemCmp	Memcmp	lv
MemCpy	MemKopēt	lv
MemMove	MemPārvietot	lv
MemSet	Memkopa	lv
MemoryOper	Atmiņaoper	lv
Mode	Režīms	lv
ModelToScreen	Set_local_coordinates	lv
Mtime	Mtime	lv
MtimeNsec	Mtimensec	lv
MyHandleInterrupt	MyhandlePārtraukums	lv
MyTest	MyPārbaudīt	lv
M긴급로그Hex8	MEmergencyloghexadecimal8	lv
M긴급로그Uint32	MEmergencylogunsignedinteger32	lv
M긴급로그문자열	MEmergencylogvirkne	lv
M직렬로그초기화	MSerialloginit	lv
M출력	MDrukāt	lv
M출력BytesXY	MDrukātBaitixy	lv
M출력Hex	MDrukāthexadecimal	lv
M출력Uint16	MDrukātunsignedinteger16	lv
M출력Uint32	MDrukātunsignedinteger32	lv
M출력XY	MDrukātxy	lv
M테스트	M테스트	lv
NMI	Nmi	lv
New	Jauns	lv
NewInterruptHandler	JaunsPārtraukumshandler	lv
Next	Nākamais	lv
Nlink	Nlink	lv
Node	Node	lv
Nodename	Nodename	lv
OnEtherFrameReceived	EthernetIetvarsreceivewhen	lv
OnGetDriver	Ieslēgtsgetdriver	lv
OnInternetProtocolReceived	Internetsprotocolreceivewhen	lv
OnKeyDown	IeslēgtsAtslēgaLejup	lv
OnKeyUp	IeslēgtsAtslēgaAugšup	lv
OnMouseDown	IeslēgtsPeleLejup	lv
OnMouseMove	IeslēgtsPelePārvietot	lv
OnMouseUp	IeslēgtsPeleAugšup	lv
OnRawDataReceived	Ieslēgtsrawdatareceive	lv
OnTick	Ieslēgtstick	lv
Overflow	Overflow	lv
P1LinkMap	PVērtība1Saitemap	lv
P2LinkMap	PVērtība2Saitemap	lv
P3LinkMap	PVērtība3Saitemap	lv
PAGE_COW	Lapacow	lv
PAGE_FRAME	LapaIetvars	lv
PAGE_PRESENT	LapaKlātesošs	lv
PAGE_USER	LapaLietotājs	lv
PAGE_WRITABLE	Lapawritable	lv
PAUSE_LOOP	Pauseloop	lv
PICMasterCommandPort	PrimarypicKomandaioPorts	lv
PICMasterDataPort	PrimarypicdataioPorts	lv
PICSlaveCommandPort	SecondarypicKomandaioPorts	lv
PICSlaveDataPort	SecondarypicdataioPorts	lv
PRESENT	Klātesošs	lv
PRIV_KERNEL	Privkernel	lv
PRIV_USER	PrivLietotājs	lv
PROC_USER_HEAP_SIZE	ProcLietotājsheapIzmērs	lv
PageDirEntry	LapaMapeieraksts	lv
PageDirectoryEntry	LapaMapeieraksts_2	lv
PageFault	Lapafault	lv
PageFaultException	Lapafaultexception	lv
PageRoundDown	LapaApaļotLejup	lv
PageRoundUp	LapaApaļotAugšup	lv
PageTableEntry	LapaTabulaieraksts	lv
Paging	Paging	lv
ParentPid	Vecākspid	lv
Parse	Parse	lv
Partition_id	Partitionid	lv
PhyMemTest	PhymemPārbaudīt	lv
PhysicalMemoryManager	PhysicalAtmiņamanager	lv
Pid	Pid	lv
Port	Ports	lv
PortBase	Portsbase	lv
PortInByte	PortsIenākošābyte	lv
PortInDword	PortsIenākošādword	lv
PortInWord	PortsIenākošāvārds	lv
PortOutByte	PortsIzejošābyte	lv
PortOutDword	PortsIzejošādword	lv
PortOutWord	PortsIzejošāvārds	lv
PortReadByte	PortsLasītbyte	lv
PortReadDword	PortsLasītdword	lv
PortReadWord	PortsLasītvārds	lv
PortWriteByte	PortsRakstītbyte	lv
PortWriteDword	PortsRakstītdword	lv
PortWriteWord	PortsRakstītvārds	lv
Prev	Previous	lv
PrevTSS	Previoustss	lv
PrimaryPartition	Primarypartition	lv
Print	Drukāt	lv
PrintBytes	DrukātBaiti	lv
PrintStr	Drukātstr	lv
PrintTLS	Drukāttls	lv
PrintTest	DrukātPārbaudīt	lv
Process	Process	lv
ProcessHelper	Processhelper	lv
ProcessPendingKeyboardEvents	ProcesspendingKlaviatūraevents	lv
ProcessPendingMouseEvents	ProcesspendingPeleevents	lv
PushAt	Insert_at_index	lv
PushBack	Append_to_list	lv
PushFront	Prepend_to_list	lv
PutPixel	Putpixel	lv
PutPixelRGB	Putpixelrgb	lv
QUEUE_START_ADDR	QueueStartētaddress	lv
Rdev	Rdev	lv
Read	Lasīt	lv
Read28	Lasīt28	lv
ReadFile	LasītFails	lv
ReadPartitions	Lasītpartition	lv
Ready	Gatavs	lv
Receive	Receive	lv
Ref	Reference	lv
Release	Release	lv
ReloadCR3	Pārlādētcr3	lv
Remove	Izņemt	lv
RemoveAt	Izņemtat	lv
RemoveThread	Izņemtthread	lv
RemoveThreadAt	Izņemtthreadat	lv
RequestMacAddress	Requestmacaddress	lv
Reset	Pārstatīt	lv
Resolve	Resolve	lv
ResolveCopyOnWriteFault	ResolveKopētIeslēgtsRakstītfault	lv
SCHEDULER_FREQUENCY	SchedulerBiežums	lv
SEG_BIG_MODE	SegbigRežīms	lv
SEG_EXEC	SegIzpildīt	lv
SEG_GRAN_4K_PAGE	Seggran4kLapa	lv
SEG_GRAN_BYTE	Seggranbyte	lv
SEG_KERNEL_CODE	Segkernelcode	lv
SEG_KERNEL_DATA	Segkerneldata	lv
SEG_KERNEL_GS	Segkernelgs	lv
SEG_NOEXEC	Segnoexec	lv
SEG_NORMAL	SegParasts	lv
SEG_NORW	Segnorw	lv
SEG_R	Segr	lv
SEG_SYSTEM	SegSistēma	lv
SEG_TASK_STATE	SegtaskStāvoklis	lv
SEG_USER_CODE	SegLietotājscode	lv
SEG_USER_DATA	SegLietotājsdata	lv
SEG_USER_GS	SegLietotājsgs	lv
SEG_W	Segw	lv
SIMDFloatingPointException	Simdpeldošspointexception	lv
SIZE	Izmērs	lv
SYS_ACCESS	Syspiekļūt	lv
SYS_BRK	Sysbrk	lv
SYS_CHDIR	Syschdir	lv
SYS_CLOSE	SysAizvērt	lv
SYS_CREAT	Syscreat	lv
SYS_DUP	Sysdup	lv
SYS_DUP2	Sysdup2	lv
SYS_EXECVE	Sysexecve	lv
SYS_EXIT	SysIziet	lv
SYS_FCNTL	Sysfcntl	lv
SYS_FORK	Sysfork	lv
SYS_FSTAT	Sysfstat	lv
SYS_FSYNC	Sysfsync	lv
SYS_GETCWD	Sysgetcwd	lv
SYS_GETEGID	Sysgetegid	lv
SYS_GETEUID	Sysgeteuid	lv
SYS_GETGID	Sysgetgid	lv
SYS_GETPID	Sysgetpid	lv
SYS_GETPPID	Sysgetppid	lv
SYS_GETUID	Sysgetuid	lv
SYS_LSEEK	Syslseek	lv
SYS_LSTAT	Syslstat	lv
SYS_OPEN	SysAtvērt	lv
SYS_READ	SysLasīt	lv
SYS_RT_EXIT	SysrtIziet	lv
SYS_SOCKETCALL	Syssocketcall	lv
SYS_STAT	Sysstat	lv
SYS_SYNC	Syssync	lv
SYS_UNAME	Sysuname	lv
SYS_WAITPID	Syswaitpid	lv
SYS_WRITE	SysRakstīt	lv
Schedule	Schedule	lv
Scheduler	Scheduler	lv
SchedulerData	Schedulerdata	lv
SegmentNotPresent	SegmentnotKlātesošs	lv
SelectDrivers	Atlasītdriver	lv
Send	Sūtīt	lv
SendEchoRequest	EchorequestSūtīt	lv
SendFrame	IetvarsSūtīt	lv
SerialInit	Serialinit	lv
SerialWriteByte	SerialRakstītbyte	lv
SetBackend	Kopabackend	lv
SetBit	Kopabit	lv
SetBlockInPageDir	KopaBloksIenākošāLapaMape	lv
SetBuffer	Kopabuffer	lv
SetByteAtAddr	Kopabyteataddress	lv
SetByteInPageDir	KopabyteIenākošāLapaMape	lv
SetCR3	Kopacr3	lv
SetColor	KopaKrāsa	lv
SetDescriptor	Kopadescriptor	lv
SetHandleInterruptFuction	KopahandlePārtraukumsfuction	lv
SetHandler	Kopahandler	lv
SetIPAddress	Kopaipaddress	lv
SetInterruptDescriptorTableEntry	PārtraukumsdescriptorTabulaierakstskopa	lv
SetInterruptManager	KopaPārtraukumsmanager	lv
SetInterruptNumber	KopaPārtraukumsSkaitlis	lv
SetMode	KopaRežīms	lv
SetNodeAt	Kopanodeat	lv
SetStack	Kopastack	lv
SetTlsSegment	Kopatlssegment	lv
SetUint32AtAddr	Kopaunsignedinteger32ataddress	lv
SetUint32InPageDir	Kopaunsignedinteger32IenākošāLapaMape	lv
SetUint8AtAddr	Kopaunsignedinteger8ataddress	lv
SharedMemoryRegion	SharedAtmiņaregion	lv
Size	Izmērs_2	lv
Spawn	Spawn	lv
Ss	Ss	lv
Stack	Stack	lv
StackSegmentFault	Stacksegmentfault	lv
Start_lba	Startētlba	lv
Started	Palaists	lv
StdinPutByte	Stdinputbyte	lv
StopCurrentThread	ApturētPašreizējaisthread	lv
Stopped	Apturēts	lv
SubnetMask	SubnetMaska	lv
SupportMode	SupportRežīms	lv
Sys_brk	Sysbrk_2	lv
Sys_close	SysAizvērt_2	lv
Sys_exit	SysIziet_2	lv
Sys_getpid	Sysgetpid_2	lv
Sys_mousemove	Sysmousemove	lv
Sys_open	SysAtvērt_2	lv
Sys_printStr	SysDrukātstr	lv
Sys_printUint32	SysDrukātunsignedinteger32	lv
Sys_printf	Sysprintf	lv
Sys_read	SysLasīt_2	lv
Syscall	Syscall	lv
Sysname	Sysname	lv
TARPEtherFrameHandler	ArpethernetIetvarshandler	lv
TARPMessage	ArpZiņojums	lv
TARPMessageBuffer	ArpZiņojumsbuffer	lv
TARPProvider	Arpprovider	lv
TAdvancedTechnologyAttachment	TPaplašinātiTehnoloģijaattachment	lv
TArray	TMasīvs	lv
TBaseAddressRegister	TBaseaddressregister	lv
TBiosParameterBlock32	TBiosparameterBloks32	lv
TBufferDescriptor	TBufferdescriptor	lv
TCOWFrameManager	TcowIetvarsmanager	lv
TCPUState	TcpuStāvoklis	lv
TDefaultKeyboardEventHandler	TNoklusētaisKlaviatūraNotikumshandler	lv
TDefaultMouseEventHandler	TNoklusētaisPeleNotikumshandler	lv
TDefaultPCIControllerHandler	TNoklusētaispcicontrollerhandler	lv
TDefaultTimerEventHandler	TNoklusētaistimerNotikumshandler	lv
TDirectoryEntryFat32	TMapeierakstsfat32	lv
TDriverManager	TDrivermanager	lv
TEtherFrameHandler	TEthernetIetvarshandler	lv
TEtherFrameHeader	TEthernetIetvarsheader	lv
TEtherFrameHeaderBuffer	TEthernetIetvarsheaderbuffer	lv
TEtherFrameProvider	TEthernetIetvarsprovider	lv
TEtherFrameRawDataHandler	TEthernetIetvarsrawdatahandler	lv
TGateDescriptor	TGatedescriptor	lv
THREAD_STACK_SIZE	ThreadstackIzmērs	lv
TICMPHandler	Icmphandler	lv
TIPEtherFrameHandler	IpethernetIetvarshandler	lv
TInitializationBlock	TInitializationBloks	lv
TInternetControlMessageProtocol	TInternetsCtrlZiņojumsprotocol	lv
TInternetControlMessageProtocolMessage	TInternetsCtrlZiņojumsprotocolZiņojums	lv
TInternetControlMessageProtocolMessageBuffer	TInternetsCtrlZiņojumsprotocolZiņojumsbuffer	lv
TInternetProtocolHandler	TInternetsprotocolhandler	lv
TInternetProtocolProvider	TInternetsprotocolprovider	lv
TInternetProtocolV4Message	TInternetsprotocolv4Ziņojums	lv
TInternetProtocolV4MessageBuffer	TInternetsprotocolv4Ziņojumsbuffer	lv
TInterruptDescriptorTablePointer	TPārtraukumsdescriptorTabulaKursors	lv
TInterruptHandler	TPārtraukumshandler	lv
TInterruptManager	TPārtraukumsmanager	lv
TKeyboardDriver	TKlaviatūradriver	lv
TLS_START	TlsStartēt	lv
TMSDOSPartitionTable	TmsdospartitionTabula	lv
TMasterBootRecord	TMasterbootrecord	lv
TMemoryChunk	TAtmiņachunk	lv
TMemoryManager	TAtmiņamanager	lv
TMouseDriver	TPeledriver	lv
TMyKeyboardEventHandler	TMyKlaviatūraNotikumshandler	lv
TMyMouseEventHandler	TMyPeleNotikumshandler	lv
TMyPCIControllerHandler	TMypcicontrollerhandler	lv
TPartitionTableEntry	TPartitionTabulaieraksts	lv
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	lv
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectIerīcedescriptor	lv
TPort	TPorts	lv
TPort16Bit	TPorts16bit	lv
TPort32Bit	TPorts32bit	lv
TPort8Bit	TPorts8bit	lv
TRawDataHandler	TRawdatahandler	lv
TSSEntry	Tssieraksts	lv
TSyscall	TSyscall	lv
TTask	TTask	lv
TThread	TThread	lv
TThreadHelper	TThreadhelper	lv
TTimerDriver	TTimerdriver	lv
TUserDatagramProtocolHandler	TLietotājsdatagramprotocolhandler	lv
TUserDatagramProtocolHeader	TLietotājsdatagramprotocolheader	lv
TUserDatagramProtocolHeaderBuffer	TLietotājsdatagramprotocolheaderbuffer	lv
TUserDatagramProtocolProvider	TLietotājsdatagramprotocolprovider	lv
TUserDatagramProtocolSocket	TLietotājsdatagramprotocolLigzda	lv
TVideoGraphicsArray	TVideoGrafikaMasīvs	lv
TWidget	TWidget	lv
TWidgetMouseEventHandler	TWidgetPeleNotikumshandler	lv
Tamd_am79c973	Tamdam79c973	lv
Test	Pārbaudīt	lv
TestBit	Pārbaudītbit	lv
TestPrint	PārbaudītDrukāt	lv
Thread	Thread	lv
ThreadList	ThreadSaraksts	lv
ThreadState	ThreadStāvoklis	lv
Threads	Threads	lv
TlsSegments	Tlssegments	lv
TotalBlocks	KopāBloks	lv
Type	Tips	lv
TypeTest	TipsPārbaudīt	lv
T공용서술자테이블	TShareddescriptorTabula	lv
T공용서술자테이블_자료	TShareddescriptorTabuladata	lv
T작업관리자	TTaskmanager	lv
T조각설명자	TSegmentdescriptor	lv
T콘솔	TConsole	lv
T함수1	TFunkcija1	lv
UDESC_32SEG	Udesc32seg	lv
UDESC_CONTENTS	UdescSaturs	lv
UDESC_LIMIT_IN_PAGES	UdescIerobežotIenākošāpages	lv
UDESC_RX_ONLY	Udescrxonly	lv
UDESC_SEG_NOT_PRESENT	UdescsegnotKlātesošs	lv
UDESC_USABLE	Udescusable	lv
USER_STACK	Lietotājsstack	lv
USER_STACK_SIZE	LietotājsstackIzmērs	lv
USER_STACK_TOP	LietotājsstackAugšā	lv
Uid	Uid	lv
Uint16ToArray	Unsignedinteger16toMasīvs	lv
Uint16ToArray_BE	Unsignedinteger16toMasīvsbe	lv
Uint16_R	Unsignedinteger16r	lv
Uint32ToArray	Unsignedinteger32toMasīvs	lv
Uint32_R	Unsignedinteger32r	lv
Uint48ToArray	Unsignedinteger48toMasīvs	lv
Uint48ToArray_BE	Unsignedinteger48toMasīvsbe	lv
Uint48_R	Unsignedinteger48r	lv
Uint64ToArray	Unsignedinteger64toMasīvs	lv
Uint64_R	Unsignedinteger64r	lv
UnhandleInterrupt	UnhandlePārtraukums	lv
UnsetBit	Toggle_allocation_bit	lv
UsedBlocks	IzmantotsBloks	lv
UserDesc	Lietotājsdescriptor	lv
UserStack	Lietotājsstack_2	lv
UserStackSize	LietotājsstackIzmērs_2	lv
Vendor_id	Ražotājsid	lv
Version	Versija	lv
VirtTest	VirtPārbaudīt	lv
Write	Rakstīt	lv
Write28	Rakstīt28	lv
WriteRegisters	Rakstītregister	lv
X	X	lv
Y	Y	lv
Zero	Zero	lv
ZeroBlockInPageDir	ZeroBloksIenākošāLapaMape	lv
a	a	lv
aTime	aLaiks	lv
access	piekļūt	lv
accessMode	piekļūtRežīms	lv
ack	ack	lv
activeKeyboardDriver	aktīvsKlaviatūradriver	lv
activeMouseDriver	aktīvsPeledriver	lv
addr	address	lv
addrPtr	addressKursors	lv
address	address_2	lv
addressError	addressKļūda	lv
afInet	afinet	lv
allocFD	allocatefd	lv
allocOpenFile	allocateAtvērtFails	lv
allocProcess	allocateprocess	lv
allocateSocket	allocateLigzda	lv
allocated	allocated	lv
amd_am79c973	amdam79c973	lv
args	parametri	lv
argument	argument	lv
argumentPointers	argumentpointers	lv
arguments	parametri_2	lv
arp	arp	lv
arpBuffer	arpbuffer	lv
arpMesgSize	arpmesgIzmērs	lv
arpProvider	arpprovider	lv
arp콘솔	arpconsole	lv
array	masīvs	lv
ata	ata	lv
ata0s	ata0s	lv
attempts	attempts	lv
attr	atribūts	lv
attributeControllerIndexPort	atribūtscontrollerSatursPorts	lv
attributeControllerReadPort	atribūtscontrollerLasītPorts	lv
attributeControllerResetPort	atribūtscontrollerPārstatītPorts	lv
attributeControllerWritePort	atribūtscontrollerRakstītPorts	lv
attributes	atribūti	lv
aux	aux	lv
avail	pieejams	lv
b	b	lv
backend	backend	lv
backupFpRegs	backupfpregs	lv
backupSector	backupsector	lv
bar	josla	lv
barNum	joslaSkaitlis	lv
bar_value	joslaVērtība	lv
base	base	lv
baseCode	basecode	lv
baseHigh	baseAugsta	lv
baseLow	baseKlusi	lv
baseMid	basemid	lv
base_addr_high	baseaddressAugsta	lv
base_addr_low	baseaddressKlusi	lv
bh	bh	lv
bindEphemeral	bindephemeral	lv
bindError	bindKļūda	lv
bios	bios	lv
bit	bit	lv
bitmap	bitmap	lv
bootSignature	bootsignature	lv
bootable	bootable	lv
bootloader	bootloader	lv
bound	bound	lv
bpb	bpb	lv
bpbBytes	bpbBaiti	lv
bpbPtr	bpbKursors	lv
buf	buffer	lv
buf1	buffer1	lv
buf2	buffer2	lv
buf3	buffer3	lv
buf4	buffer4	lv
buf6	buffer6	lv
buffer	buffer_2	lv
buffer1	buffer1_2	lv
buffer2	buffer2_2	lv
bufferAddr	bufferaddress	lv
bufferAddress	bufferaddress_2	lv
bufptr	bufferKursors	lv
bus	bus	lv
busControlRegisterDataPort	busCtrlregisterdataPorts	lv
button	pogas	lv
buttons	pogas_2	lv
bytesPerSector	baitipersector	lv
c	c	lv
cDate	cDatums	lv
cTime	cLaiks	lv
cTimeTenth	cLaikstenth	lv
call	call	lv
candidate	candidate	lv
