standard_identifier	native_identifier	category	status
SYS_dup2	SYS_குறித்த_எண்ணுக்கு_கோப்புக்_குறிப்பை_நகலெடு	internal-name	derived-from-call-role
SYS_execve	SYS_இயங்கும்_நிரலை_மாற்று	internal-name	derived-from-call-role
SYS_exit	SYS_உடனே_முடி	internal-name	derived-from-call-role
SYS_fcntl	SYS_கோப்பைக்_கட்டுப்படுத்து	internal-name	derived-from-call-role
SYS_fork	SYS_சேய்_செயல்முறையை_உருவாக்கு	internal-name	derived-from-call-role
SYS_fstat	SYS_திறந்த_கோப்பின்_நிலையைப்_பெறு	internal-name	derived-from-call-role
SYS_fsync	SYS_கோப்பின்_பதிவை_ஒத்திசை	internal-name	derived-from-call-role
SYS_getcwd	SYS_பணி_அடைவின்_பாதையைப்_பெறு	internal-name	derived-from-call-role
SYS_getegid	SYS_நடப்பு_உரிமைக்_குழு_அடையாளத்தைப்_பெறு	internal-name	derived-from-call-role
SYS_geteuid	SYS_நடப்பு_உரிமைப்_பயனர்_அடையாளத்தைப்_பெறு	internal-name	derived-from-call-role
SYS_getgid	SYS_குழு_அடையாளத்தைப்_பெறு	internal-name	derived-from-call-role
SYS_getpid	SYS_செயல்முறை_அடையாளத்தைப்_பெறு	internal-name	derived-from-call-role
SYS_getppid	SYS_தாய்_செயல்முறை_அடையாளத்தைப்_பெறு	internal-name	derived-from-call-role
SYS_getuid	SYS_பயனர்_அடையாளத்தைப்_பெறு	internal-name	derived-from-call-role
SYS_lseek	SYS_கோப்பின்_படிப்பிடத்தை_நகர்த்து	internal-name	derived-from-call-role
SYS_lstat	SYS_இணைப்பின்_சொந்த_நிலையைப்_பெறு	internal-name	derived-from-call-role
SYS_open	SYS_திற	internal-name	derived-from-call-role
SYS_read	SYS_படி	internal-name	derived-from-call-role
SYS_socketcall	SYS_socketcall	implementation-helper	pending-language-review
SYS_stat	SYS_கோப்பு_நிலை	internal-name	derived-from-call-role
SYS_sync	SYS_அனைத்துப்_பதிவுகளையும்_ஒத்திசை	internal-name	derived-from-call-role
SYS_uname	SYS_அமைப்புத்_தகவலைப்_பெறு	internal-name	derived-from-call-role
SYS_write	SYS_எழுது	internal-name	derived-from-call-role
S_IFCHR	S_IFCHR	interface-constant	pending-language-review
S_IFDIR	S_IFDIR	interface-constant	pending-language-review
S_IFMT	S_IFMT	interface-constant	pending-language-review
S_IFREG	S_IFREG	interface-constant	pending-language-review
S_IRGRP	S_IRGRP	interface-constant	pending-language-review
S_IROTH	S_IROTH	interface-constant	pending-language-review
S_IRUSR	S_IRUSR	interface-constant	pending-language-review
S_ISCHR	S_ISCHR	interface-constant	pending-language-review
S_ISDIR	S_ISDIR	interface-constant	pending-language-review
S_ISREG	S_ISREG	interface-constant	pending-language-review
S_IWGRP	S_IWGRP	interface-constant	pending-language-review
S_IWOTH	S_IWOTH	interface-constant	pending-language-review
S_IWUSR	S_IWUSR	interface-constant	pending-language-review
S_IXGRP	S_IXGRP	interface-constant	pending-language-review
S_IXOTH	S_IXOTH	interface-constant	pending-language-review
S_IXUSR	S_IXUSR	interface-constant	pending-language-review
UCHAR_MAX	UCHAR_MAX	integer-limit	pending-language-review
UINT_MAX	UINT_MAX	integer-limit	pending-language-review
ULLONG_MAX	ULLONG_MAX	integer-limit	pending-language-review
ULONG_MAX	ULONG_MAX	integer-limit	pending-language-review
USHRT_MAX	USHRT_MAX	integer-limit	pending-language-review
WEXITSTATUS	WEXITSTATUS	interface-constant	pending-language-review
WIFEXITED	WIFEXITED	interface-constant	pending-language-review
WNOHANG	WNOHANG	interface-constant	pending-language-review
W_OK	W_OK	interface-constant	pending-language-review
X_OK	X_OK	interface-constant	pending-language-review
_LIBC_ARPA_INET_H	_include_தொடர்பு_முகவரி_மாற்றம்_எட்டு_இரும_இலக்கக்_குழு_வரிசை	internal-name	derived-from-native-header-path
_LIBC_NETINET_IN_H	_include_பிணையங்களிடை_முகவரி	internal-name	derived-from-native-header-path
_LIBC_STDDEF_H	_include_அடிப்படை_வரையறைகள்	internal-name	derived-from-native-header-path
_LIBC_STDINT_H	_include_முழுஎண்_வகைகள்	internal-name	derived-from-native-header-path
_LIBC_SYSCALL_H	_include_அமைப்பு_syscall	internal-name	derived-from-native-header-path
_LIBC_SYS_SOCKET_H	_include_அமைப்பு_socket	internal-name	derived-from-native-header-path
_LIBC_SYS_STAT_H	_include_அமைப்பு_stat	internal-name	derived-from-native-header-path
_LIBC_SYS_TYPES_H	_include_அமைப்பு_தரவு_வகைகள்	internal-name	derived-from-native-header-path
_LIBC_SYS_UTSNAME_H	_include_அமைப்பு_அமைப்பு_அடையாளம்	internal-name	derived-from-native-header-path
_LIBC_SYS_WAIT_H	_include_அமைப்பு_சேய்_காத்திருப்பு	internal-name	derived-from-native-header-path
__posix_library_test	__posix_library_test	variable	pending-language-review
_exit	உடனே_முடி	function	project-proposal
a	a	variable	pending-language-review
a1	a1	variable	pending-language-review
a2	a2	variable	pending-language-review
a3	a3	variable	pending-language-review
a4	a4	variable	pending-language-review
a5	a5	variable	pending-language-review
a6	a6	variable	pending-language-review
abs	abs	function	pending-language-review
accept	இணைப்பை_ஏற்றுக்கொள்	function	project-proposal
access	அணுகல்_உரிமையைச்_சோதி	function	project-proposal
address	address	variable	pending-language-review
address_len	address_len	variable	pending-language-review
address_length	address_length	variable	pending-language-review
argc	argc	implementation-helper	pending-language-review
args	args	variable	pending-language-review
args_fail	args_fail	implementation-helper	pending-language-review
args_pass	args_pass	implementation-helper	pending-language-review
argument	argument	variable	pending-language-review
arguments	செயலுருபுகள்	variable	project-proposal
argv	செயலுருபுகள்_2	variable	project-proposal
atoi	atoi	function	pending-language-review
atol	atol	function	pending-language-review
available	available	variable	pending-language-review
b	b	variable	pending-language-review
backlog	backlog	variable	pending-language-review
bind	உள்ளக_முகவரியைப்_பிணை	function	project-proposal
blkcnt_t	blkcnt_t	scalar-type	pending-language-review
blksize_t	blksize_t	scalar-type	pending-language-review
brk	மாறும்_நினைவக_முடிவை_அமை	function	project-proposal
bsearch	bsearch	function	pending-language-review
bss_zeroed	bss_zeroed	implementation-helper	pending-language-review
buf	பரிமாற்ற_இடையகம்	variable	project-proposal
buffer	பரிமாற்ற_இடையகம்_2	variable	project-proposal
byte	byte	implementation-helper	pending-language-review
bytes	bytes	implementation-helper	pending-language-review
c	c	variable	pending-language-review
call	call	variable	pending-language-review
calloc	calloc	function	pending-language-review
capacity	capacity	variable	pending-language-review
character	character	variable	pending-language-review
chdir	பணி_அடைவை_மாற்று	function	project-proposal
checks	checks	implementation-helper	pending-language-review
child	child	variable	pending-language-review
client	client	implementation-helper	pending-language-review
cloexec_fail	cloexec_fail	implementation-helper	pending-language-review
cloexec_pass	cloexec_pass	implementation-helper	pending-language-review
close	மூடு	function	project-proposal
cmd	cmd	variable	pending-language-review
compare	compare	variable	pending-language-review
compare_int	compare_int	variable	pending-language-review
connect	எதிர்_முனையுடன்_இணை	function	project-proposal
copy	copy	implementation-helper	pending-language-review
copy_length	copy_length	variable	pending-language-review
count	count	variable	pending-language-review
creat	கோப்பை_உருவாக்கு	function	project-proposal
current	current	variable	pending-language-review
cursor	cursor	variable	pending-language-review
cwd	cwd	implementation-helper	pending-language-review
decoded	decoded	implementation-helper	pending-language-review
delimiters	delimiters	variable	pending-language-review
dest_addr	dest_addr	variable	pending-language-review
dest_len	dest_len	variable	pending-language-review
destination	destination	variable	pending-language-review
dev_t	dev_t	scalar-type	pending-language-review
digit	digit	variable	pending-language-review
digit_value	digit_value	variable	pending-language-review
div	div	function	pending-language-review
div_t	div_t	variable	pending-language-review
domain	domain	variable	pending-language-review
dup	திறந்த_கோப்பின்_குறிப்பை_நகலெடு	function	project-proposal
dup2	குறித்த_எண்ணுக்கு_கோப்புக்_குறிப்பை_நகலெடு	function	project-proposal
element_size	element_size	variable	pending-language-review
elements	elements	variable	pending-language-review
end_pointer	end_pointer	variable	pending-language-review
environ	environ	variable	pending-language-review
envp	envp	variable	pending-language-review
errno	errno	variable	pending-language-review
execve	இயங்கும்_நிரலை_மாற்று	function	project-proposal
expected_errno	expected_errno	implementation-helper	pending-language-review
failed_with	failed_with	implementation-helper	pending-language-review
failure	failure	implementation-helper	pending-language-review
failures	failures	implementation-helper	pending-language-review
fcntl	கோப்பைக்_கட்டுப்படுத்து	function	project-proposal
fd	கோப்பு_விவரிப்பி	variable	project-proposal
first	first	implementation-helper	pending-language-review
first_match	first_match	variable	pending-language-review
flags	flags	variable	pending-language-review
fork	சேய்_செயல்முறையை_உருவாக்கு	function	project-proposal
found	found	variable	pending-language-review
free	free	function	pending-language-review
fstat	திறந்த_கோப்பின்_நிலையைப்_பெறு	function	project-proposal
fsync	கோப்பின்_பதிவை_ஒத்திசை	function	project-proposal
getcwd	பணி_அடைவின்_பாதையைப்_பெறு	function	project-proposal
getegid	நடப்பு_உரிமைக்_குழு_அடையாளத்தைப்_பெறு	function	project-proposal
getenv	getenv	function	pending-language-review
geteuid	நடப்பு_உரிமைப்_பயனர்_அடையாளத்தைப்_பெறு	function	project-proposal
getgid	குழு_அடையாளத்தைப்_பெறு	function	project-proposal
getpeername	எதிர்_முனையின்_முகவரியைப்_பெறு	function	project-proposal
getpid	செயல்முறை_அடையாளத்தைப்_பெறு	function	project-proposal
getppid	தாய்_செயல்முறை_அடையாளத்தைப்_பெறு	function	project-proposal
getsockname	உள்ளக_முனையின்_முகவரியைப்_பெறு	function	project-proposal
getuid	பயனர்_அடையாளத்தைப்_பெறு	function	project-proposal
gid_t	gid_t	scalar-type	pending-language-review
heap_block	heap_block	variable	pending-language-review
heap_head	heap_head	variable	pending-language-review
high	high	variable	pending-language-review
hole	hole	variable	pending-language-review
hostlong	பொறி_வரிசையில்_32_இரும_இலக்க_மதிப்பு	network-declaration	project-proposal
hostshort	பொறி_வரிசையில்_16_இரும_இலக்க_மதிப்பு	network-declaration	project-proposal
how	how	variable	pending-language-review
htonl	_32_இரும_இலக்கங்களை_வலை_வரிசைக்கு_மாற்று	function	project-proposal
htons	_16_இரும_இலக்கங்களை_வலை_வரிசைக்கு_மாற்று	function	project-proposal
i	i	implementation-helper	pending-language-review
in_addr	பிணையங்களிடை_முகவரி	network-declaration	project-proposal
in_addr_t	பிணையங்களிடை_முகவரி_மதிப்பு_வகை	network-declaration	project-proposal
in_port_t	தொடர்பு_வாயில்_எண்_வகை	network-declaration	project-proposal
increment	increment	variable	pending-language-review
index	index	variable	pending-language-review
ino_t	ino_t	scalar-type	pending-language-review
input	input	variable	pending-language-review
int16_t	int16_t	scalar-type	pending-language-review
int32_t	int32_t	scalar-type	pending-language-review
int64_t	int64_t	scalar-type	pending-language-review
int8_t	int8_t	scalar-type	pending-language-review
intptr_t	intptr_t	scalar-type	pending-language-review
is_unsigned	is_unsigned	variable	pending-language-review
isalnum	isalnum	function	pending-language-review
isalpha	isalpha	function	pending-language-review
isatty	முனையமா_எனச்_சோதி	function	project-proposal
isblank	isblank	function	pending-language-review
iscntrl	iscntrl	function	pending-language-review
isdigit	isdigit	function	pending-language-review
isgraph	isgraph	function	pending-language-review
islower	islower	function	pending-language-review
isprint	isprint	function	pending-language-review
ispunct	ispunct	function	pending-language-review
isspace	isspace	function	pending-language-review
isupper	isupper	function	pending-language-review
isxdigit	isxdigit	function	pending-language-review
iteration	iteration	implementation-helper	pending-language-review
labs	labs	function	pending-language-review
last_block	last_block	variable	pending-language-review
ldiv	ldiv	function	pending-language-review
ldiv_t	ldiv_t	variable	pending-language-review
left	left	variable	pending-language-review
length	நீளம்	variable	project-proposal
length_of	length_of	implementation-helper	pending-language-review
level	level	variable	pending-language-review
limit	limit	variable	pending-language-review
listen	இணைப்புகளை_ஏற்கத்_தயாராகு	function	project-proposal
loaded	loaded	implementation-helper	pending-language-review
low	low	variable	pending-language-review
lseek	கோப்பின்_படிப்பிடத்தை_நகர்த்து	function	project-proposal
lstat	இணைப்பின்_சொந்த_நிலையைப்_பெறு	function	project-proposal
m	m	variable	pending-language-review
machine	machine	structure-field	pending-language-review
magnitude	magnitude	variable	pending-language-review
malloc	malloc	function	pending-language-review
maximum	maximum	variable	pending-language-review
memchr	memchr	function	pending-language-review
memcmp	memcmp	function	pending-language-review
memcpy	memcpy	function	pending-language-review
memmove	memmove	function	pending-language-review
memory	memory	implementation-helper	pending-language-review
memset	memset	function	pending-language-review
message	message	variable	pending-language-review
middle	middle	variable	pending-language-review
mode	mode	variable	pending-language-review
mode_t	mode_t	scalar-type	pending-language-review
n	n	variable	pending-language-review
name	அமைப்பின்_அடையாளம்	variable	project-proposal
negative	negative	variable	pending-language-review
netlong	பிணைய_வரிசையில்_32_இரும_இலக்க_மதிப்பு	network-declaration	project-proposal
netshort	பிணைய_வரிசையில்_16_இரும_இலக்க_மதிப்பு	network-declaration	project-proposal
newfd	newfd	variable	pending-language-review
next_block	next_block	variable	pending-language-review
nlink_t	nlink_t	scalar-type	pending-language-review
nodename	nodename	structure-field	pending-language-review
ntohl	_32_இரும_இலக்கங்களைப்_பொறி_வரிசைக்கு_மாற்று	function	project-proposal
ntohs	_16_இரும_இலக்கங்களைப்_பொறி_வரிசைக்கு_மாற்று	function	project-proposal
number	number	variable	pending-language-review
off_t	off_t	scalar-type	pending-language-review
offset	offset	variable	pending-language-review
oflag	oflag	variable	pending-language-review
old	old	implementation-helper	pending-language-review
oldfd	oldfd	variable	pending-language-review
open	திற	function	project-proposal
option_len	option_len	variable	pending-language-review
option_name	option_name	variable	pending-language-review
option_value	option_value	variable	pending-language-review
options	options	variable	pending-language-review
overflow	overflow	variable	pending-language-review
padding	padding	variable	pending-language-review
parent	parent	implementation-helper	pending-language-review
parse_unsigned	parse_unsigned	variable	pending-language-review
pass	pass	implementation-helper	pending-language-review
passed	passed	implementation-helper	pending-language-review
path	பாதை	variable	project-proposal
pid	pid	variable	pending-language-review
pid_t	pid_t	scalar-type	pending-language-review
posix_compile_test	posix_compile_test	implementation-helper	pending-language-review
posix_test_heap	posix_test_heap	implementation-helper	pending-language-review
posix_test_process	posix_test_process	implementation-helper	pending-language-review
private_value	private_value	implementation-helper	pending-language-review
protocol	protocol	variable	pending-language-review
ptrdiff_t	ptrdiff_t	scalar-type	pending-language-review
qsort	qsort	function	pending-language-review
quot	quot	variable	pending-language-review
radix	radix	variable	pending-language-review
raw	raw	variable	pending-language-review
read	படி	function	project-proposal
realloc	realloc	function	pending-language-review
reap_nohang	reap_nohang	implementation-helper	pending-language-review
recv	பெறு	function	project-proposal
recvfrom	அனுப்பிய_முகவரியுடன்_பெறு	function	project-proposal
release	release	structure-field	pending-language-review
rem	rem	variable	pending-language-review
remaining	remaining	variable	pending-language-review
report	report	implementation-helper	pending-language-review
requested	requested	variable	pending-language-review
result	result	variable	pending-language-review
right	right	variable	pending-language-review
root	root	implementation-helper	pending-language-review
s	s	implementation-helper	pending-language-review
s_addr	முகவரி_மதிப்பு	network-declaration	project-proposal
sa_data	முகவரித்_தரவு	network-declaration	project-proposal
sa_family	முனை_முகவரிக்_குடும்பம்	network-declaration	project-proposal
sa_family_t	முகவரிக்_குடும்ப_வகை	network-declaration	project-proposal
saved_environment	saved_environment	variable	pending-language-review
saved_errno	saved_errno	variable	pending-language-review
saved_state	saved_state	variable	pending-language-review
say	say	implementation-helper	pending-language-review
sbrk	மாறும்_நினைவக_முடிவை_நகர்த்து	function	project-proposal
second	second	implementation-helper	pending-language-review
send	அனுப்பு	function	project-proposal
sendto	இலக்கிற்கு_அனுப்பு	function	project-proposal
server	server	implementation-helper	pending-language-review
server_address	server_address	implementation-helper	pending-language-review
setsockopt	தொடர்பு_முனையின்_விருப்பத்தை_அமை	function	project-proposal
shutdown	தொடர்புத்_திசையை_மூடு	function	project-proposal
sift_down	sift_down	variable	pending-language-review
sin_addr	பிணையங்களிடை_முகவரி_உள்ளடக்கம்	network-declaration	project-proposal
sin_family	பிணையங்களிடை_முகவரிக்_குடும்பம்	network-declaration	project-proposal
sin_port	தொடர்பு_வாயில்_எண்	network-declaration	project-proposal
sin_zero	முகவரி_நிரப்பு	network-declaration	project-proposal
size	இலக்கங்களின்_எண்ணிக்கை	variable	project-proposal
size_t	size_t	scalar-type	pending-language-review
sockaddr	தொடர்பு_முனை_முகவரி	network-declaration	project-proposal
sockaddr_in	பிணையங்களிடை_முனை_முகவரி	network-declaration	project-proposal
socket	தொடர்பு_முனையை_உருவாக்கு	function	project-proposal
socket_call	socket_call	variable	pending-language-review
socklen_t	முகவரி_நீள_வகை	network-declaration	project-proposal
source	source	variable	pending-language-review
source_length	source_length	implementation-helper	pending-language-review
spin	spin	implementation-helper	pending-language-review
spins	spins	implementation-helper	pending-language-review
ssize_t	ssize_t	scalar-type	pending-language-review
st	st	variable	pending-language-review
st_atime	st_atime	structure-field	pending-language-review
st_atimensec	st_atimensec	structure-field	pending-language-review
st_blksize	st_blksize	structure-field	pending-language-review
st_blocks	st_blocks	structure-field	pending-language-review
st_ctime	st_ctime	structure-field	pending-language-review
st_ctimensec	st_ctimensec	structure-field	pending-language-review
st_dev	st_dev	structure-field	pending-language-review
st_gid	st_gid	structure-field	pending-language-review
st_ino	st_ino	structure-field	pending-language-review
st_mode	st_mode	structure-field	pending-language-review
st_mtime	st_mtime	structure-field	pending-language-review
st_mtimensec	st_mtimensec	structure-field	pending-language-review
st_nlink	st_nlink	structure-field	pending-language-review
st_rdev	st_rdev	structure-field	pending-language-review
st_size	st_size	structure-field	pending-language-review
st_uid	st_uid	structure-field	pending-language-review
start	start	implementation-helper	pending-language-review
stat	கோப்பு_நிலை	function	project-proposal
status	நிலை	variable	project-proposal
stpcpy	stpcpy	function	pending-language-review
stpncpy	stpncpy	function	pending-language-review
strcasecmp	strcasecmp	function	pending-language-review
strcat	strcat	function	pending-language-review
strchr	strchr	function	pending-language-review
strcmp	strcmp	function	pending-language-review
strcoll	strcoll	function	pending-language-review
strcpy	strcpy	function	pending-language-review
strcspn	strcspn	function	pending-language-review
strdup	strdup	function	pending-language-review
strlen	strlen	function	pending-language-review
strncasecmp	strncasecmp	function	pending-language-review
strncat	strncat	function	pending-language-review
strncmp	strncmp	function	pending-language-review
strncpy	strncpy	function	pending-language-review
strndup	strndup	function	pending-language-review
strnlen	strnlen	function	pending-language-review
strpbrk	strpbrk	function	pending-language-review
strrchr	strrchr	function	pending-language-review
strspn	strspn	function	pending-language-review
strstr	strstr	function	pending-language-review
strtok	strtok	function	pending-language-review
strtok_r	strtok_r	function	pending-language-review
strtol	strtol	function	pending-language-review
strtoul	strtoul	function	pending-language-review
strxfrm	strxfrm	function	pending-language-review
swap_elements	swap_elements	variable	pending-language-review
sync	அனைத்துப்_பதிவுகளையும்_ஒத்திசை	function	project-proposal
sysname	sysname	structure-field	pending-language-review
target	target	implementation-helper	pending-language-review
temporary	temporary	variable	pending-language-review
test_dup_and_fcntl	test_dup_and_fcntl	implementation-helper	pending-language-review
test_identity	test_identity	implementation-helper	pending-language-review
test_line	test_line	variable	pending-language-review
test_open_and_io	test_open_and_io	implementation-helper	pending-language-review
test_paths	test_paths	implementation-helper	pending-language-review
test_terminal_and_uname	test_terminal_and_uname	implementation-helper	pending-language-review
text	text	variable	pending-language-review
text_equal	text_equal	implementation-helper	pending-language-review
text_length	text_length	implementation-helper	pending-language-review
time_t	time_t	scalar-type	pending-language-review
tolower	tolower	function	pending-language-review
total	total	variable	pending-language-review
toupper	toupper	function	pending-language-review
type	type	variable	pending-language-review
uid_t	uid_t	scalar-type	pending-language-review
uint16_t	uint16_t	scalar-type	pending-language-review
uint32_t	uint32_t	scalar-type	pending-language-review
uint64_t	uint64_t	scalar-type	pending-language-review
uint8_t	uint8_t	scalar-type	pending-language-review
uintptr_t	uintptr_t	scalar-type	pending-language-review
uname	அமைப்புத்_தகவலைப்_பெறு	function	project-proposal
utsname	utsname	structure-field	pending-language-review
value	மதிப்பு	variable	project-proposal
version	version	structure-field	pending-language-review
wait	சேய்க்குக்_காத்திரு	function	project-proposal
waited	waited	implementation-helper	pending-language-review
waitpid	குறித்த_சேய்க்குக்_காத்திரு	function	project-proposal
whence	whence	variable	pending-language-review
write	எழுது	function	project-proposal
