english	localized	language
space	Διάστημα	el
spawn	spawn	el
src	src	el
srcptr	srcptr	el
ss	ss	el
st	st	el
stack	stack	el
stackbottom	stackbottom	el
stacktop	stacktop	el
start	Έναρξη	el
started	Ξεκίνησε	el
starting	starting	el
stat	stat	el
state	Κατάσταση	el
status	Κατάσταση	el
stderr	stderr	el
stdin	stdin	el
stdout	stdout	el
stop	Διακοπή	el
stopped	Τερματισμός	el
str	str	el
string	Συμβολοσειρά	el
strtab	strtab	el
subclass	subclass	el
subnet	subnet	el
support	Υποστήριξη	el
swap	swap	el
switch	switch	el
sym	sym	el
sync	sync	el
sys	sys	el
syscall	syscall	el
sysname	sysname	el
system	Σύστημα	el
systemcall	systemcall	el
t	Θ	el
table	Πίνακας	el
tag	Ετικέτα	el
tail	tail	el
tamd	tamd	el
tarp	tarp	el
task	Διεργασία	el
tasking	tasking	el
tasks	Εργασίες	el
tcow	tcow	el
tcpu	tcpu	el
technology	Τεχνολογία	el
temp	temp	el
temporary	temporary	el
tenth	tenth	el
terminated	terminated	el
test	Δοκιμή	el
text	Κείμενο	el
thr	thr	el
thread	thread	el
threads	threads	el
tick	tick	el
ticmp	ticmp	el
time	Ώρα	el
timer	Χρονόμετρο	el
tip	tip	el
tls	tls	el
tmp	tmp	el
tmsdos	tmsdos	el
to	to	el
top	Πάνω	el
tos	tos	el
total	Σύνολο	el
track	track	el
trap	trap	el
truncate	Αποκοπήψηφίων	el
tss	tss	el
type	Τύπος	el
t공용서술자테이블	t공용서술자테이블	el
t작업관리자	t작업관리자	el
t조각설명자	t조각설명자	el
t콘솔	t콘솔	el
t함수	t함수	el
udesc	udesc	el
udp	udp	el
udp콘솔	udp콘솔	el
uid	uid	el
uint	uint	el
uintptr	uintptr	el
uname	uname	el
unhandle	unhandle	el
unhandled	unhandled	el
unit	Μονάδα	el
unset	Αφαίρεση	el
unused	αχρησιμοποίητο	el
up	Πάνω	el
update	Ενημέρωση	el
usable	usable	el
use	Χρήση	el
used	Σεχρήση	el
user	Χρήστης	el
userhandler	userhandler	el
usermode	usermode	el
userproc	userproc	el
util	util	el
util콘솔	util콘솔	el
uts	uts	el
utsname	utsname	el
v	v	el
vaddr	vaddr	el
val	val	el
value	Τιμή	el
values	Τιμές	el
vector	vector	el
vendor	Κατασκευαστής	el
ver	ver	el
version	Έκδοση	el
vfs	vfs	el
vga	vga	el
video	Βίντεο	el
virt	virt	el
virtlen	virtlen	el
virtmem	virtmem	el
virtual	Εικονική	el
volume	Όγκος	el
w	Δ	el
wait	Αναμονή	el
waitpid	waitpid	el
wdata	wdata	el
when	when	el
whence	whence	el
widget	Εφαρμογίδιο	el
width	Πλάτος	el
word	λέξη	el
writable	writable	el
write	Εγγραφή	el
writer	writer	el
x	χ	el
xy	xy	el
y	ν	el
zero	Μηδέν	el
값	값	el
공용서술자테이블	공용서술자테이블	el
기준	기준	el
기준주소	기준주소	el
낮은	낮은	el
넷카드콘솔	넷카드콘솔	el
높은	높은	el
단말기	단말기	el
마우스콘솔	마우스콘솔	el
매개값	매개값	el
매우높은	매우높은	el
멈추기	멈추기	el
목적	목적	el
유형	유형	el
이더넷콘솔	이더넷콘솔	el
인터럽트무시하기	인터럽트무시하기	el
인터럽트예외처리기	인터럽트예외처리기	el
인터럽트요청처리	인터럽트요청처리	el
인터럽트처리기	인터럽트처리기	el
임시	임시	el
자료	자료	el
자신	자신	el
작업관리자	작업관리자	el
작업콘솔	작업콘솔	el
조각설명자	조각설명자	el
출력	출력	el
콘솔	콘솔	el
크기	크기	el
키보드콘솔	키보드콘솔	el
표시들	표시들	el
한도	한도	el
