english	localized	language
ifreg	ifreg	kl
ifsock	ifsock	kl
in	in	kl
increment	increment	kl
index	index	kl
inet	inet	kl
info	info	kl
init	init	kl
initial	initial	kl
initialization	initialization	kl
initialize	initialize	kl
ino	ino	kl
inode	inode	kl
input	input	kl
install	install	kl
int	int	kl
interconnect	interconnect	kl
interface	interface	kl
internet	internet	kl
internetprotocol	internetprotocol	kl
interrupt	interrupt	kl
interrupts	interrupts	kl
invalid	invalid	kl
io	io	kl
iomap	iomap	kl
ip	ip	kl
ipci	ipci	kl
ipmessage	ipmessage	kl
ipv	ipv	kl
ip콘솔	ip콘솔	kl
iret	iret	kl
is	is	kl
ist	ist	kl
j	j	kl
jmp	jmp	kl
jump	jump	kl
k	k	kl
kb	kb	kl
kcs	kcs	kl
kds	kds	kl
kernel	kernel	kl
key	key	kl
keyboard	keyboard	kl
kgs	kgs	kl
kind	kind	kl
k핵심	k핵심	kl
l	l	kl
label	label	kl
last	last	kl
lba	lba	kl
ldt	ldt	kl
left	left	kl
len	len	kl
length	length	kl
lengths	lengths	kl
level	level	kl
lib	lib	kl
lidt	lidt	kl
lidtaddr	lidtaddr	kl
limit	limit	kl
line	line	kl
link	link	kl
linked	linked	kl
linker	linker	kl
list	list	kl
listen	listen	kl
listening	listening	kl
live	live	kl
load	load	kl
loader	loader	kl
local	local	kl
log	log	kl
logical	logical	kl
loop	loop	kl
low	low	kl
lseek	lseek	kl
lstat	lstat	kl
m	m	kl
mac	mac	kl
machine	machine	kl
magicnumber	magicnumber	kl
main	pingaarneq	kl
make	make	kl
malloc	malloc	kl
manager	manager	kl
map	map	kl
mask	mask	kl
master	master	kl
matches	matches	kl
max	max	kl
maximum	maximum	kl
mb	mb	kl
mbr	mbr	kl
media	media	kl
mem	mem	kl
memory	memory	kl
memorymananger	memorymananger	kl
memorytest	memorytest	kl
memsz	memsz	kl
mesg	mesg	kl
message	message	kl
mics	mics	kl
mid	mid	kl
minimum	minimum	kl
mode	mode	kl
model	model	kl
mouse	mouse	kl
mousemove	mousemove	kl
move	move	kl
msdospart	msdospart	kl
msg	msg	kl
mtime	mtime	kl
multi	multi	kl
multiboot	multiboot	kl
multitasking	multitasking	kl
my	my	kl
myfunction	myfunction	kl
m긴급로그	m긴급로그	kl
m긴급로그문자열	m긴급로그문자열	kl
m직렬로그초기화	m직렬로그초기화	kl
m출력	m출력	kl
m테스트	m테스트	kl
n	n	kl
name	name	kl
namesz	namesz	kl
net	net	kl
network	network	kl
new	new	kl
next	next	kl
nibble	nibble	kl
nlink	nlink	kl
nmi	nmi	kl
node	node	kl
nodename	nodename	kl
noexec	noexec	kl
none	none	kl
normal	normal	kl
norw	norw	kl
not	not	kl
note	note	kl
nsec	nsec	kl
num	num	kl
number	number	kl
o	o	kl
of	of	kl
offset	offset	kl
ok	ok	kl
old	old	kl
on	on	kl
only	only	kl
opcode	opcode	kl
open	open	kl
oper	oper	kl
operation	operation	kl
options	options	kl
order	order	kl
org	org	kl
other	other	kl
out	out	kl
output	output	kl
overflow	overflow	kl
p	p	kl
packet	packet	kl
packets	packets	kl
paddr	paddr	kl
page	page	kl
pages	pages	kl
paging	paging	kl
param	param	kl
parameter	parameter	kl
params	params	kl
parent	parent	kl
parse	parse	kl
part	part	kl
partition	partition	kl
partitions	partitions	kl
path	path	kl
pause	pause	kl
payload	payload	kl
pci	pci	kl
pde	pde	kl
pdelen	pdelen	kl
peer	peer	kl
pending	pending	kl
per	per	kl
peripheral	peripheral	kl
phentsize	phentsize	kl
phnum	phnum	kl
phoff	phoff	kl
phy	phy	kl
phyaddr	phyaddr	kl
phymem	phymem	kl
phys	phys	kl
physical	physical	kl
pic	pic	kl
pid	pid	kl
pit	pit	kl
pixel	pixel	kl
point	point	kl
pointer	pointer	kl
pointers	pointers	kl
poll	poll	kl
port	port	kl
portnumber	portnumber	kl
pos	pos	kl
position	position	kl
posix	posix	kl
prefetch	prefetch	kl
prefetchable	prefetchable	kl
present	present	kl
prev	prev	kl
primary	primary	kl
print	print	kl
printf	printf	kl
println	println	kl
printreg	printreg	kl
priv	priv	kl
private	private	kl
privilege	privilege	kl
proc	proc	kl
process	process	kl
processes	processes	kl
processing	processing	kl
program	program	kl
programmable	programmable	kl
protocol	protocol	kl
provided	provided	kl
provider	provider	kl
ps	ps	kl
pt	pt	kl
pte	pte	kl
ptr	ptr	kl
push	push	kl
put	put	kl
pv	pv	kl
queue	queue	kl
r	r	kl
range	range	kl
raw	raw	kl
rdev	rdev	kl
read	atuarneq	kl
ready	ready	kl
receive	receive	kl
received	received	kl
receiver	receiver	kl
receviced	receviced	kl
record	record	kl
rectangle	rectangle	kl
recv	recv	kl
ref	ref	kl
refs	refs	kl
reg	reg	kl
region	region	kl
register	register	kl
registeroffset	registeroffset	kl
registers	registers	kl
regs	regs	kl
regtype	regtype	kl
rel	rel	kl
rela	rela	kl
release	release	kl
released	released	kl
reload	reload	kl
relocation	relocation	kl
remaining	remaining	kl
remote	remote	kl
remove	remove	kl
reply	reply	kl
request	request	kl
requested	requested	kl
reserved	reserved	kl
reset	reset	kl
resolve	resolve	kl
restore	restore	kl
result	result	kl
ret	ret	kl
revision	revision	kl
rgb	rgb	kl
right	right	kl
root	root	kl
round	round	kl
route	route	kl
rs	rs	kl
rt	rt	kl
run	run	kl
runnable	runnable	kl
rx	rx	kl
s	s	kl
saved	saved	kl
sc	sc	kl
scan	scan	kl
scancode	scancode	kl
sche	sche	kl
schedule	schedule	kl
scheduler	scheduler	kl
screen	screen	kl
secondary	secondary	kl
sect	sect	kl
section	section	kl
sector	sector	kl
sectors	sectors	kl
seek	seek	kl
seg	seg	kl
segment	segment	kl
segments	segments	kl
select	select	kl
selector	selector	kl
self	self	kl
send	send	kl
sequencer	sequencer	kl
serial	serial	kl
set	set	kl
setup	setup	kl
sh	sh	kl
shared	shared	kl
shentsize	shentsize	kl
shift	shift	kl
shndx	shndx	kl
shnum	shnum	kl
shoff	shoff	kl
shstrndx	shstrndx	kl
signature	signature	kl
simd	simd	kl
size	size	kl
sl	sl	kl
slave	slave	kl
sock	sock	kl
socket	socket	kl
socketcall	socketcall	kl
sockets	sockets	kl
soft	soft	kl
software	software	kl
source	source	kl
space	space	kl
spawn	spawn	kl
src	src	kl
srcptr	srcptr	kl
ss	ss	kl
st	st	kl
stack	stack	kl
stackbottom	stackbottom	kl
stacktop	stacktop	kl
start	start	kl
started	started	kl
starting	starting	kl
stat	stat	kl
state	state	kl
status	status	kl
stderr	stderr	kl
stdin	stdin	kl
stdout	stdout	kl
stop	stop	kl
stopped	stopped	kl
str	str	kl
string	string	kl
strtab	strtab	kl
subclass	subclass	kl
subnet	subnet	kl
support	support	kl
swap	swap	kl
switch	switch	kl
sym	sym	kl
sync	sync	kl
sys	sys	kl
syscall	syscall	kl
sysname	sysname	kl
system	system	kl
systemcall	systemcall	kl
t	t	kl
table	table	kl
tag	tag	kl
tail	tail	kl
tamd	tamd	kl
tarp	tarp	kl
task	task	kl
tasking	tasking	kl
tasks	tasks	kl
tcow	tcow	kl
tcpu	tcpu	kl
technology	technology	kl
temp	temp	kl
temporary	temporary	kl
tenth	tenth	kl
terminated	terminated	kl
test	test	kl
text	text	kl
thr	thr	kl
thread	thread	kl
threads	threads	kl
tick	tick	kl
ticmp	ticmp	kl
time	time	kl
timer	timer	kl
tip	tip	kl
tls	tls	kl
tmp	tmp	kl
tmsdos	tmsdos	kl
to	to	kl
top	top	kl
tos	tos	kl
total	total	kl
track	track	kl
trap	trap	kl
truncate	truncate	kl
tss	tss	kl
type	type	kl
t공용서술자테이블	t공용서술자테이블	kl
t작업관리자	t작업관리자	kl
t조각설명자	t조각설명자	kl
t콘솔	t콘솔	kl
t함수	t함수	kl
udesc	udesc	kl
udp	udp	kl
udp콘솔	udp콘솔	kl
uid	uid	kl
uint	uint	kl
uintptr	uintptr	kl
uname	uname	kl
unhandle	unhandle	kl
unhandled	unhandled	kl
unit	unit	kl
unset	unset	kl
unused	unused	kl
up	up	kl
update	update	kl
usable	usable	kl
use	use	kl
used	used	kl
user	user	kl
userhandler	userhandler	kl
usermode	usermode	kl
userproc	userproc	kl
util	util	kl
util콘솔	util콘솔	kl
uts	uts	kl
utsname	utsname	kl
v	v	kl
vaddr	vaddr	kl
val	val	kl
value	value	kl
values	values	kl
vector	vector	kl
vendor	vendor	kl
ver	ver	kl
version	version	kl
vfs	vfs	kl
vga	vga	kl
video	video	kl
virt	virt	kl
virtlen	virtlen	kl
virtmem	virtmem	kl
virtual	virtual	kl
volume	volume	kl
w	w	kl
wait	wait	kl
waitpid	waitpid	kl
wdata	wdata	kl
when	when	kl
whence	whence	kl
widget	widget	kl
width	width	kl
word	word	kl
writable	writable	kl
write	allanneq	kl
writer	writer	kl
x	x	kl
xy	xy	kl
y	y	kl
zero	zero	kl
값	값	kl
공용서술자테이블	공용서술자테이블	kl
기준	기준	kl
기준주소	기준주소	kl
낮은	낮은	kl
넷카드콘솔	넷카드콘솔	kl
높은	높은	kl
단말기	단말기	kl
마우스콘솔	마우스콘솔	kl
매개값	매개값	kl
매우높은	매우높은	kl
멈추기	멈추기	kl
목적	목적	kl
유형	유형	kl
이더넷콘솔	이더넷콘솔	kl
인터럽트무시하기	인터럽트무시하기	kl
인터럽트예외처리기	인터럽트예외처리기	kl
인터럽트요청처리	인터럽트요청처리	kl
인터럽트처리기	인터럽트처리기	kl
임시	임시	kl
자료	자료	kl
자신	자신	kl
작업관리자	작업관리자	kl
작업콘솔	작업콘솔	kl
조각설명자	조각설명자	kl
출력	출력	kl
콘솔	콘솔	kl
크기	크기	kl
키보드콘솔	키보드콘솔	kl
표시들	표시들	kl
한도	한도	kl
