original	localized	language
Elf	Elf	bg
Elf32Dyn	Elf32dyn	bg
Elf32Note	Elf32Бележка	bg
Elf32Rel	Elf32rel	bg
Elf32Rela	Elf32rela	bg
Elf32Sym	Elf32sym	bg
ElfHeader	Elfheader	bg
ElfProgramHeader	Elfпрограмаheader	bg
ElfSectionHeader	Elfsectionheader	bg
EnablePaging	Включванеpaging	bg
Enabled	Включена	bg
EntryNumber	ЗаписЧисло	bg
EqualBytes	ЕднакъвБайтове	bg
Es	Es	bg
Esi	Esi	bg
Esp	Esp	bg
FPUBuffer	Fpubuffer	bg
FPUOffset	Fpuoffset	bg
Family	Family	bg
FileName	ФайлИме	bg
Fill	Fill	bg
FillRectangle	FillПравоъгълник	bg
First	First	bg
FirstFree	FirstСвободно	bg
FirstFreeSize	FirstСвободноРазмер	bg
Flags	Флагове	bg
FloatingPointException	Плаващоpointexception	bg
Flush	Flush	bg
FlushTlsTable	FlushtlsТаблица	bg
Focussable	Focussable	bg
Free	Свободно	bg
Fs	Fs	bg
GB	ГБ	bg
GDT_ENTRIES	Gdtзапис	bg
GOT	Got	bg
GPFException	Gpfexception	bg
GatewayIP	Gatewayip	bg
GdtAddressHigh	GdtaddressВисок	bg
GdtAddressLow	GdtaddressНисък	bg
GdtDescriptor	Gdtdescriptor	bg
GdtEntry	Gdtзапис_2	bg
GdtSize	GdtРазмер	bg
GetAt	Getat	bg
GetBackend	Getbackend	bg
GetBaseAddressRegister	Getbaseaddressregister	bg
GetBitmaspSize	GetbitmaspРазмер	bg
GetBytesFromPtr	GetБайтовеfromПоказалци	bg
GetCR0	Getcr0	bg
GetCR2	Getcr2	bg
GetCR3	Getcr3	bg
GetCR4	Getcr4	bg
GetColorIndex	GetЦвятСъдържание	bg
GetDeviceDescriptor	GetУстройствоdescriptor	bg
GetDriver	Getdriver	bg
GetESP0	Getesp0	bg
GetEntry	Getзапис	bg
GetFileSize	GetФайлРазмер	bg
GetFocus	GetФокус	bg
GetFrameBufferSegment	GetРамкаbuffersegment	bg
GetFuncPtrFromPtr	GetfuncПоказалциfromПоказалци	bg
GetFunctionName	GetфункцияИме	bg
GetHandler	Gethandler	bg
GetIPAddress	Getipaddress	bg
GetMACAddress	Getmacaddress	bg
GetMACFromCache	Getmacfromcache	bg
GetNextReadyThread	GetСледващоГотовоthread	bg
GetNodeAt	GetВъзловаточкаat	bg
GetProvider	Providerget	bg
GetSS0	Getss0	bg
GetStr	Getstr	bg
GetUint32ArrayFromPtr	Getunsignedinteger32МасивfromПоказалци	bg
GetUintptrArrayFromPtr	GetunsignedintegerПоказалциМасивfromПоказалци	bg
GetValue	GetСтойност	bg
GetValueInPageDir	GetСтойностВходящСтраницапапка	bg
Gid	Gid	bg
Gs	Gs	bg
HandleException	Ръкохваткаexception	bg
HandleFatalInterruptFrame	РъкохваткаfatalПрекъсванеРамка	bg
HandleInterrupt	РъкохваткаПрекъсване	bg
HandleInterrupt1	РъкохваткаПрекъсване1	bg
HandleUserDatagramProtocolMessage	РъкохваткаСобственикdatagramprotocolСЪОБЩЕНИЕ	bg
IDT_DESC_PRESENT	IdtdescriptorНалична	bg
IDT_INTERRUPT_GATE	IdtПрекъсванеgate	bg
IDriver	IDriver	bg
IEtherFrameHandler	IЛокалнамрежаEthernetРамкаhandler	bg
IInternetProtocolHandler	IИнтернетprotocolhandler	bg
IInterruptHandler	IПрекъсванеhandler	bg
IKeyboardEventHandler	IКлавиатураСъбитиеhandler	bg
IMouseEventHandler	IМишкаСъбитиеhandler	bg
IPCIControllerHandler	Ipcicontrollerhandler	bg
IPCache	Ipcache	bg
IP_BE	IpМрежаbyteorder	bg
IRawDataHandler	IRawdatahandler	bg
ITimerEventHandler	IБроячСъбитиеhandler	bg
IUserDatagramProtocolHandler	IСобственикdatagramprotocolhandler	bg
IUserDatagramProtocolSocket	IСобственикdatagramprotocolsocket	bg
IWidget	IДжаджа	bg
Identify	Identify	bg
Increment	Increment	bg
IndexOf	Съдържаниеот	bg
Init	Init	bg
InitDriver	Initdriver	bg
InitialThreadUserJump	InitialthreadСобственикjump	bg
Ino	Ino	bg
Install	Инсталиране	bg
Interrupt	Прекъсване	bg
InterruptActive	ПрекъсванеАктивна	bg
InterruptDeactive	Прекъсванеdeactive	bg
InterruptManager	Прекъсванеmanager	bg
InterruptNumber	ПрекъсванеЧисло	bg
InvalidOpcode	Невалиденopcode	bg
InvalidTSS	Невалиденtss	bg
IsKernel	Iskernel	bg
IsPresent	IsНалична	bg
IsUserSpace	IsСобственикИнтервал	bg
KB	КБ	bg
KCS_INDEX	KcsСъдържание	bg
KCS_SELECTOR	Kcsselector	bg
KDS_INDEX	KdsСъдържание	bg
KDS_SELECTOR	Kdsselector	bg
KERNEL_HEAP_START	KernelheapСтартиране	bg
KERNEL_VIRT_ADDR	Kernelvirtaddress	bg
KGS_INDEX	KgsСъдържание	bg
KGS_SELECTOR	Kgsselector	bg
K핵심	KKernelEntry	bg
LIDT	Lidt	bg
Last	Последно	bg
Len	Len	bg
Limit	Ограничение	bg
Link	Връзка	bg
LinkMap	Връзкаmap	bg
LinkedList	LinkedСписък	bg
Listen	Listen	bg
LoadElf	Натовареностelf	bg
MAC	Mac	bg
MAC0	Mac0	bg
MAC1	Mac1	bg
MAC2	Mac2	bg
MAC3	Mac3	bg
MAC4	Mac4	bg
MAC5	Mac5	bg
MACAddress0Port	Macaddress0Порт	bg
MACAddress2Port	Macaddress2Порт	bg
MACAddress4Port	Macaddress4Порт	bg
MACCache	Maccache	bg
MAX_QUEUE_SIZE	МаксqueueРазмер	bg
MB	МБ	bg
MBR	Mbr	bg
MHex출력	MHexadecimalПечат	bg
MHex출력XY	MHexadecimalПечатxy	bg
MUint16출력	MUnsignedinteger16Печат	bg
MUint16출력XY	MUnsignedinteger16Печатxy	bg
MUint32출력	MUnsignedinteger32Печат	bg
MUint32출력XY	MUnsignedinteger32Печатxy	bg
MUint64출력	MUnsignedinteger64Печат	bg
MUint64출력XY	MUnsignedinteger64Печатxy	bg
Machine	Machine	bg
MachineCheck	Machinecheck	bg
MakeRangePrivateWritable	MakeДиапазонЧастноwritable	bg
Malloc	Malloc	bg
MemCmp	Memcmp	bg
MemCpy	MemКопиране	bg
MemMove	MemПреместване	bg
MemSet	MemЗадай	bg
MemoryOper	Паметoper	bg
Mode	РЕЖИМ	bg
ModelToScreen	Set_local_coordinates	bg
Mtime	Mtime	bg
MtimeNsec	Mtimensec	bg
MyHandleInterrupt	MyРъкохваткаПрекъсване	bg
MyTest	MyТест	bg
M긴급로그Hex8	MEmergencyЛогhexadecimal8	bg
M긴급로그Uint32	MEmergencyЛогunsignedinteger32	bg
M긴급로그문자열	MEmergencyЛогНиз	bg
M직렬로그초기화	MСериенномерЛогinit	bg
M출력	MПечат	bg
M출력BytesXY	MПечатБайтовеxy	bg
M출력Hex	MПечатhexadecimal	bg
M출력Uint16	MПечатunsignedinteger16	bg
M출력Uint32	MПечатunsignedinteger32	bg
M출력XY	MПечатxy	bg
M테스트	M테스트	bg
NMI	Nmi	bg
New	Нов	bg
NewInterruptHandler	НовПрекъсванеhandler	bg
Next	Следващо	bg
Nlink	Nlink	bg
Node	Възловаточка	bg
Nodename	Nodename	bg
OnEtherFrameReceived	ЛокалнамрежаEthernetРамкаreceivewhen	bg
OnGetDriver	Вклgetdriver	bg
OnInternetProtocolReceived	Интернетprotocolreceivewhen	bg
OnKeyDown	ВклКлючНадолу	bg
OnKeyUp	ВклКлючНагоре	bg
OnMouseDown	ВклМишкаНадолу	bg
OnMouseMove	ВклМишкаПреместване	bg
OnMouseUp	ВклМишкаНагоре	bg
OnRawDataReceived	Вклrawdatareceive	bg
OnTick	Вклtick	bg
Overflow	Overflow	bg
P1LinkMap	PСтойност1Връзкаmap	bg
P2LinkMap	PСтойност2Връзкаmap	bg
P3LinkMap	PСтойност3Връзкаmap	bg
PAGE_COW	Страницаcow	bg
PAGE_FRAME	СтраницаРамка	bg
PAGE_PRESENT	СтраницаНалична	bg
PAGE_USER	СтраницаСобственик	bg
PAGE_WRITABLE	Страницаwritable	bg
PAUSE_LOOP	Паузаloop	bg
PICMasterCommandPort	PrimarypicКомандаioПорт	bg
PICMasterDataPort	PrimarypicdataioПорт	bg
PICSlaveCommandPort	SecondarypicКомандаioПорт	bg
PICSlaveDataPort	SecondarypicdataioПорт	bg
PRESENT	Налична	bg
PRIV_KERNEL	Privkernel	bg
PRIV_USER	PrivСобственик	bg
PROC_USER_HEAP_SIZE	ProcСобственикheapРазмер	bg
PageDirEntry	Страницапапказапис	bg
PageDirectoryEntry	Страницапапказапис_2	bg
PageFault	Страницаfault	bg
PageFaultException	Страницаfaultexception	bg
PageRoundDown	СтраницаЗакръглянедоцелочисленоНадолу	bg
PageRoundUp	СтраницаЗакръглянедоцелочисленоНагоре	bg
PageTableEntry	СтраницаТаблицазапис	bg
Paging	Paging	bg
ParentPid	РодителИдПр	bg
Parse	Parse	bg
Partition_id	PartitionИДЕНТИФИКАТОР	bg
PhyMemTest	PhymemТест	bg
PhysicalMemoryManager	PhysicalПаметmanager	bg
Pid	ИдПр	bg
Port	Порт	bg
PortBase	Портbase	bg
PortInByte	ПортВходящbyte	bg
PortInDword	ПортВходящdword	bg
PortInWord	ПортВходящдума	bg
PortOutByte	ПортИзходящbyte	bg
PortOutDword	ПортИзходящdword	bg
PortOutWord	ПортИзходящдума	bg
PortReadByte	ПортЧетенеbyte	bg
PortReadDword	ПортЧетенеdword	bg
PortReadWord	ПортЧетенедума	bg
PortWriteByte	ПортПисанеbyte	bg
PortWriteDword	ПортПисанеdword	bg
PortWriteWord	ПортПисанедума	bg
Prev	Previous	bg
PrevTSS	Previoustss	bg
PrimaryPartition	Primarypartition	bg
Print	Печат	bg
PrintBytes	ПечатБайтове	bg
PrintStr	Печатstr	bg
PrintTLS	Печатtls	bg
PrintTest	ПечатТест	bg
Process	Процес	bg
ProcessHelper	Процесhelper	bg
ProcessPendingKeyboardEvents	ПроцесpendingКлавиатураevents	bg
ProcessPendingMouseEvents	ПроцесpendingМишкаevents	bg
PushAt	Insert_at_index	bg
PushBack	Append_to_list	bg
PushFront	Prepend_to_list	bg
PutPixel	Putpixel	bg
PutPixelRGB	PutpixelОсновницветове	bg
QUEUE_START_ADDR	QueueСтартиранеaddress	bg
Rdev	Rdev	bg
Read	Четене	bg
Read28	Четене28	bg
ReadFile	ЧетенеФайл	bg
ReadPartitions	Четенеpartition	bg
Ready	Готово	bg
Receive	Receive	bg
Ref	Reference	bg
Release	Release	bg
ReloadCR3	Презарежданеcr3	bg
Remove	Премахване	bg
RemoveAt	Премахванеat	bg
RemoveThread	Премахванеthread	bg
RemoveThreadAt	Премахванеthreadat	bg
RequestMacAddress	Requestmacaddress	bg
Reset	Възстановяване	bg
Resolve	Resolve	bg
ResolveCopyOnWriteFault	ResolveКопиранеВклПисанеfault	bg
SCHEDULER_FREQUENCY	SchedulerПовторяемост	bg
SEG_BIG_MODE	SegbigРЕЖИМ	bg
SEG_EXEC	SegИзпълнение	bg
SEG_GRAN_4K_PAGE	Seggran4kСтраница	bg
SEG_GRAN_BYTE	Seggranbyte	bg
SEG_KERNEL_CODE	Segkernelcode	bg
SEG_KERNEL_DATA	Segkerneldata	bg
SEG_KERNEL_GS	Segkernelgs	bg
SEG_NOEXEC	Segnoexec	bg
SEG_NORMAL	SegНормален	bg
SEG_NORW	Segnorw	bg
SEG_R	Segr	bg
SEG_SYSTEM	SegСистема	bg
SEG_TASK_STATE	SegЗадачаСъстояние	bg
SEG_USER_CODE	SegСобственикcode	bg
SEG_USER_DATA	SegСобственикdata	bg
SEG_USER_GS	SegСобственикgs	bg
SEG_W	Segw	bg
SIMDFloatingPointException	Simdплаващоpointexception	bg
SIZE	Размер	bg
SYS_ACCESS	Sysдостъп	bg
SYS_BRK	Sysbrk	bg
SYS_CHDIR	Syschdir	bg
SYS_CLOSE	SysЗатваряне	bg
SYS_CREAT	Syscreat	bg
SYS_DUP	Sysdup	bg
SYS_DUP2	Sysdup2	bg
SYS_EXECVE	Sysexecve	bg
SYS_EXIT	SysИзход	bg
SYS_FCNTL	Sysfcntl	bg
SYS_FORK	Sysfork	bg
SYS_FSTAT	Sysfstat	bg
SYS_FSYNC	Sysfsync	bg
SYS_GETCWD	Sysgetcwd	bg
SYS_GETEGID	Sysgetegid	bg
SYS_GETEUID	Sysgeteuid	bg
SYS_GETGID	Sysgetgid	bg
SYS_GETPID	Sysgetpid	bg
SYS_GETPPID	Sysgetppid	bg
SYS_GETUID	Sysgetuid	bg
SYS_LSEEK	Syslseek	bg
SYS_LSTAT	Syslstat	bg
SYS_OPEN	SysОтваряне	bg
SYS_READ	SysЧетене	bg
SYS_RT_EXIT	SysrtИзход	bg
SYS_SOCKETCALL	Syssocketcall	bg
SYS_STAT	Sysstat	bg
SYS_SYNC	Syssync	bg
SYS_UNAME	Sysuname	bg
SYS_WAITPID	Syswaitpid	bg
SYS_WRITE	SysПисане	bg
Schedule	Schedule	bg
Scheduler	Scheduler	bg
SchedulerData	Schedulerdata	bg
SegmentNotPresent	SegmentnotНалична	bg
SelectDrivers	Избиранеdriver	bg
Send	Изпращане	bg
SendEchoRequest	EchorequestИзпращане	bg
SendFrame	РамкаИзпращане	bg
SerialInit	Сериенномерinit	bg
SerialWriteByte	СериенномерПисанеbyte	bg
SetBackend	Задайbackend	bg
SetBit	Задайbit	bg
SetBlockInPageDir	ЗадайБлокВходящСтраницапапка	bg
SetBuffer	Задайbuffer	bg
SetByteAtAddr	Задайbyteataddress	bg
SetByteInPageDir	ЗадайbyteВходящСтраницапапка	bg
SetCR3	Задайcr3	bg
SetColor	ЗадайЦвят	bg
SetDescriptor	Задайdescriptor	bg
SetHandleInterruptFuction	ЗадайРъкохваткаПрекъсванеfuction	bg
SetHandler	Задайhandler	bg
SetIPAddress	Задайipaddress	bg
SetInterruptDescriptorTableEntry	ПрекъсванеdescriptorТаблицазаписЗадай	bg
SetInterruptManager	ЗадайПрекъсванеmanager	bg
SetInterruptNumber	ЗадайПрекъсванеЧисло	bg
SetMode	ЗадайРЕЖИМ	bg
SetNodeAt	ЗадайВъзловаточкаat	bg
SetStack	Задайstack	bg
SetTlsSegment	Задайtlssegment	bg
SetUint32AtAddr	Задайunsignedinteger32ataddress	bg
SetUint32InPageDir	Задайunsignedinteger32ВходящСтраницапапка	bg
SetUint8AtAddr	Задайunsignedinteger8ataddress	bg
SharedMemoryRegion	SharedПаметregion	bg
Size	Размер_2	bg
Spawn	Spawn	bg
Ss	Ss	bg
Stack	Stack	bg
StackSegmentFault	Stacksegmentfault	bg
Start_lba	Стартиранеlba	bg
Started	Стартиранна	bg
StdinPutByte	Stdinputbyte	bg
StopCurrentThread	СпиранеТекущадатаthread	bg
Stopped	Спрян	bg
SubnetMask	SubnetМаска	bg
SupportMode	ПоддръжкаРЕЖИМ	bg
Sys_brk	Sysbrk_2	bg
Sys_close	SysЗатваряне_2	bg
Sys_exit	SysИзход_2	bg
Sys_getpid	Sysgetpid_2	bg
Sys_mousemove	Sysmousemove	bg
Sys_open	SysОтваряне_2	bg
Sys_printStr	SysПечатstr	bg
Sys_printUint32	SysПечатunsignedinteger32	bg
Sys_printf	Sysprintf	bg
Sys_read	SysЧетене_2	bg
Syscall	Syscall	bg
Sysname	Sysname	bg
TARPEtherFrameHandler	ArpЛокалнамрежаEthernetРамкаhandler	bg
TARPMessage	ArpСЪОБЩЕНИЕ	bg
TARPMessageBuffer	ArpСЪОБЩЕНИЕbuffer	bg
TARPProvider	Arpprovider	bg
TAdvancedTechnologyAttachment	TДопълнителниТехнологияattachment	bg
TArray	TМасив	bg
TBaseAddressRegister	TBaseaddressregister	bg
TBiosParameterBlock32	TBiosparameterБлок32	bg
TBufferDescriptor	TBufferdescriptor	bg
TCOWFrameManager	TcowРамкаmanager	bg
TCPUState	TcpuСъстояние	bg
TDefaultKeyboardEventHandler	TПоподразбиранеКлавиатураСъбитиеhandler	bg
TDefaultMouseEventHandler	TПоподразбиранеМишкаСъбитиеhandler	bg
TDefaultPCIControllerHandler	TПоподразбиранеpcicontrollerhandler	bg
TDefaultTimerEventHandler	TПоподразбиранеБроячСъбитиеhandler	bg
TDirectoryEntryFat32	TПапказаписfat32	bg
TDriverManager	TDrivermanager	bg
TEtherFrameHandler	TЛокалнамрежаEthernetРамкаhandler	bg
TEtherFrameHeader	TЛокалнамрежаEthernetРамкаheader	bg
TEtherFrameHeaderBuffer	TЛокалнамрежаEthernetРамкаheaderbuffer	bg
TEtherFrameProvider	TЛокалнамрежаEthernetРамкаprovider	bg
TEtherFrameRawDataHandler	TЛокалнамрежаEthernetРамкаrawdatahandler	bg
TGateDescriptor	TGatedescriptor	bg
THREAD_STACK_SIZE	ThreadstackРазмер	bg
TICMPHandler	Icmphandler	bg
TIPEtherFrameHandler	IpЛокалнамрежаEthernetРамкаhandler	bg
TInitializationBlock	TInitializationБлок	bg
TInternetControlMessageProtocol	TИнтернетCtrlСЪОБЩЕНИЕprotocol	bg
TInternetControlMessageProtocolMessage	TИнтернетCtrlСЪОБЩЕНИЕprotocolСЪОБЩЕНИЕ	bg
TInternetControlMessageProtocolMessageBuffer	TИнтернетCtrlСЪОБЩЕНИЕprotocolСЪОБЩЕНИЕbuffer	bg
TInternetProtocolHandler	TИнтернетprotocolhandler	bg
TInternetProtocolProvider	TИнтернетprotocolprovider	bg
TInternetProtocolV4Message	TИнтернетprotocolv4СЪОБЩЕНИЕ	bg
TInternetProtocolV4MessageBuffer	TИнтернетprotocolv4СЪОБЩЕНИЕbuffer	bg
TInterruptDescriptorTablePointer	TПрекъсванеdescriptorТаблицаПоказалци	bg
TInterruptHandler	TПрекъсванеhandler	bg
TInterruptManager	TПрекъсванеmanager	bg
TKeyboardDriver	TКлавиатураdriver	bg
TLS_START	TlsСтартиране	bg
TMSDOSPartitionTable	TmsdospartitionТаблица	bg
TMasterBootRecord	TГлавенbootЗапис	bg
TMemoryChunk	TПаметchunk	bg
TMemoryManager	TПаметmanager	bg
TMouseDriver	TМишкаdriver	bg
TMyKeyboardEventHandler	TMyКлавиатураСъбитиеhandler	bg
TMyMouseEventHandler	TMyМишкаСъбитиеhandler	bg
TMyPCIControllerHandler	TMypcicontrollerhandler	bg
TPartitionTableEntry	TPartitionТаблицазапис	bg
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	bg
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectУстройствоdescriptor	bg
TPort	TПорт	bg
TPort16Bit	TПорт16bit	bg
TPort32Bit	TПорт32bit	bg
TPort8Bit	TПорт8bit	bg
TRawDataHandler	TRawdatahandler	bg
TSSEntry	Tssзапис	bg
TSyscall	TSyscall	bg
TTask	TЗадача	bg
TThread	TThread	bg
TThreadHelper	TThreadhelper	bg
TTimerDriver	TБроячdriver	bg
TUserDatagramProtocolHandler	TСобственикdatagramprotocolhandler	bg
TUserDatagramProtocolHeader	TСобственикdatagramprotocolheader	bg
TUserDatagramProtocolHeaderBuffer	TСобственикdatagramprotocolheaderbuffer	bg
TUserDatagramProtocolProvider	TСобственикdatagramprotocolprovider	bg
TUserDatagramProtocolSocket	TСобственикdatagramprotocolsocket	bg
TVideoGraphicsArray	TВидеоГрафикаМасив	bg
TWidget	TДжаджа	bg
TWidgetMouseEventHandler	TДжаджаМишкаСъбитиеhandler	bg
Tamd_am79c973	Tamdam79c973	bg
Test	Тест	bg
TestBit	Тестbit	bg
TestPrint	ТестПечат	bg
Thread	Thread	bg
ThreadList	ThreadСписък	bg
ThreadState	ThreadСъстояние	bg
Threads	Threads	bg
TlsSegments	Tlssegments	bg
TotalBlocks	ОбщоБлок	bg
Type	Тип	bg
TypeTest	ТипТест	bg
T공용서술자테이블	TShareddescriptorТаблица	bg
T공용서술자테이블_자료	TShareddescriptorТаблицаdata	bg
T작업관리자	TЗадачаmanager	bg
T조각설명자	TSegmentdescriptor	bg
T콘솔	TConsole	bg
T함수1	TФункция1	bg
UDESC_32SEG	Udesc32seg	bg
UDESC_CONTENTS	UdescРъководство	bg
UDESC_LIMIT_IN_PAGES	UdescОграничениеВходящСтраници	bg
UDESC_RX_ONLY	Udescrxonly	bg
UDESC_SEG_NOT_PRESENT	UdescsegnotНалична	bg
UDESC_USABLE	Udescusable	bg
USER_STACK	Собственикstack	bg
USER_STACK_SIZE	СобственикstackРазмер	bg
USER_STACK_TOP	СобственикstackГоре	bg
Uid	ЮИД	bg
Uint16ToArray	Unsignedinteger16toМасив	bg
Uint16ToArray_BE	Unsignedinteger16toМасивbe	bg
Uint16_R	Unsignedinteger16r	bg
Uint32ToArray	Unsignedinteger32toМасив	bg
Uint32_R	Unsignedinteger32r	bg
Uint48ToArray	Unsignedinteger48toМасив	bg
Uint48ToArray_BE	Unsignedinteger48toМасивbe	bg
Uint48_R	Unsignedinteger48r	bg
Uint64ToArray	Unsignedinteger64toМасив	bg
Uint64_R	Unsignedinteger64r	bg
UnhandleInterrupt	UnhandleПрекъсване	bg
UnsetBit	Toggle_allocation_bit	bg
UsedBlocks	ИзползваноБлок	bg
UserDesc	Собственикdescriptor	bg
UserStack	Собственикstack_2	bg
UserStackSize	СобственикstackРазмер_2	bg
Vendor_id	ПроизводителИДЕНТИФИКАТОР	bg
Version	Версия	bg
VirtTest	VirtТест	bg
Write	Писане	bg
Write28	Писане28	bg
WriteRegisters	Писанеregister	bg
X	X	bg
Y	Y	bg
Zero	Zero	bg
ZeroBlockInPageDir	ZeroБлокВходящСтраницапапка	bg
a	a	bg
aTime	aВреме	bg
access	достъп	bg
accessMode	достъпРЕЖИМ	bg
ack	ack	bg
activeKeyboardDriver	активнаКлавиатураdriver	bg
activeMouseDriver	активнаМишкаdriver	bg
addr	address	bg
addrPtr	addressПоказалци	bg
address	address_2	bg
addressError	addressГрешка	bg
afInet	afinet	bg
allocFD	allocateУкФ	bg
allocOpenFile	allocateОтварянеФайл	bg
allocProcess	allocateПроцес	bg
allocateSocket	allocatesocket	bg
allocated	allocated	bg
amd_am79c973	amdam79c973	bg
args	параметри	bg
argument	argument	bg
argumentPointers	argumentpointers	bg
arguments	параметри_2	bg
arp	arp	bg
arpBuffer	arpbuffer	bg
arpMesgSize	arpmesgРазмер	bg
arpProvider	arpprovider	bg
arp콘솔	arpconsole	bg
array	масив	bg
ata	ata	bg
ata0s	ata0s	bg
attempts	attempts	bg
attr	атрибут	bg
attributeControllerIndexPort	атрибутcontrollerСъдържаниеПорт	bg
attributeControllerReadPort	атрибутcontrollerЧетенеПорт	bg
attributeControllerResetPort	атрибутcontrollerВъзстановяванеПорт	bg
attributeControllerWritePort	атрибутcontrollerПисанеПорт	bg
attributes	атрибути	bg
aux	aux	bg
avail	налично	bg
b	b	bg
backend	backend	bg
backupFpRegs	backupfpregs	bg
backupSector	backupsector	bg
bar	лента	bg
barNum	лентаЧисло	bg
bar_value	лентаСтойност	bg
base	base	bg
baseCode	basecode	bg
baseHigh	baseВисок	bg
baseLow	baseНисък	bg
baseMid	basemid	bg
base_addr_high	baseaddressВисок	bg
base_addr_low	baseaddressНисък	bg
bh	bh	bg
bindEphemeral	bindephemeral	bg
bindError	bindГрешка	bg
bios	bios	bg
bit	bit	bg
bitmap	bitmap	bg
bootSignature	bootsignature	bg
bootable	bootable	bg
bootloader	bootloader	bg
bound	bound	bg
bpb	bpb	bg
bpbBytes	bpbБайтове	bg
bpbPtr	bpbПоказалци	bg
buf	buffer	bg
buf1	buffer1	bg
buf2	buffer2	bg
buf3	buffer3	bg
buf4	buffer4	bg
buf6	buffer6	bg
buffer	buffer_2	bg
buffer1	buffer1_2	bg
buffer2	buffer2_2	bg
bufferAddr	bufferaddress	bg
bufferAddress	bufferaddress_2	bg
