english	localized	language
diff	diff	bg
digits	digits	bg
dir	dir	bg
directory	папка	bg
dirent	dirent	bg
disable	Изключване	bg
discard	discard	bg
disconnect	Изключване	bg
dispatch	dispatch	bg
divide	divide	bg
divisor	divisor	bg
do	do	bg
domain	Сайт	bg
double	Дублиране	bg
down	Надолу	bg
draw	draw	bg
drive	drive	bg
driver	driver	bg
drivercount	drivercount	bg
drivers	drivers	bg
drv	drv	bg
ds	ds	bg
dst	dst	bg
dstptr	dstptr	bg
dup	dup	bg
dword	dword	bg
dyn	dyn	bg
dynamic	Динамично	bg
e	Е	bg
eacces	eacces	bg
eaddrinuse	eaddrinuse	bg
eafnosupport	eafnosupport	bg
eagain	eagain	bg
eax	eax	bg
ebadf	ebadf	bg
ebp	ebp	bg
ebusy	ebusy	bg
ebx	ebx	bg
echild	echild	bg
echo	echo	bg
ecx	ecx	bg
edi	edi	bg
edx	edx	bg
eexist	eexist	bg
ef	ef	bg
efault	efault	bg
efbig	efbig	bg
eflags	eflags	bg
ehsize	ehsize	bg
eintr	eintr	bg
einval	einval	bg
eio	eio	bg
eip	eip	bg
eisdir	eisdir	bg
elf	elf	bg
emfile	emfile	bg
empty	Празен	bg
emsgsize	emsgsize	bg
enable	Включване	bg
enabled	Включена	bg
end	Край	bg
enetunreach	enetunreach	bg
enfile	enfile	bg
enodev	enodev	bg
enoent	enoent	bg
enoexec	enoexec	bg
enomem	enomem	bg
enospc	enospc	bg
enosys	enosys	bg
enotconn	enotconn	bg
enotdir	enotdir	bg
enotty	enotty	bg
ensure	ensure	bg
entries	entries	bg
entry	запис	bg
entrypoint	entrypoint	bg
entsize	entsize	bg
environment	environment	bg
eopnotsupp	eopnotsupp	bg
eperm	eperm	bg
ephemeral	ephemeral	bg
eprotonosupport	eprotonosupport	bg
equal	Еднакъв	bg
erange	erange	bg
erofs	erofs	bg
err	Грешка	bg
error	Грешка	bg
errorln	errorln	bg
es	es	bg
esi	esi	bg
esp	esp	bg
espipe	espipe	bg
esrch	esrch	bg
ether	ether	bg
etherframe	etherframe	bg
ethernet	ЛокалнамрежаEthernet	bg
event	Събитие	bg
events	events	bg
exceeded	exceeded	bg
except	except	bg
exception	exception	bg
exec	Изпълнение	bg
execve	execve	bg
exists	exists	bg
exit	Изход	bg
exited	exited	bg
ext	ext	bg
extended	extended	bg
f	f	bg
family	family	bg
fat	fat	bg
fatal	fatal	bg
fatbuf	fatbuf	bg
fatbuffer	fatbuffer	bg
fault	fault	bg
fb	fb	bg
fcntl	fcntl	bg
fd	УкФ	bg
fds	fds	bg
field	поле	bg
file	Файл	bg
filename	Именафайл	bg
files	Файлове	bg
filesz	filesz	bg
fill	fill	bg
find	Търсене	bg
first	first	bg
fl	fl	bg
flag	Националнознаме	bg
flags	Флагове	bg
floating	плаващо	bg
flush	flush	bg
fn	fn	bg
focus	Фокус	bg
focussable	focussable	bg
foo	foo	bg
for	for	bg
forced	forced	bg
fork	fork	bg
found	found	bg
fp	fp	bg
fpu	fpu	bg
frame	Рамка	bg
free	Свободно	bg
frequency	Повторяемост	bg
from	from	bg
front	Отпред	bg
fs	fs	bg
fstat	fstat	bg
fsync	fsync	bg
fuction	fuction	bg
full	Пълен	bg
func	func	bg
function	функция	bg
functions	Функции	bg
fxrstor	fxrstor	bg
fxsave	fxsave	bg
g	g	bg
gate	gate	bg
gateway	gateway	bg
gb	ГБ	bg
gdt	gdt	bg
get	get	bg
getcwd	getcwd	bg
getegid	getegid	bg
geteuid	geteuid	bg
getgid	getgid	bg
getpid	getpid	bg
getppid	getppid	bg
getuid	getuid	bg
gid	gid	bg
global	Глобално	bg
got	got	bg
gpf	gpf	bg
gran	gran	bg
graphics	Графика	bg
grub	grub	bg
gs	gs	bg
h	ч	bg
halt	halt	bg
handle	Ръкохватка	bg
handler	handler	bg
handlers	handlers	bg
hardware	Хардуер	bg
has	has	bg
hd	hd	bg
head	head	bg
header	header	bg
headertype	headertype	bg
heap	heap	bg
height	Височина	bg
helper	helper	bg
hex	hex	bg
hex출력	hex출력	bg
hi	hi	bg
hidden	Скрит	bg
high	Висок	bg
hop	hop	bg
i	i	bg
icmp	icmp	bg
icmp콘솔	icmp콘솔	bg
id	ИДЕНТИФИКАТОР	bg
ident	ident	bg
identify	identify	bg
idt	idt	bg
idx	idx	bg
ifchr	ifchr	bg
ifdir	ifdir	bg
ifmt	ifmt	bg
ifreg	ifreg	bg
ifsock	ifsock	bg
in	Входящ	bg
increment	increment	bg
index	Съдържание	bg
inet	inet	bg
info	Информация	bg
init	init	bg
initial	initial	bg
initialization	initialization	bg
initialize	initialize	bg
ino	ino	bg
inode	Iвъзел	bg
input	Вход	bg
install	Инсталиране	bg
int	Цялочисло	bg
interconnect	interconnect	bg
interface	ИНТЕРФЕЙС	bg
internet	Интернет	bg
internetprotocol	internetprotocol	bg
interrupt	Прекъсване	bg
interrupts	interrupts	bg
invalid	Невалиден	bg
io	io	bg
iomap	iomap	bg
ip	ip	bg
ipci	ipci	bg
ipmessage	ipmessage	bg
ipv	ipv	bg
ip콘솔	ip콘솔	bg
iret	iret	bg
is	is	bg
ist	ist	bg
j	j	bg
jmp	jmp	bg
jump	jump	bg
k	К	bg
kb	кБ	bg
kcs	kcs	bg
kds	kds	bg
kernel	kernel	bg
key	Ключ	bg
keyboard	Клавиатура	bg
kgs	kgs	bg
kind	kind	bg
k핵심	k핵심	bg
l	l	bg
label	Етикет	bg
last	Последно	bg
lba	lba	bg
ldt	ldt	bg
left	Ляво	bg
len	len	bg
length	дължина	bg
lengths	lengths	bg
level	level	bg
lib	lib	bg
lidt	lidt	bg
lidtaddr	lidtaddr	bg
limit	Ограничение	bg
line	line	bg
link	Връзка	bg
linked	linked	bg
linker	linker	bg
list	Списък	bg
listen	listen	bg
listening	listening	bg
live	live	bg
load	Натовареност	bg
loader	loader	bg
local	локално	bg
log	Лог	bg
logical	logical	bg
loop	loop	bg
low	Нисък	bg
lseek	lseek	bg
lstat	lstat	bg
m	м	bg
mac	mac	bg
machine	machine	bg
magicnumber	magicnumber	bg
main	главен	bg
make	make	bg
malloc	malloc	bg
manager	manager	bg
map	map	bg
mask	Маска	bg
master	Главен	bg
matches	matches	bg
max	Макс	bg
maximum	Максимум	bg
mb	МБ	bg
mbr	mbr	bg
media	Носител	bg
mem	mem	bg
memory	Памет	bg
memorymananger	memorymananger	bg
memorytest	memorytest	bg
memsz	memsz	bg
mesg	mesg	bg
message	СЪОБЩЕНИЕ	bg
mics	mics	bg
mid	mid	bg
minimum	Минимум	bg
mode	РЕЖИМ	bg
model	Модел	bg
mouse	Мишка	bg
mousemove	mousemove	bg
move	Преместване	bg
msdospart	msdospart	bg
msg	msg	bg
mtime	mtime	bg
multi	multi	bg
multiboot	multiboot	bg
multitasking	multitasking	bg
my	my	bg
myfunction	myfunction	bg
m긴급로그	m긴급로그	bg
m긴급로그문자열	m긴급로그문자열	bg
m직렬로그초기화	m직렬로그초기화	bg
m출력	m출력	bg
m테스트	m테스트	bg
n	н	bg
name	Име	bg
namesz	namesz	bg
net	net	bg
network	Мрежа	bg
new	Нов	bg
next	Следващо	bg
nibble	nibble	bg
nlink	nlink	bg
nmi	nmi	bg
node	Възловаточка	bg
nodename	nodename	bg
noexec	noexec	bg
none	Няма	bg
normal	Нормален	bg
norw	norw	bg
not	not	bg
note	Бележка	bg
nsec	nsec	bg
num	num	bg
number	Число	bg
o	o	bg
of	от	bg
offset	offset	bg
ok	Приеми	bg
old	old	bg
on	Вкл	bg
only	only	bg
opcode	opcode	bg
open	Отваряне	bg
oper	oper	bg
operation	operation	bg
options	Настройки	bg
order	order	bg
org	org	bg
other	Други	bg
out	Изходящ	bg
output	Изход	bg
overflow	overflow	bg
p	p	bg
packet	packet	bg
packets	пакети	bg
paddr	paddr	bg
page	Страница	bg
pages	Страници	bg
paging	paging	bg
param	param	bg
parameter	parameter	bg
params	params	bg
parent	родител	bg
parse	parse	bg
part	part	bg
partition	partition	bg
partitions	partitions	bg
path	ПЪТ	bg
pause	Пауза	bg
payload	payload	bg
pci	pci	bg
pde	pde	bg
pdelen	pdelen	bg
peer	peer	bg
pending	pending	bg
per	per	bg
peripheral	peripheral	bg
phentsize	phentsize	bg
phnum	phnum	bg
phoff	phoff	bg
phy	phy	bg
phyaddr	phyaddr	bg
phymem	phymem	bg
phys	phys	bg
physical	physical	bg
pic	pic	bg
pid	ИдПр	bg
pit	pit	bg
pixel	pixel	bg
point	point	bg
pointer	Показалци	bg
pointers	pointers	bg
poll	poll	bg
port	Порт	bg
portnumber	portnumber	bg
pos	Позиция	bg
position	Позиция	bg
posix	posix	bg
prefetch	prefetch	bg
prefetchable	prefetchable	bg
present	Налична	bg
prev	prev	bg
primary	primary	bg
print	Печат	bg
printf	printf	bg
println	println	bg
printreg	printreg	bg
priv	priv	bg
private	Частно	bg
privilege	privilege	bg
proc	proc	bg
process	Процес	bg
processes	Процеси	bg
processing	processing	bg
program	програма	bg
programmable	programmable	bg
protocol	protocol	bg
provided	provided	bg
provider	provider	bg
ps	ps	bg
pt	pt	bg
pte	pte	bg
ptr	ptr	bg
push	push	bg
put	put	bg
pv	ТСт	bg
queue	queue	bg
r	r	bg
range	Диапазон	bg
raw	raw	bg
rdev	rdev	bg
read	Четене	bg
ready	Готово	bg
receive	receive	bg
received	Получени	bg
receiver	receiver	bg
receviced	receviced	bg
record	Запис	bg
rectangle	Правоъгълник	bg
recv	recv	bg
ref	ref	bg
refs	refs	bg
reg	reg	bg
region	region	bg
register	register	bg
registeroffset	registeroffset	bg
registers	registers	bg
regs	regs	bg
regtype	regtype	bg
rel	rel	bg
rela	rela	bg
release	release	bg
released	released	bg
reload	Презареждане	bg
relocation	relocation	bg
remaining	remaining	bg
remote	Отдалечен	bg
remove	Премахване	bg
reply	reply	bg
request	request	bg
requested	requested	bg
reserved	Резервирано	bg
reset	Възстановяване	bg
resolve	resolve	bg
restore	Възстановяване	bg
result	РЕЗУЛТАТ	bg
ret	ret	bg
revision	revision	bg
rgb	Основницветове	bg
right	Дясно	bg
root	Корен	bg
round	Закръглянедоцелочислено	bg
route	route	bg
rs	rs	bg
rt	rt	bg
run	Старт	bg
runnable	runnable	bg
rx	rx	bg
s	с	bg
saved	saved	bg
sc	sc	bg
scan	Търсене	bg
scancode	scancode	bg
sche	sche	bg
schedule	schedule	bg
scheduler	scheduler	bg
screen	Екран	bg
secondary	secondary	bg
sect	sect	bg
section	section	bg
sector	sector	bg
sectors	sectors	bg
seek	seek	bg
seg	seg	bg
segment	segment	bg
segments	segments	bg
select	Избиране	bg
selector	selector	bg
self	себеси	bg
send	Изпращане	bg
sequencer	sequencer	bg
serial	Сериенномер	bg
set	Задай	bg
setup	setup	bg
sh	sh	bg
shared	shared	bg
shentsize	shentsize	bg
shift	shift	bg
shndx	shndx	bg
shnum	shnum	bg
shoff	shoff	bg
shstrndx	shstrndx	bg
signature	signature	bg
simd	simd	bg
size	Размер	bg
sl	sl	bg
slave	slave	bg
sock	sock	bg
socket	socket	bg
socketcall	socketcall	bg
sockets	sockets	bg
soft	soft	bg
software	Софтуер	bg
source	Източник	bg
space	Интервал	bg
spawn	spawn	bg
src	src	bg
srcptr	srcptr	bg
ss	ss	bg
st	st	bg
stack	stack	bg
stackbottom	stackbottom	bg
stacktop	stacktop	bg
start	Стартиране	bg
started	Стартиранна	bg
starting	starting	bg
stat	stat	bg
state	Състояние	bg
status	Състояние	bg
stderr	stderr	bg
stdin	stdin	bg
stdout	stdout	bg
stop	Спиране	bg
stopped	Спрян	bg
str	str	bg
string	Низ	bg
strtab	strtab	bg
subclass	subclass	bg
subnet	subnet	bg
support	Поддръжка	bg
swap	Странициране	bg
switch	switch	bg
sym	sym	bg
sync	sync	bg
sys	sys	bg
syscall	syscall	bg
sysname	sysname	bg
system	Система	bg
systemcall	systemcall	bg
t	Т	bg
table	Таблица	bg
tag	Етикет	bg
tail	tail	bg
tamd	tamd	bg
tarp	tarp	bg
task	Задача	bg
tasking	tasking	bg
tasks	Задачи	bg
tcow	tcow	bg
tcpu	tcpu	bg
technology	Технология	bg
temp	temp	bg
temporary	temporary	bg
tenth	tenth	bg
terminated	terminated	bg
test	Тест	bg
text	Текст	bg
thr	thr	bg
thread	thread	bg
threads	threads	bg
tick	tick	bg
ticmp	ticmp	bg
time	Време	bg
timer	Брояч	bg
tip	tip	bg
tls	tls	bg
tmp	tmp	bg
tmsdos	tmsdos	bg
to	to	bg
top	Горе	bg
tos	tos	bg
total	Общо	bg
track	track	bg
trap	trap	bg
truncate	Отрязваненастройността	bg
tss	tss	bg
type	Тип	bg
t공용서술자테이블	t공용서술자테이블	bg
t작업관리자	t작업관리자	bg
t조각설명자	t조각설명자	bg
t콘솔	t콘솔	bg
t함수	t함수	bg
udesc	udesc	bg
udp	udp	bg
udp콘솔	udp콘솔	bg
uid	ЮИД	bg
uint	uint	bg
uintptr	uintptr	bg
uname	uname	bg
unhandle	unhandle	bg
unhandled	unhandled	bg
unit	Единица	bg
unset	Незададено	bg
unused	неизползван	bg
up	Нагоре	bg
update	Обновяване	bg
usable	usable	bg
use	Използване	bg
used	Използвано	bg
user	Собственик	bg
userhandler	userhandler	bg
usermode	usermode	bg
userproc	userproc	bg
util	util	bg
util콘솔	util콘솔	bg
uts	uts	bg
utsname	utsname	bg
v	v	bg
vaddr	vaddr	bg
val	val	bg
value	Стойност	bg
values	Стойности	bg
vector	vector	bg
vendor	Производител	bg
ver	ver	bg
version	Версия	bg
vfs	vfs	bg
vga	vga	bg
video	Видео	bg
virt	virt	bg
virtlen	virtlen	bg
virtmem	virtmem	bg
virtual	virtual	bg
volume	Силаназвука	bg
w	В	bg
wait	Изчакване	bg
waitpid	waitpid	bg
wdata	wdata	bg
when	when	bg
whence	whence	bg
widget	Джаджа	bg
width	Широчина	bg
word	дума	bg
writable	writable	bg
write	Писане	bg
writer	writer	bg
x	памет	bg
xy	xy	bg
y	д	bg
zero	zero	bg
값	값	bg
공용서술자테이블	공용서술자테이블	bg
기준	기준	bg
기준주소	기준주소	bg
낮은	낮은	bg
넷카드콘솔	넷카드콘솔	bg
높은	높은	bg
단말기	단말기	bg
마우스콘솔	마우스콘솔	bg
매개값	매개값	bg
매우높은	매우높은	bg
멈추기	멈추기	bg
목적	목적	bg
유형	유형	bg
이더넷콘솔	이더넷콘솔	bg
인터럽트무시하기	인터럽트무시하기	bg
인터럽트예외처리기	인터럽트예외처리기	bg
인터럽트요청처리	인터럽트요청처리	bg
인터럽트처리기	인터럽트처리기	bg
임시	임시	bg
자료	자료	bg
자신	자신	bg
작업관리자	작업관리자	bg
작업콘솔	작업콘솔	bg
조각설명자	조각설명자	bg
출력	출력	bg
콘솔	콘솔	bg
크기	크기	bg
키보드콘솔	키보드콘솔	bg
표시들	표시들	bg
한도	한도	bg
