english	localized	language
erofs	erofs	hi
err	err	hi
error	error	hi
errorln	errorln	hi
es	es	hi
esi	esi	hi
esp	esp	hi
espipe	espipe	hi
esrch	esrch	hi
ether	ether	hi
etherframe	etherframe	hi
ethernet	ethernet	hi
event	event	hi
events	events	hi
exceeded	exceeded	hi
except	except	hi
exception	exception	hi
exec	exec	hi
execve	execve	hi
exists	exists	hi
exit	exit	hi
exited	exited	hi
ext	ext	hi
extended	extended	hi
f	f	hi
family	family	hi
fat	fat	hi
fatal	fatal	hi
fatbuf	fatbuf	hi
fatbuffer	fatbuffer	hi
fault	fault	hi
fb	fb	hi
fcntl	fcntl	hi
fd	fd	hi
fds	fds	hi
field	field	hi
file	file	hi
filename	filename	hi
files	files	hi
filesz	filesz	hi
fill	fill	hi
find	find	hi
first	first	hi
fl	fl	hi
flag	flag	hi
flags	flags	hi
floating	floating	hi
flush	flush	hi
fn	fn	hi
focus	focus	hi
focussable	focussable	hi
foo	foo	hi
for	for	hi
forced	forced	hi
fork	fork	hi
found	found	hi
fp	fp	hi
fpu	fpu	hi
frame	frame	hi
free	free	hi
frequency	frequency	hi
from	from	hi
front	front	hi
fs	fs	hi
fstat	fstat	hi
fsync	fsync	hi
fuction	fuction	hi
full	full	hi
func	func	hi
function	function	hi
functions	functions	hi
fxrstor	fxrstor	hi
fxsave	fxsave	hi
g	g	hi
gate	gate	hi
gateway	gateway	hi
gb	gb	hi
gdt	gdt	hi
get	get	hi
getcwd	getcwd	hi
getegid	getegid	hi
geteuid	geteuid	hi
getgid	getgid	hi
getpid	getpid	hi
getppid	getppid	hi
getuid	getuid	hi
gid	gid	hi
global	global	hi
got	got	hi
gpf	gpf	hi
gran	gran	hi
graphics	graphics	hi
grub	grub	hi
gs	gs	hi
h	h	hi
halt	halt	hi
handle	handle	hi
handler	handler	hi
handlers	handlers	hi
hardware	hardware	hi
has	has	hi
hd	hd	hi
head	head	hi
header	header	hi
headertype	headertype	hi
heap	heap	hi
height	height	hi
helper	helper	hi
hex	hex	hi
hex출력	hex출력	hi
hi	hi	hi
hidden	hidden	hi
high	high	hi
hop	hop	hi
i	i	hi
icmp	icmp	hi
icmp콘솔	icmp콘솔	hi
id	id	hi
ident	ident	hi
identify	identify	hi
idt	idt	hi
idx	idx	hi
ifchr	ifchr	hi
ifdir	ifdir	hi
ifmt	ifmt	hi
ifreg	ifreg	hi
ifsock	ifsock	hi
in	in	hi
increment	increment	hi
index	index	hi
inet	inet	hi
info	info	hi
init	init	hi
initial	initial	hi
initialization	initialization	hi
initialize	initialize	hi
ino	ino	hi
inode	inode	hi
input	input	hi
install	install	hi
int	int	hi
interconnect	interconnect	hi
interface	interface	hi
internet	internet	hi
internetprotocol	internetprotocol	hi
interrupt	interrupt	hi
interrupts	interrupts	hi
invalid	invalid	hi
io	io	hi
iomap	iomap	hi
ip	ip	hi
ipci	ipci	hi
ipmessage	ipmessage	hi
ipv	ipv	hi
ip콘솔	ip콘솔	hi
iret	iret	hi
is	is	hi
ist	ist	hi
j	j	hi
jmp	jmp	hi
jump	jump	hi
k	k	hi
kb	kb	hi
kcs	kcs	hi
kds	kds	hi
kernel	kernel	hi
key	key	hi
keyboard	keyboard	hi
kgs	kgs	hi
kind	kind	hi
k핵심	k핵심	hi
l	l	hi
label	label	hi
last	last	hi
lba	lba	hi
ldt	ldt	hi
left	left	hi
len	len	hi
length	length	hi
lengths	lengths	hi
level	level	hi
lib	lib	hi
lidt	lidt	hi
lidtaddr	lidtaddr	hi
limit	limit	hi
line	line	hi
link	link	hi
linked	linked	hi
linker	linker	hi
list	list	hi
listen	listen	hi
listening	listening	hi
live	live	hi
load	load	hi
loader	loader	hi
local	local	hi
log	log	hi
logical	logical	hi
loop	loop	hi
low	low	hi
lseek	lseek	hi
lstat	lstat	hi
m	m	hi
mac	mac	hi
machine	machine	hi
magicnumber	magicnumber	hi
main	mukhya	hi
make	make	hi
malloc	malloc	hi
manager	manager	hi
map	map	hi
mask	mask	hi
master	master	hi
matches	matches	hi
max	max	hi
maximum	maximum	hi
mb	mb	hi
mbr	mbr	hi
media	media	hi
mem	mem	hi
memory	memory	hi
memorymananger	memorymananger	hi
memorytest	memorytest	hi
memsz	memsz	hi
mesg	mesg	hi
message	message	hi
mics	mics	hi
mid	mid	hi
minimum	minimum	hi
mode	mode	hi
model	model	hi
mouse	mouse	hi
mousemove	mousemove	hi
move	move	hi
msdospart	msdospart	hi
msg	msg	hi
mtime	mtime	hi
multi	multi	hi
multiboot	multiboot	hi
multitasking	multitasking	hi
my	my	hi
myfunction	myfunction	hi
m긴급로그	m긴급로그	hi
m긴급로그문자열	m긴급로그문자열	hi
m직렬로그초기화	m직렬로그초기화	hi
m출력	m출력	hi
m테스트	m테스트	hi
n	n	hi
name	name	hi
namesz	namesz	hi
net	net	hi
network	network	hi
new	new	hi
next	next	hi
nibble	nibble	hi
nlink	nlink	hi
nmi	nmi	hi
node	node	hi
nodename	nodename	hi
noexec	noexec	hi
none	none	hi
normal	normal	hi
norw	norw	hi
not	not	hi
note	note	hi
nsec	nsec	hi
num	num	hi
number	number	hi
o	o	hi
of	of	hi
offset	offset	hi
ok	ok	hi
old	old	hi
on	on	hi
only	only	hi
opcode	opcode	hi
open	open	hi
oper	oper	hi
operation	operation	hi
options	options	hi
order	order	hi
org	org	hi
other	other	hi
out	out	hi
output	output	hi
overflow	overflow	hi
p	p	hi
packet	packet	hi
packets	packets	hi
paddr	paddr	hi
page	page	hi
pages	pages	hi
paging	paging	hi
param	param	hi
parameter	parameter	hi
params	परमस	hi
parent	जनक	hi
parse	parse	hi
part	part	hi
partition	partition	hi
partitions	partitions	hi
path	पथ	hi
pause	pause	hi
payload	payload	hi
pci	pci	hi
pde	pde	hi
pdelen	pdelen	hi
peer	peer	hi
pending	pending	hi
per	per	hi
peripheral	peripheral	hi
phentsize	phentsize	hi
phnum	phnum	hi
phoff	phoff	hi
phy	phy	hi
phyaddr	phyaddr	hi
phymem	phymem	hi
phys	phys	hi
physical	physical	hi
pic	pic	hi
pid	pid	hi
pit	pit	hi
pixel	pixel	hi
point	point	hi
pointer	pointer	hi
pointers	pointers	hi
poll	poll	hi
port	port	hi
portnumber	portnumber	hi
pos	pos	hi
position	position	hi
posix	posix	hi
prefetch	prefetch	hi
prefetchable	prefetchable	hi
present	present	hi
prev	prev	hi
primary	primary	hi
print	print	hi
printf	printf	hi
println	println	hi
printreg	printreg	hi
priv	priv	hi
private	private	hi
privilege	privilege	hi
proc	proc	hi
process	process	hi
processes	processes	hi
processing	processing	hi
program	program	hi
programmable	programmable	hi
protocol	protocol	hi
provided	provided	hi
provider	provider	hi
ps	ps	hi
pt	pt	hi
pte	pte	hi
ptr	ptr	hi
push	push	hi
put	put	hi
pv	pv	hi
queue	queue	hi
r	प	hi
range	range	hi
raw	raw	hi
rdev	rdev	hi
read	padhna	hi
ready	ready	hi
receive	receive	hi
received	received	hi
receiver	receiver	hi
receviced	receviced	hi
record	record	hi
rectangle	आयत	hi
recv	recv	hi
ref	ref	hi
refs	refs	hi
reg	reg	hi
region	region	hi
register	register	hi
registeroffset	registeroffset	hi
registers	registers	hi
regs	regs	hi
regtype	regtype	hi
rel	rel	hi
rela	rela	hi
release	release	hi
released	released	hi
reload	reload	hi
relocation	relocation	hi
remaining	remaining	hi
remote	remote	hi
remove	remove	hi
reply	reply	hi
request	request	hi
requested	requested	hi
reserved	reserved	hi
reset	reset	hi
resolve	resolve	hi
restore	restore	hi
result	result	hi
ret	ret	hi
revision	revision	hi
rgb	rgb	hi
right	right	hi
root	root	hi
round	round	hi
route	route	hi
rs	rs	hi
rt	rt	hi
run	run	hi
runnable	runnable	hi
rx	rx	hi
s	s	hi
saved	saved	hi
sc	sc	hi
scan	scan	hi
scancode	scancode	hi
sche	sche	hi
schedule	schedule	hi
scheduler	scheduler	hi
screen	screen	hi
secondary	secondary	hi
sect	sect	hi
section	section	hi
sector	sector	hi
sectors	sectors	hi
seek	seek	hi
seg	seg	hi
segment	segment	hi
segments	segments	hi
select	select	hi
selector	selector	hi
self	self	hi
send	send	hi
sequencer	sequencer	hi
serial	serial	hi
set	set	hi
setup	setup	hi
sh	sh	hi
shared	shared	hi
shentsize	shentsize	hi
shift	shift	hi
shndx	shndx	hi
shnum	shnum	hi
shoff	shoff	hi
shstrndx	shstrndx	hi
signature	signature	hi
simd	simd	hi
size	size	hi
sl	sl	hi
slave	slave	hi
sock	sock	hi
socket	socket	hi
socketcall	socketcall	hi
sockets	sockets	hi
soft	soft	hi
software	software	hi
source	source	hi
space	space	hi
spawn	spawn	hi
src	src	hi
srcptr	srcptr	hi
ss	ss	hi
st	st	hi
stack	stack	hi
stackbottom	stackbottom	hi
stacktop	stacktop	hi
start	start	hi
started	started	hi
starting	starting	hi
stat	stat	hi
state	state	hi
status	status	hi
stderr	stderr	hi
stdin	stdin	hi
stdout	stdout	hi
stop	stop	hi
stopped	stopped	hi
str	str	hi
string	string	hi
strtab	strtab	hi
subclass	subclass	hi
subnet	subnet	hi
support	support	hi
swap	swap	hi
switch	switch	hi
sym	sym	hi
sync	sync	hi
sys	sys	hi
syscall	syscall	hi
sysname	sysname	hi
system	system	hi
systemcall	systemcall	hi
t	t	hi
table	table	hi
tag	tag	hi
tail	tail	hi
tamd	tamd	hi
tarp	tarp	hi
task	task	hi
tasking	tasking	hi
tasks	tasks	hi
tcow	tcow	hi
tcpu	tcpu	hi
technology	technology	hi
temp	temp	hi
temporary	temporary	hi
tenth	tenth	hi
terminated	terminated	hi
test	test	hi
text	text	hi
thr	thr	hi
thread	thread	hi
threads	threads	hi
tick	tick	hi
ticmp	ticmp	hi
time	समय	hi
timer	timer	hi
tip	tip	hi
tls	tls	hi
tmp	tmp	hi
tmsdos	tmsdos	hi
to	to	hi
top	उपर	hi
tos	tos	hi
total	total	hi
track	track	hi
trap	trap	hi
truncate	truncate	hi
tss	tss	hi
type	type	hi
t공용서술자테이블	t공용서술자테이블	hi
t작업관리자	t작업관리자	hi
t조각설명자	t조각설명자	hi
t콘솔	t콘솔	hi
t함수	t함수	hi
udesc	udesc	hi
udp	udp	hi
udp콘솔	udp콘솔	hi
uid	uid	hi
uint	uint	hi
uintptr	uintptr	hi
uname	uname	hi
unhandle	unhandle	hi
unhandled	unhandled	hi
unit	unit	hi
unset	unset	hi
unused	unused	hi
up	ऊपर	hi
update	update	hi
usable	usable	hi
use	use	hi
used	used	hi
user	user	hi
userhandler	userhandler	hi
usermode	usermode	hi
userproc	userproc	hi
util	util	hi
util콘솔	util콘솔	hi
uts	uts	hi
utsname	utsname	hi
v	v	hi
vaddr	vaddr	hi
val	val	hi
value	value	hi
values	values	hi
vector	vector	hi
vendor	vendor	hi
ver	ver	hi
version	version	hi
vfs	vfs	hi
vga	vga	hi
video	video	hi
virt	virt	hi
virtlen	virtlen	hi
virtmem	virtmem	hi
virtual	virtual	hi
volume	volume	hi
w	w	hi
wait	wait	hi
waitpid	waitpid	hi
wdata	wdata	hi
when	when	hi
whence	whence	hi
widget	widget	hi
width	width	hi
word	word	hi
writable	writable	hi
write	likhna	hi
writer	writer	hi
x	च	hi
xy	xy	hi
y	y	hi
zero	zero	hi
값	값	hi
공용서술자테이블	공용서술자테이블	hi
기준	기준	hi
기준주소	기준주소	hi
낮은	낮은	hi
넷카드콘솔	넷카드콘솔	hi
높은	높은	hi
단말기	단말기	hi
마우스콘솔	마우스콘솔	hi
매개값	매개값	hi
매우높은	매우높은	hi
멈추기	멈추기	hi
목적	목적	hi
유형	유형	hi
이더넷콘솔	이더넷콘솔	hi
인터럽트무시하기	인터럽트무시하기	hi
인터럽트예외처리기	인터럽트예외처리기	hi
인터럽트요청처리	인터럽트요청처리	hi
인터럽트처리기	인터럽트처리기	hi
임시	임시	hi
자료	자료	hi
자신	자신	hi
작업관리자	작업관리자	hi
작업콘솔	작업콘솔	hi
조각설명자	조각설명자	hi
출력	출력	hi
콘솔	콘솔	hi
크기	크기	hi
키보드콘솔	키보드콘솔	hi
표시들	표시들	hi
한도	한도	hi
