original	localized	language
Flags	Zastave	bs_Cyrl
FloatingPointException	Floatingpointexception	bs_Cyrl
Flush	Flush	bs_Cyrl
FlushTlsTable	Flushtlstable	bs_Cyrl
Focussable	Focussable	bs_Cyrl
Free	Slobodno	bs_Cyrl
Fs	Fs	bs_Cyrl
GB	Gb	bs_Cyrl
GDT_ENTRIES	Gdtunos	bs_Cyrl
GOT	Got	bs_Cyrl
GPFException	Gpfexception	bs_Cyrl
GatewayIP	Gatewayip	bs_Cyrl
GdtAddressHigh	Gdtaddresshigh	bs_Cyrl
GdtAddressLow	Gdtaddresslow	bs_Cyrl
GdtDescriptor	Gdtdescriptor	bs_Cyrl
GdtEntry	Gdtunos_2	bs_Cyrl
GdtSize	GdtVeličina	bs_Cyrl
GetAt	Getat	bs_Cyrl
GetBackend	Getbackend	bs_Cyrl
GetBaseAddressRegister	Getbaseaddressregister	bs_Cyrl
GetBitmaspSize	GetbitmaspVeličina	bs_Cyrl
GetBytesFromPtr	GetBajtovafrompointer	bs_Cyrl
GetCR0	Getcr0	bs_Cyrl
GetCR2	Getcr2	bs_Cyrl
GetCR3	Getcr3	bs_Cyrl
GetCR4	Getcr4	bs_Cyrl
GetColorIndex	GetBojaIndeks	bs_Cyrl
GetDeviceDescriptor	GetUređajdescriptor	bs_Cyrl
GetDriver	Getdriver	bs_Cyrl
GetESP0	Getesp0	bs_Cyrl
GetEntry	Getunos	bs_Cyrl
GetFileSize	GetDatotekaVeličina	bs_Cyrl
GetFocus	Getfocus	bs_Cyrl
GetFrameBufferSegment	GetOkvirbuffersegment	bs_Cyrl
GetFuncPtrFromPtr	Getfuncpointerfrompointer	bs_Cyrl
GetFunctionName	GetFunkcijaNaziv	bs_Cyrl
GetHandler	Gethandler	bs_Cyrl
GetIPAddress	Getipaddress	bs_Cyrl
GetMACAddress	Getmacaddress	bs_Cyrl
GetMACFromCache	Getmacfromcache	bs_Cyrl
GetNextReadyThread	GetSljedećereadythread	bs_Cyrl
GetNodeAt	Getnodeat	bs_Cyrl
GetProvider	Providerget	bs_Cyrl
GetSS0	Getss0	bs_Cyrl
GetStr	Getstr	bs_Cyrl
GetUint32ArrayFromPtr	Getunsignedinteger32arrayfrompointer	bs_Cyrl
GetUintptrArrayFromPtr	Getunsignedintegerpointerarrayfrompointer	bs_Cyrl
GetValue	GetVrijednost	bs_Cyrl
GetValueInPageDir	GetVrijednostPrimljenoStranicaDirektorij	bs_Cyrl
Gid	Gid	bs_Cyrl
Gs	Gs	bs_Cyrl
HandleException	Handleexception	bs_Cyrl
HandleFatalInterruptFrame	HandlefatalinterruptOkvir	bs_Cyrl
HandleInterrupt	Handleinterrupt	bs_Cyrl
HandleInterrupt1	Handleinterrupt1	bs_Cyrl
HandleUserDatagramProtocolMessage	HandleKorisnikdatagramprotocolPoruka	bs_Cyrl
IDT_DESC_PRESENT	Idtdescriptorpresent	bs_Cyrl
IDT_INTERRUPT_GATE	Idtinterruptgate	bs_Cyrl
IDriver	IDriver	bs_Cyrl
IEtherFrameHandler	IEthernetOkvirhandler	bs_Cyrl
IInternetProtocolHandler	IInternetprotocolhandler	bs_Cyrl
IInterruptHandler	IInterrupthandler	bs_Cyrl
IKeyboardEventHandler	ITastaturaeventhandler	bs_Cyrl
IMouseEventHandler	IMiševenthandler	bs_Cyrl
IPCIControllerHandler	Ipcicontrollerhandler	bs_Cyrl
IPCache	Ipcache	bs_Cyrl
IP_BE	IpMrežabyteorder	bs_Cyrl
IRawDataHandler	IRawdatahandler	bs_Cyrl
ITimerEventHandler	ITimereventhandler	bs_Cyrl
IUserDatagramProtocolHandler	IKorisnikdatagramprotocolhandler	bs_Cyrl
IUserDatagramProtocolSocket	IKorisnikdatagramprotocolsocket	bs_Cyrl
IWidget	IWidget	bs_Cyrl
Identify	Identify	bs_Cyrl
Increment	Increment	bs_Cyrl
IndexOf	Indeksof	bs_Cyrl
Init	Init	bs_Cyrl
InitDriver	Initdriver	bs_Cyrl
InitialThreadUserJump	InitialthreadKorisnikjump	bs_Cyrl
Ino	Ino	bs_Cyrl
Install	Instaliraj	bs_Cyrl
Interrupt	Interrupt	bs_Cyrl
InterruptActive	Interruptactive	bs_Cyrl
InterruptDeactive	Interruptdeactive	bs_Cyrl
InterruptManager	Interruptmanager	bs_Cyrl
InterruptNumber	InterruptBroj	bs_Cyrl
InvalidOpcode	Nevažećeopcode	bs_Cyrl
InvalidTSS	Nevažećetss	bs_Cyrl
IsKernel	Iskernel	bs_Cyrl
IsPresent	Ispresent	bs_Cyrl
IsUserSpace	IsKorisnikspace	bs_Cyrl
KB	Kb	bs_Cyrl
KCS_INDEX	KcsIndeks	bs_Cyrl
KCS_SELECTOR	Kcsselector	bs_Cyrl
KDS_INDEX	KdsIndeks	bs_Cyrl
KDS_SELECTOR	Kdsselector	bs_Cyrl
KERNEL_HEAP_START	Kernelheapstart	bs_Cyrl
KERNEL_VIRT_ADDR	Kernelvirtaddress	bs_Cyrl
KGS_INDEX	KgsIndeks	bs_Cyrl
KGS_SELECTOR	Kgsselector	bs_Cyrl
K핵심	KKernelEntry	bs_Cyrl
LIDT	Lidt	bs_Cyrl
Last	Zadnja	bs_Cyrl
Len	Len	bs_Cyrl
Limit	Limit	bs_Cyrl
Link	Veza	bs_Cyrl
LinkMap	Vezamap	bs_Cyrl
LinkedList	Linkedlist	bs_Cyrl
Listen	Listen	bs_Cyrl
LoadElf	Opterećenjeelf	bs_Cyrl
MAC	Mac	bs_Cyrl
MAC0	Mac0	bs_Cyrl
MAC1	Mac1	bs_Cyrl
MAC2	Mac2	bs_Cyrl
MAC3	Mac3	bs_Cyrl
MAC4	Mac4	bs_Cyrl
MAC5	Mac5	bs_Cyrl
MACAddress0Port	Macaddress0port	bs_Cyrl
MACAddress2Port	Macaddress2port	bs_Cyrl
MACAddress4Port	Macaddress4port	bs_Cyrl
MACCache	Maccache	bs_Cyrl
MAX_QUEUE_SIZE	MaxqueueVeličina	bs_Cyrl
MB	Mb	bs_Cyrl
MBR	Mbr	bs_Cyrl
MHex출력	MHexadecimalŠtampaj	bs_Cyrl
MHex출력XY	MHexadecimalŠtampajxy	bs_Cyrl
MUint16출력	MUnsignedinteger16Štampaj	bs_Cyrl
MUint16출력XY	MUnsignedinteger16Štampajxy	bs_Cyrl
MUint32출력	MUnsignedinteger32Štampaj	bs_Cyrl
MUint32출력XY	MUnsignedinteger32Štampajxy	bs_Cyrl
MUint64출력	MUnsignedinteger64Štampaj	bs_Cyrl
MUint64출력XY	MUnsignedinteger64Štampajxy	bs_Cyrl
Machine	Machine	bs_Cyrl
MachineCheck	Machinecheck	bs_Cyrl
MakeRangePrivateWritable	MakerangePrivatnowritable	bs_Cyrl
Malloc	Malloc	bs_Cyrl
MemCmp	Memcmp	bs_Cyrl
MemCpy	MemKopiraj	bs_Cyrl
MemMove	MemPremjesti	bs_Cyrl
MemSet	Memskup	bs_Cyrl
MemoryOper	Memorijaoper	bs_Cyrl
Mode	Režim	bs_Cyrl
ModelToScreen	Set_local_coordinates	bs_Cyrl
Mtime	Mtime	bs_Cyrl
MtimeNsec	Mtimensec	bs_Cyrl
MyHandleInterrupt	Myhandleinterrupt	bs_Cyrl
MyTest	Mytest	bs_Cyrl
M긴급로그Hex8	MEmergencyloghexadecimal8	bs_Cyrl
M긴급로그Uint32	MEmergencylogunsignedinteger32	bs_Cyrl
M긴급로그문자열	MEmergencylogNIZ	bs_Cyrl
M직렬로그초기화	MSerialloginit	bs_Cyrl
M출력	MŠtampaj	bs_Cyrl
M출력BytesXY	MŠtampajBajtovaxy	bs_Cyrl
M출력Hex	MŠtampajhexadecimal	bs_Cyrl
M출력Uint16	MŠtampajunsignedinteger16	bs_Cyrl
M출력Uint32	MŠtampajunsignedinteger32	bs_Cyrl
M출력XY	MŠtampajxy	bs_Cyrl
M테스트	M테스트	bs_Cyrl
NMI	Nmi	bs_Cyrl
New	Nova	bs_Cyrl
NewInterruptHandler	Novainterrupthandler	bs_Cyrl
Next	Sljedeće	bs_Cyrl
Nlink	Nlink	bs_Cyrl
Node	Node	bs_Cyrl
Nodename	Nodename	bs_Cyrl
OnEtherFrameReceived	EthernetOkvirreceivewhen	bs_Cyrl
OnGetDriver	Uključengetdriver	bs_Cyrl
OnInternetProtocolReceived	Internetprotocolreceivewhen	bs_Cyrl
OnKeyDown	UključenKljučdown	bs_Cyrl
OnKeyUp	UključenKljučGore	bs_Cyrl
OnMouseDown	UključenMišdown	bs_Cyrl
OnMouseMove	UključenMišPremjesti	bs_Cyrl
OnMouseUp	UključenMišGore	bs_Cyrl
OnRawDataReceived	Uključenrawdatareceive	bs_Cyrl
OnTick	Uključentick	bs_Cyrl
Overflow	Overflow	bs_Cyrl
P1LinkMap	PVrijednost1Vezamap	bs_Cyrl
P2LinkMap	PVrijednost2Vezamap	bs_Cyrl
P3LinkMap	PVrijednost3Vezamap	bs_Cyrl
PAGE_COW	Stranicacow	bs_Cyrl
PAGE_FRAME	StranicaOkvir	bs_Cyrl
PAGE_PRESENT	Stranicapresent	bs_Cyrl
PAGE_USER	StranicaKorisnik	bs_Cyrl
PAGE_WRITABLE	Stranicawritable	bs_Cyrl
PAUSE_LOOP	Pauzaloop	bs_Cyrl
PICMasterCommandPort	PrimarypicNaredbaioport	bs_Cyrl
PICMasterDataPort	Primarypicdataioport	bs_Cyrl
PICSlaveCommandPort	SecondarypicNaredbaioport	bs_Cyrl
PICSlaveDataPort	Secondarypicdataioport	bs_Cyrl
PRESENT	Present	bs_Cyrl
PRIV_KERNEL	Privkernel	bs_Cyrl
PRIV_USER	PrivKorisnik	bs_Cyrl
PROC_USER_HEAP_SIZE	ProcKorisnikheapVeličina	bs_Cyrl
PageDirEntry	StranicaDirektorijunos	bs_Cyrl
PageDirectoryEntry	StranicaDirektorijunos_2	bs_Cyrl
PageFault	Stranicafault	bs_Cyrl
PageFaultException	Stranicafaultexception	bs_Cyrl
PageRoundDown	Stranicarounddown	bs_Cyrl
PageRoundUp	StranicaroundGore	bs_Cyrl
PageTableEntry	Stranicatableunos	bs_Cyrl
Paging	Paging	bs_Cyrl
ParentPid	Parentpid	bs_Cyrl
Parse	Parse	bs_Cyrl
Partition_id	Partitionid	bs_Cyrl
PhyMemTest	Phymemtest	bs_Cyrl
PhysicalMemoryManager	PhysicalMemorijamanager	bs_Cyrl
Pid	Pid	bs_Cyrl
Port	Port	bs_Cyrl
PortBase	Portbase	bs_Cyrl
PortInByte	PortPrimljenobyte	bs_Cyrl
PortInDword	PortPrimljenodword	bs_Cyrl
PortInWord	PortPrimljenoword	bs_Cyrl
PortOutByte	PortPoslatobyte	bs_Cyrl
PortOutDword	PortPoslatodword	bs_Cyrl
PortOutWord	PortPoslatoword	bs_Cyrl
PortReadByte	PortČitajbyte	bs_Cyrl
PortReadDword	PortČitajdword	bs_Cyrl
PortReadWord	PortČitajword	bs_Cyrl
PortWriteByte	PortPišibyte	bs_Cyrl
PortWriteDword	PortPišidword	bs_Cyrl
PortWriteWord	PortPišiword	bs_Cyrl
Prev	Previous	bs_Cyrl
PrevTSS	Previoustss	bs_Cyrl
PrimaryPartition	Primarypartition	bs_Cyrl
Print	Štampaj	bs_Cyrl
PrintBytes	ŠtampajBajtova	bs_Cyrl
PrintStr	Štampajstr	bs_Cyrl
PrintTLS	Štampajtls	bs_Cyrl
PrintTest	Štampajtest	bs_Cyrl
Process	Process	bs_Cyrl
ProcessHelper	Processhelper	bs_Cyrl
ProcessPendingKeyboardEvents	ProcesspendingTastaturaevents	bs_Cyrl
ProcessPendingMouseEvents	ProcesspendingMiševents	bs_Cyrl
PushAt	Insert_at_index	bs_Cyrl
PushBack	Append_to_list	bs_Cyrl
PushFront	Prepend_to_list	bs_Cyrl
PutPixel	Putpixel	bs_Cyrl
PutPixelRGB	Putpixelrgb	bs_Cyrl
QUEUE_START_ADDR	Queuestartaddress	bs_Cyrl
Rdev	Rdev	bs_Cyrl
Read	Čitaj	bs_Cyrl
Read28	Čitaj28	bs_Cyrl
ReadFile	ČitajDatoteka	bs_Cyrl
ReadPartitions	Čitajpartition	bs_Cyrl
Ready	Ready	bs_Cyrl
Receive	Receive	bs_Cyrl
Ref	Reference	bs_Cyrl
Release	Release	bs_Cyrl
ReloadCR3	Učitajponovocr3	bs_Cyrl
Remove	Ukloni	bs_Cyrl
RemoveAt	Ukloniat	bs_Cyrl
RemoveThread	Uklonithread	bs_Cyrl
RemoveThreadAt	Uklonithreadat	bs_Cyrl
RequestMacAddress	Requestmacaddress	bs_Cyrl
Reset	Resetuj	bs_Cyrl
Resolve	Resolve	bs_Cyrl
ResolveCopyOnWriteFault	ResolveKopirajUključenPišifault	bs_Cyrl
SCHEDULER_FREQUENCY	Schedulerfrequency	bs_Cyrl
SEG_BIG_MODE	SegbigRežim	bs_Cyrl
SEG_EXEC	Segizvršna	bs_Cyrl
SEG_GRAN_4K_PAGE	Seggran4kStranica	bs_Cyrl
SEG_GRAN_BYTE	Seggranbyte	bs_Cyrl
SEG_KERNEL_CODE	Segkernelcode	bs_Cyrl
SEG_KERNEL_DATA	Segkerneldata	bs_Cyrl
SEG_KERNEL_GS	Segkernelgs	bs_Cyrl
SEG_NOEXEC	Segnoexec	bs_Cyrl
SEG_NORMAL	Segobičan	bs_Cyrl
SEG_NORW	Segnorw	bs_Cyrl
SEG_R	Segr	bs_Cyrl
SEG_SYSTEM	SegSistem	bs_Cyrl
SEG_TASK_STATE	Segtaskstate	bs_Cyrl
SEG_USER_CODE	SegKorisnikcode	bs_Cyrl
SEG_USER_DATA	SegKorisnikdata	bs_Cyrl
SEG_USER_GS	SegKorisnikgs	bs_Cyrl
SEG_W	Segw	bs_Cyrl
SIMDFloatingPointException	Simdfloatingpointexception	bs_Cyrl
SIZE	Veličina	bs_Cyrl
SYS_ACCESS	Sysaccess	bs_Cyrl
SYS_BRK	Sysbrk	bs_Cyrl
SYS_CHDIR	Syschdir	bs_Cyrl
SYS_CLOSE	SysZatvori	bs_Cyrl
SYS_CREAT	Syscreat	bs_Cyrl
SYS_DUP	Sysdup	bs_Cyrl
SYS_DUP2	Sysdup2	bs_Cyrl
SYS_EXECVE	Sysexecve	bs_Cyrl
SYS_EXIT	SysIzlaz	bs_Cyrl
SYS_FCNTL	Sysfcntl	bs_Cyrl
SYS_FORK	Sysfork	bs_Cyrl
SYS_FSTAT	Sysfstat	bs_Cyrl
SYS_FSYNC	Sysfsync	bs_Cyrl
SYS_GETCWD	Sysgetcwd	bs_Cyrl
SYS_GETEGID	Sysgetegid	bs_Cyrl
SYS_GETEUID	Sysgeteuid	bs_Cyrl
SYS_GETGID	Sysgetgid	bs_Cyrl
SYS_GETPID	Sysgetpid	bs_Cyrl
SYS_GETPPID	Sysgetppid	bs_Cyrl
SYS_GETUID	Sysgetuid	bs_Cyrl
SYS_LSEEK	Syslseek	bs_Cyrl
SYS_LSTAT	Syslstat	bs_Cyrl
SYS_OPEN	SysOtvori	bs_Cyrl
SYS_READ	SysČitaj	bs_Cyrl
SYS_RT_EXIT	SysrtIzlaz	bs_Cyrl
SYS_SOCKETCALL	Syssocketcall	bs_Cyrl
SYS_STAT	Sysstat	bs_Cyrl
SYS_SYNC	Syssync	bs_Cyrl
SYS_UNAME	Sysuname	bs_Cyrl
SYS_WAITPID	Syswaitpid	bs_Cyrl
SYS_WRITE	SysPiši	bs_Cyrl
Schedule	Schedule	bs_Cyrl
Scheduler	Scheduler	bs_Cyrl
SchedulerData	Schedulerdata	bs_Cyrl
SegmentNotPresent	Segmentnotpresent	bs_Cyrl
SelectDrivers	Selectdriver	bs_Cyrl
Send	Pošalji	bs_Cyrl
SendEchoRequest	EchorequestPošalji	bs_Cyrl
SendFrame	OkvirPošalji	bs_Cyrl
SerialInit	Serialinit	bs_Cyrl
SerialWriteByte	SerialPišibyte	bs_Cyrl
SetBackend	Skupbackend	bs_Cyrl
SetBit	Skupbit	bs_Cyrl
SetBlockInPageDir	SkupblokPrimljenoStranicaDirektorij	bs_Cyrl
SetBuffer	Skupbuffer	bs_Cyrl
SetByteAtAddr	Skupbyteataddress	bs_Cyrl
SetByteInPageDir	SkupbytePrimljenoStranicaDirektorij	bs_Cyrl
SetCR3	Skupcr3	bs_Cyrl
SetColor	SkupBoja	bs_Cyrl
SetDescriptor	Skupdescriptor	bs_Cyrl
SetHandleInterruptFuction	Skuphandleinterruptfuction	bs_Cyrl
SetHandler	Skuphandler	bs_Cyrl
SetIPAddress	Skupipaddress	bs_Cyrl
SetInterruptDescriptorTableEntry	Interruptdescriptortableunosskup	bs_Cyrl
SetInterruptManager	Skupinterruptmanager	bs_Cyrl
SetInterruptNumber	SkupinterruptBroj	bs_Cyrl
SetMode	SkupRežim	bs_Cyrl
SetNodeAt	Skupnodeat	bs_Cyrl
SetStack	Skupstack	bs_Cyrl
SetTlsSegment	Skuptlssegment	bs_Cyrl
SetUint32AtAddr	Skupunsignedinteger32ataddress	bs_Cyrl
SetUint32InPageDir	Skupunsignedinteger32PrimljenoStranicaDirektorij	bs_Cyrl
SetUint8AtAddr	Skupunsignedinteger8ataddress	bs_Cyrl
SharedMemoryRegion	SharedMemorijaregion	bs_Cyrl
Size	Veličina_2	bs_Cyrl
Spawn	Spawn	bs_Cyrl
Ss	Ss	bs_Cyrl
Stack	Stack	bs_Cyrl
StackSegmentFault	Stacksegmentfault	bs_Cyrl
Start_lba	Startlba	bs_Cyrl
Started	Started	bs_Cyrl
StdinPutByte	Stdinputbyte	bs_Cyrl
StopCurrentThread	Zaustavicurrentthread	bs_Cyrl
Stopped	Zaustavljeno	bs_Cyrl
SubnetMask	SubnetMaska	bs_Cyrl
SupportMode	SupportRežim	bs_Cyrl
Sys_brk	Sysbrk_2	bs_Cyrl
Sys_close	SysZatvori_2	bs_Cyrl
Sys_exit	SysIzlaz_2	bs_Cyrl
Sys_getpid	Sysgetpid_2	bs_Cyrl
Sys_mousemove	Sysmousemove	bs_Cyrl
Sys_open	SysOtvori_2	bs_Cyrl
Sys_printStr	SysŠtampajstr	bs_Cyrl
Sys_printUint32	SysŠtampajunsignedinteger32	bs_Cyrl
Sys_printf	Sysprintf	bs_Cyrl
Sys_read	SysČitaj_2	bs_Cyrl
Syscall	Syscall	bs_Cyrl
Sysname	Sysname	bs_Cyrl
TARPEtherFrameHandler	ArpethernetOkvirhandler	bs_Cyrl
TARPMessage	ArpPoruka	bs_Cyrl
TARPMessageBuffer	ArpPorukabuffer	bs_Cyrl
TARPProvider	Arpprovider	bs_Cyrl
TAdvancedTechnologyAttachment	TNaprednotechnologyattachment	bs_Cyrl
TArray	TArray	bs_Cyrl
TBaseAddressRegister	TBaseaddressregister	bs_Cyrl
TBiosParameterBlock32	TBiosparameterblok32	bs_Cyrl
TBufferDescriptor	TBufferdescriptor	bs_Cyrl
TCOWFrameManager	TcowOkvirmanager	bs_Cyrl
TCPUState	Tcpustate	bs_Cyrl
TDefaultKeyboardEventHandler	TUobičajenoTastaturaeventhandler	bs_Cyrl
TDefaultMouseEventHandler	TUobičajenoMiševenthandler	bs_Cyrl
TDefaultPCIControllerHandler	TUobičajenopcicontrollerhandler	bs_Cyrl
TDefaultTimerEventHandler	TUobičajenotimereventhandler	bs_Cyrl
TDirectoryEntryFat32	TDirektorijunosfat32	bs_Cyrl
TDriverManager	TDrivermanager	bs_Cyrl
TEtherFrameHandler	TEthernetOkvirhandler	bs_Cyrl
TEtherFrameHeader	TEthernetOkvirheader	bs_Cyrl
TEtherFrameHeaderBuffer	TEthernetOkvirheaderbuffer	bs_Cyrl
TEtherFrameProvider	TEthernetOkvirprovider	bs_Cyrl
TEtherFrameRawDataHandler	TEthernetOkvirrawdatahandler	bs_Cyrl
TGateDescriptor	TGatedescriptor	bs_Cyrl
THREAD_STACK_SIZE	ThreadstackVeličina	bs_Cyrl
TICMPHandler	Icmphandler	bs_Cyrl
TIPEtherFrameHandler	IpethernetOkvirhandler	bs_Cyrl
TInitializationBlock	TInitializationblok	bs_Cyrl
TInternetControlMessageProtocol	TInternetcontrolPorukaprotocol	bs_Cyrl
TInternetControlMessageProtocolMessage	TInternetcontrolPorukaprotocolPoruka	bs_Cyrl
TInternetControlMessageProtocolMessageBuffer	TInternetcontrolPorukaprotocolPorukabuffer	bs_Cyrl
TInternetProtocolHandler	TInternetprotocolhandler	bs_Cyrl
TInternetProtocolProvider	TInternetprotocolprovider	bs_Cyrl
TInternetProtocolV4Message	TInternetprotocolv4Poruka	bs_Cyrl
TInternetProtocolV4MessageBuffer	TInternetprotocolv4Porukabuffer	bs_Cyrl
TInterruptDescriptorTablePointer	TInterruptdescriptortablepointer	bs_Cyrl
TInterruptHandler	TInterrupthandler	bs_Cyrl
TInterruptManager	TInterruptmanager	bs_Cyrl
TKeyboardDriver	TTastaturadriver	bs_Cyrl
TLS_START	Tlsstart	bs_Cyrl
TMSDOSPartitionTable	Tmsdospartitiontable	bs_Cyrl
TMasterBootRecord	TMasterbootrecord	bs_Cyrl
TMemoryChunk	TMemorijachunk	bs_Cyrl
TMemoryManager	TMemorijamanager	bs_Cyrl
TMouseDriver	TMišdriver	bs_Cyrl
TMyKeyboardEventHandler	TMyTastaturaeventhandler	bs_Cyrl
TMyMouseEventHandler	TMyMiševenthandler	bs_Cyrl
TMyPCIControllerHandler	TMypcicontrollerhandler	bs_Cyrl
TPartitionTableEntry	TPartitiontableunos	bs_Cyrl
