english	localized	language
enomem	enomem	nb
enospc	enospc	nb
enosys	enosys	nb
enotconn	enotconn	nb
enotdir	enotdir	nb
enotty	enotty	nb
ensure	ensure	nb
entries	entries	nb
entry	entry	nb
entrypoint	entrypoint	nb
entsize	entsize	nb
environment	environment	nb
eopnotsupp	eopnotsupp	nb
eperm	eperm	nb
ephemeral	ephemeral	nb
eprotonosupport	eprotonosupport	nb
equal	Lik	nb
erange	erange	nb
erofs	erofs	nb
err	err	nb
error	Feil	nb
errorln	errorln	nb
es	es	nb
esi	esi	nb
esp	esp	nb
espipe	espipe	nb
esrch	esrch	nb
ether	ether	nb
etherframe	etherframe	nb
ethernet	ethernet	nb
event	Hendelse	nb
events	events	nb
exceeded	exceeded	nb
except	except	nb
exception	exception	nb
exec	Kjørbar	nb
execve	execve	nb
exists	exists	nb
exit	Avslutt	nb
exited	Avsluttet	nb
ext	ext	nb
extended	extended	nb
f	OT	nb
family	family	nb
fat	fat	nb
fatal	fatal	nb
fatbuf	fatbuf	nb
fatbuffer	fatbuffer	nb
fault	fault	nb
fb	fb	nb
fcntl	fcntl	nb
fd	fd	nb
fds	fds	nb
field	felt	nb
file	Fil	nb
filename	Filnavn	nb
files	FILER	nb
filesz	filesz	nb
fill	fill	nb
find	Finn	nb
first	first	nb
fl	fl	nb
flag	Flagg	nb
flags	Flagg	nb
floating	flytende	nb
flush	flush	nb
fn	fn	nb
focus	Fokus	nb
focussable	focussable	nb
foo	foo	nb
for	for	nb
forced	forced	nb
fork	fork	nb
found	found	nb
fp	fp	nb
fpu	fpu	nb
frame	Ramme	nb
free	Ledig	nb
frequency	Frekvens	nb
from	from	nb
front	front	nb
fs	fs	nb
fstat	fstat	nb
fsync	fsync	nb
fuction	fuction	nb
full	full	nb
func	func	nb
function	Funksjon	nb
functions	Funksjoner	nb
fxrstor	fxrstor	nb
fxsave	fxsave	nb
g	g	nb
gate	gate	nb
gateway	gateway	nb
gb	gb	nb
gdt	gdt	nb
get	get	nb
getcwd	getcwd	nb
getegid	getegid	nb
geteuid	geteuid	nb
getgid	getgid	nb
getpid	getpid	nb
getppid	getppid	nb
getuid	getuid	nb
gid	gid	nb
global	global	nb
got	got	nb
gpf	gpf	nb
gran	gran	nb
graphics	Grafikk	nb
grub	grub	nb
gs	gs	nb
h	F	nb
halt	halt	nb
handle	Håndtak	nb
handler	handler	nb
handlers	handlers	nb
hardware	Maskinvare	nb
has	has	nb
hd	hd	nb
head	head	nb
header	Topptekst	nb
headertype	headertype	nb
heap	heap	nb
height	Høyde	nb
helper	helper	nb
hex	Heksadesimal	nb
hex출력	hex출력	nb
hi	hi	nb
hidden	Skjult	nb
high	Høy	nb
hop	hop	nb
i	i	nb
icmp	icmp	nb
icmp콘솔	icmp콘솔	nb
id	id	nb
ident	ident	nb
identify	identify	nb
idt	idt	nb
idx	idx	nb
ifchr	ifchr	nb
ifdir	ifdir	nb
ifmt	ifmt	nb
ifreg	ifreg	nb
ifsock	ifsock	nb
in	Inn	nb
increment	increment	nb
index	Indeks	nb
inet	inet	nb
info	info	nb
init	init	nb
initial	initial	nb
initialization	initialization	nb
initialize	initialize	nb
ino	ino	nb
inode	inode	nb
input	Inndata	nb
install	Installer	nb
int	int	nb
interconnect	interconnect	nb
interface	GRENSESNITT	nb
internet	Internett	nb
internetprotocol	internetprotocol	nb
interrupt	Avbrudd	nb
interrupts	interrupts	nb
invalid	Ugyldig	nb
io	io	nb
iomap	iomap	nb
ip	ip	nb
ipci	ipci	nb
ipmessage	ipmessage	nb
ipv	ipv	nb
ip콘솔	ip콘솔	nb
iret	iret	nb
is	is	nb
ist	ist	nb
j	j	nb
jmp	jmp	nb
jump	jump	nb
k	k	nb
kb	kb	nb
kcs	kcs	nb
kds	kds	nb
kernel	kernel	nb
key	Nøkkel	nb
keyboard	Tastatur	nb
kgs	kgs	nb
kind	Slag	nb
k핵심	k핵심	nb
l	l	nb
label	Etikett	nb
last	Siste	nb
lba	lba	nb
ldt	ldt	nb
left	Venstre	nb
len	len	nb
length	Lengde	nb
lengths	lengths	nb
level	level	nb
lib	lib	nb
lidt	lidt	nb
lidtaddr	lidtaddr	nb
limit	Grense	nb
line	Linje	nb
link	Lenke	nb
linked	linked	nb
linker	linker	nb
list	Liste	nb
listen	listen	nb
listening	listening	nb
live	live	nb
load	Belastning	nb
loader	loader	nb
local	lokal	nb
log	Logg	nb
logical	logical	nb
loop	Løkke	nb
low	Lav	nb
lseek	lseek	nb
lstat	lstat	nb
m	m	nb
mac	mac	nb
machine	machine	nb
magicnumber	magicnumber	nb
main	hoved	nb
make	make	nb
malloc	malloc	nb
manager	manager	nb
map	map	nb
mask	Maske	nb
master	Hovedinnstilling	nb
matches	matches	nb
max	Maks	nb
maximum	Maksimum	nb
mb	mb	nb
mbr	mbr	nb
media	Medier	nb
mem	mem	nb
memory	Minne	nb
memorymananger	memorymananger	nb
memorytest	memorytest	nb
memsz	memsz	nb
mesg	mesg	nb
message	Melding	nb
mics	mics	nb
mid	mid	nb
minimum	minimum	nb
mode	modus	nb
model	Modell	nb
mouse	Mus	nb
mousemove	mousemove	nb
move	Flytt	nb
msdospart	msdospart	nb
msg	msg	nb
mtime	mtime	nb
multi	multi	nb
multiboot	multiboot	nb
multitasking	multitasking	nb
my	my	nb
myfunction	myfunction	nb
m긴급로그	m긴급로그	nb
m긴급로그문자열	m긴급로그문자열	nb
m직렬로그초기화	m직렬로그초기화	nb
m출력	m출력	nb
m테스트	m테스트	nb
n	n	nb
name	Navn	nb
namesz	namesz	nb
net	net	nb
network	Nettverk	nb
new	Ny	nb
next	Neste	nb
nibble	nibble	nb
nlink	nlink	nb
nmi	nmi	nb
node	node	nb
nodename	nodename	nb
noexec	noexec	nb
none	Ingen	nb
normal	normal	nb
norw	norw	nb
not	not	nb
note	Merknad	nb
nsec	nsec	nb
num	num	nb
number	Tall	nb
o	o	nb
of	av	nb
offset	Avstand	nb
ok	ok	nb
old	Gammel	nb
on	På	nb
only	only	nb
opcode	opcode	nb
open	Åpne	nb
oper	oper	nb
operation	operation	nb
options	Alternativer	nb
order	order	nb
org	org	nb
other	Andre	nb
out	Ut	nb
output	Utdata	nb
overflow	overflow	nb
p	L	nb
packet	packet	nb
packets	pakker	nb
paddr	paddr	nb
page	Side	nb
pages	pages	nb
paging	paging	nb
param	param	nb
parameter	parameter	nb
params	Parametre	nb
parent	opphav	nb
parse	parse	nb
part	part	nb
partition	partition	nb
partitions	partitions	nb
path	STI	nb
pause	pause	nb
payload	payload	nb
pci	pci	nb
pde	pde	nb
pdelen	pdelen	nb
peer	peer	nb
pending	pending	nb
per	per	nb
peripheral	peripheral	nb
phentsize	phentsize	nb
phnum	phnum	nb
phoff	phoff	nb
phy	phy	nb
phyaddr	phyaddr	nb
phymem	phymem	nb
phys	phys	nb
physical	physical	nb
pic	pic	nb
pid	pid	nb
pit	pit	nb
pixel	pixel	nb
point	point	nb
pointer	Peker	nb
pointers	pointers	nb
poll	poll	nb
port	port	nb
portnumber	portnumber	nb
pos	pos	nb
position	Posisjon	nb
posix	posix	nb
prefetch	prefetch	nb
prefetchable	prefetchable	nb
present	Tilstede	nb
prev	prev	nb
primary	primary	nb
print	Skrivut	nb
printf	printf	nb
println	println	nb
printreg	printreg	nb
priv	priv	nb
private	Privat	nb
privilege	privilege	nb
proc	proc	nb
process	Prosess	nb
processes	Prosesser	nb
processing	processing	nb
program	program	nb
programmable	programmable	nb
protocol	protocol	nb
provided	provided	nb
provider	provider	nb
ps	ps	nb
pt	pt	nb
pte	pte	nb
ptr	ptr	nb
push	push	nb
put	put	nb
pv	pv	nb
queue	queue	nb
r	N	nb
range	Område	nb
raw	raw	nb
rdev	rdev	nb
read	Les	nb
ready	Klar	nb
receive	receive	nb
received	Mottatt	nb
receiver	receiver	nb
receviced	receviced	nb
record	Taopp	nb
rectangle	Rektangel	nb
recv	recv	nb
ref	ref	nb
refs	refs	nb
reg	reg	nb
region	region	nb
register	register	nb
registeroffset	registeroffset	nb
registers	registers	nb
regs	regs	nb
regtype	regtype	nb
rel	rel	nb
rela	rela	nb
release	release	nb
released	released	nb
reload	Lastpånytt	nb
relocation	relocation	nb
remaining	remaining	nb
remote	remote	nb
remove	Fjern	nb
reply	reply	nb
request	request	nb
requested	requested	nb
reserved	reserved	nb
reset	Nullstill	nb
resolve	resolve	nb
restore	Gjenopprett	nb
result	result	nb
ret	ret	nb
revision	revision	nb
rgb	rgb	nb
right	Høyre	nb
root	Rot	nb
round	Rundav	nb
route	route	nb
rs	rs	nb
rt	rt	nb
run	Kjør	nb
runnable	runnable	nb
rx	rx	nb
s	s	nb
saved	saved	nb
sc	sc	nb
scan	Søk	nb
scancode	scancode	nb
sche	sche	nb
schedule	schedule	nb
scheduler	scheduler	nb
screen	Skjerm	nb
secondary	secondary	nb
sect	sect	nb
section	section	nb
sector	sector	nb
sectors	sectors	nb
seek	seek	nb
seg	seg	nb
segment	segment	nb
segments	Segmenter	nb
select	Velg	nb
selector	selector	nb
self	selv	nb
send	send	nb
sequencer	sequencer	nb
serial	Serienummer	nb
set	Sett	nb
setup	setup	nb
sh	sh	nb
shared	shared	nb
shentsize	shentsize	nb
shift	shift	nb
shndx	shndx	nb
shnum	shnum	nb
shoff	shoff	nb
shstrndx	shstrndx	nb
signature	signature	nb
simd	simd	nb
size	Størrelse	nb
sl	sl	nb
slave	slave	nb
sock	sock	nb
socket	sokkel	nb
socketcall	socketcall	nb
sockets	sockets	nb
soft	soft	nb
software	Programvare	nb
source	Kilde	nb
space	Mellomrom	nb
spawn	spawn	nb
src	src	nb
srcptr	srcptr	nb
ss	ss	nb
st	st	nb
stack	stack	nb
stackbottom	stackbottom	nb
stacktop	stacktop	nb
start	start	nb
started	Startet	nb
starting	starting	nb
stat	stat	nb
state	Status	nb
status	status	nb
stderr	stderr	nb
stdin	stdin	nb
stdout	stdout	nb
stop	Stopp	nb
stopped	Stoppet	nb
str	str	nb
string	Streng	nb
strtab	strtab	nb
subclass	subclass	nb
subnet	subnet	nb
support	Støtte	nb
swap	swap	nb
switch	switch	nb
sym	sym	nb
sync	sync	nb
sys	sys	nb
syscall	syscall	nb
sysname	sysname	nb
system	system	nb
systemcall	systemcall	nb
t	t	nb
table	Tabell	nb
tag	Merke	nb
tail	tail	nb
tamd	tamd	nb
tarp	tarp	nb
task	Oppgave	nb
tasking	tasking	nb
tasks	Oppgaver	nb
tcow	tcow	nb
tcpu	tcpu	nb
technology	Teknologi	nb
temp	temp	nb
temporary	temporary	nb
tenth	tenth	nb
terminated	terminated	nb
test	test	nb
text	Tekst	nb
thr	thr	nb
thread	thread	nb
threads	threads	nb
tick	tick	nb
ticmp	ticmp	nb
time	Tid	nb
timer	Nedtelling	nb
tip	tip	nb
tls	tls	nb
tmp	tmp	nb
tmsdos	tmsdos	nb
to	to	nb
top	Oppe	nb
tos	tos	nb
total	Totalt	nb
track	track	nb
trap	trap	nb
truncate	Avkort	nb
tss	tss	nb
type	Filtype	nb
t공용서술자테이블	t공용서술자테이블	nb
t작업관리자	t작업관리자	nb
t조각설명자	t조각설명자	nb
t콘솔	t콘솔	nb
t함수	t함수	nb
udesc	udesc	nb
udp	udp	nb
udp콘솔	udp콘솔	nb
uid	uid	nb
uint	uint	nb
uintptr	uintptr	nb
uname	uname	nb
unhandle	unhandle	nb
unhandled	unhandled	nb
unit	Enhet	nb
unset	Ikkesatt	nb
unused	ikkebrukt	nb
up	Opp	nb
update	Oppdater	nb
usable	usable	nb
use	Bruk	nb
used	Brukt	nb
user	Bruker	nb
userhandler	userhandler	nb
usermode	usermode	nb
userproc	userproc	nb
util	util	nb
util콘솔	util콘솔	nb
uts	uts	nb
utsname	utsname	nb
v	v	nb
vaddr	vaddr	nb
val	val	nb
value	Verdi	nb
values	Vardier	nb
vector	vector	nb
vendor	Leverandør	nb
ver	ver	nb
version	Versjon	nb
vfs	vfs	nb
vga	vga	nb
video	video	nb
virt	virt	nb
virtlen	virtlen	nb
virtmem	virtmem	nb
virtual	Virtuell	nb
volume	Volum	nb
w	V	nb
wait	Vent	nb
waitpid	waitpid	nb
wdata	wdata	nb
when	when	nb
whence	whence	nb
widget	widget	nb
width	Bredde	nb
word	ord	nb
writable	writable	nb
write	Skriv	nb
writer	writer	nb
x	x	nb
xy	xy	nb
y	J	nb
zero	zero	nb
값	값	nb
공용서술자테이블	공용서술자테이블	nb
기준	기준	nb
기준주소	기준주소	nb
낮은	낮은	nb
넷카드콘솔	넷카드콘솔	nb
높은	높은	nb
단말기	단말기	nb
마우스콘솔	마우스콘솔	nb
매개값	매개값	nb
매우높은	매우높은	nb
멈추기	멈추기	nb
목적	목적	nb
유형	유형	nb
이더넷콘솔	이더넷콘솔	nb
인터럽트무시하기	인터럽트무시하기	nb
인터럽트예외처리기	인터럽트예외처리기	nb
인터럽트요청처리	인터럽트요청처리	nb
인터럽트처리기	인터럽트처리기	nb
임시	임시	nb
자료	자료	nb
자신	자신	nb
작업관리자	작업관리자	nb
작업콘솔	작업콘솔	nb
조각설명자	조각설명자	nb
출력	출력	nb
콘솔	콘솔	nb
크기	크기	nb
키보드콘솔	키보드콘솔	nb
표시들	표시들	nb
한도	한도	nb
