english	localized	language
m	m	gn
mac	mac	gn
machine	machine	gn
magicnumber	magicnumber	gn
main	tenondegua	gn
make	make	gn
malloc	malloc	gn
manager	manager	gn
map	map	gn
mask	mask	gn
master	master	gn
matches	matches	gn
max	max	gn
maximum	maximum	gn
mb	mb	gn
mbr	mbr	gn
media	media	gn
mem	mem	gn
memory	memory	gn
memorymananger	memorymananger	gn
memorytest	memorytest	gn
memsz	memsz	gn
mesg	mesg	gn
message	message	gn
mics	mics	gn
mid	mid	gn
minimum	minimum	gn
mode	mode	gn
model	model	gn
mouse	mouse	gn
mousemove	mousemove	gn
move	move	gn
msdospart	msdospart	gn
msg	msg	gn
mtime	mtime	gn
multi	multi	gn
multiboot	multiboot	gn
multitasking	multitasking	gn
my	my	gn
myfunction	myfunction	gn
m긴급로그	m긴급로그	gn
m긴급로그문자열	m긴급로그문자열	gn
m직렬로그초기화	m직렬로그초기화	gn
m출력	m출력	gn
m테스트	m테스트	gn
n	n	gn
name	name	gn
namesz	namesz	gn
net	net	gn
network	network	gn
new	new	gn
next	next	gn
nibble	nibble	gn
nlink	nlink	gn
nmi	nmi	gn
node	node	gn
nodename	nodename	gn
noexec	noexec	gn
none	none	gn
normal	normal	gn
norw	norw	gn
not	not	gn
note	note	gn
nsec	nsec	gn
num	num	gn
number	number	gn
o	o	gn
of	of	gn
offset	offset	gn
ok	ok	gn
old	old	gn
on	on	gn
only	only	gn
opcode	opcode	gn
open	open	gn
oper	oper	gn
operation	operation	gn
options	options	gn
order	order	gn
org	org	gn
other	other	gn
out	out	gn
output	output	gn
overflow	overflow	gn
p	p	gn
packet	packet	gn
packets	packets	gn
paddr	paddr	gn
page	page	gn
pages	pages	gn
paging	paging	gn
param	param	gn
parameter	parameter	gn
params	params	gn
parent	parent	gn
parse	parse	gn
part	part	gn
partition	partition	gn
partitions	partitions	gn
path	path	gn
pause	pause	gn
payload	payload	gn
pci	pci	gn
pde	pde	gn
pdelen	pdelen	gn
peer	peer	gn
pending	pending	gn
per	per	gn
peripheral	peripheral	gn
phentsize	phentsize	gn
phnum	phnum	gn
phoff	phoff	gn
phy	phy	gn
phyaddr	phyaddr	gn
phymem	phymem	gn
phys	phys	gn
physical	physical	gn
pic	pic	gn
pid	pid	gn
pit	pit	gn
pixel	pixel	gn
point	point	gn
pointer	pointer	gn
pointers	pointers	gn
poll	poll	gn
port	port	gn
portnumber	portnumber	gn
pos	pos	gn
position	position	gn
posix	posix	gn
prefetch	prefetch	gn
prefetchable	prefetchable	gn
present	present	gn
prev	prev	gn
primary	primary	gn
print	print	gn
printf	printf	gn
println	println	gn
printreg	printreg	gn
priv	priv	gn
private	private	gn
privilege	privilege	gn
proc	proc	gn
process	process	gn
processes	processes	gn
processing	processing	gn
program	program	gn
programmable	programmable	gn
protocol	protocol	gn
provided	provided	gn
provider	provider	gn
ps	ps	gn
pt	pt	gn
pte	pte	gn
ptr	ptr	gn
push	push	gn
put	put	gn
pv	pv	gn
queue	queue	gn
r	r	gn
range	range	gn
raw	raw	gn
rdev	rdev	gn
read	moñeẽ	gn
ready	ready	gn
receive	receive	gn
received	received	gn
receiver	receiver	gn
receviced	receviced	gn
record	record	gn
rectangle	rectangle	gn
recv	recv	gn
ref	ref	gn
refs	refs	gn
reg	reg	gn
region	region	gn
register	register	gn
registeroffset	registeroffset	gn
registers	registers	gn
regs	regs	gn
regtype	regtype	gn
rel	rel	gn
rela	rela	gn
release	release	gn
released	released	gn
reload	reload	gn
relocation	relocation	gn
remaining	remaining	gn
remote	remote	gn
remove	remove	gn
reply	reply	gn
request	request	gn
requested	requested	gn
reserved	reserved	gn
reset	reset	gn
resolve	resolve	gn
restore	restore	gn
result	result	gn
ret	ret	gn
revision	revision	gn
rgb	rgb	gn
right	right	gn
root	root	gn
round	round	gn
route	route	gn
rs	rs	gn
rt	rt	gn
run	run	gn
runnable	runnable	gn
rx	rx	gn
s	s	gn
saved	saved	gn
sc	sc	gn
scan	scan	gn
scancode	scancode	gn
sche	sche	gn
schedule	schedule	gn
scheduler	scheduler	gn
screen	screen	gn
secondary	secondary	gn
sect	sect	gn
section	section	gn
sector	sector	gn
sectors	sectors	gn
seek	seek	gn
seg	seg	gn
segment	segment	gn
segments	segments	gn
select	select	gn
selector	selector	gn
self	self	gn
send	send	gn
sequencer	sequencer	gn
serial	serial	gn
set	set	gn
setup	setup	gn
sh	sh	gn
shared	shared	gn
shentsize	shentsize	gn
shift	shift	gn
shndx	shndx	gn
shnum	shnum	gn
shoff	shoff	gn
shstrndx	shstrndx	gn
signature	signature	gn
simd	simd	gn
size	size	gn
sl	sl	gn
slave	slave	gn
sock	sock	gn
socket	socket	gn
socketcall	socketcall	gn
sockets	sockets	gn
soft	soft	gn
software	software	gn
source	source	gn
space	space	gn
spawn	spawn	gn
src	src	gn
srcptr	srcptr	gn
ss	ss	gn
st	st	gn
stack	stack	gn
stackbottom	stackbottom	gn
stacktop	stacktop	gn
start	start	gn
started	started	gn
starting	starting	gn
stat	stat	gn
state	state	gn
status	status	gn
stderr	stderr	gn
stdin	stdin	gn
stdout	stdout	gn
stop	stop	gn
stopped	stopped	gn
str	str	gn
string	string	gn
strtab	strtab	gn
subclass	subclass	gn
subnet	subnet	gn
support	support	gn
swap	swap	gn
switch	switch	gn
sym	sym	gn
sync	sync	gn
sys	sys	gn
syscall	syscall	gn
sysname	sysname	gn
system	system	gn
systemcall	systemcall	gn
t	t	gn
table	table	gn
tag	tag	gn
tail	tail	gn
tamd	tamd	gn
tarp	tarp	gn
task	task	gn
tasking	tasking	gn
tasks	tasks	gn
tcow	tcow	gn
tcpu	tcpu	gn
technology	technology	gn
temp	temp	gn
temporary	temporary	gn
tenth	tenth	gn
terminated	terminated	gn
test	test	gn
text	text	gn
thr	thr	gn
thread	thread	gn
threads	threads	gn
tick	tick	gn
ticmp	ticmp	gn
time	time	gn
timer	timer	gn
tip	tip	gn
tls	tls	gn
tmp	tmp	gn
tmsdos	tmsdos	gn
to	to	gn
top	top	gn
tos	tos	gn
total	total	gn
track	track	gn
trap	trap	gn
truncate	truncate	gn
tss	tss	gn
type	type	gn
t공용서술자테이블	t공용서술자테이블	gn
t작업관리자	t작업관리자	gn
t조각설명자	t조각설명자	gn
t콘솔	t콘솔	gn
t함수	t함수	gn
udesc	udesc	gn
udp	udp	gn
udp콘솔	udp콘솔	gn
uid	uid	gn
uint	uint	gn
uintptr	uintptr	gn
uname	uname	gn
unhandle	unhandle	gn
unhandled	unhandled	gn
unit	unit	gn
unset	unset	gn
unused	unused	gn
up	up	gn
update	update	gn
usable	usable	gn
use	use	gn
used	used	gn
user	user	gn
userhandler	userhandler	gn
usermode	usermode	gn
userproc	userproc	gn
util	util	gn
util콘솔	util콘솔	gn
uts	uts	gn
utsname	utsname	gn
v	v	gn
vaddr	vaddr	gn
val	val	gn
value	value	gn
values	values	gn
vector	vector	gn
vendor	vendor	gn
ver	ver	gn
version	version	gn
vfs	vfs	gn
vga	vga	gn
video	video	gn
virt	virt	gn
virtlen	virtlen	gn
virtmem	virtmem	gn
virtual	virtual	gn
volume	volume	gn
w	w	gn
wait	wait	gn
waitpid	waitpid	gn
wdata	wdata	gn
when	when	gn
whence	whence	gn
widget	widget	gn
width	width	gn
word	word	gn
writable	writable	gn
write	hai	gn
writer	writer	gn
x	x	gn
xy	xy	gn
y	y	gn
zero	zero	gn
값	값	gn
공용서술자테이블	공용서술자테이블	gn
기준	기준	gn
기준주소	기준주소	gn
낮은	낮은	gn
넷카드콘솔	넷카드콘솔	gn
높은	높은	gn
단말기	단말기	gn
마우스콘솔	마우스콘솔	gn
매개값	매개값	gn
매우높은	매우높은	gn
멈추기	멈추기	gn
목적	목적	gn
유형	유형	gn
이더넷콘솔	이더넷콘솔	gn
인터럽트무시하기	인터럽트무시하기	gn
인터럽트예외처리기	인터럽트예외처리기	gn
인터럽트요청처리	인터럽트요청처리	gn
인터럽트처리기	인터럽트처리기	gn
임시	임시	gn
자료	자료	gn
자신	자신	gn
작업관리자	작업관리자	gn
작업콘솔	작업콘솔	gn
조각설명자	조각설명자	gn
출력	출력	gn
콘솔	콘솔	gn
크기	크기	gn
키보드콘솔	키보드콘솔	gn
표시들	표시들	gn
한도	한도	gn
