original	localized	language
PageFault	Pagefault	gn
PageFaultException	Pagefaultexception	gn
PageRoundDown	Pagerounddown	gn
PageRoundUp	Pageroundup	gn
PageTableEntry	Pagetableentry	gn
Paging	Paging	gn
ParentPid	Parentpid	gn
Parse	Parse	gn
Partition_id	Partitionid	gn
PhyMemTest	Phymemtest	gn
PhysicalMemoryManager	Physicalmemorymanager	gn
Pid	Pid	gn
Port	Port	gn
PortBase	Portbase	gn
PortInByte	Portinbyte	gn
PortInDword	Portindword	gn
PortInWord	Portinword	gn
PortOutByte	Portoutbyte	gn
PortOutDword	Portoutdword	gn
PortOutWord	Portoutword	gn
PortReadByte	Portmoñeẽbyte	gn
PortReadDword	Portmoñeẽdword	gn
PortReadWord	Portmoñeẽword	gn
PortWriteByte	Porthaibyte	gn
PortWriteDword	Porthaidword	gn
PortWriteWord	Porthaiword	gn
Prev	Previous	gn
PrevTSS	Previoustss	gn
PrimaryPartition	Primarypartition	gn
Print	Print	gn
PrintBytes	Printbytes	gn
PrintStr	Printstr	gn
PrintTLS	Printtls	gn
PrintTest	Printtest	gn
Process	Process	gn
ProcessHelper	Processhelper	gn
ProcessPendingKeyboardEvents	Processpendingkeyboardevents	gn
ProcessPendingMouseEvents	Processpendingmouseevents	gn
PushAt	Insert_at_index	gn
PushBack	Append_to_list	gn
PushFront	Prepend_to_list	gn
PutPixel	Putpixel	gn
PutPixelRGB	Putpixelrgb	gn
QUEUE_START_ADDR	Queuestartaddress	gn
Rdev	Rdev	gn
Read	Moñeẽ	gn
Read28	Moñeẽ28	gn
ReadFile	Moñeẽfile	gn
ReadPartitions	Moñeẽpartition	gn
Ready	Ready	gn
Receive	Receive	gn
Ref	Reference	gn
Release	Release	gn
ReloadCR3	Reloadcr3	gn
Remove	Remove	gn
RemoveAt	Removeat	gn
RemoveThread	Removethread	gn
RemoveThreadAt	Removethreadat	gn
RequestMacAddress	Requestmacaddress	gn
Reset	Reset	gn
Resolve	Resolve	gn
ResolveCopyOnWriteFault	Resolvecopyonhaifault	gn
SCHEDULER_FREQUENCY	Schedulerfrequency	gn
SEG_BIG_MODE	Segbigmode	gn
SEG_EXEC	Segexec	gn
SEG_GRAN_4K_PAGE	Seggran4kpage	gn
SEG_GRAN_BYTE	Seggranbyte	gn
SEG_KERNEL_CODE	Segkernelcode	gn
SEG_KERNEL_DATA	Segkerneldata	gn
SEG_KERNEL_GS	Segkernelgs	gn
SEG_NOEXEC	Segnoexec	gn
SEG_NORMAL	Segnormal	gn
SEG_NORW	Segnorw	gn
SEG_R	Segr	gn
SEG_SYSTEM	Segsystem	gn
SEG_TASK_STATE	Segtaskstate	gn
SEG_USER_CODE	Segusercode	gn
SEG_USER_DATA	Seguserdata	gn
SEG_USER_GS	Segusergs	gn
SEG_W	Segw	gn
SIMDFloatingPointException	Simdfloatingpointexception	gn
SIZE	Size	gn
SYS_ACCESS	Sysaccess	gn
SYS_BRK	Sysbrk	gn
SYS_CHDIR	Syschdir	gn
SYS_CLOSE	Sysclose	gn
SYS_CREAT	Syscreat	gn
SYS_DUP	Sysdup	gn
SYS_DUP2	Sysdup2	gn
SYS_EXECVE	Sysexecve	gn
SYS_EXIT	Sysexit	gn
SYS_FCNTL	Sysfcntl	gn
SYS_FORK	Sysfork	gn
SYS_FSTAT	Sysfstat	gn
SYS_FSYNC	Sysfsync	gn
SYS_GETCWD	Sysgetcwd	gn
SYS_GETEGID	Sysgetegid	gn
SYS_GETEUID	Sysgeteuid	gn
SYS_GETGID	Sysgetgid	gn
SYS_GETPID	Sysgetpid	gn
SYS_GETPPID	Sysgetppid	gn
SYS_GETUID	Sysgetuid	gn
SYS_LSEEK	Syslseek	gn
SYS_LSTAT	Syslstat	gn
SYS_OPEN	Sysopen	gn
SYS_READ	Sysmoñeẽ	gn
SYS_RT_EXIT	Sysrtexit	gn
SYS_SOCKETCALL	Syssocketcall	gn
SYS_STAT	Sysstat	gn
SYS_SYNC	Syssync	gn
SYS_UNAME	Sysuname	gn
SYS_WAITPID	Syswaitpid	gn
SYS_WRITE	Syshai	gn
Schedule	Schedule	gn
Scheduler	Scheduler	gn
SchedulerData	Schedulerdata	gn
SegmentNotPresent	Segmentnotpresent	gn
SelectDrivers	Selectdriver	gn
Send	Send	gn
SendEchoRequest	Echorequestsend	gn
SendFrame	Framesend	gn
SerialInit	Serialinit	gn
SerialWriteByte	Serialhaibyte	gn
SetBackend	Setbackend	gn
SetBit	Setbit	gn
SetBlockInPageDir	Setblockinpagedirectory	gn
SetBuffer	Setbuffer	gn
SetByteAtAddr	Setbyteataddress	gn
SetByteInPageDir	Setbyteinpagedirectory	gn
SetCR3	Setcr3	gn
SetColor	Setcolor	gn
SetDescriptor	Setdescriptor	gn
SetHandleInterruptFuction	Sethandleinterruptfuction	gn
SetHandler	Sethandler	gn
SetIPAddress	Setipaddress	gn
SetInterruptDescriptorTableEntry	Interruptdescriptortableentryset	gn
SetInterruptManager	Setinterruptmanager	gn
SetInterruptNumber	Setinterruptnumber	gn
SetMode	Setmode	gn
SetNodeAt	Setnodeat	gn
SetStack	Setstack	gn
SetTlsSegment	Settlssegment	gn
SetUint32AtAddr	Setunsignedinteger32ataddress	gn
SetUint32InPageDir	Setunsignedinteger32inpagedirectory	gn
SetUint8AtAddr	Setunsignedinteger8ataddress	gn
SharedMemoryRegion	Sharedmemoryregion	gn
Size	Size_2	gn
Spawn	Spawn	gn
Ss	Ss	gn
Stack	Stack	gn
StackSegmentFault	Stacksegmentfault	gn
Start_lba	Startlba	gn
Started	Started	gn
StdinPutByte	Stdinputbyte	gn
StopCurrentThread	Stopcurrentthread	gn
Stopped	Stopped	gn
SubnetMask	Subnetmask	gn
SupportMode	Supportmode	gn
Sys_brk	Sysbrk_2	gn
Sys_close	Sysclose_2	gn
Sys_exit	Sysexit_2	gn
Sys_getpid	Sysgetpid_2	gn
Sys_mousemove	Sysmousemove	gn
Sys_open	Sysopen_2	gn
Sys_printStr	Sysprintstr	gn
Sys_printUint32	Sysprintunsignedinteger32	gn
Sys_printf	Sysprintf	gn
Sys_read	Sysmoñeẽ_2	gn
Syscall	Syscall	gn
Sysname	Sysname	gn
TARPEtherFrameHandler	Arpethernetframehandler	gn
TARPMessage	Arpmessage	gn
TARPMessageBuffer	Arpmessagebuffer	gn
TARPProvider	Arpprovider	gn
TAdvancedTechnologyAttachment	TAdvancedtechnologyattachment	gn
TArray	TArray	gn
TBaseAddressRegister	TBaseaddressregister	gn
TBiosParameterBlock32	TBiosparameterblock32	gn
TBufferDescriptor	TBufferdescriptor	gn
TCOWFrameManager	Tcowframemanager	gn
TCPUState	Tcpustate	gn
TDefaultKeyboardEventHandler	TDefaultkeyboardeventhandler	gn
TDefaultMouseEventHandler	TDefaultmouseeventhandler	gn
TDefaultPCIControllerHandler	TDefaultpcicontrollerhandler	gn
TDefaultTimerEventHandler	TDefaulttimereventhandler	gn
TDirectoryEntryFat32	TDirectoryentryfat32	gn
TDriverManager	TDrivermanager	gn
TEtherFrameHandler	TEthernetframehandler	gn
TEtherFrameHeader	TEthernetframeheader	gn
TEtherFrameHeaderBuffer	TEthernetframeheaderbuffer	gn
TEtherFrameProvider	TEthernetframeprovider	gn
TEtherFrameRawDataHandler	TEthernetframerawdatahandler	gn
TGateDescriptor	TGatedescriptor	gn
THREAD_STACK_SIZE	Threadstacksize	gn
TICMPHandler	Icmphandler	gn
TIPEtherFrameHandler	Ipethernetframehandler	gn
TInitializationBlock	TInitializationblock	gn
TInternetControlMessageProtocol	TInternetcontrolmessageprotocol	gn
TInternetControlMessageProtocolMessage	TInternetcontrolmessageprotocolmessage	gn
TInternetControlMessageProtocolMessageBuffer	TInternetcontrolmessageprotocolmessagebuffer	gn
TInternetProtocolHandler	TInternetprotocolhandler	gn
TInternetProtocolProvider	TInternetprotocolprovider	gn
TInternetProtocolV4Message	TInternetprotocolv4message	gn
TInternetProtocolV4MessageBuffer	TInternetprotocolv4messagebuffer	gn
TInterruptDescriptorTablePointer	TInterruptdescriptortablepointer	gn
TInterruptHandler	TInterrupthandler	gn
TInterruptManager	TInterruptmanager	gn
TKeyboardDriver	TKeyboarddriver	gn
TLS_START	Tlsstart	gn
TMSDOSPartitionTable	Tmsdospartitiontable	gn
TMasterBootRecord	TMasterbootrecord	gn
TMemoryChunk	TMemorychunk	gn
TMemoryManager	TMemorymanager	gn
TMouseDriver	TMousedriver	gn
TMyKeyboardEventHandler	TMykeyboardeventhandler	gn
TMyMouseEventHandler	TMymouseeventhandler	gn
TMyPCIControllerHandler	TMypcicontrollerhandler	gn
TPartitionTableEntry	TPartitiontableentry	gn
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	gn
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectdevicedescriptor	gn
TPort	TPort	gn
TPort16Bit	TPort16bit	gn
TPort32Bit	TPort32bit	gn
TPort8Bit	TPort8bit	gn
TRawDataHandler	TRawdatahandler	gn
TSSEntry	Tssentry	gn
TSyscall	TSyscall	gn
TTask	TTask	gn
TThread	TThread	gn
TThreadHelper	TThreadhelper	gn
TTimerDriver	TTimerdriver	gn
TUserDatagramProtocolHandler	TUserdatagramprotocolhandler	gn
TUserDatagramProtocolHeader	TUserdatagramprotocolheader	gn
TUserDatagramProtocolHeaderBuffer	TUserdatagramprotocolheaderbuffer	gn
TUserDatagramProtocolProvider	TUserdatagramprotocolprovider	gn
TUserDatagramProtocolSocket	TUserdatagramprotocolsocket	gn
TVideoGraphicsArray	TVideographicsarray	gn
TWidget	TWidget	gn
TWidgetMouseEventHandler	TWidgetmouseeventhandler	gn
Tamd_am79c973	Tamdam79c973	gn
Test	Test	gn
TestBit	Testbit	gn
TestPrint	Testprint	gn
Thread	Thread	gn
ThreadList	Threadlist	gn
ThreadState	Threadstate	gn
Threads	Threads	gn
TlsSegments	Tlssegments	gn
TotalBlocks	Totalblock	gn
Type	TypeValue	gn
TypeTest	Typetest	gn
T공용서술자테이블	TShareddescriptortable	gn
T공용서술자테이블_자료	TShareddescriptortabledata	gn
T작업관리자	TTaskmanager	gn
T조각설명자	TSegmentdescriptor	gn
T콘솔	TConsole	gn
T함수1	TFunction1	gn
UDESC_32SEG	Udesc32seg	gn
UDESC_CONTENTS	Udesccontents	gn
UDESC_LIMIT_IN_PAGES	Udesclimitinpages	gn
UDESC_RX_ONLY	Udescrxonly	gn
UDESC_SEG_NOT_PRESENT	Udescsegnotpresent	gn
UDESC_USABLE	Udescusable	gn
USER_STACK	Userstack	gn
USER_STACK_SIZE	Userstacksize	gn
USER_STACK_TOP	Userstacktop	gn
Uid	Uid	gn
Uint16ToArray	Unsignedinteger16toarray	gn
Uint16ToArray_BE	Unsignedinteger16toarraybe	gn
Uint16_R	Unsignedinteger16r	gn
Uint32ToArray	Unsignedinteger32toarray	gn
Uint32_R	Unsignedinteger32r	gn
Uint48ToArray	Unsignedinteger48toarray	gn
Uint48ToArray_BE	Unsignedinteger48toarraybe	gn
Uint48_R	Unsignedinteger48r	gn
Uint64ToArray	Unsignedinteger64toarray	gn
Uint64_R	Unsignedinteger64r	gn
UnhandleInterrupt	Unhandleinterrupt	gn
UnsetBit	Toggle_allocation_bit	gn
UsedBlocks	Usedblock	gn
UserDesc	Userdescriptor	gn
UserStack	Userstack_2	gn
UserStackSize	Userstacksize_2	gn
Vendor_id	Vendorid	gn
Version	Version	gn
VirtTest	Virttest	gn
Write	Hai	gn
Write28	Hai28	gn
WriteRegisters	Hairegister	gn
X	X	gn
Y	Y	gn
Zero	Zero	gn
ZeroBlockInPageDir	Zeroblockinpagedirectory	gn
a	a	gn
aTime	atime	gn
access	access	gn
accessMode	accessmode	gn
ack	ack	gn
activeKeyboardDriver	activekeyboarddriver	gn
activeMouseDriver	activemousedriver	gn
addr	address	gn
addrPtr	addresspointer	gn
address	address_2	gn
addressError	addresserror	gn
afInet	afinet	gn
allocFD	allocatefd	gn
allocOpenFile	allocateopenfile	gn
allocProcess	allocateprocess	gn
allocateSocket	allocatesocket	gn
allocated	allocated	gn
amd_am79c973	amdam79c973	gn
args	arguments	gn
argument	argument	gn
argumentPointers	argumentpointers	gn
arguments	arguments_2	gn
arp	arp	gn
arpBuffer	arpbuffer	gn
arpMesgSize	arpmesgsize	gn
arpProvider	arpprovider	gn
arp콘솔	arpconsole	gn
array	array	gn
ata	ata	gn
ata0s	ata0s	gn
attempts	attempts	gn
attr	attribute	gn
attributeControllerIndexPort	attributecontrollerindexport	gn
attributeControllerReadPort	attributecontrollermoñeẽport	gn
attributeControllerResetPort	attributecontrollerresetport	gn
attributeControllerWritePort	attributecontrollerhaiport	gn
attributes	attributes	gn
aux	aux	gn
avail	available	gn
b	b	gn
backend	backend	gn
backupFpRegs	backupfpregs	gn
backupSector	backupsector	gn
bar	bar	gn
barNum	barnumber	gn
bar_value	barvalue	gn
base	base	gn
baseCode	basecode	gn
baseHigh	basehigh	gn
baseLow	baselow	gn
baseMid	basemid	gn
base_addr_high	baseaddresshigh	gn
base_addr_low	baseaddresslow	gn
bh	bh	gn
bindEphemeral	bindephemeral	gn
bindError	binderror	gn
bios	bios	gn
bit	bit	gn
bitmap	bitmap	gn
bootSignature	bootsignature	gn
bootable	bootable	gn
bootloader	bootloader	gn
bound	bound	gn
bpb	bpb	gn
bpbBytes	bpbbytes	gn
bpbPtr	bpbpointer	gn
buf	buffer	gn
buf1	buffer1	gn
buf2	buffer2	gn
buf3	buffer3	gn
buf4	buffer4	gn
buf6	buffer6	gn
buffer	buffer_2	gn
buffer1	buffer1_2	gn
buffer2	buffer2_2	gn
bufferAddr	bufferaddress	gn
bufferAddress	bufferaddress_2	gn
bufptr	bufferpointer	gn
bus	bus	gn
busControlRegisterDataPort	buscontrolregisterdataport	gn
button	button	gn
buttons	button_2	gn
bytesPerSector	bytespersector	gn
c	c	gn
cDate	cdate	gn
cTime	ctime	gn
cTimeTenth	ctimetenth	gn
call	call	gn
candidate	candidate	gn
cap	cap	gn
char	char	gn
checked	checked	gn
checksum	checksum	gn
child	child	gn
childPID	childpid	gn
childPageDir	childpagedirectory	gn
chunk	chunk	gn
class_id	classid	gn
closeAllProcessFDs	closeallprocessfds	gn
closeOnExec	closeonexec	gn
closeProcessFD	closeprocessfd	gn
code	code	gn
code1Ptr	code1pointer	gn
code1ptr	code1pointer_2	gn
code2Ptr	code2pointer	gn
code3Ptr	code3pointer	gn
codeSegment	codesegment	gn
colorIndex	colorindex	gn
colordepth	colordepth	gn
command	command	gn
commandPort	commandport	gn
commandport	commandport_2	gn
common	common	gn
connected	connected	gn
console	console	gn
controlPort	controlport	gn
copyExecVector	copyexecvector	gn
copyLength	copylength	gn
copyPageDir	copypagedirectory	gn
copyPath	copypath	gn
copySocketName	copysocketname	gn
copyUtsField	copyutsfield	gn
count	count	gn
count2	count2	gn
cowFrameManager	cowframemanager	gn
cpu	cpu	gn
cpustate	cpustate	gn
cr0	cr0	gn
cr3	cr3	gn
cr4	cr4	gn
crtcDataPort	crtcdataport	gn
crtcIndexPort	crtcindexport	gn
cs	cs	gn
currentRecvBuffer	currentrecvbuffer	gn
currentSendBuffer	currentsendbuffer	gn
currentTask	currenttask	gn
currentThread	currentthread	gn
currentThreadIndex	currentthreadindex	gn
cursorHeight	cursorheight	gn
cursorStart	cursorstart	gn
d_tag	dtag	gn
d_val_ptr	dvalpointer	gn
data	data	gn
dataBuf	databuffer	gn
dataBytes	databytes	gn
dataPointer	datapointer	gn
dataPort	dataport	gn
dataStart	datastart	gn
databuffer	databuffer_2	gn
dataport	dataport_2	gn
defaultKeyboardEventHandler	defaultkeyboardeventhandler	gn
desc	descriptor	gn
description	description	gn
destination	destination	gn
destinationAddress	destinationaddress	gn
destinationLength	destinationlength	gn
dev	device	gn
device	device_2	gn
deviceDescriptor	devicedescriptor	gn
devicePort	deviceport	gn
diff	diff	gn
digits	digits	gn
dirent	dirent	gn
direntBytes	direntbytes	gn
direntPtr	direntpointer	gn
discardProcess	discardprocess	gn
dispatchInterrupt	dispatchinterrupt	gn
divisor	divisor	gn
domain	domain	gn
driveNumber	drivenumber	gn
