standard_identifier	native_identifier	category	status
S_IRUSR	S_IRUSR	interface-constant	pending-language-review
S_ISCHR	S_ISCHR	interface-constant	pending-language-review
S_ISDIR	S_ISDIR	interface-constant	pending-language-review
S_ISREG	S_ISREG	interface-constant	pending-language-review
S_IWGRP	S_IWGRP	interface-constant	pending-language-review
S_IWOTH	S_IWOTH	interface-constant	pending-language-review
S_IWUSR	S_IWUSR	interface-constant	pending-language-review
S_IXGRP	S_IXGRP	interface-constant	pending-language-review
S_IXOTH	S_IXOTH	interface-constant	pending-language-review
S_IXUSR	S_IXUSR	interface-constant	pending-language-review
UCHAR_MAX	UCHAR_MAX	integer-limit	pending-language-review
UINT_MAX	UINT_MAX	integer-limit	pending-language-review
ULLONG_MAX	ULLONG_MAX	integer-limit	pending-language-review
ULONG_MAX	ULONG_MAX	integer-limit	pending-language-review
USHRT_MAX	USHRT_MAX	integer-limit	pending-language-review
WEXITSTATUS	WEXITSTATUS	interface-constant	pending-language-review
WIFEXITED	WIFEXITED	interface-constant	pending-language-review
WNOHANG	WNOHANG	interface-constant	pending-language-review
W_OK	W_OK	interface-constant	pending-language-review
X_OK	X_OK	interface-constant	pending-language-review
_LIBC_ARPA_INET_H	_include_conversion_des_adresses_ordre_des_octets	internal-name	derived-from-native-header-path
_LIBC_NETINET_IN_H	_include_interréseau_adresse	internal-name	derived-from-native-header-path
_LIBC_STDDEF_H	_include_définitions_de_base	internal-name	derived-from-native-header-path
_LIBC_STDINT_H	_include_types_entiers	internal-name	derived-from-native-header-path
_LIBC_SYSCALL_H	_include_système_syscall	internal-name	derived-from-native-header-path
_LIBC_SYS_SOCKET_H	_include_système_socket	internal-name	derived-from-native-header-path
_LIBC_SYS_STAT_H	_include_système_stat	internal-name	derived-from-native-header-path
_LIBC_SYS_TYPES_H	_include_système_types_de_données	internal-name	derived-from-native-header-path
_LIBC_SYS_UTSNAME_H	_include_système_identité_du_système	internal-name	derived-from-native-header-path
_LIBC_SYS_WAIT_H	_include_système_attente_des_enfants	internal-name	derived-from-native-header-path
__posix_library_test	__posix_library_test	variable	pending-language-review
_exit	terminer_immédiatement	function	project-proposal
a	a	variable	pending-language-review
a1	a1	variable	pending-language-review
a2	a2	variable	pending-language-review
a3	a3	variable	pending-language-review
a4	a4	variable	pending-language-review
a5	a5	variable	pending-language-review
a6	a6	variable	pending-language-review
abs	abs	function	pending-language-review
accept	accepter_une_connexion	function	project-proposal
access	vérifier_les_droits_accès	function	project-proposal
address	address	variable	pending-language-review
address_len	address_len	variable	pending-language-review
address_length	address_length	variable	pending-language-review
argc	argc	implementation-helper	pending-language-review
args	args	variable	pending-language-review
args_fail	args_fail	implementation-helper	pending-language-review
args_pass	args_pass	implementation-helper	pending-language-review
argument	argument	variable	pending-language-review
arguments	arguments	variable	project-proposal
argv	arguments_2	variable	project-proposal
atoi	atoi	function	pending-language-review
atol	atol	function	pending-language-review
available	available	variable	pending-language-review
b	b	variable	pending-language-review
backlog	backlog	variable	pending-language-review
bind	associer_une_adresse_locale	function	project-proposal
blkcnt_t	blkcnt_t	scalar-type	pending-language-review
blksize_t	blksize_t	scalar-type	pending-language-review
brk	fixer_la_fin_de_mémoire_dynamique	function	project-proposal
bsearch	bsearch	function	pending-language-review
bss_zeroed	bss_zeroed	implementation-helper	pending-language-review
buf	tampon_de_transfert	variable	project-proposal
buffer	tampon_de_transfert_2	variable	project-proposal
byte	byte	implementation-helper	pending-language-review
bytes	bytes	implementation-helper	pending-language-review
c	c	variable	pending-language-review
call	call	variable	pending-language-review
calloc	calloc	function	pending-language-review
capacity	capacity	variable	pending-language-review
character	character	variable	pending-language-review
chdir	changer_le_répertoire_courant	function	project-proposal
checks	checks	implementation-helper	pending-language-review
child	child	variable	pending-language-review
client	client	implementation-helper	pending-language-review
cloexec_fail	cloexec_fail	implementation-helper	pending-language-review
cloexec_pass	cloexec_pass	implementation-helper	pending-language-review
close	fermer	function	project-proposal
cmd	cmd	variable	pending-language-review
compare	compare	variable	pending-language-review
compare_int	compare_int	variable	pending-language-review
connect	connecter_au_correspondant	function	project-proposal
copy	copy	implementation-helper	pending-language-review
copy_length	copy_length	variable	pending-language-review
count	count	variable	pending-language-review
creat	créer_un_fichier	function	project-proposal
current	current	variable	pending-language-review
cursor	cursor	variable	pending-language-review
cwd	cwd	implementation-helper	pending-language-review
decoded	decoded	implementation-helper	pending-language-review
delimiters	delimiters	variable	pending-language-review
dest_addr	dest_addr	variable	pending-language-review
dest_len	dest_len	variable	pending-language-review
destination	destination	variable	pending-language-review
dev_t	dev_t	scalar-type	pending-language-review
digit	digit	variable	pending-language-review
digit_value	digit_value	variable	pending-language-review
div	div	function	pending-language-review
div_t	div_t	variable	pending-language-review
domain	domain	variable	pending-language-review
dup	dupliquer_la_référence_de_fichier_ouvert	function	project-proposal
dup2	dupliquer_la_référence_vers_un_numéro	function	project-proposal
element_size	element_size	variable	pending-language-review
elements	elements	variable	pending-language-review
end_pointer	end_pointer	variable	pending-language-review
environ	environ	variable	pending-language-review
envp	envp	variable	pending-language-review
errno	errno	variable	pending-language-review
execve	remplacer_le_programme_exécuté	function	project-proposal
expected_errno	expected_errno	implementation-helper	pending-language-review
failed_with	failed_with	implementation-helper	pending-language-review
failure	failure	implementation-helper	pending-language-review
failures	failures	implementation-helper	pending-language-review
fcntl	contrôler_le_fichier	function	project-proposal
fd	descripteur_de_fichier	variable	project-proposal
first	first	implementation-helper	pending-language-review
first_match	first_match	variable	pending-language-review
flags	flags	variable	pending-language-review
fork	dédoubler_le_processus	function	project-proposal
found	found	variable	pending-language-review
free	free	function	pending-language-review
fstat	obtenir_état_du_fichier_ouvert	function	project-proposal
fsync	synchroniser_les_données_du_fichier	function	project-proposal
getcwd	obtenir_le_chemin_du_répertoire_courant	function	project-proposal
getegid	obtenir_identifiant_du_groupe_effectif	function	project-proposal
getenv	getenv	function	pending-language-review
geteuid	obtenir_identifiant_utilisateur_effectif	function	project-proposal
getgid	obtenir_identifiant_du_groupe	function	project-proposal
getpeername	obtenir_adresse_du_correspondant	function	project-proposal
getpid	obtenir_identifiant_du_processus	function	project-proposal
getppid	obtenir_identifiant_du_parent	function	project-proposal
getsockname	obtenir_adresse_locale	function	project-proposal
getuid	obtenir_identifiant_utilisateur	function	project-proposal
gid_t	gid_t	scalar-type	pending-language-review
heap_block	heap_block	variable	pending-language-review
heap_head	heap_head	variable	pending-language-review
high	high	variable	pending-language-review
hole	hole	variable	pending-language-review
hostlong	valeur_de_32_bits_en_ordre_machine	network-declaration	project-proposal
hostshort	valeur_de_16_bits_en_ordre_machine	network-declaration	project-proposal
how	how	variable	pending-language-review
htonl	convertir_32_bits_vers_ordre_réseau	function	project-proposal
htons	convertir_16_bits_vers_ordre_réseau	function	project-proposal
i	i	implementation-helper	pending-language-review
in_addr	adresse_interréseau	network-declaration	project-proposal
in_addr_t	type_de_valeur_adresse_interréseau	network-declaration	project-proposal
in_port_t	type_de_numéro_de_port_de_communication	network-declaration	project-proposal
increment	increment	variable	pending-language-review
index	index	variable	pending-language-review
ino_t	ino_t	scalar-type	pending-language-review
input	input	variable	pending-language-review
int16_t	int16_t	scalar-type	pending-language-review
int32_t	int32_t	scalar-type	pending-language-review
int64_t	int64_t	scalar-type	pending-language-review
int8_t	int8_t	scalar-type	pending-language-review
intptr_t	intptr_t	scalar-type	pending-language-review
is_unsigned	is_unsigned	variable	pending-language-review
isalnum	isalnum	function	pending-language-review
isalpha	isalpha	function	pending-language-review
isatty	vérifier_si_terminal	function	project-proposal
isblank	isblank	function	pending-language-review
iscntrl	iscntrl	function	pending-language-review
isdigit	isdigit	function	pending-language-review
isgraph	isgraph	function	pending-language-review
islower	islower	function	pending-language-review
isprint	isprint	function	pending-language-review
ispunct	ispunct	function	pending-language-review
isspace	isspace	function	pending-language-review
isupper	isupper	function	pending-language-review
isxdigit	isxdigit	function	pending-language-review
iteration	iteration	implementation-helper	pending-language-review
labs	labs	function	pending-language-review
last_block	last_block	variable	pending-language-review
ldiv	ldiv	function	pending-language-review
ldiv_t	ldiv_t	variable	pending-language-review
left	left	variable	pending-language-review
length	longueur	variable	project-proposal
length_of	length_of	implementation-helper	pending-language-review
level	level	variable	pending-language-review
limit	limit	variable	pending-language-review
listen	préparer_accueil_des_connexions	function	project-proposal
loaded	loaded	implementation-helper	pending-language-review
low	low	variable	pending-language-review
lseek	déplacer_la_position_de_fichier	function	project-proposal
lstat	obtenir_état_du_lien_même	function	project-proposal
m	m	variable	pending-language-review
machine	machine	structure-field	pending-language-review
magnitude	magnitude	variable	pending-language-review
malloc	malloc	function	pending-language-review
maximum	maximum	variable	pending-language-review
memchr	memchr	function	pending-language-review
memcmp	memcmp	function	pending-language-review
memcpy	memcpy	function	pending-language-review
memmove	memmove	function	pending-language-review
memory	memory	implementation-helper	pending-language-review
memset	memset	function	pending-language-review
message	message	variable	pending-language-review
middle	middle	variable	pending-language-review
mode	mode	variable	pending-language-review
mode_t	mode_t	scalar-type	pending-language-review
n	n	variable	pending-language-review
name	identité_du_système	variable	project-proposal
negative	negative	variable	pending-language-review
netlong	valeur_de_32_bits_en_ordre_réseau	network-declaration	project-proposal
netshort	valeur_de_16_bits_en_ordre_réseau	network-declaration	project-proposal
newfd	newfd	variable	pending-language-review
next_block	next_block	variable	pending-language-review
nlink_t	nlink_t	scalar-type	pending-language-review
nodename	nodename	structure-field	pending-language-review
ntohl	convertir_32_bits_vers_ordre_machine	function	project-proposal
ntohs	convertir_16_bits_vers_ordre_machine	function	project-proposal
number	number	variable	pending-language-review
off_t	off_t	scalar-type	pending-language-review
offset	offset	variable	pending-language-review
oflag	oflag	variable	pending-language-review
old	old	implementation-helper	pending-language-review
oldfd	oldfd	variable	pending-language-review
open	ouvrir	function	project-proposal
option_len	option_len	variable	pending-language-review
option_name	option_name	variable	pending-language-review
option_value	option_value	variable	pending-language-review
options	options	variable	pending-language-review
overflow	overflow	variable	pending-language-review
padding	padding	variable	pending-language-review
parent	parent	implementation-helper	pending-language-review
parse_unsigned	parse_unsigned	variable	pending-language-review
pass	pass	implementation-helper	pending-language-review
passed	passed	implementation-helper	pending-language-review
path	chemin	variable	project-proposal
pid	pid	variable	pending-language-review
pid_t	pid_t	scalar-type	pending-language-review
posix_compile_test	posix_compile_test	implementation-helper	pending-language-review
posix_test_heap	posix_test_heap	implementation-helper	pending-language-review
posix_test_process	posix_test_process	implementation-helper	pending-language-review
private_value	private_value	implementation-helper	pending-language-review
protocol	protocol	variable	pending-language-review
ptrdiff_t	ptrdiff_t	scalar-type	pending-language-review
qsort	qsort	function	pending-language-review
quot	quot	variable	pending-language-review
radix	radix	variable	pending-language-review
raw	raw	variable	pending-language-review
read	lire	function	project-proposal
realloc	realloc	function	pending-language-review
reap_nohang	reap_nohang	implementation-helper	pending-language-review
recv	recevoir	function	project-proposal
recvfrom	recevoir_avec_adresse_source	function	project-proposal
release	release	structure-field	pending-language-review
rem	rem	variable	pending-language-review
remaining	remaining	variable	pending-language-review
report	report	implementation-helper	pending-language-review
requested	requested	variable	pending-language-review
result	result	variable	pending-language-review
right	right	variable	pending-language-review
root	root	implementation-helper	pending-language-review
s	s	implementation-helper	pending-language-review
s_addr	valeur_adresse	network-declaration	project-proposal
sa_data	données_adresse	network-declaration	project-proposal
sa_family	famille_adresse_du_point	network-declaration	project-proposal
sa_family_t	type_de_famille_adresse	network-declaration	project-proposal
saved_environment	saved_environment	variable	pending-language-review
saved_errno	saved_errno	variable	pending-language-review
saved_state	saved_state	variable	pending-language-review
say	say	implementation-helper	pending-language-review
sbrk	déplacer_la_fin_de_mémoire_dynamique	function	project-proposal
second	second	implementation-helper	pending-language-review
send	envoyer	function	project-proposal
sendto	envoyer_vers_une_adresse	function	project-proposal
server	server	implementation-helper	pending-language-review
server_address	server_address	implementation-helper	pending-language-review
setsockopt	régler_une_option_du_point	function	project-proposal
shutdown	fermer_un_sens_de_communication	function	project-proposal
sift_down	sift_down	variable	pending-language-review
sin_addr	contenu_adresse_interréseau	network-declaration	project-proposal
sin_family	famille_adresse_interréseau	network-declaration	project-proposal
sin_port	numéro_de_port_de_communication	network-declaration	project-proposal
sin_zero	remplissage_adresse	network-declaration	project-proposal
size	nombre_de_chiffres	variable	project-proposal
size_t	size_t	scalar-type	pending-language-review
sockaddr	adresse_du_point_de_communication	network-declaration	project-proposal
sockaddr_in	adresse_du_point_de_communication_interréseau	network-declaration	project-proposal
socket	créer_un_point_de_communication	function	project-proposal
socket_call	socket_call	variable	pending-language-review
socklen_t	type_de_longueur_adresse	network-declaration	project-proposal
source	source	variable	pending-language-review
source_length	source_length	implementation-helper	pending-language-review
spin	spin	implementation-helper	pending-language-review
spins	spins	implementation-helper	pending-language-review
ssize_t	ssize_t	scalar-type	pending-language-review
st	st	variable	pending-language-review
st_atime	st_atime	structure-field	pending-language-review
st_atimensec	st_atimensec	structure-field	pending-language-review
st_blksize	st_blksize	structure-field	pending-language-review
st_blocks	st_blocks	structure-field	pending-language-review
st_ctime	st_ctime	structure-field	pending-language-review
st_ctimensec	st_ctimensec	structure-field	pending-language-review
st_dev	st_dev	structure-field	pending-language-review
st_gid	st_gid	structure-field	pending-language-review
st_ino	st_ino	structure-field	pending-language-review
st_mode	st_mode	structure-field	pending-language-review
st_mtime	st_mtime	structure-field	pending-language-review
st_mtimensec	st_mtimensec	structure-field	pending-language-review
st_nlink	st_nlink	structure-field	pending-language-review
st_rdev	st_rdev	structure-field	pending-language-review
st_size	st_size	structure-field	pending-language-review
st_uid	st_uid	structure-field	pending-language-review
start	start	implementation-helper	pending-language-review
stat	état_du_fichier	function	project-proposal
status	état	variable	project-proposal
stpcpy	stpcpy	function	pending-language-review
stpncpy	stpncpy	function	pending-language-review
strcasecmp	strcasecmp	function	pending-language-review
strcat	strcat	function	pending-language-review
strchr	strchr	function	pending-language-review
strcmp	strcmp	function	pending-language-review
strcoll	strcoll	function	pending-language-review
strcpy	strcpy	function	pending-language-review
strcspn	strcspn	function	pending-language-review
strdup	strdup	function	pending-language-review
strlen	strlen	function	pending-language-review
strncasecmp	strncasecmp	function	pending-language-review
strncat	strncat	function	pending-language-review
strncmp	strncmp	function	pending-language-review
strncpy	strncpy	function	pending-language-review
strndup	strndup	function	pending-language-review
strnlen	strnlen	function	pending-language-review
strpbrk	strpbrk	function	pending-language-review
strrchr	strrchr	function	pending-language-review
strspn	strspn	function	pending-language-review
strstr	strstr	function	pending-language-review
strtok	strtok	function	pending-language-review
strtok_r	strtok_r	function	pending-language-review
strtol	strtol	function	pending-language-review
strtoul	strtoul	function	pending-language-review
strxfrm	strxfrm	function	pending-language-review
swap_elements	swap_elements	variable	pending-language-review
sync	synchroniser_toutes_les_données	function	project-proposal
sysname	sysname	structure-field	pending-language-review
target	target	implementation-helper	pending-language-review
temporary	temporary	variable	pending-language-review
test_dup_and_fcntl	test_dup_and_fcntl	implementation-helper	pending-language-review
test_identity	test_identity	implementation-helper	pending-language-review
test_line	test_line	variable	pending-language-review
test_open_and_io	test_open_and_io	implementation-helper	pending-language-review
test_paths	test_paths	implementation-helper	pending-language-review
test_terminal_and_uname	test_terminal_and_uname	implementation-helper	pending-language-review
text	text	variable	pending-language-review
text_equal	text_equal	implementation-helper	pending-language-review
text_length	text_length	implementation-helper	pending-language-review
time_t	time_t	scalar-type	pending-language-review
tolower	tolower	function	pending-language-review
total	total	variable	pending-language-review
toupper	toupper	function	pending-language-review
type	type	variable	pending-language-review
uid_t	uid_t	scalar-type	pending-language-review
uint16_t	uint16_t	scalar-type	pending-language-review
uint32_t	uint32_t	scalar-type	pending-language-review
uint64_t	uint64_t	scalar-type	pending-language-review
uint8_t	uint8_t	scalar-type	pending-language-review
uintptr_t	uintptr_t	scalar-type	pending-language-review
uname	obtenir_informations_du_système	function	project-proposal
utsname	utsname	structure-field	pending-language-review
value	valeur	variable	project-proposal
version	version	structure-field	pending-language-review
wait	attendre_un_enfant	function	project-proposal
waited	waited	implementation-helper	pending-language-review
waitpid	attendre_un_enfant_désigné	function	project-proposal
whence	whence	variable	pending-language-review
write	écrire	function	project-proposal
