original	before	after	review_status	concept	changed_tokens
EnablePaging	Aktiverpaging	Aktiverpaging	existing-unreviewed		0
Enabled	Aktiveret	Aktiveret	existing-unreviewed		0
EntryNumber	EmneTal	EmneTal	existing-unreviewed		0
EqualBytes	EqualByte	EqualByte	existing-unreviewed		0
Es	Es	Es	existing-unreviewed		0
Esi	Esi	Esi	existing-unreviewed		0
Esp	Esp	Esp	existing-unreviewed		0
FPUBuffer	Fpubuffer	Fpubuffer	existing-unreviewed		0
FPUOffset	FpuForskydning	FpuForskydning	existing-unreviewed		0
Family	Family	Family	existing-unreviewed		0
FileName	FilNavn	FilNavn	existing-unreviewed		0
Fill	Fill	Fill	existing-unreviewed		0
FillRectangle	FillRektangel	FillRektangel	existing-unreviewed		0
First	First	First	existing-unreviewed		0
FirstFree	FirstFri	FirstFri	existing-unreviewed		0
FirstFreeSize	FirstFriStørrelse	FirstFriStørrelse	existing-unreviewed		0
Flags	Flag	Flag	existing-unreviewed		0
FloatingPointException	Svævendepointexception	Svævendepointexception	existing-unreviewed		0
Flush	Flush	Flush	existing-unreviewed		0
FlushTlsTable	FlushtlsTabel	FlushtlsTabel	existing-unreviewed		0
Focussable	Focussable	Focussable	existing-unreviewed		0
Free	Fri	Fri	existing-unreviewed		0
Fs	Fs	Fs	existing-unreviewed		0
GB	Gb	Gb	existing-unreviewed		0
GDT_ENTRIES	Gdtemne	Gdtemne	existing-unreviewed		0
GOT	Got	Got	existing-unreviewed		0
GPFException	Gpfexception	Gpfexception	existing-unreviewed		0
GatewayIP	Gatewayip	Gatewayip	existing-unreviewed		0
GdtAddressHigh	GdtaddressHøj	GdtaddressHøj	existing-unreviewed		0
GdtAddressLow	GdtaddressLav	GdtaddressLav	existing-unreviewed		0
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	existing-unreviewed		0
GdtEntry	Gdtemne_2	Gdtemne_2	existing-unreviewed		0
GdtSize	GdtStørrelse	GdtStørrelse	existing-unreviewed		0
GetAt	Getat	Getat	existing-unreviewed		0
GetBackend	Getbackend	Getbackend	existing-unreviewed		0
GetBaseAddressRegister	Getbaseaddressregister	Getbaseaddressregister	existing-unreviewed		0
GetBitmaspSize	GetbitmaspStørrelse	GetbitmaspStørrelse	existing-unreviewed		0
GetBytesFromPtr	GetBytefraMarkør	GetBytefraMarkør	existing-unreviewed		0
GetCR0	Getcr0	Getcr0	existing-unreviewed		0
GetCR2	Getcr2	Getcr2	existing-unreviewed		0
GetCR3	Getcr3	Getcr3	existing-unreviewed		0
GetCR4	Getcr4	Getcr4	existing-unreviewed		0
GetColorIndex	GetFarveIndeks	GetFarveIndeks	existing-unreviewed		0
GetDeviceDescriptor	GetEnheddescriptor	GetEnheddescriptor	existing-unreviewed		0
GetDriver	Getdriver	Getdriver	existing-unreviewed		0
GetESP0	Getesp0	Getesp0	existing-unreviewed		0
GetEntry	Getemne	Getemne	existing-unreviewed		0
GetFileSize	GetFilStørrelse	GetFilStørrelse	existing-unreviewed		0
GetFocus	GetFokus	GetFokus	existing-unreviewed		0
GetFrameBufferSegment	GetRammebuffersegment	GetRammebuffersegment	existing-unreviewed		0
GetFuncPtrFromPtr	GetfuncMarkørfraMarkør	GetfuncMarkørfraMarkør	existing-unreviewed		0
GetFunctionName	GetFunktionNavn	GetFunktionNavn	existing-unreviewed		0
GetHandler	Gethandler	Gethandler	existing-unreviewed		0
GetIPAddress	Getipaddress	Getipaddress	existing-unreviewed		0
GetMACAddress	Getmacaddress	Getmacaddress	existing-unreviewed		0
GetMACFromCache	Getmacfracache	Getmacfracache	existing-unreviewed		0
GetNextReadyThread	GetNæsteKlarthread	GetNæsteKlarthread	existing-unreviewed		0
GetNodeAt	GetKnudepunktat	GetKnudepunktat	existing-unreviewed		0
GetProvider	Providerget	Providerget	existing-unreviewed		0
GetSS0	Getss0	Getss0	existing-unreviewed		0
GetStr	Getstr	Getstr	existing-unreviewed		0
GetUint32ArrayFromPtr	Getunsignedinteger32TabelfraMarkør	Getunsignedinteger32TabelfraMarkør	existing-unreviewed		0
GetUintptrArrayFromPtr	GetunsignedintegerMarkørTabelfraMarkør	GetunsignedintegerMarkørTabelfraMarkør	existing-unreviewed		0
GetValue	GetVærdi	GetVærdi	existing-unreviewed		0
GetValueInPageDir	GetVærdiIndSideMappe	GetVærdiIndSideMappe	existing-unreviewed		0
Gid	Gid	Gid	existing-unreviewed		0
Gs	Gs	Gs	existing-unreviewed		0
HandleException	Håndtagexception	Håndtagexception	existing-unreviewed		0
HandleFatalInterruptFrame	HåndtagfatalinterruptRamme	HåndtagfatalinterruptRamme	existing-unreviewed		0
HandleInterrupt	Håndtaginterrupt	Håndtaginterrupt	existing-unreviewed		0
HandleInterrupt1	Håndtaginterrupt1	Håndtaginterrupt1	existing-unreviewed		0
HandleUserDatagramProtocolMessage	HåndtagBrugerdatagramprotocolMeddelelse	HåndtagBrugerdatagramprotocolMeddelelse	existing-unreviewed		0
IDT_DESC_PRESENT	IdtdescriptorTilstedeværende	IdtdescriptorTilstedeværende	existing-unreviewed		0
IDT_INTERRUPT_GATE	Idtinterruptgate	Idtinterruptgate	existing-unreviewed		0
IDriver	IDriver	IDriver	existing-unreviewed		0
IEtherFrameHandler	IEthernetRammehandler	IEthernetRammehandler	existing-unreviewed		0
IInternetProtocolHandler	IInternetprotocolhandler	IInternetprotocolhandler	existing-unreviewed		0
IInterruptHandler	IInterrupthandler	IInterrupthandler	existing-unreviewed		0
IKeyboardEventHandler	ITastatureventhandler	ITastatureventhandler	existing-unreviewed		0
IMouseEventHandler	IMuseventhandler	IMuseventhandler	existing-unreviewed		0
IPCIControllerHandler	Ipcicontrollerhandler	Ipcicontrollerhandler	existing-unreviewed		0
IPCache	Ipcache	Ipcache	existing-unreviewed		0
IP_BE	IpNetværkbyteorder	IpNetværkbyteorder	existing-unreviewed		0
IRawDataHandler	IRawdatahandler	IRawdatahandler	existing-unreviewed		0
ITimerEventHandler	IStopureventhandler	IStopureventhandler	existing-unreviewed		0
IUserDatagramProtocolHandler	IBrugerdatagramprotocolhandler	IBrugerdatagramprotocolhandler	existing-unreviewed		0
IUserDatagramProtocolSocket	IBrugerdatagramprotocolSokkel	IBrugerdatagramprotocolSokkel	existing-unreviewed		0
IWidget	IKontrol	IKontrol	pending-language-review	widget	0
Identify	Identify	Identify	existing-unreviewed		0
Increment	Increment	Increment	existing-unreviewed		0
IndexOf	Indeksaf	Indeksaf	existing-unreviewed		0
Init	Init	Init	existing-unreviewed		0
InitDriver	Initdriver	Initdriver	existing-unreviewed		0
InitialThreadUserJump	InitialthreadBrugerjump	InitialthreadBrugerjump	existing-unreviewed		0
Ino	Ino	Ino	existing-unreviewed		0
Install	Installér	Installér	existing-unreviewed		0
Interrupt	Interrupt	Interrupt	existing-unreviewed		0
InterruptActive	InterruptAktiv	InterruptAktiv	existing-unreviewed		0
InterruptDeactive	Interruptdeactive	Interruptdeactive	existing-unreviewed		0
InterruptManager	Interruptmanager	Interruptmanager	existing-unreviewed		0
InterruptNumber	InterruptTal	InterruptTal	existing-unreviewed		0
InvalidOpcode	Ugyldigopcode	Ugyldigopcode	existing-unreviewed		0
InvalidTSS	Ugyldigtss	Ugyldigtss	existing-unreviewed		0
IsKernel	Iskernel	Iskernel	existing-unreviewed		0
IsPresent	IsTilstedeværende	IsTilstedeværende	existing-unreviewed		0
IsUserSpace	IsBrugerMellemrum	IsBrugerMellemrum	existing-unreviewed		0
KB	Kb	Kb	existing-unreviewed		0
KCS_INDEX	KcsIndeks	KcsIndeks	existing-unreviewed		0
KCS_SELECTOR	Kcsselector	Kcsselector	existing-unreviewed		0
KDS_INDEX	KdsIndeks	KdsIndeks	existing-unreviewed		0
KDS_SELECTOR	Kdsselector	Kdsselector	existing-unreviewed		0
KERNEL_HEAP_START	KernelheapBegynd	KernelheapBegynd	existing-unreviewed		0
KERNEL_VIRT_ADDR	Kernelvirtaddress	Kernelvirtaddress	existing-unreviewed		0
KGS_INDEX	KgsIndeks	KgsIndeks	existing-unreviewed		0
KGS_SELECTOR	Kgsselector	Kgsselector	existing-unreviewed		0
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	Lidt	existing-unreviewed		0
Last	Sidste	Sidste	existing-unreviewed		0
Len	Len	Len	compatibility		0
Limit	Limit	Limit	existing-unreviewed		0
Link	Henvisning	Henvisning	existing-unreviewed		0
LinkMap	Henvisningmap	Henvisningmap	existing-unreviewed		0
LinkedList	LinkedListe	LinkedListe	existing-unreviewed		0
Listen	Listen	Listen	existing-unreviewed		0
LoadElf	Belastningelf	Belastningelf	existing-unreviewed		0
MAC	Mac	Mac	existing-unreviewed		0
MAC0	Mac0	Mac0	existing-unreviewed		0
MAC1	Mac1	Mac1	existing-unreviewed		0
MAC2	Mac2	Mac2	existing-unreviewed		0
MAC3	Mac3	Mac3	existing-unreviewed		0
MAC4	Mac4	Mac4	existing-unreviewed		0
MAC5	Mac5	Mac5	existing-unreviewed		0
MACAddress0Port	Macaddress0port	Macaddress0port	existing-unreviewed		0
MACAddress2Port	Macaddress2port	Macaddress2port	existing-unreviewed		0
MACAddress4Port	Macaddress4port	Macaddress4port	existing-unreviewed		0
MACCache	Maccache	Maccache	existing-unreviewed		0
MAX_QUEUE_SIZE	MaxqueueStørrelse	MaxqueueStørrelse	existing-unreviewed		0
MB	Mb	Mb	existing-unreviewed		0
MBR	Mbr	Mbr	existing-unreviewed		0
MHex출력	MHexadecimalUdskriv	MHexadecimalUdskriv	existing-unreviewed		0
MHex출력XY	MHexadecimalUdskrivxy	MHexadecimalUdskrivxy	existing-unreviewed		0
MUint16출력	MUnsignedinteger16Udskriv	MUnsignedinteger16Udskriv	existing-unreviewed		0
MUint16출력XY	MUnsignedinteger16Udskrivxy	MUnsignedinteger16Udskrivxy	existing-unreviewed		0
MUint32출력	MUnsignedinteger32Udskriv	MUnsignedinteger32Udskriv	existing-unreviewed		0
MUint32출력XY	MUnsignedinteger32Udskrivxy	MUnsignedinteger32Udskrivxy	existing-unreviewed		0
MUint64출력	MUnsignedinteger64Udskriv	MUnsignedinteger64Udskriv	existing-unreviewed		0
MUint64출력XY	MUnsignedinteger64Udskrivxy	MUnsignedinteger64Udskrivxy	existing-unreviewed		0
Machine	Machine	Machine	existing-unreviewed		0
MachineCheck	Machinecheck	Machinecheck	existing-unreviewed		0
MakeRangePrivateWritable	MakeIntervalPrivatwritable	MakeIntervalPrivatwritable	existing-unreviewed		0
Malloc	Malloc	Malloc	pending-language-review	allocate_memory	0
MemCmp	Memcmp	Memcmp	existing-unreviewed		0
MemCpy	MemKopiér	MemKopiér	existing-unreviewed		0
MemMove	MemFlyt	MemFlyt	existing-unreviewed		0
MemSet	Memsat	Memsat	existing-unreviewed		0
MemoryOper	Hukommelseoper	Hukommelseoper	existing-unreviewed		0
Mode	Tilstand	Tilstand	existing-unreviewed		0
ModelToScreen	ModeltoSkærm	Set_local_coordinates	pending-language-review	set_coordinates	5
Mtime	Mtime	Mtime	existing-unreviewed		0
MtimeNsec	Mtimensec	Mtimensec	existing-unreviewed		0
MyHandleInterrupt	MyHåndtaginterrupt	MyHåndtaginterrupt	existing-unreviewed		0
MyTest	MyPrøv	MyPrøv	existing-unreviewed		0
M긴급로그Hex8	MEmergencyloghexadecimal8	MEmergencyloghexadecimal8	existing-unreviewed		0
M긴급로그Uint32	MEmergencylogunsignedinteger32	MEmergencylogunsignedinteger32	existing-unreviewed		0
M긴급로그문자열	MEmergencylogStreng	MEmergencylogStreng	existing-unreviewed		0
M직렬로그초기화	MSerielloginit	MSerielloginit	existing-unreviewed		0
M출력	MUdskriv	MUdskriv	existing-unreviewed		0
M출력BytesXY	MUdskrivBytexy	MUdskrivBytexy	existing-unreviewed		0
M출력Hex	MUdskrivhexadecimal	MUdskrivhexadecimal	existing-unreviewed		0
M출력Uint16	MUdskrivunsignedinteger16	MUdskrivunsignedinteger16	existing-unreviewed		0
M출력Uint32	MUdskrivunsignedinteger32	MUdskrivunsignedinteger32	existing-unreviewed		0
M출력XY	MUdskrivxy	MUdskrivxy	existing-unreviewed		0
M테스트	M테스트	M테스트	existing-unreviewed		0
NMI	Sm	Sm	existing-unreviewed		0
New	Ny	Ny	existing-unreviewed		0
NewInterruptHandler	Nyinterrupthandler	Nyinterrupthandler	existing-unreviewed		0
Next	Næste	Næste	existing-unreviewed		0
Nlink	Nlink	Nlink	existing-unreviewed		0
Node	Knudepunkt	Knudepunkt	pending-language-review	list_node	0
Nodename	Nodename	Nodename	existing-unreviewed		0
OnEtherFrameReceived	EthernetRammereceivewhen	EthernetRammereceivewhen	existing-unreviewed		0
OnGetDriver	Tændtgetdriver	Tændtgetdriver	existing-unreviewed		0
OnInternetProtocolReceived	Internetprotocolreceivewhen	Internetprotocolreceivewhen	existing-unreviewed		0
OnKeyDown	TændtNøgleNed	TændtNøgleNed	existing-unreviewed		0
OnKeyUp	TændtNøgleOp	TændtNøgleOp	existing-unreviewed		0
OnMouseDown	TændtMusNed	TændtMusNed	existing-unreviewed		0
OnMouseMove	TændtMusFlyt	TændtMusFlyt	existing-unreviewed		0
OnMouseUp	TændtMusOp	TændtMusOp	existing-unreviewed		0
OnRawDataReceived	Tændtrawdatareceive	Tændtrawdatareceive	existing-unreviewed		0
OnTick	Tændttick	Tændttick	existing-unreviewed		0
Overflow	Overflow	Overflow	existing-unreviewed		0
P1LinkMap	PVærdi1Henvisningmap	PVærdi1Henvisningmap	existing-unreviewed		0
P2LinkMap	PVærdi2Henvisningmap	PVærdi2Henvisningmap	existing-unreviewed		0
P3LinkMap	PVærdi3Henvisningmap	PVærdi3Henvisningmap	existing-unreviewed		0
PAGE_COW	Sidecow	Sidecow	existing-unreviewed		0
PAGE_FRAME	SideRamme	SideRamme	existing-unreviewed		0
PAGE_PRESENT	SideTilstedeværende	SideTilstedeværende	existing-unreviewed		0
PAGE_USER	SideBruger	SideBruger	existing-unreviewed		0
PAGE_WRITABLE	Sidewritable	Sidewritable	existing-unreviewed		0
PAUSE_LOOP	PauseLøkkekolonier	PauseLøkkekolonier	existing-unreviewed		0
PICMasterCommandPort	PrimarypicKommandoioport	PrimarypicKommandoioport	existing-unreviewed		0
PICMasterDataPort	Primarypicdataioport	Primarypicdataioport	existing-unreviewed		0
PICSlaveCommandPort	SecondarypicKommandoioport	SecondarypicKommandoioport	existing-unreviewed		0
PICSlaveDataPort	Secondarypicdataioport	Secondarypicdataioport	existing-unreviewed		0
PRESENT	Tilstedeværende	Tilstedeværende	existing-unreviewed		0
PRIV_KERNEL	Privkernel	Privkernel	existing-unreviewed		0
PRIV_USER	PrivBruger	PrivBruger	existing-unreviewed		0
PROC_USER_HEAP_SIZE	ProcBrugerheapStørrelse	ProcBrugerheapStørrelse	existing-unreviewed		0
PageDirEntry	SideMappeemne	SideMappeemne	existing-unreviewed		0
PageDirectoryEntry	SideMappeemne_2	SideMappeemne_2	existing-unreviewed		0
PageFault	Sidefault	Sidefault	existing-unreviewed		0
PageFaultException	Sidefaultexception	Sidefaultexception	existing-unreviewed		0
PageRoundDown	SideAfrundNed	SideAfrundNed	existing-unreviewed		0
PageRoundUp	SideAfrundOp	SideAfrundOp	existing-unreviewed		0
PageTableEntry	SideTabelemne	SideTabelemne	existing-unreviewed		0
Paging	Paging	Paging	existing-unreviewed		0
ParentPid	Forælderpid	Forælderpid	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	Partitionid	Partitionid	existing-unreviewed		0
PhyMemTest	PhymemPrøv	PhymemPrøv	existing-unreviewed		0
PhysicalMemoryManager	PhysicalHukommelsemanager	PhysicalHukommelsemanager	existing-unreviewed		0
Pid	Pid	Pid	existing-unreviewed		0
Port	Port	Port	existing-unreviewed		0
PortBase	Portbase	Portbase	existing-unreviewed		0
PortInByte	PortIndbyte	PortIndbyte	existing-unreviewed		0
PortInDword	PortInddword	PortInddword	existing-unreviewed		0
PortInWord	PortIndord	PortIndord	existing-unreviewed		0
PortOutByte	PortUdbyte	PortUdbyte	existing-unreviewed		0
PortOutDword	PortUddword	PortUddword	existing-unreviewed		0
PortOutWord	PortUdord	PortUdord	existing-unreviewed		0
PortReadByte	PortLæsebyte	PortLæsebyte	existing-unreviewed		0
PortReadDword	PortLæsedword	PortLæsedword	existing-unreviewed		0
PortReadWord	PortLæseord	PortLæseord	existing-unreviewed		0
PortWriteByte	PortSkrivebyte	PortSkrivebyte	existing-unreviewed		0
PortWriteDword	PortSkrivedword	PortSkrivedword	existing-unreviewed		0
PortWriteWord	PortSkriveord	PortSkriveord	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	Primarypartition	Primarypartition	existing-unreviewed		0
Print	Udskriv	Udskriv	existing-unreviewed		0
PrintBytes	UdskrivByte	UdskrivByte	existing-unreviewed		0
PrintStr	Udskrivstr	Udskrivstr	existing-unreviewed		0
PrintTLS	Udskrivtls	Udskrivtls	existing-unreviewed		0
PrintTest	UdskrivPrøv	UdskrivPrøv	existing-unreviewed		0
Process	Proces	Proces	existing-unreviewed		0
ProcessHelper	Proceshelper	Proceshelper	existing-unreviewed		0
ProcessPendingKeyboardEvents	ProcespendingTastaturBegivenheder	ProcespendingTastaturBegivenheder	existing-unreviewed		0
ProcessPendingMouseEvents	ProcespendingMusBegivenheder	ProcespendingMusBegivenheder	existing-unreviewed		0
PushAt	Pushat	Insert_at_index	pending-language-review	insert_at	1
PushBack	PushTilbage	Append_to_list	pending-language-review	append	12
PushFront	PushForan	Prepend_to_list	pending-language-review	prepend	5
PutPixel	Putpixel	Putpixel	existing-unreviewed		0
PutPixelRGB	Putpixelrgb	Putpixelrgb	existing-unreviewed		0
QUEUE_START_ADDR	QueueBegyndaddress	QueueBegyndaddress	existing-unreviewed		0
Rdev	Rdev	Rdev	existing-unreviewed		0
Read	Læse	Læse	existing-unreviewed		0
Read28	Læse28	Læse28	existing-unreviewed		0
ReadFile	LæseFil	LæseFil	pending-language-review	file_read	0
ReadPartitions	Læsepartition	Læsepartition	existing-unreviewed		0
Ready	Klar	Klar	existing-unreviewed		0
Receive	Receive	Receive	existing-unreviewed		0
Ref	Reference	Reference	existing-unreviewed		0
Release	Release	Release	existing-unreviewed		0
ReloadCR3	Genindlæscr3	Genindlæscr3	existing-unreviewed		0
Remove	Fjern	Fjern	existing-unreviewed		0
RemoveAt	Fjernat	Fjernat	existing-unreviewed		0
RemoveThread	Fjernthread	Fjernthread	existing-unreviewed		0
RemoveThreadAt	Fjernthreadat	Fjernthreadat	existing-unreviewed		0
RequestMacAddress	Requestmacaddress	Requestmacaddress	existing-unreviewed		0
Reset	Nulstil	Nulstil	existing-unreviewed		0
Resolve	Resolve	Resolve	existing-unreviewed		0
ResolveCopyOnWriteFault	ResolveKopiértændtSkrivefault	ResolveKopiértændtSkrivefault	existing-unreviewed		0
SCHEDULER_FREQUENCY	Schedulerfrequency	Schedulerfrequency	existing-unreviewed		0
SEG_BIG_MODE	SegStortilstand	SegStortilstand	existing-unreviewed		0
SEG_EXEC	Segexec	Segexec	existing-unreviewed		0
SEG_GRAN_4K_PAGE	Seggran4kSide	Seggran4kSide	existing-unreviewed		0
SEG_GRAN_BYTE	Seggranbyte	Seggranbyte	existing-unreviewed		0
SEG_KERNEL_CODE	Segkernelcode	Segkernelcode	existing-unreviewed		0
SEG_KERNEL_DATA	Segkerneldata	Segkerneldata	existing-unreviewed		0
SEG_KERNEL_GS	Segkernelgs	Segkernelgs	existing-unreviewed		0
SEG_NOEXEC	Segnoexec	Segnoexec	existing-unreviewed		0
SEG_NORMAL	Segnormal	Segnormal	existing-unreviewed		0
SEG_NORW	Segnorw	Segnorw	existing-unreviewed		0
