english	localized	language
debug	debug	id
decrement	decrement	id
default	Baku	id
delete	Hapus	id
delta	delta	id
depth	depth	id
desc	desc	id
descr	descr	id
description	Keterangan	id
descriptor	descriptor	id
descriptors	descriptors	id
descsz	descsz	id
destination	Tujuan	id
destroy	Lenyapkan	id
dev	dev	id
device	Perangkat	id
diff	diff	id
digits	digits	id
dir	dir	id
directory	Direktori	id
dirent	dirent	id
disable	Nonaktifkan	id
discard	discard	id
disconnect	Terputus	id
dispatch	dispatch	id
divide	Bagi	id
divisor	divisor	id
do	do	id
domain	domain	id
double	Ganda	id
down	Bawah	id
draw	draw	id
drive	drive	id
driver	driver	id
drivercount	drivercount	id
drivers	drivers	id
drv	drv	id
ds	ds	id
dst	dst	id
dstptr	dstptr	id
dup	dup	id
dword	dword	id
dyn	dyn	id
dynamic	Dinamis	id
e	T	id
eacces	eacces	id
eaddrinuse	eaddrinuse	id
eafnosupport	eafnosupport	id
eagain	eagain	id
eax	eax	id
ebadf	ebadf	id
ebp	ebp	id
ebusy	ebusy	id
ebx	ebx	id
echild	echild	id
echo	echo	id
ecx	ecx	id
edi	edi	id
edx	edx	id
eexist	eexist	id
ef	ef	id
efault	efault	id
efbig	efbig	id
eflags	eflags	id
ehsize	ehsize	id
eintr	eintr	id
einval	einval	id
eio	eio	id
eip	eip	id
eisdir	eisdir	id
elf	elf	id
emfile	emfile	id
empty	Kosong	id
emsgsize	emsgsize	id
enable	Aktifkan	id
enabled	Diaktifkan	id
end	Akhir	id
enetunreach	enetunreach	id
enfile	enfile	id
enodev	enodev	id
enoent	enoent	id
enoexec	enoexec	id
enomem	enomem	id
enospc	enospc	id
enosys	enosys	id
enotconn	enotconn	id
enotdir	enotdir	id
enotty	enotty	id
ensure	ensure	id
entries	entries	id
entry	entri	id
entrypoint	entrypoint	id
entsize	entsize	id
environment	environment	id
eopnotsupp	eopnotsupp	id
eperm	eperm	id
ephemeral	ephemeral	id
eprotonosupport	eprotonosupport	id
equal	Sama	id
erange	erange	id
erofs	erofs	id
err	Galat	id
error	Galat	id
errorln	errorln	id
es	es	id
esi	esi	id
esp	esp	id
espipe	espipe	id
esrch	esrch	id
ether	ether	id
etherframe	etherframe	id
ethernet	ethernet	id
event	Even	id
events	Kejadian	id
exceeded	exceeded	id
except	except	id
exception	exception	id
exec	exec	id
execve	execve	id
exists	exists	id
exit	Keluar	id
exited	Keluar	id
ext	ext	id
extended	extended	id
f	f	id
family	family	id
fat	fat	id
fatal	fatal	id
fatbuf	fatbuf	id
fatbuffer	fatbuffer	id
fault	fault	id
fb	fb	id
fcntl	fcntl	id
fd	fd	id
fds	fds	id
field	kolom	id
file	Berkas	id
filename	Namaberkas	id
files	BERKAS	id
filesz	filesz	id
fill	fill	id
find	Cari	id
first	first	id
fl	fl	id
flag	Bendera	id
flags	Tanda	id
floating	mengambang	id
flush	flush	id
fn	fn	id
focus	Fokus	id
focussable	focussable	id
foo	foo	id
for	for	id
forced	forced	id
fork	fork	id
found	found	id
fp	fp	id
fpu	fpu	id
frame	Bingkai	id
free	Bebas	id
frequency	Frekuensi	id
from	from	id
front	Depan	id
fs	fs	id
fstat	fstat	id
fsync	fsync	id
fuction	fuction	id
full	Penuh	id
func	func	id
function	Fungsi	id
functions	Fungsi	id
fxrstor	fxrstor	id
fxsave	fxsave	id
g	g	id
gate	gate	id
gateway	gateway	id
gb	gb	id
gdt	gdt	id
get	get	id
getcwd	getcwd	id
getegid	getegid	id
geteuid	geteuid	id
getgid	getgid	id
getpid	getpid	id
getppid	getppid	id
getuid	getuid	id
gid	gid	id
global	global	id
got	got	id
gpf	gpf	id
gran	gran	id
graphics	Grafik	id
grub	grub	id
gs	gs	id
h	K	id
halt	halt	id
handle	Penanganan	id
handler	handler	id
handlers	handlers	id
hardware	Perangkatkeras	id
has	has	id
hd	hd	id
head	head	id
header	header	id
headertype	headertype	id
heap	heap	id
height	Tinggi	id
helper	helper	id
hex	Heksa	id
hex출력	hex출력	id
hi	hi	id
hidden	Tersembunyi	id
high	Tinggi	id
hop	hop	id
i	i	id
icmp	icmp	id
icmp콘솔	icmp콘솔	id
id	id	id
ident	ident	id
identify	identify	id
idt	idt	id
idx	idx	id
ifchr	ifchr	id
ifdir	ifdir	id
ifmt	ifmt	id
ifreg	ifreg	id
ifsock	ifsock	id
in	Masuk	id
increment	increment	id
index	Indeks	id
inet	inet	id
info	info	id
init	init	id
initial	initial	id
initialization	initialization	id
initialize	initialize	id
ino	ino	id
inode	Inoda	id
input	Masukan	id
install	Pasang	id
int	int	id
interconnect	interconnect	id
interface	antarmuka	id
internet	internet	id
internetprotocol	internetprotocol	id
interrupt	Interupsi	id
interrupts	interrupts	id
invalid	Salah	id
io	io	id
iomap	iomap	id
ip	ip	id
ipci	ipci	id
ipmessage	ipmessage	id
ipv	ipv	id
ip콘솔	ip콘솔	id
iret	iret	id
is	is	id
ist	ist	id
j	j	id
jmp	jmp	id
jump	jump	id
k	k	id
kb	kb	id
kcs	kcs	id
kds	kds	id
kernel	kernel	id
key	Kunci	id
keyboard	Papanketik	id
kgs	kgs	id
kind	Jenis	id
k핵심	k핵심	id
l	l	id
label	Nama	id
last	Terakhir	id
lba	lba	id
ldt	ldt	id
left	Kiri	id
len	len	id
length	Panjang	id
lengths	lengths	id
level	level	id
lib	lib	id
lidt	lidt	id
lidtaddr	lidtaddr	id
limit	Batas	id
line	Baris	id
link	Taut	id
linked	linked	id
linker	linker	id
list	Tabel	id
listen	listen	id
listening	listening	id
live	live	id
load	Beban	id
loader	loader	id
local	lokal	id
log	log	id
logical	Logika	id
loop	loop	id
low	Rendah	id
lseek	lseek	id
lstat	lstat	id
m	m	id
mac	mac	id
machine	machine	id
magicnumber	magicnumber	id
main	utama	id
make	make	id
malloc	malloc	id
manager	manager	id
map	map	id
mask	Topeng	id
master	master	id
matches	matches	id
max	Maks	id
maximum	Maksimal	id
mb	mb	id
mbr	mbr	id
media	media	id
mem	mem	id
memory	Memori	id
memorymananger	memorymananger	id
memorytest	memorytest	id
memsz	memsz	id
mesg	mesg	id
message	Pesan	id
mics	mics	id
mid	mid	id
minimum	minimum	id
mode	mode	id
model	model	id
mouse	Tetikus	id
mousemove	mousemove	id
move	Pindah	id
msdospart	msdospart	id
msg	msg	id
mtime	mtime	id
multi	multi	id
multiboot	multiboot	id
multitasking	multitasking	id
my	my	id
myfunction	myfunction	id
m긴급로그	m긴급로그	id
m긴급로그문자열	m긴급로그문자열	id
m직렬로그초기화	m직렬로그초기화	id
m출력	m출력	id
m테스트	m테스트	id
n	U	id
name	Nama	id
namesz	namesz	id
net	net	id
network	Jaringan	id
new	Baru	id
next	Berikutnya	id
nibble	nibble	id
nlink	nlink	id
nmi	nmi	id
node	node	id
nodename	nodename	id
noexec	noexec	id
none	TakAda	id
normal	normal	id
norw	norw	id
not	not	id
note	Catat	id
nsec	nsec	id
num	num	id
number	Nomor	id
o	o	id
of	dari	id
offset	offset	id
ok	Oke	id
old	old	id
on	Hidup	id
only	only	id
opcode	opcode	id
open	Buka	id
oper	oper	id
operation	operation	id
options	Opsi	id
order	order	id
org	org	id
other	Lainnya	id
out	Keluar	id
output	Keluaran	id
overflow	overflow	id
p	p	id
packet	packet	id
packets	paket	id
paddr	paddr	id
page	Halaman	id
pages	pages	id
paging	paging	id
param	param	id
parameter	parameter	id
params	Param	id
parent	orangtua	id
parse	parse	id
part	part	id
partition	partition	id
partitions	partitions	id
path	Alur	id
pause	Jeda	id
payload	payload	id
pci	pci	id
pde	pde	id
pdelen	pdelen	id
peer	peer	id
pending	pending	id
per	per	id
peripheral	peripheral	id
phentsize	phentsize	id
phnum	phnum	id
phoff	phoff	id
phy	phy	id
phyaddr	phyaddr	id
phymem	phymem	id
phys	phys	id
physical	physical	id
pic	pic	id
pid	pid	id
pit	pit	id
pixel	pixel	id
point	point	id
pointer	Penunjuk	id
pointers	pointers	id
poll	poll	id
port	port	id
portnumber	portnumber	id
pos	Posisi	id
position	Posisi	id
posix	posix	id
prefetch	prefetch	id
prefetchable	prefetchable	id
present	Ada	id
prev	prev	id
primary	primary	id
print	Cetak	id
printf	printf	id
println	println	id
printreg	printreg	id
priv	priv	id
private	private	id
privilege	privilege	id
proc	proc	id
process	Proses	id
processes	Proses	id
processing	processing	id
program	program	id
programmable	programmable	id
protocol	protocol	id
provided	provided	id
provider	provider	id
ps	ps	id
pt	pt	id
pte	pte	id
ptr	ptr	id
push	push	id
put	put	id
pv	pv	id
queue	queue	id
r	H	id
range	Cakupan	id
raw	raw	id
rdev	rdev	id
read	Baca	id
ready	Siap	id
receive	receive	id
received	Diterima	id
receiver	receiver	id
receviced	receviced	id
record	Rekaman	id
rectangle	BujurSangkar	id
recv	recv	id
ref	ref	id
refs	refs	id
reg	reg	id
region	region	id
register	register	id
registeroffset	registeroffset	id
registers	registers	id
regs	regs	id
regtype	regtype	id
rel	rel	id
rela	rela	id
release	release	id
released	released	id
reload	MuatUlang	id
relocation	relocation	id
remaining	remaining	id
remote	Jauh	id
remove	Buang	id
reply	reply	id
request	request	id
requested	requested	id
reserved	reserved	id
reset	AturUlang	id
resolve	resolve	id
restore	Kembalikan	id
result	HASIL	id
ret	ret	id
revision	revision	id
rgb	rgb	id
right	Kanan	id
root	Akar	id
round	Pembulatan	id
route	route	id
rs	rs	id
rt	rt	id
run	Jalankan	id
runnable	runnable	id
rx	rx	id
s	d	id
saved	saved	id
sc	sc	id
scan	Pindai	id
scancode	scancode	id
sche	sche	id
schedule	schedule	id
scheduler	scheduler	id
screen	PengunciLayar	id
secondary	secondary	id
sect	sect	id
section	section	id
sector	sector	id
sectors	sectors	id
seek	seek	id
seg	seg	id
segment	segment	id
segments	segments	id
select	Pilih	id
selector	selector	id
self	dirisendiri	id
send	Kirim	id
sequencer	sequencer	id
serial	serial	id
set	Atur	id
setup	setup	id
sh	sh	id
shared	shared	id
shentsize	shentsize	id
shift	shift	id
shndx	shndx	id
shnum	shnum	id
shoff	shoff	id
shstrndx	shstrndx	id
signature	signature	id
simd	simd	id
size	Ukuran	id
sl	sl	id
slave	slave	id
sock	sock	id
socket	Soket	id
socketcall	socketcall	id
sockets	sockets	id
soft	soft	id
software	PerangkatLunak	id
source	Sumber	id
space	Spasi	id
spawn	spawn	id
src	src	id
srcptr	srcptr	id
ss	ss	id
st	st	id
stack	stack	id
stackbottom	stackbottom	id
stacktop	stacktop	id
start	Mulai	id
started	Dimulai	id
starting	starting	id
stat	stat	id
state	Status	id
status	status	id
stderr	stderr	id
stdin	stdin	id
stdout	stdout	id
stop	Hentikan	id
stopped	Berhenti	id
str	str	id
string	Benang	id
strtab	strtab	id
subclass	subclass	id
subnet	subnet	id
support	Dukungan	id
swap	swap	id
switch	switch	id
sym	sym	id
sync	sync	id
sys	sys	id
syscall	syscall	id
sysname	sysname	id
system	Sistem	id
systemcall	systemcall	id
t	t	id
table	Tabel	id
tag	Tanda	id
tail	tail	id
tamd	tamd	id
tarp	tarp	id
task	Tugas	id
tasking	tasking	id
tasks	Tugas	id
tcow	tcow	id
tcpu	tcpu	id
technology	Teknologi	id
temp	temp	id
temporary	temporary	id
tenth	tenth	id
terminated	terminated	id
test	Tes	id
text	Teks	id
thr	thr	id
thread	thread	id
threads	threads	id
tick	tick	id
ticmp	ticmp	id
time	Waktu	id
timer	Pewaktu	id
tip	tip	id
tls	tls	id
tmp	tmp	id
tmsdos	tmsdos	id
to	to	id
top	Atas	id
tos	tos	id
total	total	id
track	track	id
trap	trap	id
truncate	Penggal	id
tss	tss	id
type	Tipe	id
t공용서술자테이블	t공용서술자테이블	id
t작업관리자	t작업관리자	id
t조각설명자	t조각설명자	id
t콘솔	t콘솔	id
t함수	t함수	id
udesc	udesc	id
udp	udp	id
udp콘솔	udp콘솔	id
uid	uid	id
uint	uint	id
uintptr	uintptr	id
uname	uname	id
unhandle	unhandle	id
unhandled	unhandled	id
unit	unit	id
unset	Belumdiset	id
unused	takberguna	id
up	Naik	id
update	Perbarui	id
usable	usable	id
use	Gunakan	id
used	Dipakai	id
user	Pengguna	id
userhandler	userhandler	id
usermode	usermode	id
userproc	userproc	id
util	util	id
util콘솔	util콘솔	id
uts	uts	id
utsname	utsname	id
v	v	id
vaddr	vaddr	id
val	val	id
value	Nilai	id
values	Nilai	id
vector	vector	id
vendor	vendor	id
ver	ver	id
version	Versi	id
vfs	vfs	id
vga	vga	id
video	video	id
virt	virt	id
virtlen	virtlen	id
virtmem	virtmem	id
virtual	virtual	id
volume	volume	id
w	B	id
wait	Tunggu	id
waitpid	waitpid	id
wdata	wdata	id
when	when	id
whence	whence	id
widget	widget	id
width	Lebar	id
word	kata	id
writable	writable	id
write	Tulis	id
writer	writer	id
x	x	id
xy	xy	id
y	y	id
zero	Nol	id
값	값	id
공용서술자테이블	공용서술자테이블	id
기준	기준	id
기준주소	기준주소	id
낮은	낮은	id
넷카드콘솔	넷카드콘솔	id
높은	높은	id
단말기	단말기	id
마우스콘솔	마우스콘솔	id
매개값	매개값	id
매우높은	매우높은	id
멈추기	멈추기	id
목적	목적	id
유형	유형	id
이더넷콘솔	이더넷콘솔	id
인터럽트무시하기	인터럽트무시하기	id
인터럽트예외처리기	인터럽트예외처리기	id
인터럽트요청처리	인터럽트요청처리	id
인터럽트처리기	인터럽트처리기	id
임시	임시	id
자료	자료	id
자신	자신	id
작업관리자	작업관리자	id
작업콘솔	작업콘솔	id
조각설명자	조각설명자	id
출력	출력	id
콘솔	콘솔	id
크기	크기	id
키보드콘솔	키보드콘솔	id
표시들	표시들	id
한도	한도	id
