english	localized	source	evidence_count
current	Actual	gettext	5
cursor	cursor	fallback-English	0
cylinder	cylinder	fallback-English	0
d	R	gettext	1
data	datos	curated-seed	0
databuffer	databuffer	fallback-English	0
datagram	datagram	fallback-English	0
dataport	dataport	fallback-English	0
date	Fecha	gettext	13
deactivate	Desactivar	gettext	3
deactive	deactive	fallback-English	0
debug	Depurar	gettext	10
decrement	decrement	fallback-English	0
default	Predeterminado	gettext	34
delete	eliminar	curated-seed	30
delta	delta	fallback-English	0
depth	Profundidad	gettext	1
desc	desc	fallback-English	0
descr	descr	fallback-English	0
description	Descripción	gettext	38
descriptor	descriptor	fallback-English	0
descriptors	descriptors	fallback-English	0
descsz	descsz	fallback-English	0
destination	Destino	gettext	10
destroy	Destruir	gettext	1
dev	dev	fallback-English	0
device	Dispositivo	gettext	16
diff	diff	fallback-English	0
digits	digits	fallback-English	0
dir	dir	fallback-English	0
directory	directorio	gettext	10
dirent	dirent	fallback-English	0
disable	Desactivar	gettext	3
discard	Descartar	gettext	1
disconnect	Desconectar	gettext	12
dispatch	dispatch	fallback-English	0
divide	Dividir	gettext	1
divisor	divisor	fallback-English	0
do	do	fallback-English	0
domain	Dominio	gettext	5
double	Doble	gettext	5
down	Abajo	gettext	11
draw	draw	fallback-English	0
drive	drive	fallback-English	0
driver	controlador	curated-seed	0
drivercount	drivercount	fallback-English	0
drivers	drivers	fallback-English	0
drv	drv	fallback-English	0
ds	ds	fallback-English	0
dst	dst	fallback-English	0
dstptr	dstptr	fallback-English	0
dup	dup	fallback-English	0
dword	dword	fallback-English	0
dyn	dyn	fallback-English	0
dynamic	Dinámico	gettext	1
e	e	fallback-English	0
eacces	eacces	fallback-English	0
eaddrinuse	eaddrinuse	fallback-English	0
eafnosupport	eafnosupport	fallback-English	0
eagain	eagain	fallback-English	0
eax	eax	fallback-English	0
ebadf	ebadf	fallback-English	0
ebp	ebp	fallback-English	0
ebusy	ebusy	fallback-English	0
ebx	ebx	fallback-English	0
echild	echild	fallback-English	0
echo	echo	fallback-English	0
ecx	ecx	fallback-English	0
edi	edi	fallback-English	0
edx	edx	fallback-English	0
eexist	eexist	fallback-English	0
ef	ef	fallback-English	0
efault	efault	fallback-English	0
efbig	efbig	fallback-English	0
eflags	eflags	fallback-English	0
ehsize	ehsize	fallback-English	0
eintr	eintr	fallback-English	0
einval	einval	fallback-English	0
eio	eio	fallback-English	0
eip	eip	fallback-English	0
eisdir	eisdir	fallback-English	0
elf	elf	fallback-English	0
emfile	emfile	fallback-English	0
empty	Vacío	gettext	7
emsgsize	emsgsize	fallback-English	0
enable	Activar	gettext	2
enabled	Activado	gettext	2
end	Fin	gettext	2
enetunreach	enetunreach	fallback-English	0
enfile	enfile	fallback-English	0
enodev	enodev	fallback-English	0
enoent	enoent	fallback-English	0
enoexec	enoexec	fallback-English	0
enomem	enomem	fallback-English	0
enospc	enospc	fallback-English	0
enosys	enosys	fallback-English	0
enotconn	enotconn	fallback-English	0
enotdir	enotdir	fallback-English	0
enotty	enotty	fallback-English	0
ensure	ensure	fallback-English	0
entries	entries	fallback-English	0
entry	entrada	gettext	5
entrypoint	entrypoint	fallback-English	0
entsize	entsize	fallback-English	0
environment	environment	fallback-English	0
eopnotsupp	eopnotsupp	fallback-English	0
eperm	eperm	fallback-English	0
ephemeral	ephemeral	fallback-English	0
eprotonosupport	eprotonosupport	fallback-English	0
equal	Igual	gettext	1
erange	erange	fallback-English	0
erofs	erofs	fallback-English	0
err	err	fallback-English	0
error	error	fallback-English	0
errorln	errorln	fallback-English	0
es	es	fallback-English	0
esi	esi	fallback-English	0
esp	esp	fallback-English	0
espipe	espipe	fallback-English	0
esrch	esrch	fallback-English	0
ether	ether	fallback-English	0
etherframe	etherframe	fallback-English	0
ethernet	ethernet	curated-seed	0
event	evento	curated-seed	1
events	eventos	curated-seed	1
exceeded	exceeded	fallback-English	0
except	except	fallback-English	0
exception	exception	fallback-English	0
exec	Ejecutar	gettext	5
execve	execve	fallback-English	0
exists	exists	fallback-English	0
exit	Salir	gettext	5
exited	Salió	gettext	5
ext	ext	fallback-English	0
extended	extended	fallback-English	0
f	f	fallback-English	0
family	family	fallback-English	0
fat	fat	fallback-English	0
fatal	fatal	fallback-English	0
fatbuf	fatbuf	fallback-English	0
fatbuffer	fatbuffer	fallback-English	0
fault	fallo	curated-seed	0
fb	fb	fallback-English	0
fcntl	fcntl	fallback-English	0
fd	Descriptor	gettext	5
fds	fds	fallback-English	0
field	campo	gettext	5
file	archivo	curated-seed	113
filename	Nombredearchivo	gettext	6
files	ARCHIVOS	gettext	1
filesz	filesz	fallback-English	0
fill	fill	fallback-English	0
find	Buscar	gettext	16
first	first	fallback-English	0
fl	fl	fallback-English	0
flag	Bandera	gettext	2
flags	Banderas	gettext	5
floating	Flotando	gettext	1
flush	flush	fallback-English	0
fn	fn	fallback-English	0
focus	Foco	gettext	1
focussable	focussable	fallback-English	0
foo	tururú	gettext	5
for	for	fallback-English	0
forced	forced	fallback-English	0
fork	fork	fallback-English	0
found	found	fallback-English	0
fp	fp	fallback-English	0
fpu	fpu	fallback-English	0
frame	trama	curated-seed	10
free	Libre	gettext	8
frequency	Frecuencia	gettext	1
from	desde	gettext	1
front	Frontal	gettext	1
fs	fs	fallback-English	0
fstat	fstat	fallback-English	0
fsync	fsync	fallback-English	0
fuction	fuction	fallback-English	0
full	Completo	gettext	8
func	func	fallback-English	0
function	Función	gettext	7
functions	Funciones	gettext	7
fxrstor	fxrstor	fallback-English	0
fxsave	fxsave	fallback-English	0
g	g	fallback-English	0
gate	puerta	curated-seed	0
gateway	gateway	fallback-English	0
gb	gb	fallback-English	0
gdt	gdt	fallback-English	0
get	get	fallback-English	0
getcwd	getcwd	fallback-English	0
getegid	getegid	fallback-English	0
geteuid	geteuid	fallback-English	0
getgid	getgid	fallback-English	0
getpid	getpid	fallback-English	0
getppid	getppid	fallback-English	0
getuid	getuid	fallback-English	0
gid	gid	fallback-English	0
global	global	fallback-English	0
got	got	fallback-English	0
gpf	gpf	fallback-English	0
gran	gran	fallback-English	0
graphics	Gráficos	gettext	9
grub	grub	fallback-English	0
gs	gs	fallback-English	0
h	h	fallback-English	0
halt	halt	fallback-English	0
handle	Manija	gettext	1
handler	handler	fallback-English	0
handlers	handlers	fallback-English	0
hardware	hardware	fallback-English	0
has	has	fallback-English	0
hd	hd	fallback-English	0
head	head	fallback-English	0
header	encabezado	curated-seed	0
headertype	headertype	fallback-English	0
heap	heap	fallback-English	0
height	Altura	gettext	5
helper	helper	fallback-English	0
hex	Hexadecimal	gettext	1
hex출력	hex출력	fallback-English	0
hi	hi	fallback-English	0
hidden	Ocultar	gettext	2
high	Alta	gettext	8
hop	hop	fallback-English	0
i	i	fallback-English	0
icmp	icmp	fallback-English	0
icmp콘솔	icmp콘솔	fallback-English	0
id	id	fallback-English	0
ident	ident	fallback-English	0
identify	identify	fallback-English	0
idt	idt	fallback-English	0
idx	idx	fallback-English	0
ifchr	ifchr	fallback-English	0
ifdir	ifdir	fallback-English	0
ifmt	ifmt	fallback-English	0
ifreg	ifreg	fallback-English	0
ifsock	ifsock	fallback-English	0
in	Entrada	gettext	2
increment	increment	fallback-English	0
index	Índice	gettext	1
inet	inet	fallback-English	0
info	Información	gettext	1
init	init	fallback-English	0
initial	initial	fallback-English	0
initialization	initialization	fallback-English	0
initialize	initialize	fallback-English	0
ino	ino	fallback-English	0
inode	Nodoi	gettext	5
input	Entrada	gettext	10
install	Instalar	gettext	12
int	Entero	gettext	5
interconnect	interconnect	fallback-English	0
interface	Interfaz	gettext	8
internet	internet	fallback-English	0
internetprotocol	internetprotocol	fallback-English	0
interrupt	interrupción	curated-seed	1
interrupts	interrupts	fallback-English	0
invalid	Noválido	gettext	1
io	ES	gettext	5
iomap	iomap	fallback-English	0
ip	ip	fallback-English	0
ipci	ipci	fallback-English	0
ipmessage	ipmessage	fallback-English	0
ipv	ipv	fallback-English	0
ip콘솔	ip콘솔	fallback-English	0
iret	iret	fallback-English	0
is	is	fallback-English	0
ist	ist	fallback-English	0
j	j	fallback-English	0
jmp	jmp	fallback-English	0
jump	jump	fallback-English	0
k	k	fallback-English	0
kb	kb	fallback-English	0
kcs	kcs	fallback-English	0
kds	kds	fallback-English	0
kernel	núcleo	curated-seed	0
key	Clave	gettext	1
keyboard	teclado	curated-seed	17
kgs	kgs	fallback-English	0
kind	Tipo	gettext	5
k핵심	k핵심	fallback-English	0
l	l	fallback-English	0
label	etiqueta	gettext	17
last	Última	gettext	1
lba	lba	fallback-English	0
ldt	ldt	fallback-English	0
left	Izquierda	gettext	28
len	len	fallback-English	0
length	Duración	gettext	2
lengths	lengths	fallback-English	0
level	level	fallback-English	0
lib	lib	fallback-English	0
lidt	lidt	fallback-English	0
lidtaddr	lidtaddr	fallback-English	0
limit	Limitar	gettext	1
line	Línea	gettext	20
link	enlace	curated-seed	10
linked	linked	fallback-English	0
linker	linker	fallback-English	0
list	lista	curated-seed	5
listen	listen	fallback-English	0
listening	listening	fallback-English	0
live	live	fallback-English	0
load	cargar	curated-seed	4
loader	loader	fallback-English	0
local	local	fallback-English	0
log	Registro	gettext	1
logical	Lógico	gettext	1
loop	Bucle	gettext	1
low	Baja	gettext	8
lseek	lseek	fallback-English	0
lstat	lstat	fallback-English	0
m	m	fallback-English	0
mac	mac	fallback-English	0
machine	machine	fallback-English	0
magicnumber	magicnumber	fallback-English	0
main	principal	curated-seed	0
make	make	fallback-English	0
malloc	malloc	fallback-English	0
manager	gestor	curated-seed	0
map	mapa	curated-seed	0
mask	Máscara	gettext	5
master	Maestro	gettext	1
matches	matches	fallback-English	0
max	Máx	gettext	1
maximum	Máximo	gettext	2
mb	mb	fallback-English	0
mbr	mbr	fallback-English	0
media	Soporte	gettext	5
mem	mem	fallback-English	0
memory	memoria	curated-seed	15
memorymananger	memorymananger	fallback-English	0
memorytest	memorytest	fallback-English	0
memsz	memsz	fallback-English	0
mesg	mesg	fallback-English	0
message	Mensaje	gettext	16
mics	mics	fallback-English	0
mid	mid	fallback-English	0
minimum	Mínimo	gettext	1
mode	modo	curated-seed	5
model	Modelo	gettext	3
mouse	ratón	curated-seed	15
mousemove	mousemove	fallback-English	0
move	Mover	gettext	15
msdospart	msdospart	fallback-English	0
msg	msg	fallback-English	0
mtime	mtime	fallback-English	0
multi	múltiple	curated-seed	0
multiboot	multiboot	fallback-English	0
multitasking	multitasking	fallback-English	0
my	my	fallback-English	0
myfunction	myfunction	fallback-English	0
m긴급로그	m긴급로그	fallback-English	0
m긴급로그문자열	m긴급로그문자열	fallback-English	0
m직렬로그초기화	m직렬로그초기화	fallback-English	0
m출력	m출력	fallback-English	0
m테스트	m테스트	fallback-English	0
n	n	fallback-English	0
name	Nombre	gettext	70
namesz	namesz	fallback-English	0
net	net	fallback-English	0
network	red	curated-seed	42
new	Nuevo	gettext	17
next	Siguiente	gettext	20
nibble	nibble	fallback-English	0
nlink	nlink	fallback-English	0
nmi	nmi	fallback-English	0
node	Nodo	gettext	1
nodename	nodename	fallback-English	0
noexec	noexec	fallback-English	0
none	Ninguno	gettext	49
normal	normal	fallback-English	0
norw	norw	fallback-English	0
not	not	fallback-English	0
note	Nota	gettext	7
nsec	nsec	fallback-English	0
num	num	fallback-English	0
number	Número	gettext	5
o	o	fallback-English	0
of	de	gettext	5
offset	Desplazamiento	gettext	1
ok	Aceptar	gettext	15
old	old	fallback-English	0
on	al	curated-seed	7
only	solo	curated-seed	0
opcode	opcode	fallback-English	0
open	abrir	curated-seed	57
oper	oper	fallback-English	0
operation	operación	curated-seed	0
options	Opciones	gettext	25
order	order	fallback-English	0
org	org	fallback-English	0
other	Otro	gettext	7
out	Salida	gettext	2
output	Salida	gettext	8
overflow	overflow	fallback-English	0
p	p	fallback-English	0
packet	PAQUETE	gettext	1
packets	paquetes	gettext	1
paddr	paddr	fallback-English	0
page	página	curated-seed	2
pages	pages	fallback-English	0
paging	paginación	curated-seed	0
param	param	fallback-English	0
parameter	parameter	fallback-English	0
params	Parámetros	gettext	5
parent	padre	gettext	5
parse	parse	fallback-English	0
part	part	fallback-English	0
partition	partición	curated-seed	0
partitions	partitions	fallback-English	0
path	RUTA	gettext	7
pause	Pausa	gettext	11
payload	payload	fallback-English	0
pci	pci	fallback-English	0
pde	pde	fallback-English	0
pdelen	pdelen	fallback-English	0
peer	peer	fallback-English	0
pending	pendiente	curated-seed	0
per	per	fallback-English	0
peripheral	peripheral	fallback-English	0
phentsize	phentsize	fallback-English	0
phnum	phnum	fallback-English	0
phoff	phoff	fallback-English	0
phy	phy	fallback-English	0
phyaddr	phyaddr	fallback-English	0
phymem	phymem	fallback-English	0
phys	phys	fallback-English	0
physical	físico	curated-seed	0
pic	pic	fallback-English	0
pid	pid	fallback-English	0
pit	pit	fallback-English	0
pixel	pixel	fallback-English	0
point	point	fallback-English	0
pointer	Puntero	gettext	2
pointers	pointers	fallback-English	0
poll	poll	fallback-English	0
port	puerto	curated-seed	11
portnumber	portnumber	fallback-English	0
pos	pos	fallback-English	0
position	Posición	gettext	13
posix	posix	fallback-English	0
prefetch	prefetch	fallback-English	0
prefetchable	prefetchable	fallback-English	0
present	Presente	gettext	1
prev	prev	fallback-English	0
primary	primary	fallback-English	0
print	Imprimir	gettext	10
printf	printf	fallback-English	0
println	println	fallback-English	0
printreg	printreg	fallback-English	0
priv	priv	fallback-English	0
private	Privado	gettext	6
privilege	privilege	fallback-English	0
proc	proc	fallback-English	0
process	proceso	curated-seed	5
processes	Procesos	gettext	5
processing	processing	fallback-English	0
program	programa	gettext	10
programmable	programmable	fallback-English	0
protocol	protocol	fallback-English	0
provided	provided	fallback-English	0
provider	provider	fallback-English	0
ps	ps	fallback-English	0
pt	pt	fallback-English	0
pte	pte	fallback-English	0
ptr	ptr	fallback-English	0
push	push	fallback-English	0
put	put	fallback-English	0
pv	Vp	gettext	1
queue	cola	curated-seed	0
r	r	fallback-English	0
range	Intervalo	gettext	5
raw	raw	fallback-English	0
rdev	rdev	fallback-English	0
read	leer	curated-seed	7
ready	Preparado	gettext	3
receive	receive	fallback-English	0
received	Recibidos	gettext	1
receiver	receiver	fallback-English	0
receviced	receviced	fallback-English	0
record	Grabar	gettext	1
rectangle	Rectángulo	gettext	1
recv	recv	fallback-English	0
ref	ref	fallback-English	0
refs	refs	fallback-English	0
reg	reg	fallback-English	0
region	region	fallback-English	0
register	registro	curated-seed	0
registeroffset	registeroffset	fallback-English	0
registers	registers	fallback-English	0
regs	regs	fallback-English	0
regtype	regtype	fallback-English	0
rel	rel	fallback-English	0
rela	rela	fallback-English	0
release	release	fallback-English	0
released	released	fallback-English	0
reload	Recargar	gettext	26
relocation	relocation	fallback-English	0
remaining	remaining	fallback-English	0
remote	Remoto	gettext	15
remove	Eliminar	gettext	22
reply	reply	fallback-English	0
request	request	fallback-English	0
requested	requested	fallback-English	0
reserved	Reservado	gettext	5
reset	Reiniciar	gettext	15
resolve	resolver	curated-seed	0
restore	Restaurar	gettext	15
result	RESULTADO	gettext	5
ret	ret	fallback-English	0
revision	revision	fallback-English	0
rgb	RVARGB	gettext	5
right	Derecha	gettext	31
root	Raíz	gettext	11
round	Redondear	gettext	1
route	route	fallback-English	0
rs	rs	fallback-English	0
rt	rt	fallback-English	0
run	Ejecutar	gettext	24
runnable	runnable	fallback-English	0
rx	rx	fallback-English	0
s	s	fallback-English	0
saved	Guardado	gettext	5
sc	sc	fallback-English	0
scan	Inspeccionar	gettext	2
scancode	scancode	fallback-English	0
sche	sche	fallback-English	0
schedule	schedule	fallback-English	0
scheduler	planificador	curated-seed	0
screen	Pantalla	gettext	1
secondary	secondary	fallback-English	0
sect	sect	fallback-English	0
section	sección	curated-seed	0
sector	sector	fallback-English	0
sectors	sectors	fallback-English	0
seek	seek	fallback-English	0
seg	seg	fallback-English	0
segment	segment	fallback-English	0
segments	Segmentos	gettext	1
select	Seleccionar	gettext	8
selector	selector	fallback-English	0
self	propio	gettext	5
send	Enviar	gettext	1
sequencer	sequencer	fallback-English	0
serial	serie	curated-seed	1
set	establecer	gettext	6
setup	setup	fallback-English	0
sh	sh	fallback-English	0
shared	shared	fallback-English	0
shentsize	shentsize	fallback-English	0
shift	Mayús	gettext	1
shndx	shndx	fallback-English	0
shnum	shnum	fallback-English	0
shoff	shoff	fallback-English	0
shstrndx	shstrndx	fallback-English	0
signature	signature	fallback-English	0
simd	simd	fallback-English	0
size	Tamaño	gettext	44
sl	sl	fallback-English	0
slave	slave	fallback-English	0
sock	sock	fallback-English	0
socket	conectorRed	curated-seed	0
socketcall	socketcall	fallback-English	0
sockets	sockets	fallback-English	0
soft	soft	fallback-English	0
software	software	fallback-English	0
source	Origen	gettext	10
space	Espacio	gettext	6
spawn	spawn	fallback-English	0
src	src	fallback-English	0
srcptr	srcptr	fallback-English	0
ss	ss	fallback-English	0
st	st	fallback-English	0
stack	stack	fallback-English	0
stackbottom	stackbottom	fallback-English	0
stacktop	stacktop	fallback-English	0
start	Iniciar	gettext	10
started	Iniciado	gettext	5
starting	starting	fallback-English	0
stat	stat	fallback-English	0
state	Estado	gettext	4
status	Estado	gettext	18
stderr	stderr	fallback-English	0
stdin	stdin	fallback-English	0
stdout	stdout	fallback-English	0
stop	Detener	gettext	19
stopped	Parado	gettext	5
str	str	fallback-English	0
string	Cadena	gettext	6
strtab	strtab	fallback-English	0
subclass	subclass	fallback-English	0
subnet	subnet	fallback-English	0
support	Detalle	gettext	1
swap	Intercambio	gettext	5
switch	switch	fallback-English	0
sym	sym	fallback-English	0
sync	sync	fallback-English	0
sys	sys	fallback-English	0
syscall	syscall	fallback-English	0
sysname	sysname	fallback-English	0
system	sistema	curated-seed	27
systemcall	systemcall	fallback-English	0
t	t	fallback-English	0
table	Tabla	gettext	5
tag	Etiqueta	gettext	6
tail	tail	fallback-English	0
tamd	tamd	fallback-English	0
tarp	tarp	fallback-English	0
task	tarea	curated-seed	1
tasking	gestiónTareas	curated-seed	0
tasks	Tareas	gettext	2
tcow	tcow	fallback-English	0
tcpu	tcpu	fallback-English	0
technology	Tecnología	gettext	2
temp	temp	fallback-English	0
temporary	temporary	fallback-English	0
tenth	tenth	fallback-English	0
terminated	terminated	fallback-English	0
test	Probar	gettext	2
text	texto	curated-seed	29
thr	thr	fallback-English	0
thread	hilo	curated-seed	0
threads	threads	fallback-English	0
tick	tick	fallback-English	0
ticmp	ticmp	fallback-English	0
time	Hora	gettext	4
timer	temporizador	curated-seed	2
tip	tip	fallback-English	0
tls	tls	fallback-English	0
tmp	tmp	fallback-English	0
tmsdos	tmsdos	fallback-English	0
to	to	fallback-English	0
top	Superior	gettext	7
tos	tos	fallback-English	0
total	total	fallback-English	0
track	track	fallback-English	0
trap	trap	fallback-English	0
truncate	Truncar	gettext	1
tss	tss	fallback-English	0
type	tipo	curated-seed	49
t공용서술자테이블	t공용서술자테이블	fallback-English	0
t작업관리자	t작업관리자	fallback-English	0
t조각설명자	t조각설명자	fallback-English	0
t콘솔	t콘솔	fallback-English	0
t함수	t함수	fallback-English	0
udesc	udesc	fallback-English	0
udp	udp	fallback-English	0
udp콘솔	udp콘솔	fallback-English	0
uid	uid	fallback-English	0
uint	uint	fallback-English	0
uintptr	uintptr	fallback-English	0
uname	uname	fallback-English	0
unhandle	unhandle	fallback-English	0
unhandled	unhandled	fallback-English	0
unit	Unidad	gettext	5
unset	Sinestablecer	gettext	2
unused	sinusar	gettext	1
up	Subir	gettext	10
update	Actualizar	gettext	19
usable	usable	fallback-English	0
use	Usar	gettext	2
used	Enuso	gettext	5
user	usuario	curated-seed	24
userhandler	userhandler	fallback-English	0
usermode	Mododeusuario	gettext	5
userproc	userproc	fallback-English	0
util	utilidad	curated-seed	0
util콘솔	util콘솔	fallback-English	0
uts	uts	fallback-English	0
utsname	utsname	fallback-English	0
v	v	fallback-English	0
vaddr	vaddr	fallback-English	0
val	val	fallback-English	0
value	Valor	gettext	19
values	Valores	gettext	1
vector	vector	fallback-English	0
vendor	Fabricante	gettext	2
ver	ver	fallback-English	0
version	Versión	gettext	8
vfs	vfs	fallback-English	0
vga	vga	fallback-English	0
video	Vídeo	gettext	11
virt	virt	fallback-English	0
virtlen	virtlen	fallback-English	0
virtmem	virtmem	fallback-English	0
virtual	virtual	curated-seed	0
volume	Volumen	gettext	3
w	O	gettext	1
wait	Esperar	gettext	2
waitpid	waitpid	fallback-English	0
wdata	wdata	fallback-English	0
when	when	fallback-English	0
whence	whence	fallback-English	0
widget	componente	curated-seed	1
width	Ancho	gettext	5
word	palabra	curated-seed	6
writable	writable	fallback-English	0
write	escribir	curated-seed	7
writer	writer	fallback-English	0
x	x	fallback-English	0
xy	xy	fallback-English	0
y	S	gettext	1
zero	Cero	gettext	1
값	값	fallback-English	0
공용서술자테이블	공용서술자테이블	fallback-English	0
기준	기준	fallback-English	0
기준주소	기준주소	fallback-English	0
낮은	낮은	fallback-English	0
넷카드콘솔	넷카드콘솔	fallback-English	0
높은	높은	fallback-English	0
단말기	단말기	fallback-English	0
마우스콘솔	마우스콘솔	fallback-English	0
매개값	매개값	fallback-English	0
매우높은	매우높은	fallback-English	0
멈추기	멈추기	fallback-English	0
목적	목적	fallback-English	0
유형	유형	fallback-English	0
이더넷콘솔	이더넷콘솔	fallback-English	0
인터럽트무시하기	인터럽트무시하기	fallback-English	0
인터럽트예외처리기	인터럽트예외처리기	fallback-English	0
인터럽트요청처리	인터럽트요청처리	fallback-English	0
인터럽트처리기	인터럽트처리기	fallback-English	0
임시	임시	fallback-English	0
자료	자료	fallback-English	0
자신	자신	fallback-English	0
작업관리자	작업관리자	fallback-English	0
작업콘솔	작업콘솔	fallback-English	0
조각설명자	조각설명자	fallback-English	0
출력	출력	fallback-English	0
콘솔	콘솔	fallback-English	0
크기	크기	fallback-English	0
키보드콘솔	키보드콘솔	fallback-English	0
표시들	표시들	fallback-English	0
한도	한도	fallback-English	0
