english	localized	language
cur	cur	pt
current	Atual	pt
cursor	cursor	pt
cylinder	cylinder	pt
d	d	pt
data	dados	pt
databuffer	databuffer	pt
datagram	datagram	pt
dataport	dataport	pt
date	Data	pt
deactivate	Desativar	pt
deactive	deactive	pt
debug	Depurar	pt
decrement	decrement	pt
default	Predefinição	pt
delete	eliminar	pt
delta	delta	pt
depth	Profundidade	pt
desc	desc	pt
descr	descr	pt
description	Descrição	pt
descriptor	descriptor	pt
descriptors	descriptors	pt
descsz	descsz	pt
destination	Destino	pt
destroy	Destruir	pt
dev	dev	pt
device	Dispositivo	pt
diff	diff	pt
digits	digits	pt
dir	dir	pt
directory	diretório	pt
dirent	dirent	pt
disable	Desativar	pt
discard	Apagar	pt
disconnect	Desligar	pt
dispatch	dispatch	pt
divide	Dividir	pt
divisor	divisor	pt
do	do	pt
domain	Domínio	pt
double	Duplo	pt
down	Abaixo	pt
draw	draw	pt
drive	drive	pt
driver	controlador	pt
drivercount	drivercount	pt
drivers	drivers	pt
drv	drv	pt
ds	ds	pt
dst	dst	pt
dstptr	dstptr	pt
dup	dup	pt
dword	dword	pt
dyn	dyn	pt
dynamic	Dinâmico	pt
e	e	pt
eacces	eacces	pt
eaddrinuse	eaddrinuse	pt
eafnosupport	eafnosupport	pt
eagain	eagain	pt
eax	eax	pt
ebadf	ebadf	pt
ebp	ebp	pt
ebusy	ebusy	pt
ebx	ebx	pt
echild	echild	pt
echo	echo	pt
ecx	ecx	pt
edi	edi	pt
edx	edx	pt
eexist	eexist	pt
ef	ef	pt
efault	efault	pt
efbig	efbig	pt
eflags	eflags	pt
ehsize	ehsize	pt
eintr	eintr	pt
einval	einval	pt
eio	eio	pt
eip	eip	pt
eisdir	eisdir	pt
elf	elf	pt
emfile	emfile	pt
empty	Vazio	pt
emsgsize	emsgsize	pt
enable	Activar	pt
enabled	Ativado	pt
end	Fim	pt
enetunreach	enetunreach	pt
enfile	enfile	pt
enodev	enodev	pt
enoent	enoent	pt
enoexec	enoexec	pt
enomem	enomem	pt
enospc	enospc	pt
enosys	enosys	pt
enotconn	enotconn	pt
enotdir	enotdir	pt
enotty	enotty	pt
ensure	ensure	pt
entries	entries	pt
entry	pontodeentrada	pt
entrypoint	entrypoint	pt
entsize	entsize	pt
environment	environment	pt
eopnotsupp	eopnotsupp	pt
eperm	eperm	pt
ephemeral	ephemeral	pt
eprotonosupport	eprotonosupport	pt
equal	Igual	pt
erange	erange	pt
erofs	erofs	pt
err	Erro	pt
error	Erro	pt
errorln	errorln	pt
es	es	pt
esi	esi	pt
esp	esp	pt
espipe	espipe	pt
esrch	esrch	pt
ether	ether	pt
etherframe	etherframe	pt
ethernet	ethernet	pt
event	evento	pt
events	eventos	pt
exceeded	exceeded	pt
except	except	pt
exception	exception	pt
exec	exec	pt
execve	execve	pt
exists	exists	pt
exit	Sair	pt
exited	Saiu	pt
ext	ext	pt
extended	extended	pt
f	f	pt
family	family	pt
fat	fat	pt
fatal	fatal	pt
fatbuf	fatbuf	pt
fatbuffer	fatbuffer	pt
fault	falha	pt
fb	fb	pt
fcntl	fcntl	pt
fd	fd	pt
fds	fds	pt
field	campo	pt
file	ficheiro	pt
filename	Nomedoficheiro	pt
files	FICHEIROS	pt
filesz	filesz	pt
fill	fill	pt
find	Procurar	pt
first	first	pt
fl	fl	pt
flag	Bandeira	pt
flags	Parâmetros	pt
floating	flutuar	pt
flush	flush	pt
fn	fn	pt
focus	Foco	pt
focussable	focussable	pt
foo	foo	pt
for	for	pt
forced	forced	pt
fork	fork	pt
found	found	pt
fp	fp	pt
fpu	fpu	pt
frame	quadro	pt
free	Livre	pt
frequency	Frequência	pt
from	de	pt
front	Frente	pt
fs	fs	pt
fstat	fstat	pt
fsync	fsync	pt
fuction	fuction	pt
full	Total	pt
func	func	pt
function	Função	pt
functions	Funções	pt
fxrstor	fxrstor	pt
fxsave	fxsave	pt
g	g	pt
gate	porta	pt
gateway	gateway	pt
gb	gb	pt
gdt	gdt	pt
get	get	pt
getcwd	getcwd	pt
getegid	getegid	pt
geteuid	geteuid	pt
getgid	getgid	pt
getpid	getpid	pt
getppid	getppid	pt
getuid	getuid	pt
gid	gid	pt
global	global	pt
got	got	pt
gpf	gpf	pt
gran	gran	pt
graphics	Gráficos	pt
grub	grub	pt
gs	gs	pt
h	h	pt
halt	halt	pt
handle	Manípulo	pt
handler	handler	pt
handlers	handlers	pt
hardware	Equipamento	pt
has	has	pt
hd	hd	pt
head	head	pt
header	cabeçalho	pt
headertype	headertype	pt
heap	heap	pt
height	Altura	pt
helper	helper	pt
hex	Hexadecimal	pt
hex출력	hex출력	pt
hi	hi	pt
hidden	Oculto	pt
high	Alto	pt
hop	hop	pt
i	i	pt
icmp	icmp	pt
icmp콘솔	icmp콘솔	pt
id	id	pt
ident	ident	pt
identify	identify	pt
idt	idt	pt
idx	idx	pt
ifchr	ifchr	pt
ifdir	ifdir	pt
ifmt	ifmt	pt
ifreg	ifreg	pt
ifsock	ifsock	pt
in	Entrada	pt
increment	increment	pt
index	Índice	pt
inet	inet	pt
info	Informações	pt
init	init	pt
initial	initial	pt
initialization	initialization	pt
initialize	initialize	pt
ino	ino	pt
inode	inode	pt
input	Entrada	pt
install	Instalar	pt
int	int	pt
interconnect	interconnect	pt
interface	interface	pt
internet	internet	pt
internetprotocol	internetprotocol	pt
interrupt	interrupção	pt
interrupts	interrupts	pt
invalid	Inválido	pt
io	ES	pt
iomap	iomap	pt
ip	ip	pt
ipci	ipci	pt
ipmessage	ipmessage	pt
ipv	ipv	pt
ip콘솔	ip콘솔	pt
iret	iret	pt
is	is	pt
ist	ist	pt
j	j	pt
jmp	jmp	pt
jump	jump	pt
k	k	pt
kb	kb	pt
kcs	kcs	pt
kds	kds	pt
kernel	núcleo	pt
key	Chave	pt
keyboard	teclado	pt
kgs	kgs	pt
kind	Tipo	pt
k핵심	k핵심	pt
l	l	pt
label	Etiqueta	pt
last	Última	pt
lba	lba	pt
ldt	ldt	pt
left	Esquerda	pt
len	len	pt
length	Duração	pt
lengths	lengths	pt
level	level	pt
lib	lib	pt
lidt	lidt	pt
lidtaddr	lidtaddr	pt
limit	Limite	pt
line	Linha	pt
link	ligação	pt
linked	linked	pt
linker	linker	pt
list	lista	pt
listen	listen	pt
listening	listening	pt
live	live	pt
load	carregar	pt
loader	loader	pt
local	local	pt
log	Registo	pt
logical	Lógicos	pt
loop	loop	pt
low	Baixo	pt
lseek	lseek	pt
lstat	lstat	pt
m	m	pt
mac	mac	pt
machine	machine	pt
magicnumber	magicnumber	pt
main	principal	pt
make	make	pt
malloc	malloc	pt
manager	gestor	pt
map	mapa	pt
mask	Máscara	pt
master	Principal	pt
matches	matches	pt
max	max	pt
maximum	Máximo	pt
mb	mb	pt
mbr	mbr	pt
media	media	pt
mem	mem	pt
memory	memória	pt
memorymananger	memorymananger	pt
memorytest	memorytest	pt
memsz	memsz	pt
mesg	mesg	pt
message	Mensagem	pt
mics	mics	pt
mid	mid	pt
minimum	Mínimo	pt
mode	modo	pt
model	Modelo	pt
mouse	rato	pt
mousemove	mousemove	pt
move	Mover	pt
msdospart	msdospart	pt
msg	msg	pt
mtime	mtime	pt
multi	múltiplo	pt
multiboot	multiboot	pt
multitasking	multitasking	pt
my	my	pt
myfunction	myfunction	pt
m긴급로그	m긴급로그	pt
m긴급로그문자열	m긴급로그문자열	pt
m직렬로그초기화	m직렬로그초기화	pt
m출력	m출력	pt
m테스트	m테스트	pt
n	n	pt
name	Nome	pt
namesz	namesz	pt
net	net	pt
network	rede	pt
new	Novo	pt
next	Seguinte	pt
nibble	nibble	pt
nlink	nlink	pt
nmi	mln	pt
node	Nó	pt
nodename	nodename	pt
noexec	noexec	pt
none	Nenhum	pt
normal	Normais	pt
norw	norw	pt
not	not	pt
note	Nota	pt
nsec	nsec	pt
num	num	pt
number	Número	pt
o	o	pt
of	de	pt
offset	Deslocamento	pt
ok	Aceitar	pt
old	old	pt
on	ao	pt
only	somente	pt
opcode	opcode	pt
open	abrir	pt
oper	oper	pt
operation	operação	pt
options	Opções	pt
order	order	pt
org	org	pt
other	Outro	pt
out	Saída	pt
output	Resultado	pt
overflow	overflow	pt
p	p	pt
packet	packet	pt
packets	pacotes	pt
paddr	paddr	pt
page	página	pt
pages	pages	pt
paging	paginação	pt
param	param	pt
parameter	parameter	pt
params	Parâmetros	pt
parent	superior	pt
parse	parse	pt
part	part	pt
partition	partição	pt
partitions	partitions	pt
path	CAMINHO	pt
pause	Pausa	pt
payload	payload	pt
pci	pci	pt
pde	pde	pt
pdelen	pdelen	pt
peer	peer	pt
pending	pendente	pt
per	per	pt
peripheral	peripheral	pt
phentsize	phentsize	pt
phnum	phnum	pt
phoff	phoff	pt
phy	phy	pt
phyaddr	phyaddr	pt
phymem	phymem	pt
phys	phys	pt
physical	físico	pt
pic	pic	pt
pid	pid	pt
pit	pit	pt
pixel	pixel	pt
point	point	pt
pointer	Ponteiro	pt
pointers	pointers	pt
poll	poll	pt
port	porto	pt
portnumber	portnumber	pt
pos	Posição	pt
position	Posição	pt
posix	posix	pt
prefetch	prefetch	pt
prefetchable	prefetchable	pt
present	Presente	pt
prev	anterior	pt
primary	primary	pt
print	Imprimir	pt
printf	printf	pt
println	println	pt
printreg	printreg	pt
priv	priv	pt
private	Privado	pt
privilege	privilege	pt
proc	proc	pt
process	processo	pt
processes	Processos	pt
processing	processing	pt
program	programa	pt
programmable	programmable	pt
protocol	protocol	pt
provided	provided	pt
provider	provider	pt
ps	ps	pt
pt	pt	pt
pte	pte	pt
ptr	ptr	pt
push	push	pt
put	put	pt
pv	Va	pt
queue	fila	pt
r	l	pt
range	Intervalo	pt
raw	raw	pt
rdev	rdev	pt
read	ler	pt
ready	Pronto	pt
receive	receive	pt
received	Recebido	pt
receiver	receiver	pt
receviced	receviced	pt
record	Gravação	pt
rectangle	Rectângulo	pt
recv	recv	pt
ref	ref	pt
refs	refs	pt
reg	reg	pt
region	region	pt
register	registo	pt
registeroffset	registeroffset	pt
registers	registers	pt
regs	regs	pt
regtype	regtype	pt
rel	rel	pt
rela	rela	pt
release	release	pt
released	released	pt
reload	Recarregar	pt
relocation	relocation	pt
remaining	remaining	pt
remote	Remotos	pt
remove	Remover	pt
reply	reply	pt
request	request	pt
requested	requested	pt
reserved	Reservado	pt
reset	Repor	pt
resolve	resolver	pt
restore	Restaurar	pt
result	Destino	pt
ret	ret	pt
revision	revision	pt
rgb	rgb	pt
right	Direita	pt
root	Raiz	pt
round	Arredondar	pt
route	route	pt
rs	rs	pt
rt	rt	pt
run	Executar	pt
runnable	runnable	pt
rx	rx	pt
s	s	pt
saved	Guardado	pt
sc	sc	pt
scan	Analisar	pt
scancode	scancode	pt
sche	sche	pt
schedule	schedule	pt
scheduler	escalonador	pt
screen	Ecrã	pt
secondary	secondary	pt
sect	sect	pt
section	secção	pt
sector	sector	pt
sectors	sectors	pt
seek	seek	pt
seg	seg	pt
segment	segment	pt
segments	Segmentos	pt
select	Selecionar	pt
selector	selector	pt
self	próprio	pt
send	Enviar	pt
sequencer	sequencer	pt
serial	série	pt
set	conjunto	pt
setup	setup	pt
sh	sh	pt
shared	shared	pt
shentsize	shentsize	pt
shift	shift	pt
shndx	shndx	pt
shnum	shnum	pt
shoff	shoff	pt
shstrndx	shstrndx	pt
signature	signature	pt
simd	simd	pt
size	Tamanho	pt
sl	sl	pt
slave	slave	pt
sock	sock	pt
socket	conectorRede	pt
socketcall	socketcall	pt
sockets	sockets	pt
soft	soft	pt
software	Aplicação	pt
source	Origem	pt
space	Espaço	pt
spawn	spawn	pt
src	src	pt
srcptr	srcptr	pt
ss	ss	pt
st	st	pt
stack	stack	pt
stackbottom	stackbottom	pt
stacktop	stacktop	pt
start	Iniciar	pt
started	Iniciado	pt
starting	starting	pt
stat	stat	pt
state	Estado	pt
status	Estado	pt
stderr	stderr	pt
stdin	stdin	pt
stdout	stdout	pt
stop	Parar	pt
stopped	Parado	pt
str	str	pt
string	linha	pt
strtab	strtab	pt
subclass	subclass	pt
subnet	subnet	pt
support	Suporte	pt
swap	swap	pt
switch	switch	pt
sym	sym	pt
sync	sync	pt
sys	sys	pt
syscall	syscall	pt
sysname	sysname	pt
system	sistema	pt
systemcall	systemcall	pt
t	t	pt
table	Tabela	pt
tag	Marca	pt
tail	tail	pt
tamd	tamd	pt
tarp	tarp	pt
task	tarefa	pt
tasking	gestãoTarefas	pt
tasks	Tarefas	pt
tcow	tcow	pt
tcpu	tcpu	pt
technology	Tecnologia	pt
temp	temp	pt
temporary	temporary	pt
tenth	tenth	pt
terminated	terminated	pt
test	Testar	pt
text	texto	pt
thr	thr	pt
thread	fluxoExecução	pt
threads	threads	pt
tick	tick	pt
ticmp	ticmp	pt
time	Hora	pt
timer	temporizador	pt
tip	tip	pt
tls	tls	pt
tmp	tmp	pt
tmsdos	tmsdos	pt
to	para	pt
top	Superior	pt
tos	tos	pt
total	total	pt
track	track	pt
trap	trap	pt
truncate	Truncar	pt
tss	tss	pt
type	tipo	pt
t공용서술자테이블	t공용서술자테이블	pt
t작업관리자	t작업관리자	pt
t조각설명자	t조각설명자	pt
t콘솔	t콘솔	pt
t함수	t함수	pt
udesc	udesc	pt
udp	udp	pt
udp콘솔	udp콘솔	pt
uid	uid	pt
uint	uint	pt
uintptr	uintptr	pt
uname	uname	pt
unhandle	unhandle	pt
unhandled	unhandled	pt
unit	Unidade	pt
unset	Nãodefinido	pt
unused	nãoutilizado	pt
up	Paracima	pt
update	Atualizar	pt
usable	usable	pt
use	Utilizar	pt
used	Utilizado	pt
user	utilizador	pt
userhandler	userhandler	pt
usermode	Mododeutilizador	pt
userproc	userproc	pt
util	utilitário	pt
util콘솔	util콘솔	pt
uts	uts	pt
utsname	utsname	pt
v	v	pt
vaddr	vaddr	pt
val	val	pt
value	Valor	pt
values	Valores	pt
vector	vector	pt
vendor	Fabricante	pt
ver	ver	pt
version	Versão	pt
vfs	vfs	pt
vga	vga	pt
video	Vídeo	pt
virt	virt	pt
virtlen	virtlen	pt
virtmem	virtmem	pt
virtual	virtual	pt
volume	volume	pt
w	e	pt
wait	Esperar	pt
waitpid	waitpid	pt
wdata	wdata	pt
when	when	pt
whence	whence	pt
widget	componente	pt
width	Largura	pt
word	palavra	pt
writable	writable	pt
write	escrever	pt
writer	writer	pt
x	x	pt
xy	xy	pt
y	S	pt
zero	zero	pt
값	값	pt
공용서술자테이블	공용서술자테이블	pt
기준	기준	pt
기준주소	기준주소	pt
낮은	낮은	pt
넷카드콘솔	넷카드콘솔	pt
높은	높은	pt
단말기	단말기	pt
마우스콘솔	마우스콘솔	pt
매개값	매개값	pt
매우높은	매우높은	pt
멈추기	멈추기	pt
목적	목적	pt
유형	유형	pt
이더넷콘솔	이더넷콘솔	pt
인터럽트무시하기	인터럽트무시하기	pt
인터럽트예외처리기	인터럽트예외처리기	pt
인터럽트요청처리	인터럽트요청처리	pt
인터럽트처리기	인터럽트처리기	pt
임시	임시	pt
자료	자료	pt
자신	자신	pt
작업관리자	작업관리자	pt
작업콘솔	작업콘솔	pt
조각설명자	조각설명자	pt
출력	출력	pt
콘솔	콘솔	pt
크기	크기	pt
키보드콘솔	키보드콘솔	pt
표시들	표시들	pt
한도	한도	pt
