original	localized	language
ElfSectionHeader	Elfsectionheader	mg
EnablePaging	Enablepaging	mg
Enabled	Enabled	mg
EntryNumber	Entrynumber	mg
EqualBytes	EqualOctet	mg
Es	Es	mg
Esi	Esi	mg
Esp	Esp	mg
FPUBuffer	Fpubuffer	mg
FPUOffset	Fpuoffset	mg
Family	Family	mg
FileName	RakitraAnarana	mg
Fill	Fill	mg
FillRectangle	Fillrectangle	mg
First	First	mg
FirstFree	FirstMalalaka	mg
FirstFreeSize	FirstMalalakaHabe	mg
Flags	Saina	mg
FloatingPointException	Floatingpointexception	mg
Flush	Flush	mg
FlushTlsTable	FlushtlsFafana	mg
Focussable	Focussable	mg
Free	Malalaka	mg
Fs	Fs	mg
GB	Gb	mg
GDT_ENTRIES	Gdtentry	mg
GOT	Got	mg
GPFException	Gpfexception	mg
GatewayIP	Gatewayip	mg
GdtAddressHigh	Gdtaddresshigh	mg
GdtAddressLow	Gdtaddresslow	mg
GdtDescriptor	Gdtdescriptor	mg
GdtEntry	Gdtentry_2	mg
GdtSize	GdtHabe	mg
GetAt	Getat	mg
GetBackend	Getbackend	mg
GetBaseAddressRegister	Getbaseaddressregister	mg
GetBitmaspSize	GetbitmaspHabe	mg
GetBytesFromPtr	GetOctetfrompointer	mg
GetCR0	Getcr0	mg
GetCR2	Getcr2	mg
GetCR3	Getcr3	mg
GetCR4	Getcr4	mg
GetColorIndex	GetcolorFizahantakila	mg
GetDeviceDescriptor	GetPeriferikadescriptor	mg
GetDriver	Getdriver	mg
GetESP0	Getesp0	mg
GetEntry	Getentry	mg
GetFileSize	GetRakitraHabe	mg
GetFocus	Getfocus	mg
GetFrameBufferSegment	Getframebuffersegment	mg
GetFuncPtrFromPtr	Getfuncpointerfrompointer	mg
GetFunctionName	GetfunctionAnarana	mg
GetHandler	Gethandler	mg
GetIPAddress	Getipaddress	mg
GetMACAddress	Getmacaddress	mg
GetMACFromCache	Getmacfromcache	mg
GetNextReadyThread	GetManarakaVononathread	mg
GetNodeAt	Getnodeat	mg
GetProvider	Providerget	mg
GetSS0	Getss0	mg
GetStr	Getstr	mg
GetUint32ArrayFromPtr	Getunsignedinteger32arrayfrompointer	mg
GetUintptrArrayFromPtr	Getunsignedintegerpointerarrayfrompointer	mg
GetValue	GetSanda	mg
GetValueInPageDir	GetSandaAnatyPEJYLahatahiry	mg
Gid	Gid	mg
Gs	Gs	mg
HandleException	Handleexception	mg
HandleFatalInterruptFrame	Handlefatalinterruptframe	mg
HandleInterrupt	Handleinterrupt	mg
HandleInterrupt1	Handleinterrupt1	mg
HandleUserDatagramProtocolMessage	HandleMpampiasadatagramprotocolHafatra	mg
IDT_DESC_PRESENT	Idtdescriptorpresent	mg
IDT_INTERRUPT_GATE	Idtinterruptgate	mg
IDriver	IDriver	mg
IEtherFrameHandler	IEthernetframehandler	mg
IInternetProtocolHandler	IInternetprotocolhandler	mg
IInterruptHandler	IInterrupthandler	mg
IKeyboardEventHandler	IFafantenyeventhandler	mg
IMouseEventHandler	ITotozyeventhandler	mg
IPCIControllerHandler	Ipcicontrollerhandler	mg
IPCache	Ipcache	mg
IP_BE	IpRezobyteorder	mg
IRawDataHandler	IRawdatahandler	mg
ITimerEventHandler	ITimereventhandler	mg
IUserDatagramProtocolHandler	IMpampiasadatagramprotocolhandler	mg
IUserDatagramProtocolSocket	IMpampiasadatagramprotocolsocket	mg
IWidget	IWidget	mg
Identify	Identify	mg
Increment	Increment	mg
IndexOf	Fizahantakilaaminny	mg
Init	Init	mg
InitDriver	Initdriver	mg
InitialThreadUserJump	InitialthreadMpampiasajump	mg
Ino	Ino	mg
Install	Hametraka	mg
Interrupt	Interrupt	mg
InterruptActive	Interruptmiasa	mg
InterruptDeactive	Interruptdeactive	mg
InterruptManager	InterruptMpandrindra	mg
InterruptNumber	Interruptnumber	mg
InvalidOpcode	Tsymetyopcode	mg
InvalidTSS	Tsymetytss	mg
IsKernel	Iskernel	mg
IsPresent	Ispresent	mg
IsUserSpace	IsMpampiasaspace	mg
KB	Kb	mg
KCS_INDEX	KcsFizahantakila	mg
KCS_SELECTOR	Kcsselector	mg
KDS_INDEX	KdsFizahantakila	mg
KDS_SELECTOR	Kdsselector	mg
KERNEL_HEAP_START	KernelheapAtomboy	mg
KERNEL_VIRT_ADDR	Kernelvirtaddress	mg
KGS_INDEX	KgsFizahantakila	mg
KGS_SELECTOR	Kgsselector	mg
K핵심	KKernelEntry	mg
LIDT	Lidt	mg
Last	Last	mg
Len	Len	mg
Limit	Limit	mg
Link	Rohy	mg
LinkMap	Rohymap	mg
LinkedList	Linkedlist	mg
Listen	Listen	mg
LoadElf	Vesatraelf	mg
MAC	Mac	mg
MAC0	Mac0	mg
MAC1	Mac1	mg
MAC2	Mac2	mg
MAC3	Mac3	mg
MAC4	Mac4	mg
MAC5	Mac5	mg
MACAddress0Port	Macaddress0Irika	mg
MACAddress2Port	Macaddress2Irika	mg
MACAddress4Port	Macaddress4Irika	mg
MACCache	Maccache	mg
MAX_QUEUE_SIZE	MaxqueueHabe	mg
MB	Mb	mg
MBR	Mbr	mg
MHex출력	MHexadecimalAtontay	mg
MHex출력XY	MHexadecimalAtontayxy	mg
MUint16출력	MUnsignedinteger16Atontay	mg
MUint16출력XY	MUnsignedinteger16Atontayxy	mg
MUint32출력	MUnsignedinteger32Atontay	mg
MUint32출력XY	MUnsignedinteger32Atontayxy	mg
MUint64출력	MUnsignedinteger64Atontay	mg
MUint64출력XY	MUnsignedinteger64Atontayxy	mg
Machine	Machine	mg
MachineCheck	Machinecheck	mg
MakeRangePrivateWritable	MakeElanelanaprivatewritable	mg
Malloc	Malloc	mg
MemCmp	Memcmp	mg
MemCpy	MemAdikao	mg
MemMove	MemAfindrao	mg
MemSet	Memset	mg
MemoryOper	Arikaoper	mg
Mode	Fomba	mg
ModelToScreen	Set_local_coordinates	mg
Mtime	Mtime	mg
MtimeNsec	Mtimensec	mg
MyHandleInterrupt	Myhandleinterrupt	mg
MyTest	Mytest	mg
M긴급로그Hex8	MEmergencyloghexadecimal8	mg
M긴급로그Uint32	MEmergencylogunsignedinteger32	mg
M긴급로그문자열	MEmergencylogstring	mg
M직렬로그초기화	MSerialloginit	mg
M출력	MAtontay	mg
M출력BytesXY	MAtontayOctetxy	mg
M출력Hex	MAtontayhexadecimal	mg
M출력Uint16	MAtontayunsignedinteger16	mg
M출력Uint32	MAtontayunsignedinteger32	mg
M출력XY	MAtontayxy	mg
M테스트	M테스트	mg
NMI	Nmi	mg
New	Vaovao	mg
NewInterruptHandler	Vaovaointerrupthandler	mg
Next	Manaraka	mg
Nlink	Nlink	mg
Node	Node	mg
Nodename	Nodename	mg
OnEtherFrameReceived	Ethernetframereceivewhen	mg
OnGetDriver	Ongetdriver	mg
OnInternetProtocolReceived	Internetprotocolreceivewhen	mg
OnKeyDown	Onkeydown	mg
OnKeyUp	OnkeyAmbony	mg
OnMouseDown	OnTotozydown	mg
OnMouseMove	OnTotozyAfindrao	mg
OnMouseUp	OnTotozyAmbony	mg
OnRawDataReceived	Onrawdatareceive	mg
OnTick	Ontick	mg
Overflow	Overflow	mg
P1LinkMap	PSanda1rohymap	mg
P2LinkMap	PSanda2rohymap	mg
P3LinkMap	PSanda3rohymap	mg
PAGE_COW	PEJYcow	mg
PAGE_FRAME	PEJYframe	mg
PAGE_PRESENT	PEJYpresent	mg
PAGE_USER	PEJYMpampiasa	mg
PAGE_WRITABLE	PEJYwritable	mg
PAUSE_LOOP	Pauseloop	mg
PICMasterCommandPort	PrimarypicBaikoioIrika	mg
PICMasterDataPort	PrimarypicdataioIrika	mg
PICSlaveCommandPort	SecondarypicBaikoioIrika	mg
PICSlaveDataPort	SecondarypicdataioIrika	mg
PRESENT	Present	mg
PRIV_KERNEL	Privkernel	mg
PRIV_USER	PrivMpampiasa	mg
PROC_USER_HEAP_SIZE	ProcMpampiasaheapHabe	mg
PageDirEntry	PEJYLahatahiryentry	mg
PageDirectoryEntry	PEJYLahatahiryentry_2	mg
PageFault	PEJYfault	mg
PageFaultException	PEJYfaultexception	mg
PageRoundDown	PEJYrounddown	mg
PageRoundUp	PEJYroundAmbony	mg
PageTableEntry	PEJYFafanaentry	mg
Paging	Paging	mg
ParentPid	Renypid	mg
Parse	Parse	mg
Partition_id	Partitionid	mg
PhyMemTest	Phymemtest	mg
PhysicalMemoryManager	PhysicalArikaMpandrindra	mg
Pid	Pid	mg
Port	Irika	mg
PortBase	Irikabase	mg
PortInByte	IrikaAnatybyte	mg
PortInDword	IrikaAnatydword	mg
PortInWord	IrikaAnatyteny	mg
PortOutByte	IrikaIvelanybyte	mg
PortOutDword	IrikaIvelanydword	mg
PortOutWord	IrikaIvelanyteny	mg
PortReadByte	IrikaMamakybyte	mg
PortReadDword	IrikaMamakydword	mg
PortReadWord	IrikaMamakyteny	mg
PortWriteByte	IrikaManoratrabyte	mg
PortWriteDword	IrikaManoratradword	mg
PortWriteWord	IrikaManoratrateny	mg
Prev	Previous	mg
PrevTSS	Previoustss	mg
PrimaryPartition	Primarypartition	mg
Print	Atontay	mg
PrintBytes	AtontayOctet	mg
PrintStr	Atontaystr	mg
PrintTLS	Atontaytls	mg
PrintTest	Atontaytest	mg
Process	Process	mg
ProcessHelper	Processhelper	mg
ProcessPendingKeyboardEvents	ProcesspendingFafantenyevents	mg
ProcessPendingMouseEvents	ProcesspendingTotozyevents	mg
PushAt	Insert_at_index	mg
PushBack	Append_to_list	mg
PushFront	Prepend_to_list	mg
PutPixel	Putpixel	mg
PutPixelRGB	Putpixelrgb	mg
QUEUE_START_ADDR	QueueAtomboyaddress	mg
Rdev	Rdev	mg
Read	Mamaky	mg
Read28	Mamaky28	mg
ReadFile	MamakyRakitra	mg
ReadPartitions	Mamakypartition	mg
Ready	Vonona	mg
Receive	Receive	mg
Ref	Reference	mg
Release	Release	mg
ReloadCR3	Averenoasehocr3	mg
Remove	Esory	mg
RemoveAt	Esoryat	mg
RemoveThread	Esorythread	mg
RemoveThreadAt	Esorythreadat	mg
RequestMacAddress	Requestmacaddress	mg
Reset	Avereno	mg
Resolve	Resolve	mg
ResolveCopyOnWriteFault	ResolveAdikaoonManoratrafault	mg
SCHEDULER_FREQUENCY	Schedulerfrequency	mg
SEG_BIG_MODE	SegbigFomba	mg
SEG_EXEC	Segexec	mg
SEG_GRAN_4K_PAGE	Seggran4kPEJY	mg
SEG_GRAN_BYTE	Seggranbyte	mg
SEG_KERNEL_CODE	Segkernelcode	mg
SEG_KERNEL_DATA	Segkerneldata	mg
SEG_KERNEL_GS	Segkernelgs	mg
SEG_NOEXEC	Segnoexec	mg
SEG_NORMAL	SegTokonyhoizy	mg
SEG_NORW	Segnorw	mg
SEG_R	Segr	mg
SEG_SYSTEM	SegRafitra	mg
SEG_TASK_STATE	Segtaskstate	mg
SEG_USER_CODE	SegMpampiasacode	mg
SEG_USER_DATA	SegMpampiasadata	mg
SEG_USER_GS	SegMpampiasags	mg
SEG_W	Segw	mg
SIMDFloatingPointException	Simdfloatingpointexception	mg
SIZE	Habe	mg
SYS_ACCESS	Sysaccess	mg
SYS_BRK	Sysbrk	mg
SYS_CHDIR	Syschdir	mg
SYS_CLOSE	Syshidio	mg
SYS_CREAT	Syscreat	mg
SYS_DUP	Sysdup	mg
SYS_DUP2	Sysdup2	mg
SYS_EXECVE	Sysexecve	mg
SYS_EXIT	Sysexit	mg
SYS_FCNTL	Sysfcntl	mg
SYS_FORK	Sysfork	mg
SYS_FSTAT	Sysfstat	mg
SYS_FSYNC	Sysfsync	mg
SYS_GETCWD	Sysgetcwd	mg
SYS_GETEGID	Sysgetegid	mg
SYS_GETEUID	Sysgeteuid	mg
SYS_GETGID	Sysgetgid	mg
SYS_GETPID	Sysgetpid	mg
SYS_GETPPID	Sysgetppid	mg
SYS_GETUID	Sysgetuid	mg
SYS_LSEEK	Syslseek	mg
SYS_LSTAT	Syslstat	mg
SYS_OPEN	SysSokafy	mg
SYS_READ	SysMamaky	mg
SYS_RT_EXIT	Sysrtexit	mg
SYS_SOCKETCALL	Syssocketcall	mg
SYS_STAT	Sysstat	mg
SYS_SYNC	Syssync	mg
SYS_UNAME	Sysuname	mg
SYS_WAITPID	Syswaitpid	mg
SYS_WRITE	SysManoratra	mg
Schedule	Schedule	mg
Scheduler	Scheduler	mg
SchedulerData	Schedulerdata	mg
SegmentNotPresent	Segmentnotpresent	mg
SelectDrivers	Selectdriver	mg
Send	Send	mg
SendEchoRequest	Echorequestsend	mg
SendFrame	Framesend	mg
SerialInit	Serialinit	mg
SerialWriteByte	SerialManoratrabyte	mg
SetBackend	Setbackend	mg
SetBit	Setbit	mg
SetBlockInPageDir	SetblockAnatyPEJYLahatahiry	mg
SetBuffer	Setbuffer	mg
SetByteAtAddr	Setbyteataddress	mg
SetByteInPageDir	SetbyteAnatyPEJYLahatahiry	mg
SetCR3	Setcr3	mg
SetColor	Setcolor	mg
SetDescriptor	Setdescriptor	mg
SetHandleInterruptFuction	Sethandleinterruptfuction	mg
SetHandler	Sethandler	mg
SetIPAddress	Setipaddress	mg
SetInterruptDescriptorTableEntry	InterruptdescriptorFafanaentryset	mg
SetInterruptManager	SetinterruptMpandrindra	mg
SetInterruptNumber	Setinterruptnumber	mg
SetMode	SetFomba	mg
SetNodeAt	Setnodeat	mg
SetStack	Setstack	mg
SetTlsSegment	Settlssegment	mg
SetUint32AtAddr	Setunsignedinteger32ataddress	mg
SetUint32InPageDir	Setunsignedinteger32AnatyPEJYLahatahiry	mg
SetUint8AtAddr	Setunsignedinteger8ataddress	mg
SharedMemoryRegion	SharedArikaregion	mg
Size	Habe_2	mg
Spawn	Spawn	mg
Ss	Ss	mg
Stack	Stack	mg
StackSegmentFault	Stacksegmentfault	mg
Start_lba	Atomboylba	mg
Started	Natomboka	mg
StdinPutByte	Stdinputbyte	mg
StopCurrentThread	Ajanonycurrentthread	mg
Stopped	Najanona	mg
SubnetMask	Subnetmask	mg
SupportMode	SupportFomba	mg
Sys_brk	Sysbrk_2	mg
Sys_close	Syshidio_2	mg
Sys_exit	Sysexit_2	mg
Sys_getpid	Sysgetpid_2	mg
Sys_mousemove	Sysmousemove	mg
Sys_open	SysSokafy_2	mg
Sys_printStr	SysAtontaystr	mg
Sys_printUint32	SysAtontayunsignedinteger32	mg
Sys_printf	Sysprintf	mg
Sys_read	SysMamaky_2	mg
Syscall	Syscall	mg
Sysname	Sysname	mg
TARPEtherFrameHandler	Arpethernetframehandler	mg
TARPMessage	ArpHafatra	mg
TARPMessageBuffer	ArpHafatrabuffer	mg
TARPProvider	Arpprovider	mg
TAdvancedTechnologyAttachment	TAvolentatechnologyattachment	mg
TArray	TArray	mg
TBaseAddressRegister	TBaseaddressregister	mg
TBiosParameterBlock32	TBiosparameterblock32	mg
TBufferDescriptor	TBufferdescriptor	mg
TCOWFrameManager	TcowframeMpandrindra	mg
TCPUState	Tcpustate	mg
TDefaultKeyboardEventHandler	TTsotraFafantenyeventhandler	mg
TDefaultMouseEventHandler	TTsotraTotozyeventhandler	mg
TDefaultPCIControllerHandler	TTsotrapcicontrollerhandler	mg
TDefaultTimerEventHandler	TTsotratimereventhandler	mg
TDirectoryEntryFat32	TLahatahiryentryfat32	mg
TDriverManager	TDriverMpandrindra	mg
TEtherFrameHandler	TEthernetframehandler	mg
TEtherFrameHeader	TEthernetframeheader	mg
TEtherFrameHeaderBuffer	TEthernetframeheaderbuffer	mg
TEtherFrameProvider	TEthernetframeprovider	mg
TEtherFrameRawDataHandler	TEthernetframerawdatahandler	mg
TGateDescriptor	TGatedescriptor	mg
THREAD_STACK_SIZE	ThreadstackHabe	mg
TICMPHandler	Icmphandler	mg
TIPEtherFrameHandler	Ipethernetframehandler	mg
TInitializationBlock	TInitializationblock	mg
TInternetControlMessageProtocol	TInternetcontrolHafatraprotocol	mg
TInternetControlMessageProtocolMessage	TInternetcontrolHafatraprotocolHafatra	mg
TInternetControlMessageProtocolMessageBuffer	TInternetcontrolHafatraprotocolHafatrabuffer	mg
TInternetProtocolHandler	TInternetprotocolhandler	mg
TInternetProtocolProvider	TInternetprotocolprovider	mg
TInternetProtocolV4Message	TInternetprotocolv4Hafatra	mg
TInternetProtocolV4MessageBuffer	TInternetprotocolv4Hafatrabuffer	mg
TInterruptDescriptorTablePointer	TInterruptdescriptorFafanapointer	mg
TInterruptHandler	TInterrupthandler	mg
TInterruptManager	TInterruptMpandrindra	mg
TKeyboardDriver	TFafantenydriver	mg
TLS_START	TlsAtomboy	mg
TMSDOSPartitionTable	TmsdospartitionFafana	mg
TMasterBootRecord	TMasterbootrecord	mg
TMemoryChunk	TArikachunk	mg
TMemoryManager	TArikaMpandrindra	mg
TMouseDriver	TTotozydriver	mg
TMyKeyboardEventHandler	TMyFafantenyeventhandler	mg
TMyMouseEventHandler	TMyTotozyeventhandler	mg
TMyPCIControllerHandler	TMypcicontrollerhandler	mg
TPartitionTableEntry	TPartitionFafanaentry	mg
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	mg
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectPeriferikadescriptor	mg
TPort	TIrika	mg
TPort16Bit	TIrika16bit	mg
TPort32Bit	TIrika32bit	mg
TPort8Bit	TIrika8bit	mg
TRawDataHandler	TRawdatahandler	mg
TSSEntry	Tssentry	mg
TSyscall	TSyscall	mg
TTask	TTask	mg
TThread	TThread	mg
TThreadHelper	TThreadhelper	mg
TTimerDriver	TTimerdriver	mg
TUserDatagramProtocolHandler	TMpampiasadatagramprotocolhandler	mg
TUserDatagramProtocolHeader	TMpampiasadatagramprotocolheader	mg
TUserDatagramProtocolHeaderBuffer	TMpampiasadatagramprotocolheaderbuffer	mg
TUserDatagramProtocolProvider	TMpampiasadatagramprotocolprovider	mg
TUserDatagramProtocolSocket	TMpampiasadatagramprotocolsocket	mg
TVideoGraphicsArray	TVidéoSaryarray	mg
TWidget	TWidget	mg
TWidgetMouseEventHandler	TWidgetTotozyeventhandler	mg
Tamd_am79c973	Tamdam79c973	mg
Test	Test	mg
TestBit	Testbit	mg
TestPrint	TestAtontay	mg
Thread	Thread	mg
ThreadList	Threadlist	mg
ThreadState	Threadstate	mg
Threads	Threads	mg
TlsSegments	Tlssegments	mg
TotalBlocks	Tontalinyblock	mg
Type	Karazana	mg
TypeTest	Karazanatest	mg
T공용서술자테이블	TShareddescriptorFafana	mg
T공용서술자테이블_자료	TShareddescriptorFafanadata	mg
T작업관리자	TTaskMpandrindra	mg
T조각설명자	TSegmentdescriptor	mg
T콘솔	TKonsoly	mg
T함수1	TFunction1	mg
UDESC_32SEG	Udesc32seg	mg
UDESC_CONTENTS	UdescMpiaty	mg
UDESC_LIMIT_IN_PAGES	UdesclimitAnatypages	mg
UDESC_RX_ONLY	Udescrxonly	mg
UDESC_SEG_NOT_PRESENT	Udescsegnotpresent	mg
UDESC_USABLE	Udescusable	mg
USER_STACK	Mpampiasastack	mg
USER_STACK_SIZE	MpampiasastackHabe	mg
USER_STACK_TOP	Mpampiasastackambony	mg
Uid	Uid	mg
Uint16ToArray	Unsignedinteger16toarray	mg
Uint16ToArray_BE	Unsignedinteger16toarraybe	mg
Uint16_R	Unsignedinteger16r	mg
Uint32ToArray	Unsignedinteger32toarray	mg
Uint32_R	Unsignedinteger32r	mg
Uint48ToArray	Unsignedinteger48toarray	mg
Uint48ToArray_BE	Unsignedinteger48toarraybe	mg
Uint48_R	Unsignedinteger48r	mg
Uint64ToArray	Unsignedinteger64toarray	mg
Uint64_R	Unsignedinteger64r	mg
UnhandleInterrupt	Unhandleinterrupt	mg
UnsetBit	Toggle_allocation_bit	mg
UsedBlocks	Ampiasainablock	mg
UserDesc	Mpampiasadescriptor	mg
UserStack	Mpampiasastack_2	mg
UserStackSize	MpampiasastackHabe_2	mg
Vendor_id	Vendorid	mg
Version	Version	mg
VirtTest	Virttest	mg
Write	Manoratra	mg
Write28	Manoratra28	mg
WriteRegisters	Manoratraregister	mg
X	X	mg
Y	Y	mg
Zero	Zero	mg
ZeroBlockInPageDir	ZeroblockAnatyPEJYLahatahiry	mg
a	a	mg
aTime	aFotoana	mg
access	access	mg
accessMode	accessFomba	mg
ack	ack	mg
activeKeyboardDriver	miasaFafantenydriver	mg
activeMouseDriver	miasaTotozydriver	mg
addr	address	mg
addrPtr	addresspointer	mg
address	address_2	mg
addressError	addressDiso	mg
afInet	afinet	mg
allocFD	allocatefd	mg
allocOpenFile	allocateSokafyRakitra	mg
allocProcess	allocateprocess	mg
allocateSocket	allocatesocket	mg
allocated	allocated	mg
amd_am79c973	amdam79c973	mg
args	arguments	mg
argument	argument	mg
argumentPointers	argumentpointers	mg
arguments	arguments_2	mg
arp	arp	mg
arpBuffer	arpbuffer	mg
arpMesgSize	arpmesgHabe	mg
arpProvider	arpprovider	mg
arp콘솔	arpKonsoly	mg
array	array	mg
ata	ata	mg
ata0s	ata0s	mg
attempts	attempts	mg
attr	marikamanokana	mg
attributeControllerIndexPort	marikamanokanacontrollerFizahantakilaIrika	mg
attributeControllerReadPort	marikamanokanacontrollerMamakyIrika	mg
attributeControllerResetPort	marikamanokanacontrollerAverenoIrika	mg
attributeControllerWritePort	marikamanokanacontrollerManoratraIrika	mg
attributes	attributes	mg
aux	aux	mg
avail	azoampiasaina	mg
b	b	mg
backend	backend	mg
backupFpRegs	backupfpregs	mg
backupSector	backupsector	mg
bar	anja	mg
barNum	anjanumber	mg
bar_value	anjaSanda	mg
base	base	mg
baseCode	basecode	mg
baseHigh	basehigh	mg
baseLow	baselow	mg
baseMid	basemid	mg
base_addr_high	baseaddresshigh	mg
base_addr_low	baseaddresslow	mg
bh	bh	mg
bindEphemeral	bindephemeral	mg
bindError	bindDiso	mg
bios	bios	mg
bit	bit	mg
bitmap	bitmap	mg
bootSignature	bootsignature	mg
bootable	bootable	mg
bootloader	bootloader	mg
bound	bound	mg
bpb	bpb	mg
bpbBytes	bpbOctet	mg
bpbPtr	bpbpointer	mg
buf	buffer	mg
buf1	buffer1	mg
buf2	buffer2	mg
buf3	buffer3	mg
buf4	buffer4	mg
buf6	buffer6	mg
buffer	buffer_2	mg
buffer1	buffer1_2	mg
buffer2	buffer2_2	mg
bufferAddr	bufferaddress	mg
bufferAddress	bufferaddress_2	mg
bufptr	bufferpointer	mg
bus	bus	mg
busControlRegisterDataPort	buscontrolregisterdataIrika	mg
button	button	mg
buttons	button_2	mg
bytesPerSector	octetpersector	mg
c	c	mg
cDate	cDaty	mg
cTime	cFotoana	mg
cTimeTenth	cFotoanatenth	mg
call	call	mg
candidate	candidate	mg
cap	cap	mg
char	char	mg
checked	checked	mg
checksum	checksum	mg
child	zanaka	mg
childPID	zanakapid	mg
childPageDir	zanakaPEJYLahatahiry	mg
chunk	chunk	mg
class_id	sokajyid	mg
closeAllProcessFDs	hidioallprocessfds	mg
closeOnExec	hidioonexec	mg
closeProcessFD	hidioprocessfd	mg
code	code	mg
code1Ptr	code1pointer	mg
code1ptr	code1pointer_2	mg
code2Ptr	code2pointer	mg
code3Ptr	code3pointer	mg
codeSegment	codesegment	mg
colorIndex	colorFizahantakila	mg
colordepth	colordepth	mg
command	baiko	mg
commandPort	baikoIrika	mg
commandport	baikoIrika_2	mg
common	common	mg
connected	connected	mg
console	konsoly	mg
controlPort	controlIrika	mg
copyExecVector	adikaoexecvector	mg
copyLength	adikaolength	mg
copyPageDir	adikaoPEJYLahatahiry	mg
copyPath	adikaoSORIDALANA	mg
copySocketName	adikaosocketAnarana	mg
copyUtsField	adikaoutsfield	mg
count	count	mg
count2	count2	mg
