english	localized	language
flag	Lippu	fi
flags	Liput	fi
floating	Kelluva	fi
flush	flush	fi
fn	fn	fi
focus	Kohdistus	fi
focussable	focussable	fi
foo	foo	fi
for	for	fi
forced	forced	fi
fork	fork	fi
found	found	fi
fp	fp	fi
fpu	fpu	fi
frame	Kehys	fi
free	Vapaana	fi
frequency	Toistumistiheys	fi
from	lähteestä	fi
front	etu	fi
fs	fs	fi
fstat	fstat	fi
fsync	fsync	fi
fuction	fuction	fi
full	Täysi	fi
func	func	fi
function	Funktio	fi
functions	Funktiot	fi
fxrstor	fxrstor	fi
fxsave	fxsave	fi
g	g	fi
gate	gate	fi
gateway	gateway	fi
gb	gb	fi
gdt	gdt	fi
get	get	fi
getcwd	getcwd	fi
getegid	getegid	fi
geteuid	geteuid	fi
getgid	getgid	fi
getpid	getpid	fi
getppid	getppid	fi
getuid	getuid	fi
gid	gid	fi
global	globaalissa	fi
got	got	fi
gpf	gpf	fi
gran	gran	fi
graphics	Grafiikka	fi
grub	grub	fi
gs	gs	fi
h	IK	fi
halt	halt	fi
handle	Kahva	fi
handler	handler	fi
handlers	handlers	fi
hardware	Laitteisto	fi
has	has	fi
hd	hd	fi
head	head	fi
header	header	fi
headertype	headertype	fi
heap	heap	fi
height	Korkeus	fi
helper	helper	fi
hex	Heksa	fi
hex출력	hex출력	fi
hi	hi	fi
hidden	Piilotettu	fi
high	Korkea	fi
hop	hop	fi
i	i	fi
icmp	icmp	fi
icmp콘솔	icmp콘솔	fi
id	TUNNISTE	fi
ident	ident	fi
identify	identify	fi
idt	idt	fi
idx	idx	fi
ifchr	ifchr	fi
ifdir	ifdir	fi
ifmt	ifmt	fi
ifreg	ifreg	fi
ifsock	ifsock	fi
in	Saapuva	fi
increment	increment	fi
index	Hakemisto	fi
inet	inet	fi
info	Tieto	fi
init	init	fi
initial	initial	fi
initialization	initialization	fi
initialize	initialize	fi
ino	ino	fi
inode	inode	fi
input	Syöte	fi
install	Asenna	fi
int	Kokonaisluku	fi
interconnect	interconnect	fi
interface	Liitäntä	fi
internet	internet	fi
internetprotocol	internetprotocol	fi
interrupt	Keskeytys	fi
interrupts	interrupts	fi
invalid	Epäkelpo	fi
io	Siirräntä	fi
iomap	iomap	fi
ip	ip	fi
ipci	ipci	fi
ipmessage	ipmessage	fi
ipv	ipv	fi
ip콘솔	ip콘솔	fi
iret	iret	fi
is	is	fi
ist	ist	fi
j	j	fi
jmp	jmp	fi
jump	jump	fi
k	k	fi
kb	kt	fi
kcs	kcs	fi
kds	kds	fi
kernel	kernel	fi
key	Avain	fi
keyboard	Näppäimistö	fi
kgs	kgs	fi
kind	Laji	fi
k핵심	k핵심	fi
l	l	fi
label	Nimike	fi
last	Viimeinen	fi
lba	lba	fi
ldt	ldt	fi
left	Vasemmalla	fi
len	len	fi
length	Kesto	fi
lengths	lengths	fi
level	level	fi
lib	lib	fi
lidt	lidt	fi
lidtaddr	lidtaddr	fi
limit	Rajoitus	fi
line	Rivi	fi
link	Linkki	fi
linked	linked	fi
linker	linker	fi
list	listaa	fi
listen	listen	fi
listening	listening	fi
live	live	fi
load	Kuorma	fi
loader	loader	fi
local	paikallinen	fi
log	Käytälokia	fi
logical	logical	fi
loop	loop	fi
low	Matala	fi
lseek	lseek	fi
lstat	lstat	fi
m	m	fi
mac	mac	fi
machine	machine	fi
magicnumber	magicnumber	fi
main	pää	fi
make	make	fi
malloc	malloc	fi
manager	manager	fi
map	map	fi
mask	Peite	fi
master	master	fi
matches	matches	fi
max	Maksimi	fi
maximum	Suurin	fi
mb	Mt	fi
mbr	mbr	fi
media	media	fi
mem	mem	fi
memory	Muisti	fi
memorymananger	memorymananger	fi
memorytest	memorytest	fi
memsz	memsz	fi
mesg	mesg	fi
message	Viesti	fi
mics	mics	fi
mid	mid	fi
minimum	Minimi	fi
mode	TILA	fi
model	Malli	fi
mouse	Hiiri	fi
mousemove	mousemove	fi
move	Siirrä	fi
msdospart	msdospart	fi
msg	msg	fi
mtime	mtime	fi
multi	multi	fi
multiboot	multiboot	fi
multitasking	multitasking	fi
my	my	fi
myfunction	myfunction	fi
m긴급로그	m긴급로그	fi
m긴급로그문자열	m긴급로그문자열	fi
m직렬로그초기화	m직렬로그초기화	fi
m출력	m출력	fi
m테스트	m테스트	fi
n	e	fi
name	Nimi	fi
namesz	namesz	fi
net	net	fi
network	Verkko	fi
new	Uusi	fi
next	Seuraava	fi
nibble	nibble	fi
nlink	nlink	fi
nmi	nmi	fi
node	Laite	fi
nodename	nodename	fi
noexec	noexec	fi
none	Eimitään	fi
normal	Normaali	fi
norw	norw	fi
not	not	fi
note	Huomautus	fi
nsec	nsec	fi
num	num	fi
number	Numero	fi
o	o	fi
of	of	fi
offset	offset	fi
ok	ok	fi
old	old	fi
on	Päällä	fi
only	only	fi
opcode	opcode	fi
open	Avaa	fi
oper	oper	fi
operation	operation	fi
options	Valinnat	fi
order	order	fi
org	org	fi
other	Muu	fi
out	Lähtevä	fi
output	Tuloste	fi
overflow	overflow	fi
p	IP	fi
packet	packet	fi
packets	pakettia	fi
paddr	paddr	fi
page	Sivu	fi
pages	pages	fi
paging	paging	fi
param	param	fi
parameter	parameter	fi
params	Parametrit	fi
parent	vanhempi	fi
parse	parse	fi
part	part	fi
partition	partition	fi
partitions	partitions	fi
path	Polku	fi
pause	Keskeytä	fi
payload	payload	fi
pci	pci	fi
pde	pde	fi
pdelen	pdelen	fi
peer	peer	fi
pending	pending	fi
per	per	fi
peripheral	peripheral	fi
phentsize	phentsize	fi
phnum	phnum	fi
phoff	phoff	fi
phy	phy	fi
phyaddr	phyaddr	fi
phymem	phymem	fi
phys	phys	fi
physical	physical	fi
pic	pic	fi
pid	pid	fi
pit	pit	fi
pixel	pixel	fi
point	point	fi
pointer	Osoitin	fi
pointers	pointers	fi
poll	poll	fi
port	Portti	fi
portnumber	portnumber	fi
pos	Nro	fi
position	Sijainti	fi
posix	posix	fi
prefetch	prefetch	fi
prefetchable	prefetchable	fi
present	Liitetty	fi
prev	prev	fi
primary	primary	fi
print	Tulosta	fi
printf	printf	fi
println	println	fi
printreg	printreg	fi
priv	priv	fi
private	Yksityinen	fi
privilege	privilege	fi
proc	proc	fi
process	Prosessi	fi
processes	Prosessit	fi
processing	processing	fi
program	ohjelma	fi
programmable	programmable	fi
protocol	protocol	fi
provided	provided	fi
provider	provider	fi
ps	ps	fi
pt	pt	fi
pte	pte	fi
ptr	ptr	fi
push	push	fi
put	put	fi
pv	pv	fi
queue	queue	fi
r	SM	fi
range	Alue	fi
raw	raw	fi
rdev	rdev	fi
read	Luku	fi
ready	Valmis	fi
receive	receive	fi
received	Vastaanotettu	fi
receiver	receiver	fi
receviced	receviced	fi
record	record	fi
rectangle	Neliö	fi
recv	recv	fi
ref	ref	fi
refs	refs	fi
reg	reg	fi
region	region	fi
register	register	fi
registeroffset	registeroffset	fi
registers	registers	fi
regs	regs	fi
regtype	regtype	fi
rel	rel	fi
rela	rela	fi
release	release	fi
released	released	fi
reload	Lataauudelleen	fi
relocation	relocation	fi
remaining	remaining	fi
remote	Etä	fi
remove	Poista	fi
reply	reply	fi
request	request	fi
requested	requested	fi
reserved	Varattu	fi
reset	Palauta	fi
resolve	resolve	fi
restore	Palauta	fi
result	TULOS	fi
ret	ret	fi
revision	revision	fi
rgb	rgb	fi
right	Oikealla	fi
root	Juuri	fi
round	round	fi
route	route	fi
rs	rs	fi
rt	rt	fi
run	Suorita	fi
runnable	runnable	fi
rx	rx	fi
s	s	fi
saved	Tallennettu	fi
sc	sc	fi
scan	Kartoita	fi
scancode	scancode	fi
sche	sche	fi
schedule	schedule	fi
scheduler	scheduler	fi
screen	Näyttö	fi
secondary	secondary	fi
sect	sect	fi
section	section	fi
sector	sector	fi
sectors	sectors	fi
seek	seek	fi
seg	seg	fi
segment	segment	fi
segments	segments	fi
select	Valitse	fi
selector	selector	fi
self	itse	fi
send	Lähetä	fi
sequencer	sequencer	fi
serial	Sarja	fi
set	aseta	fi
setup	setup	fi
sh	sh	fi
shared	shared	fi
shentsize	shentsize	fi
shift	Vaihto	fi
shndx	shndx	fi
shnum	shnum	fi
shoff	shoff	fi
shstrndx	shstrndx	fi
signature	signature	fi
simd	simd	fi
size	Koko	fi
sl	sl	fi
slave	slave	fi
sock	sock	fi
socket	Pistoke	fi
socketcall	socketcall	fi
sockets	sockets	fi
soft	soft	fi
software	Ohjelmisto	fi
source	Lähde	fi
space	Väli	fi
spawn	spawn	fi
src	src	fi
srcptr	srcptr	fi
ss	ss	fi
st	st	fi
stack	stack	fi
stackbottom	stackbottom	fi
stacktop	stacktop	fi
start	Käynnistä	fi
started	Aloitettu	fi
starting	starting	fi
stat	stat	fi
state	Tila	fi
status	Tila	fi
stderr	stderr	fi
stdin	stdin	fi
stdout	stdout	fi
stop	Pysäytä	fi
stopped	Pysäytetty	fi
str	str	fi
string	Merkkijono	fi
strtab	strtab	fi
subclass	subclass	fi
subnet	subnet	fi
support	Tuki	fi
swap	swap	fi
switch	switch	fi
sym	sym	fi
sync	sync	fi
sys	sys	fi
syscall	syscall	fi
sysname	sysname	fi
system	Järjestelmä	fi
systemcall	systemcall	fi
t	L	fi
table	Taulukko	fi
tag	Tunniste	fi
tail	tail	fi
tamd	tamd	fi
tarp	tarp	fi
task	Tehtävä	fi
tasking	tasking	fi
tasks	Tehtävät	fi
tcow	tcow	fi
tcpu	tcpu	fi
technology	Tekniikka	fi
temp	temp	fi
temporary	temporary	fi
tenth	tenth	fi
terminated	terminated	fi
test	Kokeile	fi
text	Teksti	fi
thr	thr	fi
thread	thread	fi
threads	threads	fi
tick	tick	fi
ticmp	ticmp	fi
time	Aika	fi
timer	timer	fi
tip	tip	fi
tls	tls	fi
tmp	tmp	fi
tmsdos	tmsdos	fi
to	to	fi
top	Ylhäällä	fi
tos	tos	fi
total	Yhteensä	fi
track	track	fi
trap	trap	fi
truncate	truncate	fi
tss	tss	fi
type	Tyyppi	fi
t공용서술자테이블	t공용서술자테이블	fi
t작업관리자	t작업관리자	fi
t조각설명자	t조각설명자	fi
t콘솔	t콘솔	fi
t함수	t함수	fi
udesc	udesc	fi
udp	udp	fi
udp콘솔	udp콘솔	fi
uid	uid	fi
uint	uint	fi
uintptr	uintptr	fi
uname	uname	fi
unhandle	unhandle	fi
unhandled	unhandled	fi
unit	unit	fi
unset	Poista	fi
unused	eikäytössä	fi
up	Ylös	fi
update	Päivitä	fi
usable	usable	fi
use	Käytä	fi
used	Käyttö	fi
user	Käyttäjä	fi
userhandler	userhandler	fi
usermode	usermode	fi
userproc	userproc	fi
util	util	fi
util콘솔	util콘솔	fi
uts	uts	fi
utsname	utsname	fi
v	v	fi
vaddr	vaddr	fi
val	val	fi
value	Arvo	fi
values	Arvot	fi
vector	vector	fi
vendor	Valmistaja	fi
ver	ver	fi
version	Versio	fi
vfs	vfs	fi
vga	vga	fi
video	video	fi
virt	virt	fi
virtlen	virtlen	fi
virtmem	virtmem	fi
virtual	Virtuaalinen	fi
volume	Määrä	fi
w	w	fi
wait	Odota	fi
waitpid	waitpid	fi
wdata	wdata	fi
when	when	fi
whence	whence	fi
widget	Ikkunaelementti	fi
width	Leveys	fi
word	sana	fi
writable	writable	fi
write	Kirjoitus	fi
writer	writer	fi
x	x	fi
xy	xy	fi
y	K	fi
zero	zero	fi
값	값	fi
공용서술자테이블	공용서술자테이블	fi
기준	기준	fi
기준주소	기준주소	fi
낮은	낮은	fi
넷카드콘솔	넷카드콘솔	fi
높은	높은	fi
단말기	단말기	fi
마우스콘솔	마우스콘솔	fi
매개값	매개값	fi
매우높은	매우높은	fi
멈추기	멈추기	fi
목적	목적	fi
유형	유형	fi
이더넷콘솔	이더넷콘솔	fi
인터럽트무시하기	인터럽트무시하기	fi
인터럽트예외처리기	인터럽트예외처리기	fi
인터럽트요청처리	인터럽트요청처리	fi
인터럽트처리기	인터럽트처리기	fi
임시	임시	fi
자료	자료	fi
자신	자신	fi
작업관리자	작업관리자	fi
작업콘솔	작업콘솔	fi
조각설명자	조각설명자	fi
출력	출력	fi
콘솔	콘솔	fi
크기	크기	fi
키보드콘솔	키보드콘솔	fi
표시들	표시들	fi
한도	한도	fi
