original	localized	language
FirstFreeSize	Firstfreesize	to
Flags	Flags	to
FloatingPointException	Floatingpointexception	to
Flush	Flush	to
FlushTlsTable	Flushtlstable	to
Focussable	Focussable	to
Free	Free	to
Fs	Fs	to
GB	Gb	to
GDT_ENTRIES	Gdtentry	to
GOT	Got	to
GPFException	Gpfexception	to
GatewayIP	Gatewayip	to
GdtAddressHigh	Gdtaddresshigh	to
GdtAddressLow	Gdtaddresslow	to
GdtDescriptor	Gdtdescriptor	to
GdtEntry	Gdtentry_2	to
GdtSize	Gdtsize	to
GetAt	Getat	to
GetBackend	Getbackend	to
GetBaseAddressRegister	Getbaseaddressregister	to
GetBitmaspSize	Getbitmaspsize	to
GetBytesFromPtr	Getbytesfrompointer	to
GetCR0	Getcr0	to
GetCR2	Getcr2	to
GetCR3	Getcr3	to
GetCR4	Getcr4	to
GetColorIndex	Getcolorindex	to
GetDeviceDescriptor	Getdevicedescriptor	to
GetDriver	Getdriver	to
GetESP0	Getesp0	to
GetEntry	Getentry	to
GetFileSize	Getfilesize	to
GetFocus	Getfocus	to
GetFrameBufferSegment	Getframebuffersegment	to
GetFuncPtrFromPtr	Getfuncpointerfrompointer	to
GetFunctionName	Getfunctionname	to
GetHandler	Gethandler	to
GetIPAddress	Getipaddress	to
GetMACAddress	Getmacaddress	to
GetMACFromCache	Getmacfromcache	to
GetNextReadyThread	Getnextreadythread	to
GetNodeAt	Getnodeat	to
GetProvider	Providerget	to
GetSS0	Getss0	to
GetStr	Getstr	to
GetUint32ArrayFromPtr	Getunsignedinteger32arrayfrompointer	to
GetUintptrArrayFromPtr	Getunsignedintegerpointerarrayfrompointer	to
GetValue	Getvalue	to
GetValueInPageDir	Getvalueinpagedirectory	to
Gid	Gid	to
Gs	Gs	to
HandleException	Handleexception	to
HandleFatalInterruptFrame	Handlefatalinterruptframe	to
HandleInterrupt	Handleinterrupt	to
HandleInterrupt1	Handleinterrupt1	to
HandleUserDatagramProtocolMessage	Handleuserdatagramprotocolmessage	to
IDT_DESC_PRESENT	Idtdescriptorpresent	to
IDT_INTERRUPT_GATE	Idtinterruptgate	to
IDriver	IDriver	to
IEtherFrameHandler	IEthernetframehandler	to
IInternetProtocolHandler	IInternetprotocolhandler	to
IInterruptHandler	IInterrupthandler	to
IKeyboardEventHandler	IKeyboardeventhandler	to
IMouseEventHandler	IMouseeventhandler	to
IPCIControllerHandler	Ipcicontrollerhandler	to
IPCache	Ipcache	to
IP_BE	Ipnetworkbyteorder	to
IRawDataHandler	IRawdatahandler	to
ITimerEventHandler	ITimereventhandler	to
IUserDatagramProtocolHandler	IUserdatagramprotocolhandler	to
IUserDatagramProtocolSocket	IUserdatagramprotocolsocket	to
IWidget	IWidget	to
Identify	Identify	to
Increment	Increment	to
IndexOf	Indexof	to
Init	Init	to
InitDriver	Initdriver	to
InitialThreadUserJump	Initialthreaduserjump	to
Ino	Ino	to
Install	Install	to
Interrupt	Interrupt	to
InterruptActive	Interruptactive	to
InterruptDeactive	Interruptdeactive	to
InterruptManager	Interruptmanager	to
InterruptNumber	Interruptnumber	to
InvalidOpcode	Invalidopcode	to
InvalidTSS	Invalidtss	to
IsKernel	Iskernel	to
IsPresent	Ispresent	to
IsUserSpace	Isuserspace	to
KB	Kb	to
KCS_INDEX	Kcsindex	to
KCS_SELECTOR	Kcsselector	to
KDS_INDEX	Kdsindex	to
KDS_SELECTOR	Kdsselector	to
KERNEL_HEAP_START	Kernelheapstart	to
KERNEL_VIRT_ADDR	Kernelvirtaddress	to
KGS_INDEX	Kgsindex	to
KGS_SELECTOR	Kgsselector	to
K핵심	KKernelEntry	to
LIDT	Lidt	to
Last	Last	to
Len	Len	to
Limit	Limit	to
Link	Link	to
LinkMap	Linkmap	to
LinkedList	Linkedlist	to
Listen	Listen	to
LoadElf	Loadelf	to
MAC	Mac	to
MAC0	Mac0	to
MAC1	Mac1	to
MAC2	Mac2	to
MAC3	Mac3	to
MAC4	Mac4	to
MAC5	Mac5	to
MACAddress0Port	Macaddress0port	to
MACAddress2Port	Macaddress2port	to
MACAddress4Port	Macaddress4port	to
MACCache	Maccache	to
MAX_QUEUE_SIZE	Maxqueuesize	to
MB	Mb	to
MBR	Mbr	to
MHex출력	MHexadecimalprint	to
MHex출력XY	MHexadecimalprintxy	to
MUint16출력	MUnsignedinteger16print	to
MUint16출력XY	MUnsignedinteger16printxy	to
MUint32출력	MUnsignedinteger32print	to
MUint32출력XY	MUnsignedinteger32printxy	to
MUint64출력	MUnsignedinteger64print	to
MUint64출력XY	MUnsignedinteger64printxy	to
Machine	Machine	to
MachineCheck	Machinecheck	to
MakeRangePrivateWritable	Makerangeprivatewritable	to
Malloc	Malloc	to
MemCmp	Memcmp	to
MemCpy	Memcopy	to
MemMove	Memmove	to
MemSet	Memset	to
MemoryOper	Memoryoper	to
Mode	Mode	to
ModelToScreen	Set_local_coordinates	to
Mtime	Mtime	to
MtimeNsec	Mtimensec	to
MyHandleInterrupt	Myhandleinterrupt	to
MyTest	Mytest	to
M긴급로그Hex8	MEmergencyloghexadecimal8	to
M긴급로그Uint32	MEmergencylogunsignedinteger32	to
M긴급로그문자열	MEmergencylogstring	to
M직렬로그초기화	MSerialloginit	to
M출력	MPrint	to
M출력BytesXY	MPrintbytesxy	to
M출력Hex	MPrinthexadecimal	to
M출력Uint16	MPrintunsignedinteger16	to
M출력Uint32	MPrintunsignedinteger32	to
M출력XY	MPrintxy	to
M테스트	M테스트	to
NMI	Nmi	to
New	New	to
NewInterruptHandler	Newinterrupthandler	to
Next	Next	to
Nlink	Nlink	to
Node	Node	to
Nodename	Nodename	to
OnEtherFrameReceived	Ethernetframereceivewhen	to
OnGetDriver	Ongetdriver	to
OnInternetProtocolReceived	Internetprotocolreceivewhen	to
OnKeyDown	Onkeydown	to
OnKeyUp	Onkeyup	to
OnMouseDown	Onmousedown	to
OnMouseMove	Onmousemove	to
OnMouseUp	Onmouseup	to
OnRawDataReceived	Onrawdatareceive	to
OnTick	Ontick	to
Overflow	Overflow	to
P1LinkMap	PValue1linkmap	to
P2LinkMap	PValue2linkmap	to
P3LinkMap	PValue3linkmap	to
PAGE_COW	Pagecow	to
PAGE_FRAME	Pageframe	to
PAGE_PRESENT	Pagepresent	to
PAGE_USER	Pageuser	to
PAGE_WRITABLE	Pagewritable	to
PAUSE_LOOP	Pauseloop	to
PICMasterCommandPort	Primarypiccommandioport	to
PICMasterDataPort	Primarypicdataioport	to
PICSlaveCommandPort	Secondarypiccommandioport	to
PICSlaveDataPort	Secondarypicdataioport	to
PRESENT	Present	to
PRIV_KERNEL	Privkernel	to
PRIV_USER	Privuser	to
PROC_USER_HEAP_SIZE	Procuserheapsize	to
PageDirEntry	Pagedirectoryentry	to
PageDirectoryEntry	Pagedirectoryentry_2	to
PageFault	Pagefault	to
PageFaultException	Pagefaultexception	to
PageRoundDown	Pagerounddown	to
PageRoundUp	Pageroundup	to
PageTableEntry	Pagetableentry	to
Paging	Paging	to
ParentPid	Parentpid	to
Parse	Parse	to
Partition_id	Partitionid	to
PhyMemTest	Phymemtest	to
PhysicalMemoryManager	Physicalmemorymanager	to
Pid	Pid	to
Port	Port	to
PortBase	Portbase	to
PortInByte	Portinbyte	to
PortInDword	Portindword	to
PortInWord	Portinword	to
PortOutByte	Portoutbyte	to
PortOutDword	Portoutdword	to
PortOutWord	Portoutword	to
PortReadByte	Portlaubyte	to
PortReadDword	Portlaudword	to
PortReadWord	Portlauword	to
PortWriteByte	Porttohibyte	to
PortWriteDword	Porttohidword	to
PortWriteWord	Porttohiword	to
Prev	Previous	to
PrevTSS	Previoustss	to
PrimaryPartition	Primarypartition	to
Print	Print	to
PrintBytes	Printbytes	to
PrintStr	Printstr	to
PrintTLS	Printtls	to
PrintTest	Printtest	to
Process	Process	to
ProcessHelper	Processhelper	to
ProcessPendingKeyboardEvents	Processpendingkeyboardevents	to
ProcessPendingMouseEvents	Processpendingmouseevents	to
PushAt	Insert_at_index	to
PushBack	Append_to_list	to
PushFront	Prepend_to_list	to
PutPixel	Putpixel	to
PutPixelRGB	Putpixelrgb	to
QUEUE_START_ADDR	Queuestartaddress	to
Rdev	Rdev	to
Read	Lau	to
Read28	Lau28	to
ReadFile	Laufile	to
ReadPartitions	Laupartition	to
Ready	Ready	to
Receive	Receive	to
Ref	Reference	to
Release	Release	to
ReloadCR3	Reloadcr3	to
Remove	Remove	to
RemoveAt	Removeat	to
RemoveThread	Removethread	to
RemoveThreadAt	Removethreadat	to
RequestMacAddress	Requestmacaddress	to
Reset	Reset	to
Resolve	Resolve	to
ResolveCopyOnWriteFault	Resolvecopyontohifault	to
SCHEDULER_FREQUENCY	Schedulerfrequency	to
SEG_BIG_MODE	Segbigmode	to
SEG_EXEC	Segexec	to
SEG_GRAN_4K_PAGE	Seggran4kpage	to
SEG_GRAN_BYTE	Seggranbyte	to
SEG_KERNEL_CODE	Segkernelcode	to
SEG_KERNEL_DATA	Segkerneldata	to
SEG_KERNEL_GS	Segkernelgs	to
SEG_NOEXEC	Segnoexec	to
SEG_NORMAL	Segnormal	to
SEG_NORW	Segnorw	to
SEG_R	Segr	to
SEG_SYSTEM	Segsystem	to
SEG_TASK_STATE	Segtaskstate	to
SEG_USER_CODE	Segusercode	to
SEG_USER_DATA	Seguserdata	to
SEG_USER_GS	Segusergs	to
SEG_W	Segw	to
SIMDFloatingPointException	Simdfloatingpointexception	to
SIZE	Size	to
SYS_ACCESS	Sysaccess	to
SYS_BRK	Sysbrk	to
SYS_CHDIR	Syschdir	to
SYS_CLOSE	Sysclose	to
SYS_CREAT	Syscreat	to
SYS_DUP	Sysdup	to
SYS_DUP2	Sysdup2	to
SYS_EXECVE	Sysexecve	to
SYS_EXIT	Sysexit	to
SYS_FCNTL	Sysfcntl	to
SYS_FORK	Sysfork	to
SYS_FSTAT	Sysfstat	to
SYS_FSYNC	Sysfsync	to
SYS_GETCWD	Sysgetcwd	to
SYS_GETEGID	Sysgetegid	to
SYS_GETEUID	Sysgeteuid	to
SYS_GETGID	Sysgetgid	to
SYS_GETPID	Sysgetpid	to
SYS_GETPPID	Sysgetppid	to
SYS_GETUID	Sysgetuid	to
SYS_LSEEK	Syslseek	to
SYS_LSTAT	Syslstat	to
SYS_OPEN	Sysopen	to
SYS_READ	Syslau	to
SYS_RT_EXIT	Sysrtexit	to
SYS_SOCKETCALL	Syssocketcall	to
SYS_STAT	Sysstat	to
SYS_SYNC	Syssync	to
SYS_UNAME	Sysuname	to
SYS_WAITPID	Syswaitpid	to
SYS_WRITE	Systohi	to
Schedule	Schedule	to
Scheduler	Scheduler	to
SchedulerData	Schedulerdata	to
SegmentNotPresent	Segmentnotpresent	to
SelectDrivers	Selectdriver	to
Send	Send	to
SendEchoRequest	Echorequestsend	to
SendFrame	Framesend	to
SerialInit	Serialinit	to
SerialWriteByte	Serialtohibyte	to
SetBackend	Setbackend	to
SetBit	Setbit	to
SetBlockInPageDir	Setblockinpagedirectory	to
SetBuffer	Setbuffer	to
SetByteAtAddr	Setbyteataddress	to
SetByteInPageDir	Setbyteinpagedirectory	to
SetCR3	Setcr3	to
SetColor	Setcolor	to
SetDescriptor	Setdescriptor	to
SetHandleInterruptFuction	Sethandleinterruptfuction	to
SetHandler	Sethandler	to
SetIPAddress	Setipaddress	to
SetInterruptDescriptorTableEntry	Interruptdescriptortableentryset	to
SetInterruptManager	Setinterruptmanager	to
SetInterruptNumber	Setinterruptnumber	to
SetMode	Setmode	to
SetNodeAt	Setnodeat	to
SetStack	Setstack	to
SetTlsSegment	Settlssegment	to
SetUint32AtAddr	Setunsignedinteger32ataddress	to
SetUint32InPageDir	Setunsignedinteger32inpagedirectory	to
SetUint8AtAddr	Setunsignedinteger8ataddress	to
SharedMemoryRegion	Sharedmemoryregion	to
Size	Size_2	to
Spawn	Spawn	to
Ss	Ss	to
Stack	Stack	to
StackSegmentFault	Stacksegmentfault	to
Start_lba	Startlba	to
Started	Started	to
StdinPutByte	Stdinputbyte	to
StopCurrentThread	Stopcurrentthread	to
Stopped	Stopped	to
SubnetMask	Subnetmask	to
SupportMode	Supportmode	to
Sys_brk	Sysbrk_2	to
Sys_close	Sysclose_2	to
Sys_exit	Sysexit_2	to
Sys_getpid	Sysgetpid_2	to
Sys_mousemove	Sysmousemove	to
Sys_open	Sysopen_2	to
Sys_printStr	Sysprintstr	to
Sys_printUint32	Sysprintunsignedinteger32	to
Sys_printf	Sysprintf	to
Sys_read	Syslau_2	to
Syscall	Syscall	to
Sysname	Sysname	to
TARPEtherFrameHandler	Arpethernetframehandler	to
TARPMessage	Arpmessage	to
TARPMessageBuffer	Arpmessagebuffer	to
TARPProvider	Arpprovider	to
TAdvancedTechnologyAttachment	TAdvancedtechnologyattachment	to
TArray	TArray	to
TBaseAddressRegister	TBaseaddressregister	to
TBiosParameterBlock32	TBiosparameterblock32	to
TBufferDescriptor	TBufferdescriptor	to
TCOWFrameManager	Tcowframemanager	to
TCPUState	Tcpustate	to
TDefaultKeyboardEventHandler	TDefaultkeyboardeventhandler	to
TDefaultMouseEventHandler	TDefaultmouseeventhandler	to
TDefaultPCIControllerHandler	TDefaultpcicontrollerhandler	to
TDefaultTimerEventHandler	TDefaulttimereventhandler	to
TDirectoryEntryFat32	TDirectoryentryfat32	to
TDriverManager	TDrivermanager	to
TEtherFrameHandler	TEthernetframehandler	to
TEtherFrameHeader	TEthernetframeheader	to
TEtherFrameHeaderBuffer	TEthernetframeheaderbuffer	to
TEtherFrameProvider	TEthernetframeprovider	to
TEtherFrameRawDataHandler	TEthernetframerawdatahandler	to
TGateDescriptor	TGatedescriptor	to
THREAD_STACK_SIZE	Threadstacksize	to
TICMPHandler	Icmphandler	to
TIPEtherFrameHandler	Ipethernetframehandler	to
TInitializationBlock	TInitializationblock	to
TInternetControlMessageProtocol	TInternetcontrolmessageprotocol	to
TInternetControlMessageProtocolMessage	TInternetcontrolmessageprotocolmessage	to
TInternetControlMessageProtocolMessageBuffer	TInternetcontrolmessageprotocolmessagebuffer	to
TInternetProtocolHandler	TInternetprotocolhandler	to
TInternetProtocolProvider	TInternetprotocolprovider	to
TInternetProtocolV4Message	TInternetprotocolv4message	to
TInternetProtocolV4MessageBuffer	TInternetprotocolv4messagebuffer	to
TInterruptDescriptorTablePointer	TInterruptdescriptortablepointer	to
TInterruptHandler	TInterrupthandler	to
TInterruptManager	TInterruptmanager	to
TKeyboardDriver	TKeyboarddriver	to
TLS_START	Tlsstart	to
TMSDOSPartitionTable	Tmsdospartitiontable	to
TMasterBootRecord	TMasterbootrecord	to
TMemoryChunk	TMemorychunk	to
TMemoryManager	TMemorymanager	to
TMouseDriver	TMousedriver	to
TMyKeyboardEventHandler	TMykeyboardeventhandler	to
TMyMouseEventHandler	TMymouseeventhandler	to
TMyPCIControllerHandler	TMypcicontrollerhandler	to
TPartitionTableEntry	TPartitiontableentry	to
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	to
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectdevicedescriptor	to
TPort	TPort	to
TPort16Bit	TPort16bit	to
TPort32Bit	TPort32bit	to
TPort8Bit	TPort8bit	to
TRawDataHandler	TRawdatahandler	to
TSSEntry	Tssentry	to
TSyscall	TSyscall	to
TTask	TTask	to
TThread	TThread	to
TThreadHelper	TThreadhelper	to
TTimerDriver	TTimerdriver	to
TUserDatagramProtocolHandler	TUserdatagramprotocolhandler	to
TUserDatagramProtocolHeader	TUserdatagramprotocolheader	to
TUserDatagramProtocolHeaderBuffer	TUserdatagramprotocolheaderbuffer	to
TUserDatagramProtocolProvider	TUserdatagramprotocolprovider	to
TUserDatagramProtocolSocket	TUserdatagramprotocolsocket	to
TVideoGraphicsArray	TVideographicsarray	to
TWidget	TWidget	to
TWidgetMouseEventHandler	TWidgetmouseeventhandler	to
Tamd_am79c973	Tamdam79c973	to
Test	Test	to
TestBit	Testbit	to
TestPrint	Testprint	to
Thread	Thread	to
ThreadList	Threadlist	to
ThreadState	Threadstate	to
Threads	Threads	to
TlsSegments	Tlssegments	to
TotalBlocks	Totalblock	to
Type	TypeValue	to
TypeTest	Typetest	to
T공용서술자테이블	TShareddescriptortable	to
T공용서술자테이블_자료	TShareddescriptortabledata	to
T작업관리자	TTaskmanager	to
T조각설명자	TSegmentdescriptor	to
T콘솔	TConsole	to
T함수1	TFunction1	to
UDESC_32SEG	Udesc32seg	to
UDESC_CONTENTS	Udesccontents	to
UDESC_LIMIT_IN_PAGES	Udesclimitinpages	to
UDESC_RX_ONLY	Udescrxonly	to
UDESC_SEG_NOT_PRESENT	Udescsegnotpresent	to
UDESC_USABLE	Udescusable	to
USER_STACK	Userstack	to
USER_STACK_SIZE	Userstacksize	to
USER_STACK_TOP	Userstacktop	to
Uid	Uid	to
Uint16ToArray	Unsignedinteger16toarray	to
Uint16ToArray_BE	Unsignedinteger16toarraybe	to
Uint16_R	Unsignedinteger16r	to
Uint32ToArray	Unsignedinteger32toarray	to
Uint32_R	Unsignedinteger32r	to
Uint48ToArray	Unsignedinteger48toarray	to
Uint48ToArray_BE	Unsignedinteger48toarraybe	to
Uint48_R	Unsignedinteger48r	to
Uint64ToArray	Unsignedinteger64toarray	to
Uint64_R	Unsignedinteger64r	to
UnhandleInterrupt	Unhandleinterrupt	to
UnsetBit	Toggle_allocation_bit	to
UsedBlocks	Usedblock	to
UserDesc	Userdescriptor	to
UserStack	Userstack_2	to
UserStackSize	Userstacksize_2	to
Vendor_id	Vendorid	to
Version	Version	to
VirtTest	Virttest	to
Write	Tohi	to
Write28	Tohi28	to
WriteRegisters	Tohiregister	to
X	X	to
Y	Y	to
Zero	Zero	to
ZeroBlockInPageDir	Zeroblockinpagedirectory	to
a	a	to
aTime	atime	to
access	access	to
accessMode	accessmode	to
ack	ack	to
activeKeyboardDriver	activekeyboarddriver	to
activeMouseDriver	activemousedriver	to
addr	address	to
addrPtr	addresspointer	to
address	address_2	to
addressError	addresserror	to
afInet	afinet	to
allocFD	allocatefd	to
allocOpenFile	allocateopenfile	to
allocProcess	allocateprocess	to
allocateSocket	allocatesocket	to
allocated	allocated	to
amd_am79c973	amdam79c973	to
args	arguments	to
argument	argument	to
argumentPointers	argumentpointers	to
arguments	arguments_2	to
arp	arp	to
arpBuffer	arpbuffer	to
arpMesgSize	arpmesgsize	to
arpProvider	arpprovider	to
arp콘솔	arpconsole	to
array	array	to
ata	ata	to
ata0s	ata0s	to
attempts	attempts	to
attr	attribute	to
attributeControllerIndexPort	attributecontrollerindexport	to
attributeControllerReadPort	attributecontrollerlauport	to
attributeControllerResetPort	attributecontrollerresetport	to
attributeControllerWritePort	attributecontrollertohiport	to
attributes	attributes	to
aux	aux	to
avail	available	to
b	b	to
backend	backend	to
backupFpRegs	backupfpregs	to
backupSector	backupsector	to
bar	bar	to
barNum	barnumber	to
bar_value	barvalue	to
base	base	to
baseCode	basecode	to
baseHigh	basehigh	to
baseLow	baselow	to
baseMid	basemid	to
base_addr_high	baseaddresshigh	to
base_addr_low	baseaddresslow	to
bh	bh	to
bindEphemeral	bindephemeral	to
bindError	binderror	to
bios	bios	to
bit	bit	to
bitmap	bitmap	to
bootSignature	bootsignature	to
bootable	bootable	to
bootloader	bootloader	to
bound	bound	to
bpb	bpb	to
bpbBytes	bpbbytes	to
bpbPtr	bpbpointer	to
buf	buffer	to
buf1	buffer1	to
buf2	buffer2	to
buf3	buffer3	to
buf4	buffer4	to
buf6	buffer6	to
buffer	buffer_2	to
buffer1	buffer1_2	to
buffer2	buffer2_2	to
bufferAddr	bufferaddress	to
bufferAddress	bufferaddress_2	to
bufptr	bufferpointer	to
bus	bus	to
busControlRegisterDataPort	buscontrolregisterdataport	to
button	button	to
buttons	button_2	to
bytesPerSector	bytespersector	to
c	c	to
cDate	cdate	to
cTime	ctime	to
cTimeTenth	ctimetenth	to
call	call	to
candidate	candidate	to
cap	cap	to
char	char	to
checked	checked	to
checksum	checksum	to
child	child	to
childPID	childpid	to
childPageDir	childpagedirectory	to
chunk	chunk	to
class_id	classid	to
closeAllProcessFDs	closeallprocessfds	to
closeOnExec	closeonexec	to
closeProcessFD	closeprocessfd	to
code	code	to
code1Ptr	code1pointer	to
code1ptr	code1pointer_2	to
code2Ptr	code2pointer	to
code3Ptr	code3pointer	to
codeSegment	codesegment	to
colorIndex	colorindex	to
colordepth	colordepth	to
command	command	to
commandPort	commandport	to
commandport	commandport_2	to
common	common	to
connected	connected	to
console	console	to
controlPort	controlport	to
copyExecVector	copyexecvector	to
copyLength	copylength	to
copyPageDir	copypagedirectory	to
copyPath	copypath	to
copySocketName	copysocketname	to
copyUtsField	copyutsfield	to
count	count	to
count2	count2	to
cowFrameManager	cowframemanager	to
cpu	cpu	to
cpustate	cpustate	to
cr0	cr0	to
cr3	cr3	to
cr4	cr4	to
crtcDataPort	crtcdataport	to
crtcIndexPort	crtcindexport	to
cs	cs	to
currentRecvBuffer	currentrecvbuffer	to
currentSendBuffer	currentsendbuffer	to
currentTask	currenttask	to
currentThread	currentthread	to
currentThreadIndex	currentthreadindex	to
cursorHeight	cursorheight	to
cursorStart	cursorstart	to
d_tag	dtag	to
d_val_ptr	dvalpointer	to
data	data	to
dataBuf	databuffer	to
dataBytes	databytes	to
dataPointer	datapointer	to
dataPort	dataport	to
dataStart	datastart	to
databuffer	databuffer_2	to
dataport	dataport_2	to
defaultKeyboardEventHandler	defaultkeyboardeventhandler	to
desc	descriptor	to
description	description	to
destination	destination	to
destinationAddress	destinationaddress	to
destinationLength	destinationlength	to
dev	device	to
device	device_2	to
deviceDescriptor	devicedescriptor	to
devicePort	deviceport	to
diff	diff	to
digits	digits	to
dirent	dirent	to
direntBytes	direntbytes	to
direntPtr	direntpointer	to
discardProcess	discardprocess	to
dispatchInterrupt	dispatchinterrupt	to
divisor	divisor	to
domain	domain	to
driveNumber	drivenumber	to
driver	driver	to
driverManager	drivermanager	to
drivercount	drivercount	to
drv	driver_2	to
ds	ds	to
ds_segment	dssegment	to
dst	destination_2	to
dstEntry	destinationentry	to
dstIP	destinationipaddress	to
dstIP_BE	destinationipaddressnetworkbyteorder	to
dstMAC	destinationmacaddress	to
dstMAC_BE	destinationmacbe	to
dstPageDir	destinationpagedirectory	to
dstPort	destinationportnumber	to
dstPt	destinationpt	to
dstPtPtr	destinationptpointer	to
dstPtr	destinationpointer	to
dstptr	destinationpointer_2	to
dynamic	dynamic	to
e	e	to
e_ehsize	eehsize	to
e_entry	eentry	to
e_flags	eflags	to
e_ident	eident	to
e_machine	emachine	to
e_phentsize	ephentsize	to
e_phnum	ephnum	to
e_phoff	ephoff	to
e_shentsize	eshentsize	to
e_shnum	eshnum	to
e_shoff	eshoff	to
e_shstrndx	eshstrndx	to
e_type	etype	to
e_version	eversion	to
eax	eax	to
ebp	ebp	to
ebx	ebx	to
ecx	ecx	to
edi	edi	to
edx	edx	to
efHandler	efhandler	to
eflags	eflags_2	to
eip	eip	to
eipOffset	eipoffset	to
elf	elf	to
elf0	elf0	to
elf2	elf2	to
elf3	elf3	to
elf4	elf4	to
elfHeader	elfheader	to
enabled	enabled	to
end	end	to
endOffset	endoffset	to
end_cylinder	endcylinder	to
end_head	endhead	to
end_sector	endsector	to
ensureCurrentProcess	ensurecurrentprocess	to
entry	entry	to
entryPoint	entrypoint	to
entrypoint	entrypoint_2	to
environment	environment	to
environmentPointers	environmentpointers	to
err	err	to
errorPort	errorport	to
es	es	to
esi	esi	to
esp	esp	to
esp0	esp0	to
esp1	esp1	to
esp2	esp2	to
