english	localized	language
cur	cur	to
current	current	to
cursor	cursor	to
cylinder	cylinder	to
d	d	to
data	data	to
databuffer	databuffer	to
datagram	datagram	to
dataport	dataport	to
date	date	to
deactivate	deactivate	to
deactive	deactive	to
debug	debug	to
decrement	decrement	to
default	default	to
delete	delete	to
delta	delta	to
depth	depth	to
desc	desc	to
descr	descr	to
description	description	to
descriptor	descriptor	to
descriptors	descriptors	to
descsz	descsz	to
destination	destination	to
destroy	destroy	to
dev	dev	to
device	device	to
diff	diff	to
digits	digits	to
dir	dir	to
directory	directory	to
dirent	dirent	to
disable	disable	to
discard	discard	to
disconnect	disconnect	to
dispatch	dispatch	to
divide	divide	to
divisor	divisor	to
do	do	to
domain	domain	to
double	double	to
down	down	to
draw	draw	to
drive	drive	to
driver	driver	to
drivercount	drivercount	to
drivers	drivers	to
drv	drv	to
ds	ds	to
dst	dst	to
dstptr	dstptr	to
dup	dup	to
dword	dword	to
dyn	dyn	to
dynamic	dynamic	to
e	e	to
eacces	eacces	to
eaddrinuse	eaddrinuse	to
eafnosupport	eafnosupport	to
eagain	eagain	to
eax	eax	to
ebadf	ebadf	to
ebp	ebp	to
ebusy	ebusy	to
ebx	ebx	to
echild	echild	to
echo	echo	to
ecx	ecx	to
edi	edi	to
edx	edx	to
eexist	eexist	to
ef	ef	to
efault	efault	to
efbig	efbig	to
eflags	eflags	to
ehsize	ehsize	to
eintr	eintr	to
einval	einval	to
eio	eio	to
eip	eip	to
eisdir	eisdir	to
elf	elf	to
emfile	emfile	to
empty	empty	to
emsgsize	emsgsize	to
enable	enable	to
enabled	enabled	to
end	end	to
enetunreach	enetunreach	to
enfile	enfile	to
enodev	enodev	to
enoent	enoent	to
enoexec	enoexec	to
enomem	enomem	to
enospc	enospc	to
enosys	enosys	to
enotconn	enotconn	to
enotdir	enotdir	to
enotty	enotty	to
ensure	ensure	to
entries	entries	to
entry	entry	to
entrypoint	entrypoint	to
entsize	entsize	to
environment	environment	to
eopnotsupp	eopnotsupp	to
eperm	eperm	to
ephemeral	ephemeral	to
eprotonosupport	eprotonosupport	to
equal	equal	to
erange	erange	to
erofs	erofs	to
err	err	to
error	error	to
errorln	errorln	to
es	es	to
esi	esi	to
esp	esp	to
espipe	espipe	to
esrch	esrch	to
ether	ether	to
etherframe	etherframe	to
ethernet	ethernet	to
event	event	to
events	events	to
exceeded	exceeded	to
except	except	to
exception	exception	to
exec	exec	to
execve	execve	to
exists	exists	to
exit	exit	to
exited	exited	to
ext	ext	to
extended	extended	to
f	f	to
family	family	to
fat	fat	to
fatal	fatal	to
fatbuf	fatbuf	to
fatbuffer	fatbuffer	to
fault	fault	to
fb	fb	to
fcntl	fcntl	to
fd	fd	to
fds	fds	to
field	field	to
file	file	to
filename	filename	to
files	files	to
filesz	filesz	to
fill	fill	to
find	find	to
first	first	to
fl	fl	to
flag	flag	to
flags	flags	to
floating	floating	to
flush	flush	to
fn	fn	to
focus	focus	to
focussable	focussable	to
foo	foo	to
for	for	to
forced	forced	to
fork	fork	to
found	found	to
fp	fp	to
fpu	fpu	to
frame	frame	to
free	free	to
frequency	frequency	to
from	from	to
front	front	to
fs	fs	to
fstat	fstat	to
fsync	fsync	to
fuction	fuction	to
full	full	to
func	func	to
function	function	to
functions	functions	to
fxrstor	fxrstor	to
fxsave	fxsave	to
g	g	to
gate	gate	to
gateway	gateway	to
gb	gb	to
gdt	gdt	to
get	get	to
getcwd	getcwd	to
getegid	getegid	to
geteuid	geteuid	to
getgid	getgid	to
getpid	getpid	to
getppid	getppid	to
getuid	getuid	to
gid	gid	to
global	global	to
got	got	to
gpf	gpf	to
gran	gran	to
graphics	graphics	to
grub	grub	to
gs	gs	to
h	h	to
halt	halt	to
handle	handle	to
handler	handler	to
handlers	handlers	to
hardware	hardware	to
has	has	to
hd	hd	to
head	head	to
header	header	to
headertype	headertype	to
heap	heap	to
height	height	to
helper	helper	to
hex	hex	to
hex출력	hex출력	to
hi	hi	to
hidden	hidden	to
high	high	to
hop	hop	to
i	i	to
icmp	icmp	to
icmp콘솔	icmp콘솔	to
id	id	to
ident	ident	to
identify	identify	to
idt	idt	to
idx	idx	to
ifchr	ifchr	to
ifdir	ifdir	to
ifmt	ifmt	to
ifreg	ifreg	to
ifsock	ifsock	to
in	in	to
increment	increment	to
index	index	to
inet	inet	to
info	info	to
init	init	to
initial	initial	to
initialization	initialization	to
initialize	initialize	to
ino	ino	to
inode	inode	to
input	input	to
install	install	to
int	int	to
interconnect	interconnect	to
interface	interface	to
internet	internet	to
internetprotocol	internetprotocol	to
interrupt	interrupt	to
interrupts	interrupts	to
invalid	invalid	to
io	io	to
iomap	iomap	to
ip	ip	to
ipci	ipci	to
ipmessage	ipmessage	to
ipv	ipv	to
ip콘솔	ip콘솔	to
iret	iret	to
is	is	to
ist	ist	to
j	j	to
jmp	jmp	to
jump	jump	to
k	k	to
kb	kb	to
kcs	kcs	to
kds	kds	to
kernel	kernel	to
key	key	to
keyboard	keyboard	to
kgs	kgs	to
kind	kind	to
k핵심	k핵심	to
l	l	to
label	label	to
last	last	to
lba	lba	to
ldt	ldt	to
left	left	to
len	len	to
length	length	to
lengths	lengths	to
level	level	to
lib	lib	to
lidt	lidt	to
lidtaddr	lidtaddr	to
limit	limit	to
line	line	to
link	link	to
linked	linked	to
linker	linker	to
list	list	to
listen	listen	to
listening	listening	to
live	live	to
load	load	to
loader	loader	to
local	local	to
log	log	to
logical	logical	to
loop	loop	to
low	low	to
lseek	lseek	to
lstat	lstat	to
m	m	to
mac	mac	to
machine	machine	to
magicnumber	magicnumber	to
main	tefito	to
make	make	to
malloc	malloc	to
manager	manager	to
map	map	to
mask	mask	to
master	master	to
matches	matches	to
max	max	to
maximum	maximum	to
mb	mb	to
mbr	mbr	to
media	media	to
mem	mem	to
memory	memory	to
memorymananger	memorymananger	to
memorytest	memorytest	to
memsz	memsz	to
mesg	mesg	to
message	message	to
mics	mics	to
mid	mid	to
minimum	minimum	to
mode	mode	to
model	model	to
mouse	mouse	to
mousemove	mousemove	to
move	move	to
msdospart	msdospart	to
msg	msg	to
mtime	mtime	to
multi	multi	to
multiboot	multiboot	to
multitasking	multitasking	to
my	my	to
myfunction	myfunction	to
m긴급로그	m긴급로그	to
m긴급로그문자열	m긴급로그문자열	to
m직렬로그초기화	m직렬로그초기화	to
m출력	m출력	to
m테스트	m테스트	to
n	n	to
name	name	to
namesz	namesz	to
net	net	to
network	network	to
new	new	to
next	next	to
nibble	nibble	to
nlink	nlink	to
nmi	nmi	to
node	node	to
nodename	nodename	to
noexec	noexec	to
none	none	to
normal	normal	to
norw	norw	to
not	not	to
note	note	to
nsec	nsec	to
num	num	to
number	number	to
o	o	to
of	of	to
offset	offset	to
ok	ok	to
old	old	to
on	on	to
only	only	to
opcode	opcode	to
open	open	to
oper	oper	to
operation	operation	to
options	options	to
order	order	to
org	org	to
other	other	to
out	out	to
output	output	to
overflow	overflow	to
p	p	to
packet	packet	to
packets	packets	to
paddr	paddr	to
page	page	to
pages	pages	to
paging	paging	to
param	param	to
parameter	parameter	to
params	params	to
parent	parent	to
parse	parse	to
part	part	to
partition	partition	to
partitions	partitions	to
path	path	to
pause	pause	to
payload	payload	to
pci	pci	to
pde	pde	to
pdelen	pdelen	to
peer	peer	to
pending	pending	to
per	per	to
peripheral	peripheral	to
phentsize	phentsize	to
phnum	phnum	to
phoff	phoff	to
phy	phy	to
phyaddr	phyaddr	to
phymem	phymem	to
phys	phys	to
physical	physical	to
pic	pic	to
pid	pid	to
pit	pit	to
pixel	pixel	to
point	point	to
pointer	pointer	to
pointers	pointers	to
poll	poll	to
port	port	to
portnumber	portnumber	to
pos	pos	to
position	position	to
posix	posix	to
prefetch	prefetch	to
prefetchable	prefetchable	to
present	present	to
prev	prev	to
primary	primary	to
print	print	to
printf	printf	to
println	println	to
printreg	printreg	to
priv	priv	to
private	private	to
privilege	privilege	to
proc	proc	to
process	process	to
processes	processes	to
processing	processing	to
program	program	to
programmable	programmable	to
protocol	protocol	to
provided	provided	to
provider	provider	to
ps	ps	to
pt	pt	to
pte	pte	to
ptr	ptr	to
push	push	to
put	put	to
pv	pv	to
queue	queue	to
r	r	to
range	range	to
raw	raw	to
rdev	rdev	to
read	lau	to
ready	ready	to
receive	receive	to
received	received	to
receiver	receiver	to
receviced	receviced	to
record	record	to
rectangle	rectangle	to
recv	recv	to
ref	ref	to
refs	refs	to
reg	reg	to
region	region	to
register	register	to
registeroffset	registeroffset	to
registers	registers	to
regs	regs	to
regtype	regtype	to
rel	rel	to
rela	rela	to
release	release	to
released	released	to
reload	reload	to
relocation	relocation	to
remaining	remaining	to
remote	remote	to
remove	remove	to
reply	reply	to
request	request	to
requested	requested	to
reserved	reserved	to
reset	reset	to
resolve	resolve	to
restore	restore	to
result	result	to
ret	ret	to
revision	revision	to
rgb	rgb	to
right	right	to
root	root	to
round	round	to
route	route	to
rs	rs	to
rt	rt	to
run	run	to
runnable	runnable	to
rx	rx	to
s	s	to
saved	saved	to
sc	sc	to
scan	scan	to
scancode	scancode	to
sche	sche	to
schedule	schedule	to
scheduler	scheduler	to
screen	screen	to
secondary	secondary	to
sect	sect	to
section	section	to
sector	sector	to
sectors	sectors	to
seek	seek	to
seg	seg	to
segment	segment	to
segments	segments	to
select	select	to
selector	selector	to
self	self	to
send	send	to
sequencer	sequencer	to
serial	serial	to
set	set	to
setup	setup	to
sh	sh	to
shared	shared	to
shentsize	shentsize	to
shift	shift	to
shndx	shndx	to
shnum	shnum	to
shoff	shoff	to
shstrndx	shstrndx	to
signature	signature	to
simd	simd	to
size	size	to
sl	sl	to
slave	slave	to
sock	sock	to
socket	socket	to
socketcall	socketcall	to
sockets	sockets	to
soft	soft	to
software	software	to
source	source	to
space	space	to
spawn	spawn	to
src	src	to
srcptr	srcptr	to
ss	ss	to
st	st	to
stack	stack	to
stackbottom	stackbottom	to
stacktop	stacktop	to
start	start	to
started	started	to
starting	starting	to
stat	stat	to
state	state	to
status	status	to
stderr	stderr	to
stdin	stdin	to
stdout	stdout	to
stop	stop	to
stopped	stopped	to
str	str	to
string	string	to
strtab	strtab	to
subclass	subclass	to
subnet	subnet	to
support	support	to
swap	swap	to
switch	switch	to
sym	sym	to
sync	sync	to
sys	sys	to
syscall	syscall	to
sysname	sysname	to
system	system	to
systemcall	systemcall	to
t	t	to
table	table	to
tag	tag	to
tail	tail	to
tamd	tamd	to
tarp	tarp	to
task	task	to
tasking	tasking	to
tasks	tasks	to
tcow	tcow	to
tcpu	tcpu	to
technology	technology	to
temp	temp	to
temporary	temporary	to
tenth	tenth	to
terminated	terminated	to
test	test	to
text	text	to
thr	thr	to
thread	thread	to
threads	threads	to
tick	tick	to
ticmp	ticmp	to
time	time	to
timer	timer	to
tip	tip	to
tls	tls	to
tmp	tmp	to
tmsdos	tmsdos	to
to	to	to
top	top	to
tos	tos	to
total	total	to
track	track	to
trap	trap	to
truncate	truncate	to
tss	tss	to
type	type	to
t공용서술자테이블	t공용서술자테이블	to
t작업관리자	t작업관리자	to
t조각설명자	t조각설명자	to
t콘솔	t콘솔	to
t함수	t함수	to
udesc	udesc	to
udp	udp	to
udp콘솔	udp콘솔	to
uid	uid	to
uint	uint	to
uintptr	uintptr	to
uname	uname	to
unhandle	unhandle	to
unhandled	unhandled	to
unit	unit	to
unset	unset	to
unused	unused	to
up	up	to
update	update	to
usable	usable	to
use	use	to
used	used	to
user	user	to
userhandler	userhandler	to
usermode	usermode	to
userproc	userproc	to
util	util	to
util콘솔	util콘솔	to
uts	uts	to
utsname	utsname	to
v	v	to
vaddr	vaddr	to
val	val	to
value	value	to
values	values	to
vector	vector	to
vendor	vendor	to
ver	ver	to
version	version	to
vfs	vfs	to
vga	vga	to
video	video	to
virt	virt	to
virtlen	virtlen	to
virtmem	virtmem	to
virtual	virtual	to
volume	volume	to
w	w	to
wait	wait	to
waitpid	waitpid	to
wdata	wdata	to
when	when	to
whence	whence	to
widget	widget	to
width	width	to
word	word	to
writable	writable	to
write	tohi	to
writer	writer	to
x	x	to
xy	xy	to
y	y	to
zero	zero	to
값	값	to
공용서술자테이블	공용서술자테이블	to
기준	기준	to
기준주소	기준주소	to
낮은	낮은	to
넷카드콘솔	넷카드콘솔	to
높은	높은	to
단말기	단말기	to
마우스콘솔	마우스콘솔	to
매개값	매개값	to
매우높은	매우높은	to
멈추기	멈추기	to
목적	목적	to
유형	유형	to
이더넷콘솔	이더넷콘솔	to
인터럽트무시하기	인터럽트무시하기	to
인터럽트예외처리기	인터럽트예외처리기	to
인터럽트요청처리	인터럽트요청처리	to
인터럽트처리기	인터럽트처리기	to
임시	임시	to
자료	자료	to
자신	자신	to
작업관리자	작업관리자	to
작업콘솔	작업콘솔	to
조각설명자	조각설명자	to
출력	출력	to
콘솔	콘솔	to
크기	크기	to
키보드콘솔	키보드콘솔	to
표시들	표시들	to
한도	한도	to
