english	localized	source	evidence_count
fd	fd	fallback-English	0
fds	fds	fallback-English	0
field	lauks	gettext	5
file	Fails	gettext	56
filename	Failanosaukums	gettext	8
files	FAILI	gettext	1
filesz	filesz	fallback-English	0
fill	fill	fallback-English	0
find	Meklēt	gettext	10
first	Pirmais	gettext	1
fl	fl	fallback-English	0
flag	flag	fallback-English	0
flags	Karogi	gettext	5
floating	peldošs	gettext	1
flush	flush	fallback-English	0
fn	fn	fallback-English	0
focus	Fokuss	gettext	1
focussable	focussable	fallback-English	0
foo	foo	fallback-English	0
for	for	fallback-English	0
forced	forced	fallback-English	0
fork	fork	fallback-English	0
found	found	fallback-English	0
fp	fp	fallback-English	0
fpu	fpu	fallback-English	0
frame	Ietvars	gettext	10
free	Brīvs	gettext	6
frequency	Biežums	gettext	1
from	from	fallback-English	0
front	Priekšpuse	gettext	1
fs	fs	fallback-English	0
fstat	fstat	fallback-English	0
fsync	fsync	fallback-English	0
fuction	fuction	fallback-English	0
full	Pilns	gettext	7
func	func	fallback-English	0
function	Funkcija	gettext	7
functions	Funkcijas	gettext	6
fxrstor	fxrstor	fallback-English	0
fxsave	fxsave	fallback-English	0
g	g	fallback-English	0
gate	gate	fallback-English	0
gateway	gateway	fallback-English	0
gb	gb	fallback-English	0
gdt	gdt	fallback-English	0
get	get	fallback-English	0
getcwd	getcwd	fallback-English	0
getegid	getegid	fallback-English	0
geteuid	geteuid	fallback-English	0
getgid	getgid	fallback-English	0
getpid	getpid	fallback-English	0
getppid	getppid	fallback-English	0
getuid	getuid	fallback-English	0
gid	gid	fallback-English	0
global	Globālais	gettext	1
got	got	fallback-English	0
gpf	gpf	fallback-English	0
gran	gran	fallback-English	0
graphics	Grafika	gettext	1
grub	grub	fallback-English	0
gs	gs	fallback-English	0
h	st	gettext	1
halt	halt	fallback-English	0
handle	handle	fallback-English	0
handler	handler	fallback-English	0
handlers	handlers	fallback-English	0
hardware	Aparatūra	gettext	2
has	has	fallback-English	0
hd	hd	fallback-English	0
head	head	fallback-English	0
header	header	fallback-English	0
headertype	headertype	fallback-English	0
heap	heap	fallback-English	0
height	Augstums	gettext	5
helper	helper	fallback-English	0
hex	Heksa	gettext	1
hex출력	hex출력	fallback-English	0
hi	hi	fallback-English	0
hidden	Slēpts	gettext	1
high	Augsta	gettext	1
hop	hop	fallback-English	0
i	i	fallback-English	0
icmp	icmp	fallback-English	0
icmp콘솔	icmp콘솔	fallback-English	0
id	id	fallback-English	0
ident	ident	fallback-English	0
identify	identify	fallback-English	0
idt	idt	fallback-English	0
idx	idx	fallback-English	0
ifchr	ifchr	fallback-English	0
ifdir	ifdir	fallback-English	0
ifmt	ifmt	fallback-English	0
ifreg	ifreg	fallback-English	0
ifsock	ifsock	fallback-English	0
in	Ienākošā	gettext	2
increment	increment	fallback-English	0
index	Saturs	gettext	1
inet	inet	fallback-English	0
info	info	fallback-English	0
init	init	fallback-English	0
initial	initial	fallback-English	0
initialization	initialization	fallback-English	0
initialize	initialize	fallback-English	0
ino	ino	fallback-English	0
inode	inode	fallback-English	0
input	Ievade	gettext	2
install	Instalēt	gettext	4
int	int	fallback-English	0
interconnect	interconnect	fallback-English	0
interface	SASKARNE	gettext	5
internet	Internets	gettext	2
internetprotocol	internetprotocol	fallback-English	0
interrupt	Pārtraukums	gettext	1
interrupts	interrupts	fallback-English	0
invalid	Nederīgs	gettext	1
io	io	fallback-English	0
iomap	iomap	fallback-English	0
ip	ip	fallback-English	0
ipci	ipci	fallback-English	0
ipmessage	ipmessage	fallback-English	0
ipv	ipv	fallback-English	0
ip콘솔	ip콘솔	fallback-English	0
iret	iret	fallback-English	0
is	is	fallback-English	0
ist	ist	fallback-English	0
j	j	fallback-English	0
jmp	jmp	fallback-English	0
jump	jump	fallback-English	0
k	k	fallback-English	0
kb	kb	fallback-English	0
kcs	kcs	fallback-English	0
kds	kds	fallback-English	0
kernel	kernel	fallback-English	0
key	Atslēga	gettext	1
keyboard	Klaviatūra	gettext	5
kgs	kgs	fallback-English	0
kind	kind	fallback-English	0
k핵심	k핵심	fallback-English	0
l	l	fallback-English	0
label	Etiķete	gettext	14
last	Pēdējais	gettext	2
lba	lba	fallback-English	0
ldt	ldt	fallback-English	0
left	Pakreisi	gettext	19
len	len	fallback-English	0
length	Garums	gettext	1
lengths	lengths	fallback-English	0
level	level	fallback-English	0
lib	lib	fallback-English	0
lidt	lidt	fallback-English	0
lidtaddr	lidtaddr	fallback-English	0
limit	Ierobežot	gettext	1
line	Rinda	gettext	10
link	Saite	gettext	11
linked	linked	fallback-English	0
linker	linker	fallback-English	0
list	Saraksts	gettext	5
listen	listen	fallback-English	0
listening	listening	fallback-English	0
live	live	fallback-English	0
load	Noslodze	gettext	4
loader	loader	fallback-English	0
local	vietējais	gettext	5
log	log	fallback-English	0
logical	logical	fallback-English	0
loop	loop	fallback-English	0
low	Klusi	gettext	5
lseek	lseek	fallback-English	0
lstat	lstat	fallback-English	0
m	m	fallback-English	0
mac	mac	fallback-English	0
machine	machine	fallback-English	0
magicnumber	magicnumber	fallback-English	0
main	galvenais	curated-seed	0
make	make	fallback-English	0
malloc	malloc	fallback-English	0
manager	manager	fallback-English	0
map	map	fallback-English	0
mask	Maska	gettext	5
master	master	fallback-English	0
matches	matches	fallback-English	0
max	Maks	gettext	1
maximum	Maksimums	gettext	2
mb	mb	fallback-English	0
mbr	mbr	fallback-English	0
media	Datunesēji	gettext	5
mem	mem	fallback-English	0
memory	Atmiņa	gettext	10
memorymananger	memorymananger	fallback-English	0
memorytest	memorytest	fallback-English	0
memsz	memsz	fallback-English	0
mesg	mesg	fallback-English	0
message	Ziņojums	gettext	6
mics	mics	fallback-English	0
mid	mid	fallback-English	0
minimum	Minimums	gettext	1
mode	Režīms	gettext	3
model	Modelis	gettext	1
mouse	Pele	gettext	8
mousemove	mousemove	fallback-English	0
move	Pārvietot	gettext	8
msdospart	msdospart	fallback-English	0
msg	msg	fallback-English	0
mtime	mtime	fallback-English	0
multi	multi	fallback-English	0
multiboot	multiboot	fallback-English	0
multitasking	multitasking	fallback-English	0
my	my	fallback-English	0
myfunction	myfunction	fallback-English	0
m긴급로그	m긴급로그	fallback-English	0
m긴급로그문자열	m긴급로그문자열	fallback-English	0
m직렬로그초기화	m직렬로그초기화	fallback-English	0
m출력	m출력	fallback-English	0
m테스트	m테스트	fallback-English	0
n	Z	gettext	1
name	Nosaukums	gettext	39
namesz	namesz	fallback-English	0
net	net	fallback-English	0
network	Tīkls	gettext	25
new	Jauns	gettext	7
next	Nākamais	gettext	4
nibble	nibble	fallback-English	0
nlink	nlink	fallback-English	0
nmi	nmi	fallback-English	0
node	node	fallback-English	0
nodename	nodename	fallback-English	0
noexec	noexec	fallback-English	0
none	Nav	gettext	21
normal	Parasts	gettext	9
norw	norw	fallback-English	0
not	not	fallback-English	0
note	Piezīme	gettext	7
nsec	nsec	fallback-English	0
num	num	fallback-English	0
number	Skaitlis	gettext	5
o	o	fallback-English	0
of	no	gettext	5
offset	offset	fallback-English	0
ok	Labi	gettext	4
old	old	fallback-English	0
on	Ieslēgts	gettext	1
only	only	fallback-English	0
opcode	opcode	fallback-English	0
open	Atvērt	gettext	44
oper	oper	fallback-English	0
operation	operation	fallback-English	0
options	Opcijas	gettext	18
order	order	fallback-English	0
org	org	fallback-English	0
other	Citi	gettext	6
out	Izejošā	gettext	2
output	Izvade	gettext	5
overflow	overflow	fallback-English	0
p	p	fallback-English	0
packet	packet	fallback-English	0
packets	packets	fallback-English	0
paddr	paddr	fallback-English	0
page	Lapa	gettext	1
pages	pages	fallback-English	0
paging	paging	fallback-English	0
param	param	fallback-English	0
parameter	parameter	fallback-English	0
params	Parametri	gettext	5
parent	vecāks	gettext	5
parse	parse	fallback-English	0
part	part	fallback-English	0
partition	partition	fallback-English	0
partitions	partitions	fallback-English	0
path	CEĻŠ	gettext	7
pause	pause	fallback-English	0
payload	payload	fallback-English	0
pci	pci	fallback-English	0
pde	pde	fallback-English	0
pdelen	pdelen	fallback-English	0
peer	peer	fallback-English	0
pending	pending	fallback-English	0
per	per	fallback-English	0
peripheral	peripheral	fallback-English	0
phentsize	phentsize	fallback-English	0
phnum	phnum	fallback-English	0
phoff	phoff	fallback-English	0
phy	phy	fallback-English	0
phyaddr	phyaddr	fallback-English	0
phymem	phymem	fallback-English	0
phys	phys	fallback-English	0
physical	physical	fallback-English	0
pic	pic	fallback-English	0
pid	pid	fallback-English	0
pit	pit	fallback-English	0
pixel	pixel	fallback-English	0
point	point	fallback-English	0
pointer	Kursors	gettext	1
pointers	pointers	fallback-English	0
poll	poll	fallback-English	0
port	Ports	gettext	6
portnumber	portnumber	fallback-English	0
pos	pos	fallback-English	0
position	Novietojums	gettext	6
posix	posix	fallback-English	0
prefetch	prefetch	fallback-English	0
prefetchable	prefetchable	fallback-English	0
present	Klātesošs	gettext	1
prev	prev	fallback-English	0
primary	primary	fallback-English	0
print	Drukāt	gettext	10
printf	printf	fallback-English	0
println	println	fallback-English	0
printreg	printreg	fallback-English	0
priv	priv	fallback-English	0
private	Privāts	gettext	1
privilege	privilege	fallback-English	0
proc	proc	fallback-English	0
process	process	fallback-English	0
processes	Procesi	gettext	5
processing	processing	fallback-English	0
program	programma	gettext	10
programmable	programmable	fallback-English	0
protocol	protocol	fallback-English	0
provided	provided	fallback-English	0
provider	provider	fallback-English	0
ps	ps	fallback-English	0
pt	pt	fallback-English	0
pte	pte	fallback-English	0
ptr	ptr	fallback-English	0
push	push	fallback-English	0
put	put	fallback-English	0
pv	pv	fallback-English	0
queue	queue	fallback-English	0
r	r	fallback-English	0
range	Apgabals	gettext	5
raw	raw	fallback-English	0
rdev	rdev	fallback-English	0
read	Lasīt	gettext	12
ready	Gatavs	gettext	3
receive	receive	fallback-English	0
received	received	fallback-English	0
receiver	receiver	fallback-English	0
receviced	receviced	fallback-English	0
record	record	fallback-English	0
rectangle	Taisnstūris	gettext	1
recv	recv	fallback-English	0
ref	ref	fallback-English	0
refs	refs	fallback-English	0
reg	reg	fallback-English	0
region	region	fallback-English	0
register	register	fallback-English	0
registeroffset	registeroffset	fallback-English	0
registers	registers	fallback-English	0
regs	regs	fallback-English	0
regtype	regtype	fallback-English	0
rel	rel	fallback-English	0
rela	rela	fallback-English	0
release	release	fallback-English	0
released	released	fallback-English	0
reload	Pārlādēt	gettext	25
relocation	relocation	fallback-English	0
remaining	remaining	fallback-English	0
remote	remote	fallback-English	0
remove	Izņemt	gettext	15
reply	reply	fallback-English	0
request	request	fallback-English	0
requested	requested	fallback-English	0
reserved	reserved	fallback-English	0
reset	Pārstatīt	gettext	15
resolve	resolve	fallback-English	0
restore	Atjaunot	gettext	10
result	result	fallback-English	0
ret	ret	fallback-English	0
revision	revision	fallback-English	0
rgb	rgb	fallback-English	0
right	Palabi	gettext	19
root	Sakne	gettext	11
round	Apaļot	gettext	1
route	route	fallback-English	0
rs	rs	fallback-English	0
rt	rt	fallback-English	0
run	Palaist	gettext	7
runnable	runnable	fallback-English	0
rx	rx	fallback-English	0
s	D	gettext	1
saved	saved	fallback-English	0
sc	sc	fallback-English	0
scan	Skenēt	gettext	2
scancode	scancode	fallback-English	0
sche	sche	fallback-English	0
schedule	schedule	fallback-English	0
scheduler	scheduler	fallback-English	0
screen	screen	fallback-English	0
secondary	secondary	fallback-English	0
sect	sect	fallback-English	0
section	section	fallback-English	0
sector	sector	fallback-English	0
sectors	sectors	fallback-English	0
seek	seek	fallback-English	0
seg	seg	fallback-English	0
segment	segment	fallback-English	0
segments	segments	fallback-English	0
select	Atlasīt	gettext	6
selector	selector	fallback-English	0
self	pats	gettext	5
send	Sūtīt	gettext	1
sequencer	sequencer	fallback-English	0
serial	serial	fallback-English	0
set	kopa	gettext	5
setup	setup	fallback-English	0
sh	sh	fallback-English	0
shared	shared	fallback-English	0
shentsize	shentsize	fallback-English	0
shift	shift	fallback-English	0
shndx	shndx	fallback-English	0
shnum	shnum	fallback-English	0
shoff	shoff	fallback-English	0
shstrndx	shstrndx	fallback-English	0
signature	signature	fallback-English	0
simd	simd	fallback-English	0
size	Izmērs	gettext	25
sl	sl	fallback-English	0
slave	slave	fallback-English	0
sock	sock	fallback-English	0
socket	Ligzda	gettext	1
socketcall	socketcall	fallback-English	0
sockets	sockets	fallback-English	0
soft	soft	fallback-English	0
software	Programmatūra	gettext	5
source	Avots	gettext	11
space	space	fallback-English	0
spawn	spawn	fallback-English	0
src	src	fallback-English	0
srcptr	srcptr	fallback-English	0
ss	ss	fallback-English	0
st	st	fallback-English	0
stack	stack	fallback-English	0
stackbottom	stackbottom	fallback-English	0
stacktop	stacktop	fallback-English	0
start	Startēt	gettext	10
started	Palaists	gettext	5
starting	starting	fallback-English	0
stat	stat	fallback-English	0
state	Stāvoklis	gettext	3
status	Statuss	gettext	12
stderr	stderr	fallback-English	0
stdin	stdin	fallback-English	0
stdout	stdout	fallback-English	0
stop	Apturēt	gettext	24
stopped	Apturēts	gettext	5
str	str	fallback-English	0
string	virkne	gettext	5
strtab	strtab	fallback-English	0
subclass	subclass	fallback-English	0
subnet	subnet	fallback-English	0
support	support	fallback-English	0
swap	Maiņvieta	gettext	5
switch	switch	fallback-English	0
sym	sym	fallback-English	0
sync	sync	fallback-English	0
sys	sys	fallback-English	0
syscall	syscall	fallback-English	0
sysname	sysname	fallback-English	0
system	Sistēma	gettext	9
systemcall	systemcall	fallback-English	0
t	t	fallback-English	0
table	Tabula	gettext	5
tag	Birka	gettext	6
tail	tail	fallback-English	0
tamd	tamd	fallback-English	0
tarp	tarp	fallback-English	0
task	task	fallback-English	0
tasking	tasking	fallback-English	0
tasks	Uzdevumi	gettext	1
tcow	tcow	fallback-English	0
tcpu	tcpu	fallback-English	0
technology	Tehnoloģija	gettext	1
temp	temp	fallback-English	0
temporary	temporary	fallback-English	0
tenth	tenth	fallback-English	0
terminated	terminated	fallback-English	0
test	Pārbaudīt	gettext	2
text	Teksts	gettext	24
thr	thr	fallback-English	0
thread	thread	fallback-English	0
threads	threads	fallback-English	0
tick	tick	fallback-English	0
ticmp	ticmp	fallback-English	0
time	Laiks	gettext	4
timer	timer	fallback-English	0
tip	tip	fallback-English	0
tls	tls	fallback-English	0
tmp	tmp	fallback-English	0
tmsdos	tmsdos	fallback-English	0
to	to	fallback-English	0
top	Augšā	gettext	5
tos	tos	fallback-English	0
total	Kopā	gettext	5
track	track	fallback-English	0
trap	trap	fallback-English	0
truncate	Apraut	gettext	1
tss	tss	fallback-English	0
type	Tips	gettext	33
t공용서술자테이블	t공용서술자테이블	fallback-English	0
t작업관리자	t작업관리자	fallback-English	0
t조각설명자	t조각설명자	fallback-English	0
t콘솔	t콘솔	fallback-English	0
t함수	t함수	fallback-English	0
udesc	udesc	fallback-English	0
udp	udp	fallback-English	0
udp콘솔	udp콘솔	fallback-English	0
uid	uid	fallback-English	0
uint	uint	fallback-English	0
uintptr	uintptr	fallback-English	0
uname	uname	fallback-English	0
unhandle	unhandle	fallback-English	0
unhandled	unhandled	fallback-English	0
unit	unit	fallback-English	0
unset	Riet	gettext	1
unused	unused	fallback-English	0
up	Augšup	gettext	10
update	Atjaunināt	gettext	17
usable	usable	fallback-English	0
use	Izmantot	gettext	1
used	Izmantots	gettext	5
user	Lietotājs	gettext	19
userhandler	userhandler	fallback-English	0
usermode	usermode	fallback-English	0
userproc	userproc	fallback-English	0
util	util	fallback-English	0
util콘솔	util콘솔	fallback-English	0
uts	uts	fallback-English	0
utsname	utsname	fallback-English	0
v	v	fallback-English	0
vaddr	vaddr	fallback-English	0
val	val	fallback-English	0
value	Vērtība	gettext	18
values	values	fallback-English	0
vector	vector	fallback-English	0
vendor	Ražotājs	gettext	1
ver	ver	fallback-English	0
version	Versija	gettext	1
vfs	vfs	fallback-English	0
vga	vga	fallback-English	0
video	video	fallback-English	0
virt	virt	fallback-English	0
virtlen	virtlen	fallback-English	0
virtmem	virtmem	fallback-English	0
virtual	Virtuāla	gettext	1
volume	Tilpums	gettext	1
w	R	gettext	1
wait	Gaidīt	gettext	2
waitpid	waitpid	fallback-English	0
wdata	wdata	fallback-English	0
when	when	fallback-English	0
whence	whence	fallback-English	0
widget	widget	fallback-English	0
width	Platums	gettext	6
word	vārds	gettext	6
writable	writable	fallback-English	0
write	Rakstīt	gettext	12
writer	writer	fallback-English	0
x	x	fallback-English	0
xy	xy	fallback-English	0
y	j	gettext	1
zero	zero	fallback-English	0
값	값	fallback-English	0
공용서술자테이블	공용서술자테이블	fallback-English	0
기준	기준	fallback-English	0
기준주소	기준주소	fallback-English	0
낮은	낮은	fallback-English	0
넷카드콘솔	넷카드콘솔	fallback-English	0
높은	높은	fallback-English	0
단말기	단말기	fallback-English	0
마우스콘솔	마우스콘솔	fallback-English	0
매개값	매개값	fallback-English	0
매우높은	매우높은	fallback-English	0
멈추기	멈추기	fallback-English	0
목적	목적	fallback-English	0
유형	유형	fallback-English	0
이더넷콘솔	이더넷콘솔	fallback-English	0
인터럽트무시하기	인터럽트무시하기	fallback-English	0
인터럽트예외처리기	인터럽트예외처리기	fallback-English	0
인터럽트요청처리	인터럽트요청처리	fallback-English	0
인터럽트처리기	인터럽트처리기	fallback-English	0
임시	임시	fallback-English	0
자료	자료	fallback-English	0
자신	자신	fallback-English	0
작업관리자	작업관리자	fallback-English	0
작업콘솔	작업콘솔	fallback-English	0
조각설명자	조각설명자	fallback-English	0
출력	출력	fallback-English	0
콘솔	콘솔	fallback-English	0
크기	크기	fallback-English	0
키보드콘솔	키보드콘솔	fallback-English	0
표시들	표시들	fallback-English	0
한도	한도	fallback-English	0
