english	localized	source	evidence_count
gdt	gdt	fallback-English	0
get	get	fallback-English	0
getcwd	getcwd	fallback-English	0
getegid	getegid	fallback-English	0
geteuid	geteuid	fallback-English	0
getgid	getgid	fallback-English	0
getpid	getpid	fallback-English	0
getppid	getppid	fallback-English	0
getuid	getuid	fallback-English	0
gid	gid	fallback-English	0
global	全般	gettext	5
got	got	fallback-English	0
gpf	gpf	fallback-English	0
gran	gran	fallback-English	0
graphics	グラフィック	gettext	7
grub	grub	fallback-English	0
gs	gs	fallback-English	0
h	時間	gettext	1
halt	halt	fallback-English	0
handle	取っ手	gettext	1
handler	handler	fallback-English	0
handlers	handlers	fallback-English	0
hardware	ハードウェア	gettext	14
has	has	fallback-English	0
hd	hd	fallback-English	0
head	head	fallback-English	0
header	ヘッダ	curated-seed	0
headertype	headertype	fallback-English	0
heap	heap	fallback-English	0
height	height	fallback-English	0
helper	helper	fallback-English	0
hex	16進	gettext	1
hex출력	hex출력	fallback-English	0
hi	hi	fallback-English	0
hidden	非表示	gettext	1
high	高い	gettext	8
hop	hop	fallback-English	0
i	i	fallback-English	0
icmp	icmp	fallback-English	0
icmp콘솔	icmp콘솔	fallback-English	0
id	id	fallback-English	0
ident	ident	fallback-English	0
identify	identify	fallback-English	0
idt	idt	fallback-English	0
idx	idx	fallback-English	0
ifchr	ifchr	fallback-English	0
ifdir	ifdir	fallback-English	0
ifmt	ifmt	fallback-English	0
ifreg	ifreg	fallback-English	0
ifsock	ifsock	fallback-English	0
in	受信	gettext	2
increment	increment	fallback-English	0
index	目次	gettext	1
inet	inet	fallback-English	0
info	info	fallback-English	0
init	init	fallback-English	0
initial	initial	fallback-English	0
initialization	initialization	fallback-English	0
initialize	initialize	fallback-English	0
ino	ino	fallback-English	0
inode	Iノード	gettext	5
input	入力	gettext	9
install	インストール	gettext	11
int	int	fallback-English	0
interconnect	interconnect	fallback-English	0
interface	インターフェース	gettext	5
internet	インターネット	gettext	5
internetprotocol	internetprotocol	fallback-English	0
interrupt	割込み	curated-seed	1
interrupts	interrupts	fallback-English	0
invalid	不正	gettext	1
io	io	fallback-English	0
iomap	iomap	fallback-English	0
ip	ip	fallback-English	0
ipci	ipci	fallback-English	0
ipmessage	ipmessage	fallback-English	0
ipv	ipv	fallback-English	0
ip콘솔	ip콘솔	fallback-English	0
iret	iret	fallback-English	0
is	is	fallback-English	0
ist	ist	fallback-English	0
j	j	fallback-English	0
jmp	jmp	fallback-English	0
jump	jump	fallback-English	0
k	ケルビン	gettext	1
kb	kb	fallback-English	0
kcs	kcs	fallback-English	0
kds	kds	fallback-English	0
kernel	中核	curated-seed	0
key	鍵	gettext	1
keyboard	キーボード	curated-seed	15
kgs	kgs	fallback-English	0
kind	kind	fallback-English	0
k핵심	k핵심	fallback-English	0
l	l	fallback-English	0
label	ラベル	gettext	21
last	最後	gettext	1
lba	lba	fallback-English	0
ldt	ldt	fallback-English	0
left	左	gettext	23
len	len	fallback-English	0
length	長さ	gettext	3
lengths	lengths	fallback-English	0
level	level	fallback-English	0
lib	lib	fallback-English	0
lidt	lidt	fallback-English	0
lidtaddr	lidtaddr	fallback-English	0
limit	制限	gettext	1
line	行	gettext	5
link	連結	curated-seed	16
linked	linked	fallback-English	0
linker	linker	fallback-English	0
list	一覧	curated-seed	10
listen	listen	fallback-English	0
listening	listening	fallback-English	0
live	live	fallback-English	0
load	読込み	curated-seed	4
loader	loader	fallback-English	0
local	ローカル	gettext	2
log	ログ	gettext	1
logical	論理演算	gettext	1
loop	loop	fallback-English	0
low	低い	gettext	8
lseek	lseek	fallback-English	0
lstat	lstat	fallback-English	0
m	分	gettext	1
mac	mac	fallback-English	0
machine	machine	fallback-English	0
magicnumber	magicnumber	fallback-English	0
main	主要	curated-seed	1
make	make	fallback-English	0
malloc	malloc	fallback-English	0
manager	管理者	curated-seed	0
map	対応表	curated-seed	0
mask	マスク	gettext	5
master	マスター	gettext	1
matches	matches	fallback-English	0
max	最大	gettext	2
maximum	最大	gettext	1
mb	ミリバール	gettext	3
mbr	mbr	fallback-English	0
media	メディア	gettext	5
mem	mem	fallback-English	0
memory	メモリ	curated-seed	11
memorymananger	memorymananger	fallback-English	0
memorytest	memorytest	fallback-English	0
memsz	memsz	fallback-English	0
mesg	mesg	fallback-English	0
message	メッセージ	gettext	8
mics	mics	fallback-English	0
mid	mid	fallback-English	0
minimum	最小	gettext	1
mode	モード	curated-seed	9
model	モデル	gettext	2
mouse	マウス	curated-seed	15
mousemove	mousemove	fallback-English	0
move	移動	gettext	15
msdospart	msdospart	fallback-English	0
msg	msg	fallback-English	0
mtime	mtime	fallback-English	0
multi	複数	curated-seed	0
multiboot	multiboot	fallback-English	0
multitasking	multitasking	fallback-English	0
my	my	fallback-English	0
myfunction	myfunction	fallback-English	0
m긴급로그	m긴급로그	fallback-English	0
m긴급로그문자열	m긴급로그문자열	fallback-English	0
m직렬로그초기화	m직렬로그초기화	fallback-English	0
m출력	m출력	fallback-English	0
m테스트	m테스트	fallback-English	0
n	北	gettext	1
name	名前	gettext	60
namesz	namesz	fallback-English	0
net	net	fallback-English	0
network	ネットワーク	curated-seed	47
new	新規	gettext	21
next	次	gettext	10
nibble	nibble	fallback-English	0
nlink	nlink	fallback-English	0
nmi	nmi	fallback-English	0
node	ノード	gettext	1
nodename	nodename	fallback-English	0
noexec	noexec	fallback-English	0
none	なし	gettext	71
normal	普通	gettext	10
norw	norw	fallback-English	0
not	インストールされていません	gettext	1
note	備考	gettext	1
nsec	nsec	fallback-English	0
num	num	fallback-English	0
number	number	fallback-English	0
o	o	fallback-English	0
of	of	fallback-English	0
offset	offset	fallback-English	0
ok	ok	fallback-English	0
old	old	fallback-English	0
on	時	curated-seed	9
only	専用	curated-seed	0
opcode	opcode	fallback-English	0
open	開く	curated-seed	60
oper	oper	fallback-English	0
operation	操作	curated-seed	0
options	オプション	gettext	26
order	order	fallback-English	0
org	org	fallback-English	0
other	その他	gettext	18
out	送信	gettext	2
output	出力	gettext	7
overflow	overflow	fallback-English	0
p	気圧	gettext	1
packet	packet	fallback-English	0
packets	パケット	gettext	1
paddr	paddr	fallback-English	0
page	ページ	curated-seed	2
pages	pages	fallback-English	0
paging	ページ管理	curated-seed	0
param	param	fallback-English	0
parameter	parameter	fallback-English	0
params	パラメータ	gettext	5
parent	parent	fallback-English	0
parse	parse	fallback-English	0
part	part	fallback-English	0
partition	区分	curated-seed	0
partitions	partitions	fallback-English	0
path	パス	gettext	4
pause	一時停止	gettext	13
payload	payload	fallback-English	0
pci	pci	fallback-English	0
pde	pde	fallback-English	0
pdelen	pdelen	fallback-English	0
peer	peer	fallback-English	0
pending	保留	curated-seed	0
per	per	fallback-English	0
peripheral	peripheral	fallback-English	0
phentsize	phentsize	fallback-English	0
phnum	phnum	fallback-English	0
phoff	phoff	fallback-English	0
phy	phy	fallback-English	0
phyaddr	phyaddr	fallback-English	0
phymem	phymem	fallback-English	0
phys	phys	fallback-English	0
physical	物理	curated-seed	0
pic	pic	fallback-English	0
pid	pid	fallback-English	0
pit	pit	fallback-English	0
pixel	pixel	fallback-English	0
point	point	fallback-English	0
pointer	ポインタ	gettext	1
pointers	pointers	fallback-English	0
poll	poll	fallback-English	0
port	ポート	curated-seed	7
portnumber	portnumber	fallback-English	0
pos	位置	gettext	1
position	配置	gettext	5
posix	posix	fallback-English	0
prefetch	prefetch	fallback-English	0
prefetchable	prefetchable	fallback-English	0
present	現在	gettext	1
prev	prev	fallback-English	0
primary	primary	fallback-English	0
print	印刷	gettext	10
printf	printf	fallback-English	0
println	println	fallback-English	0
printreg	printreg	fallback-English	0
priv	priv	fallback-English	0
private	プライベート	gettext	5
privilege	privilege	fallback-English	0
proc	proc	fallback-English	0
process	プロセス	curated-seed	5
processes	プロセス	gettext	5
processing	processing	fallback-English	0
program	プログラム	gettext	8
programmable	programmable	fallback-English	0
protocol	protocol	fallback-English	0
provided	provided	fallback-English	0
provider	provider	fallback-English	0
ps	ps	fallback-English	0
pt	pt	fallback-English	0
pte	pte	fallback-English	0
ptr	ptr	fallback-English	0
push	push	fallback-English	0
put	put	fallback-English	0
pv	pv	fallback-English	0
queue	待ち行列	curated-seed	0
r	降水量	gettext	1
range	range	fallback-English	0
raw	raw	fallback-English	0
rdev	rdev	fallback-English	0
read	読込み	curated-seed	12
ready	準備OK	gettext	1
receive	receive	fallback-English	0
received	受信	gettext	1
receiver	receiver	fallback-English	0
receviced	receviced	fallback-English	0
record	録音	gettext	1
rectangle	矩形	gettext	1
recv	recv	fallback-English	0
ref	ref	fallback-English	0
refs	refs	fallback-English	0
reg	reg	fallback-English	0
region	region	fallback-English	0
register	レジスタ	curated-seed	0
registeroffset	registeroffset	fallback-English	0
registers	registers	fallback-English	0
regs	regs	fallback-English	0
regtype	regtype	fallback-English	0
rel	rel	fallback-English	0
rela	rela	fallback-English	0
release	release	fallback-English	0
released	released	fallback-English	0
reload	再読み込み	gettext	30
relocation	relocation	fallback-English	0
remaining	remaining	fallback-English	0
remote	リモート	gettext	10
remove	削除	gettext	27
reply	reply	fallback-English	0
request	request	fallback-English	0
requested	requested	fallback-English	0
reserved	予約	gettext	5
reset	リセット	gettext	31
resolve	解決	curated-seed	0
restore	復元	gettext	10
result	生成先	gettext	5
ret	ret	fallback-English	0
revision	revision	fallback-English	0
rgb	rgb	fallback-English	0
right	右	gettext	28
root	ルート	gettext	6
round	数値の丸め込み	gettext	1
route	route	fallback-English	0
rs	rs	fallback-English	0
rt	rt	fallback-English	0
run	実行	gettext	18
runnable	runnable	fallback-English	0
rx	rx	fallback-English	0
s	秒	gettext	2
saved	保存済み	gettext	5
sc	sc	fallback-English	0
scan	スキャン	gettext	2
scancode	scancode	fallback-English	0
sche	sche	fallback-English	0
schedule	schedule	fallback-English	0
scheduler	スケジューラ	curated-seed	0
screen	画面	gettext	1
secondary	secondary	fallback-English	0
sect	sect	fallback-English	0
section	区画	curated-seed	0
sector	sector	fallback-English	0
sectors	sectors	fallback-English	0
seek	seek	fallback-English	0
seg	seg	fallback-English	0
segment	segment	fallback-English	0
segments	segments	fallback-English	0
select	選択	gettext	6
selector	selector	fallback-English	0
self	self	fallback-English	0
send	送信	gettext	1
sequencer	sequencer	fallback-English	0
serial	直列	curated-seed	5
set	あり	gettext	1
setup	setup	fallback-English	0
sh	sh	fallback-English	0
shared	shared	fallback-English	0
shentsize	shentsize	fallback-English	0
shift	shift	fallback-English	0
shndx	shndx	fallback-English	0
shnum	shnum	fallback-English	0
shoff	shoff	fallback-English	0
shstrndx	shstrndx	fallback-English	0
signature	signature	fallback-English	0
simd	simd	fallback-English	0
size	サイズ	gettext	38
sl	sl	fallback-English	0
slave	slave	fallback-English	0
sock	sock	fallback-English	0
socket	ソケット	curated-seed	1
socketcall	socketcall	fallback-English	0
sockets	sockets	fallback-English	0
soft	soft	fallback-English	0
software	ソフトウェア	gettext	5
source	転送元	gettext	10
space	スペース	gettext	5
spawn	spawn	fallback-English	0
src	src	fallback-English	0
srcptr	srcptr	fallback-English	0
ss	ss	fallback-English	0
st	st	fallback-English	0
stack	stack	fallback-English	0
stackbottom	stackbottom	fallback-English	0
stacktop	stacktop	fallback-English	0
start	開始	gettext	11
started	起動日時	gettext	5
starting	starting	fallback-English	0
stat	stat	fallback-English	0
state	状態	gettext	4
status	状態	gettext	18
stderr	stderr	fallback-English	0
stdin	stdin	fallback-English	0
stdout	stdout	fallback-English	0
stop	停止	gettext	24
stopped	停止	gettext	5
str	str	fallback-English	0
string	文字列	gettext	6
strtab	strtab	fallback-English	0
subclass	subclass	fallback-English	0
subnet	subnet	fallback-English	0
support	サポート	gettext	1
swap	スワップ	gettext	5
switch	switch	fallback-English	0
sym	sym	fallback-English	0
sync	sync	fallback-English	0
sys	sys	fallback-English	0
syscall	syscall	fallback-English	0
sysname	sysname	fallback-English	0
system	システム	curated-seed	22
systemcall	systemcall	fallback-English	0
t	気温	gettext	1
table	table	fallback-English	0
tag	タグ	gettext	6
tail	tail	fallback-English	0
tamd	tamd	fallback-English	0
tarp	tarp	fallback-English	0
task	タスク	curated-seed	1
tasking	タスク管理	curated-seed	0
tasks	タスク	gettext	2
tcow	tcow	fallback-English	0
tcpu	tcpu	fallback-English	0
technology	使用技術	gettext	1
temp	temp	fallback-English	0
temporary	temporary	fallback-English	0
tenth	tenth	fallback-English	0
terminated	terminated	fallback-English	0
test	テスト	gettext	3
text	テキスト	curated-seed	11
thr	thr	fallback-English	0
thread	スレッド	curated-seed	0
threads	threads	fallback-English	0
tick	tick	fallback-English	0
ticmp	ticmp	fallback-English	0
time	時間	gettext	3
timer	タイマー	curated-seed	1
tip	tip	fallback-English	0
tls	tls	fallback-English	0
tmp	tmp	fallback-English	0
tmsdos	tmsdos	fallback-English	0
to	to	fallback-English	0
top	上	gettext	14
tos	tos	fallback-English	0
total	合計	gettext	5
track	track	fallback-English	0
trap	trap	fallback-English	0
truncate	切り捨て	gettext	1
tss	tss	fallback-English	0
type	型	curated-seed	24
t공용서술자테이블	t공용서술자테이블	fallback-English	0
t작업관리자	t작업관리자	fallback-English	0
t조각설명자	t조각설명자	fallback-English	0
t콘솔	t콘솔	fallback-English	0
t함수	t함수	fallback-English	0
udesc	udesc	fallback-English	0
udp	udp	fallback-English	0
udp콘솔	udp콘솔	fallback-English	0
uid	uid	fallback-English	0
uint	uint	fallback-English	0
uintptr	uintptr	fallback-English	0
uname	uname	fallback-English	0
unhandle	unhandle	fallback-English	0
unhandled	unhandled	fallback-English	0
unit	ユニット	gettext	5
unset	解除	gettext	1
unused	未使用	gettext	1
up	上へ	gettext	11
update	更新	gettext	15
usable	usable	fallback-English	0
use	ON	gettext	1
used	使用中	gettext	12
user	利用者	curated-seed	12
userhandler	userhandler	fallback-English	0
usermode	ユーザーモード	gettext	5
userproc	userproc	fallback-English	0
util	汎用	curated-seed	0
util콘솔	util콘솔	fallback-English	0
uts	uts	fallback-English	0
utsname	utsname	fallback-English	0
v	v	fallback-English	0
vaddr	vaddr	fallback-English	0
val	val	fallback-English	0
value	値	gettext	9
values	数値	gettext	1
vector	vector	fallback-English	0
vendor	製造元	gettext	1
ver	ver	fallback-English	0
version	バージョン	gettext	7
vfs	vfs	fallback-English	0
vga	vga	fallback-English	0
video	ビデオ	gettext	12
virt	virt	fallback-English	0
virtlen	virtlen	fallback-English	0
virtmem	virtmem	fallback-English	0
virtual	仮想	curated-seed	1
volume	音量	gettext	2
w	西	gettext	1
wait	待機する	gettext	2
waitpid	waitpid	fallback-English	0
wdata	wdata	fallback-English	0
when	when	fallback-English	0
whence	whence	fallback-English	0
widget	画面要素	curated-seed	1
width	幅	gettext	1
word	語	curated-seed	5
writable	writable	fallback-English	0
write	書込み	curated-seed	17
writer	writer	fallback-English	0
x	x	fallback-English	0
xy	xy	fallback-English	0
y	y	fallback-English	0
zero	数値の0	gettext	1
값	값	fallback-English	0
공용서술자테이블	공용서술자테이블	fallback-English	0
기준	기준	fallback-English	0
기준주소	기준주소	fallback-English	0
낮은	낮은	fallback-English	0
넷카드콘솔	넷카드콘솔	fallback-English	0
높은	높은	fallback-English	0
단말기	단말기	fallback-English	0
마우스콘솔	마우스콘솔	fallback-English	0
매개값	매개값	fallback-English	0
매우높은	매우높은	fallback-English	0
멈추기	멈추기	fallback-English	0
목적	목적	fallback-English	0
유형	유형	fallback-English	0
이더넷콘솔	이더넷콘솔	fallback-English	0
인터럽트무시하기	인터럽트무시하기	fallback-English	0
인터럽트예외처리기	인터럽트예외처리기	fallback-English	0
인터럽트요청처리	인터럽트요청처리	fallback-English	0
인터럽트처리기	인터럽트처리기	fallback-English	0
임시	임시	fallback-English	0
자료	자료	fallback-English	0
자신	자신	fallback-English	0
작업관리자	작업관리자	fallback-English	0
작업콘솔	작업콘솔	fallback-English	0
조각설명자	조각설명자	fallback-English	0
출력	출력	fallback-English	0
콘솔	콘솔	fallback-English	0
크기	크기	fallback-English	0
키보드콘솔	키보드콘솔	fallback-English	0
표시들	표시들	fallback-English	0
한도	한도	fallback-English	0
