english	localized	source	evidence_count
getppid	getppid	fallback-English	0
getuid	getuid	fallback-English	0
gid	gid	fallback-English	0
global	Globální	gettext	6
got	got	fallback-English	0
gpf	gpf	fallback-English	0
gran	gran	fallback-English	0
graphics	Grafika	gettext	10
grub	grub	fallback-English	0
gs	gs	fallback-English	0
h	V	gettext	1
halt	halt	fallback-English	0
handle	Úchytka	gettext	1
handler	handler	fallback-English	0
handlers	handlers	fallback-English	0
hardware	hardware	fallback-English	0
has	has	fallback-English	0
hd	hd	fallback-English	0
head	head	fallback-English	0
header	header	fallback-English	0
headertype	headertype	fallback-English	0
heap	heap	fallback-English	0
height	Výška	gettext	6
helper	helper	fallback-English	0
hex	Šestnáctkově	gettext	1
hex출력	hex출력	fallback-English	0
hi	hi	fallback-English	0
hidden	Skrytá	gettext	2
high	Vysoká	gettext	8
hop	hop	fallback-English	0
i	i	fallback-English	0
icmp	icmp	fallback-English	0
icmp콘솔	icmp콘솔	fallback-English	0
id	id	fallback-English	0
ident	ident	fallback-English	0
identify	identify	fallback-English	0
idt	idt	fallback-English	0
idx	idx	fallback-English	0
ifchr	ifchr	fallback-English	0
ifdir	ifdir	fallback-English	0
ifmt	ifmt	fallback-English	0
ifreg	ifreg	fallback-English	0
ifsock	ifsock	fallback-English	0
in	Vstup	gettext	2
increment	increment	fallback-English	0
index	Rejstřík	gettext	1
inet	inet	fallback-English	0
info	Informace	gettext	2
init	init	fallback-English	0
initial	initial	fallback-English	0
initialization	initialization	fallback-English	0
initialize	initialize	fallback-English	0
ino	ino	fallback-English	0
inode	Iuzel	gettext	5
input	Vstup	gettext	10
install	Instalovat	gettext	6
int	int	fallback-English	0
interconnect	interconnect	fallback-English	0
interface	Rozhraní	gettext	6
internet	internet	fallback-English	0
internetprotocol	internetprotocol	fallback-English	0
interrupt	Přerušení	gettext	1
interrupts	interrupts	fallback-English	0
invalid	Neplatné	gettext	1
io	io	fallback-English	0
iomap	iomap	fallback-English	0
ip	ip	fallback-English	0
ipci	ipci	fallback-English	0
ipmessage	ipmessage	fallback-English	0
ipv	ipv	fallback-English	0
ip콘솔	ip콘솔	fallback-English	0
iret	iret	fallback-English	0
is	is	fallback-English	0
ist	ist	fallback-English	0
j	j	fallback-English	0
jmp	jmp	fallback-English	0
jump	jump	fallback-English	0
k	k	fallback-English	0
kb	kb	fallback-English	0
kcs	kcs	fallback-English	0
kds	kds	fallback-English	0
kernel	kernel	fallback-English	0
key	Klíč	gettext	1
keyboard	Klávesnice	gettext	17
kgs	kgs	fallback-English	0
kind	Typ	gettext	5
k핵심	k핵심	fallback-English	0
l	l	fallback-English	0
label	Popisek	gettext	16
last	Poslední	gettext	3
lba	lba	fallback-English	0
ldt	ldt	fallback-English	0
left	Vlevo	gettext	15
len	len	fallback-English	0
length	Délka	gettext	3
lengths	lengths	fallback-English	0
level	level	fallback-English	0
lib	lib	fallback-English	0
lidt	lidt	fallback-English	0
lidtaddr	lidtaddr	fallback-English	0
limit	Omezení	gettext	1
line	Řádek	gettext	20
link	Odkaz	gettext	11
linked	linked	fallback-English	0
linker	linker	fallback-English	0
list	Seznam	gettext	6
listen	listen	fallback-English	0
listening	listening	fallback-English	0
live	live	fallback-English	0
load	Zátěž	gettext	4
loader	loader	fallback-English	0
local	Místní	gettext	2
log	Protokol	gettext	1
logical	Logická	gettext	1
loop	loop	fallback-English	0
low	Nízká	gettext	12
lseek	lseek	fallback-English	0
lstat	lstat	fallback-English	0
m	m	fallback-English	0
mac	mac	fallback-English	0
machine	machine	fallback-English	0
magicnumber	magicnumber	fallback-English	0
main	hlavní	curated-seed	2
make	make	fallback-English	0
malloc	malloc	fallback-English	0
manager	manager	fallback-English	0
map	map	fallback-English	0
mask	Maska	gettext	5
master	Hlavní	gettext	1
matches	matches	fallback-English	0
max	max	fallback-English	0
maximum	maximum	fallback-English	0
mb	mb	fallback-English	0
mbr	mbr	fallback-English	0
media	Média	gettext	5
mem	mem	fallback-English	0
memory	Paměť	gettext	15
memorymananger	memorymananger	fallback-English	0
memorytest	memorytest	fallback-English	0
memsz	memsz	fallback-English	0
mesg	mesg	fallback-English	0
message	Zpráva	gettext	16
mics	mics	fallback-English	0
mid	mid	fallback-English	0
minimum	minimum	fallback-English	0
mode	MÓD	gettext	5
model	model	fallback-English	0
mouse	Myš	gettext	16
mousemove	mousemove	fallback-English	0
move	Přesunout	gettext	15
msdospart	msdospart	fallback-English	0
msg	msg	fallback-English	0
mtime	mtime	fallback-English	0
multi	multi	fallback-English	0
multiboot	multiboot	fallback-English	0
multitasking	multitasking	fallback-English	0
my	my	fallback-English	0
myfunction	myfunction	fallback-English	0
m긴급로그	m긴급로그	fallback-English	0
m긴급로그문자열	m긴급로그문자열	fallback-English	0
m직렬로그초기화	m직렬로그초기화	fallback-English	0
m출력	m출력	fallback-English	0
m테스트	m테스트	fallback-English	0
n	S	gettext	1
name	Název	gettext	50
namesz	namesz	fallback-English	0
net	net	fallback-English	0
network	Síť	gettext	42
new	Nový	gettext	17
next	Následující	gettext	17
nibble	nibble	fallback-English	0
nlink	nlink	fallback-English	0
nmi	nmi	fallback-English	0
node	Uzel	gettext	1
nodename	nodename	fallback-English	0
noexec	noexec	fallback-English	0
none	Žádné	gettext	30
normal	Normální	gettext	20
norw	norw	fallback-English	0
not	not	fallback-English	0
note	Poznámka	gettext	7
nsec	nsec	fallback-English	0
num	num	fallback-English	0
number	Číslo	gettext	5
o	o	fallback-English	0
of	z	gettext	5
offset	offset	fallback-English	0
ok	Budiž	gettext	5
old	old	fallback-English	0
on	Zapnuto	gettext	2
only	only	fallback-English	0
opcode	opcode	fallback-English	0
open	Otevřít	gettext	67
oper	oper	fallback-English	0
operation	operation	fallback-English	0
options	Možnosti	gettext	19
order	order	fallback-English	0
org	org	fallback-English	0
other	Ostatní	gettext	10
out	Výstup	gettext	2
output	Výstup	gettext	8
overflow	overflow	fallback-English	0
p	AT	gettext	1
packet	PAKET	gettext	1
packets	paketů	gettext	1
paddr	paddr	fallback-English	0
page	Stránka	gettext	2
pages	pages	fallback-English	0
paging	paging	fallback-English	0
param	param	fallback-English	0
parameter	parameter	fallback-English	0
params	Parametry	gettext	5
parent	rodič	gettext	5
parse	parse	fallback-English	0
part	part	fallback-English	0
partition	partition	fallback-English	0
partitions	partitions	fallback-English	0
path	CESTA	gettext	7
pause	Uspat	gettext	15
payload	payload	fallback-English	0
pci	pci	fallback-English	0
pde	pde	fallback-English	0
pdelen	pdelen	fallback-English	0
peer	peer	fallback-English	0
pending	pending	fallback-English	0
per	per	fallback-English	0
peripheral	peripheral	fallback-English	0
phentsize	phentsize	fallback-English	0
phnum	phnum	fallback-English	0
phoff	phoff	fallback-English	0
phy	phy	fallback-English	0
phyaddr	phyaddr	fallback-English	0
phymem	phymem	fallback-English	0
phys	phys	fallback-English	0
physical	physical	fallback-English	0
pic	pic	fallback-English	0
pid	pid	fallback-English	0
pit	pit	fallback-English	0
pixel	pixel	fallback-English	0
point	point	fallback-English	0
pointer	Kurzor	gettext	2
pointers	pointers	fallback-English	0
poll	poll	fallback-English	0
port	port	fallback-English	0
portnumber	portnumber	fallback-English	0
pos	Pozice	gettext	1
position	Umístění	gettext	10
posix	posix	fallback-English	0
prefetch	prefetch	fallback-English	0
prefetchable	prefetchable	fallback-English	0
present	Současný	gettext	1
prev	Předchozí	gettext	1
primary	primary	fallback-English	0
print	Tisknout	gettext	5
printf	printf	fallback-English	0
println	println	fallback-English	0
printreg	printreg	fallback-English	0
priv	priv	fallback-English	0
private	Privátní	gettext	5
privilege	privilege	fallback-English	0
proc	proc	fallback-English	0
process	Proces	gettext	5
processes	Procesy	gettext	5
processing	processing	fallback-English	0
program	program	fallback-English	0
programmable	programmable	fallback-English	0
protocol	protocol	fallback-English	0
provided	provided	fallback-English	0
provider	provider	fallback-English	0
ps	ps	fallback-English	0
pt	pt	fallback-English	0
pte	pte	fallback-English	0
ptr	ptr	fallback-English	0
push	push	fallback-English	0
put	put	fallback-English	0
pv	pv	fallback-English	0
queue	queue	fallback-English	0
r	č	gettext	5
range	Rozsah	gettext	5
raw	raw	fallback-English	0
rdev	rdev	fallback-English	0
read	Čtení	gettext	12
ready	Připraven	gettext	2
receive	receive	fallback-English	0
received	Přijato	gettext	1
receiver	receiver	fallback-English	0
receviced	receviced	fallback-English	0
record	Záznam	gettext	1
rectangle	Obdélníkový	gettext	1
recv	recv	fallback-English	0
ref	ref	fallback-English	0
refs	refs	fallback-English	0
reg	reg	fallback-English	0
region	region	fallback-English	0
register	register	fallback-English	0
registeroffset	registeroffset	fallback-English	0
registers	registers	fallback-English	0
regs	regs	fallback-English	0
regtype	regtype	fallback-English	0
rel	rel	fallback-English	0
rela	rela	fallback-English	0
release	release	fallback-English	0
released	released	fallback-English	0
reload	Znovunačíst	gettext	19
relocation	relocation	fallback-English	0
remaining	remaining	fallback-English	0
remote	Vzdálený	gettext	10
remove	Odstranit	gettext	19
reply	reply	fallback-English	0
request	request	fallback-English	0
requested	requested	fallback-English	0
reserved	Reservovaná	gettext	5
reset	Inicializovat	gettext	15
resolve	resolve	fallback-English	0
restore	Obnovit	gettext	20
result	VÝSLEDEK	gettext	5
ret	ret	fallback-English	0
revision	revision	fallback-English	0
rgb	rgb	fallback-English	0
right	Vpravo	gettext	15
root	Kořen	gettext	10
round	Zaokrouhlit	gettext	1
route	route	fallback-English	0
rs	rs	fallback-English	0
rt	rt	fallback-English	0
run	Spustit	gettext	24
runnable	runnable	fallback-English	0
rx	rx	fallback-English	0
s	J	gettext	1
saved	Uloženo	gettext	5
sc	sc	fallback-English	0
scan	Prohledat	gettext	2
scancode	scancode	fallback-English	0
sche	sche	fallback-English	0
schedule	schedule	fallback-English	0
scheduler	scheduler	fallback-English	0
screen	Obrazovka	gettext	1
secondary	secondary	fallback-English	0
sect	sect	fallback-English	0
section	section	fallback-English	0
sector	sector	fallback-English	0
sectors	sectors	fallback-English	0
seek	seek	fallback-English	0
seg	seg	fallback-English	0
segment	segment	fallback-English	0
segments	segments	fallback-English	0
select	Vybrat	gettext	8
selector	selector	fallback-English	0
self	self	fallback-English	0
send	Poslat	gettext	1
sequencer	sequencer	fallback-English	0
serial	Sériový	gettext	5
set	Nastavit	gettext	2
setup	setup	fallback-English	0
sh	sh	fallback-English	0
shared	shared	fallback-English	0
shentsize	shentsize	fallback-English	0
shift	shift	fallback-English	0
shndx	shndx	fallback-English	0
shnum	shnum	fallback-English	0
shoff	shoff	fallback-English	0
shstrndx	shstrndx	fallback-English	0
signature	signature	fallback-English	0
simd	simd	fallback-English	0
size	Velikost	gettext	43
sl	sl	fallback-English	0
slave	slave	fallback-English	0
sock	sock	fallback-English	0
socket	socket	fallback-English	0
socketcall	socketcall	fallback-English	0
sockets	sockets	fallback-English	0
soft	soft	fallback-English	0
software	software	fallback-English	0
source	Zdroj	gettext	16
space	Mezera	gettext	5
spawn	spawn	fallback-English	0
src	src	fallback-English	0
srcptr	srcptr	fallback-English	0
ss	ss	fallback-English	0
st	st	fallback-English	0
stack	stack	fallback-English	0
stackbottom	stackbottom	fallback-English	0
stacktop	stacktop	fallback-English	0
start	Spustit	gettext	6
started	Spuštěn	gettext	5
starting	starting	fallback-English	0
stat	stat	fallback-English	0
state	Stav	gettext	4
status	Stav	gettext	18
stderr	stderr	fallback-English	0
stdin	stdin	fallback-English	0
stdout	stdout	fallback-English	0
stop	Zastavit	gettext	26
stopped	Zastaven	gettext	5
str	str	fallback-English	0
string	řetězec	gettext	5
strtab	strtab	fallback-English	0
subclass	subclass	fallback-English	0
subnet	subnet	fallback-English	0
support	Podpora	gettext	1
swap	Odkládacíprostor	gettext	5
switch	switch	fallback-English	0
sym	sym	fallback-English	0
sync	sync	fallback-English	0
sys	sys	fallback-English	0
syscall	syscall	fallback-English	0
sysname	sysname	fallback-English	0
system	Systém	gettext	27
systemcall	systemcall	fallback-English	0
t	t	fallback-English	0
table	Tabulka	gettext	5
tag	Značka	gettext	5
tail	tail	fallback-English	0
tamd	tamd	fallback-English	0
tarp	tarp	fallback-English	0
task	Úloha	gettext	1
tasking	tasking	fallback-English	0
tasks	Úkoly	gettext	2
tcow	tcow	fallback-English	0
tcpu	tcpu	fallback-English	0
technology	Technologie	gettext	2
temp	temp	fallback-English	0
temporary	temporary	fallback-English	0
tenth	tenth	fallback-English	0
terminated	terminated	fallback-English	0
test	Otestovat	gettext	2
text	text	fallback-English	0
thr	thr	fallback-English	0
thread	thread	fallback-English	0
threads	threads	fallback-English	0
tick	tick	fallback-English	0
ticmp	ticmp	fallback-English	0
time	Čas	gettext	4
timer	Odpočet	gettext	1
tip	tip	fallback-English	0
tls	tls	fallback-English	0
tmp	tmp	fallback-English	0
tmsdos	tmsdos	fallback-English	0
to	do	gettext	1
top	Nahoře	gettext	11
tos	tos	fallback-English	0
total	Celkem	gettext	5
track	track	fallback-English	0
trap	trap	fallback-English	0
truncate	Oříznouthodnotu	gettext	1
tss	tss	fallback-English	0
type	Typ	gettext	43
t공용서술자테이블	t공용서술자테이블	fallback-English	0
t작업관리자	t작업관리자	fallback-English	0
t조각설명자	t조각설명자	fallback-English	0
t콘솔	t콘솔	fallback-English	0
t함수	t함수	fallback-English	0
udesc	udesc	fallback-English	0
udp	udp	fallback-English	0
udp콘솔	udp콘솔	fallback-English	0
uid	uid	fallback-English	0
uint	uint	fallback-English	0
uintptr	uintptr	fallback-English	0
uname	uname	fallback-English	0
unhandle	unhandle	fallback-English	0
unhandled	unhandled	fallback-English	0
unit	Jednotka	gettext	5
unset	Nenastaveno	gettext	2
unused	nepoužito	gettext	1
up	Nahoru	gettext	15
update	Aktualizovat	gettext	17
usable	usable	fallback-English	0
use	Použít	gettext	2
used	Použito	gettext	7
user	Uživatel	gettext	24
userhandler	userhandler	fallback-English	0
usermode	Uživatelskýmód	gettext	5
userproc	userproc	fallback-English	0
util	util	fallback-English	0
util콘솔	util콘솔	fallback-English	0
uts	uts	fallback-English	0
utsname	utsname	fallback-English	0
v	v	fallback-English	0
vaddr	vaddr	fallback-English	0
val	val	fallback-English	0
value	Hodnota	gettext	19
values	Hodnoty	gettext	1
vector	vector	fallback-English	0
vendor	Výrobce	gettext	1
ver	ver	fallback-English	0
version	Verze	gettext	8
vfs	vfs	fallback-English	0
vga	vga	fallback-English	0
video	Obraz	gettext	5
virt	virt	fallback-English	0
virtlen	virtlen	fallback-English	0
virtmem	virtmem	fallback-English	0
virtual	Virtuální	gettext	1
volume	Hlasitost	gettext	2
w	z	gettext	5
wait	Počkat	gettext	2
waitpid	waitpid	fallback-English	0
wdata	wdata	fallback-English	0
when	when	fallback-English	0
whence	whence	fallback-English	0
widget	widget	fallback-English	0
width	Šířka	gettext	7
word	slovo	gettext	6
writable	writable	fallback-English	0
write	Zápis	gettext	12
writer	writer	fallback-English	0
x	s	gettext	5
xy	xy	fallback-English	0
y	a	gettext	1
zero	Nula	gettext	1
값	값	fallback-English	0
공용서술자테이블	공용서술자테이블	fallback-English	0
기준	기준	fallback-English	0
기준주소	기준주소	fallback-English	0
낮은	낮은	fallback-English	0
넷카드콘솔	넷카드콘솔	fallback-English	0
높은	높은	fallback-English	0
단말기	단말기	fallback-English	0
마우스콘솔	마우스콘솔	fallback-English	0
매개값	매개값	fallback-English	0
매우높은	매우높은	fallback-English	0
멈추기	멈추기	fallback-English	0
목적	목적	fallback-English	0
유형	유형	fallback-English	0
이더넷콘솔	이더넷콘솔	fallback-English	0
인터럽트무시하기	인터럽트무시하기	fallback-English	0
인터럽트예외처리기	인터럽트예외처리기	fallback-English	0
인터럽트요청처리	인터럽트요청처리	fallback-English	0
인터럽트처리기	인터럽트처리기	fallback-English	0
임시	임시	fallback-English	0
자료	자료	fallback-English	0
자신	자신	fallback-English	0
작업관리자	작업관리자	fallback-English	0
작업콘솔	작업콘솔	fallback-English	0
조각설명자	조각설명자	fallback-English	0
출력	출력	fallback-English	0
콘솔	콘솔	fallback-English	0
크기	크기	fallback-English	0
키보드콘솔	키보드콘솔	fallback-English	0
표시들	표시들	fallback-English	0
한도	한도	fallback-English	0
