english	localized	source	evidence_count
extended	extended	fallback-English	0
f	OT	gettext	1
family	family	fallback-English	0
fat	fat	fallback-English	0
fatal	fatal	fallback-English	0
fatbuf	fatbuf	fallback-English	0
fatbuffer	fatbuffer	fallback-English	0
fault	fault	fallback-English	0
fb	fb	fallback-English	0
fcntl	fcntl	fallback-English	0
fd	fd	fallback-English	0
fds	fds	fallback-English	0
field	felt	gettext	5
file	Fil	gettext	106
filename	Filnavn	gettext	15
files	FILER	gettext	1
filesz	filesz	fallback-English	0
fill	fill	fallback-English	0
find	Finn	gettext	21
first	first	fallback-English	0
fl	fl	fallback-English	0
flag	Flagg	gettext	1
flags	Flagg	gettext	6
floating	flytende	gettext	1
flush	flush	fallback-English	0
fn	fn	fallback-English	0
focus	Fokus	gettext	1
focussable	focussable	fallback-English	0
foo	foo	fallback-English	0
for	for	fallback-English	0
forced	forced	fallback-English	0
fork	fork	fallback-English	0
found	found	fallback-English	0
fp	fp	fallback-English	0
fpu	fpu	fallback-English	0
frame	Ramme	gettext	10
free	Ledig	gettext	7
frequency	Frekvens	gettext	1
from	from	fallback-English	0
front	front	fallback-English	0
fs	fs	fallback-English	0
fstat	fstat	fallback-English	0
fsync	fsync	fallback-English	0
fuction	fuction	fallback-English	0
full	full	fallback-English	0
func	func	fallback-English	0
function	Funksjon	gettext	8
functions	Funksjoner	gettext	7
fxrstor	fxrstor	fallback-English	0
fxsave	fxsave	fallback-English	0
g	g	fallback-English	0
gate	gate	fallback-English	0
gateway	gateway	fallback-English	0
gb	gb	fallback-English	0
gdt	gdt	fallback-English	0
get	get	fallback-English	0
getcwd	getcwd	fallback-English	0
getegid	getegid	fallback-English	0
geteuid	geteuid	fallback-English	0
getgid	getgid	fallback-English	0
getpid	getpid	fallback-English	0
getppid	getppid	fallback-English	0
getuid	getuid	fallback-English	0
gid	gid	fallback-English	0
global	global	fallback-English	0
got	got	fallback-English	0
gpf	gpf	fallback-English	0
gran	gran	fallback-English	0
graphics	Grafikk	gettext	5
grub	grub	fallback-English	0
gs	gs	fallback-English	0
h	F	gettext	1
halt	halt	fallback-English	0
handle	Håndtak	gettext	1
handler	handler	fallback-English	0
handlers	handlers	fallback-English	0
hardware	Maskinvare	gettext	9
has	has	fallback-English	0
hd	hd	fallback-English	0
head	head	fallback-English	0
header	Topptekst	gettext	5
headertype	headertype	fallback-English	0
heap	heap	fallback-English	0
height	Høyde	gettext	5
helper	helper	fallback-English	0
hex	Heksadesimal	gettext	1
hex출력	hex출력	fallback-English	0
hi	hi	fallback-English	0
hidden	Skjult	gettext	2
high	Høy	gettext	9
hop	hop	fallback-English	0
i	i	fallback-English	0
icmp	icmp	fallback-English	0
icmp콘솔	icmp콘솔	fallback-English	0
id	id	fallback-English	0
ident	ident	fallback-English	0
identify	identify	fallback-English	0
idt	idt	fallback-English	0
idx	idx	fallback-English	0
ifchr	ifchr	fallback-English	0
ifdir	ifdir	fallback-English	0
ifmt	ifmt	fallback-English	0
ifreg	ifreg	fallback-English	0
ifsock	ifsock	fallback-English	0
in	Inn	gettext	3
increment	increment	fallback-English	0
index	Indeks	gettext	1
inet	inet	fallback-English	0
info	info	fallback-English	0
init	init	fallback-English	0
initial	initial	fallback-English	0
initialization	initialization	fallback-English	0
initialize	initialize	fallback-English	0
ino	ino	fallback-English	0
inode	inode	fallback-English	0
input	Inndata	gettext	2
install	Installer	gettext	5
int	int	fallback-English	0
interconnect	interconnect	fallback-English	0
interface	GRENSESNITT	gettext	5
internet	Internett	gettext	4
internetprotocol	internetprotocol	fallback-English	0
interrupt	Avbrudd	gettext	1
interrupts	interrupts	fallback-English	0
invalid	Ugyldig	gettext	1
io	io	fallback-English	0
iomap	iomap	fallback-English	0
ip	ip	fallback-English	0
ipci	ipci	fallback-English	0
ipmessage	ipmessage	fallback-English	0
ipv	ipv	fallback-English	0
ip콘솔	ip콘솔	fallback-English	0
iret	iret	fallback-English	0
is	is	fallback-English	0
ist	ist	fallback-English	0
j	j	fallback-English	0
jmp	jmp	fallback-English	0
jump	jump	fallback-English	0
k	k	fallback-English	0
kb	kb	fallback-English	0
kcs	kcs	fallback-English	0
kds	kds	fallback-English	0
kernel	kernel	fallback-English	0
key	Nøkkel	gettext	1
keyboard	Tastatur	gettext	11
kgs	kgs	fallback-English	0
kind	Slag	gettext	5
k핵심	k핵심	fallback-English	0
l	l	fallback-English	0
label	Etikett	gettext	16
last	Siste	gettext	2
lba	lba	fallback-English	0
ldt	ldt	fallback-English	0
left	Venstre	gettext	25
len	len	fallback-English	0
length	Lengde	gettext	4
lengths	lengths	fallback-English	0
level	level	fallback-English	0
lib	lib	fallback-English	0
lidt	lidt	fallback-English	0
lidtaddr	lidtaddr	fallback-English	0
limit	Grense	gettext	1
line	Linje	gettext	16
link	Lenke	gettext	11
linked	linked	fallback-English	0
linker	linker	fallback-English	0
list	Liste	gettext	5
listen	listen	fallback-English	0
listening	listening	fallback-English	0
live	live	fallback-English	0
load	Belastning	gettext	4
loader	loader	fallback-English	0
local	lokal	gettext	5
log	Logg	gettext	1
logical	logical	fallback-English	0
loop	Løkke	gettext	1
low	Lav	gettext	14
lseek	lseek	fallback-English	0
lstat	lstat	fallback-English	0
m	m	fallback-English	0
mac	mac	fallback-English	0
machine	machine	fallback-English	0
magicnumber	magicnumber	fallback-English	0
main	hoved	curated-seed	1
make	make	fallback-English	0
malloc	malloc	fallback-English	0
manager	manager	fallback-English	0
map	map	fallback-English	0
mask	Maske	gettext	5
master	Hovedinnstilling	gettext	1
matches	matches	fallback-English	0
max	Maks	gettext	2
maximum	Maksimum	gettext	2
mb	mb	fallback-English	0
mbr	mbr	fallback-English	0
media	Medier	gettext	5
mem	mem	fallback-English	0
memory	Minne	gettext	10
memorymananger	memorymananger	fallback-English	0
memorytest	memorytest	fallback-English	0
memsz	memsz	fallback-English	0
mesg	mesg	fallback-English	0
message	Melding	gettext	5
mics	mics	fallback-English	0
mid	mid	fallback-English	0
minimum	minimum	fallback-English	0
mode	modus	gettext	5
model	Modell	gettext	2
mouse	Mus	gettext	9
mousemove	mousemove	fallback-English	0
move	Flytt	gettext	11
msdospart	msdospart	fallback-English	0
msg	msg	fallback-English	0
mtime	mtime	fallback-English	0
multi	multi	fallback-English	0
multiboot	multiboot	fallback-English	0
multitasking	multitasking	fallback-English	0
my	my	fallback-English	0
myfunction	myfunction	fallback-English	0
m긴급로그	m긴급로그	fallback-English	0
m긴급로그문자열	m긴급로그문자열	fallback-English	0
m직렬로그초기화	m직렬로그초기화	fallback-English	0
m출력	m출력	fallback-English	0
m테스트	m테스트	fallback-English	0
n	n	fallback-English	0
name	Navn	gettext	63
namesz	namesz	fallback-English	0
net	net	fallback-English	0
network	Nettverk	gettext	32
new	Ny	gettext	18
next	Neste	gettext	25
nibble	nibble	fallback-English	0
nlink	nlink	fallback-English	0
nmi	nmi	fallback-English	0
node	node	fallback-English	0
nodename	nodename	fallback-English	0
noexec	noexec	fallback-English	0
none	Ingen	gettext	55
normal	normal	fallback-English	0
norw	norw	fallback-English	0
not	not	fallback-English	0
note	Merknad	gettext	6
nsec	nsec	fallback-English	0
num	num	fallback-English	0
number	Tall	gettext	5
o	o	fallback-English	0
of	av	gettext	5
offset	Avstand	gettext	1
ok	ok	fallback-English	0
old	Gammel	gettext	1
on	På	gettext	3
only	only	fallback-English	0
opcode	opcode	fallback-English	0
open	Åpne	gettext	47
oper	oper	fallback-English	0
operation	operation	fallback-English	0
options	Alternativer	gettext	15
order	order	fallback-English	0
org	org	fallback-English	0
other	Andre	gettext	11
out	Ut	gettext	3
output	Utdata	gettext	5
overflow	overflow	fallback-English	0
p	L	gettext	1
packet	packet	fallback-English	0
packets	pakker	gettext	1
paddr	paddr	fallback-English	0
page	Side	gettext	2
pages	pages	fallback-English	0
paging	paging	fallback-English	0
param	param	fallback-English	0
parameter	parameter	fallback-English	0
params	Parametre	gettext	5
parent	opphav	gettext	5
parse	parse	fallback-English	0
part	part	fallback-English	0
partition	partition	fallback-English	0
partitions	partitions	fallback-English	0
path	STI	gettext	7
pause	pause	fallback-English	0
payload	payload	fallback-English	0
pci	pci	fallback-English	0
pde	pde	fallback-English	0
pdelen	pdelen	fallback-English	0
peer	peer	fallback-English	0
pending	pending	fallback-English	0
per	per	fallback-English	0
peripheral	peripheral	fallback-English	0
phentsize	phentsize	fallback-English	0
phnum	phnum	fallback-English	0
phoff	phoff	fallback-English	0
phy	phy	fallback-English	0
phyaddr	phyaddr	fallback-English	0
phymem	phymem	fallback-English	0
phys	phys	fallback-English	0
physical	physical	fallback-English	0
pic	pic	fallback-English	0
pid	pid	fallback-English	0
pit	pit	fallback-English	0
pixel	pixel	fallback-English	0
point	point	fallback-English	0
pointer	Peker	gettext	1
pointers	pointers	fallback-English	0
poll	poll	fallback-English	0
port	port	fallback-English	0
portnumber	portnumber	fallback-English	0
pos	pos	fallback-English	0
position	Posisjon	gettext	12
posix	posix	fallback-English	0
prefetch	prefetch	fallback-English	0
prefetchable	prefetchable	fallback-English	0
present	Tilstede	gettext	1
prev	prev	fallback-English	0
primary	primary	fallback-English	0
print	Skrivut	gettext	10
printf	printf	fallback-English	0
println	println	fallback-English	0
printreg	printreg	fallback-English	0
priv	priv	fallback-English	0
private	Privat	gettext	6
privilege	privilege	fallback-English	0
proc	proc	fallback-English	0
process	Prosess	gettext	5
processes	Prosesser	gettext	5
processing	processing	fallback-English	0
program	program	fallback-English	0
programmable	programmable	fallback-English	0
protocol	protocol	fallback-English	0
provided	provided	fallback-English	0
provider	provider	fallback-English	0
ps	ps	fallback-English	0
pt	pt	fallback-English	0
pte	pte	fallback-English	0
ptr	ptr	fallback-English	0
push	push	fallback-English	0
put	put	fallback-English	0
pv	pv	fallback-English	0
queue	queue	fallback-English	0
r	N	gettext	1
range	Område	gettext	5
raw	raw	fallback-English	0
rdev	rdev	fallback-English	0
read	Les	gettext	7
ready	Klar	gettext	3
receive	receive	fallback-English	0
received	Mottatt	gettext	1
receiver	receiver	fallback-English	0
receviced	receviced	fallback-English	0
record	Taopp	gettext	1
rectangle	Rektangel	gettext	1
recv	recv	fallback-English	0
ref	ref	fallback-English	0
refs	refs	fallback-English	0
reg	reg	fallback-English	0
region	region	fallback-English	0
register	register	fallback-English	0
registeroffset	registeroffset	fallback-English	0
registers	registers	fallback-English	0
regs	regs	fallback-English	0
regtype	regtype	fallback-English	0
rel	rel	fallback-English	0
rela	rela	fallback-English	0
release	release	fallback-English	0
released	released	fallback-English	0
reload	Lastpånytt	gettext	11
relocation	relocation	fallback-English	0
remaining	remaining	fallback-English	0
remote	remote	fallback-English	0
remove	Fjern	gettext	26
reply	reply	fallback-English	0
request	request	fallback-English	0
requested	requested	fallback-English	0
reserved	reserved	fallback-English	0
reset	Nullstill	gettext	21
resolve	resolve	fallback-English	0
restore	Gjenopprett	gettext	10
result	result	fallback-English	0
ret	ret	fallback-English	0
revision	revision	fallback-English	0
rgb	rgb	fallback-English	0
right	Høyre	gettext	29
root	Rot	gettext	11
round	Rundav	gettext	1
route	route	fallback-English	0
rs	rs	fallback-English	0
rt	rt	fallback-English	0
run	Kjør	gettext	17
runnable	runnable	fallback-English	0
rx	rx	fallback-English	0
s	s	fallback-English	0
saved	saved	fallback-English	0
sc	sc	fallback-English	0
scan	Søk	gettext	2
scancode	scancode	fallback-English	0
sche	sche	fallback-English	0
schedule	schedule	fallback-English	0
scheduler	scheduler	fallback-English	0
screen	Skjerm	gettext	1
secondary	secondary	fallback-English	0
sect	sect	fallback-English	0
section	section	fallback-English	0
sector	sector	fallback-English	0
sectors	sectors	fallback-English	0
seek	seek	fallback-English	0
seg	seg	fallback-English	0
segment	segment	fallback-English	0
segments	Segmenter	gettext	1
select	Velg	gettext	7
selector	selector	fallback-English	0
self	selv	gettext	5
send	send	fallback-English	0
sequencer	sequencer	fallback-English	0
serial	Serienummer	gettext	1
set	Sett	gettext	1
setup	setup	fallback-English	0
sh	sh	fallback-English	0
shared	shared	fallback-English	0
shentsize	shentsize	fallback-English	0
shift	shift	fallback-English	0
shndx	shndx	fallback-English	0
shnum	shnum	fallback-English	0
shoff	shoff	fallback-English	0
shstrndx	shstrndx	fallback-English	0
signature	signature	fallback-English	0
simd	simd	fallback-English	0
size	Størrelse	gettext	34
sl	sl	fallback-English	0
slave	slave	fallback-English	0
sock	sock	fallback-English	0
socket	sokkel	gettext	1
socketcall	socketcall	fallback-English	0
sockets	sockets	fallback-English	0
soft	soft	fallback-English	0
software	Programvare	gettext	5
source	Kilde	gettext	16
space	Mellomrom	gettext	6
spawn	spawn	fallback-English	0
src	src	fallback-English	0
srcptr	srcptr	fallback-English	0
ss	ss	fallback-English	0
st	st	fallback-English	0
stack	stack	fallback-English	0
stackbottom	stackbottom	fallback-English	0
stacktop	stacktop	fallback-English	0
start	start	fallback-English	0
started	Startet	gettext	5
starting	starting	fallback-English	0
stat	stat	fallback-English	0
state	Status	gettext	2
status	status	fallback-English	0
stderr	stderr	fallback-English	0
stdin	stdin	fallback-English	0
stdout	stdout	fallback-English	0
stop	Stopp	gettext	31
stopped	Stoppet	gettext	5
str	str	fallback-English	0
string	Streng	gettext	6
strtab	strtab	fallback-English	0
subclass	subclass	fallback-English	0
subnet	subnet	fallback-English	0
support	Støtte	gettext	1
swap	swap	fallback-English	0
switch	switch	fallback-English	0
sym	sym	fallback-English	0
sync	sync	fallback-English	0
sys	sys	fallback-English	0
syscall	syscall	fallback-English	0
sysname	sysname	fallback-English	0
system	system	fallback-English	0
systemcall	systemcall	fallback-English	0
t	t	fallback-English	0
table	Tabell	gettext	5
tag	Merke	gettext	5
tail	tail	fallback-English	0
tamd	tamd	fallback-English	0
tarp	tarp	fallback-English	0
task	Oppgave	gettext	1
tasking	tasking	fallback-English	0
tasks	Oppgaver	gettext	2
tcow	tcow	fallback-English	0
tcpu	tcpu	fallback-English	0
technology	Teknologi	gettext	2
temp	temp	fallback-English	0
temporary	temporary	fallback-English	0
tenth	tenth	fallback-English	0
terminated	terminated	fallback-English	0
test	test	fallback-English	0
text	Tekst	gettext	33
thr	thr	fallback-English	0
thread	thread	fallback-English	0
threads	threads	fallback-English	0
tick	tick	fallback-English	0
ticmp	ticmp	fallback-English	0
time	Tid	gettext	4
timer	Nedtelling	gettext	1
tip	tip	fallback-English	0
tls	tls	fallback-English	0
tmp	tmp	fallback-English	0
tmsdos	tmsdos	fallback-English	0
to	to	fallback-English	0
top	Oppe	gettext	6
tos	tos	fallback-English	0
total	Totalt	gettext	5
track	track	fallback-English	0
trap	trap	fallback-English	0
truncate	Avkort	gettext	1
tss	tss	fallback-English	0
type	Filtype	gettext	1
t공용서술자테이블	t공용서술자테이블	fallback-English	0
t작업관리자	t작업관리자	fallback-English	0
t조각설명자	t조각설명자	fallback-English	0
t콘솔	t콘솔	fallback-English	0
t함수	t함수	fallback-English	0
udesc	udesc	fallback-English	0
udp	udp	fallback-English	0
udp콘솔	udp콘솔	fallback-English	0
uid	uid	fallback-English	0
uint	uint	fallback-English	0
uintptr	uintptr	fallback-English	0
uname	uname	fallback-English	0
unhandle	unhandle	fallback-English	0
unhandled	unhandled	fallback-English	0
unit	Enhet	gettext	5
unset	Ikkesatt	gettext	1
unused	ikkebrukt	gettext	1
up	Opp	gettext	19
update	Oppdater	gettext	17
usable	usable	fallback-English	0
use	Bruk	gettext	3
used	Brukt	gettext	7
user	Bruker	gettext	19
userhandler	userhandler	fallback-English	0
usermode	usermode	fallback-English	0
userproc	userproc	fallback-English	0
util	util	fallback-English	0
util콘솔	util콘솔	fallback-English	0
uts	uts	fallback-English	0
utsname	utsname	fallback-English	0
v	v	fallback-English	0
vaddr	vaddr	fallback-English	0
val	val	fallback-English	0
value	Verdi	gettext	18
values	Vardier	gettext	1
vector	vector	fallback-English	0
vendor	Leverandør	gettext	2
ver	ver	fallback-English	0
version	Versjon	gettext	3
vfs	vfs	fallback-English	0
vga	vga	fallback-English	0
video	video	fallback-English	0
virt	virt	fallback-English	0
virtlen	virtlen	fallback-English	0
virtmem	virtmem	fallback-English	0
virtual	Virtuell	gettext	1
volume	Volum	gettext	3
w	V	gettext	1
wait	Vent	gettext	2
waitpid	waitpid	fallback-English	0
wdata	wdata	fallback-English	0
when	when	fallback-English	0
whence	whence	fallback-English	0
widget	widget	fallback-English	0
width	Bredde	gettext	6
word	ord	gettext	6
writable	writable	fallback-English	0
write	Skriv	gettext	12
writer	writer	fallback-English	0
x	x	fallback-English	0
xy	xy	fallback-English	0
y	J	gettext	1
zero	zero	fallback-English	0
값	값	fallback-English	0
공용서술자테이블	공용서술자테이블	fallback-English	0
기준	기준	fallback-English	0
기준주소	기준주소	fallback-English	0
낮은	낮은	fallback-English	0
넷카드콘솔	넷카드콘솔	fallback-English	0
높은	높은	fallback-English	0
단말기	단말기	fallback-English	0
마우스콘솔	마우스콘솔	fallback-English	0
매개값	매개값	fallback-English	0
매우높은	매우높은	fallback-English	0
멈추기	멈추기	fallback-English	0
목적	목적	fallback-English	0
유형	유형	fallback-English	0
이더넷콘솔	이더넷콘솔	fallback-English	0
인터럽트무시하기	인터럽트무시하기	fallback-English	0
인터럽트예외처리기	인터럽트예외처리기	fallback-English	0
인터럽트요청처리	인터럽트요청처리	fallback-English	0
인터럽트처리기	인터럽트처리기	fallback-English	0
임시	임시	fallback-English	0
자료	자료	fallback-English	0
자신	자신	fallback-English	0
작업관리자	작업관리자	fallback-English	0
작업콘솔	작업콘솔	fallback-English	0
조각설명자	조각설명자	fallback-English	0
출력	출력	fallback-English	0
콘솔	콘솔	fallback-English	0
크기	크기	fallback-English	0
키보드콘솔	키보드콘솔	fallback-English	0
표시들	표시들	fallback-English	0
한도	한도	fallback-English	0
