english	localized	language
dword	dword	mk
dyn	dyn	mk
dynamic	dynamic	mk
e	e	mk
eacces	eacces	mk
eaddrinuse	eaddrinuse	mk
eafnosupport	eafnosupport	mk
eagain	eagain	mk
eax	eax	mk
ebadf	ebadf	mk
ebp	ebp	mk
ebusy	ebusy	mk
ebx	ebx	mk
echild	echild	mk
echo	echo	mk
ecx	ecx	mk
edi	edi	mk
edx	edx	mk
eexist	eexist	mk
ef	ef	mk
efault	efault	mk
efbig	efbig	mk
eflags	eflags	mk
ehsize	ehsize	mk
eintr	eintr	mk
einval	einval	mk
eio	eio	mk
eip	eip	mk
eisdir	eisdir	mk
elf	elf	mk
emfile	emfile	mk
empty	Празно	mk
emsgsize	emsgsize	mk
enable	enable	mk
enabled	Овозможено	mk
end	end	mk
enetunreach	enetunreach	mk
enfile	enfile	mk
enodev	enodev	mk
enoent	enoent	mk
enoexec	enoexec	mk
enomem	enomem	mk
enospc	enospc	mk
enosys	enosys	mk
enotconn	enotconn	mk
enotdir	enotdir	mk
enotty	enotty	mk
ensure	ensure	mk
entries	entries	mk
entry	entry	mk
entrypoint	entrypoint	mk
entsize	entsize	mk
environment	environment	mk
eopnotsupp	eopnotsupp	mk
eperm	eperm	mk
ephemeral	ephemeral	mk
eprotonosupport	eprotonosupport	mk
equal	equal	mk
erange	erange	mk
erofs	erofs	mk
err	err	mk
error	Грешка	mk
errorln	errorln	mk
es	es	mk
esi	esi	mk
esp	esp	mk
espipe	espipe	mk
esrch	esrch	mk
ether	ether	mk
etherframe	etherframe	mk
ethernet	Етернет	mk
event	event	mk
events	events	mk
exceeded	exceeded	mk
except	except	mk
exception	exception	mk
exec	Извршна	mk
execve	execve	mk
exists	exists	mk
exit	Излез	mk
exited	exited	mk
ext	ext	mk
extended	extended	mk
f	f	mk
family	family	mk
fat	fat	mk
fatal	fatal	mk
fatbuf	fatbuf	mk
fatbuffer	fatbuffer	mk
fault	fault	mk
fb	fb	mk
fcntl	fcntl	mk
fd	fd	mk
fds	fds	mk
field	field	mk
file	Датотека	mk
filename	Именадатотека	mk
files	files	mk
filesz	filesz	mk
fill	fill	mk
find	Пронајди	mk
first	first	mk
fl	fl	mk
flag	flag	mk
flags	Атрибути	mk
floating	floating	mk
flush	flush	mk
fn	fn	mk
focus	focus	mk
focussable	focussable	mk
foo	foo	mk
for	for	mk
forced	forced	mk
fork	fork	mk
found	found	mk
fp	fp	mk
fpu	fpu	mk
frame	Рамка	mk
free	Слободни	mk
frequency	frequency	mk
from	from	mk
front	front	mk
fs	fs	mk
fstat	fstat	mk
fsync	fsync	mk
fuction	fuction	mk
full	Полно	mk
func	func	mk
function	Функција	mk
functions	Функции	mk
fxrstor	fxrstor	mk
fxsave	fxsave	mk
g	g	mk
gate	gate	mk
gateway	gateway	mk
gb	gb	mk
gdt	gdt	mk
get	get	mk
getcwd	getcwd	mk
getegid	getegid	mk
geteuid	geteuid	mk
getgid	getgid	mk
getpid	getpid	mk
getppid	getppid	mk
getuid	getuid	mk
gid	gid	mk
global	Глобална	mk
got	got	mk
gpf	gpf	mk
gran	gran	mk
graphics	Графика	mk
grub	grub	mk
gs	gs	mk
h	h	mk
halt	halt	mk
handle	handle	mk
handler	handler	mk
handlers	handlers	mk
hardware	Хардвер	mk
has	has	mk
hd	hd	mk
head	head	mk
header	header	mk
headertype	headertype	mk
heap	heap	mk
height	Висина	mk
helper	helper	mk
hex	Хекса	mk
hex출력	hex출력	mk
hi	hi	mk
hidden	hidden	mk
high	high	mk
hop	hop	mk
i	i	mk
icmp	icmp	mk
icmp콘솔	icmp콘솔	mk
id	Ид	mk
ident	ident	mk
identify	identify	mk
idt	idt	mk
idx	idx	mk
ifchr	ifchr	mk
ifdir	ifdir	mk
ifmt	ifmt	mk
ifreg	ifreg	mk
ifsock	ifsock	mk
in	во	mk
increment	increment	mk
index	Индекс	mk
inet	inet	mk
info	info	mk
init	init	mk
initial	initial	mk
initialization	initialization	mk
initialize	initialize	mk
ino	ino	mk
inode	inode	mk
input	Внес	mk
install	Инсталирај	mk
int	int	mk
interconnect	interconnect	mk
interface	ИНТЕРФЕЈС	mk
internet	Интернет	mk
internetprotocol	internetprotocol	mk
interrupt	interrupt	mk
interrupts	interrupts	mk
invalid	Невалидно	mk
io	io	mk
iomap	iomap	mk
ip	ip	mk
ipci	ipci	mk
ipmessage	ipmessage	mk
ipv	ipv	mk
ip콘솔	ip콘솔	mk
iret	iret	mk
is	is	mk
ist	ist	mk
j	j	mk
jmp	jmp	mk
jump	jump	mk
k	k	mk
kb	kb	mk
kcs	kcs	mk
kds	kds	mk
kernel	kernel	mk
key	key	mk
keyboard	Тастатура	mk
kgs	kgs	mk
kind	kind	mk
k핵심	k핵심	mk
l	l	mk
label	Ознака	mk
last	Последно	mk
lba	lba	mk
ldt	ldt	mk
left	Лево	mk
len	len	mk
length	Должина	mk
lengths	lengths	mk
level	level	mk
lib	lib	mk
lidt	lidt	mk
lidtaddr	lidtaddr	mk
limit	limit	mk
line	line	mk
link	Врска	mk
linked	linked	mk
linker	linker	mk
list	Листа	mk
listen	listen	mk
listening	listening	mk
live	live	mk
load	Искористеност	mk
loader	loader	mk
local	local	mk
log	log	mk
logical	logical	mk
loop	loop	mk
low	low	mk
lseek	lseek	mk
lstat	lstat	mk
m	m	mk
mac	mac	mk
machine	machine	mk
magicnumber	magicnumber	mk
main	главен	mk
make	make	mk
malloc	malloc	mk
manager	manager	mk
map	map	mk
mask	Маска	mk
master	master	mk
matches	matches	mk
max	max	mk
maximum	maximum	mk
mb	mb	mk
mbr	mbr	mk
media	Медиуми	mk
mem	mem	mk
memory	Меморија	mk
memorymananger	memorymananger	mk
memorytest	memorytest	mk
memsz	memsz	mk
mesg	mesg	mk
message	Порака	mk
mics	mics	mk
mid	mid	mk
minimum	minimum	mk
mode	Режим	mk
model	model	mk
mouse	Глушец	mk
mousemove	mousemove	mk
move	Помести	mk
msdospart	msdospart	mk
msg	msg	mk
mtime	mtime	mk
multi	multi	mk
multiboot	multiboot	mk
multitasking	multitasking	mk
my	my	mk
myfunction	myfunction	mk
m긴급로그	m긴급로그	mk
m긴급로그문자열	m긴급로그문자열	mk
m직렬로그초기화	m직렬로그초기화	mk
m출력	m출력	mk
m테스트	m테스트	mk
n	н	mk
name	Име	mk
namesz	namesz	mk
net	net	mk
network	Мрежа	mk
new	Нов	mk
next	Следна	mk
nibble	nibble	mk
nlink	nlink	mk
nmi	nmi	mk
node	node	mk
nodename	nodename	mk
noexec	noexec	mk
none	Ништо	mk
normal	Нормално	mk
norw	norw	mk
not	not	mk
note	Белешка	mk
nsec	nsec	mk
num	num	mk
number	number	mk
o	o	mk
of	на	mk
offset	offset	mk
ok	Воред	mk
old	old	mk
on	Вклучено	mk
only	only	mk
opcode	opcode	mk
open	Отвори	mk
oper	oper	mk
operation	operation	mk
options	Опции	mk
order	order	mk
org	org	mk
other	Други	mk
out	Намали	mk
output	output	mk
overflow	overflow	mk
p	p	mk
packet	packet	mk
packets	packets	mk
paddr	paddr	mk
page	Страница	mk
pages	Страни	mk
paging	paging	mk
param	param	mk
parameter	parameter	mk
params	params	mk
parent	parent	mk
parse	parse	mk
part	part	mk
partition	partition	mk
partitions	partitions	mk
path	ПАТЕКА	mk
pause	pause	mk
payload	payload	mk
pci	pci	mk
pde	pde	mk
pdelen	pdelen	mk
peer	peer	mk
pending	pending	mk
per	per	mk
peripheral	peripheral	mk
phentsize	phentsize	mk
phnum	phnum	mk
phoff	phoff	mk
phy	phy	mk
phyaddr	phyaddr	mk
phymem	phymem	mk
phys	phys	mk
physical	physical	mk
pic	pic	mk
pid	pid	mk
pit	pit	mk
pixel	pixel	mk
point	point	mk
pointer	Стрелка	mk
pointers	pointers	mk
poll	poll	mk
port	Порта	mk
portnumber	portnumber	mk
pos	pos	mk
position	Позиција	mk
posix	posix	mk
prefetch	prefetch	mk
prefetchable	prefetchable	mk
present	present	mk
prev	prev	mk
primary	primary	mk
print	Печати	mk
printf	printf	mk
println	println	mk
printreg	printreg	mk
priv	priv	mk
private	Приватно	mk
privilege	privilege	mk
proc	proc	mk
process	Процес	mk
processes	Процеси	mk
processing	processing	mk
program	програма	mk
programmable	programmable	mk
protocol	protocol	mk
provided	provided	mk
provider	provider	mk
ps	ps	mk
pt	pt	mk
pte	pte	mk
ptr	ptr	mk
push	push	mk
put	put	mk
pv	pv	mk
queue	queue	mk
r	ч	mk
range	Опсег	mk
raw	raw	mk
rdev	rdev	mk
read	Читај	mk
ready	Подготвено	mk
receive	receive	mk
received	received	mk
receiver	receiver	mk
receviced	receviced	mk
record	record	mk
rectangle	Правоаголник	mk
recv	recv	mk
ref	ref	mk
refs	refs	mk
reg	reg	mk
region	region	mk
register	register	mk
registeroffset	registeroffset	mk
registers	registers	mk
regs	regs	mk
regtype	regtype	mk
rel	rel	mk
rela	rela	mk
release	release	mk
released	released	mk
reload	Освежи	mk
relocation	relocation	mk
remaining	remaining	mk
remote	remote	mk
remove	Отстрани	mk
reply	reply	mk
request	request	mk
requested	requested	mk
reserved	reserved	mk
reset	Ресетирај	mk
resolve	resolve	mk
restore	Врати	mk
result	result	mk
ret	ret	mk
revision	revision	mk
rgb	rgb	mk
right	Десно	mk
root	Корен	mk
round	Заокружи	mk
route	route	mk
rs	rs	mk
rt	rt	mk
run	Изврши	mk
runnable	runnable	mk
rx	rx	mk
s	s	mk
saved	saved	mk
sc	sc	mk
scan	Скенирај	mk
scancode	scancode	mk
sche	sche	mk
schedule	schedule	mk
scheduler	scheduler	mk
screen	Екран	mk
secondary	secondary	mk
sect	sect	mk
section	section	mk
sector	sector	mk
sectors	sectors	mk
seek	seek	mk
seg	seg	mk
segment	segment	mk
segments	segments	mk
select	select	mk
selector	selector	mk
self	само	mk
send	Испрати	mk
sequencer	sequencer	mk
serial	serial	mk
set	постави	mk
setup	setup	mk
sh	sh	mk
shared	shared	mk
shentsize	shentsize	mk
shift	shift	mk
shndx	shndx	mk
shnum	shnum	mk
shoff	shoff	mk
shstrndx	shstrndx	mk
signature	signature	mk
simd	simd	mk
size	Големина	mk
sl	sl	mk
slave	slave	mk
sock	sock	mk
socket	socket	mk
socketcall	socketcall	mk
sockets	sockets	mk
soft	soft	mk
software	Софтвер	mk
source	Извор	mk
space	space	mk
spawn	spawn	mk
src	src	mk
srcptr	srcptr	mk
ss	ss	mk
st	st	mk
stack	stack	mk
stackbottom	stackbottom	mk
stacktop	stacktop	mk
start	Пушти	mk
started	Работи	mk
starting	starting	mk
stat	stat	mk
state	state	mk
status	Статус	mk
stderr	stderr	mk
stdin	stdin	mk
stdout	stdout	mk
stop	Стоп	mk
stopped	Стопирано	mk
str	str	mk
string	string	mk
strtab	strtab	mk
subclass	subclass	mk
subnet	subnet	mk
support	support	mk
swap	swap	mk
switch	switch	mk
sym	sym	mk
sync	sync	mk
sys	sys	mk
syscall	syscall	mk
sysname	sysname	mk
system	Систем	mk
systemcall	systemcall	mk
t	t	mk
table	Табела	mk
tag	Етикета	mk
tail	tail	mk
tamd	tamd	mk
tarp	tarp	mk
task	task	mk
tasking	tasking	mk
tasks	Задачи	mk
tcow	tcow	mk
tcpu	tcpu	mk
technology	technology	mk
temp	temp	mk
temporary	temporary	mk
tenth	tenth	mk
terminated	terminated	mk
test	test	mk
text	Текст	mk
thr	thr	mk
thread	thread	mk
threads	threads	mk
tick	tick	mk
ticmp	ticmp	mk
time	Време	mk
timer	timer	mk
tip	tip	mk
tls	tls	mk
tmp	tmp	mk
tmsdos	tmsdos	mk
to	to	mk
top	Горе	mk
tos	tos	mk
total	Вкупно	mk
track	track	mk
trap	trap	mk
truncate	Скрати	mk
tss	tss	mk
type	Тип	mk
t공용서술자테이블	t공용서술자테이블	mk
t작업관리자	t작업관리자	mk
t조각설명자	t조각설명자	mk
t콘솔	t콘솔	mk
t함수	t함수	mk
udesc	udesc	mk
udp	udp	mk
udp콘솔	udp콘솔	mk
uid	uid	mk
uint	uint	mk
uintptr	uintptr	mk
uname	uname	mk
unhandle	unhandle	mk
unhandled	unhandled	mk
unit	unit	mk
unset	Одподеси	mk
unused	unused	mk
up	Горе	mk
update	Ажурирај	mk
usable	usable	mk
use	use	mk
used	Искористено	mk
user	Корисник	mk
userhandler	userhandler	mk
usermode	usermode	mk
userproc	userproc	mk
util	util	mk
util콘솔	util콘솔	mk
uts	uts	mk
utsname	utsname	mk
v	v	mk
vaddr	vaddr	mk
val	val	mk
value	Вредност	mk
values	values	mk
vector	vector	mk
vendor	vendor	mk
ver	ver	mk
version	version	mk
vfs	vfs	mk
vga	vga	mk
video	Видео	mk
virt	virt	mk
virtlen	virtlen	mk
virtmem	virtmem	mk
virtual	Виртуелно	mk
volume	Волумен	mk
w	з	mk
wait	Чекај	mk
waitpid	waitpid	mk
wdata	wdata	mk
when	when	mk
whence	whence	mk
widget	widget	mk
width	Ширина	mk
word	збор	mk
writable	writable	mk
write	Запиши	mk
writer	writer	mk
x	и	mk
xy	xy	mk
y	у	mk
zero	zero	mk
값	값	mk
공용서술자테이블	공용서술자테이블	mk
기준	기준	mk
기준주소	기준주소	mk
낮은	낮은	mk
넷카드콘솔	넷카드콘솔	mk
높은	높은	mk
단말기	단말기	mk
마우스콘솔	마우스콘솔	mk
매개값	매개값	mk
매우높은	매우높은	mk
멈추기	멈추기	mk
목적	목적	mk
유형	유형	mk
이더넷콘솔	이더넷콘솔	mk
인터럽트무시하기	인터럽트무시하기	mk
인터럽트예외처리기	인터럽트예외처리기	mk
인터럽트요청처리	인터럽트요청처리	mk
인터럽트처리기	인터럽트처리기	mk
임시	임시	mk
자료	자료	mk
자신	자신	mk
작업관리자	작업관리자	mk
작업콘솔	작업콘솔	mk
조각설명자	조각설명자	mk
출력	출력	mk
콘솔	콘솔	mk
크기	크기	mk
키보드콘솔	키보드콘솔	mk
표시들	표시들	mk
한도	한도	mk
