english	localized	language
technology	Technologie	fr
temp	temp	fr
temporary	temporary	fr
tenth	tenth	fr
terminated	terminated	fr
test	Tester	fr
text	texte	fr
thr	thr	fr
thread	filExécution	fr
threads	threads	fr
tick	tick	fr
ticmp	ticmp	fr
time	Heure	fr
timer	minuterie	fr
tip	tip	fr
tls	tls	fr
tmp	tmp	fr
tmsdos	tmsdos	fr
to	to	fr
top	Haut	fr
tos	tos	fr
total	total	fr
track	track	fr
trap	trap	fr
truncate	Tronquelavaleur	fr
tss	tss	fr
type	type	fr
t공용서술자테이블	t공용서술자테이블	fr
t작업관리자	t작업관리자	fr
t조각설명자	t조각설명자	fr
t콘솔	t콘솔	fr
t함수	t함수	fr
udesc	udesc	fr
udp	udp	fr
udp콘솔	udp콘솔	fr
uid	uid	fr
uint	uint	fr
uintptr	uintptr	fr
uname	uname	fr
unhandle	unhandle	fr
unhandled	unhandled	fr
unit	Unité	fr
unset	Indéfini	fr
unused	inutilisé	fr
up	Haut	fr
update	Mettreàjour	fr
usable	usable	fr
use	Utiliser	fr
used	Utilisé	fr
user	utilisateur	fr
userhandler	userhandler	fr
usermode	Modeutilisateur	fr
userproc	userproc	fr
util	utilitaire	fr
util콘솔	util콘솔	fr
uts	uts	fr
utsname	utsname	fr
v	v	fr
vaddr	vaddr	fr
val	val	fr
value	Valeur	fr
values	Valeurs	fr
vector	vector	fr
vendor	Marque	fr
ver	ver	fr
version	version	fr
vfs	vfs	fr
vga	vga	fr
video	Vidéo	fr
virt	virt	fr
virtlen	virtlen	fr
virtmem	virtmem	fr
virtual	virtuel	fr
volume	volume	fr
w	é	fr
wait	Attendre	fr
waitpid	waitpid	fr
wdata	wdata	fr
when	when	fr
whence	whence	fr
widget	composant	fr
width	Largeur	fr
word	mot	fr
writable	writable	fr
write	écrire	fr
writer	writer	fr
x	e	fr
xy	xy	fr
y	O	fr
zero	Zéro	fr
값	값	fr
공용서술자테이블	공용서술자테이블	fr
기준	기준	fr
기준주소	기준주소	fr
낮은	낮은	fr
넷카드콘솔	넷카드콘솔	fr
높은	높은	fr
단말기	단말기	fr
마우스콘솔	마우스콘솔	fr
매개값	매개값	fr
매우높은	매우높은	fr
멈추기	멈추기	fr
목적	목적	fr
유형	유형	fr
이더넷콘솔	이더넷콘솔	fr
인터럽트무시하기	인터럽트무시하기	fr
인터럽트예외처리기	인터럽트예외처리기	fr
인터럽트요청처리	인터럽트요청처리	fr
인터럽트처리기	인터럽트처리기	fr
임시	임시	fr
자료	자료	fr
자신	자신	fr
작업관리자	작업관리자	fr
작업콘솔	작업콘솔	fr
조각설명자	조각설명자	fr
출력	출력	fr
콘솔	콘솔	fr
크기	크기	fr
키보드콘솔	키보드콘솔	fr
표시들	표시들	fr
한도	한도	fr
