original	before	after	review_status	concept	changed_tokens
CopyPageFrameBlock	CopiaPAGINARiquadroBlocco	CopiaPAGINARiquadroBlocco	existing-unreviewed		0
CpuState	CpuStato	CpuStato	existing-unreviewed		0
Create	Create	Create	existing-unreviewed		0
CreateFromData	Createfromdata	Createfromdata	existing-unreviewed		0
CreateFromFunction	CreatefromFunzione	CreatefromFunzione	existing-unreviewed		0
CreatePtrFromFunction	CreatePuntatorefromFunzione	CreatePuntatorefromFunzione	existing-unreviewed		0
Cs	Cs	Cs	existing-unreviewed		0
Ctime	Ctime	Ctime	existing-unreviewed		0
CtimeNsec	Ctimensec	Ctimensec	existing-unreviewed		0
CurrentPID	Correntepid	Correntepid	existing-unreviewed		0
CurrentParentPID	Correntegenitorepid	Correntegenitorepid	existing-unreviewed		0
Data	Data	Data	compatibility		0
Deactivate	Disattiva	Disattiva	existing-unreviewed		0
Deactive	Deactive	Deactive	existing-unreviewed		0
Decrement	Decrement	Decrement	existing-unreviewed		0
Delete	Elimina	Elimina	existing-unreviewed		0
DescriptorPrivilegeLevel	Descriptorprivilegelevel	Descriptorprivilegelevel	existing-unreviewed		0
DescriptorType	DescriptorTipo	DescriptorTipo	existing-unreviewed		0
Destroy	Distruggi	Distruggi	existing-unreviewed		0
Dev	Dispositivo	Dispositivo	existing-unreviewed		0
DeviceHasFunctions	DispositivohasFunzioni	DispositivohasFunzioni	existing-unreviewed		0
DeviceNotAvailable	DispositivonotDisponibile	DispositivonotDisponibile	existing-unreviewed		0
Device_id	Dispositivoid	Dispositivoid	existing-unreviewed		0
DisableInt	DisabilitaIntero	DisabilitaIntero	existing-unreviewed		0
Disconnect	Disconnetti	Disconnetti	existing-unreviewed		0
DivideByZero	Dividibyzero	Dividibyzero	existing-unreviewed		0
DoHandleInterrupt	DoManigliainterrupt	DoManigliainterrupt	existing-unreviewed		0
DoubleFault	Doppiafault	Doppiafault	existing-unreviewed		0
Draw	Draw	Draw	existing-unreviewed		0
DriverManager	Drivermanager	Drivermanager	existing-unreviewed		0
Ds	Ds	Ds	existing-unreviewed		0
Dynamic	Dinamico	Dinamico	existing-unreviewed		0
E2BIG	E2big	E2big	existing-unreviewed		0
EACCES	Eacces	Eacces	existing-unreviewed		0
EADDRINUSE	Eaddrinuse	Eaddrinuse	existing-unreviewed		0
EAFNOSUPPORT	Eafnosupport	Eafnosupport	existing-unreviewed		0
EAGAIN	Eagain	Eagain	existing-unreviewed		0
EBADF	Ebadf	Ebadf	existing-unreviewed		0
EBUSY	Ebusy	Ebusy	existing-unreviewed		0
ECHILD	Echild	Echild	existing-unreviewed		0
EEXIST	Eexist	Eexist	existing-unreviewed		0
EFAULT	Efault	Efault	existing-unreviewed		0
EFBIG	Efbig	Efbig	existing-unreviewed		0
EINTR	Eintr	Eintr	existing-unreviewed		0
EINVAL	Einval	Einval	existing-unreviewed		0
EIO	Eio	Eio	existing-unreviewed		0
EISDIR	Eisdir	Eisdir	existing-unreviewed		0
EMFILE	Emfile	Emfile	existing-unreviewed		0
EMSGSIZE	Emsgsize	Emsgsize	existing-unreviewed		0
ENETUNREACH	Enetunreach	Enetunreach	existing-unreviewed		0
ENFILE	Enfile	Enfile	existing-unreviewed		0
ENODEV	Enodev	Enodev	existing-unreviewed		0
ENOENT	Enoent	Enoent	existing-unreviewed		0
ENOEXEC	Enoexec	Enoexec	existing-unreviewed		0
ENOMEM	Enomem	Enomem	existing-unreviewed		0
ENOSPC	Enospc	Enospc	existing-unreviewed		0
ENOSYS	Enosys	Enosys	existing-unreviewed		0
ENOTCONN	Enotconn	Enotconn	existing-unreviewed		0
ENOTDIR	Enotdir	Enotdir	existing-unreviewed		0
ENOTTY	Enotty	Enotty	existing-unreviewed		0
EOPNOTSUPP	Eopnotsupp	Eopnotsupp	existing-unreviewed		0
EPERM	Eperm	Eperm	existing-unreviewed		0
EPROTONOSUPPORT	Eprotonosupport	Eprotonosupport	existing-unreviewed		0
ERANGE	Erange	Erange	existing-unreviewed		0
EROFS	Erofs	Erofs	existing-unreviewed		0
ESPIPE	Espipe	Espipe	existing-unreviewed		0
ESRCH	Esrch	Esrch	existing-unreviewed		0
Eax	Eax	Eax	existing-unreviewed		0
Ebp	Ebp	Ebp	existing-unreviewed		0
Ebx	Ebx	Ebx	existing-unreviewed		0
Ecx	Ecx	Ecx	existing-unreviewed		0
Edi	Edi	Edi	existing-unreviewed		0
Edx	Edx	Edx	existing-unreviewed		0
Eflags	Eflags	Eflags	existing-unreviewed		0
Eip	Eip	Eip	existing-unreviewed		0
Elf	Elf	Elf	existing-unreviewed		0
Elf32Dyn	Elf32dyn	Elf32dyn	existing-unreviewed		0
Elf32Note	Elf32Nota	Elf32Nota	existing-unreviewed		0
Elf32Rel	Elf32rel	Elf32rel	existing-unreviewed		0
Elf32Rela	Elf32rela	Elf32rela	existing-unreviewed		0
Elf32Sym	Elf32sym	Elf32sym	existing-unreviewed		0
ElfHeader	Elfheader	Elfheader	existing-unreviewed		0
ElfProgramHeader	Elfprogrammaheader	Elfprogrammaheader	existing-unreviewed		0
ElfSectionHeader	Elfsectionheader	Elfsectionheader	existing-unreviewed		0
EnablePaging	Abilitapaging	Abilitapaging	existing-unreviewed		0
Enabled	Abilitato	Abilitato	existing-unreviewed		0
EntryNumber	VoceNumero	VoceNumero	existing-unreviewed		0
EqualBytes	UgualeByte	UgualeByte	existing-unreviewed		0
Es	Es	Es	existing-unreviewed		0
Esi	Esi	Esi	existing-unreviewed		0
Esp	Esp	Esp	existing-unreviewed		0
FPUBuffer	Fpubuffer	Fpubuffer	existing-unreviewed		0
FPUOffset	Fpuoffset	Fpuoffset	existing-unreviewed		0
Family	Family	Family	existing-unreviewed		0
FileName	FileNome	FileNome	existing-unreviewed		0
Fill	Fill	Fill	existing-unreviewed		0
FillRectangle	FillRettangolo	FillRettangolo	existing-unreviewed		0
First	First	First	existing-unreviewed		0
FirstFree	FirstLibero	FirstLibero	existing-unreviewed		0
FirstFreeSize	FirstLiberoDimensione	FirstLiberoDimensione	existing-unreviewed		0
Flags	Flag	Flag	existing-unreviewed		0
FloatingPointException	Fluttuantepointexception	Fluttuantepointexception	existing-unreviewed		0
Flush	Flush	Flush	existing-unreviewed		0
FlushTlsTable	FlushtlsTabella	FlushtlsTabella	existing-unreviewed		0
Focussable	Focussable	Focussable	existing-unreviewed		0
Free	Libero	Libero	existing-unreviewed		0
Fs	Fs	Fs	existing-unreviewed		0
GB	Gb	Gb	existing-unreviewed		0
GDT_ENTRIES	Gdtvoce	Gdtvoce	existing-unreviewed		0
GOT	Got	Got	existing-unreviewed		0
GPFException	Gpfexception	Gpfexception	existing-unreviewed		0
GatewayIP	Gatewayip	Gatewayip	existing-unreviewed		0
GdtAddressHigh	GdtaddressAlto	GdtaddressAlto	existing-unreviewed		0
GdtAddressLow	GdtaddressBasso	GdtaddressBasso	existing-unreviewed		0
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	existing-unreviewed		0
GdtEntry	Gdtvoce_2	Gdtvoce_2	existing-unreviewed		0
GdtSize	GdtDimensione	GdtDimensione	existing-unreviewed		0
GetAt	Getat	Getat	existing-unreviewed		0
GetBackend	Getbackend	Getbackend	existing-unreviewed		0
GetBaseAddressRegister	Getbaseaddressregister	Getbaseaddressregister	existing-unreviewed		0
GetBitmaspSize	GetbitmaspDimensione	GetbitmaspDimensione	existing-unreviewed		0
GetBytesFromPtr	GetBytefromPuntatore	GetBytefromPuntatore	existing-unreviewed		0
GetCR0	Getcr0	Getcr0	existing-unreviewed		0
GetCR2	Getcr2	Getcr2	existing-unreviewed		0
GetCR3	Getcr3	Getcr3	existing-unreviewed		0
GetCR4	Getcr4	Getcr4	existing-unreviewed		0
GetColorIndex	GetColoreIndice	GetColoreIndice	existing-unreviewed		0
GetDeviceDescriptor	GetDispositivodescriptor	GetDispositivodescriptor	existing-unreviewed		0
GetDriver	Getdriver	Getdriver	existing-unreviewed		0
GetESP0	Getesp0	Getesp0	existing-unreviewed		0
GetEntry	Getvoce	Getvoce	existing-unreviewed		0
GetFileSize	GetfileDimensione	GetfileDimensione	existing-unreviewed		0
GetFocus	GetFuoco	GetFuoco	existing-unreviewed		0
GetFrameBufferSegment	GetRiquadrobuffersegment	GetRiquadrobuffersegment	existing-unreviewed		0
GetFuncPtrFromPtr	GetfuncPuntatorefromPuntatore	GetfuncPuntatorefromPuntatore	existing-unreviewed		0
GetFunctionName	GetFunzioneNome	GetFunzioneNome	existing-unreviewed		0
GetHandler	Gethandler	Gethandler	existing-unreviewed		0
GetIPAddress	Getipaddress	Getipaddress	existing-unreviewed		0
GetMACAddress	Getmacaddress	Getmacaddress	existing-unreviewed		0
GetMACFromCache	Getmacfromcache	Getmacfromcache	existing-unreviewed		0
GetNextReadyThread	GetSuccessivoProntothread	GetSuccessivoProntothread	existing-unreviewed		0
GetNodeAt	GetNodoat	GetNodoat	existing-unreviewed		0
GetProvider	Providerget	Providerget	existing-unreviewed		0
GetSS0	Getss0	Getss0	existing-unreviewed		0
GetStr	Getstr	Getstr	existing-unreviewed		0
GetUint32ArrayFromPtr	Getunsignedinteger32SeriefromPuntatore	Getunsignedinteger32SeriefromPuntatore	existing-unreviewed		0
GetUintptrArrayFromPtr	GetunsignedintegerPuntatoreSeriefromPuntatore	GetunsignedintegerPuntatoreSeriefromPuntatore	existing-unreviewed		0
GetValue	GetValore	GetValore	existing-unreviewed		0
GetValueInPageDir	GetValoreIngressoPAGINACartella	GetValoreIngressoPAGINACartella	existing-unreviewed		0
Gid	Gid	Gid	existing-unreviewed		0
Gs	Gs	Gs	existing-unreviewed		0
HandleException	Manigliaexception	Manigliaexception	existing-unreviewed		0
HandleFatalInterruptFrame	ManigliafatalinterruptRiquadro	ManigliafatalinterruptRiquadro	existing-unreviewed		0
HandleInterrupt	Manigliainterrupt	Manigliainterrupt	existing-unreviewed		0
HandleInterrupt1	Manigliainterrupt1	Manigliainterrupt1	existing-unreviewed		0
HandleUserDatagramProtocolMessage	ManigliaUtentedatagramprotocolMessaggio	ManigliaUtentedatagramprotocolMessaggio	existing-unreviewed		0
IDT_DESC_PRESENT	IdtdescriptorPresente	IdtdescriptorPresente	existing-unreviewed		0
IDT_INTERRUPT_GATE	Idtinterruptgate	Idtinterruptgate	existing-unreviewed		0
IDriver	IDriver	IDriver	existing-unreviewed		0
IEtherFrameHandler	IEthernetRiquadrohandler	IEthernetRiquadrohandler	existing-unreviewed		0
IInternetProtocolHandler	IInternetprotocolhandler	IInternetprotocolhandler	existing-unreviewed		0
IInterruptHandler	IInterrupthandler	IInterrupthandler	existing-unreviewed		0
IKeyboardEventHandler	ITastieraEventohandler	ITastieraEventohandler	existing-unreviewed		0
IMouseEventHandler	IMouseEventohandler	IMouseEventohandler	existing-unreviewed		0
IPCIControllerHandler	Ipcicontrollerhandler	Ipcicontrollerhandler	existing-unreviewed		0
IPCache	Ipcache	Ipcache	existing-unreviewed		0
IP_BE	IpRetebyteorder	IpRetebyteorder	existing-unreviewed		0
IRawDataHandler	IRawdatahandler	IRawdatahandler	existing-unreviewed		0
ITimerEventHandler	ITimerEventohandler	ITimerEventohandler	existing-unreviewed		0
IUserDatagramProtocolHandler	IUtentedatagramprotocolhandler	IUtentedatagramprotocolhandler	existing-unreviewed		0
IUserDatagramProtocolSocket	IUtentedatagramprotocolsocket	IUtentedatagramprotocolsocket	existing-unreviewed		0
IWidget	IElementi	IElemento_grafico	project-proposal	widget	6
Identify	Identify	Identify	existing-unreviewed		0
Increment	Increment	Increment	existing-unreviewed		0
IndexOf	Indicedi	Indicedi	existing-unreviewed		0
Init	Init	Init	existing-unreviewed		0
InitDriver	Initdriver	Initdriver	existing-unreviewed		0
InitialThreadUserJump	InitialthreadUtentejump	InitialthreadUtentejump	existing-unreviewed		0
Ino	Ino	Ino	existing-unreviewed		0
Install	Installa	Installa	existing-unreviewed		0
Interrupt	Interrupt	Interrupt	existing-unreviewed		0
InterruptActive	InterruptAttivo	InterruptAttivo	existing-unreviewed		0
InterruptDeactive	Interruptdeactive	Interruptdeactive	existing-unreviewed		0
InterruptManager	Interruptmanager	Interruptmanager	existing-unreviewed		0
InterruptNumber	InterruptNumero	InterruptNumero	existing-unreviewed		0
InvalidOpcode	Nonvalidoopcode	Nonvalidoopcode	existing-unreviewed		0
InvalidTSS	Nonvalidotss	Nonvalidotss	existing-unreviewed		0
IsKernel	Iskernel	Iskernel	existing-unreviewed		0
IsPresent	IsPresente	IsPresente	existing-unreviewed		0
IsUserSpace	IsUtenteSpazio	IsUtenteSpazio	existing-unreviewed		0
KB	Kb	Kb	existing-unreviewed		0
KCS_INDEX	KcsIndice	KcsIndice	existing-unreviewed		0
KCS_SELECTOR	Kcsselector	Kcsselector	existing-unreviewed		0
KDS_INDEX	KdsIndice	KdsIndice	existing-unreviewed		0
KDS_SELECTOR	Kdsselector	Kdsselector	existing-unreviewed		0
KERNEL_HEAP_START	KernelheapAvvia	KernelheapAvvia	existing-unreviewed		0
KERNEL_VIRT_ADDR	Kernelvirtaddress	Kernelvirtaddress	existing-unreviewed		0
KGS_INDEX	KgsIndice	KgsIndice	existing-unreviewed		0
KGS_SELECTOR	Kgsselector	Kgsselector	existing-unreviewed		0
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	Lidt	existing-unreviewed		0
Last	Ultima	Ultima	existing-unreviewed		0
Len	Len	Len	compatibility		0
Limit	Limite	Limite	existing-unreviewed		0
Link	Collegamento	Collegamento	existing-unreviewed		0
LinkMap	Collegamentomap	Collegamentomap	existing-unreviewed		0
LinkedList	LinkedElenco	LinkedElenco	existing-unreviewed		0
Listen	Listen	Listen	existing-unreviewed		0
LoadElf	Caricoelf	Caricoelf	existing-unreviewed		0
MAC	Mac	Mac	existing-unreviewed		0
MAC0	Mac0	Mac0	existing-unreviewed		0
MAC1	Mac1	Mac1	existing-unreviewed		0
MAC2	Mac2	Mac2	existing-unreviewed		0
MAC3	Mac3	Mac3	existing-unreviewed		0
MAC4	Mac4	Mac4	existing-unreviewed		0
MAC5	Mac5	Mac5	existing-unreviewed		0
MACAddress0Port	Macaddress0Porta	Macaddress0Porta	existing-unreviewed		0
MACAddress2Port	Macaddress2Porta	Macaddress2Porta	existing-unreviewed		0
MACAddress4Port	Macaddress4Porta	Macaddress4Porta	existing-unreviewed		0
MACCache	Maccache	Maccache	existing-unreviewed		0
MAX_QUEUE_SIZE	MassimaqueueDimensione	MassimaqueueDimensione	existing-unreviewed		0
MB	Millibar	Millibar	existing-unreviewed		0
MBR	Mbr	Mbr	existing-unreviewed		0
MHex출력	MHexadecimalStampa	MHexadecimalStampa	existing-unreviewed		0
MHex출력XY	MHexadecimalStampaxy	MHexadecimalStampaxy	existing-unreviewed		0
MUint16출력	MUnsignedinteger16Stampa	MUnsignedinteger16Stampa	existing-unreviewed		0
MUint16출력XY	MUnsignedinteger16Stampaxy	MUnsignedinteger16Stampaxy	existing-unreviewed		0
MUint32출력	MUnsignedinteger32Stampa	MUnsignedinteger32Stampa	existing-unreviewed		0
MUint32출력XY	MUnsignedinteger32Stampaxy	MUnsignedinteger32Stampaxy	existing-unreviewed		0
MUint64출력	MUnsignedinteger64Stampa	MUnsignedinteger64Stampa	existing-unreviewed		0
MUint64출력XY	MUnsignedinteger64Stampaxy	MUnsignedinteger64Stampaxy	existing-unreviewed		0
Machine	Machine	Machine	existing-unreviewed		0
MachineCheck	Machinecheck	Machinecheck	existing-unreviewed		0
MakeRangePrivateWritable	MakeIntervalloPrivatowritable	MakeIntervalloPrivatowritable	existing-unreviewed		0
Malloc	Malloc	Alloca_memoria	project-proposal	allocate_memory	32
MemCmp	Memcmp	Memcmp	existing-unreviewed		0
MemCpy	MemCopia	MemCopia	existing-unreviewed		0
MemMove	MemSposta	MemSposta	existing-unreviewed		0
MemSet	MemImposta	MemImposta	existing-unreviewed		0
MemoryOper	Memoriaoper	Memoriaoper	existing-unreviewed		0
Mode	MODO	MODO	existing-unreviewed		0
ModelToScreen	ModellotoSchermo	Imposta_le_coordinate_locali	project-proposal	set_coordinates	5
Mtime	Mtime	Mtime	existing-unreviewed		0
MtimeNsec	Mtimensec	Mtimensec	existing-unreviewed		0
MyHandleInterrupt	MyManigliainterrupt	MyManigliainterrupt	existing-unreviewed		0
MyTest	MyProva	MyProva	existing-unreviewed		0
M긴급로그Hex8	MEmergencyRegistrohexadecimal8	MEmergencyRegistrohexadecimal8	existing-unreviewed		0
M긴급로그Uint32	MEmergencyRegistrounsignedinteger32	MEmergencyRegistrounsignedinteger32	existing-unreviewed		0
M긴급로그문자열	MEmergencyRegistroStringa	MEmergencyRegistroStringa	existing-unreviewed		0
M직렬로그초기화	MSerialeRegistroinit	MSerialeRegistroinit	existing-unreviewed		0
M출력	MStampa	MStampa	existing-unreviewed		0
M출력BytesXY	MStampaBytexy	MStampaBytexy	existing-unreviewed		0
M출력Hex	MStampahexadecimal	MStampahexadecimal	existing-unreviewed		0
M출력Uint16	MStampaunsignedinteger16	MStampaunsignedinteger16	existing-unreviewed		0
M출력Uint32	MStampaunsignedinteger32	MStampaunsignedinteger32	existing-unreviewed		0
M출력XY	MStampaxy	MStampaxy	existing-unreviewed		0
M테스트	M테스트	M테스트	existing-unreviewed		0
NMI	NM	NM	existing-unreviewed		0
New	Nuovo	Nuovo	existing-unreviewed		0
NewInterruptHandler	Nuovointerrupthandler	Nuovointerrupthandler	existing-unreviewed		0
Next	Successivo	Successivo	existing-unreviewed		0
Nlink	Nlink	Nlink	existing-unreviewed		0
Node	Nodo	TNodo_della_lista	project-proposal	list_node	16
Nodename	Nodename	Nodename	existing-unreviewed		0
OnEtherFrameReceived	EthernetRiquadroreceivewhen	EthernetRiquadroreceivewhen	existing-unreviewed		0
OnGetDriver	Accesogetdriver	Accesogetdriver	existing-unreviewed		0
OnInternetProtocolReceived	Internetprotocolreceivewhen	Internetprotocolreceivewhen	existing-unreviewed		0
OnKeyDown	AccesoChiaveGiù	AccesoChiaveGiù	existing-unreviewed		0
OnKeyUp	AccesoChiaveSu	AccesoChiaveSu	existing-unreviewed		0
OnMouseDown	AccesomouseGiù	AccesomouseGiù	existing-unreviewed		0
OnMouseMove	AccesomouseSposta	AccesomouseSposta	existing-unreviewed		0
OnMouseUp	AccesomouseSu	AccesomouseSu	existing-unreviewed		0
OnRawDataReceived	Accesorawdatareceive	Accesorawdatareceive	existing-unreviewed		0
OnTick	Accesotick	Accesotick	existing-unreviewed		0
Overflow	Overflow	Overflow	existing-unreviewed		0
P1LinkMap	PValore1Collegamentomap	PValore1Collegamentomap	existing-unreviewed		0
P2LinkMap	PValore2Collegamentomap	PValore2Collegamentomap	existing-unreviewed		0
P3LinkMap	PValore3Collegamentomap	PValore3Collegamentomap	existing-unreviewed		0
PAGE_COW	PAGINAcow	PAGINAcow	existing-unreviewed		0
PAGE_FRAME	PAGINARiquadro	PAGINARiquadro	existing-unreviewed		0
PAGE_PRESENT	PAGINAPresente	PAGINAPresente	existing-unreviewed		0
PAGE_USER	PAGINAUtente	PAGINAUtente	existing-unreviewed		0
PAGE_WRITABLE	PAGINAwritable	PAGINAwritable	existing-unreviewed		0
PAUSE_LOOP	Pausaloop	Pausaloop	existing-unreviewed		0
PICMasterCommandPort	PrimarypicComandoioPorta	PrimarypicComandoioPorta	existing-unreviewed		0
PICMasterDataPort	PrimarypicdataioPorta	PrimarypicdataioPorta	existing-unreviewed		0
PICSlaveCommandPort	SecondarypicComandoioPorta	SecondarypicComandoioPorta	existing-unreviewed		0
PICSlaveDataPort	SecondarypicdataioPorta	SecondarypicdataioPorta	existing-unreviewed		0
PRESENT	Presente	Presente	existing-unreviewed		0
PRIV_KERNEL	Privkernel	Privkernel	existing-unreviewed		0
PRIV_USER	PrivUtente	PrivUtente	existing-unreviewed		0
PROC_USER_HEAP_SIZE	ProcUtenteheapDimensione	ProcUtenteheapDimensione	existing-unreviewed		0
PageDirEntry	PAGINACartellavoce	PAGINACartellavoce	existing-unreviewed		0
PageDirectoryEntry	PAGINACartellavoce_2	PAGINACartellavoce_2	existing-unreviewed		0
PageFault	PAGINAfault	PAGINAfault	existing-unreviewed		0
PageFaultException	PAGINAfaultexception	PAGINAfaultexception	existing-unreviewed		0
PageRoundDown	PAGINAArrotondaGiù	PAGINAArrotondaGiù	existing-unreviewed		0
PageRoundUp	PAGINAArrotondaSu	PAGINAArrotondaSu	existing-unreviewed		0
PageTableEntry	PAGINATabellavoce	PAGINATabellavoce	existing-unreviewed		0
Paging	Paging	Paging	existing-unreviewed		0
ParentPid	Genitorepid	Genitorepid	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	Partitionid	Partitionid	existing-unreviewed		0
PhyMemTest	PhymemProva	PhymemProva	existing-unreviewed		0
PhysicalMemoryManager	PhysicalMemoriamanager	PhysicalMemoriamanager	existing-unreviewed		0
Pid	Pid	Pid	existing-unreviewed		0
Port	Porta	Porta	existing-unreviewed		0
PortBase	Portabase	Portabase	existing-unreviewed		0
PortInByte	PortaIngressobyte	PortaIngressobyte	existing-unreviewed		0
PortInDword	PortaIngressodword	PortaIngressodword	existing-unreviewed		0
PortInWord	PortaIngressoparola	PortaIngressoparola	existing-unreviewed		0
PortOutByte	PortaUscitabyte	PortaUscitabyte	existing-unreviewed		0
PortOutDword	PortaUscitadword	PortaUscitadword	existing-unreviewed		0
PortOutWord	PortaUscitaparola	PortaUscitaparola	existing-unreviewed		0
PortReadByte	PortaLetturabyte	PortaLetturabyte	existing-unreviewed		0
PortReadDword	PortaLetturadword	PortaLetturadword	existing-unreviewed		0
PortReadWord	PortaLetturaparola	PortaLetturaparola	existing-unreviewed		0
PortWriteByte	PortaScritturabyte	PortaScritturabyte	existing-unreviewed		0
PortWriteDword	PortaScritturadword	PortaScritturadword	existing-unreviewed		0
PortWriteWord	PortaScritturaparola	PortaScritturaparola	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	Primarypartition	Primarypartition	existing-unreviewed		0
Print	Stampa	Stampa	existing-unreviewed		0
PrintBytes	StampaByte	StampaByte	existing-unreviewed		0
PrintStr	Stampastr	Stampastr	existing-unreviewed		0
PrintTLS	Stampatls	Stampatls	existing-unreviewed		0
PrintTest	StampaProva	StampaProva	existing-unreviewed		0
Process	Processi	Processi	existing-unreviewed		0
ProcessHelper	Processihelper	Processihelper	existing-unreviewed		0
ProcessPendingKeyboardEvents	ProcessipendingTastieraEventi	ProcessipendingTastieraEventi	existing-unreviewed		0
ProcessPendingMouseEvents	ProcessipendingmouseEventi	ProcessipendingmouseEventi	existing-unreviewed		0
PushAt	Pushat	Inserisci_alla_posizione	project-proposal	insert_at	1
PushBack	PushIndietro	Aggiungi_in_fondo_alla_lista	project-proposal	append	12
PushFront	PushFronte	Aggiungi_in_testa_alla_lista	project-proposal	prepend	5
PutPixel	Putpixel	Putpixel	existing-unreviewed		0
PutPixelRGB	Putpixelrgb	Putpixelrgb	existing-unreviewed		0
QUEUE_START_ADDR	QueueAvviaaddress	QueueAvviaaddress	existing-unreviewed		0
Rdev	Rdev	Rdev	existing-unreviewed		0
Read	Lettura	Lettura	existing-unreviewed		0
Read28	Lettura28	Lettura28	existing-unreviewed		0
ReadFile	Letturafile	Leggi_file	project-proposal	file_read	7
ReadPartitions	Letturapartition	Letturapartition	existing-unreviewed		0
Ready	Pronto	Pronto	existing-unreviewed		0
Receive	Receive	Receive	existing-unreviewed		0
Ref	Reference	Reference	existing-unreviewed		0
Release	Release	Release	existing-unreviewed		0
ReloadCR3	Ricaricacr3	Ricaricacr3	existing-unreviewed		0
Remove	Rimuovi	Rimuovi	existing-unreviewed		0
RemoveAt	Rimuoviat	Rimuoviat	existing-unreviewed		0
RemoveThread	Rimuovithread	Rimuovithread	existing-unreviewed		0
RemoveThreadAt	Rimuovithreadat	Rimuovithreadat	existing-unreviewed		0
RequestMacAddress	Requestmacaddress	Requestmacaddress	existing-unreviewed		0
Reset	Ripristina	Ripristina	existing-unreviewed		0
Resolve	Resolve	Resolve	existing-unreviewed		0
ResolveCopyOnWriteFault	ResolveCopiaAccesoScritturafault	ResolveCopiaAccesoScritturafault	existing-unreviewed		0
SCHEDULER_FREQUENCY	SchedulerFrequenza	SchedulerFrequenza	existing-unreviewed		0
SEG_BIG_MODE	SegbigMODO	SegbigMODO	existing-unreviewed		0
SEG_EXEC	SegEsecuzione	SegEsecuzione	existing-unreviewed		0
SEG_GRAN_4K_PAGE	Seggran4kPAGINA	Seggran4kPAGINA	existing-unreviewed		0
SEG_GRAN_BYTE	Seggranbyte	Seggranbyte	existing-unreviewed		0
SEG_KERNEL_CODE	Segkernelcode	Segkernelcode	existing-unreviewed		0
SEG_KERNEL_DATA	Segkerneldata	Segkerneldata	existing-unreviewed		0
