english	localized	language
rx	rx	tpi
s	s	tpi
saved	saved	tpi
sc	sc	tpi
scan	scan	tpi
scancode	scancode	tpi
sche	sche	tpi
schedule	schedule	tpi
scheduler	scheduler	tpi
screen	screen	tpi
secondary	secondary	tpi
sect	sect	tpi
section	section	tpi
sector	sector	tpi
sectors	sectors	tpi
seek	seek	tpi
seg	seg	tpi
segment	segment	tpi
segments	segments	tpi
select	select	tpi
selector	selector	tpi
self	self	tpi
send	send	tpi
sequencer	sequencer	tpi
serial	serial	tpi
set	set	tpi
setup	setup	tpi
sh	sh	tpi
shared	shared	tpi
shentsize	shentsize	tpi
shift	shift	tpi
shndx	shndx	tpi
shnum	shnum	tpi
shoff	shoff	tpi
shstrndx	shstrndx	tpi
signature	signature	tpi
simd	simd	tpi
size	size	tpi
sl	sl	tpi
slave	slave	tpi
sock	sock	tpi
socket	socket	tpi
socketcall	socketcall	tpi
sockets	sockets	tpi
soft	soft	tpi
software	software	tpi
source	source	tpi
space	space	tpi
spawn	spawn	tpi
src	src	tpi
srcptr	srcptr	tpi
ss	ss	tpi
st	st	tpi
stack	stack	tpi
stackbottom	stackbottom	tpi
stacktop	stacktop	tpi
start	start	tpi
started	started	tpi
starting	starting	tpi
stat	stat	tpi
state	state	tpi
status	status	tpi
stderr	stderr	tpi
stdin	stdin	tpi
stdout	stdout	tpi
stop	stop	tpi
stopped	stopped	tpi
str	str	tpi
string	string	tpi
strtab	strtab	tpi
subclass	subclass	tpi
subnet	subnet	tpi
support	support	tpi
swap	swap	tpi
switch	switch	tpi
sym	sym	tpi
sync	sync	tpi
sys	sys	tpi
syscall	syscall	tpi
sysname	sysname	tpi
system	system	tpi
systemcall	systemcall	tpi
t	t	tpi
table	table	tpi
tag	tag	tpi
tail	tail	tpi
tamd	tamd	tpi
tarp	tarp	tpi
task	task	tpi
tasking	tasking	tpi
tasks	tasks	tpi
tcow	tcow	tpi
tcpu	tcpu	tpi
technology	technology	tpi
temp	temp	tpi
temporary	temporary	tpi
tenth	tenth	tpi
terminated	terminated	tpi
test	test	tpi
text	text	tpi
thr	thr	tpi
thread	thread	tpi
threads	threads	tpi
tick	tick	tpi
ticmp	ticmp	tpi
time	time	tpi
timer	timer	tpi
tip	tip	tpi
tls	tls	tpi
tmp	tmp	tpi
tmsdos	tmsdos	tpi
to	to	tpi
top	top	tpi
tos	tos	tpi
total	total	tpi
track	track	tpi
trap	trap	tpi
truncate	truncate	tpi
tss	tss	tpi
type	type	tpi
t공용서술자테이블	t공용서술자테이블	tpi
t작업관리자	t작업관리자	tpi
t조각설명자	t조각설명자	tpi
t콘솔	t콘솔	tpi
t함수	t함수	tpi
udesc	udesc	tpi
udp	udp	tpi
udp콘솔	udp콘솔	tpi
uid	uid	tpi
uint	uint	tpi
uintptr	uintptr	tpi
uname	uname	tpi
unhandle	unhandle	tpi
unhandled	unhandled	tpi
unit	unit	tpi
unset	unset	tpi
unused	unused	tpi
up	up	tpi
update	update	tpi
usable	usable	tpi
use	use	tpi
used	used	tpi
user	user	tpi
userhandler	userhandler	tpi
usermode	usermode	tpi
userproc	userproc	tpi
util	util	tpi
util콘솔	util콘솔	tpi
uts	uts	tpi
utsname	utsname	tpi
v	v	tpi
vaddr	vaddr	tpi
val	val	tpi
value	value	tpi
values	values	tpi
vector	vector	tpi
vendor	vendor	tpi
ver	ver	tpi
version	version	tpi
vfs	vfs	tpi
vga	vga	tpi
video	video	tpi
virt	virt	tpi
virtlen	virtlen	tpi
virtmem	virtmem	tpi
virtual	virtual	tpi
volume	volume	tpi
w	w	tpi
wait	wait	tpi
waitpid	waitpid	tpi
wdata	wdata	tpi
when	when	tpi
whence	whence	tpi
widget	widget	tpi
width	width	tpi
word	word	tpi
writable	writable	tpi
write	raitim	tpi
writer	writer	tpi
x	x	tpi
xy	xy	tpi
y	y	tpi
zero	zero	tpi
값	값	tpi
공용서술자테이블	공용서술자테이블	tpi
기준	기준	tpi
기준주소	기준주소	tpi
낮은	낮은	tpi
넷카드콘솔	넷카드콘솔	tpi
높은	높은	tpi
단말기	단말기	tpi
마우스콘솔	마우스콘솔	tpi
매개값	매개값	tpi
매우높은	매우높은	tpi
멈추기	멈추기	tpi
목적	목적	tpi
유형	유형	tpi
이더넷콘솔	이더넷콘솔	tpi
인터럽트무시하기	인터럽트무시하기	tpi
인터럽트예외처리기	인터럽트예외처리기	tpi
인터럽트요청처리	인터럽트요청처리	tpi
인터럽트처리기	인터럽트처리기	tpi
임시	임시	tpi
자료	자료	tpi
자신	자신	tpi
작업관리자	작업관리자	tpi
작업콘솔	작업콘솔	tpi
조각설명자	조각설명자	tpi
출력	출력	tpi
콘솔	콘솔	tpi
크기	크기	tpi
키보드콘솔	키보드콘솔	tpi
표시들	표시들	tpi
한도	한도	tpi
