original	localized	language
EAGAIN	Eagain	he
EBADF	Ebadf	he
EBUSY	Ebusy	he
ECHILD	Echild	he
EEXIST	Eexist	he
EFAULT	Efault	he
EFBIG	Efbig	he
EINTR	Eintr	he
EINVAL	Einval	he
EIO	Eio	he
EISDIR	Eisdir	he
EMFILE	Emfile	he
EMSGSIZE	Emsgsize	he
ENETUNREACH	Enetunreach	he
ENFILE	Enfile	he
ENODEV	Enodev	he
ENOENT	Enoent	he
ENOEXEC	Enoexec	he
ENOMEM	Enomem	he
ENOSPC	Enospc	he
ENOSYS	Enosys	he
ENOTCONN	Enotconn	he
ENOTDIR	Enotdir	he
ENOTTY	Enotty	he
EOPNOTSUPP	Eopnotsupp	he
EPERM	Eperm	he
EPROTONOSUPPORT	Eprotonosupport	he
ERANGE	Erange	he
EROFS	Erofs	he
ESPIPE	Espipe	he
ESRCH	Esrch	he
Eax	Eax	he
Ebp	Ebp	he
Ebx	Ebx	he
Ecx	Ecx	he
Edi	Edi	he
Edx	Edx	he
Eflags	Eflags	he
Eip	Eip	he
Elf	Elf	he
Elf32Dyn	Elf32dyn	he
Elf32Note	Elf32פתקית	he
Elf32Rel	Elf32rel	he
Elf32Rela	Elf32rela	he
Elf32Sym	Elf32sym	he
ElfHeader	Elfheader	he
ElfProgramHeader	Elfתכניתheader	he
ElfSectionHeader	Elfsectionheader	he
EnablePaging	Enablepaging	he
Enabled	Eמופעל	he
EntryNumber	Entryמספר	he
EqualBytes	Equalבתים	he
Es	Es	he
Esi	Esi	he
Esp	Esp	he
FPUBuffer	Fpubuffer	he
FPUOffset	Fpuoffset	he
Family	Family	he
FileName	Fקובץשם	he
Fill	Fill	he
FillRectangle	Fillrectangle	he
First	First	he
FirstFree	Firstפנוי	he
FirstFreeSize	Firstפנויגודל	he
Flags	Fדגלים	he
FloatingPointException	Fצףpointexception	he
Flush	Flush	he
FlushTlsTable	Flushtlstable	he
Focussable	Focussable	he
Free	Fפנוי	he
Fs	Fs	he
GB	Gb	he
GDT_ENTRIES	Gdtentry	he
GOT	Got	he
GPFException	Gpfexception	he
GatewayIP	Gatewayip	he
GdtAddressHigh	Gdtaddressגבוהה	he
GdtAddressLow	Gdtaddressנמוך	he
GdtDescriptor	Gdtdescriptor	he
GdtEntry	Gdtentry_2	he
GdtSize	Gdtגודל	he
GetAt	Getat	he
GetBackend	Getbackend	he
GetBaseAddressRegister	Getbaseaddressregister	he
GetBitmaspSize	Getbitmaspגודל	he
GetBytesFromPtr	Getבתיםfromסמן	he
GetCR0	Getcr0	he
GetCR2	Getcr2	he
GetCR3	Getcr3	he
GetCR4	Getcr4	he
GetColorIndex	Getצבעמפתח	he
GetDeviceDescriptor	Getהתקןdescriptor	he
GetDriver	Getdriver	he
GetESP0	Getesp0	he
GetEntry	Getentry	he
GetFileSize	Getקובץגודל	he
GetFocus	Getמיקוד	he
GetFrameBufferSegment	Getframebuffersegment	he
GetFuncPtrFromPtr	Getfuncסמןfromסמן	he
GetFunctionName	Getפונקציהשם	he
GetHandler	Gethandler	he
GetIPAddress	Getipaddress	he
GetMACAddress	Getmacaddress	he
GetMACFromCache	Getmacfromcache	he
GetNextReadyThread	Getהבאמוכןthread	he
GetNodeAt	Getצומתat	he
GetProvider	Providerget	he
GetSS0	Getss0	he
GetStr	Getstr	he
GetUint32ArrayFromPtr	Getunsignedinteger32מערךfromסמן	he
GetUintptrArrayFromPtr	Getunsignedintegerסמןמערךfromסמן	he
GetValue	Getערך	he
GetValueInPageDir	Getערךנכנסעמודספרייה	he
Gid	Gid	he
Gs	Gs	he
HandleException	Hידיתexception	he
HandleFatalInterruptFrame	Hידיתfatalפסקframe	he
HandleInterrupt	Hידיתפסק	he
HandleInterrupt1	Hידיתפסק1	he
HandleUserDatagramProtocolMessage	Hידיתמשתמשdatagramprotocolהודעה	he
IDT_DESC_PRESENT	Idtdescriptorנוכח	he
IDT_INTERRUPT_GATE	Idtפסקgate	he
IDriver	IDriver	he
IEtherFrameHandler	Iאתרנטframehandler	he
IInternetProtocolHandler	Iאינטרנטprotocolhandler	he
IInterruptHandler	Iפסקhandler	he
IKeyboardEventHandler	Iמקלדתeventhandler	he
IMouseEventHandler	Iעכברeventhandler	he
IPCIControllerHandler	Ipcicontrollerhandler	he
IPCache	Ipcache	he
IP_BE	Ipרשתbyteorder	he
IRawDataHandler	IRawdatahandler	he
ITimerEventHandler	ITimereventhandler	he
IUserDatagramProtocolHandler	Iמשתמשdatagramprotocolhandler	he
IUserDatagramProtocolSocket	Iמשתמשdatagramprotocolשקע	he
IWidget	IWidget	he
Identify	Identify	he
Increment	Increment	he
IndexOf	Iמפתחמתוך	he
Init	Init	he
InitDriver	Initdriver	he
InitialThreadUserJump	Initialthreadמשתמשjump	he
Ino	Ino	he
Install	Iהתקנה	he
Interrupt	Iפסק	he
InterruptActive	Iפסקפעיל	he
InterruptDeactive	Iפסקdeactive	he
InterruptManager	Iפסקmanager	he
InterruptNumber	Iפסקמספר	he
InvalidOpcode	Iלאתקניopcode	he
InvalidTSS	Iלאתקניtss	he
IsKernel	Iskernel	he
IsPresent	Isנוכח	he
IsUserSpace	Isמשתמשרווח	he
KB	Kb	he
KCS_INDEX	Kcsמפתח	he
KCS_SELECTOR	Kcsselector	he
KDS_INDEX	Kdsמפתח	he
KDS_SELECTOR	Kdsselector	he
KERNEL_HEAP_START	Kernelheapהתחלה	he
KERNEL_VIRT_ADDR	Kernelvirtaddress	he
KGS_INDEX	Kgsמפתח	he
KGS_SELECTOR	Kgsselector	he
K핵심	KKernelEntry	he
LIDT	Lidt	he
Last	Lאחרון	he
Len	Len	he
Limit	Limit	he
Link	Lקישור	he
LinkMap	Lקישורmap	he
LinkedList	Linkedרשימה	he
Listen	Listen	he
LoadElf	Lעומסelf	he
MAC	Mac	he
MAC0	Mac0	he
MAC1	Mac1	he
MAC2	Mac2	he
MAC3	Mac3	he
MAC4	Mac4	he
MAC5	Mac5	he
MACAddress0Port	Macaddress0שער	he
MACAddress2Port	Macaddress2שער	he
MACAddress4Port	Macaddress4שער	he
MACCache	Maccache	he
MAX_QUEUE_SIZE	Mמקסימוםqueueגודל	he
MB	Mמיליבר	he
MBR	Mbr	he
MHex출력	MHexadecimalהדפסה	he
MHex출력XY	MHexadecimalהדפסהxy	he
MUint16출력	MUnsignedinteger16הדפסה	he
MUint16출력XY	MUnsignedinteger16הדפסהxy	he
MUint32출력	MUnsignedinteger32הדפסה	he
MUint32출력XY	MUnsignedinteger32הדפסהxy	he
MUint64출력	MUnsignedinteger64הדפסה	he
MUint64출력XY	MUnsignedinteger64הדפסהxy	he
Machine	Machine	he
MachineCheck	Machinecheck	he
MakeRangePrivateWritable	Makerangeפרטיwritable	he
Malloc	Malloc	he
MemCmp	Memcmp	he
MemCpy	Memהעתק	he
MemMove	Memהזז	he
MemSet	Memקבע	he
MemoryOper	Mזיכרוןoper	he
Mode	Mמצב	he
ModelToScreen	Set_local_coordinates	he
Mtime	Mtime	he
MtimeNsec	Mtimensec	he
MyHandleInterrupt	Myידיתפסק	he
MyTest	Myבדיקה	he
M긴급로그Hex8	MEmergencyיומןhexadecimal8	he
M긴급로그Uint32	MEmergencyיומןunsignedinteger32	he
M긴급로그문자열	MEmergencyיומןמחרוזת	he
M직렬로그초기화	Mסידורייומןinit	he
M출력	Mהדפסה	he
M출력BytesXY	Mהדפסהבתיםxy	he
M출력Hex	Mהדפסהhexadecimal	he
M출력Uint16	Mהדפסהunsignedinteger16	he
M출력Uint32	Mהדפסהunsignedinteger32	he
M출력XY	Mהדפסהxy	he
M테스트	M테스트	he
NMI	Nננומטר	he
New	Nחדש	he
NewInterruptHandler	Nחדשפסקhandler	he
Next	Nהבא	he
Nlink	Nlink	he
Node	Nצומת	he
Nodename	Nodename	he
OnEtherFrameReceived	Oאתרנטframereceivewhen	he
OnGetDriver	Oפעילgetdriver	he
OnInternetProtocolReceived	Oאינטרנטprotocolreceivewhen	he
OnKeyDown	Oפעילמפתחלמטה	he
OnKeyUp	Oפעילמפתחמעלה	he
OnMouseDown	Oפעילעכברלמטה	he
OnMouseMove	Oפעילעכברהזז	he
OnMouseUp	Oפעילעכברמעלה	he
OnRawDataReceived	Oפעילrawdatareceive	he
OnTick	Oפעילtick	he
Overflow	Overflow	he
P1LinkMap	Pערך1קישורmap	he
P2LinkMap	Pערך2קישורmap	he
P3LinkMap	Pערך3קישורmap	he
PAGE_COW	Pעמודcow	he
PAGE_FRAME	Pעמודframe	he
PAGE_PRESENT	Pעמודנוכח	he
PAGE_USER	Pעמודמשתמש	he
PAGE_WRITABLE	Pעמודwritable	he
PAUSE_LOOP	Pהשהייהloop	he
PICMasterCommandPort	Primarypicפקודהioשער	he
PICMasterDataPort	Primarypicdataioשער	he
PICSlaveCommandPort	Secondarypicפקודהioשער	he
PICSlaveDataPort	Secondarypicdataioשער	he
PRESENT	Pנוכח	he
PRIV_KERNEL	Privkernel	he
PRIV_USER	Privמשתמש	he
PROC_USER_HEAP_SIZE	Procמשתמשheapגודל	he
PageDirEntry	Pעמודספרייהentry	he
PageDirectoryEntry	Pעמודספרייהentry_2	he
PageFault	Pעמודfault	he
PageFaultException	Pעמודfaultexception	he
PageRoundDown	Pעמודעיגוללמטה	he
PageRoundUp	Pעמודעיגולמעלה	he
PageTableEntry	Pעמודtableentry	he
Paging	Paging	he
ParentPid	Parentמזההתהליך	he
Parse	Parse	he
Partition_id	Partitionמזהה	he
PhyMemTest	Phymemבדיקה	he
PhysicalMemoryManager	Physicalזיכרוןmanager	he
Pid	Pמזההתהליך	he
Port	Pשער	he
PortBase	Pשערbase	he
PortInByte	Pשערנכנסbyte	he
PortInDword	Pשערנכנסdword	he
PortInWord	Pשערנכנסמילים	he
PortOutByte	Pשעריוצאbyte	he
PortOutDword	Pשעריוצאdword	he
PortOutWord	Pשעריוצאמילים	he
PortReadByte	Pשערקריאהbyte	he
PortReadDword	Pשערקריאהdword	he
PortReadWord	Pשערקריאהמילים	he
PortWriteByte	Pשערכתיבהbyte	he
PortWriteDword	Pשערכתיבהdword	he
PortWriteWord	Pשערכתיבהמילים	he
Prev	Previous	he
PrevTSS	Previoustss	he
PrimaryPartition	Primarypartition	he
Print	Pהדפסה	he
PrintBytes	Pהדפסהבתים	he
PrintStr	Pהדפסהstr	he
PrintTLS	Pהדפסהtls	he
PrintTest	Pהדפסהבדיקה	he
Process	Pתהליך	he
ProcessHelper	Pתהליךhelper	he
ProcessPendingKeyboardEvents	Pתהליךpendingמקלדתאירועים	he
ProcessPendingMouseEvents	Pתהליךpendingעכבראירועים	he
PushAt	Insert_at_index	he
PushBack	Append_to_list	he
PushFront	Prepend_to_list	he
PutPixel	Putpixel	he
PutPixelRGB	Putpixelrgb	he
QUEUE_START_ADDR	Queueהתחלהaddress	he
Rdev	Rdev	he
Read	Rקריאה	he
Read28	Rקריאה28	he
ReadFile	Rקריאהקובץ	he
ReadPartitions	Rקריאהpartition	he
Ready	Rמוכן	he
Receive	Receive	he
Ref	Reference	he
Release	Release	he
ReloadCR3	Rטעןמחדשcr3	he
Remove	Rהסר	he
RemoveAt	Rהסרat	he
RemoveThread	Rהסרthread	he
RemoveThreadAt	Rהסרthreadat	he
RequestMacAddress	Requestmacaddress	he
Reset	Rאפס	he
Resolve	Resolve	he
ResolveCopyOnWriteFault	Resolveהעתקפעילכתיבהfault	he
SCHEDULER_FREQUENCY	Schedulerfrequency	he
SEG_BIG_MODE	Segbigמצב	he
SEG_EXEC	Segהפעלה	he
SEG_GRAN_4K_PAGE	Seggran4kעמוד	he
SEG_GRAN_BYTE	Seggranbyte	he
SEG_KERNEL_CODE	Segkernelcode	he
SEG_KERNEL_DATA	Segkerneldata	he
SEG_KERNEL_GS	Segkernelgs	he
SEG_NOEXEC	Segnoexec	he
SEG_NORMAL	Segרגיל	he
SEG_NORW	Segnorw	he
SEG_R	Segr	he
SEG_SYSTEM	Segמערכת	he
SEG_TASK_STATE	Segמשימהמצב	he
SEG_USER_CODE	Segמשתמשcode	he
SEG_USER_DATA	Segמשתמשdata	he
SEG_USER_GS	Segמשתמשgs	he
SEG_W	Segw	he
SIMDFloatingPointException	Simdצףpointexception	he
SIZE	Sגודל	he
SYS_ACCESS	Sysגישה	he
SYS_BRK	Sysbrk	he
SYS_CHDIR	Syschdir	he
SYS_CLOSE	Sysסגור	he
SYS_CREAT	Syscreat	he
SYS_DUP	Sysdup	he
SYS_DUP2	Sysdup2	he
SYS_EXECVE	Sysexecve	he
SYS_EXIT	Sysיציאה	he
SYS_FCNTL	Sysfcntl	he
SYS_FORK	Sysfork	he
SYS_FSTAT	Sysfstat	he
SYS_FSYNC	Sysfsync	he
SYS_GETCWD	Sysgetcwd	he
SYS_GETEGID	Sysgetegid	he
SYS_GETEUID	Sysgeteuid	he
SYS_GETGID	Sysgetgid	he
SYS_GETPID	Sysgetpid	he
SYS_GETPPID	Sysgetppid	he
SYS_GETUID	Sysgetuid	he
SYS_LSEEK	Syslseek	he
SYS_LSTAT	Syslstat	he
SYS_OPEN	Sysפתח	he
SYS_READ	Sysקריאה	he
SYS_RT_EXIT	Sysrtיציאה	he
SYS_SOCKETCALL	Syssocketcall	he
SYS_STAT	Sysstat	he
SYS_SYNC	Syssync	he
SYS_UNAME	Sysuname	he
SYS_WAITPID	Syswaitpid	he
SYS_WRITE	Sysכתיבה	he
Schedule	Schedule	he
Scheduler	Scheduler	he
SchedulerData	Schedulerdata	he
SegmentNotPresent	Segmentnotנוכח	he
SelectDrivers	Sבחרdriver	he
Send	Sשלח	he
SendEchoRequest	Echorequestשלח	he
SendFrame	Frameשלח	he
SerialInit	Sסידוריinit	he
SerialWriteByte	Sסידוריכתיבהbyte	he
SetBackend	Sקבעbackend	he
SetBit	Sקבעbit	he
SetBlockInPageDir	Sקבעבלוקנכנסעמודספרייה	he
SetBuffer	Sקבעbuffer	he
SetByteAtAddr	Sקבעbyteataddress	he
SetByteInPageDir	Sקבעbyteנכנסעמודספרייה	he
SetCR3	Sקבעcr3	he
SetColor	Sקבעצבע	he
SetDescriptor	Sקבעdescriptor	he
SetHandleInterruptFuction	Sקבעידיתפסקfuction	he
SetHandler	Sקבעhandler	he
SetIPAddress	Sקבעipaddress	he
SetInterruptDescriptorTableEntry	Sפסקdescriptortableentryקבע	he
SetInterruptManager	Sקבעפסקmanager	he
SetInterruptNumber	Sקבעפסקמספר	he
SetMode	Sקבעמצב	he
SetNodeAt	Sקבעצומתat	he
SetStack	Sקבעstack	he
SetTlsSegment	Sקבעtlssegment	he
SetUint32AtAddr	Sקבעunsignedinteger32ataddress	he
SetUint32InPageDir	Sקבעunsignedinteger32נכנסעמודספרייה	he
SetUint8AtAddr	Sקבעunsignedinteger8ataddress	he
SharedMemoryRegion	Sharedזיכרוןregion	he
Size	Sגודל_2	he
Spawn	Spawn	he
Ss	Ss	he
Stack	Stack	he
StackSegmentFault	Stacksegmentfault	he
Start_lba	Sהתחלהlba	he
Started	Sהתחיל	he
StdinPutByte	Stdinputbyte	he
StopCurrentThread	Sעצורנוכחיthread	he
Stopped	Sמופסק	he
SubnetMask	Subnetסינון	he
SupportMode	Sתמיכהמצב	he
Sys_brk	Sysbrk_2	he
Sys_close	Sysסגור_2	he
Sys_exit	Sysיציאה_2	he
Sys_getpid	Sysgetpid_2	he
Sys_mousemove	Sysmousemove	he
Sys_open	Sysפתח_2	he
Sys_printStr	Sysהדפסהstr	he
Sys_printUint32	Sysהדפסהunsignedinteger32	he
Sys_printf	Sysprintf	he
Sys_read	Sysקריאה_2	he
Syscall	Syscall	he
Sysname	Sysname	he
TARPEtherFrameHandler	Arpאתרנטframehandler	he
TARPMessage	Arpהודעה	he
TARPMessageBuffer	Arpהודעהbuffer	he
TARPProvider	Arpprovider	he
TAdvancedTechnologyAttachment	Tמתקדםטכנולוגיהattachment	he
TArray	Tמערך	he
TBaseAddressRegister	TBaseaddressregister	he
TBiosParameterBlock32	TBiosparameterבלוק32	he
TBufferDescriptor	TBufferdescriptor	he
TCOWFrameManager	Tcowframemanager	he
TCPUState	Tcpuמצב	he
TDefaultKeyboardEventHandler	Tברירתמחדלמקלדתeventhandler	he
TDefaultMouseEventHandler	Tברירתמחדלעכברeventhandler	he
TDefaultPCIControllerHandler	Tברירתמחדלpcicontrollerhandler	he
TDefaultTimerEventHandler	Tברירתמחדלtimereventhandler	he
TDirectoryEntryFat32	Tספרייהentryfat32	he
TDriverManager	TDrivermanager	he
TEtherFrameHandler	Tאתרנטframehandler	he
TEtherFrameHeader	Tאתרנטframeheader	he
TEtherFrameHeaderBuffer	Tאתרנטframeheaderbuffer	he
TEtherFrameProvider	Tאתרנטframeprovider	he
TEtherFrameRawDataHandler	Tאתרנטframerawdatahandler	he
TGateDescriptor	TGatedescriptor	he
THREAD_STACK_SIZE	Threadstackגודל	he
TICMPHandler	Icmphandler	he
TIPEtherFrameHandler	Ipאתרנטframehandler	he
TInitializationBlock	TInitializationבלוק	he
TInternetControlMessageProtocol	Tאינטרנטבקרההודעהprotocol	he
TInternetControlMessageProtocolMessage	Tאינטרנטבקרההודעהprotocolהודעה	he
TInternetControlMessageProtocolMessageBuffer	Tאינטרנטבקרההודעהprotocolהודעהbuffer	he
TInternetProtocolHandler	Tאינטרנטprotocolhandler	he
TInternetProtocolProvider	Tאינטרנטprotocolprovider	he
TInternetProtocolV4Message	Tאינטרנטprotocolv4הודעה	he
TInternetProtocolV4MessageBuffer	Tאינטרנטprotocolv4הודעהbuffer	he
TInterruptDescriptorTablePointer	Tפסקdescriptortableסמן	he
TInterruptHandler	Tפסקhandler	he
TInterruptManager	Tפסקmanager	he
TKeyboardDriver	Tמקלדתdriver	he
TLS_START	Tlsהתחלה	he
TMSDOSPartitionTable	Tmsdospartitiontable	he
TMasterBootRecord	TMasterbootrecord	he
TMemoryChunk	Tזיכרוןchunk	he
TMemoryManager	Tזיכרוןmanager	he
TMouseDriver	Tעכברdriver	he
TMyKeyboardEventHandler	TMyמקלדתeventhandler	he
TMyMouseEventHandler	TMyעכברeventhandler	he
TMyPCIControllerHandler	TMypcicontrollerhandler	he
TPartitionTableEntry	TPartitiontableentry	he
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	he
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectהתקןdescriptor	he
TPort	Tשער	he
TPort16Bit	Tשער16bit	he
TPort32Bit	Tשער32bit	he
TPort8Bit	Tשער8bit	he
TRawDataHandler	TRawdatahandler	he
TSSEntry	Tssentry	he
TSyscall	TSyscall	he
TTask	Tמשימה	he
TThread	TThread	he
TThreadHelper	TThreadhelper	he
TTimerDriver	TTimerdriver	he
TUserDatagramProtocolHandler	Tמשתמשdatagramprotocolhandler	he
TUserDatagramProtocolHeader	Tמשתמשdatagramprotocolheader	he
TUserDatagramProtocolHeaderBuffer	Tמשתמשdatagramprotocolheaderbuffer	he
TUserDatagramProtocolProvider	Tמשתמשdatagramprotocolprovider	he
TUserDatagramProtocolSocket	Tמשתמשdatagramprotocolשקע	he
TVideoGraphicsArray	Tוידאוגרפיקהמערך	he
TWidget	TWidget	he
TWidgetMouseEventHandler	TWidgetעכברeventhandler	he
Tamd_am79c973	Tamdam79c973	he
Test	Tבדיקה	he
TestBit	Tבדיקהbit	he
TestPrint	Tבדיקההדפסה	he
Thread	Thread	he
ThreadList	Threadרשימה	he
ThreadState	Threadמצב	he
Threads	Threads	he
TlsSegments	Tlssegments	he
TotalBlocks	Totalבלוק	he
Type	Tסוג	he
TypeTest	Tסוגבדיקה	he
T공용서술자테이블	TShareddescriptortable	he
T공용서술자테이블_자료	TShareddescriptortabledata	he
T작업관리자	Tמשימהmanager	he
T조각설명자	TSegmentdescriptor	he
T콘솔	TConsole	he
T함수1	Tפונקציה1	he
UDESC_32SEG	Udesc32seg	he
UDESC_CONTENTS	Udescתכנים	he
UDESC_LIMIT_IN_PAGES	Udesclimitנכנסpages	he
UDESC_RX_ONLY	Udescrxonly	he
UDESC_SEG_NOT_PRESENT	Udescsegnotנוכח	he
UDESC_USABLE	Udescusable	he
USER_STACK	Uמשתמשstack	he
USER_STACK_SIZE	Uמשתמשstackגודל	he
USER_STACK_TOP	Uמשתמשstackמלמעלה	he
Uid	Uid	he
Uint16ToArray	Unsignedinteger16toמערך	he
Uint16ToArray_BE	Unsignedinteger16toמערךbe	he
Uint16_R	Unsignedinteger16r	he
Uint32ToArray	Unsignedinteger32toמערך	he
Uint32_R	Unsignedinteger32r	he
Uint48ToArray	Unsignedinteger48toמערך	he
Uint48ToArray_BE	Unsignedinteger48toמערךbe	he
Uint48_R	Unsignedinteger48r	he
Uint64ToArray	Unsignedinteger64toמערך	he
Uint64_R	Unsignedinteger64r	he
UnhandleInterrupt	Unhandleפסק	he
UnsetBit	Toggle_allocation_bit	he
UsedBlocks	Uבשימושבלוק	he
UserDesc	Uמשתמשdescriptor	he
UserStack	Uמשתמשstack_2	he
UserStackSize	Uמשתמשstackגודל_2	he
Vendor_id	Vיצרןמזהה	he
Version	Vגרסה	he
VirtTest	Virtבדיקה	he
Write	Wכתיבה	he
Write28	Wכתיבה28	he
WriteRegisters	Wכתיבהregister	he
X	X	he
Y	Y	he
Zero	Zero	he
ZeroBlockInPageDir	Zeroבלוקנכנסעמודספרייה	he
a	a	he
aTime	aזמן	he
access	גישה	he
accessMode	גישהמצב	he
ack	ack	he
activeKeyboardDriver	פעילמקלדתdriver	he
activeMouseDriver	פעילעכברdriver	he
addr	address	he
addrPtr	addressסמן	he
address	address_2	he
addressError	addressשגיאה	he
afInet	afinet	he
allocFD	allocateמזהה	he
allocOpenFile	allocateפתחקובץ	he
allocProcess	allocateתהליך	he
allocateSocket	allocateשקע	he
allocated	allocated	he
amd_am79c973	amdam79c973	he
args	ארגומנטים	he
argument	argument	he
argumentPointers	argumentpointers	he
arguments	ארגומנטים_2	he
arp	arp	he
arpBuffer	arpbuffer	he
arpMesgSize	arpmesgגודל	he
arpProvider	arpprovider	he
arp콘솔	arpconsole	he
array	מערך	he
ata	ata	he
ata0s	ata0s	he
attempts	attempts	he
attr	תכונה	he
attributeControllerIndexPort	תכונהcontrollerמפתחשער	he
attributeControllerReadPort	תכונהcontrollerקריאהשער	he
attributeControllerResetPort	תכונהcontrollerאפסשער	he
attributeControllerWritePort	תכונהcontrollerכתיבהשער	he
attributes	מאפיינים	he
aux	aux	he
avail	פנוי	he
b	b	he
backend	backend	he
backupFpRegs	backupfpregs	he
backupSector	backupsector	he
bar	פס	he
barNum	פסמספר	he
bar_value	פסערך	he
base	base	he
baseCode	basecode	he
baseHigh	baseגבוהה	he
baseLow	baseנמוך	he
baseMid	basemid	he
base_addr_high	baseaddressגבוהה	he
base_addr_low	baseaddressנמוך	he
bh	bh	he
bindEphemeral	bindephemeral	he
bindError	bindשגיאה	he
bios	bios	he
bit	bit	he
bitmap	bitmap	he
bootSignature	bootsignature	he
bootable	bootable	he
bootloader	bootloader	he
bound	bound	he
bpb	bpb	he
bpbBytes	bpbבתים	he
bpbPtr	bpbסמן	he
buf	buffer	he
buf1	buffer1	he
buf2	buffer2	he
buf3	buffer3	he
buf4	buffer4	he
buf6	buffer6	he
buffer	buffer_2	he
buffer1	buffer1_2	he
buffer2	buffer2_2	he
bufferAddr	bufferaddress	he
bufferAddress	bufferaddress_2	he
bufptr	bufferסמן	he
bus	bus	he
busControlRegisterDataPort	busבקרהregisterdataשער	he
button	לחצן	he
buttons	לחצן_2	he
bytesPerSector	בתיםpersector	he
c	c	he
cDate	cתאריך	he
cTime	cזמן	he
cTimeTenth	cזמןtenth	he
call	call	he
candidate	candidate	he
cap	cap	he
char	char	he
checked	checked	he
checksum	checksum	he
child	child	he
childPID	childמזההתהליך	he
childPageDir	childעמודספרייה	he
chunk	chunk	he
class_id	מחלקהמזהה	he
closeAllProcessFDs	סגורהכלתהליךfds	he
closeOnExec	סגורפעילהפעלה	he
closeProcessFD	סגורתהליךמזהה	he
code	code	he
code1Ptr	code1סמן	he
code1ptr	code1סמן_2	he
code2Ptr	code2סמן	he
code3Ptr	code3סמן	he
codeSegment	codesegment	he
colorIndex	צבעמפתח	he
colordepth	צבעdepth	he
command	פקודה	he
commandPort	פקודהשער	he
commandport	פקודהשער_2	he
common	נפוצים	he
connected	connected	he
console	console	he
controlPort	בקרהשער	he
copyExecVector	העתקהפעלהvector	he
copyLength	העתקאורך	he
copyPageDir	העתקעמודספרייה	he
copyPath	העתקנתיב	he
copySocketName	העתקשקעשם	he
copyUtsField	העתקutsfield	he
count	count	he
count2	count2	he
cowFrameManager	cowframemanager	he
cpu	מעבד	he
cpustate	מעבדמצב	he
cr0	cr0	he
cr3	cr3	he
cr4	cr4	he
crtcDataPort	crtcdataשער	he
crtcIndexPort	crtcמפתחשער	he
cs	cs	he
currentRecvBuffer	נוכחיrecvbuffer	he
currentSendBuffer	נוכחישלחbuffer	he
currentTask	נוכחימשימה	he
currentThread	נוכחיthread	he
