original	localized	language
GetCR3	Getcr3	el
GetCR4	Getcr4	el
GetColorIndex	GetΧρώμαΚατάλογος	el
GetDeviceDescriptor	GetΣυσκευήdescriptor	el
GetDriver	Getdriver	el
GetESP0	Getesp0	el
GetEntry	Getκαταχώρηση	el
GetFileSize	GetΑρχείοΜέγεθος	el
GetFocus	GetΕστίαση	el
GetFrameBufferSegment	GetΠλαίσιοbuffersegment	el
GetFuncPtrFromPtr	GetfuncΔείκτηςfromΔείκτης	el
GetFunctionName	GetΣυνάρτησηΌνομα	el
GetHandler	Gethandler	el
GetIPAddress	Getipaddress	el
GetMACAddress	Getmacaddress	el
GetMACFromCache	Getmacfromcache	el
GetNextReadyThread	GetΕπόμενοΈτοιμοthread	el
GetNodeAt	GetΚόμβοςat	el
GetProvider	Providerget	el
GetSS0	Getss0	el
GetStr	Getstr	el
GetUint32ArrayFromPtr	Getunsignedinteger32ΔιάταξηfromΔείκτης	el
GetUintptrArrayFromPtr	GetunsignedintegerΔείκτηςΔιάταξηfromΔείκτης	el
GetValue	GetΤιμή	el
GetValueInPageDir	GetΤιμήσεΣελίδαΚατάλογος	el
Gid	Gid	el
Gs	Gs	el
HandleException	Χειρολαβήexception	el
HandleFatalInterruptFrame	ΧειρολαβήfatalΔιακοπήΠλαίσιο	el
HandleInterrupt	ΧειρολαβήΔιακοπή	el
HandleInterrupt1	ΧειρολαβήΔιακοπή1	el
HandleUserDatagramProtocolMessage	ΧειρολαβήΧρήστηςdatagramprotocolΜήνυμα	el
IDT_DESC_PRESENT	IdtdescriptorΠαρούσα	el
IDT_INTERRUPT_GATE	IdtΔιακοπήgate	el
IDriver	IDriver	el
IEtherFrameHandler	IEthernetΠλαίσιοhandler	el
IInternetProtocolHandler	IΔιαδίκτυοprotocolhandler	el
IInterruptHandler	IΔιακοπήhandler	el
IKeyboardEventHandler	IΠληκτρολόγιοΣυμβάνhandler	el
IMouseEventHandler	IΠοντίκιΣυμβάνhandler	el
IPCIControllerHandler	Ipcicontrollerhandler	el
IPCache	Ipcache	el
IP_BE	IpΔίκτυοbyteorder	el
IRawDataHandler	IRawdatahandler	el
ITimerEventHandler	IΧρονόμετροΣυμβάνhandler	el
IUserDatagramProtocolHandler	IΧρήστηςdatagramprotocolhandler	el
IUserDatagramProtocolSocket	IΧρήστηςdatagramprotocolΥποδοχή	el
IWidget	IΕφαρμογίδιο	el
Identify	Identify	el
Increment	Increment	el
IndexOf	Κατάλογοςαπό	el
Init	Init	el
InitDriver	Initdriver	el
InitialThreadUserJump	InitialthreadΧρήστηςjump	el
Ino	Ino	el
Install	Εγκατάσταση	el
Interrupt	Διακοπή	el
InterruptActive	ΔιακοπήΕνεργό	el
InterruptDeactive	Διακοπήdeactive	el
InterruptManager	Διακοπήmanager	el
InterruptNumber	ΔιακοπήΑριθμός	el
InvalidOpcode	Μηέγκυροopcode	el
InvalidTSS	Μηέγκυροtss	el
IsKernel	Iskernel	el
IsPresent	IsΠαρούσα	el
IsUserSpace	IsΧρήστηςΔιάστημα	el
KB	ΚΒ	el
KCS_INDEX	KcsΚατάλογος	el
KCS_SELECTOR	Kcsselector	el
KDS_INDEX	KdsΚατάλογος	el
KDS_SELECTOR	Kdsselector	el
KERNEL_HEAP_START	KernelheapΈναρξη	el
KERNEL_VIRT_ADDR	Kernelvirtaddress	el
KGS_INDEX	KgsΚατάλογος	el
KGS_SELECTOR	Kgsselector	el
K핵심	KKernelEntry	el
LIDT	Lidt	el
Last	Τελευταία	el
Len	Len	el
Limit	Όριο	el
Link	Δεσμός	el
LinkMap	Δεσμόςmap	el
LinkedList	LinkedΛίστα	el
Listen	Listen	el
LoadElf	Φόρτοςelf	el
MAC	Mac	el
MAC0	Mac0	el
MAC1	Mac1	el
MAC2	Mac2	el
MAC3	Mac3	el
MAC4	Mac4	el
MAC5	Mac5	el
MACAddress0Port	Macaddress0Θύρα	el
MACAddress2Port	Macaddress2Θύρα	el
MACAddress4Port	Macaddress4Θύρα	el
MACCache	Maccache	el
MAX_QUEUE_SIZE	ΜεγqueueΜέγεθος	el
MB	Mb	el
MBR	Mbr	el
MHex출력	MHexadecimalΕκτύπωση	el
MHex출력XY	MHexadecimalΕκτύπωσηxy	el
MUint16출력	MUnsignedinteger16Εκτύπωση	el
MUint16출력XY	MUnsignedinteger16Εκτύπωσηxy	el
MUint32출력	MUnsignedinteger32Εκτύπωση	el
MUint32출력XY	MUnsignedinteger32Εκτύπωσηxy	el
MUint64출력	MUnsignedinteger64Εκτύπωση	el
MUint64출력XY	MUnsignedinteger64Εκτύπωσηxy	el
Machine	Machine	el
MachineCheck	Machinecheck	el
MakeRangePrivateWritable	MakeΕύροςΙδιωτικόwritable	el
Malloc	Malloc	el
MemCmp	Memcmp	el
MemCpy	MemΑντιγραφή	el
MemMove	MemΜετακίνηση	el
MemSet	Memσύνολο	el
MemoryOper	Μνήμηoper	el
Mode	ΚΑΤΑΣΤΑΣΗ	el
ModelToScreen	Set_local_coordinates	el
Mtime	Mtime	el
MtimeNsec	Mtimensec	el
MyHandleInterrupt	MyΧειρολαβήΔιακοπή	el
MyTest	MyΔοκιμή	el
M긴급로그Hex8	MEmergencyΚαταγραφήhexadecimal8	el
M긴급로그Uint32	MEmergencyΚαταγραφήunsignedinteger32	el
M긴급로그문자열	MEmergencyΚαταγραφήΣυμβολοσειρά	el
M직렬로그초기화	MΣειριακόςαριθμόςΚαταγραφήinit	el
M출력	MΕκτύπωση	el
M출력BytesXY	MΕκτύπωσηbytesxy	el
M출력Hex	MΕκτύπωσηhexadecimal	el
M출력Uint16	MΕκτύπωσηunsignedinteger16	el
M출력Uint32	MΕκτύπωσηunsignedinteger32	el
M출력XY	MΕκτύπωσηxy	el
M테스트	M테스트	el
NMI	Nmi	el
New	Νέο	el
NewInterruptHandler	ΝέοΔιακοπήhandler	el
Next	Επόμενο	el
Nlink	Nlink	el
Node	Κόμβος	el
Nodename	Nodename	el
OnEtherFrameReceived	EthernetΠλαίσιοreceivewhen	el
OnGetDriver	Ενεργήgetdriver	el
OnInternetProtocolReceived	Διαδίκτυοprotocolreceivewhen	el
OnKeyDown	ΕνεργήΚλειδίΚάτω	el
OnKeyUp	ΕνεργήΚλειδίΠάνω	el
OnMouseDown	ΕνεργήΠοντίκιΚάτω	el
OnMouseMove	ΕνεργήΠοντίκιΜετακίνηση	el
OnMouseUp	ΕνεργήΠοντίκιΠάνω	el
OnRawDataReceived	Ενεργήrawdatareceive	el
OnTick	Ενεργήtick	el
Overflow	Overflow	el
P1LinkMap	PΤιμή1Δεσμόςmap	el
P2LinkMap	PΤιμή2Δεσμόςmap	el
P3LinkMap	PΤιμή3Δεσμόςmap	el
PAGE_COW	Σελίδαcow	el
PAGE_FRAME	ΣελίδαΠλαίσιο	el
PAGE_PRESENT	ΣελίδαΠαρούσα	el
PAGE_USER	ΣελίδαΧρήστης	el
PAGE_WRITABLE	Σελίδαwritable	el
PAUSE_LOOP	Παύσηloop	el
PICMasterCommandPort	PrimarypicΕντολήioΘύρα	el
PICMasterDataPort	PrimarypicdataioΘύρα	el
PICSlaveCommandPort	SecondarypicΕντολήioΘύρα	el
PICSlaveDataPort	SecondarypicdataioΘύρα	el
PRESENT	Παρούσα	el
PRIV_KERNEL	Privkernel	el
PRIV_USER	PrivΧρήστης	el
PROC_USER_HEAP_SIZE	ProcΧρήστηςheapΜέγεθος	el
PageDirEntry	ΣελίδαΚατάλογοςκαταχώρηση	el
PageDirectoryEntry	ΣελίδαΚατάλογοςκαταχώρηση_2	el
PageFault	Σελίδαfault	el
PageFaultException	Σελίδαfaultexception	el
PageRoundDown	ΣελίδαΣτρογγυλοποίησηπροςτονπλησιέστεροακέραιοΚάτω	el
PageRoundUp	ΣελίδαΣτρογγυλοποίησηπροςτονπλησιέστεροακέραιοΠάνω	el
PageTableEntry	ΣελίδαΠίνακαςκαταχώρηση	el
Paging	Paging	el
ParentPid	Γονικόpid	el
Parse	Parse	el
Partition_id	PartitionΤΑΥΤΌΤΗΤΑ	el
PhyMemTest	PhymemΔοκιμή	el
PhysicalMemoryManager	PhysicalΜνήμηmanager	el
Pid	Pid	el
Port	Θύρα	el
PortBase	Θύραbase	el
PortInByte	Θύρασεbyte	el
PortInDword	Θύρασεdword	el
PortInWord	Θύρασελέξη	el
PortOutByte	ΘύραΈξωbyte	el
PortOutDword	ΘύραΈξωdword	el
PortOutWord	ΘύραΈξωλέξη	el
PortReadByte	ΘύραΑνάγνωσηbyte	el
PortReadDword	ΘύραΑνάγνωσηdword	el
PortReadWord	ΘύραΑνάγνωσηλέξη	el
PortWriteByte	ΘύραΕγγραφήbyte	el
PortWriteDword	ΘύραΕγγραφήdword	el
PortWriteWord	ΘύραΕγγραφήλέξη	el
Prev	Previous	el
PrevTSS	Previoustss	el
PrimaryPartition	Primarypartition	el
Print	Εκτύπωση	el
PrintBytes	Εκτύπωσηbytes	el
PrintStr	Εκτύπωσηstr	el
PrintTLS	Εκτύπωσηtls	el
PrintTest	ΕκτύπωσηΔοκιμή	el
Process	Διεργασία	el
ProcessHelper	Διεργασίαhelper	el
ProcessPendingKeyboardEvents	ΔιεργασίαpendingΠληκτρολόγιοΓεγονότα	el
ProcessPendingMouseEvents	ΔιεργασίαpendingΠοντίκιΓεγονότα	el
PushAt	Insert_at_index	el
PushBack	Append_to_list	el
PushFront	Prepend_to_list	el
PutPixel	Putpixel	el
PutPixelRGB	Putpixelrgb	el
QUEUE_START_ADDR	QueueΈναρξηaddress	el
Rdev	Rdev	el
Read	Ανάγνωση	el
Read28	Ανάγνωση28	el
ReadFile	ΑνάγνωσηΑρχείο	el
ReadPartitions	Ανάγνωσηpartition	el
Ready	Έτοιμο	el
Receive	Receive	el
Ref	Reference	el
Release	Release	el
ReloadCR3	Επαναφόρτωσηcr3	el
Remove	Αφαίρεση	el
RemoveAt	Αφαίρεσηat	el
RemoveThread	Αφαίρεσηthread	el
RemoveThreadAt	Αφαίρεσηthreadat	el
RequestMacAddress	Requestmacaddress	el
Reset	Επαναφορά	el
Resolve	Resolve	el
ResolveCopyOnWriteFault	ResolveΑντιγραφήΕνεργήΕγγραφήfault	el
SCHEDULER_FREQUENCY	SchedulerΣυχνότητα	el
SEG_BIG_MODE	SegbigΚΑΤΑΣΤΑΣΗ	el
SEG_EXEC	SegΕκτέλεση	el
SEG_GRAN_4K_PAGE	Seggran4kΣελίδα	el
SEG_GRAN_BYTE	Seggranbyte	el
SEG_KERNEL_CODE	Segkernelcode	el
SEG_KERNEL_DATA	Segkerneldata	el
SEG_KERNEL_GS	Segkernelgs	el
SEG_NOEXEC	Segnoexec	el
SEG_NORMAL	SegΚανονικό	el
SEG_NORW	Segnorw	el
SEG_R	Segr	el
SEG_SYSTEM	SegΣύστημα	el
SEG_TASK_STATE	SegΔιεργασίαΚατάσταση	el
SEG_USER_CODE	SegΧρήστηςcode	el
SEG_USER_DATA	SegΧρήστηςdata	el
SEG_USER_GS	SegΧρήστηςgs	el
SEG_W	Segw	el
SIMDFloatingPointException	SimdΠλωτόpointexception	el
SIZE	Μέγεθος	el
SYS_ACCESS	Sysπροσπέλαση	el
SYS_BRK	Sysbrk	el
SYS_CHDIR	Syschdir	el
SYS_CLOSE	SysΚλείσιμο	el
SYS_CREAT	Syscreat	el
SYS_DUP	Sysdup	el
SYS_DUP2	Sysdup2	el
SYS_EXECVE	Sysexecve	el
SYS_EXIT	SysΈξοδος	el
SYS_FCNTL	Sysfcntl	el
SYS_FORK	Sysfork	el
SYS_FSTAT	Sysfstat	el
SYS_FSYNC	Sysfsync	el
SYS_GETCWD	Sysgetcwd	el
SYS_GETEGID	Sysgetegid	el
SYS_GETEUID	Sysgeteuid	el
SYS_GETGID	Sysgetgid	el
SYS_GETPID	Sysgetpid	el
SYS_GETPPID	Sysgetppid	el
SYS_GETUID	Sysgetuid	el
SYS_LSEEK	Syslseek	el
SYS_LSTAT	Syslstat	el
SYS_OPEN	SysΆνοιγμα	el
SYS_READ	SysΑνάγνωση	el
SYS_RT_EXIT	SysrtΈξοδος	el
SYS_SOCKETCALL	Syssocketcall	el
SYS_STAT	Sysstat	el
SYS_SYNC	Syssync	el
SYS_UNAME	Sysuname	el
SYS_WAITPID	Syswaitpid	el
SYS_WRITE	SysΕγγραφή	el
Schedule	Schedule	el
Scheduler	Scheduler	el
SchedulerData	Schedulerdata	el
SegmentNotPresent	SegmentnotΠαρούσα	el
SelectDrivers	Επιλογήdriver	el
Send	Αποστολή	el
SendEchoRequest	EchorequestΑποστολή	el
SendFrame	ΠλαίσιοΑποστολή	el
SerialInit	Σειριακόςαριθμόςinit	el
SerialWriteByte	ΣειριακόςαριθμόςΕγγραφήbyte	el
SetBackend	Σύνολοbackend	el
SetBit	Σύνολοbit	el
SetBlockInPageDir	ΣύνολοΜπλοκσεΣελίδαΚατάλογος	el
SetBuffer	Σύνολοbuffer	el
SetByteAtAddr	Σύνολοbyteataddress	el
SetByteInPageDir	ΣύνολοbyteσεΣελίδαΚατάλογος	el
SetCR3	Σύνολοcr3	el
SetColor	ΣύνολοΧρώμα	el
SetDescriptor	Σύνολοdescriptor	el
SetHandleInterruptFuction	ΣύνολοΧειρολαβήΔιακοπήfuction	el
SetHandler	Σύνολοhandler	el
SetIPAddress	Σύνολοipaddress	el
SetInterruptDescriptorTableEntry	ΔιακοπήdescriptorΠίνακαςκαταχώρησησύνολο	el
SetInterruptManager	ΣύνολοΔιακοπήmanager	el
SetInterruptNumber	ΣύνολοΔιακοπήΑριθμός	el
SetMode	ΣύνολοΚΑΤΑΣΤΑΣΗ	el
SetNodeAt	ΣύνολοΚόμβοςat	el
SetStack	Σύνολοstack	el
SetTlsSegment	Σύνολοtlssegment	el
SetUint32AtAddr	Σύνολοunsignedinteger32ataddress	el
SetUint32InPageDir	Σύνολοunsignedinteger32σεΣελίδαΚατάλογος	el
SetUint8AtAddr	Σύνολοunsignedinteger8ataddress	el
SharedMemoryRegion	SharedΜνήμηregion	el
Size	Μέγεθος_2	el
Spawn	Spawn	el
Ss	Ss	el
Stack	Stack	el
StackSegmentFault	Stacksegmentfault	el
Start_lba	Έναρξηlba	el
Started	Ξεκίνησε	el
StdinPutByte	Stdinputbyte	el
StopCurrentThread	ΔιακοπήΤρέχονthread	el
Stopped	Τερματισμός	el
SubnetMask	SubnetΜάσκα	el
SupportMode	ΥποστήριξηΚΑΤΑΣΤΑΣΗ	el
Sys_brk	Sysbrk_2	el
Sys_close	SysΚλείσιμο_2	el
Sys_exit	SysΈξοδος_2	el
Sys_getpid	Sysgetpid_2	el
Sys_mousemove	Sysmousemove	el
Sys_open	SysΆνοιγμα_2	el
Sys_printStr	SysΕκτύπωσηstr	el
Sys_printUint32	SysΕκτύπωσηunsignedinteger32	el
Sys_printf	Sysprintf	el
Sys_read	SysΑνάγνωση_2	el
Syscall	Syscall	el
Sysname	Sysname	el
TARPEtherFrameHandler	ArpethernetΠλαίσιοhandler	el
TARPMessage	ArpΜήνυμα	el
TARPMessageBuffer	ArpΜήνυμαbuffer	el
TARPProvider	Arpprovider	el
TAdvancedTechnologyAttachment	TΓιαπροχωρημένουςΤεχνολογίαattachment	el
TArray	TΔιάταξη	el
TBaseAddressRegister	TBaseaddressregister	el
TBiosParameterBlock32	TBiosparameterΜπλοκ32	el
TBufferDescriptor	TBufferdescriptor	el
TCOWFrameManager	TcowΠλαίσιοmanager	el
TCPUState	TcpuΚατάσταση	el
TDefaultKeyboardEventHandler	TΠροεπιλογήΠληκτρολόγιοΣυμβάνhandler	el
TDefaultMouseEventHandler	TΠροεπιλογήΠοντίκιΣυμβάνhandler	el
TDefaultPCIControllerHandler	TΠροεπιλογήpcicontrollerhandler	el
TDefaultTimerEventHandler	TΠροεπιλογήΧρονόμετροΣυμβάνhandler	el
TDirectoryEntryFat32	TΚατάλογοςκαταχώρησηfat32	el
TDriverManager	TDrivermanager	el
TEtherFrameHandler	TEthernetΠλαίσιοhandler	el
TEtherFrameHeader	TEthernetΠλαίσιοheader	el
TEtherFrameHeaderBuffer	TEthernetΠλαίσιοheaderbuffer	el
TEtherFrameProvider	TEthernetΠλαίσιοprovider	el
TEtherFrameRawDataHandler	TEthernetΠλαίσιοrawdatahandler	el
TGateDescriptor	TGatedescriptor	el
THREAD_STACK_SIZE	ThreadstackΜέγεθος	el
TICMPHandler	Icmphandler	el
TIPEtherFrameHandler	IpethernetΠλαίσιοhandler	el
TInitializationBlock	TInitializationΜπλοκ	el
TInternetControlMessageProtocol	TΔιαδίκτυοΈλεγχοςΜήνυμαprotocol	el
TInternetControlMessageProtocolMessage	TΔιαδίκτυοΈλεγχοςΜήνυμαprotocolΜήνυμα	el
TInternetControlMessageProtocolMessageBuffer	TΔιαδίκτυοΈλεγχοςΜήνυμαprotocolΜήνυμαbuffer	el
TInternetProtocolHandler	TΔιαδίκτυοprotocolhandler	el
TInternetProtocolProvider	TΔιαδίκτυοprotocolprovider	el
TInternetProtocolV4Message	TΔιαδίκτυοprotocolv4Μήνυμα	el
TInternetProtocolV4MessageBuffer	TΔιαδίκτυοprotocolv4Μήνυμαbuffer	el
TInterruptDescriptorTablePointer	TΔιακοπήdescriptorΠίνακαςΔείκτης	el
TInterruptHandler	TΔιακοπήhandler	el
TInterruptManager	TΔιακοπήmanager	el
TKeyboardDriver	TΠληκτρολόγιοdriver	el
TLS_START	TlsΈναρξη	el
TMSDOSPartitionTable	TmsdospartitionΠίνακας	el
TMasterBootRecord	TΚύριαέξοδοςbootΗχογράφηση	el
TMemoryChunk	TΜνήμηchunk	el
TMemoryManager	TΜνήμηmanager	el
TMouseDriver	TΠοντίκιdriver	el
TMyKeyboardEventHandler	TMyΠληκτρολόγιοΣυμβάνhandler	el
TMyMouseEventHandler	TMyΠοντίκιΣυμβάνhandler	el
TMyPCIControllerHandler	TMypcicontrollerhandler	el
TPartitionTableEntry	TPartitionΠίνακαςκαταχώρηση	el
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	el
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectΣυσκευήdescriptor	el
TPort	TΘύρα	el
TPort16Bit	TΘύρα16bit	el
TPort32Bit	TΘύρα32bit	el
TPort8Bit	TΘύρα8bit	el
TRawDataHandler	TRawdatahandler	el
TSSEntry	Tssκαταχώρηση	el
TSyscall	TSyscall	el
TTask	TΔιεργασία	el
TThread	TThread	el
TThreadHelper	TThreadhelper	el
TTimerDriver	TΧρονόμετροdriver	el
TUserDatagramProtocolHandler	TΧρήστηςdatagramprotocolhandler	el
TUserDatagramProtocolHeader	TΧρήστηςdatagramprotocolheader	el
TUserDatagramProtocolHeaderBuffer	TΧρήστηςdatagramprotocolheaderbuffer	el
TUserDatagramProtocolProvider	TΧρήστηςdatagramprotocolprovider	el
TUserDatagramProtocolSocket	TΧρήστηςdatagramprotocolΥποδοχή	el
TVideoGraphicsArray	TΒίντεοΓραφικάΔιάταξη	el
TWidget	TΕφαρμογίδιο	el
TWidgetMouseEventHandler	TΕφαρμογίδιοΠοντίκιΣυμβάνhandler	el
Tamd_am79c973	Tamdam79c973	el
Test	Δοκιμή	el
TestBit	Δοκιμήbit	el
TestPrint	ΔοκιμήΕκτύπωση	el
Thread	Thread	el
ThreadList	ThreadΛίστα	el
ThreadState	ThreadΚατάσταση	el
Threads	Threads	el
TlsSegments	Tlssegments	el
TotalBlocks	ΣύνολοΜπλοκ	el
Type	Τύπος	el
TypeTest	ΤύποςΔοκιμή	el
T공용서술자테이블	TShareddescriptorΠίνακας	el
T공용서술자테이블_자료	TShareddescriptorΠίνακαςdata	el
T작업관리자	TΔιεργασίαmanager	el
T조각설명자	TSegmentdescriptor	el
T콘솔	TConsole	el
T함수1	TΣυνάρτηση1	el
UDESC_32SEG	Udesc32seg	el
UDESC_CONTENTS	UdescΠεριεχόμενα	el
UDESC_LIMIT_IN_PAGES	UdescΌριοσεpages	el
UDESC_RX_ONLY	Udescrxonly	el
UDESC_SEG_NOT_PRESENT	UdescsegnotΠαρούσα	el
UDESC_USABLE	Udescusable	el
USER_STACK	Χρήστηςstack	el
USER_STACK_SIZE	ΧρήστηςstackΜέγεθος	el
USER_STACK_TOP	ΧρήστηςstackΠάνω	el
Uid	Uid	el
Uint16ToArray	Unsignedinteger16toΔιάταξη	el
Uint16ToArray_BE	Unsignedinteger16toΔιάταξηbe	el
Uint16_R	Unsignedinteger16r	el
Uint32ToArray	Unsignedinteger32toΔιάταξη	el
Uint32_R	Unsignedinteger32r	el
Uint48ToArray	Unsignedinteger48toΔιάταξη	el
Uint48ToArray_BE	Unsignedinteger48toΔιάταξηbe	el
Uint48_R	Unsignedinteger48r	el
Uint64ToArray	Unsignedinteger64toΔιάταξη	el
Uint64_R	Unsignedinteger64r	el
UnhandleInterrupt	UnhandleΔιακοπή	el
UnsetBit	Toggle_allocation_bit	el
UsedBlocks	ΣεχρήσηΜπλοκ	el
UserDesc	Χρήστηςdescriptor	el
UserStack	Χρήστηςstack_2	el
UserStackSize	ΧρήστηςstackΜέγεθος_2	el
Vendor_id	ΚατασκευαστήςΤΑΥΤΌΤΗΤΑ	el
Version	Έκδοση	el
VirtTest	VirtΔοκιμή	el
Write	Εγγραφή	el
Write28	Εγγραφή28	el
WriteRegisters	Εγγραφήregister	el
X	X	el
Y	Y	el
Zero	Μηδέν	el
ZeroBlockInPageDir	ΜηδένΜπλοκσεΣελίδαΚατάλογος	el
a	a	el
aTime	aΏρα	el
access	προσπέλαση	el
accessMode	προσπέλασηΚΑΤΑΣΤΑΣΗ	el
ack	ack	el
activeKeyboardDriver	ενεργόΠληκτρολόγιοdriver	el
activeMouseDriver	ενεργόΠοντίκιdriver	el
addr	address	el
addrPtr	addressΔείκτης	el
address	address_2	el
addressError	addressΣφάλμα	el
afInet	afinet	el
allocFD	allocatefd	el
allocOpenFile	allocateΆνοιγμαΑρχείο	el
allocProcess	allocateΔιεργασία	el
