english	localized	language
msg	msg	und
mtime	mtime	und
multi	multi	und
multiboot	multiboot	und
multitasking	multitasking	und
my	my	und
myfunction	myfunction	und
m긴급로그	m긴급로그	und
m긴급로그문자열	m긴급로그문자열	und
m직렬로그초기화	m직렬로그초기화	und
m출력	m출력	und
m테스트	m테스트	und
n	n	und
name	name	und
namesz	namesz	und
net	net	und
network	network	und
new	new	und
next	next	und
nibble	nibble	und
nlink	nlink	und
nmi	nmi	und
node	node	und
nodename	nodename	und
noexec	noexec	und
none	none	und
normal	normal	und
norw	norw	und
not	not	und
note	note	und
nsec	nsec	und
num	num	und
number	number	und
o	o	und
of	of	und
offset	offset	und
ok	ok	und
old	old	und
on	on	und
only	only	und
opcode	opcode	und
open	open	und
oper	oper	und
operation	operation	und
options	options	und
order	order	und
org	org	und
other	other	und
out	out	und
output	output	und
overflow	overflow	und
p	p	und
packet	packet	und
packets	packets	und
paddr	paddr	und
page	page	und
pages	pages	und
paging	paging	und
param	param	und
parameter	parameter	und
params	params	und
parent	parent	und
parse	parse	und
part	part	und
partition	partition	und
partitions	partitions	und
path	path	und
pause	pause	und
payload	payload	und
pci	pci	und
pde	pde	und
pdelen	pdelen	und
peer	peer	und
pending	pending	und
per	per	und
peripheral	peripheral	und
phentsize	phentsize	und
phnum	phnum	und
phoff	phoff	und
phy	phy	und
phyaddr	phyaddr	und
phymem	phymem	und
phys	phys	und
physical	physical	und
pic	pic	und
pid	pid	und
pit	pit	und
pixel	pixel	und
point	point	und
pointer	pointer	und
pointers	pointers	und
poll	poll	und
port	port	und
portnumber	portnumber	und
pos	pos	und
position	position	und
posix	posix	und
prefetch	prefetch	und
prefetchable	prefetchable	und
present	present	und
prev	prev	und
primary	primary	und
print	print	und
printf	printf	und
println	println	und
printreg	printreg	und
priv	priv	und
private	private	und
privilege	privilege	und
proc	proc	und
process	process	und
processes	processes	und
processing	processing	und
program	program	und
programmable	programmable	und
protocol	protocol	und
provided	provided	und
provider	provider	und
ps	ps	und
pt	pt	und
pte	pte	und
ptr	ptr	und
push	push	und
put	put	und
pv	pv	und
queue	queue	und
r	r	und
range	range	und
raw	raw	und
rdev	rdev	und
read	read	und
ready	ready	und
receive	receive	und
received	received	und
receiver	receiver	und
receviced	receviced	und
record	record	und
rectangle	rectangle	und
recv	recv	und
ref	ref	und
refs	refs	und
reg	reg	und
region	region	und
register	register	und
registeroffset	registeroffset	und
registers	registers	und
regs	regs	und
regtype	regtype	und
rel	rel	und
rela	rela	und
release	release	und
released	released	und
reload	reload	und
relocation	relocation	und
remaining	remaining	und
remote	remote	und
remove	remove	und
reply	reply	und
request	request	und
requested	requested	und
reserved	reserved	und
reset	reset	und
resolve	resolve	und
restore	restore	und
result	result	und
ret	ret	und
revision	revision	und
rgb	rgb	und
right	right	und
root	root	und
round	round	und
route	route	und
rs	rs	und
rt	rt	und
run	run	und
runnable	runnable	und
rx	rx	und
s	s	und
saved	saved	und
sc	sc	und
scan	scan	und
scancode	scancode	und
sche	sche	und
schedule	schedule	und
scheduler	scheduler	und
screen	screen	und
secondary	secondary	und
sect	sect	und
section	section	und
sector	sector	und
sectors	sectors	und
seek	seek	und
seg	seg	und
segment	segment	und
segments	segments	und
select	select	und
selector	selector	und
self	self	und
send	send	und
sequencer	sequencer	und
serial	serial	und
set	set	und
setup	setup	und
sh	sh	und
shared	shared	und
shentsize	shentsize	und
shift	shift	und
shndx	shndx	und
shnum	shnum	und
shoff	shoff	und
shstrndx	shstrndx	und
signature	signature	und
simd	simd	und
size	size	und
sl	sl	und
slave	slave	und
sock	sock	und
socket	socket	und
socketcall	socketcall	und
sockets	sockets	und
soft	soft	und
software	software	und
source	source	und
space	space	und
spawn	spawn	und
src	src	und
srcptr	srcptr	und
ss	ss	und
st	st	und
stack	stack	und
stackbottom	stackbottom	und
stacktop	stacktop	und
start	start	und
started	started	und
starting	starting	und
stat	stat	und
state	state	und
status	status	und
stderr	stderr	und
stdin	stdin	und
stdout	stdout	und
stop	stop	und
stopped	stopped	und
str	str	und
string	string	und
strtab	strtab	und
subclass	subclass	und
subnet	subnet	und
support	support	und
swap	swap	und
switch	switch	und
sym	sym	und
sync	sync	und
sys	sys	und
syscall	syscall	und
sysname	sysname	und
system	system	und
systemcall	systemcall	und
t	t	und
table	table	und
tag	tag	und
tail	tail	und
tamd	tamd	und
tarp	tarp	und
task	task	und
tasking	tasking	und
tasks	tasks	und
tcow	tcow	und
tcpu	tcpu	und
technology	technology	und
temp	temp	und
temporary	temporary	und
tenth	tenth	und
terminated	terminated	und
test	test	und
text	text	und
thr	thr	und
thread	thread	und
threads	threads	und
tick	tick	und
ticmp	ticmp	und
time	time	und
timer	timer	und
tip	tip	und
tls	tls	und
tmp	tmp	und
tmsdos	tmsdos	und
to	to	und
top	top	und
tos	tos	und
total	total	und
track	track	und
trap	trap	und
truncate	truncate	und
tss	tss	und
type	type	und
t공용서술자테이블	t공용서술자테이블	und
t작업관리자	t작업관리자	und
t조각설명자	t조각설명자	und
t콘솔	t콘솔	und
t함수	t함수	und
udesc	udesc	und
udp	udp	und
udp콘솔	udp콘솔	und
uid	uid	und
uint	uint	und
uintptr	uintptr	und
uname	uname	und
unhandle	unhandle	und
unhandled	unhandled	und
unit	unit	und
unset	unset	und
unused	unused	und
up	up	und
update	update	und
usable	usable	und
use	use	und
used	used	und
user	user	und
userhandler	userhandler	und
usermode	usermode	und
userproc	userproc	und
util	util	und
util콘솔	util콘솔	und
uts	uts	und
utsname	utsname	und
v	v	und
vaddr	vaddr	und
val	val	und
value	value	und
values	values	und
vector	vector	und
vendor	vendor	und
ver	ver	und
version	version	und
vfs	vfs	und
vga	vga	und
video	video	und
virt	virt	und
virtlen	virtlen	und
virtmem	virtmem	und
virtual	virtual	und
volume	volume	und
w	w	und
wait	wait	und
waitpid	waitpid	und
wdata	wdata	und
when	when	und
whence	whence	und
widget	widget	und
width	width	und
word	word	und
writable	writable	und
write	write	und
writer	writer	und
x	x	und
xy	xy	und
y	y	und
zero	zero	und
값	값	und
공용서술자테이블	공용서술자테이블	und
기준	기준	und
기준주소	기준주소	und
낮은	낮은	und
넷카드콘솔	넷카드콘솔	und
높은	높은	und
단말기	단말기	und
마우스콘솔	마우스콘솔	und
매개값	매개값	und
매우높은	매우높은	und
멈추기	멈추기	und
목적	목적	und
유형	유형	und
이더넷콘솔	이더넷콘솔	und
인터럽트무시하기	인터럽트무시하기	und
인터럽트예외처리기	인터럽트예외처리기	und
인터럽트요청처리	인터럽트요청처리	und
인터럽트처리기	인터럽트처리기	und
임시	임시	und
자료	자료	und
자신	자신	und
작업관리자	작업관리자	und
작업콘솔	작업콘솔	und
조각설명자	조각설명자	und
출력	출력	und
콘솔	콘솔	und
크기	크기	und
키보드콘솔	키보드콘솔	und
표시들	표시들	und
한도	한도	und
