english	localized	language
enable	enable	ne
enabled	enabled	ne
end	end	ne
enetunreach	enetunreach	ne
enfile	enfile	ne
enodev	enodev	ne
enoent	enoent	ne
enoexec	enoexec	ne
enomem	enomem	ne
enospc	enospc	ne
enosys	enosys	ne
enotconn	enotconn	ne
enotdir	enotdir	ne
enotty	enotty	ne
ensure	ensure	ne
entries	entries	ne
entry	entry	ne
entrypoint	entrypoint	ne
entsize	entsize	ne
environment	environment	ne
eopnotsupp	eopnotsupp	ne
eperm	eperm	ne
ephemeral	ephemeral	ne
eprotonosupport	eprotonosupport	ne
equal	equal	ne
erange	erange	ne
erofs	erofs	ne
err	err	ne
error	error	ne
errorln	errorln	ne
es	es	ne
esi	esi	ne
esp	esp	ne
espipe	espipe	ne
esrch	esrch	ne
ether	ether	ne
etherframe	etherframe	ne
ethernet	ethernet	ne
event	event	ne
events	events	ne
exceeded	exceeded	ne
except	except	ne
exception	exception	ne
exec	exec	ne
execve	execve	ne
exists	exists	ne
exit	exit	ne
exited	exited	ne
ext	ext	ne
extended	extended	ne
f	f	ne
family	family	ne
fat	fat	ne
fatal	fatal	ne
fatbuf	fatbuf	ne
fatbuffer	fatbuffer	ne
fault	fault	ne
fb	fb	ne
fcntl	fcntl	ne
fd	fd	ne
fds	fds	ne
field	field	ne
file	file	ne
filename	filename	ne
files	files	ne
filesz	filesz	ne
fill	fill	ne
find	find	ne
first	first	ne
fl	fl	ne
flag	flag	ne
flags	flags	ne
floating	floating	ne
flush	flush	ne
fn	fn	ne
focus	focus	ne
focussable	focussable	ne
foo	foo	ne
for	for	ne
forced	forced	ne
fork	fork	ne
found	found	ne
fp	fp	ne
fpu	fpu	ne
frame	frame	ne
free	free	ne
frequency	frequency	ne
from	from	ne
front	front	ne
fs	fs	ne
fstat	fstat	ne
fsync	fsync	ne
fuction	fuction	ne
full	full	ne
func	func	ne
function	function	ne
functions	functions	ne
fxrstor	fxrstor	ne
fxsave	fxsave	ne
g	g	ne
gate	gate	ne
gateway	gateway	ne
gb	gb	ne
gdt	gdt	ne
get	get	ne
getcwd	getcwd	ne
getegid	getegid	ne
geteuid	geteuid	ne
getgid	getgid	ne
getpid	getpid	ne
getppid	getppid	ne
getuid	getuid	ne
gid	gid	ne
global	global	ne
got	got	ne
gpf	gpf	ne
gran	gran	ne
graphics	graphics	ne
grub	grub	ne
gs	gs	ne
h	h	ne
halt	halt	ne
handle	handle	ne
handler	handler	ne
handlers	handlers	ne
hardware	hardware	ne
has	has	ne
hd	hd	ne
head	head	ne
header	header	ne
headertype	headertype	ne
heap	heap	ne
height	height	ne
helper	helper	ne
hex	hex	ne
hex출력	hex출력	ne
hi	hi	ne
hidden	hidden	ne
high	high	ne
hop	hop	ne
i	i	ne
icmp	icmp	ne
icmp콘솔	icmp콘솔	ne
id	id	ne
ident	ident	ne
identify	identify	ne
idt	idt	ne
idx	idx	ne
ifchr	ifchr	ne
ifdir	ifdir	ne
ifmt	ifmt	ne
ifreg	ifreg	ne
ifsock	ifsock	ne
in	in	ne
increment	increment	ne
index	index	ne
inet	inet	ne
info	info	ne
init	init	ne
initial	initial	ne
initialization	initialization	ne
initialize	initialize	ne
ino	ino	ne
inode	inode	ne
input	आगत	ne
install	install	ne
int	int	ne
interconnect	interconnect	ne
interface	interface	ne
internet	internet	ne
internetprotocol	internetprotocol	ne
interrupt	interrupt	ne
interrupts	interrupts	ne
invalid	invalid	ne
io	io	ne
iomap	iomap	ne
ip	ip	ne
ipci	ipci	ne
ipmessage	ipmessage	ne
ipv	ipv	ne
ip콘솔	ip콘솔	ne
iret	iret	ne
is	is	ne
ist	ist	ne
j	j	ne
jmp	jmp	ne
jump	jump	ne
k	k	ne
kb	kb	ne
kcs	kcs	ne
kds	kds	ne
kernel	kernel	ne
key	key	ne
keyboard	keyboard	ne
kgs	kgs	ne
kind	kind	ne
k핵심	k핵심	ne
l	l	ne
label	label	ne
last	last	ne
lba	lba	ne
ldt	ldt	ne
left	left	ne
len	len	ne
length	length	ne
lengths	lengths	ne
level	level	ne
lib	lib	ne
lidt	lidt	ne
lidtaddr	lidtaddr	ne
limit	limit	ne
line	line	ne
link	link	ne
linked	linked	ne
linker	linker	ne
list	list	ne
listen	listen	ne
listening	listening	ne
live	live	ne
load	load	ne
loader	loader	ne
local	local	ne
log	log	ne
logical	logical	ne
loop	loop	ne
low	low	ne
lseek	lseek	ne
lstat	lstat	ne
m	m	ne
mac	mac	ne
machine	machine	ne
magicnumber	magicnumber	ne
main	mukhya	ne
make	make	ne
malloc	malloc	ne
manager	manager	ne
map	map	ne
mask	mask	ne
master	master	ne
matches	matches	ne
max	max	ne
maximum	maximum	ne
mb	mb	ne
mbr	mbr	ne
media	media	ne
mem	mem	ne
memory	memory	ne
memorymananger	memorymananger	ne
memorytest	memorytest	ne
memsz	memsz	ne
mesg	mesg	ne
message	message	ne
mics	mics	ne
mid	mid	ne
minimum	minimum	ne
mode	mode	ne
model	model	ne
mouse	mouse	ne
mousemove	mousemove	ne
move	move	ne
msdospart	msdospart	ne
msg	msg	ne
mtime	mtime	ne
multi	multi	ne
multiboot	multiboot	ne
multitasking	multitasking	ne
my	my	ne
myfunction	myfunction	ne
m긴급로그	m긴급로그	ne
m긴급로그문자열	m긴급로그문자열	ne
m직렬로그초기화	m직렬로그초기화	ne
m출력	m출력	ne
m테스트	m테스트	ne
n	n	ne
name	name	ne
namesz	namesz	ne
net	net	ne
network	network	ne
new	new	ne
next	next	ne
nibble	nibble	ne
nlink	nlink	ne
nmi	nmi	ne
node	node	ne
nodename	nodename	ne
noexec	noexec	ne
none	none	ne
normal	normal	ne
norw	norw	ne
not	not	ne
note	note	ne
nsec	nsec	ne
num	num	ne
number	number	ne
o	o	ne
of	of	ne
offset	offset	ne
ok	ok	ne
old	old	ne
on	on	ne
only	only	ne
opcode	opcode	ne
open	open	ne
oper	oper	ne
operation	operation	ne
options	options	ne
order	order	ne
org	org	ne
other	other	ne
out	out	ne
output	output	ne
overflow	overflow	ne
p	p	ne
packet	packet	ne
packets	packets	ne
paddr	paddr	ne
page	page	ne
pages	pages	ne
paging	paging	ne
param	param	ne
parameter	parameter	ne
params	params	ne
parent	parent	ne
parse	parse	ne
part	part	ne
partition	partition	ne
partitions	partitions	ne
path	path	ne
pause	pause	ne
payload	payload	ne
pci	pci	ne
pde	pde	ne
pdelen	pdelen	ne
peer	peer	ne
pending	pending	ne
per	per	ne
peripheral	peripheral	ne
phentsize	phentsize	ne
phnum	phnum	ne
phoff	phoff	ne
phy	phy	ne
phyaddr	phyaddr	ne
phymem	phymem	ne
phys	phys	ne
physical	physical	ne
pic	pic	ne
pid	pid	ne
pit	pit	ne
pixel	pixel	ne
point	point	ne
pointer	pointer	ne
pointers	pointers	ne
poll	poll	ne
port	port	ne
portnumber	portnumber	ne
pos	pos	ne
position	position	ne
posix	posix	ne
prefetch	prefetch	ne
prefetchable	prefetchable	ne
present	present	ne
prev	prev	ne
primary	primary	ne
print	print	ne
printf	printf	ne
println	println	ne
printreg	printreg	ne
priv	priv	ne
private	private	ne
privilege	privilege	ne
proc	proc	ne
process	process	ne
processes	processes	ne
processing	processing	ne
program	program	ne
programmable	programmable	ne
protocol	protocol	ne
provided	provided	ne
provider	provider	ne
ps	ps	ne
pt	pt	ne
pte	pte	ne
ptr	ptr	ne
push	push	ne
put	put	ne
pv	pv	ne
queue	queue	ne
r	r	ne
range	range	ne
raw	raw	ne
rdev	rdev	ne
read	padhnu	ne
ready	ready	ne
receive	receive	ne
received	received	ne
receiver	receiver	ne
receviced	receviced	ne
record	record	ne
rectangle	rectangle	ne
recv	recv	ne
ref	ref	ne
refs	refs	ne
reg	reg	ne
region	region	ne
register	register	ne
registeroffset	registeroffset	ne
registers	registers	ne
regs	regs	ne
regtype	regtype	ne
rel	rel	ne
rela	rela	ne
release	release	ne
released	released	ne
reload	reload	ne
relocation	relocation	ne
remaining	remaining	ne
remote	remote	ne
remove	remove	ne
reply	reply	ne
request	request	ne
requested	requested	ne
reserved	reserved	ne
reset	reset	ne
resolve	resolve	ne
restore	restore	ne
result	result	ne
ret	ret	ne
revision	revision	ne
rgb	rgb	ne
right	right	ne
root	root	ne
round	round	ne
route	route	ne
rs	rs	ne
rt	rt	ne
run	run	ne
runnable	runnable	ne
rx	rx	ne
s	s	ne
saved	saved	ne
sc	sc	ne
scan	scan	ne
scancode	scancode	ne
sche	sche	ne
schedule	schedule	ne
scheduler	scheduler	ne
screen	screen	ne
secondary	secondary	ne
sect	sect	ne
section	section	ne
sector	sector	ne
sectors	sectors	ne
seek	seek	ne
seg	seg	ne
segment	segment	ne
segments	segments	ne
select	select	ne
selector	selector	ne
self	self	ne
send	send	ne
sequencer	sequencer	ne
serial	serial	ne
set	set	ne
setup	setup	ne
sh	sh	ne
shared	shared	ne
shentsize	shentsize	ne
shift	shift	ne
shndx	shndx	ne
shnum	shnum	ne
shoff	shoff	ne
shstrndx	shstrndx	ne
signature	signature	ne
simd	simd	ne
size	size	ne
sl	sl	ne
slave	slave	ne
sock	sock	ne
socket	socket	ne
socketcall	socketcall	ne
sockets	sockets	ne
soft	soft	ne
software	software	ne
source	source	ne
space	space	ne
spawn	spawn	ne
src	src	ne
srcptr	srcptr	ne
ss	ss	ne
st	st	ne
stack	stack	ne
stackbottom	stackbottom	ne
stacktop	stacktop	ne
start	start	ne
started	started	ne
starting	starting	ne
stat	stat	ne
state	state	ne
status	status	ne
stderr	stderr	ne
stdin	stdin	ne
stdout	stdout	ne
stop	stop	ne
stopped	stopped	ne
str	str	ne
string	string	ne
strtab	strtab	ne
subclass	subclass	ne
subnet	subnet	ne
support	support	ne
swap	swap	ne
switch	switch	ne
sym	sym	ne
sync	sync	ne
sys	sys	ne
syscall	syscall	ne
sysname	sysname	ne
system	system	ne
systemcall	systemcall	ne
t	t	ne
table	table	ne
tag	tag	ne
tail	tail	ne
tamd	tamd	ne
tarp	tarp	ne
task	task	ne
tasking	tasking	ne
tasks	tasks	ne
tcow	tcow	ne
tcpu	tcpu	ne
technology	technology	ne
temp	temp	ne
temporary	temporary	ne
tenth	tenth	ne
terminated	terminated	ne
test	test	ne
text	text	ne
thr	thr	ne
thread	thread	ne
threads	threads	ne
tick	tick	ne
ticmp	ticmp	ne
time	समय	ne
timer	timer	ne
tip	tip	ne
tls	tls	ne
tmp	tmp	ne
tmsdos	tmsdos	ne
to	to	ne
top	top	ne
tos	tos	ne
total	total	ne
track	track	ne
trap	trap	ne
truncate	truncate	ne
tss	tss	ne
type	type	ne
t공용서술자테이블	t공용서술자테이블	ne
t작업관리자	t작업관리자	ne
t조각설명자	t조각설명자	ne
t콘솔	t콘솔	ne
t함수	t함수	ne
udesc	udesc	ne
udp	udp	ne
udp콘솔	udp콘솔	ne
uid	uid	ne
uint	uint	ne
uintptr	uintptr	ne
uname	uname	ne
unhandle	unhandle	ne
unhandled	unhandled	ne
unit	unit	ne
unset	unset	ne
unused	unused	ne
up	up	ne
update	update	ne
usable	usable	ne
use	use	ne
used	used	ne
user	user	ne
userhandler	userhandler	ne
usermode	usermode	ne
userproc	userproc	ne
util	util	ne
util콘솔	util콘솔	ne
uts	uts	ne
utsname	utsname	ne
v	v	ne
vaddr	vaddr	ne
val	val	ne
value	value	ne
values	values	ne
vector	vector	ne
vendor	vendor	ne
ver	ver	ne
version	version	ne
vfs	vfs	ne
vga	vga	ne
video	video	ne
virt	virt	ne
virtlen	virtlen	ne
virtmem	virtmem	ne
virtual	virtual	ne
volume	volume	ne
w	w	ne
wait	wait	ne
waitpid	waitpid	ne
wdata	wdata	ne
when	when	ne
whence	whence	ne
widget	widget	ne
width	width	ne
word	word	ne
writable	writable	ne
write	lekhnu	ne
writer	writer	ne
x	x	ne
xy	xy	ne
y	y	ne
zero	zero	ne
값	값	ne
공용서술자테이블	공용서술자테이블	ne
기준	기준	ne
기준주소	기준주소	ne
낮은	낮은	ne
넷카드콘솔	넷카드콘솔	ne
높은	높은	ne
단말기	단말기	ne
마우스콘솔	마우스콘솔	ne
매개값	매개값	ne
매우높은	매우높은	ne
멈추기	멈추기	ne
목적	목적	ne
유형	유형	ne
이더넷콘솔	이더넷콘솔	ne
인터럽트무시하기	인터럽트무시하기	ne
인터럽트예외처리기	인터럽트예외처리기	ne
인터럽트요청처리	인터럽트요청처리	ne
인터럽트처리기	인터럽트처리기	ne
임시	임시	ne
자료	자료	ne
자신	자신	ne
작업관리자	작업관리자	ne
작업콘솔	작업콘솔	ne
조각설명자	조각설명자	ne
출력	출력	ne
콘솔	콘솔	ne
크기	크기	ne
키보드콘솔	키보드콘솔	ne
표시들	표시들	ne
한도	한도	ne
