original	before	after	review_status	concept	changed_tokens
EIO	Eio	Eio	existing-unreviewed		0
EISDIR	Eisdir	Eisdir	existing-unreviewed		0
EMFILE	Emfile	Emfile	existing-unreviewed		0
EMSGSIZE	Emsgsize	Emsgsize	existing-unreviewed		0
ENETUNREACH	Enetunreach	Enetunreach	existing-unreviewed		0
ENFILE	Enfile	Enfile	existing-unreviewed		0
ENODEV	Enodev	Enodev	existing-unreviewed		0
ENOENT	Enoent	Enoent	existing-unreviewed		0
ENOEXEC	Enoexec	Enoexec	existing-unreviewed		0
ENOMEM	Enomem	Enomem	existing-unreviewed		0
ENOSPC	Enospc	Enospc	existing-unreviewed		0
ENOSYS	Enosys	Enosys	existing-unreviewed		0
ENOTCONN	Enotconn	Enotconn	existing-unreviewed		0
ENOTDIR	Enotdir	Enotdir	existing-unreviewed		0
ENOTTY	Enotty	Enotty	existing-unreviewed		0
EOPNOTSUPP	Eopnotsupp	Eopnotsupp	existing-unreviewed		0
EPERM	Eperm	Eperm	existing-unreviewed		0
EPROTONOSUPPORT	Eprotonosupport	Eprotonosupport	existing-unreviewed		0
ERANGE	Erange	Erange	existing-unreviewed		0
EROFS	Erofs	Erofs	existing-unreviewed		0
ESPIPE	Espipe	Espipe	existing-unreviewed		0
ESRCH	Esrch	Esrch	existing-unreviewed		0
Eax	Eax	Eax	existing-unreviewed		0
Ebp	Ebp	Ebp	existing-unreviewed		0
Ebx	Ebx	Ebx	existing-unreviewed		0
Ecx	Ecx	Ecx	existing-unreviewed		0
Edi	Edi	Edi	existing-unreviewed		0
Edx	Edx	Edx	existing-unreviewed		0
Eflags	Eflags	Eflags	existing-unreviewed		0
Eip	Eip	Eip	existing-unreviewed		0
Elf	Elf	Elf	existing-unreviewed		0
Elf32Dyn	Elf32dyn	Elf32dyn	existing-unreviewed		0
Elf32Note	Elf32Белешка	Elf32Белешка	existing-unreviewed		0
Elf32Rel	Elf32rel	Elf32rel	existing-unreviewed		0
Elf32Rela	Elf32rela	Elf32rela	existing-unreviewed		0
Elf32Sym	Elf32sym	Elf32sym	existing-unreviewed		0
ElfHeader	Elfheader	Elfheader	existing-unreviewed		0
ElfProgramHeader	Elfпрограмheader	Elfпрограмheader	existing-unreviewed		0
ElfSectionHeader	Elfsectionheader	Elfsectionheader	existing-unreviewed		0
EnablePaging	Укљученоpaging	Укљученоpaging	existing-unreviewed		0
Enabled	Омогућено	Омогућено	existing-unreviewed		0
EntryNumber	Уносброј	Уносброј	existing-unreviewed		0
EqualBytes	ИстаБајтова	ИстаБајтова	existing-unreviewed		0
Es	Es	Es	existing-unreviewed		0
Esi	Esi	Esi	existing-unreviewed		0
Esp	Esp	Esp	existing-unreviewed		0
FPUBuffer	Fpubuffer	Fpubuffer	existing-unreviewed		0
FPUOffset	Fpuoffset	Fpuoffset	existing-unreviewed		0
Family	Family	Family	existing-unreviewed		0
FileName	ДатотекаНазив	ДатотекаНазив	existing-unreviewed		0
Fill	Fill	Fill	existing-unreviewed		0
FillRectangle	FillПравоугаоник	FillПравоугаоник	existing-unreviewed		0
First	First	First	existing-unreviewed		0
FirstFree	FirstСлободно	FirstСлободно	existing-unreviewed		0
FirstFreeSize	FirstСлободноВеличина	FirstСлободноВеличина	existing-unreviewed		0
Flags	Параметри	Параметри	existing-unreviewed		0
FloatingPointException	Лебдећиpointexception	Лебдећиpointexception	existing-unreviewed		0
Flush	Flush	Flush	existing-unreviewed		0
FlushTlsTable	FlushtlsТабела	FlushtlsТабела	existing-unreviewed		0
Focussable	Focussable	Focussable	existing-unreviewed		0
Free	Слободно	Слободно	existing-unreviewed		0
Fs	Fs	Fs	existing-unreviewed		0
GB	ГБ	ГБ	existing-unreviewed		0
GDT_ENTRIES	Gdtунос	Gdtунос	existing-unreviewed		0
GOT	Got	Got	existing-unreviewed		0
GPFException	Gpfexception	Gpfexception	existing-unreviewed		0
GatewayIP	Gatewayip	Gatewayip	existing-unreviewed		0
GdtAddressHigh	GdtaddressВисока	GdtaddressВисока	existing-unreviewed		0
GdtAddressLow	GdtaddressТихо	GdtaddressТихо	existing-unreviewed		0
GdtDescriptor	Gdtdescriptor	Gdtdescriptor	existing-unreviewed		0
GdtEntry	Gdtунос_2	Gdtунос_2	existing-unreviewed		0
GdtSize	GdtВеличина	GdtВеличина	existing-unreviewed		0
GetAt	Getat	Getat	existing-unreviewed		0
GetBackend	Getbackend	Getbackend	existing-unreviewed		0
GetBaseAddressRegister	Getbaseaddressregister	Getbaseaddressregister	existing-unreviewed		0
GetBitmaspSize	GetbitmaspВеличина	GetbitmaspВеличина	existing-unreviewed		0
GetBytesFromPtr	GetБајтовасаПоказивач	GetБајтовасаПоказивач	existing-unreviewed		0
GetCR0	Getcr0	Getcr0	existing-unreviewed		0
GetCR2	Getcr2	Getcr2	existing-unreviewed		0
GetCR3	Getcr3	Getcr3	existing-unreviewed		0
GetCR4	Getcr4	Getcr4	existing-unreviewed		0
GetColorIndex	GetБојаПопис	GetБојаПопис	existing-unreviewed		0
GetDeviceDescriptor	GetУређајdescriptor	GetУређајdescriptor	existing-unreviewed		0
GetDriver	Getdriver	Getdriver	existing-unreviewed		0
GetESP0	Getesp0	Getesp0	existing-unreviewed		0
GetEntry	Getунос	Getунос	existing-unreviewed		0
GetFileSize	GetДатотекаВеличина	GetДатотекаВеличина	existing-unreviewed		0
GetFocus	GetЖижа	GetЖижа	existing-unreviewed		0
GetFrameBufferSegment	GetОквирbuffersegment	GetОквирbuffersegment	existing-unreviewed		0
GetFuncPtrFromPtr	GetfuncПоказивачсаПоказивач	GetfuncПоказивачсаПоказивач	existing-unreviewed		0
GetFunctionName	GetфункцијаНазив	GetфункцијаНазив	existing-unreviewed		0
GetHandler	Gethandler	Gethandler	existing-unreviewed		0
GetIPAddress	Getipaddress	Getipaddress	existing-unreviewed		0
GetMACAddress	Getmacaddress	Getmacaddress	existing-unreviewed		0
GetMACFromCache	Getmacсаcache	Getmacсаcache	existing-unreviewed		0
GetNextReadyThread	GetСледећеСпреманthread	GetСледећеСпреманthread	existing-unreviewed		0
GetNodeAt	GetЧворat	GetЧворat	existing-unreviewed		0
GetProvider	Providerget	Providerget	existing-unreviewed		0
GetSS0	Getss0	Getss0	existing-unreviewed		0
GetStr	Getstr	Getstr	existing-unreviewed		0
GetUint32ArrayFromPtr	Getunsignedinteger32НизсаПоказивач	Getunsignedinteger32НизсаПоказивач	existing-unreviewed		0
GetUintptrArrayFromPtr	GetunsignedintegerПоказивачНизсаПоказивач	GetunsignedintegerПоказивачНизсаПоказивач	existing-unreviewed		0
GetValue	GetВредност	GetВредност	existing-unreviewed		0
GetValueInPageDir	GetВредностПримљеноСТРАНАДиректоријум	GetВредностПримљеноСТРАНАДиректоријум	existing-unreviewed		0
Gid	Gid	Gid	existing-unreviewed		0
Gs	Gs	Gs	existing-unreviewed		0
HandleException	Ручкаexception	Ручкаexception	existing-unreviewed		0
HandleFatalInterruptFrame	РучкаfatalОметањеОквир	РучкаfatalОметањеОквир	existing-unreviewed		0
HandleInterrupt	РучкаОметање	РучкаОметање	existing-unreviewed		0
HandleInterrupt1	РучкаОметање1	РучкаОметање1	existing-unreviewed		0
HandleUserDatagramProtocolMessage	РучкаКорисникdatagramprotocolпорука	РучкаКорисникdatagramprotocolпорука	existing-unreviewed		0
IDT_DESC_PRESENT	IdtdescriptorПрисутна	IdtdescriptorПрисутна	existing-unreviewed		0
IDT_INTERRUPT_GATE	IdtОметањеgate	IdtОметањеgate	existing-unreviewed		0
IDriver	IDriver	IDriver	existing-unreviewed		0
IEtherFrameHandler	IЖичанавезаОквирhandler	IЖичанавезаОквирhandler	existing-unreviewed		0
IInternetProtocolHandler	IИнтернетprotocolhandler	IИнтернетprotocolhandler	existing-unreviewed		0
IInterruptHandler	IОметањеhandler	IОметањеhandler	existing-unreviewed		0
IKeyboardEventHandler	IТастатураДогађајhandler	IТастатураДогађајhandler	existing-unreviewed		0
IMouseEventHandler	IМишДогађајhandler	IМишДогађајhandler	existing-unreviewed		0
IPCIControllerHandler	Ipcicontrollerhandler	Ipcicontrollerhandler	existing-unreviewed		0
IPCache	Ipcache	Ipcache	existing-unreviewed		0
IP_BE	IpМрежаbyteorder	IpМрежаbyteorder	existing-unreviewed		0
IRawDataHandler	IRawdatahandler	IRawdatahandler	existing-unreviewed		0
ITimerEventHandler	IОдбројавачДогађајhandler	IОдбројавачДогађајhandler	existing-unreviewed		0
IUserDatagramProtocolHandler	IКорисникdatagramprotocolhandler	IКорисникdatagramprotocolhandler	existing-unreviewed		0
IUserDatagramProtocolSocket	IКорисникdatagramprotocolПрикључница	IКорисникdatagramprotocolПрикључница	existing-unreviewed		0
IWidget	IКонтрола	IКонтрола	pending-language-review	widget	0
Identify	Identify	Identify	existing-unreviewed		0
Increment	Increment	Increment	existing-unreviewed		0
IndexOf	Пописод	Пописод	existing-unreviewed		0
Init	Init	Init	existing-unreviewed		0
InitDriver	Initdriver	Initdriver	existing-unreviewed		0
InitialThreadUserJump	InitialthreadКорисникjump	InitialthreadКорисникjump	existing-unreviewed		0
Ino	Ino	Ino	existing-unreviewed		0
Install	Инсталирај	Инсталирај	existing-unreviewed		0
Interrupt	Ометање	Ометање	existing-unreviewed		0
InterruptActive	ОметањеАктивна	ОметањеАктивна	existing-unreviewed		0
InterruptDeactive	Ометањеdeactive	Ометањеdeactive	existing-unreviewed		0
InterruptManager	Ометањеmanager	Ометањеmanager	existing-unreviewed		0
InterruptNumber	Ометањеброј	Ометањеброј	existing-unreviewed		0
InvalidOpcode	Неисправноopcode	Неисправноopcode	existing-unreviewed		0
InvalidTSS	Неисправноtss	Неисправноtss	existing-unreviewed		0
IsKernel	Iskernel	Iskernel	existing-unreviewed		0
IsPresent	IsПрисутна	IsПрисутна	existing-unreviewed		0
IsUserSpace	IsКорисникразмак	IsКорисникразмак	existing-unreviewed		0
KB	КБ	КБ	existing-unreviewed		0
KCS_INDEX	KcsПопис	KcsПопис	existing-unreviewed		0
KCS_SELECTOR	Kcsselector	Kcsselector	existing-unreviewed		0
KDS_INDEX	KdsПопис	KdsПопис	existing-unreviewed		0
KDS_SELECTOR	Kdsselector	Kdsselector	existing-unreviewed		0
KERNEL_HEAP_START	KernelheapПокрени	KernelheapПокрени	existing-unreviewed		0
KERNEL_VIRT_ADDR	Kernelvirtaddress	Kernelvirtaddress	existing-unreviewed		0
KGS_INDEX	KgsПопис	KgsПопис	existing-unreviewed		0
KGS_SELECTOR	Kgsselector	Kgsselector	existing-unreviewed		0
K핵심	KKernelEntry	KKernelEntry	compatibility		0
LIDT	Lidt	Lidt	existing-unreviewed		0
Last	Задња	Задња	existing-unreviewed		0
Len	Len	Len	compatibility		0
Limit	Ограничи	Ограничи	existing-unreviewed		0
Link	Веза	Веза	existing-unreviewed		0
LinkMap	Везаmap	Везаmap	existing-unreviewed		0
LinkedList	LinkedСписак	LinkedСписак	existing-unreviewed		0
Listen	Listen	Listen	existing-unreviewed		0
LoadElf	Оптерећењеelf	Оптерећењеelf	existing-unreviewed		0
MAC	Mac	Mac	existing-unreviewed		0
MAC0	Mac0	Mac0	existing-unreviewed		0
MAC1	Mac1	Mac1	existing-unreviewed		0
MAC2	Mac2	Mac2	existing-unreviewed		0
MAC3	Mac3	Mac3	existing-unreviewed		0
MAC4	Mac4	Mac4	existing-unreviewed		0
MAC5	Mac5	Mac5	existing-unreviewed		0
MACAddress0Port	Macaddress0Порт	Macaddress0Порт	existing-unreviewed		0
MACAddress2Port	Macaddress2Порт	Macaddress2Порт	existing-unreviewed		0
MACAddress4Port	Macaddress4Порт	Macaddress4Порт	existing-unreviewed		0
MACCache	Maccache	Maccache	existing-unreviewed		0
MAX_QUEUE_SIZE	МаксqueueВеличина	МаксqueueВеличина	existing-unreviewed		0
MB	МБ	МБ	existing-unreviewed		0
MBR	Mbr	Mbr	existing-unreviewed		0
MHex출력	MHexadecimalШтампај	MHexadecimalШтампај	existing-unreviewed		0
MHex출력XY	MHexadecimalШтампајxy	MHexadecimalШтампајxy	existing-unreviewed		0
MUint16출력	MUnsignedinteger16Штампај	MUnsignedinteger16Штампај	existing-unreviewed		0
MUint16출력XY	MUnsignedinteger16Штампајxy	MUnsignedinteger16Штампајxy	existing-unreviewed		0
MUint32출력	MUnsignedinteger32Штампај	MUnsignedinteger32Штампај	existing-unreviewed		0
MUint32출력XY	MUnsignedinteger32Штампајxy	MUnsignedinteger32Штампајxy	existing-unreviewed		0
MUint64출력	MUnsignedinteger64Штампај	MUnsignedinteger64Штампај	existing-unreviewed		0
MUint64출력XY	MUnsignedinteger64Штампајxy	MUnsignedinteger64Штампајxy	existing-unreviewed		0
Machine	Machine	Machine	existing-unreviewed		0
MachineCheck	Machinecheck	Machinecheck	existing-unreviewed		0
MakeRangePrivateWritable	MakeОпсегПриватноwritable	MakeОпсегПриватноwritable	existing-unreviewed		0
Malloc	Malloc	Malloc	pending-language-review	allocate_memory	0
MemCmp	Memcmp	Memcmp	existing-unreviewed		0
MemCpy	MemУмножи	MemУмножи	existing-unreviewed		0
MemMove	MemПремести	MemПремести	existing-unreviewed		0
MemSet	Memскуп	Memскуп	existing-unreviewed		0
MemoryOper	Меморијаoper	Меморијаoper	existing-unreviewed		0
Mode	РЕЖИМ	РЕЖИМ	existing-unreviewed		0
ModelToScreen	Моделtoscreen	Set_local_coordinates	pending-language-review	set_coordinates	5
Mtime	Mtime	Mtime	existing-unreviewed		0
MtimeNsec	Mtimensec	Mtimensec	existing-unreviewed		0
MyHandleInterrupt	MyРучкаОметање	MyРучкаОметање	existing-unreviewed		0
MyTest	MyТест	MyТест	existing-unreviewed		0
M긴급로그Hex8	MEmergencyДневникhexadecimal8	MEmergencyДневникhexadecimal8	existing-unreviewed		0
M긴급로그Uint32	MEmergencyДневникunsignedinteger32	MEmergencyДневникunsignedinteger32	existing-unreviewed		0
M긴급로그문자열	MEmergencyДневникниска	MEmergencyДневникниска	existing-unreviewed		0
M직렬로그초기화	MСеријскиДневникinit	MСеријскиДневникinit	existing-unreviewed		0
M출력	MШтампај	MШтампај	existing-unreviewed		0
M출력BytesXY	MШтампајБајтоваxy	MШтампајБајтоваxy	existing-unreviewed		0
M출력Hex	MШтампајhexadecimal	MШтампајhexadecimal	existing-unreviewed		0
M출력Uint16	MШтампајunsignedinteger16	MШтампајunsignedinteger16	existing-unreviewed		0
M출력Uint32	MШтампајunsignedinteger32	MШтампајunsignedinteger32	existing-unreviewed		0
M출력XY	MШтампајxy	MШтампајxy	existing-unreviewed		0
M테스트	M테스트	M테스트	existing-unreviewed		0
NMI	Нми	Нми	existing-unreviewed		0
New	Нова	Нова	existing-unreviewed		0
NewInterruptHandler	НоваОметањеhandler	НоваОметањеhandler	existing-unreviewed		0
Next	Следеће	Следеће	existing-unreviewed		0
Nlink	Nlink	Nlink	existing-unreviewed		0
Node	Чвор	Чвор	pending-language-review	list_node	0
Nodename	Nodename	Nodename	existing-unreviewed		0
OnEtherFrameReceived	ЖичанавезаОквирreceivewhen	ЖичанавезаОквирreceivewhen	existing-unreviewed		0
OnGetDriver	Наgetdriver	Наgetdriver	existing-unreviewed		0
OnInternetProtocolReceived	Интернетprotocolreceivewhen	Интернетprotocolreceivewhen	existing-unreviewed		0
OnKeyDown	НаКључНиже	НаКључНиже	existing-unreviewed		0
OnKeyUp	НаКључГоре	НаКључГоре	existing-unreviewed		0
OnMouseDown	НаМишНиже	НаМишНиже	existing-unreviewed		0
OnMouseMove	НаМишПремести	НаМишПремести	existing-unreviewed		0
OnMouseUp	НаМишГоре	НаМишГоре	existing-unreviewed		0
OnRawDataReceived	Наrawdatareceive	Наrawdatareceive	existing-unreviewed		0
OnTick	Наtick	Наtick	existing-unreviewed		0
Overflow	Overflow	Overflow	existing-unreviewed		0
P1LinkMap	PВредност1Везаmap	PВредност1Везаmap	existing-unreviewed		0
P2LinkMap	PВредност2Везаmap	PВредност2Везаmap	existing-unreviewed		0
P3LinkMap	PВредност3Везаmap	PВредност3Везаmap	existing-unreviewed		0
PAGE_COW	СТРАНАcow	СТРАНАcow	existing-unreviewed		0
PAGE_FRAME	СТРАНАОквир	СТРАНАОквир	existing-unreviewed		0
PAGE_PRESENT	СТРАНАПрисутна	СТРАНАПрисутна	existing-unreviewed		0
PAGE_USER	СТРАНАКорисник	СТРАНАКорисник	existing-unreviewed		0
PAGE_WRITABLE	СТРАНАwritable	СТРАНАwritable	existing-unreviewed		0
PAUSE_LOOP	Паузаloop	Паузаloop	existing-unreviewed		0
PICMasterCommandPort	PrimarypicНаредбаУИПорт	PrimarypicНаредбаУИПорт	existing-unreviewed		0
PICMasterDataPort	PrimarypicdataУИПорт	PrimarypicdataУИПорт	existing-unreviewed		0
PICSlaveCommandPort	SecondarypicНаредбаУИПорт	SecondarypicНаредбаУИПорт	existing-unreviewed		0
PICSlaveDataPort	SecondarypicdataУИПорт	SecondarypicdataУИПорт	existing-unreviewed		0
PRESENT	Присутна	Присутна	existing-unreviewed		0
PRIV_KERNEL	Privkernel	Privkernel	existing-unreviewed		0
PRIV_USER	PrivКорисник	PrivКорисник	existing-unreviewed		0
PROC_USER_HEAP_SIZE	ProcКорисникheapВеличина	ProcКорисникheapВеличина	existing-unreviewed		0
PageDirEntry	СТРАНАДиректоријумунос	СТРАНАДиректоријумунос	existing-unreviewed		0
PageDirectoryEntry	СТРАНАДиректоријумунос_2	СТРАНАДиректоријумунос_2	existing-unreviewed		0
PageFault	СТРАНАfault	СТРАНАfault	existing-unreviewed		0
PageFaultException	СТРАНАfaultexception	СТРАНАfaultexception	existing-unreviewed		0
PageRoundDown	СТРАНАЗаокружиНиже	СТРАНАЗаокружиНиже	existing-unreviewed		0
PageRoundUp	СТРАНАЗаокружиГоре	СТРАНАЗаокружиГоре	existing-unreviewed		0
PageTableEntry	СТРАНАТабелаунос	СТРАНАТабелаунос	existing-unreviewed		0
Paging	Paging	Paging	existing-unreviewed		0
ParentPid	НадређениПИД	НадређениПИД	existing-unreviewed		0
Parse	Parse	Parse	existing-unreviewed		0
Partition_id	PartitionИБ	PartitionИБ	existing-unreviewed		0
PhyMemTest	PhymemТест	PhymemТест	existing-unreviewed		0
PhysicalMemoryManager	PhysicalМеморијаmanager	PhysicalМеморијаmanager	existing-unreviewed		0
Pid	ПИД	ПИД	existing-unreviewed		0
Port	Порт	Порт	existing-unreviewed		0
PortBase	Портbase	Портbase	existing-unreviewed		0
PortInByte	ПортПримљеноbyte	ПортПримљеноbyte	existing-unreviewed		0
PortInDword	ПортПримљеноdword	ПортПримљеноdword	existing-unreviewed		0
PortInWord	ПортПримљенореч	ПортПримљенореч	existing-unreviewed		0
PortOutByte	ПортПослатоbyte	ПортПослатоbyte	existing-unreviewed		0
PortOutDword	ПортПослатоdword	ПортПослатоdword	existing-unreviewed		0
PortOutWord	ПортПослатореч	ПортПослатореч	existing-unreviewed		0
PortReadByte	Портчитањеbyte	Портчитањеbyte	existing-unreviewed		0
PortReadDword	Портчитањеdword	Портчитањеdword	existing-unreviewed		0
PortReadWord	Портчитањереч	Портчитањереч	existing-unreviewed		0
PortWriteByte	ПортПишеbyte	ПортПишеbyte	existing-unreviewed		0
PortWriteDword	ПортПишеdword	ПортПишеdword	existing-unreviewed		0
PortWriteWord	ПортПишереч	ПортПишереч	existing-unreviewed		0
Prev	Previous	Previous	existing-unreviewed		0
PrevTSS	Previoustss	Previoustss	existing-unreviewed		0
PrimaryPartition	Primarypartition	Primarypartition	existing-unreviewed		0
Print	Штампај	Штампај	existing-unreviewed		0
PrintBytes	ШтампајБајтова	ШтампајБајтова	existing-unreviewed		0
PrintStr	Штампајstr	Штампајstr	existing-unreviewed		0
PrintTLS	Штампајtls	Штампајtls	existing-unreviewed		0
PrintTest	ШтампајТест	ШтампајТест	existing-unreviewed		0
Process	Процес	Процес	existing-unreviewed		0
ProcessHelper	Процесhelper	Процесhelper	existing-unreviewed		0
ProcessPendingKeyboardEvents	ПроцесpendingТастатураДогађаји	ПроцесpendingТастатураДогађаји	existing-unreviewed		0
ProcessPendingMouseEvents	ПроцесpendingМишДогађаји	ПроцесpendingМишДогађаји	existing-unreviewed		0
PushAt	Pushat	Insert_at_index	pending-language-review	insert_at	1
PushBack	PushНазад	Append_to_list	pending-language-review	append	12
PushFront	PushПредњи	Prepend_to_list	pending-language-review	prepend	5
PutPixel	Putpixel	Putpixel	existing-unreviewed		0
PutPixelRGB	PutpixelЦЗП	PutpixelЦЗП	existing-unreviewed		0
QUEUE_START_ADDR	QueueПокрениaddress	QueueПокрениaddress	existing-unreviewed		0
Rdev	Rdev	Rdev	existing-unreviewed		0
Read	Читање	Читање	existing-unreviewed		0
Read28	Читање28	Читање28	existing-unreviewed		0
ReadFile	ЧитањеДатотека	ЧитањеДатотека	pending-language-review	file_read	0
ReadPartitions	Читањеpartition	Читањеpartition	existing-unreviewed		0
Ready	Спреман	Спреман	existing-unreviewed		0
Receive	Receive	Receive	existing-unreviewed		0
Ref	Reference	Reference	existing-unreviewed		0
Release	Release	Release	existing-unreviewed		0
ReloadCR3	Освежиcr3	Освежиcr3	existing-unreviewed		0
Remove	Уклони	Уклони	existing-unreviewed		0
RemoveAt	Уклониat	Уклониat	existing-unreviewed		0
RemoveThread	Уклониthread	Уклониthread	existing-unreviewed		0
RemoveThreadAt	Уклониthreadat	Уклониthreadat	existing-unreviewed		0
RequestMacAddress	Requestmacaddress	Requestmacaddress	existing-unreviewed		0
Reset	Поновопостави	Поновопостави	existing-unreviewed		0
Resolve	Resolve	Resolve	existing-unreviewed		0
ResolveCopyOnWriteFault	ResolveУмножинаПишеfault	ResolveУмножинаПишеfault	existing-unreviewed		0
SCHEDULER_FREQUENCY	SchedulerУчестаност	SchedulerУчестаност	existing-unreviewed		0
SEG_BIG_MODE	SegbigРЕЖИМ	SegbigРЕЖИМ	existing-unreviewed		0
SEG_EXEC	Segизвршна	Segизвршна	existing-unreviewed		0
SEG_GRAN_4K_PAGE	Seggran4kСТРАНА	Seggran4kСТРАНА	existing-unreviewed		0
