english	localized	source	evidence_count
cr	cr	fallback-English	0
creat	creat	fallback-English	0
create	создать	curated-seed	0
crtc	crtc	fallback-English	0
cs	cs	fallback-English	0
ctime	ctime	fallback-English	0
cur	cur	fallback-English	0
current	Текущаядата	gettext	5
cursor	Курсор	gettext	10
cylinder	cylinder	fallback-English	0
d	ТР	gettext	1
data	данные	curated-seed	0
databuffer	databuffer	fallback-English	0
datagram	datagram	fallback-English	0
dataport	dataport	fallback-English	0
date	Дата	gettext	13
deactivate	Выключить	gettext	2
deactive	deactive	fallback-English	0
debug	Отладка	gettext	10
decrement	decrement	fallback-English	0
default	Поумолчанию	gettext	37
delete	удалить	curated-seed	46
delta	delta	fallback-English	0
depth	depth	fallback-English	0
desc	desc	fallback-English	0
descr	descr	fallback-English	0
description	Описание	gettext	39
descriptor	descriptor	fallback-English	0
descriptors	descriptors	fallback-English	0
descsz	descsz	fallback-English	0
destination	Назначение	gettext	10
destroy	Уничтожить	gettext	1
dev	dev	fallback-English	0
device	Устройство	gettext	15
diff	diff	fallback-English	0
digits	digits	fallback-English	0
dir	КАТАЛОГ	gettext	1
directory	каталог	gettext	10
dirent	dirent	fallback-English	0
disable	Отключить	gettext	3
discard	Отклонить	gettext	1
disconnect	Отключиться	gettext	11
dispatch	dispatch	fallback-English	0
divide	Деление	gettext	1
divisor	divisor	fallback-English	0
do	do	fallback-English	0
domain	Домен	gettext	5
double	Двойнойточности	gettext	5
down	Вниз	gettext	11
draw	draw	fallback-English	0
drive	drive	fallback-English	0
driver	драйвер	curated-seed	0
drivercount	drivercount	fallback-English	0
drivers	drivers	fallback-English	0
drv	drv	fallback-English	0
ds	ds	fallback-English	0
dst	dst	fallback-English	0
dstptr	dstptr	fallback-English	0
dup	dup	fallback-English	0
dword	dword	fallback-English	0
dyn	dyn	fallback-English	0
dynamic	Динамически	gettext	1
e	В	gettext	1
eacces	eacces	fallback-English	0
eaddrinuse	eaddrinuse	fallback-English	0
eafnosupport	eafnosupport	fallback-English	0
eagain	eagain	fallback-English	0
eax	eax	fallback-English	0
ebadf	ebadf	fallback-English	0
ebp	ebp	fallback-English	0
ebusy	ebusy	fallback-English	0
ebx	ebx	fallback-English	0
echild	echild	fallback-English	0
echo	echo	fallback-English	0
ecx	ecx	fallback-English	0
edi	edi	fallback-English	0
edx	edx	fallback-English	0
eexist	eexist	fallback-English	0
ef	ef	fallback-English	0
efault	efault	fallback-English	0
efbig	efbig	fallback-English	0
eflags	eflags	fallback-English	0
ehsize	ehsize	fallback-English	0
eintr	eintr	fallback-English	0
einval	einval	fallback-English	0
eio	eio	fallback-English	0
eip	eip	fallback-English	0
eisdir	eisdir	fallback-English	0
elf	elf	fallback-English	0
emfile	emfile	fallback-English	0
empty	Пусто	gettext	12
emsgsize	emsgsize	fallback-English	0
enable	Включить	gettext	1
enabled	Включено	gettext	2
end	Конце	gettext	1
enetunreach	enetunreach	fallback-English	0
enfile	enfile	fallback-English	0
enodev	enodev	fallback-English	0
enoent	enoent	fallback-English	0
enoexec	enoexec	fallback-English	0
enomem	enomem	fallback-English	0
enospc	enospc	fallback-English	0
enosys	enosys	fallback-English	0
enotconn	enotconn	fallback-English	0
enotdir	enotdir	fallback-English	0
enotty	enotty	fallback-English	0
ensure	ensure	fallback-English	0
entries	entries	fallback-English	0
entry	запись	gettext	5
entrypoint	entrypoint	fallback-English	0
entsize	entsize	fallback-English	0
environment	environment	fallback-English	0
eopnotsupp	eopnotsupp	fallback-English	0
eperm	eperm	fallback-English	0
ephemeral	ephemeral	fallback-English	0
eprotonosupport	eprotonosupport	fallback-English	0
equal	Равный	gettext	1
erange	erange	fallback-English	0
erofs	erofs	fallback-English	0
err	Ошибка	gettext	1
error	Ошибка	gettext	38
errorln	errorln	fallback-English	0
es	es	fallback-English	0
esi	esi	fallback-English	0
esp	esp	fallback-English	0
espipe	espipe	fallback-English	0
esrch	esrch	fallback-English	0
ether	ether	fallback-English	0
etherframe	etherframe	fallback-English	0
ethernet	эфирнаяСеть	curated-seed	0
event	событие	curated-seed	1
events	события	curated-seed	1
exceeded	exceeded	fallback-English	0
except	except	fallback-English	0
exception	exception	fallback-English	0
exec	Выполнение	gettext	5
execve	execve	fallback-English	0
exists	exists	fallback-English	0
exit	Выход	gettext	4
exited	Выход	gettext	5
ext	ext	fallback-English	0
extended	extended	fallback-English	0
f	М	gettext	1
family	family	fallback-English	0
fat	fat	fallback-English	0
fatal	fatal	fallback-English	0
fatbuf	fatbuf	fallback-English	0
fatbuffer	fatbuffer	fallback-English	0
fault	ошибка	curated-seed	0
fb	fb	fallback-English	0
fcntl	fcntl	fallback-English	0
fd	fd	fallback-English	0
fds	fds	fallback-English	0
field	поле	gettext	5
file	файл	curated-seed	115
filename	Имяфайла	gettext	15
files	ФАЙЛЫ	gettext	1
filesz	filesz	fallback-English	0
fill	fill	fallback-English	0
find	Найти	gettext	14
first	first	fallback-English	0
fl	fl	fallback-English	0
flag	Флаг	gettext	1
flags	Флаги	gettext	6
floating	Раздельно	gettext	1
flush	flush	fallback-English	0
fn	fn	fallback-English	0
focus	Фокус	gettext	1
focussable	focussable	fallback-English	0
foo	foo	fallback-English	0
for	for	fallback-English	0
forced	forced	fallback-English	0
fork	fork	fallback-English	0
found	found	fallback-English	0
fp	fp	fallback-English	0
fpu	fpu	fallback-English	0
frame	кадр	curated-seed	5
free	Свободно	gettext	7
frequency	Повторяемость	gettext	1
from	from	fallback-English	0
front	Передние	gettext	1
fs	fs	fallback-English	0
fstat	fstat	fallback-English	0
fsync	fsync	fallback-English	0
fuction	fuction	fallback-English	0
full	Полный	gettext	5
func	func	fallback-English	0
function	Функция	gettext	7
functions	Функции	gettext	7
fxrstor	fxrstor	fallback-English	0
fxsave	fxsave	fallback-English	0
g	g	fallback-English	0
gate	шлюз	curated-seed	0
gateway	gateway	fallback-English	0
gb	ГБ	gettext	5
gdt	gdt	fallback-English	0
get	get	fallback-English	0
getcwd	getcwd	fallback-English	0
getegid	getegid	fallback-English	0
geteuid	geteuid	fallback-English	0
getgid	getgid	fallback-English	0
getpid	getpid	fallback-English	0
getppid	getppid	fallback-English	0
getuid	getuid	fallback-English	0
gid	gid	fallback-English	0
global	Глобальные	gettext	5
got	got	fallback-English	0
gpf	gpf	fallback-English	0
gran	gran	fallback-English	0
graphics	Графика	gettext	10
grub	grub	fallback-English	0
gs	gs	fallback-English	0
h	В	gettext	1
halt	halt	fallback-English	0
handle	Ручка	gettext	1
handler	handler	fallback-English	0
handlers	handlers	fallback-English	0
hardware	Оборудование	gettext	12
has	has	fallback-English	0
hd	hd	fallback-English	0
head	head	fallback-English	0
header	заголовок	curated-seed	0
headertype	headertype	fallback-English	0
heap	heap	fallback-English	0
height	Высота	gettext	5
helper	helper	fallback-English	0
hex	hex	fallback-English	0
hex출력	hex출력	fallback-English	0
hi	hi	fallback-English	0
hidden	Скрытые	gettext	1
high	Высокий	gettext	6
hop	hop	fallback-English	0
i	i	fallback-English	0
icmp	icmp	fallback-English	0
icmp콘솔	icmp콘솔	fallback-English	0
id	ИДЕНТИФИКАТОР	gettext	6
ident	ident	fallback-English	0
identify	identify	fallback-English	0
idt	idt	fallback-English	0
idx	idx	fallback-English	0
ifchr	ifchr	fallback-English	0
ifdir	ifdir	fallback-English	0
ifmt	ifmt	fallback-English	0
ifreg	ifreg	fallback-English	0
ifsock	ifsock	fallback-English	0
in	Исходящий	gettext	2
increment	increment	fallback-English	0
index	Содержание	gettext	1
inet	inet	fallback-English	0
info	Информация	gettext	1
init	init	fallback-English	0
initial	initial	fallback-English	0
initialization	initialization	fallback-English	0
initialize	initialize	fallback-English	0
ino	ino	fallback-English	0
inode	inode	fallback-English	0
input	Ввод	gettext	5
install	Установить	gettext	7
int	Целое	gettext	5
interconnect	interconnect	fallback-English	0
interface	Интерфейс	gettext	8
internet	Интернет	gettext	4
internetprotocol	internetprotocol	fallback-English	0
interrupt	прерывание	curated-seed	1
interrupts	interrupts	fallback-English	0
invalid	Недопустимый	gettext	1
io	Вводивывод	gettext	5
iomap	iomap	fallback-English	0
ip	ip	fallback-English	0
ipci	ipci	fallback-English	0
ipmessage	ipmessage	fallback-English	0
ipv	ipv	fallback-English	0
ip콘솔	ip콘솔	fallback-English	0
iret	iret	fallback-English	0
is	is	fallback-English	0
ist	ist	fallback-English	0
j	j	fallback-English	0
jmp	jmp	fallback-English	0
jump	jump	fallback-English	0
k	к	gettext	1
kb	КБ	gettext	6
kcs	kcs	fallback-English	0
kds	kds	fallback-English	0
kernel	ядро	curated-seed	0
key	Ключ	gettext	1
keyboard	клавиатура	curated-seed	16
kgs	kgs	fallback-English	0
kind	Тип	gettext	5
k핵심	k핵심	fallback-English	0
l	l	fallback-English	0
label	метка	gettext	17
last	Последнее	gettext	2
lba	lba	fallback-English	0
ldt	ldt	fallback-English	0
left	Слева	gettext	15
len	len	fallback-English	0
length	Длина	gettext	2
lengths	lengths	fallback-English	0
level	level	fallback-English	0
lib	lib	fallback-English	0
lidt	lidt	fallback-English	0
lidtaddr	lidtaddr	fallback-English	0
limit	Ограничение	gettext	1
line	Строка	gettext	20
link	ссылка	curated-seed	11
linked	linked	fallback-English	0
linker	linker	fallback-English	0
list	список	curated-seed	5
listen	listen	fallback-English	0
listening	listening	fallback-English	0
live	live	fallback-English	0
load	загрузить	curated-seed	2
loader	loader	fallback-English	0
local	локальный	gettext	5
log	Журнал	gettext	1
logical	Логическиеоперации	gettext	1
loop	loop	fallback-English	0
low	Низкий	gettext	6
lseek	lseek	fallback-English	0
lstat	lstat	fallback-English	0
m	м	gettext	3
mac	mac	fallback-English	0
machine	machine	fallback-English	0
magicnumber	magicnumber	fallback-English	0
main	главный	curated-seed	1
make	make	fallback-English	0
malloc	malloc	fallback-English	0
manager	диспетчер	curated-seed	0
map	карта	curated-seed	0
mask	Маска	gettext	5
master	Главный	gettext	1
matches	matches	fallback-English	0
max	Максимум	gettext	1
maximum	Максимум	gettext	2
mb	МБ	gettext	6
mbr	mbr	fallback-English	0
media	Носители	gettext	5
mem	mem	fallback-English	0
memory	память	curated-seed	15
memorymananger	memorymananger	fallback-English	0
memorytest	memorytest	fallback-English	0
memsz	memsz	fallback-English	0
mesg	mesg	fallback-English	0
message	Сообщение	gettext	16
mics	mics	fallback-English	0
mid	mid	fallback-English	0
minimum	Минимум	gettext	1
mode	режим	curated-seed	5
model	Модель	gettext	3
mouse	мышь	curated-seed	15
mousemove	mousemove	fallback-English	0
move	Переместить	gettext	14
msdospart	msdospart	fallback-English	0
msg	msg	fallback-English	0
mtime	mtime	fallback-English	0
multi	много	curated-seed	0
multiboot	multiboot	fallback-English	0
multitasking	multitasking	fallback-English	0
my	my	fallback-English	0
myfunction	myfunction	fallback-English	0
m긴급로그	m긴급로그	fallback-English	0
m긴급로그문자열	m긴급로그문자열	fallback-English	0
m직렬로그초기화	m직렬로그초기화	fallback-English	0
m출력	m출력	fallback-English	0
m테스트	m테스트	fallback-English	0
n	Н	gettext	1
name	Имя	gettext	45
namesz	namesz	fallback-English	0
net	net	fallback-English	0
network	сеть	curated-seed	47
new	Новый	gettext	17
next	Далее	gettext	12
nibble	nibble	fallback-English	0
nlink	nlink	fallback-English	0
nmi	морскаямиля	gettext	1
node	Узел	gettext	1
nodename	nodename	fallback-English	0
noexec	noexec	fallback-English	0
none	Нет	gettext	40
normal	нормальный	gettext	8
norw	norw	fallback-English	0
not	not	fallback-English	0
note	Заметка	gettext	6
nsec	nsec	fallback-English	0
num	num	fallback-English	0
number	Число	gettext	5
o	o	fallback-English	0
of	из	gettext	5
offset	offset	fallback-English	0
ok	ОК	gettext	7
old	old	fallback-English	0
on	при	curated-seed	5
only	только	curated-seed	0
opcode	opcode	fallback-English	0
open	открыть	curated-seed	62
oper	oper	fallback-English	0
operation	операция	curated-seed	0
options	Параметры	gettext	24
order	order	fallback-English	0
org	org	fallback-English	0
other	Другая	gettext	5
out	Входящий	gettext	2
output	Вывод	gettext	6
overflow	overflow	fallback-English	0
p	Д	gettext	1
packet	ПАКЕТ	gettext	1
packets	пакетов	gettext	1
paddr	paddr	fallback-English	0
page	страница	curated-seed	2
pages	pages	fallback-English	0
paging	управлениеСтраницами	curated-seed	0
param	param	fallback-English	0
parameter	parameter	fallback-English	0
params	Аргументы	gettext	5
parent	родитель	gettext	5
parse	parse	fallback-English	0
part	part	fallback-English	0
partition	разделДиска	curated-seed	0
partitions	partitions	fallback-English	0
path	ПУТЬ	gettext	7
pause	Приостановить	gettext	10
payload	payload	fallback-English	0
pci	pci	fallback-English	0
pde	pde	fallback-English	0
pdelen	pdelen	fallback-English	0
peer	peer	fallback-English	0
pending	ожидающий	curated-seed	0
per	per	fallback-English	0
peripheral	peripheral	fallback-English	0
phentsize	phentsize	fallback-English	0
phnum	phnum	fallback-English	0
phoff	phoff	fallback-English	0
phy	phy	fallback-English	0
phyaddr	phyaddr	fallback-English	0
phymem	phymem	fallback-English	0
phys	phys	fallback-English	0
physical	физический	curated-seed	0
pic	pic	fallback-English	0
pid	pid	fallback-English	0
pit	pit	fallback-English	0
pixel	pixel	fallback-English	0
point	point	fallback-English	0
pointer	Указатели	gettext	1
pointers	pointers	fallback-English	0
poll	poll	fallback-English	0
port	порт	curated-seed	6
portnumber	portnumber	fallback-English	0
pos	Позиция	gettext	1
position	Позиция	gettext	11
posix	posix	fallback-English	0
prefetch	prefetch	fallback-English	0
prefetchable	prefetchable	fallback-English	0
present	Присутствует	gettext	1
prev	предыдущий	gettext	1
primary	primary	fallback-English	0
print	Печать	gettext	8
printf	printf	fallback-English	0
println	println	fallback-English	0
printreg	printreg	fallback-English	0
priv	priv	fallback-English	0
private	Частная	gettext	5
privilege	privilege	fallback-English	0
proc	proc	fallback-English	0
process	процесс	curated-seed	5
processes	Процессы	gettext	5
processing	processing	fallback-English	0
program	программа	gettext	10
programmable	programmable	fallback-English	0
protocol	protocol	fallback-English	0
provided	provided	fallback-English	0
provider	provider	fallback-English	0
ps	ps	fallback-English	0
pt	pt	fallback-English	0
pte	pte	fallback-English	0
ptr	ptr	fallback-English	0
push	push	fallback-English	0
put	put	fallback-English	0
pv	pv	fallback-English	0
queue	очередь	curated-seed	0
r	О	gettext	1
range	Диапазон	gettext	5
raw	raw	fallback-English	0
rdev	rdev	fallback-English	0
read	читать	curated-seed	12
ready	Готово	gettext	3
receive	receive	fallback-English	0
received	Принято	gettext	1
receiver	receiver	fallback-English	0
receviced	receviced	fallback-English	0
record	Запись	gettext	1
rectangle	Прямоугольник	gettext	1
recv	recv	fallback-English	0
ref	ref	fallback-English	0
refs	refs	fallback-English	0
reg	reg	fallback-English	0
region	region	fallback-English	0
register	регистр	curated-seed	0
registeroffset	registeroffset	fallback-English	0
registers	registers	fallback-English	0
regs	regs	fallback-English	0
regtype	regtype	fallback-English	0
rel	rel	fallback-English	0
rela	rela	fallback-English	0
release	release	fallback-English	0
released	released	fallback-English	0
reload	Обновить	gettext	22
relocation	relocation	fallback-English	0
remaining	remaining	fallback-English	0
remote	Сеть	gettext	10
remove	Удалить	gettext	28
reply	reply	fallback-English	0
request	request	fallback-English	0
requested	requested	fallback-English	0
reserved	Зарезервированная	gettext	5
reset	Сброс	gettext	15
resolve	разрешить	curated-seed	0
restore	Восстановить	gettext	20
result	РЕЗУЛЬТАТ	gettext	5
ret	ret	fallback-English	0
revision	revision	fallback-English	0
rgb	rgb	fallback-English	0
right	Справа	gettext	15
root	Корень	gettext	6
round	Округлить	gettext	1
route	route	fallback-English	0
rs	rs	fallback-English	0
rt	rt	fallback-English	0
run	Запустить	gettext	12
runnable	runnable	fallback-English	0
rx	rx	fallback-English	0
s	с	gettext	2
saved	Сохранено	gettext	5
sc	sc	fallback-English	0
scan	Сканировать	gettext	2
scancode	scancode	fallback-English	0
sche	sche	fallback-English	0
schedule	schedule	fallback-English	0
scheduler	планировщик	curated-seed	0
screen	Экран	gettext	1
secondary	secondary	fallback-English	0
sect	sect	fallback-English	0
section	раздел	curated-seed	0
sector	sector	fallback-English	0
sectors	sectors	fallback-English	0
seek	seek	fallback-English	0
seg	seg	fallback-English	0
segment	segment	fallback-English	0
segments	segments	fallback-English	0
select	Выбрать	gettext	7
selector	selector	fallback-English	0
self	текущий	gettext	5
send	Отправить	gettext	1
sequencer	sequencer	fallback-English	0
serial	последовательный	curated-seed	5
set	указать	gettext	5
setup	setup	fallback-English	0
sh	sh	fallback-English	0
shared	shared	fallback-English	0
shentsize	shentsize	fallback-English	0
shift	shift	fallback-English	0
shndx	shndx	fallback-English	0
shnum	shnum	fallback-English	0
shoff	shoff	fallback-English	0
shstrndx	shstrndx	fallback-English	0
signature	signature	fallback-English	0
simd	simd	fallback-English	0
size	Размер	gettext	44
sl	sl	fallback-English	0
slave	slave	fallback-English	0
sock	sock	fallback-English	0
socket	сокет	curated-seed	1
socketcall	socketcall	fallback-English	0
sockets	sockets	fallback-English	0
soft	soft	fallback-English	0
software	Программы	gettext	5
source	Источник	gettext	11
space	Пробел	gettext	6
spawn	spawn	fallback-English	0
src	src	fallback-English	0
srcptr	srcptr	fallback-English	0
ss	ss	fallback-English	0
st	st	fallback-English	0
stack	stack	fallback-English	0
stackbottom	stackbottom	fallback-English	0
stacktop	stacktop	fallback-English	0
start	Пуск	gettext	5
started	Запущено	gettext	5
starting	starting	fallback-English	0
stat	stat	fallback-English	0
state	Состояние	gettext	4
status	Состояние	gettext	18
stderr	stderr	fallback-English	0
stdin	stdin	fallback-English	0
stdout	stdout	fallback-English	0
stop	Остановить	gettext	25
stopped	Остановлен	gettext	5
str	str	fallback-English	0
string	Строка	gettext	6
strtab	strtab	fallback-English	0
subclass	subclass	fallback-English	0
subnet	subnet	fallback-English	0
support	Поддержка	gettext	1
swap	Подкачка	gettext	5
switch	switch	fallback-English	0
sym	sym	fallback-English	0
sync	sync	fallback-English	0
sys	sys	fallback-English	0
syscall	syscall	fallback-English	0
sysname	sysname	fallback-English	0
system	система	curated-seed	21
systemcall	systemcall	fallback-English	0
t	Т	gettext	1
table	Таблица	gettext	5
tag	Метка	gettext	5
tail	tail	fallback-English	0
tamd	tamd	fallback-English	0
tarp	tarp	fallback-English	0
task	задача	curated-seed	1
tasking	управлениеЗадачами	curated-seed	0
tasks	Задачи	gettext	1
tcow	tcow	fallback-English	0
tcpu	tcpu	fallback-English	0
technology	Технология	gettext	2
temp	temp	fallback-English	0
temporary	temporary	fallback-English	0
tenth	tenth	fallback-English	0
terminated	terminated	fallback-English	0
test	Проверить	gettext	3
text	текст	curated-seed	26
thr	thr	fallback-English	0
thread	поток	curated-seed	0
threads	threads	fallback-English	0
tick	tick	fallback-English	0
ticmp	ticmp	fallback-English	0
time	Время	gettext	4
timer	таймер	curated-seed	1
tip	tip	fallback-English	0
tls	tls	fallback-English	0
tmp	tmp	fallback-English	0
tmsdos	tmsdos	fallback-English	0
to	к	gettext	1
top	Сверху	gettext	9
tos	tos	fallback-English	0
total	Всего	gettext	5
track	track	fallback-English	0
trap	trap	fallback-English	0
truncate	Целочисленнаячасть	gettext	1
tss	tss	fallback-English	0
type	тип	curated-seed	49
t공용서술자테이블	t공용서술자테이블	fallback-English	0
t작업관리자	t작업관리자	fallback-English	0
t조각설명자	t조각설명자	fallback-English	0
t콘솔	t콘솔	fallback-English	0
t함수	t함수	fallback-English	0
udesc	udesc	fallback-English	0
udp	udp	fallback-English	0
udp콘솔	udp콘솔	fallback-English	0
uid	uid	fallback-English	0
uint	uint	fallback-English	0
uintptr	uintptr	fallback-English	0
uname	uname	fallback-English	0
unhandle	unhandle	fallback-English	0
unhandled	unhandled	fallback-English	0
unit	Юнит	gettext	5
unset	Удалить	gettext	1
unused	неиспользовано	gettext	1
up	Вверх	gettext	18
update	Обновить	gettext	15
usable	usable	fallback-English	0
use	Использовать	gettext	3
used	Использовано	gettext	5
user	пользователь	curated-seed	14
userhandler	userhandler	fallback-English	0
usermode	Пользовательскийрежим	gettext	5
userproc	userproc	fallback-English	0
util	утилита	curated-seed	0
util콘솔	util콘솔	fallback-English	0
uts	uts	fallback-English	0
utsname	utsname	fallback-English	0
v	В	gettext	1
vaddr	vaddr	fallback-English	0
val	val	fallback-English	0
value	Значение	gettext	19
values	Значений	gettext	1
vector	vector	fallback-English	0
vendor	Производитель	gettext	2
ver	ver	fallback-English	0
version	Версия	gettext	8
vfs	vfs	fallback-English	0
vga	vga	fallback-English	0
video	Видео	gettext	12
virt	virt	fallback-English	0
virtlen	virtlen	fallback-English	0
virtmem	virtmem	fallback-English	0
virtual	виртуальный	curated-seed	0
volume	Громкость	gettext	2
w	З	gettext	1
wait	Подождать	gettext	2
waitpid	waitpid	fallback-English	0
wdata	wdata	fallback-English	0
when	when	fallback-English	0
whence	whence	fallback-English	0
widget	элемент	curated-seed	1
width	Ширина	gettext	6
word	слово	curated-seed	5
writable	writable	fallback-English	0
write	писать	curated-seed	12
writer	writer	fallback-English	0
x	x	fallback-English	0
xy	xy	fallback-English	0
y	Д	gettext	1
zero	Ноль	gettext	1
값	값	fallback-English	0
공용서술자테이블	공용서술자테이블	fallback-English	0
기준	기준	fallback-English	0
기준주소	기준주소	fallback-English	0
낮은	낮은	fallback-English	0
넷카드콘솔	넷카드콘솔	fallback-English	0
높은	높은	fallback-English	0
단말기	단말기	fallback-English	0
마우스콘솔	마우스콘솔	fallback-English	0
매개값	매개값	fallback-English	0
매우높은	매우높은	fallback-English	0
멈추기	멈추기	fallback-English	0
목적	목적	fallback-English	0
유형	유형	fallback-English	0
이더넷콘솔	이더넷콘솔	fallback-English	0
인터럽트무시하기	인터럽트무시하기	fallback-English	0
인터럽트예외처리기	인터럽트예외처리기	fallback-English	0
인터럽트요청처리	인터럽트요청처리	fallback-English	0
인터럽트처리기	인터럽트처리기	fallback-English	0
임시	임시	fallback-English	0
자료	자료	fallback-English	0
자신	자신	fallback-English	0
작업관리자	작업관리자	fallback-English	0
작업콘솔	작업콘솔	fallback-English	0
조각설명자	조각설명자	fallback-English	0
출력	출력	fallback-English	0
콘솔	콘솔	fallback-English	0
크기	크기	fallback-English	0
키보드콘솔	키보드콘솔	fallback-English	0
표시들	표시들	fallback-English	0
한도	한도	fallback-English	0
