english	localized	language
depth	depth	dv
desc	desc	dv
descr	descr	dv
description	description	dv
descriptor	descriptor	dv
descriptors	descriptors	dv
descsz	descsz	dv
destination	destination	dv
destroy	destroy	dv
dev	dev	dv
device	device	dv
diff	diff	dv
digits	digits	dv
dir	dir	dv
directory	directory	dv
dirent	dirent	dv
disable	disable	dv
discard	discard	dv
disconnect	disconnect	dv
dispatch	dispatch	dv
divide	divide	dv
divisor	divisor	dv
do	do	dv
domain	domain	dv
double	double	dv
down	down	dv
draw	draw	dv
drive	drive	dv
driver	driver	dv
drivercount	drivercount	dv
drivers	drivers	dv
drv	drv	dv
ds	ds	dv
dst	dst	dv
dstptr	dstptr	dv
dup	dup	dv
dword	dword	dv
dyn	dyn	dv
dynamic	dynamic	dv
e	e	dv
eacces	eacces	dv
eaddrinuse	eaddrinuse	dv
eafnosupport	eafnosupport	dv
eagain	eagain	dv
eax	eax	dv
ebadf	ebadf	dv
ebp	ebp	dv
ebusy	ebusy	dv
ebx	ebx	dv
echild	echild	dv
echo	echo	dv
ecx	ecx	dv
edi	edi	dv
edx	edx	dv
eexist	eexist	dv
ef	ef	dv
efault	efault	dv
efbig	efbig	dv
eflags	eflags	dv
ehsize	ehsize	dv
eintr	eintr	dv
einval	einval	dv
eio	eio	dv
eip	eip	dv
eisdir	eisdir	dv
elf	elf	dv
emfile	emfile	dv
empty	empty	dv
emsgsize	emsgsize	dv
enable	enable	dv
enabled	enabled	dv
end	end	dv
enetunreach	enetunreach	dv
enfile	enfile	dv
enodev	enodev	dv
enoent	enoent	dv
enoexec	enoexec	dv
enomem	enomem	dv
enospc	enospc	dv
enosys	enosys	dv
enotconn	enotconn	dv
enotdir	enotdir	dv
enotty	enotty	dv
ensure	ensure	dv
entries	entries	dv
entry	entry	dv
entrypoint	entrypoint	dv
entsize	entsize	dv
environment	environment	dv
eopnotsupp	eopnotsupp	dv
eperm	eperm	dv
ephemeral	ephemeral	dv
eprotonosupport	eprotonosupport	dv
equal	equal	dv
erange	erange	dv
erofs	erofs	dv
err	err	dv
error	error	dv
errorln	errorln	dv
es	es	dv
esi	esi	dv
esp	esp	dv
espipe	espipe	dv
esrch	esrch	dv
ether	ether	dv
etherframe	etherframe	dv
ethernet	ethernet	dv
event	event	dv
events	events	dv
exceeded	exceeded	dv
except	except	dv
exception	exception	dv
exec	exec	dv
execve	execve	dv
exists	exists	dv
exit	exit	dv
exited	exited	dv
ext	ext	dv
extended	extended	dv
f	f	dv
family	family	dv
fat	fat	dv
fatal	fatal	dv
fatbuf	fatbuf	dv
fatbuffer	fatbuffer	dv
fault	fault	dv
fb	fb	dv
fcntl	fcntl	dv
fd	fd	dv
fds	fds	dv
field	field	dv
file	file	dv
filename	filename	dv
files	files	dv
filesz	filesz	dv
fill	fill	dv
find	find	dv
first	first	dv
fl	fl	dv
flag	flag	dv
flags	flags	dv
floating	floating	dv
flush	flush	dv
fn	fn	dv
focus	focus	dv
focussable	focussable	dv
foo	foo	dv
for	for	dv
forced	forced	dv
fork	fork	dv
found	found	dv
fp	fp	dv
fpu	fpu	dv
frame	frame	dv
free	free	dv
frequency	frequency	dv
from	from	dv
front	front	dv
fs	fs	dv
fstat	fstat	dv
fsync	fsync	dv
fuction	fuction	dv
full	full	dv
func	func	dv
function	function	dv
functions	functions	dv
fxrstor	fxrstor	dv
fxsave	fxsave	dv
g	g	dv
gate	gate	dv
gateway	gateway	dv
gb	gb	dv
gdt	gdt	dv
get	get	dv
getcwd	getcwd	dv
getegid	getegid	dv
geteuid	geteuid	dv
getgid	getgid	dv
getpid	getpid	dv
getppid	getppid	dv
getuid	getuid	dv
gid	gid	dv
global	global	dv
got	got	dv
gpf	gpf	dv
gran	gran	dv
graphics	graphics	dv
grub	grub	dv
gs	gs	dv
h	h	dv
halt	halt	dv
handle	handle	dv
handler	handler	dv
handlers	handlers	dv
hardware	hardware	dv
has	has	dv
hd	hd	dv
head	head	dv
header	header	dv
headertype	headertype	dv
heap	heap	dv
height	height	dv
helper	helper	dv
hex	hex	dv
hex출력	hex출력	dv
hi	hi	dv
hidden	hidden	dv
high	high	dv
hop	hop	dv
i	i	dv
icmp	icmp	dv
icmp콘솔	icmp콘솔	dv
id	id	dv
ident	ident	dv
identify	identify	dv
idt	idt	dv
idx	idx	dv
ifchr	ifchr	dv
ifdir	ifdir	dv
ifmt	ifmt	dv
ifreg	ifreg	dv
ifsock	ifsock	dv
in	in	dv
increment	increment	dv
index	index	dv
inet	inet	dv
info	info	dv
init	init	dv
initial	initial	dv
initialization	initialization	dv
initialize	initialize	dv
ino	ino	dv
inode	inode	dv
input	input	dv
install	install	dv
int	int	dv
interconnect	interconnect	dv
interface	interface	dv
internet	internet	dv
internetprotocol	internetprotocol	dv
interrupt	interrupt	dv
interrupts	interrupts	dv
invalid	invalid	dv
io	io	dv
iomap	iomap	dv
ip	ip	dv
ipci	ipci	dv
ipmessage	ipmessage	dv
ipv	ipv	dv
ip콘솔	ip콘솔	dv
iret	iret	dv
is	is	dv
ist	ist	dv
j	j	dv
jmp	jmp	dv
jump	jump	dv
k	k	dv
kb	kb	dv
kcs	kcs	dv
kds	kds	dv
kernel	kernel	dv
key	key	dv
keyboard	keyboard	dv
kgs	kgs	dv
kind	kind	dv
k핵심	k핵심	dv
l	l	dv
label	label	dv
last	last	dv
lba	lba	dv
ldt	ldt	dv
left	left	dv
len	len	dv
length	length	dv
lengths	lengths	dv
level	level	dv
lib	lib	dv
lidt	lidt	dv
lidtaddr	lidtaddr	dv
limit	limit	dv
line	line	dv
link	link	dv
linked	linked	dv
linker	linker	dv
list	list	dv
listen	listen	dv
listening	listening	dv
live	live	dv
load	load	dv
loader	loader	dv
local	local	dv
log	log	dv
logical	logical	dv
loop	loop	dv
low	low	dv
lseek	lseek	dv
lstat	lstat	dv
m	m	dv
mac	mac	dv
machine	machine	dv
magicnumber	magicnumber	dv
main	maigandu	dv
make	make	dv
malloc	malloc	dv
manager	manager	dv
map	map	dv
mask	mask	dv
master	master	dv
matches	matches	dv
max	max	dv
maximum	maximum	dv
mb	mb	dv
mbr	mbr	dv
media	media	dv
mem	mem	dv
memory	memory	dv
memorymananger	memorymananger	dv
memorytest	memorytest	dv
memsz	memsz	dv
mesg	mesg	dv
message	message	dv
mics	mics	dv
mid	mid	dv
minimum	minimum	dv
mode	mode	dv
model	model	dv
mouse	mouse	dv
mousemove	mousemove	dv
move	move	dv
msdospart	msdospart	dv
msg	msg	dv
mtime	mtime	dv
multi	multi	dv
multiboot	multiboot	dv
multitasking	multitasking	dv
my	my	dv
myfunction	myfunction	dv
m긴급로그	m긴급로그	dv
m긴급로그문자열	m긴급로그문자열	dv
m직렬로그초기화	m직렬로그초기화	dv
m출력	m출력	dv
m테스트	m테스트	dv
n	n	dv
name	name	dv
namesz	namesz	dv
net	net	dv
network	network	dv
new	new	dv
next	next	dv
nibble	nibble	dv
nlink	nlink	dv
nmi	nmi	dv
node	node	dv
nodename	nodename	dv
noexec	noexec	dv
none	none	dv
normal	normal	dv
norw	norw	dv
not	not	dv
note	note	dv
nsec	nsec	dv
num	num	dv
number	number	dv
o	o	dv
of	of	dv
offset	offset	dv
ok	ok	dv
old	old	dv
on	on	dv
only	only	dv
opcode	opcode	dv
open	open	dv
oper	oper	dv
operation	operation	dv
options	options	dv
order	order	dv
org	org	dv
other	other	dv
out	out	dv
output	output	dv
overflow	overflow	dv
p	p	dv
packet	packet	dv
packets	packets	dv
paddr	paddr	dv
page	page	dv
pages	pages	dv
paging	paging	dv
param	param	dv
parameter	parameter	dv
params	params	dv
parent	parent	dv
parse	parse	dv
part	part	dv
partition	partition	dv
partitions	partitions	dv
path	path	dv
pause	pause	dv
payload	payload	dv
pci	pci	dv
pde	pde	dv
pdelen	pdelen	dv
peer	peer	dv
pending	pending	dv
per	per	dv
peripheral	peripheral	dv
phentsize	phentsize	dv
phnum	phnum	dv
phoff	phoff	dv
phy	phy	dv
phyaddr	phyaddr	dv
phymem	phymem	dv
phys	phys	dv
physical	physical	dv
pic	pic	dv
pid	pid	dv
pit	pit	dv
pixel	pixel	dv
point	point	dv
pointer	pointer	dv
pointers	pointers	dv
poll	poll	dv
port	port	dv
portnumber	portnumber	dv
pos	pos	dv
position	position	dv
posix	posix	dv
prefetch	prefetch	dv
prefetchable	prefetchable	dv
present	present	dv
prev	prev	dv
primary	primary	dv
print	print	dv
printf	printf	dv
println	println	dv
printreg	printreg	dv
priv	priv	dv
private	private	dv
privilege	privilege	dv
proc	proc	dv
process	process	dv
processes	processes	dv
processing	processing	dv
program	program	dv
programmable	programmable	dv
protocol	protocol	dv
provided	provided	dv
provider	provider	dv
ps	ps	dv
pt	pt	dv
pte	pte	dv
ptr	ptr	dv
push	push	dv
put	put	dv
pv	pv	dv
queue	queue	dv
r	r	dv
range	range	dv
raw	raw	dv
rdev	rdev	dv
read	kiyun	dv
ready	ready	dv
receive	receive	dv
received	received	dv
receiver	receiver	dv
receviced	receviced	dv
record	record	dv
rectangle	rectangle	dv
recv	recv	dv
ref	ref	dv
refs	refs	dv
reg	reg	dv
region	region	dv
register	register	dv
registeroffset	registeroffset	dv
registers	registers	dv
regs	regs	dv
regtype	regtype	dv
rel	rel	dv
rela	rela	dv
release	release	dv
released	released	dv
reload	reload	dv
relocation	relocation	dv
remaining	remaining	dv
remote	remote	dv
remove	remove	dv
reply	reply	dv
request	request	dv
requested	requested	dv
reserved	reserved	dv
reset	reset	dv
resolve	resolve	dv
restore	restore	dv
result	result	dv
ret	ret	dv
revision	revision	dv
rgb	rgb	dv
right	right	dv
root	root	dv
round	round	dv
route	route	dv
rs	rs	dv
rt	rt	dv
run	run	dv
runnable	runnable	dv
rx	rx	dv
s	s	dv
saved	saved	dv
sc	sc	dv
scan	scan	dv
scancode	scancode	dv
sche	sche	dv
schedule	schedule	dv
scheduler	scheduler	dv
screen	screen	dv
secondary	secondary	dv
sect	sect	dv
section	section	dv
sector	sector	dv
sectors	sectors	dv
seek	seek	dv
seg	seg	dv
segment	segment	dv
segments	segments	dv
select	select	dv
selector	selector	dv
self	self	dv
send	send	dv
sequencer	sequencer	dv
serial	serial	dv
set	set	dv
setup	setup	dv
sh	sh	dv
shared	shared	dv
shentsize	shentsize	dv
shift	shift	dv
shndx	shndx	dv
shnum	shnum	dv
shoff	shoff	dv
shstrndx	shstrndx	dv
signature	signature	dv
simd	simd	dv
size	size	dv
sl	sl	dv
slave	slave	dv
sock	sock	dv
socket	socket	dv
socketcall	socketcall	dv
sockets	sockets	dv
soft	soft	dv
software	software	dv
source	source	dv
space	space	dv
spawn	spawn	dv
src	src	dv
srcptr	srcptr	dv
ss	ss	dv
st	st	dv
stack	stack	dv
stackbottom	stackbottom	dv
stacktop	stacktop	dv
start	start	dv
started	started	dv
starting	starting	dv
stat	stat	dv
state	state	dv
status	status	dv
stderr	stderr	dv
stdin	stdin	dv
stdout	stdout	dv
stop	stop	dv
stopped	stopped	dv
str	str	dv
string	string	dv
strtab	strtab	dv
subclass	subclass	dv
subnet	subnet	dv
support	support	dv
swap	swap	dv
switch	switch	dv
sym	sym	dv
sync	sync	dv
sys	sys	dv
syscall	syscall	dv
sysname	sysname	dv
system	system	dv
systemcall	systemcall	dv
t	t	dv
table	table	dv
tag	tag	dv
tail	tail	dv
tamd	tamd	dv
tarp	tarp	dv
task	task	dv
tasking	tasking	dv
tasks	tasks	dv
tcow	tcow	dv
tcpu	tcpu	dv
technology	technology	dv
temp	temp	dv
temporary	temporary	dv
tenth	tenth	dv
terminated	terminated	dv
test	test	dv
text	text	dv
thr	thr	dv
thread	thread	dv
threads	threads	dv
tick	tick	dv
ticmp	ticmp	dv
time	time	dv
timer	timer	dv
tip	tip	dv
tls	tls	dv
tmp	tmp	dv
tmsdos	tmsdos	dv
to	to	dv
top	top	dv
tos	tos	dv
total	total	dv
track	track	dv
trap	trap	dv
truncate	truncate	dv
tss	tss	dv
type	type	dv
t공용서술자테이블	t공용서술자테이블	dv
t작업관리자	t작업관리자	dv
t조각설명자	t조각설명자	dv
t콘솔	t콘솔	dv
t함수	t함수	dv
udesc	udesc	dv
udp	udp	dv
udp콘솔	udp콘솔	dv
uid	uid	dv
uint	uint	dv
uintptr	uintptr	dv
uname	uname	dv
unhandle	unhandle	dv
unhandled	unhandled	dv
unit	unit	dv
unset	unset	dv
unused	unused	dv
up	up	dv
update	update	dv
usable	usable	dv
use	use	dv
used	used	dv
user	user	dv
userhandler	userhandler	dv
usermode	usermode	dv
userproc	userproc	dv
util	util	dv
util콘솔	util콘솔	dv
uts	uts	dv
utsname	utsname	dv
v	v	dv
vaddr	vaddr	dv
val	val	dv
value	value	dv
values	values	dv
vector	vector	dv
vendor	vendor	dv
ver	ver	dv
version	version	dv
vfs	vfs	dv
vga	vga	dv
video	video	dv
virt	virt	dv
virtlen	virtlen	dv
virtmem	virtmem	dv
virtual	virtual	dv
volume	volume	dv
w	w	dv
wait	wait	dv
waitpid	waitpid	dv
wdata	wdata	dv
when	when	dv
whence	whence	dv
widget	widget	dv
width	width	dv
word	word	dv
writable	writable	dv
write	liyun	dv
writer	writer	dv
x	x	dv
xy	xy	dv
y	y	dv
zero	zero	dv
값	값	dv
공용서술자테이블	공용서술자테이블	dv
기준	기준	dv
기준주소	기준주소	dv
낮은	낮은	dv
넷카드콘솔	넷카드콘솔	dv
높은	높은	dv
단말기	단말기	dv
마우스콘솔	마우스콘솔	dv
매개값	매개값	dv
매우높은	매우높은	dv
멈추기	멈추기	dv
목적	목적	dv
유형	유형	dv
이더넷콘솔	이더넷콘솔	dv
인터럽트무시하기	인터럽트무시하기	dv
인터럽트예외처리기	인터럽트예외처리기	dv
인터럽트요청처리	인터럽트요청처리	dv
인터럽트처리기	인터럽트처리기	dv
임시	임시	dv
자료	자료	dv
자신	자신	dv
작업관리자	작업관리자	dv
작업콘솔	작업콘솔	dv
조각설명자	조각설명자	dv
출력	출력	dv
콘솔	콘솔	dv
크기	크기	dv
키보드콘솔	키보드콘솔	dv
표시들	표시들	dv
한도	한도	dv
