original	localized	language
Gid	Gid	fo
Gs	Gs	fo
HandleException	Handleexception	fo
HandleFatalInterruptFrame	Handlefatalinterruptframe	fo
HandleInterrupt	Handleinterrupt	fo
HandleInterrupt1	Handleinterrupt1	fo
HandleUserDatagramProtocolMessage	HandleBrúkaridatagramprotocolboðan	fo
IDT_DESC_PRESENT	Idtdescriptorpresent	fo
IDT_INTERRUPT_GATE	Idtinterruptgate	fo
IDriver	IDriver	fo
IEtherFrameHandler	IEthernetframehandler	fo
IInternetProtocolHandler	IInternetprotocolhandler	fo
IInterruptHandler	IInterrupthandler	fo
IKeyboardEventHandler	IKnappaborðeventhandler	fo
IMouseEventHandler	IMúseventhandler	fo
IPCIControllerHandler	Ipcicontrollerhandler	fo
IPCache	Ipcache	fo
IP_BE	IpNetbyteorder	fo
IRawDataHandler	IRawdatahandler	fo
ITimerEventHandler	ITimereventhandler	fo
IUserDatagramProtocolHandler	IBrúkaridatagramprotocolhandler	fo
IUserDatagramProtocolSocket	IBrúkaridatagramprotocolsocket	fo
IWidget	IWidget	fo
Identify	Identify	fo
Increment	Increment	fo
IndexOf	Indexof	fo
Init	Init	fo
InitDriver	Initdriver	fo
InitialThreadUserJump	InitialthreadBrúkarijump	fo
Ino	Ino	fo
Install	Legginn	fo
Interrupt	Interrupt	fo
InterruptActive	Interruptactive	fo
InterruptDeactive	Interruptdeactive	fo
InterruptManager	Interruptmanager	fo
InterruptNumber	Interruptnumber	fo
InvalidOpcode	Invalidopcode	fo
InvalidTSS	Invalidtss	fo
IsKernel	Iskernel	fo
IsPresent	Ispresent	fo
IsUserSpace	IsBrúkarispace	fo
KB	Kb	fo
KCS_INDEX	Kcsindex	fo
KCS_SELECTOR	Kcsselector	fo
KDS_INDEX	Kdsindex	fo
KDS_SELECTOR	Kdsselector	fo
KERNEL_HEAP_START	Kernelheapstart	fo
KERNEL_VIRT_ADDR	Kernelvirtaddress	fo
KGS_INDEX	Kgsindex	fo
KGS_SELECTOR	Kgsselector	fo
K핵심	KKernelEntry	fo
LIDT	Lidt	fo
Last	Last	fo
Len	Len	fo
Limit	Limit	fo
Link	Link	fo
LinkMap	Linkmap	fo
LinkedList	Linkedlist	fo
Listen	Listen	fo
LoadElf	Loadelf	fo
MAC	Mac	fo
MAC0	Mac0	fo
MAC1	Mac1	fo
MAC2	Mac2	fo
MAC3	Mac3	fo
MAC4	Mac4	fo
MAC5	Mac5	fo
MACAddress0Port	Macaddress0port	fo
MACAddress2Port	Macaddress2port	fo
MACAddress4Port	Macaddress4port	fo
MACCache	Maccache	fo
MAX_QUEUE_SIZE	MaxqueueStødd	fo
MB	Mb	fo
MBR	Mbr	fo
MHex출력	MHexadecimalprint	fo
MHex출력XY	MHexadecimalprintxy	fo
MUint16출력	MUnsignedinteger16print	fo
MUint16출력XY	MUnsignedinteger16printxy	fo
MUint32출력	MUnsignedinteger32print	fo
MUint32출력XY	MUnsignedinteger32printxy	fo
MUint64출력	MUnsignedinteger64print	fo
MUint64출력XY	MUnsignedinteger64printxy	fo
Machine	Machine	fo
MachineCheck	Machinecheck	fo
MakeRangePrivateWritable	Makerangeprivatewritable	fo
Malloc	Malloc	fo
MemCmp	Memcmp	fo
MemCpy	Memcopy	fo
MemMove	Memmove	fo
MemSet	Memset	fo
MemoryOper	Memoryoper	fo
Mode	Mode	fo
ModelToScreen	Set_local_coordinates	fo
Mtime	Mtime	fo
MtimeNsec	Mtimensec	fo
MyHandleInterrupt	Myhandleinterrupt	fo
MyTest	Mytest	fo
M긴급로그Hex8	MEmergencyloghexadecimal8	fo
M긴급로그Uint32	MEmergencylogunsignedinteger32	fo
M긴급로그문자열	MEmergencylogstring	fo
M직렬로그초기화	MSerialloginit	fo
M출력	MPrint	fo
M출력BytesXY	MPrintbýtxy	fo
M출력Hex	MPrinthexadecimal	fo
M출력Uint16	MPrintunsignedinteger16	fo
M출력Uint32	MPrintunsignedinteger32	fo
M출력XY	MPrintxy	fo
M테스트	M테스트	fo
NMI	Nmi	fo
New	New	fo
NewInterruptHandler	Newinterrupthandler	fo
Next	Næsta	fo
Nlink	Nlink	fo
Node	Node	fo
Nodename	Nodename	fo
OnEtherFrameReceived	Ethernetframereceivewhen	fo
OnGetDriver	Ongetdriver	fo
OnInternetProtocolReceived	Internetprotocolreceivewhen	fo
OnKeyDown	Onkeydown	fo
OnKeyUp	Onkeyup	fo
OnMouseDown	OnMúsdown	fo
OnMouseMove	OnMúsmove	fo
OnMouseUp	OnMúsup	fo
OnRawDataReceived	Onrawdatareceive	fo
OnTick	Ontick	fo
Overflow	Overflow	fo
P1LinkMap	PValue1linkmap	fo
P2LinkMap	PValue2linkmap	fo
P3LinkMap	PValue3linkmap	fo
PAGE_COW	Pagecow	fo
PAGE_FRAME	Pageframe	fo
PAGE_PRESENT	Pagepresent	fo
PAGE_USER	PageBrúkari	fo
PAGE_WRITABLE	Pagewritable	fo
PAUSE_LOOP	Steðgabráfeingisloop	fo
PICMasterCommandPort	PrimarypicStýriboðioport	fo
PICMasterDataPort	Primarypicdataioport	fo
PICSlaveCommandPort	SecondarypicStýriboðioport	fo
PICSlaveDataPort	Secondarypicdataioport	fo
PRESENT	Present	fo
PRIV_KERNEL	Privkernel	fo
PRIV_USER	PrivBrúkari	fo
PROC_USER_HEAP_SIZE	ProcBrúkariheapStødd	fo
PageDirEntry	PageFíluskráentry	fo
PageDirectoryEntry	PageFíluskráentry_2	fo
PageFault	Pagefault	fo
PageFaultException	Pagefaultexception	fo
PageRoundDown	Pagerounddown	fo
PageRoundUp	Pageroundup	fo
PageTableEntry	Pagetableentry	fo
Paging	Paging	fo
ParentPid	Parentpid	fo
Parse	Parse	fo
Partition_id	Partitionid	fo
PhyMemTest	Phymemtest	fo
PhysicalMemoryManager	Physicalmemorymanager	fo
Pid	Pid	fo
Port	Port	fo
PortBase	Portbase	fo
PortInByte	Portinbyte	fo
PortInDword	Portindword	fo
PortInWord	Portinword	fo
PortOutByte	Portoutbyte	fo
PortOutDword	Portoutdword	fo
PortOutWord	Portoutword	fo
PortReadByte	Portlesabyte	fo
PortReadDword	Portlesadword	fo
PortReadWord	Portlesaword	fo
PortWriteByte	Portskrivabyte	fo
PortWriteDword	Portskrivadword	fo
PortWriteWord	Portskrivaword	fo
Prev	Previous	fo
PrevTSS	Previoustss	fo
PrimaryPartition	Primarypartition	fo
Print	Print	fo
PrintBytes	Printbýt	fo
PrintStr	Printstr	fo
PrintTLS	Printtls	fo
PrintTest	Printtest	fo
Process	Process	fo
ProcessHelper	Processhelper	fo
ProcessPendingKeyboardEvents	ProcesspendingKnappaborðevents	fo
ProcessPendingMouseEvents	ProcesspendingMúsevents	fo
PushAt	Insert_at_index	fo
PushBack	Append_to_list	fo
PushFront	Prepend_to_list	fo
PutPixel	Putpixel	fo
PutPixelRGB	Putpixelrgb	fo
QUEUE_START_ADDR	Queuestartaddress	fo
Rdev	Rdev	fo
Read	Lesa	fo
Read28	Lesa28	fo
ReadFile	LesaFíla	fo
ReadPartitions	Lesapartition	fo
Ready	Ready	fo
Receive	Receive	fo
Ref	Reference	fo
Release	Release	fo
ReloadCR3	Reloadcr3	fo
Remove	Takburtur	fo
RemoveAt	Takburturat	fo
RemoveThread	Takburturthread	fo
RemoveThreadAt	Takburturthreadat	fo
RequestMacAddress	Requestmacaddress	fo
Reset	Reset	fo
Resolve	Resolve	fo
ResolveCopyOnWriteFault	Resolvecopyonskrivafault	fo
SCHEDULER_FREQUENCY	Schedulerfrequency	fo
SEG_BIG_MODE	Segbigmode	fo
SEG_EXEC	Segexec	fo
SEG_GRAN_4K_PAGE	Seggran4kpage	fo
SEG_GRAN_BYTE	Seggranbyte	fo
SEG_KERNEL_CODE	Segkernelcode	fo
SEG_KERNEL_DATA	Segkerneldata	fo
SEG_KERNEL_GS	Segkernelgs	fo
SEG_NOEXEC	Segnoexec	fo
SEG_NORMAL	Segnormal	fo
SEG_NORW	Segnorw	fo
SEG_R	Segr	fo
SEG_SYSTEM	Segsystem	fo
SEG_TASK_STATE	SegtaskStøða	fo
SEG_USER_CODE	SegBrúkaricode	fo
SEG_USER_DATA	SegBrúkaridata	fo
SEG_USER_GS	SegBrúkarigs	fo
SEG_W	Segw	fo
SIMDFloatingPointException	Simdfloatingpointexception	fo
SIZE	Stødd	fo
SYS_ACCESS	Sysaccess	fo
SYS_BRK	Sysbrk	fo
SYS_CHDIR	Syschdir	fo
SYS_CLOSE	Sysclose	fo
SYS_CREAT	Syscreat	fo
SYS_DUP	Sysdup	fo
SYS_DUP2	Sysdup2	fo
SYS_EXECVE	Sysexecve	fo
SYS_EXIT	Sysexit	fo
SYS_FCNTL	Sysfcntl	fo
SYS_FORK	Sysfork	fo
SYS_FSTAT	Sysfstat	fo
SYS_FSYNC	Sysfsync	fo
SYS_GETCWD	Sysgetcwd	fo
SYS_GETEGID	Sysgetegid	fo
SYS_GETEUID	Sysgeteuid	fo
SYS_GETGID	Sysgetgid	fo
SYS_GETPID	Sysgetpid	fo
SYS_GETPPID	Sysgetppid	fo
SYS_GETUID	Sysgetuid	fo
SYS_LSEEK	Syslseek	fo
SYS_LSTAT	Syslstat	fo
SYS_OPEN	Sysopen	fo
SYS_READ	Syslesa	fo
SYS_RT_EXIT	Sysrtexit	fo
SYS_SOCKETCALL	Syssocketcall	fo
SYS_STAT	Sysstat	fo
SYS_SYNC	Syssync	fo
SYS_UNAME	Sysuname	fo
SYS_WAITPID	Syswaitpid	fo
SYS_WRITE	Sysskriva	fo
Schedule	Schedule	fo
Scheduler	Scheduler	fo
SchedulerData	Schedulerdata	fo
SegmentNotPresent	Segmentnotpresent	fo
SelectDrivers	Selectdriver	fo
Send	Send	fo
SendEchoRequest	Echorequestsend	fo
SendFrame	Framesend	fo
SerialInit	Serialinit	fo
SerialWriteByte	Serialskrivabyte	fo
SetBackend	Setbackend	fo
SetBit	Setbit	fo
SetBlockInPageDir	SetBlokkurinpageFíluskrá	fo
SetBuffer	Setbuffer	fo
SetByteAtAddr	Setbyteataddress	fo
SetByteInPageDir	SetbyteinpageFíluskrá	fo
SetCR3	Setcr3	fo
SetColor	SetLitur	fo
SetDescriptor	Setdescriptor	fo
SetHandleInterruptFuction	Sethandleinterruptfuction	fo
SetHandler	Sethandler	fo
SetIPAddress	Setipaddress	fo
SetInterruptDescriptorTableEntry	Interruptdescriptortableentryset	fo
SetInterruptManager	Setinterruptmanager	fo
SetInterruptNumber	Setinterruptnumber	fo
SetMode	Setmode	fo
SetNodeAt	Setnodeat	fo
SetStack	Setstack	fo
SetTlsSegment	Settlssegment	fo
SetUint32AtAddr	Setunsignedinteger32ataddress	fo
SetUint32InPageDir	Setunsignedinteger32inpageFíluskrá	fo
SetUint8AtAddr	Setunsignedinteger8ataddress	fo
SharedMemoryRegion	Sharedmemoryregion	fo
Size	Stødd_2	fo
Spawn	Spawn	fo
Ss	Ss	fo
Stack	Stack	fo
StackSegmentFault	Stacksegmentfault	fo
Start_lba	Startlba	fo
Started	Started	fo
StdinPutByte	Stdinputbyte	fo
StopCurrentThread	Steðgacurrentthread	fo
Stopped	Stopped	fo
SubnetMask	Subnetmask	fo
SupportMode	Stuðulmode	fo
Sys_brk	Sysbrk_2	fo
Sys_close	Sysclose_2	fo
Sys_exit	Sysexit_2	fo
Sys_getpid	Sysgetpid_2	fo
Sys_mousemove	Sysmousemove	fo
Sys_open	Sysopen_2	fo
Sys_printStr	Sysprintstr	fo
Sys_printUint32	Sysprintunsignedinteger32	fo
Sys_printf	Sysprintf	fo
Sys_read	Syslesa_2	fo
Syscall	Syscall	fo
Sysname	Sysname	fo
TARPEtherFrameHandler	Arpethernetframehandler	fo
TARPMessage	Arpboðan	fo
TARPMessageBuffer	Arpboðanbuffer	fo
TARPProvider	Arpprovider	fo
TAdvancedTechnologyAttachment	TFramkomiðtechnologyattachment	fo
TArray	TArray	fo
TBaseAddressRegister	TBaseaddressregister	fo
TBiosParameterBlock32	TBiosparameterBlokkur32	fo
TBufferDescriptor	TBufferdescriptor	fo
TCOWFrameManager	Tcowframemanager	fo
TCPUState	TcpuStøða	fo
TDefaultKeyboardEventHandler	TForsettKnappaborðeventhandler	fo
TDefaultMouseEventHandler	TForsettMúseventhandler	fo
TDefaultPCIControllerHandler	TForsettpcicontrollerhandler	fo
TDefaultTimerEventHandler	TForsetttimereventhandler	fo
TDirectoryEntryFat32	TFíluskráentryfat32	fo
TDriverManager	TDrivermanager	fo
TEtherFrameHandler	TEthernetframehandler	fo
TEtherFrameHeader	TEthernetframeheader	fo
TEtherFrameHeaderBuffer	TEthernetframeheaderbuffer	fo
TEtherFrameProvider	TEthernetframeprovider	fo
TEtherFrameRawDataHandler	TEthernetframerawdatahandler	fo
TGateDescriptor	TGatedescriptor	fo
THREAD_STACK_SIZE	ThreadstackStødd	fo
TICMPHandler	Icmphandler	fo
TIPEtherFrameHandler	Ipethernetframehandler	fo
TInitializationBlock	TInitializationBlokkur	fo
TInternetControlMessageProtocol	TInternetcontrolboðanprotocol	fo
TInternetControlMessageProtocolMessage	TInternetcontrolboðanprotocolboðan	fo
TInternetControlMessageProtocolMessageBuffer	TInternetcontrolboðanprotocolboðanbuffer	fo
TInternetProtocolHandler	TInternetprotocolhandler	fo
TInternetProtocolProvider	TInternetprotocolprovider	fo
TInternetProtocolV4Message	TInternetprotocolv4boðan	fo
TInternetProtocolV4MessageBuffer	TInternetprotocolv4boðanbuffer	fo
TInterruptDescriptorTablePointer	TInterruptdescriptortablepointer	fo
TInterruptHandler	TInterrupthandler	fo
TInterruptManager	TInterruptmanager	fo
TKeyboardDriver	TKnappaborðdriver	fo
TLS_START	Tlsstart	fo
TMSDOSPartitionTable	Tmsdospartitiontable	fo
TMasterBootRecord	TMasterbootrecord	fo
TMemoryChunk	TMemorychunk	fo
TMemoryManager	TMemorymanager	fo
TMouseDriver	TMúsdriver	fo
TMyKeyboardEventHandler	TMyKnappaborðeventhandler	fo
TMyMouseEventHandler	TMyMúseventhandler	fo
TMyPCIControllerHandler	TMypcicontrollerhandler	fo
TPartitionTableEntry	TPartitiontableentry	fo
TPeripheralComponentInterconnectController	TPeripheralcomponentinterconnectcontroller	fo
TPeripheralComponentInterconnectDeviceDescriptor	TPeripheralcomponentinterconnectdevicedescriptor	fo
TPort	TPort	fo
TPort16Bit	TPort16bit	fo
TPort32Bit	TPort32bit	fo
TPort8Bit	TPort8bit	fo
TRawDataHandler	TRawdatahandler	fo
TSSEntry	Tssentry	fo
TSyscall	TSyscall	fo
TTask	TTask	fo
TThread	TThread	fo
TThreadHelper	TThreadhelper	fo
TTimerDriver	TTimerdriver	fo
TUserDatagramProtocolHandler	TBrúkaridatagramprotocolhandler	fo
TUserDatagramProtocolHeader	TBrúkaridatagramprotocolheader	fo
TUserDatagramProtocolHeaderBuffer	TBrúkaridatagramprotocolheaderbuffer	fo
TUserDatagramProtocolProvider	TBrúkaridatagramprotocolprovider	fo
TUserDatagramProtocolSocket	TBrúkaridatagramprotocolsocket	fo
TVideoGraphicsArray	TVideographicsarray	fo
TWidget	TWidget	fo
TWidgetMouseEventHandler	TWidgetMúseventhandler	fo
Tamd_am79c973	Tamdam79c973	fo
Test	Test	fo
TestBit	Testbit	fo
TestPrint	Testprint	fo
Thread	Thread	fo
ThreadList	Threadlist	fo
ThreadState	ThreadStøða	fo
Threads	Threads	fo
TlsSegments	Tlssegments	fo
TotalBlocks	TotalBlokkur	fo
Type	TypeValue	fo
TypeTest	Typetest	fo
T공용서술자테이블	TShareddescriptortable	fo
T공용서술자테이블_자료	TShareddescriptortabledata	fo
T작업관리자	TTaskmanager	fo
T조각설명자	TSegmentdescriptor	fo
T콘솔	TConsole	fo
T함수1	TFunction1	fo
UDESC_32SEG	Udesc32seg	fo
UDESC_CONTENTS	Udesccontents	fo
UDESC_LIMIT_IN_PAGES	Udesclimitinpages	fo
UDESC_RX_ONLY	Udescrxonly	fo
UDESC_SEG_NOT_PRESENT	Udescsegnotpresent	fo
UDESC_USABLE	Udescusable	fo
USER_STACK	Brúkaristack	fo
USER_STACK_SIZE	BrúkaristackStødd	fo
USER_STACK_TOP	BrúkaristackToppur	fo
Uid	Uid	fo
Uint16ToArray	Unsignedinteger16toarray	fo
Uint16ToArray_BE	Unsignedinteger16toarraybe	fo
Uint16_R	Unsignedinteger16r	fo
Uint32ToArray	Unsignedinteger32toarray	fo
Uint32_R	Unsignedinteger32r	fo
Uint48ToArray	Unsignedinteger48toarray	fo
Uint48ToArray_BE	Unsignedinteger48toarraybe	fo
Uint48_R	Unsignedinteger48r	fo
Uint64ToArray	Unsignedinteger64toarray	fo
Uint64_R	Unsignedinteger64r	fo
UnhandleInterrupt	Unhandleinterrupt	fo
UnsetBit	Toggle_allocation_bit	fo
UsedBlocks	UsedBlokkur	fo
UserDesc	Brúkaridescriptor	fo
UserStack	Brúkaristack_2	fo
UserStackSize	BrúkaristackStødd_2	fo
Vendor_id	Vendorid	fo
Version	Version	fo
VirtTest	Virttest	fo
Write	Skriva	fo
Write28	Skriva28	fo
WriteRegisters	Skrivaregister	fo
X	X	fo
Y	Y	fo
Zero	Zero	fo
ZeroBlockInPageDir	ZeroBlokkurinpageFíluskrá	fo
a	a	fo
aTime	atime	fo
access	access	fo
accessMode	accessmode	fo
ack	ack	fo
activeKeyboardDriver	activeKnappaborðdriver	fo
activeMouseDriver	activeMúsdriver	fo
addr	address	fo
addrPtr	addresspointer	fo
address	address_2	fo
addressError	addressBrek	fo
afInet	afinet	fo
allocFD	allocatefd	fo
allocOpenFile	allocateopenFíla	fo
allocProcess	allocateprocess	fo
allocateSocket	allocatesocket	fo
allocated	allocated	fo
amd_am79c973	amdam79c973	fo
args	arguments	fo
argument	argument	fo
argumentPointers	argumentpointers	fo
arguments	arguments_2	fo
arp	arp	fo
arpBuffer	arpbuffer	fo
arpMesgSize	arpmesgStødd	fo
arpProvider	arpprovider	fo
arp콘솔	arpconsole	fo
array	array	fo
ata	ata	fo
ata0s	ata0s	fo
attempts	attempts	fo
attr	attribute	fo
attributeControllerIndexPort	attributecontrollerindexport	fo
attributeControllerReadPort	attributecontrollerlesaport	fo
attributeControllerResetPort	attributecontrollerresetport	fo
attributeControllerWritePort	attributecontrollerskrivaport	fo
attributes	attributes	fo
aux	aux	fo
avail	available	fo
b	b	fo
backend	backend	fo
backupFpRegs	backupfpregs	fo
backupSector	backupsector	fo
bar	bar	fo
barNum	barnumber	fo
bar_value	barvalue	fo
base	base	fo
baseCode	basecode	fo
baseHigh	baseHøgt	fo
baseLow	baseLágur	fo
baseMid	basemid	fo
base_addr_high	baseaddressHøgt	fo
base_addr_low	baseaddressLágur	fo
bh	bh	fo
bindEphemeral	bindephemeral	fo
bindError	bindBrek	fo
bios	bios	fo
bit	bit	fo
bitmap	bitmap	fo
bootSignature	bootsignature	fo
bootable	bootable	fo
bootloader	bootloader	fo
bound	bound	fo
bpb	bpb	fo
bpbBytes	bpbbýt	fo
bpbPtr	bpbpointer	fo
buf	buffer	fo
buf1	buffer1	fo
buf2	buffer2	fo
buf3	buffer3	fo
buf4	buffer4	fo
buf6	buffer6	fo
buffer	buffer_2	fo
buffer1	buffer1_2	fo
buffer2	buffer2_2	fo
bufferAddr	bufferaddress	fo
bufferAddress	bufferaddress_2	fo
bufptr	bufferpointer	fo
bus	bus	fo
busControlRegisterDataPort	buscontrolregisterdataport	fo
button	knappur	fo
buttons	knappur_2	fo
bytesPerSector	býtpersector	fo
c	c	fo
cDate	cdate	fo
cTime	ctime	fo
cTimeTenth	ctimetenth	fo
call	call	fo
candidate	candidate	fo
cap	cap	fo
char	char	fo
checked	checked	fo
checksum	checksum	fo
child	child	fo
childPID	childpid	fo
childPageDir	childpageFíluskrá	fo
chunk	chunk	fo
class_id	classid	fo
closeAllProcessFDs	closeAllarprocessfds	fo
closeOnExec	closeonexec	fo
closeProcessFD	closeprocessfd	fo
code	code	fo
code1Ptr	code1pointer	fo
code1ptr	code1pointer_2	fo
code2Ptr	code2pointer	fo
code3Ptr	code3pointer	fo
codeSegment	codesegment	fo
colorIndex	liturindex	fo
colordepth	liturdepth	fo
command	stýriboð	fo
commandPort	stýriboðport	fo
commandport	stýriboðport_2	fo
common	common	fo
connected	connected	fo
console	console	fo
controlPort	controlport	fo
copyExecVector	copyexecvector	fo
copyLength	copyLongd	fo
copyPageDir	copypageFíluskrá	fo
copyPath	copypath	fo
copySocketName	copysocketNavn	fo
copyUtsField	copyutsfield	fo
count	count	fo
count2	count2	fo
cowFrameManager	cowframemanager	fo
cpu	cpu	fo
cpustate	cpuStøða	fo
cr0	cr0	fo
cr3	cr3	fo
cr4	cr4	fo
crtcDataPort	crtcdataport	fo
crtcIndexPort	crtcindexport	fo
cs	cs	fo
currentRecvBuffer	currentrecvbuffer	fo
currentSendBuffer	currentsendbuffer	fo
currentTask	currenttask	fo
currentThread	currentthread	fo
currentThreadIndex	currentthreadindex	fo
cursorHeight	cursorheight	fo
cursorStart	cursorstart	fo
d_tag	dtag	fo
d_val_ptr	dvalpointer	fo
data	data	fo
dataBuf	databuffer	fo
dataBytes	databýt	fo
dataPointer	datapointer	fo
dataPort	dataport	fo
dataStart	datastart	fo
databuffer	databuffer_2	fo
dataport	dataport_2	fo
defaultKeyboardEventHandler	forsettKnappaborðeventhandler	fo
desc	descriptor	fo
description	frágreiðing	fo
destination	destination	fo
