english	localized	language
result	result	sn
ret	ret	sn
revision	revision	sn
rgb	rgb	sn
right	right	sn
root	root	sn
round	round	sn
route	route	sn
rs	rs	sn
rt	rt	sn
run	run	sn
runnable	runnable	sn
rx	rx	sn
s	s	sn
saved	saved	sn
sc	sc	sn
scan	scan	sn
scancode	scancode	sn
sche	sche	sn
schedule	schedule	sn
scheduler	scheduler	sn
screen	screen	sn
secondary	secondary	sn
sect	sect	sn
section	section	sn
sector	sector	sn
sectors	sectors	sn
seek	seek	sn
seg	seg	sn
segment	segment	sn
segments	segments	sn
select	select	sn
selector	selector	sn
self	self	sn
send	send	sn
sequencer	sequencer	sn
serial	serial	sn
set	set	sn
setup	setup	sn
sh	sh	sn
shared	shared	sn
shentsize	shentsize	sn
shift	shift	sn
shndx	shndx	sn
shnum	shnum	sn
shoff	shoff	sn
shstrndx	shstrndx	sn
signature	signature	sn
simd	simd	sn
size	size	sn
sl	sl	sn
slave	slave	sn
sock	sock	sn
socket	socket	sn
socketcall	socketcall	sn
sockets	sockets	sn
soft	soft	sn
software	software	sn
source	source	sn
space	space	sn
spawn	spawn	sn
src	src	sn
srcptr	srcptr	sn
ss	ss	sn
st	st	sn
stack	stack	sn
stackbottom	stackbottom	sn
stacktop	stacktop	sn
start	start	sn
started	started	sn
starting	starting	sn
stat	stat	sn
state	state	sn
status	status	sn
stderr	stderr	sn
stdin	stdin	sn
stdout	stdout	sn
stop	stop	sn
stopped	stopped	sn
str	str	sn
string	string	sn
strtab	strtab	sn
subclass	subclass	sn
subnet	subnet	sn
support	support	sn
swap	swap	sn
switch	switch	sn
sym	sym	sn
sync	sync	sn
sys	sys	sn
syscall	syscall	sn
sysname	sysname	sn
system	system	sn
systemcall	systemcall	sn
t	t	sn
table	table	sn
tag	tag	sn
tail	tail	sn
tamd	tamd	sn
tarp	tarp	sn
task	task	sn
tasking	tasking	sn
tasks	tasks	sn
tcow	tcow	sn
tcpu	tcpu	sn
technology	technology	sn
temp	temp	sn
temporary	temporary	sn
tenth	tenth	sn
terminated	terminated	sn
test	test	sn
text	text	sn
thr	thr	sn
thread	thread	sn
threads	threads	sn
tick	tick	sn
ticmp	ticmp	sn
time	time	sn
timer	timer	sn
tip	tip	sn
tls	tls	sn
tmp	tmp	sn
tmsdos	tmsdos	sn
to	to	sn
top	top	sn
tos	tos	sn
total	total	sn
track	track	sn
trap	trap	sn
truncate	truncate	sn
tss	tss	sn
type	type	sn
t공용서술자테이블	t공용서술자테이블	sn
t작업관리자	t작업관리자	sn
t조각설명자	t조각설명자	sn
t콘솔	t콘솔	sn
t함수	t함수	sn
udesc	udesc	sn
udp	udp	sn
udp콘솔	udp콘솔	sn
uid	uid	sn
uint	uint	sn
uintptr	uintptr	sn
uname	uname	sn
unhandle	unhandle	sn
unhandled	unhandled	sn
unit	unit	sn
unset	unset	sn
unused	unused	sn
up	up	sn
update	update	sn
usable	usable	sn
use	use	sn
used	used	sn
user	user	sn
userhandler	userhandler	sn
usermode	usermode	sn
userproc	userproc	sn
util	util	sn
util콘솔	util콘솔	sn
uts	uts	sn
utsname	utsname	sn
v	v	sn
vaddr	vaddr	sn
val	val	sn
value	value	sn
values	values	sn
vector	vector	sn
vendor	vendor	sn
ver	ver	sn
version	version	sn
vfs	vfs	sn
vga	vga	sn
video	video	sn
virt	virt	sn
virtlen	virtlen	sn
virtmem	virtmem	sn
virtual	virtual	sn
volume	volume	sn
w	w	sn
wait	wait	sn
waitpid	waitpid	sn
wdata	wdata	sn
when	when	sn
whence	whence	sn
widget	widget	sn
width	width	sn
word	word	sn
writable	writable	sn
write	nyora	sn
writer	writer	sn
x	x	sn
xy	xy	sn
y	y	sn
zero	zero	sn
값	값	sn
공용서술자테이블	공용서술자테이블	sn
기준	기준	sn
기준주소	기준주소	sn
낮은	낮은	sn
넷카드콘솔	넷카드콘솔	sn
높은	높은	sn
단말기	단말기	sn
마우스콘솔	마우스콘솔	sn
매개값	매개값	sn
매우높은	매우높은	sn
멈추기	멈추기	sn
목적	목적	sn
유형	유형	sn
이더넷콘솔	이더넷콘솔	sn
인터럽트무시하기	인터럽트무시하기	sn
인터럽트예외처리기	인터럽트예외처리기	sn
인터럽트요청처리	인터럽트요청처리	sn
인터럽트처리기	인터럽트처리기	sn
임시	임시	sn
자료	자료	sn
자신	자신	sn
작업관리자	작업관리자	sn
작업콘솔	작업콘솔	sn
조각설명자	조각설명자	sn
출력	출력	sn
콘솔	콘솔	sn
크기	크기	sn
키보드콘솔	키보드콘솔	sn
표시들	표시들	sn
한도	한도	sn
